material_id,peak_T_C,hold_h,fast_rate_C_min,both_paths_attained,numerical_censored,max_ratio,span_ge_1p2,span_ge_1p5,meaningful,rejection_reason,Q_GB_diffusion,D_GB_prefactor,Q_surface_diffusion,D_surface_prefactor,Q_disconnection_nucleation,v_star,nu0_nucleation,Q_exchange,tau_exchange_prefactor,Q_transport,tau_transport_prefactor,stress_concentration,gamma_s,gamma_GB,zeta_eta_ratio,event_strain,pore_radius0,pore_ln_sigma,G0,rho0,PR_prefactor,PR_partition,activity_form
M210,1350,2,50,False,False,nan,0,0,False,unattained_interval,350000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M210,1350,2,100,False,False,nan,0,0,False,unattained_interval,350000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M210,1450,8,20,False,False,nan,0,0,False,unattained_interval,350000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M210,1450,8,50,False,False,nan,0,0,False,unattained_interval,350000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M210,1450,8,100,False,False,nan,0,0,False,unattained_interval,350000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M210,1550,20,20,False,False,1.0173781339008783,0.0,0.0,False,unattained_interval,350000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M210,1550,20,50,False,False,1.0183739607084625,0.0,0.0,False,unattained_interval,350000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M210,1550,20,100,False,False,1.0184096982514976,0.0,0.0,False,unattained_interval,350000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M211,1350,2,20,False,False,nan,0,0,False,unattained_interval,425000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M211,1350,2,50,False,False,nan,0,0,False,unattained_interval,425000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M211,1350,2,100,False,False,nan,0,0,False,unattained_interval,425000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M211,1450,8,20,False,False,nan,0,0,False,unattained_interval,425000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M211,1450,8,50,False,False,nan,0,0,False,unattained_interval,425000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M211,1450,8,100,False,False,nan,0,0,False,unattained_interval,425000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M211,1550,20,20,False,False,1.0139085629314215,0.0,0.0,False,unattained_interval,425000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M211,1550,20,50,False,False,1.0144776317020898,0.0,0.0,False,unattained_interval,425000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M211,1550,20,100,False,False,1.0145198804070847,0.0,0.0,False,unattained_interval,425000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M212,1350,2,20,False,False,nan,0,0,False,unattained_interval,500000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M212,1350,2,50,False,False,nan,0,0,False,unattained_interval,500000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M212,1350,2,100,False,False,nan,0,0,False,unattained_interval,500000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M212,1450,8,20,False,False,nan,0,0,False,unattained_interval,500000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M212,1450,8,50,False,False,nan,0,0,False,unattained_interval,500000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M212,1450,8,100,False,False,nan,0,0,False,unattained_interval,500000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M212,1550,20,20,False,False,1.001903188863284,0.0,0.0,False,unattained_interval,500000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M212,1550,20,50,False,False,1.0019353596651737,0.0,0.0,False,unattained_interval,500000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M212,1550,20,100,False,False,1.0019886485943088,0.0,0.0,False,unattained_interval,500000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M213,1350,2,20,False,False,nan,0,0,False,unattained_interval,575000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M213,1350,2,50,False,False,nan,0,0,False,unattained_interval,575000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M213,1350,2,100,False,False,nan,0,0,False,unattained_interval,575000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M213,1450,8,20,False,False,nan,0,0,False,unattained_interval,575000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M213,1450,8,50,False,False,nan,0,0,False,unattained_interval,575000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M213,1450,8,100,False,False,nan,0,0,False,unattained_interval,575000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M213,1550,20,20,False,False,1.0000017473250666,0.0,0.0,False,unattained_interval,575000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M213,1550,20,50,False,False,1.0000017537903163,0.0,0.0,False,unattained_interval,575000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M213,1550,20,100,False,False,1.00000181415481,0.0,0.0,False,unattained_interval,575000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M214,1350,2,20,False,False,nan,0,0,False,unattained_interval,650000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M214,1350,2,50,False,False,nan,0,0,False,unattained_interval,650000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M214,1350,2,100,False,False,nan,0,0,False,unattained_interval,650000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M214,1450,8,20,False,False,nan,0,0,False,unattained_interval,650000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M214,1450,8,50,False,False,nan,0,0,False,unattained_interval,650000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M214,1450,8,100,False,False,nan,0,0,False,unattained_interval,650000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M214,1550,20,20,False,False,0.9999999453456115,0.0,0.0,False,unattained_interval,650000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M214,1550,20,50,False,False,0.9999999453106551,0.0,0.0,False,unattained_interval,650000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M214,1550,20,100,False,False,0.9999999431579109,0.0,0.0,False,unattained_interval,650000.0,2e-05,450000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M215,1350,2,20,False,False,nan,0,0,False,unattained_interval,350000.0,2e-05,550000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M215,1350,2,50,False,False,nan,0,0,False,unattained_interval,350000.0,2e-05,550000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M215,1350,2,100,False,False,nan,0,0,False,unattained_interval,350000.0,2e-05,550000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M215,1450,8,20,False,False,nan,0,0,False,unattained_interval,350000.0,2e-05,550000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M215,1450,8,50,False,False,nan,0,0,False,unattained_interval,350000.0,2e-05,550000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M215,1450,8,100,False,False,nan,0,0,False,unattained_interval,350000.0,2e-05,550000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M215,1550,20,20,False,False,1.0172911485199798,0.0,0.0,False,unattained_interval,350000.0,2e-05,550000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M215,1550,20,50,False,False,1.0182721645355621,0.0,0.0,False,unattained_interval,350000.0,2e-05,550000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M215,1550,20,100,False,False,1.0183064744383465,0.0,0.0,False,unattained_interval,350000.0,2e-05,550000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M216,1350,2,20,False,False,nan,0,0,False,unattained_interval,425000.0,2e-05,550000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M216,1350,2,50,False,False,nan,0,0,False,unattained_interval,425000.0,2e-05,550000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M216,1350,2,100,False,False,nan,0,0,False,unattained_interval,425000.0,2e-05,550000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M216,1450,8,20,False,False,nan,0,0,False,unattained_interval,425000.0,2e-05,550000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M216,1450,8,50,False,False,nan,0,0,False,unattained_interval,425000.0,2e-05,550000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M216,1450,8,100,False,False,nan,0,0,False,unattained_interval,425000.0,2e-05,550000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M216,1550,20,20,False,False,1.0130088443139516,0.0,0.0,False,unattained_interval,425000.0,2e-05,550000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M216,1550,20,50,False,False,1.0135393225078513,0.0,0.0,False,unattained_interval,425000.0,2e-05,550000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M216,1550,20,100,False,False,1.013578594810947,0.0,0.0,False,unattained_interval,425000.0,2e-05,550000.0,0.0002,600000.0,3e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M217,1350,2,20,False,False,nan,0,0,False,unattained_interval,500000.0,2e-05,550000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M217,1350,2,50,False,False,nan,0,0,False,unattained_interval,500000.0,2e-05,550000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M217,1350,2,100,False,False,nan,0,0,False,unattained_interval,500000.0,2e-05,550000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M217,1450,8,20,False,False,nan,0,0,False,unattained_interval,500000.0,2e-05,550000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M217,1450,8,50,False,False,nan,0,0,False,unattained_interval,500000.0,2e-05,550000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M217,1450,8,100,False,False,nan,0,0,False,unattained_interval,500000.0,2e-05,550000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M217,1550,20,20,True,False,1.002166366167619,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,550000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M217,1550,20,50,True,False,1.0022341708792186,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,550000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M217,1550,20,100,True,False,1.002265442583414,0.0,0.0,False,ratio_or_span_below_threshold,500000.0,2e-05,550000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M218,1350,2,20,False,False,nan,0,0,False,unattained_interval,575000.0,2e-05,550000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M218,1350,2,50,False,False,nan,0,0,False,unattained_interval,575000.0,2e-05,550000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M218,1350,2,100,False,False,nan,0,0,False,unattained_interval,575000.0,2e-05,550000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M218,1450,8,20,False,False,nan,0,0,False,unattained_interval,575000.0,2e-05,550000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M218,1450,8,50,False,False,nan,0,0,False,unattained_interval,575000.0,2e-05,550000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M218,1450,8,100,False,False,nan,0,0,False,unattained_interval,575000.0,2e-05,550000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M218,1550,20,20,True,False,1.0000015921343393,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,550000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M218,1550,20,50,True,False,1.0000016360007955,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,550000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M218,1550,20,100,True,False,1.0000016614322007,0.0,0.0,False,ratio_or_span_below_threshold,575000.0,2e-05,550000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M219,1350,2,20,False,False,nan,0,0,False,unattained_interval,650000.0,2e-05,550000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M219,1350,2,50,False,False,nan,0,0,False,unattained_interval,650000.0,2e-05,550000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M219,1350,2,100,False,False,nan,0,0,False,unattained_interval,650000.0,2e-05,550000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M219,1450,8,20,False,False,nan,0,0,False,unattained_interval,650000.0,2e-05,550000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M219,1450,8,50,False,False,nan,0,0,False,unattained_interval,650000.0,2e-05,550000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M219,1450,8,100,False,False,nan,0,0,False,unattained_interval,650000.0,2e-05,550000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M219,1550,20,20,True,False,0.999999944448676,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,550000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M219,1550,20,50,True,False,0.9999999433709648,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,550000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M219,1550,20,100,True,False,0.9999999422788731,0.0,0.0,False,ratio_or_span_below_threshold,650000.0,2e-05,550000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,30,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M220,1350,2,20,False,False,nan,0,0,False,unattained_interval,350000.0,2e-05,650000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,1,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
M220,1350,2,50,False,False,nan,0,0,False,unattained_interval,350000.0,2e-05,650000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,1,1.0,0.35,2,0.004,2.2e-08,0.65,7.500000000000001e-08,0.65,0.0002,smoothing,serial_fraction
