figure_id,panel_id,candidate_id,evidence_level,model_layer,source_file,source_table,source_branch_or_commit,units_reference,human_readable_label_reference,derivation_notes,path_pair_id,rho,G_highT_nm,G_two_step_nm,R_TS,reduction_TS,highT_attained,two_step_attained,interpolation_support_flag,density_window_label
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.933,690.8405894823827,128.80357745462396,5.363520199784498,0.8135552840762715,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.934,702.3036861248054,129.2364041254142,5.43425585753123,0.8159821645839294,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.935,713.7384665014619,129.67409612687123,5.504094401422707,0.81831706960885,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.936,724.8386232389586,130.11680259192124,5.570676567516291,0.8204885909494016,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.937,735.9128815455365,130.56473433193847,5.636383249358928,0.8225812625297014,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9380000000000001,746.6810886491007,131.01795930994246,5.699074329823102,0.8245329079554153,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9390000000000001,757.4254840782078,131.476630577631,5.760913409101873,0.8264164154211961,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9400000000000001,767.8884882664222,131.9409226978466,5.819941778222496,0.8281769752848943,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9410000000000001,777.7114550454512,132.41110371987148,5.873461010420812,0.8297426341596922,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9420000000000001,779.970866346193,132.88729170784825,5.869416528263314,0.8296253136602851,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9430000000000001,783.4459530223227,133.36966763511026,5.874243873545325,0.8297653244354558,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9440000000000001,801.2871189515956,133.85841685184533,5.986079454670835,0.8329457522953998,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9450000000000001,818.4912389788456,134.35372909561164,6.092061935968845,0.8358519643249547,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9460000000000001,828.1671552589128,134.85588630030173,6.1411272283267015,0.837163445273145,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9470000000000001,837.8253087761534,135.3653383424781,6.189363680800116,0.8384325026654877,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9480000000000001,847.2735532472055,135.88200860445937,6.235362296663899,0.839624395115737,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9490000000000001,856.1417037813588,136.4063089666188,6.276408402714517,0.8406732105629862,True,True,True,context
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9500000000000001,858.1546727099006,136.93865990059567,6.2667085637674464,0.8404265987759904,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9510000000000001,875.1589867933179,137.47908228374092,6.365761047103086,0.84290959201884,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9520000000000001,884.1929441250923,138.02825218747466,6.405883796341573,0.8438935154316873,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9530000000000001,892.671016557917,138.58623648420425,6.441267467853214,0.8447510517160242,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9540000000000001,894.5799944153168,139.15342446314554,6.428731437020756,0.8444483161574678,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9550000000000001,897.5572136588305,139.7304924997391,6.423488514223238,0.8443213531423391,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9560000000000001,913.1582309368348,140.31755722371216,6.507797377636509,0.8463381783464226,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9570000000000001,928.2048899503224,140.9151167011029,6.586978825835636,0.8481853325415634,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9580000000000001,936.7004951842237,141.5236855148504,6.6186835919131966,0.8489125539674061,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9590000000000001,945.1835074267925,142.1437952209415,6.6494883294599285,0.8496124888933793,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9600000000000001,953.5177036982735,142.77599482051193,6.678417509168609,0.8502639287485203,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9610000000000001,961.839903828692,143.42085124842936,6.706416085640305,0.8508890609783089,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9620000000000001,970.0203411853256,144.07894987878979,6.732561154848649,0.8514681148822806,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9630000000000001,978.1893253501133,144.7508950476967,6.757742845236233,0.8520215961302915,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9640000000000001,986.2229629700175,145.43773325290115,6.781066652455852,0.8525305750183363,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9650000000000001,993.758145237062,146.13989990154155,6.800046708028294,0.852942186585369,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9660000000000001,995.4028988186918,146.85850116141566,6.777972612730269,0.8524632575053759,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9670000000000001,998.0121367325544,147.59420937942846,6.761865122817321,0.8521118091182287,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9680000000000001,1012.0190377362463,148.34826559835636,6.821913513139577,0.8534135623276495,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9690000000000001,1025.5283431057803,149.12175238546223,6.877121055115486,0.8545903159206193,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9700000000000001,1033.157379399327,149.91576513650293,6.891585941335825,0.8548955191863767,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9710000000000001,1040.7766884200971,150.73175916297004,6.904826787663357,0.8551737747011019,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9720000000000001,1048.2810467110464,151.57119910227502,6.9160965468360684,0.8554097686132688,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9730000000000001,1055.776014033671,152.43503246638036,6.926072025251301,0.8556180189356728,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9740000000000001,1063.1600048588282,153.34502573809002,6.93312352155904,0.8557648660246093,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9750000000000001,1070.5349069176775,153.9156960099138,6.95533291711018,0.8562254299086114,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9760000000000001,1077.8024037105013,154.433249430537,6.979082598370692,0.8567146919519972,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9770000000000001,1084.6135587069202,154.94106328854375,7.000168552393792,0.8571462969048027,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9780000000000001,1086.0319562728582,155.3905139226722,6.989049259553296,0.8569190224789008,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9790000000000001,1089.5107918782608,155.83804955380003,6.991301514603008,0.8569651161645281,True,True,True,highlight_0p95_0p98
Candidate 693168,matched_density,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/dense_candidate_693168_histories.csv,matched-density interpolation,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Jointly attained density ranges only.,highT_reference__upper_T2_growth_failure,0.9800000000000001,1122.844599108604,156.3697727154127,7.1807011010506505,0.8607378324306405,True,True,True,context
