figure_id,panel_id,candidate_id,evidence_level,model_layer,source_file,source_table,source_branch_or_commit,units_reference,human_readable_label_reference,derivation_notes,T1_C,T2_C,rho_switch,G0_nm,G1_nm,first_step_growth_fraction,rho2,G2_nm,growth_fraction,target_density,target_attained,classification,lower_boundary_flag,upper_boundary_flag,success_band_flag,practical_T2_less_than_T1,window_width_C,closed_fraction,phi_closed,phi_open,phi_connected,phi_iso,closed_accommodation_capacity,closed_accommodation_used,closed_accommodation_factor,open_shrinkage_flux,closed_shrinkage_flux,open_shrinkage_contribution,closed_shrinkage_contribution,PR_damage_memory,H_PR,H_dens,w_PR,w_dens,migration_factor,G_dot,rho_dot
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1220.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000001222596,146.42085043439607,0.2507465276585487,0.98,True,GRAIN_GROWTH_FAILURE,False,False,False,True,270.0,,,,,,,0.0115107146659989,0.0126624623615363,,,0.0009809296621889,0.1053369987098946,0.9981569096865952,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1225.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000002353716,149.71721830385937,0.2789045437770503,0.98,True,GRAIN_GROWTH_FAILURE,False,False,False,True,270.0,,,,,,,0.0120079568757123,0.0132094580040972,,,0.0010220371940683,0.1093155556283862,0.9980828657495188,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1230.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000004593462,153.29958534248377,0.3095056031279892,0.98,True,GRAIN_GROWTH_FAILURE,False,False,False,True,270.0,,,,,,,0.0045010536386783,0.0049514234294569,,,0.001064711456264,0.1116299580408031,0.9980126114015568,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1235.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000002372764,157.49390035186798,0.3453340040581143,0.98,True,GRAIN_GROWTH_FAILURE,False,False,False,True,270.0,,,,,,,0.0060113632504423,0.0066128527297347,,,0.0011090222887692,0.1183524317442765,0.9979652912847008,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1240.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000004527564,162.4580899462433,0.387738776871434,0.98,True,GRAIN_GROWTH_FAILURE,False,False,False,True,270.0,,,,,,,0.011661723187553,0.0128285806066612,,,0.0011550579358656,0.1248839823390002,0.9979170605924236,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1245.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.980000000341518,167.42458942511513,0.4301632810276925,0.98,True,GRAIN_GROWTH_FAILURE,False,False,False,True,270.0,,,,,,,0.0031380800710208,0.0034520724333618,,,0.0012029366794444,0.1297466633294981,0.9979105368949556,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1250.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000008063235,173.74516688592038,0.4841545007784691,0.98,True,GRAIN_GROWTH_FAILURE,False,False,False,True,270.0,,,,,,,0.0118430363565065,0.0130280357442563,,,0.0012530098818068,0.13738798882712,0.997825621775146,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1255.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000007435878,179.9167539445367,0.5368730245461297,0.98,True,GRAIN_GROWTH_FAILURE,False,False,False,True,270.0,,,,,,,0.0069546666021852,0.00765054183363,,,0.0013182434917005,0.1432774648404526,0.997819987529983,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1260.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000002476112,186.7966238925794,0.5956417956789832,0.98,True,GRAIN_GROWTH_FAILURE,False,False,False,True,270.0,,,,,,,0.002107447201025,0.0023183157289729,,,0.0013888289591272,0.1496271630309405,0.9978174970260734,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1265.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000001720112,194.59448434804256,0.6622521647548436,0.98,True,GRAIN_GROWTH_FAILURE,False,False,False,True,270.0,,,,,,,0.0009106283487853,0.0010017446810581,,,0.0014625923124519,0.1564487118069093,0.9978018956895623,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1270.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000014616156,203.97569857725165,0.7423877539663093,0.98,True,GRAIN_GROWTH_FAILURE,False,False,False,True,270.0,,,,,,,0.0118393483642501,0.013023978736113,,,0.001539825401909,0.1669126593479482,0.9977505027095795,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1275.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000014311429,213.3781061953729,0.8227043799461902,0.98,True,GRAIN_GROWTH_FAILURE,False,False,False,True,270.0,,,,,,,0.0114060335791255,0.0125473070161941,,,0.0016208423878926,0.1749288012450055,0.9977466023192452,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1280.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000007863212,223.7714534612471,0.9114857452024044,0.98,True,GRAIN_GROWTH_FAILURE,False,False,False,True,270.0,,,,,,,0.0098051118383428,0.0107861990507342,,,0.0017060534127682,0.1834780928624363,0.9977382671293944,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1285.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000000175896,235.26504702586303,1.00966556179692,0.98,True,GRAIN_GROWTH_FAILURE,False,False,False,True,270.0,,,,,,,0.0080577876321261,0.0088640397724771,,,0.0017959238742289,0.1926139887226899,0.9977343307932376,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1290.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000013746306,247.9739310835506,1.1182265526558677,0.98,True,GRAIN_GROWTH_FAILURE,False,False,False,True,270.0,,,,,,,0.0065179194820035,0.0071700943435063,,,0.0018909628585583,0.2023460384783296,0.9977306232904878,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1295.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000013192204,262.0189712772791,1.238201168299843,0.98,True,GRAIN_GROWTH_FAILURE,False,False,False,True,270.0,,,,,,,0.0060052276317909,0.0066061031887642,,,0.0019917211083088,0.2125984473715048,0.9977242161475964,,,,,,,
Candidate 693168,fine_T2,693168,exact,candidate_693168_audit,results/audit_candidate_693168_closed_accommodation/candidate_693168_T2_classification_points_fine.csv,101-point exact T2 scan,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete fine scan including failures.,1400.0,1300.0,0.8800000102226334,102.95481792457316,117.06676548485184,0.1370693265721414,0.9800000013048544,277.550484336726,1.370873434379123,0.98,True,GRAIN_GROWTH_FAILURE,False,False,False,True,270.0,,,,,,,0.0056346461476108,0.0061984417853264,,,0.0020988394430152,0.2234987232757669,0.9977197343660098,,,,,,,
