family,D50_input_nm,sigma_ln_input,tail_weight,bin,radius_nm,phi_open,provenance
bimodal,50.0,0.85,0.05,0,3.0,1.590952798929475e-07,synthetic_forward_state
bimodal,50.0,0.85,0.05,1,4.157036494298019,1.0245728924441676e-06,synthetic_forward_state
bimodal,50.0,0.85,0.05,2,5.760317471641877,5.695430840280835e-06,synthetic_forward_state
bimodal,50.0,0.85,0.05,3,7.981949982785926,2.7329309234378368e-05,synthetic_forward_state
bimodal,50.0,0.85,0.05,4,11.060419124700841,0.00011320787320304847,synthetic_forward_state
bimodal,50.0,0.85,0.05,5,15.326188647871078,0.00040486298483167224,synthetic_forward_state
bimodal,50.0,0.85,0.05,6,21.237175175898688,0.0012501845243126242,synthetic_forward_state
bimodal,50.0,0.85,0.05,7,29.42790408067032,0.003333836463041173,synthetic_forward_state
bimodal,50.0,0.85,0.05,8,40.777623738016025,0.007679145621288294,synthetic_forward_state
bimodal,50.0,0.85,0.05,9,56.50469000989538,0.015282961231676691,synthetic_forward_state
bimodal,50.0,0.85,0.05,10,78.29735282337724,0.026290567603647935,synthetic_forward_state
bimodal,50.0,0.85,0.05,11,108.49498436456926,0.0391129442584486,synthetic_forward_state
bimodal,50.0,0.85,0.05,12,150.33920315060243,0.050358802282719974,synthetic_forward_state
bimodal,50.0,0.85,0.05,13,208.3218513402464,0.05616527114612562,synthetic_forward_state
bimodal,50.0,0.85,0.05,14,288.66717952704414,0.05432775256290934,synthetic_forward_state
bimodal,50.0,0.85,0.05,15,400.0,0.04564625503954811,synthetic_forward_state
bimodal,50.0,0.85,0.1,0,3.0,1.5087966954833538e-07,synthetic_forward_state
bimodal,50.0,0.85,0.1,1,4.157036494298019,9.720373784499003e-07,synthetic_forward_state
bimodal,50.0,0.85,0.1,2,5.760317471641877,5.406227458823458e-06,synthetic_forward_state
bimodal,50.0,0.85,0.1,3,7.981949982785926,2.596014483766113e-05,synthetic_forward_state
bimodal,50.0,0.85,0.1,4,11.060419124700841,0.00010764131042713779,synthetic_forward_state
bimodal,50.0,0.85,0.1,5,15.326188647871078,0.0003854678667804294,synthetic_forward_state
bimodal,50.0,0.85,0.1,6,21.237175175898688,0.0011924516851312102,synthetic_forward_state
bimodal,50.0,0.85,0.1,7,29.42790408067032,0.0031877193047595014,synthetic_forward_state
bimodal,50.0,0.85,0.1,8,40.777623738016025,0.007367135452546142,synthetic_forward_state
bimodal,50.0,0.85,0.1,9,56.50469000989538,0.014728345812410261,synthetic_forward_state
bimodal,50.0,0.85,0.1,10,78.29735282337724,0.025491019935021796,synthetic_forward_state
bimodal,50.0,0.85,0.1,11,108.49498436456926,0.03823362668450157,synthetic_forward_state
bimodal,50.0,0.85,0.1,12,150.33920315060243,0.04976292532217137,synthetic_forward_state
bimodal,50.0,0.85,0.1,13,208.3218513402464,0.05629866569737282,synthetic_forward_state
bimodal,50.0,0.85,0.1,14,288.66717952704414,0.055477841250224896,synthetic_forward_state
bimodal,50.0,0.85,0.1,15,400.0,0.047734670389308446,synthetic_forward_state
bimodal,50.0,0.85,0.25,0,3.0,1.2623283851449897e-07,synthetic_forward_state
bimodal,50.0,0.85,0.25,1,4.157036494298019,8.144308364670984e-07,synthetic_forward_state
bimodal,50.0,0.85,0.25,2,5.760317471641877,4.538617314451327e-06,synthetic_forward_state
bimodal,50.0,0.85,0.25,3,7.981949982785926,2.1852651647509418e-05,synthetic_forward_state
bimodal,50.0,0.85,0.25,4,11.060419124700841,9.094162209940577e-05,synthetic_forward_state
bimodal,50.0,0.85,0.25,5,15.326188647871078,0.0003272825126267007,synthetic_forward_state
bimodal,50.0,0.85,0.25,6,21.237175175898688,0.0010192531675869674,synthetic_forward_state
bimodal,50.0,0.85,0.25,7,29.42790408067032,0.002749367829914488,synthetic_forward_state
bimodal,50.0,0.85,0.25,8,40.777623738016025,0.006431104946319688,synthetic_forward_state
bimodal,50.0,0.85,0.25,9,56.50469000989538,0.013064499554610969,synthetic_forward_state
bimodal,50.0,0.85,0.25,10,78.29735282337724,0.023092376929143378,synthetic_forward_state
bimodal,50.0,0.85,0.25,11,108.49498436456926,0.03559567396266047,synthetic_forward_state
bimodal,50.0,0.85,0.25,12,150.33920315060243,0.04797529444052558,synthetic_forward_state
bimodal,50.0,0.85,0.25,13,208.3218513402464,0.056698849351114425,synthetic_forward_state
bimodal,50.0,0.85,0.25,14,288.66717952704414,0.05892810731217157,synthetic_forward_state
bimodal,50.0,0.85,0.25,15,400.0,0.05399991643858948,synthetic_forward_state
bimodal,50.0,1.1,0.0,0,3.0,1.5699084829974205e-07,synthetic_forward_state
bimodal,50.0,1.1,0.0,1,4.157036494298019,7.07946672827137e-07,synthetic_forward_state
bimodal,50.0,1.1,0.0,2,5.760317471641877,2.923731911936884e-06,synthetic_forward_state
bimodal,50.0,1.1,0.0,3,7.981949982785926,1.1058223037017806e-05,synthetic_forward_state
bimodal,50.0,1.1,0.0,4,11.060419124700841,3.8303983035138225e-05,synthetic_forward_state
bimodal,50.0,1.1,0.0,5,15.326188647871078,0.00012151036397627041,synthetic_forward_state
bimodal,50.0,1.1,0.0,6,21.237175175898688,0.0003530152778790532,synthetic_forward_state
bimodal,50.0,1.1,0.0,7,29.42790408067032,0.0009392570747075754,synthetic_forward_state
bimodal,50.0,1.1,0.0,8,40.777623738016025,0.0022886861566867277,synthetic_forward_state
bimodal,50.0,1.1,0.0,9,56.50469000989538,0.005107387446482075,synthetic_forward_state
bimodal,50.0,1.1,0.0,10,78.29735282337724,0.010438117005850456,synthetic_forward_state
bimodal,50.0,1.1,0.0,11,108.49498436456926,0.019536929573610938,synthetic_forward_state
bimodal,50.0,1.1,0.0,12,150.33920315060243,0.03348892873773305,synthetic_forward_state
bimodal,50.0,1.1,0.0,13,208.3218513402464,0.05257230197166159,synthetic_forward_state
bimodal,50.0,1.1,0.0,14,288.66717952704414,0.07558289569979809,synthetic_forward_state
bimodal,50.0,1.1,0.0,15,400.0,0.09951781981610903,synthetic_forward_state
bimodal,50.0,1.1,0.05,0,3.0,1.497529467201536e-07,synthetic_forward_state
bimodal,50.0,1.1,0.05,1,4.157036494298019,6.758742035829637e-07,synthetic_forward_state
bimodal,50.0,1.1,0.05,2,5.760317471641877,2.7940977629749516e-06,synthetic_forward_state
bimodal,50.0,1.1,0.05,3,7.981949982785926,1.058077960862889e-05,synthetic_forward_state
bimodal,50.0,1.1,0.05,4,11.060419124700841,3.670390034884133e-05,synthetic_forward_state
bimodal,50.0,1.1,0.05,5,15.326188647871078,0.00011663985879288534,synthetic_forward_state
bimodal,50.0,1.1,0.05,6,21.237175175898688,0.0003395846181732373,synthetic_forward_state
bimodal,50.0,1.1,0.05,7,29.42790408067032,0.0009058294435771151,synthetic_forward_state
bimodal,50.0,1.1,0.05,8,40.777623738016025,0.002214009290151722,synthetic_forward_state
bimodal,50.0,1.1,0.05,9,56.50469000989538,0.004958968432542583,synthetic_forward_state
bimodal,50.0,1.1,0.05,10,78.29735282337724,0.0101796967379594,synthetic_forward_state
bimodal,50.0,1.1,0.05,11,108.49498436456926,0.01915456995825267,synthetic_forward_state
bimodal,50.0,1.1,0.05,12,150.33920315060243,0.03304287849562884,synthetic_forward_state
bimodal,50.0,1.1,0.05,13,208.3218513402464,0.05226827201080994,synthetic_forward_state
bimodal,50.0,1.1,0.05,14,288.66717952704414,0.07583243530032599,synthetic_forward_state
bimodal,50.0,1.1,0.05,15,400.0,0.10093621144891496,synthetic_forward_state
bimodal,50.0,1.1,0.1,0,3.0,1.4251504514056518e-07,synthetic_forward_state
bimodal,50.0,1.1,0.1,1,4.157036494298019,6.438017343387903e-07,synthetic_forward_state
bimodal,50.0,1.1,0.1,2,5.760317471641877,2.6644636140130197e-06,synthetic_forward_state
bimodal,50.0,1.1,0.1,3,7.981949982785926,1.0103336180239975e-05,synthetic_forward_state
bimodal,50.0,1.1,0.1,4,11.060419124700841,3.510381766254445e-05,synthetic_forward_state
bimodal,50.0,1.1,0.1,5,15.326188647871078,0.00011176935360950028,synthetic_forward_state
bimodal,50.0,1.1,0.1,6,21.237175175898688,0.00032615395846742146,synthetic_forward_state
bimodal,50.0,1.1,0.1,7,29.42790408067032,0.0008724018124466548,synthetic_forward_state
bimodal,50.0,1.1,0.1,8,40.777623738016025,0.002139332423616716,synthetic_forward_state
bimodal,50.0,1.1,0.1,9,56.50469000989538,0.004810549418603092,synthetic_forward_state
bimodal,50.0,1.1,0.1,10,78.29735282337724,0.009921276470068345,synthetic_forward_state
bimodal,50.0,1.1,0.1,11,108.49498436456926,0.01877221034289441,synthetic_forward_state
bimodal,50.0,1.1,0.1,12,150.33920315060243,0.03259682825352464,synthetic_forward_state
bimodal,50.0,1.1,0.1,13,208.3218513402464,0.05196424204995828,synthetic_forward_state
bimodal,50.0,1.1,0.1,14,288.66717952704414,0.07608197490085387,synthetic_forward_state
bimodal,50.0,1.1,0.1,15,400.0,0.10235460308172085,synthetic_forward_state
bimodal,50.0,1.1,0.25,0,3.0,1.208013404017998e-07,synthetic_forward_state
bimodal,50.0,1.1,0.25,1,4.157036494298019,5.475843266062703e-07,synthetic_forward_state
bimodal,50.0,1.1,0.25,2,5.760317471641877,2.275561167127223e-06,synthetic_forward_state
bimodal,50.0,1.1,0.25,3,7.981949982785926,8.671005895073228e-06,synthetic_forward_state
bimodal,50.0,1.1,0.25,4,11.060419124700841,3.0303569603653786e-05,synthetic_forward_state
bimodal,50.0,1.1,0.25,5,15.326188647871078,9.715783805934504e-05,synthetic_forward_state
bimodal,50.0,1.1,0.25,6,21.237175175898688,0.000285861979349974,synthetic_forward_state
bimodal,50.0,1.1,0.25,7,29.42790408067032,0.0007721189190552736,synthetic_forward_state
bimodal,50.0,1.1,0.25,8,40.777623738016025,0.0019153018240116982,synthetic_forward_state
bimodal,50.0,1.1,0.25,9,56.50469000989538,0.004365292376784618,synthetic_forward_state
bimodal,50.0,1.1,0.25,10,78.29735282337724,0.009146015666395179,synthetic_forward_state
bimodal,50.0,1.1,0.25,11,108.49498436456926,0.017625131496819612,synthetic_forward_state
bimodal,50.0,1.1,0.25,12,150.33920315060243,0.031258677527212037,synthetic_forward_state
bimodal,50.0,1.1,0.25,13,208.3218513402464,0.05105215216740331,synthetic_forward_state
bimodal,50.0,1.1,0.25,14,288.66717952704414,0.07683059370243756,synthetic_forward_state
bimodal,50.0,1.1,0.25,15,400.0,0.1066097779801386,synthetic_forward_state
discrete_bin,10.0,0.3,0.0,0,3.0,0.0037409815355847215,synthetic_forward_state
discrete_bin,10.0,0.3,0.0,1,4.157036494298019,0.035100331380297535,synthetic_forward_state
discrete_bin,10.0,0.3,0.0,2,5.760317471641877,0.10097314869305724,synthetic_forward_state
discrete_bin,10.0,0.3,0.0,3,7.981949982785926,0.0890758292447769,synthetic_forward_state
discrete_bin,10.0,0.3,0.0,4,11.060419124700841,0.024471329208747762,synthetic_forward_state
discrete_bin,10.0,0.3,0.0,5,15.326188647871078,0.005245577426339717,synthetic_forward_state
discrete_bin,10.0,0.3,0.0,6,21.237175175898688,0.011425318888951768,synthetic_forward_state
discrete_bin,10.0,0.3,0.0,7,29.42790408067032,0.01670763790760456,synthetic_forward_state
discrete_bin,10.0,0.3,0.0,8,40.777623738016025,0.01029577091704947,synthetic_forward_state
discrete_bin,10.0,0.3,0.0,9,56.50469000989538,0.0026619326286674784,synthetic_forward_state
discrete_bin,10.0,0.3,0.0,10,78.29735282337724,0.0002887483150914552,synthetic_forward_state
discrete_bin,10.0,0.3,0.0,11,108.49498436456926,1.3140927780880559e-05,synthetic_forward_state
discrete_bin,10.0,0.3,0.0,12,150.33920315060243,2.509093058888173e-07,synthetic_forward_state
discrete_bin,10.0,0.3,0.0,13,208.3218513402464,2.0099797411888325e-09,synthetic_forward_state
discrete_bin,10.0,0.3,0.0,14,288.66717952704414,6.755395215340778e-12,synthetic_forward_state
discrete_bin,10.0,0.3,0.0,15,400.0,9.525636710768483e-15,synthetic_forward_state
discrete_bin,10.0,0.45,0.0,0,3.0,0.0033680508781247735,synthetic_forward_state
discrete_bin,10.0,0.45,0.0,1,4.157036494298019,0.01569017406654612,synthetic_forward_state
discrete_bin,10.0,0.45,0.0,2,5.760317471641877,0.04322037563252558,synthetic_forward_state
discrete_bin,10.0,0.45,0.0,3,7.981949982785926,0.07041571247049255,synthetic_forward_state
discrete_bin,10.0,0.45,0.0,4,11.060419124700841,0.06818799416483372,synthetic_forward_state
discrete_bin,10.0,0.45,0.0,5,15.326188647871078,0.041859086282919476,synthetic_forward_state
discrete_bin,10.0,0.45,0.0,6,21.237175175898688,0.024375915169167615,synthetic_forward_state
discrete_bin,10.0,0.45,0.0,7,29.42790408067032,0.019295953832727003,synthetic_forward_state
discrete_bin,10.0,0.45,0.0,8,40.777623738016025,0.010600550081979708,synthetic_forward_state
discrete_bin,10.0,0.45,0.0,9,56.50469000989538,0.0026831502791775886,synthetic_forward_state
discrete_bin,10.0,0.45,0.0,10,78.29735282337724,0.0002896217201403148,synthetic_forward_state
discrete_bin,10.0,0.45,0.0,11,108.49498436456926,1.3162186730306892e-05,synthetic_forward_state
discrete_bin,10.0,0.45,0.0,12,150.33920315060243,2.5121527360690615e-07,synthetic_forward_state
discrete_bin,10.0,0.45,0.0,13,208.3218513402464,2.0125835981573175e-09,synthetic_forward_state
discrete_bin,10.0,0.45,0.0,14,288.66717952704414,6.768498082848546e-12,synthetic_forward_state
discrete_bin,10.0,0.45,0.0,15,400.0,9.56462402180807e-15,synthetic_forward_state
discrete_bin,10.0,0.65,0.0,0,3.0,0.0012111502291651142,synthetic_forward_state
discrete_bin,10.0,0.65,0.0,1,4.157036494298019,0.004214817893947302,synthetic_forward_state
discrete_bin,10.0,0.65,0.0,2,5.760317471641877,0.011402611423101783,synthetic_forward_state
discrete_bin,10.0,0.65,0.0,3,7.981949982785926,0.023998433629189974,synthetic_forward_state
discrete_bin,10.0,0.65,0.0,4,11.060419124700841,0.03959044294937988,synthetic_forward_state
discrete_bin,10.0,0.65,0.0,5,15.326188647871078,0.053068276231529515,synthetic_forward_state
discrete_bin,10.0,0.65,0.0,6,21.237175175898688,0.06059285800076896,synthetic_forward_state
discrete_bin,10.0,0.65,0.0,7,29.42790408067032,0.054506679631140156,synthetic_forward_state
discrete_bin,10.0,0.65,0.0,8,40.777623738016025,0.03286277219452602,synthetic_forward_state
discrete_bin,10.0,0.65,0.0,9,56.50469000989538,0.013135439911552945,synthetic_forward_state
discrete_bin,10.0,0.65,0.0,10,78.29735282337724,0.004067428501691791,synthetic_forward_state
discrete_bin,10.0,0.65,0.0,11,108.49498436456926,0.0010729261605850243,synthetic_forward_state
discrete_bin,10.0,0.65,0.0,12,150.33920315060243,0.00023131120295712782,synthetic_forward_state
discrete_bin,10.0,0.65,0.0,13,208.3218513402464,3.9163797626575314e-05,synthetic_forward_state
discrete_bin,10.0,0.65,0.0,14,288.66717952704414,5.159765850990928e-06,synthetic_forward_state
discrete_bin,10.0,0.65,0.0,15,400.0,5.284769868821336e-07,synthetic_forward_state
discrete_bin,10.0,0.85,0.0,0,3.0,0.0002733755980683536,synthetic_forward_state
discrete_bin,10.0,0.85,0.0,1,4.157036494298019,0.0008510005324806478,synthetic_forward_state
discrete_bin,10.0,0.85,0.0,2,5.760317471641877,0.0022867444486510484,synthetic_forward_state
discrete_bin,10.0,0.85,0.0,3,7.981949982785926,0.005321011071349009,synthetic_forward_state
discrete_bin,10.0,0.85,0.0,4,11.060419124700841,0.010998752145864541,synthetic_forward_state
discrete_bin,10.0,0.85,0.0,5,15.326188647871078,0.021573441538251737,synthetic_forward_state
discrete_bin,10.0,0.85,0.0,6,21.237175175898688,0.0386903746375734,synthetic_forward_state
discrete_bin,10.0,0.85,0.0,7,29.42790408067032,0.05185035527998967,synthetic_forward_state
discrete_bin,10.0,0.85,0.0,8,40.777623738016025,0.049317759313607074,synthetic_forward_state
discrete_bin,10.0,0.85,0.0,9,56.50469000989538,0.040057624704230965,synthetic_forward_state
discrete_bin,10.0,0.85,0.0,10,78.29735282337724,0.031218521484549788,synthetic_forward_state
discrete_bin,10.0,0.85,0.0,11,108.49498436456926,0.02209191146175966,synthetic_forward_state
discrete_bin,10.0,0.85,0.0,12,150.33920315060243,0.013602666123222763,synthetic_forward_state
discrete_bin,10.0,0.85,0.0,13,208.3218513402464,0.007232697154620748,synthetic_forward_state
discrete_bin,10.0,0.85,0.0,14,288.66717952704414,0.0033191530941347226,synthetic_forward_state
discrete_bin,10.0,0.85,0.0,15,400.0,0.0013146114116459233,synthetic_forward_state
discrete_bin,10.0,1.1,0.0,0,3.0,3.164927764989335e-05,synthetic_forward_state
discrete_bin,10.0,1.1,0.0,1,4.157036494298019,9.248676856934897e-05,synthetic_forward_state
discrete_bin,10.0,1.1,0.0,2,5.760317471641877,0.00024791116171403893,synthetic_forward_state
discrete_bin,10.0,1.1,0.0,3,7.981949982785926,0.0006261624227307856,synthetic_forward_state
discrete_bin,10.0,1.1,0.0,4,11.060419124700841,0.0017508756307080598,synthetic_forward_state
discrete_bin,10.0,1.1,0.0,5,15.326188647871078,0.006047756193748446,synthetic_forward_state
discrete_bin,10.0,1.1,0.0,6,21.237175175898688,0.016643449613222887,synthetic_forward_state
discrete_bin,10.0,1.1,0.0,7,29.42790408067032,0.025791346180956617,synthetic_forward_state
discrete_bin,10.0,1.1,0.0,8,40.777623738016025,0.024639314139378032,synthetic_forward_state
discrete_bin,10.0,1.1,0.0,9,56.50469000989538,0.023403504037431213,synthetic_forward_state
discrete_bin,10.0,1.1,0.0,10,78.29735282337724,0.027757418267091143,synthetic_forward_state
discrete_bin,10.0,1.1,0.0,11,108.49498436456926,0.033328492479338244,synthetic_forward_state
discrete_bin,10.0,1.1,0.0,12,150.33920315060243,0.037005383428160836,synthetic_forward_state
discrete_bin,10.0,1.1,0.0,13,208.3218513402464,0.03764353018522507,synthetic_forward_state
discrete_bin,10.0,1.1,0.0,14,288.66717952704414,0.03506949184865087,synthetic_forward_state
discrete_bin,10.0,1.1,0.0,15,400.0,0.029921228365424556,synthetic_forward_state
discrete_bin,15.0,0.3,0.0,0,3.0,4.450162955865115e-05,synthetic_forward_state
discrete_bin,15.0,0.3,0.0,1,4.157036494298019,0.0018151613590908847,synthetic_forward_state
discrete_bin,15.0,0.3,0.0,2,5.760317471641877,0.022699794350068497,synthetic_forward_state
discrete_bin,15.0,0.3,0.0,3,7.981949982785926,0.08703553843158708,synthetic_forward_state
discrete_bin,15.0,0.3,0.0,4,11.060419124700841,0.10232282003968536,synthetic_forward_state
discrete_bin,15.0,0.3,0.0,5,15.326188647871078,0.0370800930991785,synthetic_forward_state
discrete_bin,15.0,0.3,0.0,6,21.237175175898688,0.0061763827059422415,synthetic_forward_state
discrete_bin,15.0,0.3,0.0,7,29.42790408067032,0.009224161682453538,synthetic_forward_state
discrete_bin,15.0,0.3,0.0,8,40.777623738016025,0.016483945949146397,synthetic_forward_state
discrete_bin,15.0,0.3,0.0,9,56.50469000989538,0.012544503937810588,synthetic_forward_state
discrete_bin,15.0,0.3,0.0,10,78.29735282337724,0.004005598744951501,synthetic_forward_state
discrete_bin,15.0,0.3,0.0,11,108.49498436456926,0.0005366185979940966,synthetic_forward_state
discrete_bin,15.0,0.3,0.0,12,150.33920315060243,3.0161168947681692e-05,synthetic_forward_state
discrete_bin,15.0,0.3,0.0,13,208.3218513402464,7.112377331054715e-07,synthetic_forward_state
discrete_bin,15.0,0.3,0.0,14,288.66717952704414,7.03664399739118e-09,synthetic_forward_state
discrete_bin,15.0,0.3,0.0,15,400.0,2.920791395260428e-11,synthetic_forward_state
discrete_bin,15.0,0.45,0.0,0,3.0,0.00023869743273082487,synthetic_forward_state
discrete_bin,15.0,0.45,0.0,1,4.157036494298019,0.002136718485818147,synthetic_forward_state
discrete_bin,15.0,0.45,0.0,2,5.760317471641877,0.011309791862613789,synthetic_forward_state
discrete_bin,15.0,0.45,0.0,3,7.981949982785926,0.035397393856173874,synthetic_forward_state
discrete_bin,15.0,0.45,0.0,4,11.060419124700841,0.06551598322328041,synthetic_forward_state
discrete_bin,15.0,0.45,0.0,5,15.326188647871078,0.07188797472498955,synthetic_forward_state
discrete_bin,15.0,0.45,0.0,6,21.237175175898688,0.048484636961093244,synthetic_forward_state
discrete_bin,15.0,0.45,0.0,7,29.42790408067032,0.026832349812401755,synthetic_forward_state
discrete_bin,15.0,0.45,0.0,8,40.777623738016025,0.02049727609022494,synthetic_forward_state
discrete_bin,15.0,0.45,0.0,9,56.50469000989538,0.013081557469412064,synthetic_forward_state
discrete_bin,15.0,0.45,0.0,10,78.29735282337724,0.004048079297473017,synthetic_forward_state
discrete_bin,15.0,0.45,0.0,11,108.49498436456926,0.0005386054560538392,synthetic_forward_state
discrete_bin,15.0,0.45,0.0,12,150.33920315060243,3.021611685932721e-05,synthetic_forward_state
discrete_bin,15.0,0.45,0.0,13,208.3218513402464,7.121362851732889e-07,synthetic_forward_state
discrete_bin,15.0,0.45,0.0,14,288.66717952704414,7.045332461528196e-09,synthetic_forward_state
discrete_bin,15.0,0.45,0.0,15,400.0,2.925759039498115e-11,synthetic_forward_state
discrete_bin,15.0,0.65,0.0,0,3.0,0.00018073035601279082,synthetic_forward_state
discrete_bin,15.0,0.65,0.0,1,4.157036494298019,0.0008601266100976828,synthetic_forward_state
discrete_bin,15.0,0.65,0.0,2,5.760317471641877,0.0031821711137487957,synthetic_forward_state
discrete_bin,15.0,0.65,0.0,3,7.981949982785926,0.00915210210794291,synthetic_forward_state
discrete_bin,15.0,0.65,0.0,4,11.060419124700841,0.020469666002429505,synthetic_forward_state
discrete_bin,15.0,0.65,0.0,5,15.326188647871078,0.03576579679168756,synthetic_forward_state
discrete_bin,15.0,0.65,0.0,6,21.237175175898688,0.05014826349431005,synthetic_forward_state
discrete_bin,15.0,0.65,0.0,7,29.42790408067032,0.05954925526098115,synthetic_forward_state
discrete_bin,15.0,0.65,0.0,8,40.777623738016025,0.05768408214852687,synthetic_forward_state
discrete_bin,15.0,0.65,0.0,9,56.50469000989538,0.03869517333524587,synthetic_forward_state
discrete_bin,15.0,0.65,0.0,10,78.29735282337724,0.016908332439364907,synthetic_forward_state
discrete_bin,15.0,0.65,0.0,11,108.49498436456926,0.005485537209932881,synthetic_forward_state
discrete_bin,15.0,0.65,0.0,12,150.33920315060243,0.0015057610763264517,synthetic_forward_state
discrete_bin,15.0,0.65,0.0,13,208.3218513402464,0.0003427352968954294,synthetic_forward_state
discrete_bin,15.0,0.65,0.0,14,288.66717952704414,6.163451878170824e-05,synthetic_forward_state
discrete_bin,15.0,0.65,0.0,15,400.0,8.63223771548707e-06,synthetic_forward_state
discrete_bin,15.0,0.85,0.0,0,3.0,5.465638540344102e-05,synthetic_forward_state
discrete_bin,15.0,0.85,0.0,1,4.157036494298019,0.00020431950415170517,synthetic_forward_state
discrete_bin,15.0,0.85,0.0,2,5.760317471641877,0.0006592078830295546,synthetic_forward_state
discrete_bin,15.0,0.85,0.0,3,7.981949982785926,0.001835735734164178,synthetic_forward_state
discrete_bin,15.0,0.85,0.0,4,11.060419124700841,0.004419681611910623,synthetic_forward_state
discrete_bin,15.0,0.85,0.0,5,15.326188647871078,0.009353789609354159,synthetic_forward_state
discrete_bin,15.0,0.85,0.0,6,21.237175175898688,0.018480882717923957,synthetic_forward_state
discrete_bin,15.0,0.85,0.0,7,29.42790408067032,0.03439225389612667,synthetic_forward_state
discrete_bin,15.0,0.85,0.0,8,40.777623738016025,0.05022646435027355,synthetic_forward_state
discrete_bin,15.0,0.85,0.0,9,56.50469000989538,0.05137820107678483,synthetic_forward_state
discrete_bin,15.0,0.85,0.0,10,78.29735282337724,0.04257692930353134,synthetic_forward_state
discrete_bin,15.0,0.85,0.0,11,108.49498436456926,0.033601231433412176,synthetic_forward_state
discrete_bin,15.0,0.85,0.0,12,150.33920315060243,0.024492909861064456,synthetic_forward_state
discrete_bin,15.0,0.85,0.0,13,208.3218513402464,0.01562103591490466,synthetic_forward_state
discrete_bin,15.0,0.85,0.0,14,288.66717952704414,0.008608316088423567,synthetic_forward_state
discrete_bin,15.0,0.85,0.0,15,400.0,0.004094384629541161,synthetic_forward_state
discrete_bin,15.0,1.1,0.0,0,3.0,8.677763101766301e-06,synthetic_forward_state
discrete_bin,15.0,1.1,0.0,1,4.157036494298019,2.8286362722131522e-05,synthetic_forward_state
discrete_bin,15.0,1.1,0.0,2,5.760317471641877,8.444274613713568e-05,synthetic_forward_state
discrete_bin,15.0,1.1,0.0,3,7.981949982785926,0.00023100140913410487,synthetic_forward_state
discrete_bin,15.0,1.1,0.0,4,11.060419124700841,0.0005863302918489877,synthetic_forward_state
discrete_bin,15.0,1.1,0.0,5,15.326188647871078,0.0015293561607130383,synthetic_forward_state
discrete_bin,15.0,1.1,0.0,6,21.237175175898688,0.004884897495345548,synthetic_forward_state
discrete_bin,15.0,1.1,0.0,7,29.42790408067032,0.014439374994937797,synthetic_forward_state
discrete_bin,15.0,1.1,0.0,8,40.777623738016025,0.025911480282866658,synthetic_forward_state
discrete_bin,15.0,1.1,0.0,9,56.50469000989538,0.02775416980733475,synthetic_forward_state
discrete_bin,15.0,1.1,0.0,10,78.29735282337724,0.026474726857134756,synthetic_forward_state
discrete_bin,15.0,1.1,0.0,11,108.49498436456926,0.03093590796453169,synthetic_forward_state
discrete_bin,15.0,1.1,0.0,12,150.33920315060243,0.0376963289273386,synthetic_forward_state
discrete_bin,15.0,1.1,0.0,13,208.3218513402464,0.042742258075186126,synthetic_forward_state
discrete_bin,15.0,1.1,0.0,14,288.66717952704414,0.044418091814687886,synthetic_forward_state
discrete_bin,15.0,1.1,0.0,15,400.0,0.042274669046979046,synthetic_forward_state
discrete_bin,24.5,0.3,0.0,0,3.0,1.8157659773843444e-08,synthetic_forward_state
discrete_bin,24.5,0.3,0.0,1,4.157036494298019,4.3838304151221415e-06,synthetic_forward_state
discrete_bin,24.5,0.3,0.0,2,5.760317471641877,0.00032450019353869074,synthetic_forward_state
discrete_bin,24.5,0.3,0.0,3,7.981949982785926,0.007364504323971406,synthetic_forward_state
discrete_bin,24.5,0.3,0.0,4,11.060419124700841,0.05124358794655444,synthetic_forward_state
discrete_bin,24.5,0.3,0.0,5,15.326188647871078,0.10932195475125121,synthetic_forward_state
discrete_bin,24.5,0.3,0.0,6,21.237175175898688,0.07154974246067161,synthetic_forward_state
discrete_bin,24.5,0.3,0.0,7,29.42790408067032,0.015062129187725667,synthetic_forward_state
discrete_bin,24.5,0.3,0.0,8,40.777623738016025,0.0057232404578898485,synthetic_forward_state
discrete_bin,24.5,0.3,0.0,9,56.50469000989538,0.013624442284895866,synthetic_forward_state
discrete_bin,24.5,0.3,0.0,10,78.29735282337724,0.01604634137784974,synthetic_forward_state
discrete_bin,24.5,0.3,0.0,11,108.49498436456926,0.007938572289590494,synthetic_forward_state
discrete_bin,24.5,0.3,0.0,12,150.33920315060243,0.0016477659804521334,synthetic_forward_state
discrete_bin,24.5,0.3,0.0,13,208.3218513402464,0.00014349370212620415,synthetic_forward_state
discrete_bin,24.5,0.3,0.0,14,288.66717952704414,5.2426916994727565e-06,synthetic_forward_state
discrete_bin,24.5,0.3,0.0,15,400.0,8.03637083793547e-08,synthetic_forward_state
discrete_bin,24.5,0.45,0.0,0,3.0,3.283468702617711e-06,synthetic_forward_state
discrete_bin,24.5,0.45,0.0,1,4.157036494298019,6.47823478016213e-05,synthetic_forward_state
discrete_bin,24.5,0.45,0.0,2,5.760317471641877,0.0007557674683502512,synthetic_forward_state
discrete_bin,24.5,0.45,0.0,3,7.981949982785926,0.005213476468657842,synthetic_forward_state
discrete_bin,24.5,0.45,0.0,4,11.060419124700841,0.021265451466506942,synthetic_forward_state
