family,peak_C,hold_h,rho_target,both_attain,G_reference_over_G_fast,D50_difference_nm,D90_difference_nm,large_tail_difference,connected_fine_difference,useful_closed_difference,Zener_difference,density_span_ratio_above_1p2,density_span_ratio_above_1p5,density_span_ratio_above_2p0
lognormal,1500,8,0.75,True,0.46516311513928627,-4.958023431432693,-14.070449798576561,-0.06640356765101871,0.0,0.00012206137144470875,-53510.84951005542,0.0,0.0,0.0
lognormal,1500,8,0.8,True,0.5603545269412271,-2.348188926603882,-13.14273924572457,-0.08900256649520039,0.0,4.5675640126754594e-05,-48667.98065761877,0.0,0.0,0.0
lognormal,1500,8,0.85,True,0.8147415956047828,0.8528337487518485,-10.894199586483708,-0.09681793296160418,0.0,5.278065886163739e-06,-48678.03080660077,0.0,0.0,0.0
lognormal,1500,8,0.88,True,0.045303988411689734,-31.09125953761624,-216.70651227677217,-0.1406403970455937,0.0,-0.00020786315610334902,-34197.46500711357,0.0,0.0,0.0
lognormal,1500,8,0.9,True,0.050999327634639505,-29.340274882578896,-215.31296637840614,-0.13861128567871217,0.0,-0.0002071114655473298,-34199.611399258894,0.0,0.0,0.0
lognormal,1500,8,0.92,True,0.05732301461899377,-25.715411211835345,-213.6079921197607,-0.14359000701799,0.0,-0.0002132132360625532,-34201.54041078667,0.0,0.0,0.0
lognormal,1500,8,0.95,True,0.07209631107431033,-12.804820168631295,-210.6427935465279,-0.1435096380230848,0.0,-0.00024334998449377604,-34204.845284170704,0.0,0.0,0.0
lognormal,1500,20,0.75,True,0.46516311513928627,-4.958023431432693,-14.070449798576561,-0.06640356765101871,0.0,0.00012206137144470875,-53510.84951005542,0.0,0.0,0.0
lognormal,1500,20,0.8,True,0.5603545269412271,-2.348188926603882,-13.14273924572457,-0.08900256649520039,0.0,4.5675640126754594e-05,-48667.98065761877,0.0,0.0,0.0
lognormal,1500,20,0.85,True,0.8147415956047828,0.8528337487518485,-10.894199586483708,-0.09681793296160418,0.0,5.278065886163739e-06,-48678.03080660077,0.0,0.0,0.0
lognormal,1500,20,0.88,True,0.045303988411689734,-31.09125953761624,-216.70651227677217,-0.1406403970455937,0.0,-0.00020786315610334902,-34197.46500711357,0.0,0.0,0.0
lognormal,1500,20,0.9,True,0.050999327634639505,-29.340274882578896,-215.31296637840614,-0.13861128567871217,0.0,-0.0002071114655473298,-34199.611399258894,0.0,0.0,0.0
lognormal,1500,20,0.92,True,0.05732301461899377,-25.715411211835345,-213.6079921197607,-0.14359000701799,0.0,-0.0002132132360625532,-34201.54041078667,0.0,0.0,0.0
lognormal,1500,20,0.95,True,0.07209631107431033,-12.804820168631295,-210.6427935465279,-0.1435096380230848,0.0,-0.00024334998449377604,-34204.845284170704,0.0,0.0,0.0
