mobility_case_id,gb_mobility_mode,M0_factor,Q_M_kJ_mol,M0_or_K0_value,M0_refit,calibration_target_used,non_validation_flag,T1_C,T2_C,switch_density,hold_h,classification,first_step_attained,rho1,G1_um,final_rho,final_G_um,density_ok,grain_ok,strict_success,closed_fraction_at_switch,A_closed_at_switch,PR_memory_at_switch,map_resolution_C
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1300,1000,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.8226676448340485,0.2046418334464992,0.8226676448340485,0.2046418334464992,False,True,False,0.04792373835377755,0.974053986329742,0.1651983663874014,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1300,1000,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.9165367580167564,0.5744279187531289,0.9165367580167564,0.5744279187531289,False,False,False,0.04998946577656479,0.971955834353249,0.33926295090971265,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1300,1000,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.9371001298290424,0.577866746828178,0.9371001298290424,0.577866746828178,False,False,False,0.052017342903371865,0.9802391988752343,0.32727719077989487,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1300,1100,0.8,20,MIXED_FAILURE,True,0.8029475536382471,0.17793455995820281,0.8641299245796219,0.352193402327524,False,False,False,0.0005931743213201746,0.06273540388951683,0.17644007041490653,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1300,1100,0.8,40,MIXED_FAILURE,True,0.8029475536382471,0.17793455995820281,0.9031894385896951,0.4934358403862516,False,False,False,0.0005931743213201746,0.06273540388951683,0.17644007041490653,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1300,1100,0.9,20,MIXED_FAILURE,True,0.9004163629016362,0.5704068690717868,0.9308229775483463,0.6556479787240665,False,False,False,0.005865633608570128,0.268423193051256,0.35097656066075855,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1300,1100,0.9,40,MIXED_FAILURE,True,0.9004163629016362,0.5704068690717868,0.9596672518102328,0.7221025934765181,False,False,False,0.005865633608570128,0.268423193051256,0.35097656066075855,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1300,1200,0.8,20,MIXED_FAILURE,True,0.8186751478796163,0.20453118831573772,0.9404183936669841,1.1363005449417156,False,False,False,0.0005525368613757579,0.0554113527886578,0.18974201146780914,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1300,1200,0.8,40,GRAIN_GROWTH_FAILURE,True,0.8186751478796163,0.20453118831573772,0.9771828767044605,2.128697150860624,True,False,False,0.0005525368613757579,0.0554113527886578,0.18974201146780914,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1300,1200,0.9,20,MIXED_FAILURE,True,0.9009121191507254,0.5754302868852061,0.9578459044525934,1.4284771192234835,False,False,False,0.005829509440109996,0.26835012228549454,0.35174185549319137,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1300,1200,0.9,40,GRAIN_GROWTH_FAILURE,True,0.9009121191507254,0.5754302868852061,0.9864132562444277,2.2088770671299844,True,False,False,0.005829509440109996,0.26835012228549454,0.35174185549319137,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1400,900,0.8,20,FIRST_STEP_UNATTAINABLE,False,0.8022520270921369,0.1750111122487299,0.8022520270921369,0.1750111122487299,False,True,False,0.028127081469867303,0.9232673130035645,0.1693911492947561,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1400,900,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.8058321680737777,0.17559418170516466,0.8058321680737777,0.17559418170516466,False,True,False,0.049508962038042684,0.9860951950793906,0.1634103246728218,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1400,900,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.907645773612927,0.5588952489197627,0.907645773612927,0.5588952489197627,False,False,False,0.06093958921566997,0.9856508157681483,0.35806051030826624,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1400,900,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.9195398249190265,0.5589994079627116,0.9195398249190265,0.5589994079627116,False,False,False,0.07045338908327844,0.988407249935867,0.34539693799437793,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1400,1000,0.8,20,FIRST_STEP_UNATTAINABLE,False,0.8100338950735465,0.18994955306566785,0.8100338950735465,0.18994955306566785,False,True,False,0.027749991820003185,0.9182861416636422,0.17039742312953873,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1400,1000,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.8228999807897786,0.20486462207240425,0.8228999807897786,0.20486462207240425,False,True,False,0.048229515780031436,0.9741661912005145,0.16511001413975165,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1400,1000,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.9170314635297822,0.563306989488834,0.9170314635297822,0.563306989488834,False,False,False,0.052088144270792495,0.9745600704980064,0.35809751176687543,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1400,1000,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.937501449777286,0.5666136313350063,0.937501449777286,0.5666136313350063,False,False,False,0.05308011666243655,0.9815565864808306,0.3454441216021727,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1400,1100,0.8,20,MIXED_FAILURE,True,0.8029475536382471,0.17793455995820281,0.8648197658218593,0.3548804819521119,False,False,False,0.0005931743213201746,0.06273540388951683,0.17644007041490653,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1400,1100,0.8,40,MIXED_FAILURE,True,0.8029475536382471,0.17793455995820281,0.9037927644953224,0.49540476494064084,False,False,False,0.0005931743213201746,0.06273540388951683,0.17644007041490653,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1400,1100,0.9,20,MIXED_FAILURE,True,0.9001237696954637,0.5591588022144814,0.9321222809282653,0.6462151471358746,False,False,False,0.003285418731474013,0.16701824918803762,0.37107489933880794,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1400,1100,0.9,40,MIXED_FAILURE,True,0.9001237696954637,0.5591588022144814,0.9606321135620255,0.7095459792297883,False,False,False,0.003285418731474013,0.16701824918803762,0.37107489933880794,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1400,1200,0.8,20,MIXED_FAILURE,True,0.8186751478796163,0.20453118831573772,0.9413282241596332,1.1528740757750537,False,False,False,0.0005525368613757579,0.0554113527886578,0.18974201146780914,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1400,1200,0.8,40,GRAIN_GROWTH_FAILURE,True,0.8186751478796163,0.20453118831573772,0.9775447963227939,2.1434734223730643,True,False,False,0.0005525368613757579,0.0554113527886578,0.18974201146780914,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1400,1200,0.9,20,MIXED_FAILURE,True,0.9006250244229129,0.563977431116426,0.9605099049347932,1.4517696572791676,False,False,False,0.003275067225748638,0.16709310664047325,0.37186318793202255,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1400,1200,0.9,40,GRAIN_GROWTH_FAILURE,True,0.9006250244229129,0.563977431116426,0.9877444445676551,2.1855724355571944,True,False,False,0.003275067225748638,0.16709310664047325,0.37186318793202255,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1400,1300,0.8,20,GRAIN_GROWTH_FAILURE,True,0.8685925201551217,0.3500368168764567,0.976763683634084,3.4093218455540586,True,False,False,0.0009574912223481793,0.0652670074761969,0.284781990792954,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1400,1300,0.8,40,GRAIN_GROWTH_FAILURE,True,0.8685925201551217,0.3500368168764567,0.9937584654773775,6.9736592453211825,True,False,False,0.0009574912223481793,0.0652670074761969,0.284781990792954,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1400,1300,0.9,20,GRAIN_GROWTH_FAILURE,True,0.9012304945653393,0.5699818691603568,0.9781016501742739,3.5773257775455156,True,False,False,0.0022194907477242893,0.12128535944564804,0.3738372615412468,100
mobility_08,bounded_uncertainty_factor,10.0,405.238394904,0.057999999999999996,False,bounded intrinsic M0 uncertainty,True,1400,1300,0.9,40,GRAIN_GROWTH_FAILURE,True,0.9012304945653393,0.5699818691603568,0.9943791844496036,7.011677839396134,True,False,False,0.0022194907477242893,0.12128535944564804,0.3738372615412468,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1300,900,0.8,20,FIRST_STEP_UNATTAINABLE,False,0.8020921888271109,0.1962257378588432,0.8020921888271109,0.1962257378588432,False,True,False,0.030806031770206643,0.9432052844096881,0.19392130197570479,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1300,900,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.8068441361935969,0.19754625361214773,0.8068441361935969,0.19754625361214773,False,True,False,0.054062222505950046,0.9878053061479785,0.18707244161714276,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1300,900,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.9092837892896751,0.6389451670322496,0.9092837892896751,0.6389451670322496,False,False,False,0.05961669853550851,0.9837522457710055,0.368061164078045,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1300,900,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.9233336852205446,0.6392375340144805,0.9233336852205446,0.6392375340144805,False,False,False,0.06716470006366164,0.9869356379882779,0.35504388442468576,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1300,1000,0.8,20,FIRST_STEP_UNATTAINABLE,False,0.8098910850459595,0.21522695672060405,0.8098910850459595,0.21522695672060405,False,True,False,0.02986217163299889,0.9367292729953473,0.194888924115521,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1300,1000,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.8253824275020905,0.24530801988708706,0.8253824275020905,0.24530801988708706,False,True,False,0.05107628261882898,0.9728615474301107,0.18871136217370924,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1300,1000,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.9199441199993617,0.6490775528713834,0.9199441199993617,0.6490775528713834,False,False,False,0.04954217311937007,0.9716695715987079,0.36809332320512106,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1300,1000,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.9428051937818944,0.6584485974605685,0.9428051937818944,0.6584485974605685,False,False,False,0.04828532959951069,0.9804578429074798,0.35508535800483804,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1300,1100,0.8,20,MIXED_FAILURE,True,0.8013236995134918,0.19738747263668202,0.8638337303786784,0.404494329203097,False,False,False,0.0004375622915551654,0.05388450611063372,0.20143911705631687,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1300,1100,0.8,40,MIXED_FAILURE,True,0.8013236995134918,0.19738747263668202,0.9114455811092436,0.6835807107775436,False,False,False,0.0004375622915551654,0.05388450611063372,0.20143911705631687,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1300,1100,0.9,20,MIXED_FAILURE,True,0.9000985596397927,0.6390459847167157,0.937224035581045,0.8361497874355504,False,False,False,0.00689139567498896,0.3119042310144706,0.3807132935903772,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1300,1100,0.9,40,MIXED_FAILURE,True,0.9000985596397927,0.6390459847167157,0.9692201498144449,1.0141968876676146,False,False,False,0.00689139567498896,0.3119042310144706,0.3807132935903772,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1300,1200,0.8,20,MIXED_FAILURE,True,0.8094060788514046,0.21162608747684186,0.9425827434497338,1.3211647744403616,False,False,False,0.00037135974857240326,0.0473699521763955,0.20878318923969208,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1300,1200,0.8,40,GRAIN_GROWTH_FAILURE,True,0.8094060788514046,0.21162608747684186,0.9801459397327583,3.1601835637510645,True,False,False,0.00037135974857240326,0.0473699521763955,0.20878318923969208,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1300,1200,0.9,20,MIXED_FAILURE,True,0.9005594644206002,0.6441033011907602,0.9618106478534815,1.950258848579274,False,False,False,0.006832030709651388,0.3116916278671598,0.38134708479129054,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1300,1200,0.9,40,GRAIN_GROWTH_FAILURE,True,0.9005594644206002,0.6441033011907602,0.9892931776632018,3.7430435810721354,True,False,False,0.006832030709651388,0.3116916278671598,0.38134708479129054,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1400,900,0.8,20,FIRST_STEP_UNATTAINABLE,False,0.802152296746403,0.19624522991258755,0.802152296746403,0.19624522991258755,False,True,False,0.031241363478555776,0.9455474471023052,0.1938051343845276,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1400,900,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.8069392695633462,0.19756837349252876,0.8069392695633462,0.19756837349252876,False,True,False,0.0544076301471465,0.9878858018945152,0.1869603544047267,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1400,900,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.9101430411600595,0.6326318954395757,0.9101430411600595,0.6326318954395757,False,False,False,0.06150749451042655,0.9853967923659573,0.38679468846225806,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1400,900,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.9240644093847399,0.6329137617330776,0.9240644093847399,0.6329137617330776,False,False,False,0.06780786721470308,0.9877781742505973,0.37311483147418245,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1400,1000,0.8,20,FIRST_STEP_UNATTAINABLE,False,0.8101111645158736,0.21566922582963796,0.8101111645158736,0.21566922582963796,False,True,False,0.030268022624839675,0.938912376737217,0.19478612616483124,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1400,1000,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.8256751214285002,0.2458265529571097,0.8256751214285002,0.2458265529571097,False,True,False,0.05138045181934363,0.9728164056266697,0.18860837540115946,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1400,1000,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.9212601074249637,0.6430379973562643,0.9212601074249637,0.6430379973562643,False,False,False,0.05098224223525723,0.9738182304993087,0.38682671208972047,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1400,1000,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.9438148847106986,0.6520316734772799,0.9438148847106986,0.6520316734772799,False,False,False,0.04859763415162409,0.9818683209446021,0.3731546592705385,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1400,1100,0.8,20,MIXED_FAILURE,True,0.8013236995134918,0.19738747263668202,0.8646195624595349,0.4084086159308639,False,False,False,0.0004375622915551654,0.05388450611063372,0.20143911705631687,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1400,1100,0.8,40,MIXED_FAILURE,True,0.8013236995134918,0.19738747263668202,0.9122103853483234,0.6885818381549892,False,False,False,0.0004375622915551654,0.05388450611063372,0.20143911705631687,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1400,1100,0.9,20,MIXED_FAILURE,True,0.9004998478690046,0.6326868254960283,0.9394175739272846,0.8351248938742717,False,False,False,0.0036483895825134617,0.18590254454112787,0.4008270796944981,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1400,1100,0.9,40,MIXED_FAILURE,True,0.9004998478690046,0.6326868254960283,0.9705450920527292,1.0043541140107177,False,False,False,0.0036483895825134617,0.18590254454112787,0.4008270796944981,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1400,1200,0.8,20,MIXED_FAILURE,True,0.8094060788514046,0.21162608747684186,0.9435497913094203,1.3439228674702106,False,False,False,0.00037135974857240326,0.0473699521763955,0.20878318923969208,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1400,1200,0.8,40,GRAIN_GROWTH_FAILURE,True,0.8094060788514046,0.21162608747684186,0.9804928725279837,3.194028008687299,True,False,False,0.00037135974857240326,0.0473699521763955,0.20878318923969208,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1400,1200,0.9,20,MIXED_FAILURE,True,0.9009315366735653,0.6373151317335557,0.9649305164009827,2.075944032851154,False,False,False,0.0036322290412438086,0.1859222324199945,0.40146404447878625,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1400,1200,0.9,40,GRAIN_GROWTH_FAILURE,True,0.9009315366735653,0.6373151317335557,0.9905867194752961,3.769605820614476,True,False,False,0.0036322290412438086,0.1859222324199945,0.40146404447878625,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1400,1300,0.8,20,GRAIN_GROWTH_FAILURE,True,0.8460107121352531,0.2997900987678085,0.9771050368454215,3.842777296229543,True,False,False,0.0004730601875943387,0.048487707896887285,0.2743669250713652,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1400,1300,0.8,40,GRAIN_GROWTH_FAILURE,True,0.8460107121352531,0.2997900987678085,0.9941546063221874,10.249572473956134,True,False,False,0.0004730601875943387,0.048487707896887285,0.2743669250713652,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1400,1300,0.9,20,GRAIN_GROWTH_FAILURE,True,0.9032569402028405,0.6645492739027701,0.9785575996358435,4.10007063009817,True,False,False,0.0031643434858301773,0.16650614942186595,0.40619113703624954,100
mobility_09,bounded_uncertainty_factor,30.0,405.238394904,0.174,False,bounded intrinsic M0 uncertainty,True,1400,1300,0.9,40,GRAIN_GROWTH_FAILURE,True,0.9032569402028405,0.6645492739027701,0.9947655097979475,10.496417503717732,True,False,False,0.0031643434858301773,0.16650614942186595,0.40619113703624954,100
mobility_10,activation_energy_envelope,0.000794104078081272,300.0,4.605803652871378e-06,True,M0 refit to preserve M_GB at 1500 C anchor,True,1300,900,0.8,20,FIRST_STEP_UNATTAINABLE,False,0.8015947012827589,0.14755730945718773,0.8015947012827589,0.14755730945718773,False,True,False,0.025263781687909288,0.8979642972981903,0.1521065096717478,100
mobility_10,activation_energy_envelope,0.000794104078081272,300.0,4.605803652871378e-06,True,M0 refit to preserve M_GB at 1500 C anchor,True,1300,900,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.8041239002334865,0.15039733548362139,0.8041239002334865,0.15039733548362139,False,True,False,0.04532294409202744,0.9831289745226875,0.1467375486452195,100
mobility_10,activation_energy_envelope,0.000794104078081272,300.0,4.605803652871378e-06,True,M0 refit to preserve M_GB at 1500 C anchor,True,1300,900,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.905164796469697,0.4745901620376684,0.905164796469697,0.4745901620376684,False,False,False,0.05670628069828789,0.9817895055867978,0.3037176688836994,100
mobility_10,activation_energy_envelope,0.000794104078081272,300.0,4.605803652871378e-06,True,M0 refit to preserve M_GB at 1500 C anchor,True,1300,900,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.9142148308909079,0.4750744460965467,0.9142148308909079,0.4750744460965467,False,False,False,0.07114897684122412,0.9891339878018828,0.2929761306334272,100
mobility_10,activation_energy_envelope,0.000794104078081272,300.0,4.605803652871378e-06,True,M0 refit to preserve M_GB at 1500 C anchor,True,1300,1000,0.8,20,FIRST_STEP_UNATTAINABLE,False,0.8096267931295578,0.18347560728513718,0.8096267931295578,0.18347560728513718,False,True,False,0.025105733426885934,0.8934930105788469,0.15312629524591,100
mobility_10,activation_energy_envelope,0.000794104078081272,300.0,4.605803652871378e-06,True,M0 refit to preserve M_GB at 1500 C anchor,True,1300,1000,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.8218741779007858,0.20954419068400273,0.8218741779007858,0.20954419068400273,False,True,False,0.04379223725775741,0.9694504814271916,0.1484815410914542,100
mobility_10,activation_energy_envelope,0.000794104078081272,300.0,4.605803652871378e-06,True,M0 refit to preserve M_GB at 1500 C anchor,True,1300,1000,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.9121177072315748,0.4841987118533265,0.9121177072315748,0.4841987118533265,False,False,False,0.05017705326503532,0.9713048994985484,0.30376064743295716,100
mobility_10,activation_energy_envelope,0.000794104078081272,300.0,4.605803652871378e-06,True,M0 refit to preserve M_GB at 1500 C anchor,True,1300,1000,0.9,40,FIRST_STEP_UNATTAINABLE,False,0.9296712099704454,0.490681495255208,0.9296712099704454,0.490681495255208,False,False,False,0.05634079568987625,0.9802546872113196,0.29303457807090266,100
mobility_10,activation_energy_envelope,0.000794104078081272,300.0,4.605803652871378e-06,True,M0 refit to preserve M_GB at 1500 C anchor,True,1300,1100,0.8,20,MIXED_FAILURE,True,0.8021467109176301,0.14791075252956562,0.8642851847796951,0.3398693285845545,False,False,False,0.00035745836269940974,0.043011221517685674,0.15815178121793672,100
mobility_10,activation_energy_envelope,0.000794104078081272,300.0,4.605803652871378e-06,True,M0 refit to preserve M_GB at 1500 C anchor,True,1300,1100,0.8,40,MIXED_FAILURE,True,0.8021467109176301,0.14791075252956562,0.9004389859370636,0.4626804613476808,False,False,False,0.00035745836269940974,0.043011221517685674,0.15815178121793672,100
mobility_10,activation_energy_envelope,0.000794104078081272,300.0,4.605803652871378e-06,True,M0 refit to preserve M_GB at 1500 C anchor,True,1300,1100,0.9,20,MIXED_FAILURE,True,0.9003455715919374,0.4753280563448881,0.9255259398702453,0.568015735992979,False,False,False,0.004538935490596266,0.21344205195797145,0.3143643168872731,100
mobility_10,activation_energy_envelope,0.000794104078081272,300.0,4.605803652871378e-06,True,M0 refit to preserve M_GB at 1500 C anchor,True,1300,1100,0.9,40,MIXED_FAILURE,True,0.9003455715919374,0.4753280563448881,0.9529290881508224,0.6273296096450446,False,False,False,0.004538935490596266,0.21344205195797145,0.3143643168872731,100
mobility_10,activation_energy_envelope,0.000794104078081272,300.0,4.605803652871378e-06,True,M0 refit to preserve M_GB at 1500 C anchor,True,1300,1200,0.8,20,MIXED_FAILURE,True,0.8175622784848152,0.1700195958933071,0.9383899169390691,0.9315228917766889,False,False,False,0.0004016739237308865,0.04376937172592069,0.16909438631521023,100
mobility_10,activation_energy_envelope,0.000794104078081272,300.0,4.605803652871378e-06,True,M0 refit to preserve M_GB at 1500 C anchor,True,1300,1200,0.8,40,MIXED_FAILURE,True,0.8175622784848152,0.1700195958933071,0.9734776988907488,1.4234041323277706,False,False,False,0.0004016739237308865,0.04376937172592069,0.16909438631521023,100
mobility_10,activation_energy_envelope,0.000794104078081272,300.0,4.605803652871378e-06,True,M0 refit to preserve M_GB at 1500 C anchor,True,1300,1200,0.9,20,MIXED_FAILURE,True,0.9005842005866261,0.4785439753113489,0.9526476400404846,1.034294346703546,False,False,False,0.0039095591957685775,0.18780631127106176,0.3148544543829203,100
mobility_10,activation_energy_envelope,0.000794104078081272,300.0,4.605803652871378e-06,True,M0 refit to preserve M_GB at 1500 C anchor,True,1300,1200,0.9,40,GRAIN_GROWTH_FAILURE,True,0.9005842005866261,0.4785439753113489,0.9817785056657946,1.4196591129151261,True,False,False,0.0039095591957685775,0.18780631127106176,0.3148544543829203,100
mobility_10,activation_energy_envelope,0.000794104078081272,300.0,4.605803652871378e-06,True,M0 refit to preserve M_GB at 1500 C anchor,True,1400,900,0.8,20,FIRST_STEP_UNATTAINABLE,False,0.8016250152154337,0.14761162943695294,0.8016250152154337,0.14761162943695294,False,True,False,0.02563335102627702,0.9015422752017572,0.15201544314190407,100
mobility_10,activation_energy_envelope,0.000794104078081272,300.0,4.605803652871378e-06,True,M0 refit to preserve M_GB at 1500 C anchor,True,1400,900,0.8,40,FIRST_STEP_UNATTAINABLE,False,0.8041764739847592,0.15043881860321673,0.8041764739847592,0.15043881860321673,False,True,False,0.04562518069479899,0.9834726589712202,0.14664967889400132,100
mobility_10,activation_energy_envelope,0.000794104078081272,300.0,4.605803652871378e-06,True,M0 refit to preserve M_GB at 1500 C anchor,True,1400,900,0.9,20,FIRST_STEP_UNATTAINABLE,False,0.9053314612802181,0.451622582265376,0.9053314612802181,0.451622582265376,False,False,False,0.06064828669311708,0.9867072814175303,0.33333632103346356,100
