T2_C,classification,practical,rho_final,candidate_id
1000,unattainable_first_step,True,0.8610296215942397,652105
1050,unattainable_first_step,True,0.8610296215942397,652105
1100,unattainable_first_step,True,0.8610296215942397,652105
1150,unattainable_first_step,True,0.8610296215942397,652105
1200,unattainable_first_step,True,0.8610296215942397,652105
1250,unattainable_first_step,True,0.8610296215942397,652105
1300,unattainable_first_step,True,0.8610296215942397,652105
1350,unattainable_first_step,True,0.8610296215942397,652105
800,density_exhaustion,True,0.8799994253348337,7373
850,density_exhaustion,True,0.879999824227636,7373
900,density_exhaustion,True,0.8935610947076096,7373
950,density_exhaustion,True,0.9174763627363159,7373
1000,density_exhaustion,True,0.9270646283253724,7373
1050,density_exhaustion,True,0.929013154033669,7373
1100,density_exhaustion,True,0.9294639036451294,7373
1150,density_exhaustion,True,0.9295803556880173,7373
1175,density_exhaustion,True,0.9390700453398688,7373
1185,density_exhaustion,True,0.9561096564769258,7373
1195,success,True,0.9801970152207493,7373
1200,success,True,0.9800130488810712,7373
1250,success,True,0.9800831206491324,7373
1300,success,True,0.981603811893937,7373
1310,success,True,0.9812574424841417,7373
1320,grain_growth,True,0.9816539425717379,7373
1325,grain_growth,True,0.9817887346355778,7373
1350,grain_growth,True,0.9800187661971147,7373
800,density_exhaustion,True,0.8799994673022912,97225
850,density_exhaustion,True,0.8799999822611264,97225
900,density_exhaustion,True,0.8802655313862358,97225
950,density_exhaustion,True,0.8811894100873555,97225
1000,density_exhaustion,True,0.8849147532696205,97225
1050,density_exhaustion,True,0.8996959924241528,97225
1100,density_exhaustion,True,0.9474259895372985,97225
1150,density_exhaustion,True,0.9686164052027119,97225
1160,density_exhaustion,True,0.9699953034143944,97225
1170,mixed,True,0.9709746846278856,97225
1175,mixed,True,0.9713444330962764,97225
1200,mixed,True,0.9723813340138868,97225
1250,mixed,True,0.9725600119222875,97225
1300,mixed,True,0.972102726650587,97225
1350,mixed,True,0.9716194399707444,97225
800,density_exhaustion,True,0.8799993702656057,812464
850,density_exhaustion,True,0.8799994689167653,812464
900,density_exhaustion,True,0.8800003054800416,812464
950,density_exhaustion,True,0.8805719390090444,812464
1000,density_exhaustion,True,0.883489690849371,812464
1050,density_exhaustion,True,0.8969013611186429,812464
1100,density_exhaustion,True,0.9326019070828067,812464
1150,density_exhaustion,True,0.969665399894402,812464
1160,density_exhaustion,True,0.9756211387366839,812464
1170,success,True,0.9800057952461101,812464
1175,success,True,0.9800163827965908,812464
1200,success,True,0.9800112993601013,812464
1210,grain_growth,True,0.980012660117536,812464
1220,grain_growth,True,0.9800208902254456,812464
1225,grain_growth,True,0.9800452550733435,812464
1250,grain_growth,True,0.9800433069023357,812464
1300,grain_growth,True,0.980004559979304,812464
1350,grain_growth,True,0.9802054604386651,812464
800,density_exhaustion,True,0.8799993628848711,366910
850,density_exhaustion,True,0.8799993980890055,366910
900,density_exhaustion,True,0.8799997732299261,366910
950,density_exhaustion,True,0.8803465256823497,366910
1000,density_exhaustion,True,0.8826519747709981,366910
1050,density_exhaustion,True,0.8981689360341754,366910
1075,density_exhaustion,True,0.9266365407950631,366910
1085,density_exhaustion,True,0.9484851134036226,366910
1095,success,True,0.9800325380331176,366910
1100,success,True,0.9801121913720429,366910
1150,success,True,0.9804319800519884,366910
1200,success,True,0.9801162321813534,366910
1250,success,True,0.98199936,366910
1300,success,True,0.98199936,366910
1350,success,True,0.98199936,366910
800,unattainable_first_step,True,0.7484035478857722,971648
850,unattainable_first_step,True,0.7484035478857722,971648
900,unattainable_first_step,True,0.7484035478857722,971648
950,unattainable_first_step,True,0.7484035478857722,971648
1000,unattainable_first_step,True,0.7484035478857722,971648
1050,unattainable_first_step,True,0.7484035478857722,971648
1100,unattainable_first_step,True,0.7484035478857722,971648
1150,unattainable_first_step,True,0.7484035478857722,971648
1200,unattainable_first_step,True,0.7484035478857722,971648
1250,unattainable_first_step,True,0.7484035478857722,971648
1300,unattainable_first_step,True,0.7484035478857722,971648
1350,unattainable_first_step,True,0.7484035478857722,971648
800,density_exhaustion,True,0.8799993604387533,269855
850,density_exhaustion,True,0.8799993655511875,269855
900,density_exhaustion,True,0.8799994165742411,269855
950,density_exhaustion,True,0.8799998369050483,269855
1000,density_exhaustion,True,0.8806484963390625,269855
1050,density_exhaustion,True,0.8840083950524287,269855
1100,density_exhaustion,True,0.902135571298437,269855
1110,mixed,True,0.9109388905165647,269855
1120,mixed,True,0.9233066173851907,269855
1125,mixed,True,0.9313279216173255,269855
1135,mixed,True,0.9527178971905327,269855
1145,grain_growth,True,0.9801015725691834,269855
1150,grain_growth,True,0.9800499572845478,269855
1160,success,True,0.9801009494165122,269855
1170,success,True,0.9801778772155448,269855
1175,success,True,0.9801154805156724,269855
1200,success,True,0.9803213622306072,269855
1250,success,True,0.9803730507251585,269855
1300,success,True,0.9802204414121196,269855
1310,success,True,0.9803079167519009,269855
1320,grain_growth,True,0.9801167259738898,269855
1325,grain_growth,True,0.980324460615743,269855
1350,grain_growth,True,0.9811621015500487,269855
800,density_exhaustion,True,0.8799998352055609,209014
850,density_exhaustion,True,0.8801672555753348,209014
900,density_exhaustion,True,0.880620851149878,209014
950,density_exhaustion,True,0.8820826687332806,209014
1000,density_exhaustion,True,0.886423887049969,209014
1050,density_exhaustion,True,0.8983912648663624,209014
1100,density_exhaustion,True,0.9274487470310847,209014
1150,density_exhaustion,True,0.9747859714285375,209014
1160,success,True,0.9800184614809512,209014
1170,success,True,0.9800063863314956,209014
1175,success,True,0.9800653831983333,209014
1200,success,True,0.9800875258050035,209014
1250,success,True,0.9800028484427448,209014
1275,success,True,0.9800490265799642,209014
1285,grain_growth,True,0.9800556808561351,209014
1295,grain_growth,True,0.9802766510932406,209014
1300,grain_growth,True,0.9801997788048881,209014
1350,grain_growth,True,0.9802521902417318,209014
800,density_exhaustion,True,0.8799993948658937,881907
850,density_exhaustion,True,0.8803153180894647,881907
900,density_exhaustion,True,0.8834646727531146,881907
950,density_exhaustion,True,0.9119272955562832,881907
975,density_exhaustion,True,0.9753237559182547,881907
985,success,True,0.9800014145401184,881907
995,success,True,0.9801242812281012,881907
1000,success,True,0.9802324873838564,881907
1050,success,True,0.9804288158762704,881907
1100,success,True,0.9800527970393141,881907
1150,success,True,0.9802429543727714,881907
1200,success,True,0.9813844545318438,881907
1250,success,True,0.9812971496289629,881907
1300,success,True,0.9819993450721132,881907
1325,success,True,0.9819993450721132,881907
1335,success,True,0.9819993450721132,881907
1345,grain_growth,True,0.9819993450721132,881907
1350,grain_growth,True,0.9819993450721132,881907
800,density_exhaustion,True,0.8803386795515397,326500
850,density_exhaustion,True,0.881322016891626,326500
900,density_exhaustion,True,0.8845654310185381,326500
950,density_exhaustion,True,0.8940169416551587,326500
1000,density_exhaustion,True,0.9176897569627922,326500
1050,density_exhaustion,True,0.9630376388633551,326500
1060,density_exhaustion,True,0.9735172339489058,326500
1070,success,True,0.9800568930012037,326500
1075,success,True,0.9800156616198819,326500
1100,success,True,0.9800710404081509,326500
1150,success,True,0.9801495141301808,326500
1200,success,True,0.9801773933137019,326500
1250,success,True,0.9801021181990811,326500
1300,success,True,0.98021841287217,326500
1350,success,True,0.980012511036971,326500
800,density_exhaustion,True,0.880000087038209,714329
850,density_exhaustion,True,0.8802894329916761,714329
900,density_exhaustion,True,0.8811626966890741,714329
950,density_exhaustion,True,0.8840814579922092,714329
1000,density_exhaustion,True,0.892803108405093,714329
1050,density_exhaustion,True,0.9169632576661683,714329
1075,density_exhaustion,True,0.9416411319266293,714329
1085,density_exhaustion,True,0.955645091465311,714329
1095,density_exhaustion,True,0.9731605141908424,714329
1100,success,True,0.9800143160405743,714329
1150,success,True,0.9800959130118012,714329
1200,success,True,0.9802381094851995,714329
1250,success,True,0.9801618596672915,714329
1260,grain_growth,True,0.980422535053918,714329
1270,grain_growth,True,0.9809986611732932,714329
1275,grain_growth,True,0.9811086721276941,714329
1300,grain_growth,True,0.9803272161916287,714329
1350,grain_growth,True,0.98199936,714329
800,density_exhaustion,True,0.87999951624466,412093
850,density_exhaustion,True,0.8799997103180309,412093
900,density_exhaustion,True,0.882591580319823,412093
950,density_exhaustion,True,0.8903154298728413,412093
1000,density_exhaustion,True,0.9119724677938243,412093
1050,density_exhaustion,True,0.9468706761175025,412093
1100,density_exhaustion,True,0.9723292513384476,412093
1125,density_exhaustion,True,0.9786433755149716,412093
1135,success,True,0.980004837505183,412093
1145,success,True,0.9800102706173197,412093
1150,success,True,0.980026241470688,412093
1200,success,True,0.9800227272288752,412093
1210,grain_growth,True,0.9800431425858908,412093
1220,grain_growth,True,0.9800329949291369,412093
1225,grain_growth,True,0.9800043375996672,412093
1250,grain_growth,True,0.980031555942148,412093
1300,grain_growth,True,0.9800220279164049,412093
1350,grain_growth,True,0.9800308578576709,412093
800,density_exhaustion,True,0.8799994799635922,111841
850,density_exhaustion,True,0.8800000734030827,111841
900,density_exhaustion,True,0.8805012182955773,111841
950,density_exhaustion,True,0.8822541946911704,111841
1000,density_exhaustion,True,0.8890475610684244,111841
1050,density_exhaustion,True,0.9131604258316735,111841
1075,density_exhaustion,True,0.9415141324788324,111841
1085,density_exhaustion,True,0.957934883808287,111841
1095,density_exhaustion,True,0.9771853107786627,111841
1100,success,True,0.9800464417481538,111841
1150,success,True,0.980071326931415,111841
1200,success,True,0.9801747301187275,111841
1250,success,True,0.9800008529155313,111841
1260,grain_growth,True,0.9802300868104563,111841
1270,grain_growth,True,0.9801266804306907,111841
1275,grain_growth,True,0.980157103010439,111841
1300,grain_growth,True,0.9801112571201889,111841
1350,grain_growth,True,0.98017868059328,111841
800,density_exhaustion,True,0.8799993610685355,159264
850,density_exhaustion,True,0.8799993742788775,159264
900,density_exhaustion,True,0.879999518620554,159264
950,density_exhaustion,True,0.8801882600775134,159264
1000,density_exhaustion,True,0.8815578878907293,159264
1050,density_exhaustion,True,0.8912505262870642,159264
1100,density_exhaustion,True,0.9662258566155839,159264
1110,success,True,0.980012264789651,159264
1120,success,True,0.980173838605874,159264
1125,success,True,0.9800497258492431,159264
1150,success,True,0.980176065523825,159264
1200,success,True,0.9812795430173652,159264
1250,success,True,0.9807114496087588,159264
1300,success,True,0.98199936,159264
1350,success,True,0.98199936,159264
800,density_exhaustion,True,0.8799994489179608,911396
850,density_exhaustion,True,0.880000148277325,911396
900,density_exhaustion,True,0.8804681133094925,911396
950,density_exhaustion,True,0.8816386293596055,911396
1000,density_exhaustion,True,0.8858169538003791,911396
1050,density_exhaustion,True,0.9034001020885831,911396
1100,density_exhaustion,True,0.9555640726873473,911396
1110,density_exhaustion,True,0.9689041702587103,911396
1120,success,True,0.9800213331743342,911396
1125,success,True,0.9800203242637032,911396
1150,success,True,0.9801522047661541,911396
1200,success,True,0.980090360162718,911396
1250,success,True,0.9801578811107394,911396
1275,success,True,0.9801173776108061,911396
1285,success,True,0.9805822542743984,911396
1295,grain_growth,True,0.9804714675363099,911396
1300,grain_growth,True,0.9811416104805106,911396
1350,grain_growth,True,0.9800220846653517,911396
800,density_exhaustion,True,0.8799993606931391,705386
850,density_exhaustion,True,0.8799993685717352,705386
900,density_exhaustion,True,0.8799994455486533,705386
950,density_exhaustion,True,0.8800000674098505,705386
1000,density_exhaustion,True,0.8805211205800635,705386
1050,density_exhaustion,True,0.8831653645401132,705386
1100,density_exhaustion,True,0.8971221116962403,705386
1150,density_exhaustion,True,0.9736192892639782,705386
1160,success,True,0.9801569524076048,705386
1170,success,True,0.9800673846445926,705386
1175,success,True,0.9802095445996248,705386
1200,success,True,0.9801753401314961,705386
1250,success,True,0.9814745928615338,705386
1300,success,True,0.98199936,705386
1350,success,True,0.98199936,705386
800,density_exhaustion,True,0.8799993634846516,871706
850,density_exhaustion,True,0.8799993920233384,871706
900,density_exhaustion,True,0.8799996035895817,871706
950,density_exhaustion,True,0.8803606414921774,871706
1000,density_exhaustion,True,0.8820028915705767,871706
1050,density_exhaustion,True,0.8896188669722195,871706
1100,density_exhaustion,True,0.9186716425285822,871706
1125,density_exhaustion,True,0.9492319846214358,871706
1135,density_exhaustion,True,0.9641306295419892,871706
1145,density_exhaustion,True,0.9789044212153807,871706
1150,success,True,0.980049254636796,871706
1200,success,True,0.9800882020706992,871706
1250,success,True,0.9800621377684154,871706
1260,success,True,0.9801462378190879,871706
1270,grain_growth,True,0.9802329776060157,871706
1275,grain_growth,True,0.980157222170677,871706
1300,grain_growth,True,0.9801409062051905,871706
1350,grain_growth,True,0.980183764128303,871706
800,density_exhaustion,True,0.87999941787049,967900
850,density_exhaustion,True,0.8799998999242489,967900
900,density_exhaustion,True,0.8810746994488304,967900
950,density_exhaustion,True,0.8868836961527771,967900
1000,density_exhaustion,True,0.9157253860732104,967900
1025,density_exhaustion,True,0.9506158179437704,967900
1035,density_exhaustion,True,0.9672020015076178,967900
1045,success,True,0.9800010863719737,967900
1050,success,True,0.9800126110798387,967900
1100,success,True,0.9801305767146566,967900
1150,success,True,0.9801613795893621,967900
1200,success,True,0.9800769729784263,967900
1210,grain_growth,True,0.9802107073060495,967900
1220,grain_growth,True,0.9800054338126436,967900
1225,grain_growth,True,0.9800347143694905,967900
1250,grain_growth,True,0.9801475037720242,967900
1300,grain_growth,True,0.9813787909317924,967900
1350,grain_growth,True,0.9801265496779028,967900
800,unattainable_first_step,True,0.758860329010544,609568
850,unattainable_first_step,True,0.758860329010544,609568
900,unattainable_first_step,True,0.758860329010544,609568
950,unattainable_first_step,True,0.758860329010544,609568
1000,unattainable_first_step,True,0.758860329010544,609568
1050,unattainable_first_step,True,0.758860329010544,609568
1100,unattainable_first_step,True,0.758860329010544,609568
1150,unattainable_first_step,True,0.758860329010544,609568
1200,unattainable_first_step,True,0.758860329010544,609568
1250,unattainable_first_step,True,0.758860329010544,609568
1300,unattainable_first_step,True,0.758860329010544,609568
1350,unattainable_first_step,True,0.758860329010544,609568
800,density_exhaustion,True,0.8799992822117454,548769
850,density_exhaustion,True,0.8799996306210623,548769
900,density_exhaustion,True,0.8808061329026973,548769
950,density_exhaustion,True,0.8869157240261984,548769
1000,density_exhaustion,True,0.911517639472762,548769
1050,density_exhaustion,True,0.9137218656722851,548769
1100,density_exhaustion,True,0.9245136829303087,548769
1150,density_exhaustion,True,0.9596498905243588,548769
1160,density_exhaustion,True,0.9701626511595987,548769
1170,success,True,0.980027203616156,548769
1175,success,True,0.9800005620021596,548769
1200,success,True,0.9800042047108867,548769
1250,success,True,0.9800512288548303,548769
1300,success,True,0.980175533677772,548769
1350,success,True,0.9808815382515694,548769
800,density_exhaustion,True,0.879999348288037,901508
850,density_exhaustion,True,0.879999348340029,901508
900,density_exhaustion,True,0.8799993495861909,901508
950,density_exhaustion,True,0.8799993725584688,901508
1000,density_exhaustion,True,0.8799997084386488,901508
1050,density_exhaustion,True,0.8810452505423114,901508
1100,density_exhaustion,True,0.8903699258743969,901508
1150,density_exhaustion,True,0.9549322127761026,901508
1160,density_exhaustion,True,0.9798773038626727,901508
1170,success,True,0.980062637132476,901508
1175,success,True,0.9800359915270547,901508
1200,success,True,0.980154153179379,901508
1250,success,True,0.9802146083018257,901508
1300,success,True,0.9804335320194119,901508
1310,grain_growth,True,0.9803812403716383,901508
1320,grain_growth,True,0.9803299589575107,901508
1325,grain_growth,True,0.981796442925859,901508
1350,grain_growth,True,0.9806783905438203,901508
800,unattainable_first_step,True,0.7931084481734704,614979
850,unattainable_first_step,True,0.7931084481734704,614979
900,unattainable_first_step,True,0.7931084481734704,614979
950,unattainable_first_step,True,0.7931084481734704,614979
1000,unattainable_first_step,True,0.7931084481734704,614979
1050,unattainable_first_step,True,0.7931084481734704,614979
1100,unattainable_first_step,True,0.7931084481734704,614979
1150,unattainable_first_step,True,0.7931084481734704,614979
1200,unattainable_first_step,True,0.7931084481734704,614979
1250,unattainable_first_step,True,0.7931084481734704,614979
1300,unattainable_first_step,True,0.7931084481734704,614979
1350,unattainable_first_step,True,0.7931084481734704,614979
800,density_exhaustion,True,0.8809194063821855,750703
850,density_exhaustion,True,0.882091541766072,750703
900,density_exhaustion,True,0.8831390628783186,750703
950,density_exhaustion,True,0.886092579306478,750703
1000,density_exhaustion,True,0.8938634635179781,750703
1050,density_exhaustion,True,0.9113236134420164,750703
1100,density_exhaustion,True,0.9409231683760276,750703
1150,density_exhaustion,True,0.9726756952577131,750703
1160,density_exhaustion,True,0.9787029581422843,750703
1170,success,True,0.9800314345165481,750703
1175,success,True,0.9800653403362667,750703
1200,success,True,0.9801191463612755,750703
1210,success,True,0.9800037816808495,750703
1220,success,True,0.9800659201167694,750703
1225,grain_growth,True,0.9800149550604129,750703
1250,grain_growth,True,0.9800439384180799,750703
1300,grain_growth,True,0.9800004354719042,750703
1350,grain_growth,True,0.9800229577876272,750703
800,density_exhaustion,True,0.8799993813761419,985544
850,density_exhaustion,True,0.8799996453346197,985544
900,density_exhaustion,True,0.8803191443627598,985544
950,density_exhaustion,True,0.8827934107569482,985544
1000,density_exhaustion,True,0.8994446994225465,985544
1050,density_exhaustion,True,0.9639996293254212,985544
1060,density_exhaustion,True,0.9797025929813279,985544
1070,success,True,0.980030774902338,985544
1075,success,True,0.9800048437814508,985544
1100,success,True,0.9801041836939639,985544
1150,success,True,0.9804935520337675,985544
1200,success,True,0.9802448077843848,985544
1250,success,True,0.9809867748033889,985544
1300,success,True,0.98199936,985544
1350,success,True,0.98199936,985544
800,density_exhaustion,True,0.8799993600004185,191715
850,density_exhaustion,True,0.8799993600145577,191715
900,density_exhaustion,True,0.8799993603810828,191715
950,density_exhaustion,True,0.8799993676641383,191715
1000,density_exhaustion,True,0.8799994818506712,191715
1050,density_exhaustion,True,0.880394911744882,191715
1075,density_exhaustion,True,0.8813201811079765,191715
1085,mixed,True,0.882110479331738,191715
1095,mixed,True,0.883347275252404,191715
1100,mixed,True,0.8842025189375873,191715
1150,mixed,True,0.9148486052912631,191715
1200,mixed,True,0.9628459506915988,191715
1210,mixed,True,0.9744197251699096,191715
1220,grain_growth,True,0.9800342169286014,191715
1225,grain_growth,True,0.980010007686541,191715
1250,grain_growth,True,0.9800274311412018,191715
1300,grain_growth,True,0.9800457222707938,191715
1350,grain_growth,True,0.981858838350457,191715
800,density_exhaustion,True,0.8799993600025443,394394
850,density_exhaustion,True,0.8799993600789682,394394
900,density_exhaustion,True,0.8799993620058446,394394
950,density_exhaustion,True,0.8799994002409333,394394
1000,density_exhaustion,True,0.8800000035833241,394394
1050,density_exhaustion,True,0.8808061363161445,394394
1075,density_exhaustion,True,0.8827162361297824,394394
1085,density_exhaustion,True,0.8843648757651686,394394
1095,mixed,True,0.8869736015855963,394394
1100,mixed,True,0.8887975620544288,394394
1150,mixed,True,0.971442012016023,394394
1160,grain_growth,True,0.9800927004562257,394394
1170,grain_growth,True,0.9801855588650297,394394
1175,grain_growth,True,0.9800153174788473,394394
1185,grain_growth,True,0.9804429825549956,394394
1195,success,True,0.9806287490030438,394394
1200,success,True,0.9806294958278119,394394
1250,success,True,0.9802344828201424,394394
1300,success,True,0.9814282494760067,394394
1350,success,True,0.98199936,394394
800,density_exhaustion,True,0.8803117809954069,347637
850,density_exhaustion,True,0.8811951850431115,347637
900,density_exhaustion,True,0.8840867747825832,347637
950,density_exhaustion,True,0.8926814815709451,347637
1000,density_exhaustion,True,0.9163942795788688,347637
1025,density_exhaustion,True,0.9404498619555648,347637
1035,density_exhaustion,True,0.9539686795166317,347637
1045,density_exhaustion,True,0.9705917099787873,347637
1050,success,True,0.9800684467888862,347637
1100,success,True,0.9800093621507532,347637
1150,success,True,0.9801349872260414,347637
1200,success,True,0.9801451562389343,347637
1250,success,True,0.9802467092339547,347637
1300,success,True,0.9808574687303475,347637
1325,success,True,0.9809599728554391,347637
1335,grain_growth,True,0.9800054269202986,347637
1345,grain_growth,True,0.9809925561694092,347637
1350,grain_growth,True,0.981201191767393,347637
800,density_exhaustion,True,0.8799995124656941,463189
850,density_exhaustion,True,0.880152618824378,463189
900,density_exhaustion,True,0.8813102458700396,463189
950,density_exhaustion,True,0.8892472206697231,463189
1000,density_exhaustion,True,0.9302912724103469,463189
1025,density_exhaustion,True,0.9729221883262306,463189
1035,success,True,0.9800218925941767,463189
1045,success,True,0.9800178565040786,463189
1050,success,True,0.9800515663314824,463189
1100,success,True,0.9802340798650757,463189
1150,success,True,0.9815277261528081,463189
1200,success,True,0.9815155260598342,463189
1250,success,True,0.98199936,463189
1275,success,True,0.98199936,463189
1285,grain_growth,True,0.98199936,463189
1295,grain_growth,True,0.98199936,463189
1300,grain_growth,True,0.98199936,463189
1350,grain_growth,True,0.98199936,463189
800,density_exhaustion,True,0.8799993600052618,653856
850,density_exhaustion,True,0.8799993601181857,653856
900,density_exhaustion,True,0.8799993620499575,653856
950,density_exhaustion,True,0.8799993881670038,653856
1000,density_exhaustion,True,0.8799996750259622,653856
1050,density_exhaustion,True,0.8859277611455681,653856
1100,density_exhaustion,True,0.9187417656312941,653856
1125,density_exhaustion,True,0.9542933550620813,653856
1135,density_exhaustion,True,0.9680938428569178,653856
1145,density_exhaustion,True,0.9789602927581318,653856
1150,success,True,0.9800103319471021,653856
1200,success,True,0.9800686558034095,653856
1225,success,True,0.9800701619257948,653856
1235,grain_growth,True,0.9800545837773375,653856
1245,grain_growth,True,0.9800514725087419,653856
1250,grain_growth,True,0.9800284419469582,653856
1300,grain_growth,True,0.9800352751262107,653856
1350,grain_growth,True,0.9803795717168933,653856
800,density_exhaustion,True,0.880000075291485,762439
850,density_exhaustion,True,0.8875315197439757,762439
900,density_exhaustion,True,0.8936993859077423,762439
950,density_exhaustion,True,0.8963981945368025,762439
1000,density_exhaustion,True,0.8972279750883053,762439
1050,density_exhaustion,True,0.89750554711648,762439
1100,density_exhaustion,True,0.8976063854876299,762439
1150,density_exhaustion,True,0.8976457328653169,762439
1200,density_exhaustion,True,0.8976620910003914,762439
1250,density_exhaustion,True,0.9044232237040576,762439
1300,density_exhaustion,True,0.9323485699261603,762439
1310,density_exhaustion,True,0.941532190083113,762439
1320,mixed,True,0.9529980293995464,762439
1325,mixed,True,0.9599908844112189,762439
1335,mixed,True,0.9787685471778276,762439
1345,grain_growth,True,0.9803952661028431,762439
1350,grain_growth,True,0.9802197073474503,762439
800,density_exhaustion,True,0.8799992994222687,811732
850,density_exhaustion,True,0.8799994630116293,811732
900,density_exhaustion,True,0.880114507492211,811732
950,density_exhaustion,True,0.880751002948595,811732
1000,density_exhaustion,True,0.884336202797622,811732
1050,density_exhaustion,True,0.9012394008887689,811732
1100,density_exhaustion,True,0.9502165395689538,811732
1125,density_exhaustion,True,0.9740198382299982,811732
1135,density_exhaustion,True,0.9797505886072922,811732
1145,success,True,0.9800083679736329,811732
1150,success,True,0.9800238671129358,811732
1200,success,True,0.980041675402152,811732
1250,success,True,0.9800438170088268,811732
1275,success,True,0.9800020636280304,811732
1285,grain_growth,True,0.9800539709042547,811732
1295,grain_growth,True,0.9800661900421873,811732
1300,grain_growth,True,0.9800161567350343,811732
1350,grain_growth,True,0.9800733316622056,811732
800,density_exhaustion,True,0.879999369118257,599848
850,density_exhaustion,True,0.8799993691359089,599848
900,density_exhaustion,True,0.8799993695225252,599848
950,density_exhaustion,True,0.8799993760826708,599848
1000,density_exhaustion,True,0.8799994649378531,599848
1050,density_exhaustion,True,0.8826065593192348,599848
1100,density_exhaustion,True,0.9032348373392696,599848
1150,density_exhaustion,True,0.972110638985172,599848
1160,density_exhaustion,True,0.9780769804262608,599848
1170,success,True,0.9800086089855548,599848
1175,success,True,0.9800156836842849,599848
1200,success,True,0.9800362875575684,599848
1250,success,True,0.9800401563442313,599848
1300,success,True,0.980113909536595,599848
1350,success,True,0.9800944061841951,599848
800,density_exhaustion,True,0.8799993601541491,851739
850,density_exhaustion,True,0.8799993616524677,851739
900,density_exhaustion,True,0.879999374498972,851739
950,density_exhaustion,True,0.8799994665506243,851739
1000,density_exhaustion,True,0.8800000211225958,851739
1050,density_exhaustion,True,0.8815186547466483,851739
1100,density_exhaustion,True,0.8843886763533528,851739
1125,density_exhaustion,True,0.8849134452513341,851739
1135,mixed,True,0.8850115452407941,851739
1145,mixed,True,0.8850770491886492,851739
1150,mixed,True,0.8851012723916083,851739
1200,mixed,True,0.8852057166332779,851739
1250,mixed,True,0.8852915642834975,851739
1300,mixed,True,0.9031957457491494,851739
1350,mixed,True,0.9574550031057552,851739
800,density_exhaustion,True,0.879999361020178,954086
850,density_exhaustion,True,0.8799993758548048,954086
900,density_exhaustion,True,0.8799995550214943,954086
950,density_exhaustion,True,0.8801913465147031,954086
1000,density_exhaustion,True,0.8815981889837677,954086
1050,density_exhaustion,True,0.8910810425243159,954086
1100,density_exhaustion,True,0.9378216340775468,954086
1110,density_exhaustion,True,0.9550726256384157,954086
1120,density_exhaustion,True,0.973369494218969,954086
1125,success,True,0.9800426003235343,954086
1150,success,True,0.9800298486644138,954086
1200,success,True,0.980338269622345,954086
1250,success,True,0.9802628085950812,954086
1260,success,True,0.9815131463181793,954086
1270,grain_growth,True,0.9806317526715722,954086
1275,grain_growth,True,0.9808583302783535,954086
1300,grain_growth,True,0.9818636899257481,954086
1350,grain_growth,True,0.98199936,954086
800,density_exhaustion,True,0.8799993634527075,603120
850,density_exhaustion,True,0.8799993907938054,603120
900,density_exhaustion,True,0.8799995937416597,603120
950,density_exhaustion,True,0.8830370734771014,603120
1000,density_exhaustion,True,0.890408850172616,603120
1050,density_exhaustion,True,0.8992445932269066,603120
1100,density_exhaustion,True,0.9082439654035716,603120
1150,density_exhaustion,True,0.9190985542781488,603120
1200,density_exhaustion,True,0.9245358121240858,603120
1250,density_exhaustion,True,0.9259298273114294,603120
1260,density_exhaustion,True,0.9260313245552725,603120
1270,density_exhaustion,True,0.9261441110071985,603120
1275,mixed,True,0.9271528757392964,603120
1300,mixed,True,0.9372987805501193,603120
1350,mixed,True,0.9761288061083396,603120
800,density_exhaustion,True,0.8910451378038727,186484
850,density_exhaustion,True,0.9227354339419662,186484
875,density_exhaustion,True,0.9606604285668736,186484
885,success,True,0.9800117644204994,186484
895,success,True,0.9800483627261545,186484
900,success,True,0.9800108158297717,186484
950,success,True,0.980174412318011,186484
1000,success,True,0.9801057613236636,186484
1050,success,True,0.9801444862865581,186484
1100,success,True,0.9801991088361917,186484
1150,success,True,0.9800210298302123,186484
1200,success,True,0.9802532595218253,186484
1250,success,True,0.981026626637251,186484
1300,success,True,0.9809306650311678,186484
1325,success,True,0.981075263837128,186484
1335,grain_growth,True,0.9806651020848338,186484
1345,grain_growth,True,0.9803110895767169,186484
1350,grain_growth,True,0.9802058752100509,186484
800,density_exhaustion,True,0.8799993600064691,894268
850,density_exhaustion,True,0.8799993601855626,894268
900,density_exhaustion,True,0.8799993639984048,894268
950,density_exhaustion,True,0.8799994270300812,894268
1000,density_exhaustion,True,0.8801049396872768,894268
1050,density_exhaustion,True,0.8811665861260696,894268
1100,density_exhaustion,True,0.8909669735195493,894268
1125,density_exhaustion,True,0.9125048231741554,894268
1135,density_exhaustion,True,0.93057860053584,894268
1145,density_exhaustion,True,0.960749420437856,894268
1150,success,True,0.9800640370933467,894268
1200,success,True,0.9806924348741043,894268
1250,success,True,0.9809362797023388,894268
1300,success,True,0.9809624603090379,894268
1350,success,True,0.98199936,894268
800,density_exhaustion,True,0.8799992536178434,594611
850,density_exhaustion,True,0.879999262582756,594611
900,density_exhaustion,True,0.8799993759090284,594611
950,density_exhaustion,True,0.8804718689199598,594611
1000,density_exhaustion,True,0.8808311210213889,594611
1050,density_exhaustion,True,0.8814171034492033,594611
1100,density_exhaustion,True,0.8846548415510057,594611
1150,density_exhaustion,True,0.9013139762534419,594611
1200,density_exhaustion,True,0.9584114799259759,594611
1225,density_exhaustion,True,0.9784391757324041,594611
1235,success,True,0.9800040836769376,594611
1245,success,True,0.980000968548785,594611
