model_style,G0_nm,rho0,T1_C,rho_switch,T2_C,rho_target,growth_tolerance,first_step_attained,classification,growth_fraction,first_rho,first_G_nm,first_pore_mean_radius_nm,first_removable_fine_fraction,first_large_pore_fraction,first_f_pore,first_connectivity,first_connected_coverage,first_isolated_fraction,first_activity,first_E_G,first_cumulative_redistribution,final_rho,final_G_nm,final_pore_mean_radius_nm,final_removable_fine_fraction,final_large_pore_fraction,final_f_pore,final_connectivity,final_connected_coverage,final_isolated_fraction,final_activity,final_E_G,final_cumulative_redistribution
connectivity,150.0,0.7,1300.0,0.85,1300.0,0.9,0.05,True,GRAIN_GROWTH_FAILURE,2.5425451888286323,0.8501493000705194,180.16909527882157,50.51641302150867,0.4163569952063053,0.0746113172977107,0.354212911722282,0.729882792658136,0.258533909203429,0.05899569000017616,0.7094810738757208,0.1950108221192727,1.730291236631588e-05,0.9135715753909661,638.2571616555969,59.172922052316906,0.2988635293881133,0.1200409005085915,0.530149260524361,0.17611946192130554,0.09336960250152848,0.6800445211116228,0.774525484121699,0.025759360385191495,1.7493059974381608e-05
connectivity,150.0,0.75,1300.0,0.85,1000.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.00010165468613036922,0.8503242794434913,176.8681216448319,47.97341548581761,0.4579888884928686,0.06349933157105994,0.3630383714713795,0.7285006598192486,0.26447369315660546,0.059537676728681446,0.7154018572326091,0.19374875976361686,9.327443092646196e-06,0.85038247561954,176.88610111822416,49.50752540360934,0.42362994842854873,0.0671609067271422,0.3519641020237094,0.7280399960666665,0.2562439434529492,0.059718966689828616,0.14289199479966017,0.5432891023148925,0.014974605721892202
connectivity,150.0,0.75,1300.0,0.85,1050.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.001789507920061098,0.8503242794434913,176.8681216448319,47.97341548581761,0.4579888884928686,0.06349933157105994,0.3630383714713795,0.7285006598192486,0.26447369315660546,0.059537676728681446,0.7154018572326091,0.19374875976361686,9.327443092646196e-06,0.8513128803298533,177.18462854932164,49.24176104539745,0.4298126176952351,0.06665908336608484,0.3526647928604246,0.7206090671238335,0.2541334473905706,0.06268836318343744,0.22125500218132277,0.5167140622728661,0.011551667118600681
connectivity,150.0,0.75,1300.0,0.85,1100.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.022826584960638663,0.8503242794434913,176.8681216448319,47.97341548581761,0.4579888884928686,0.06349933157105994,0.3630383714713795,0.7285006598192486,0.26447369315660546,0.059537676728681446,0.7154018572326091,0.19374875976361686,9.327443092646196e-06,0.8593188819821659,180.90541685038622,49.256622492061105,0.43392720920076744,0.06815525899179029,0.34403990952923613,0.6518644487751024,0.22426738598191162,0.09448505465213107,0.31130253034748107,0.2969282559371543,0.004166892616848048
connectivity,150.0,0.75,1300.0,0.85,1150.0,0.9,0.05,True,MIXED_FAILURE,0.16004777683297755,0.8503242794434913,176.8681216448319,47.97341548581761,0.4579888884928686,0.06349933157105994,0.3630383714713795,0.7285006598192486,0.26447369315660546,0.059537676728681446,0.7154018572326091,0.19374875976361686,9.327443092646196e-06,0.8765470266160801,205.17547130671187,50.72605913823087,0.4128267187820577,0.07548820715347705,0.33532583267071014,0.48453466859678423,0.16247699120504328,0.21367013728821932,0.4078419448389706,0.08409811761859137,0.0004312080427464968
connectivity,150.0,0.75,1300.0,0.85,1200.0,0.9,0.05,True,MIXED_FAILURE,0.5582859999965359,0.8503242794434913,176.8681216448319,47.97341548581761,0.4579888884928686,0.06349933157105994,0.3630383714713795,0.7285006598192486,0.26447369315660546,0.059537676728681446,0.7154018572326091,0.19374875976361686,9.327443092646196e-06,0.8912711901363409,275.6111178048258,52.572113545220915,0.38506211187696404,0.08428524386605735,0.3725070461361837,0.3427985568023128,0.12769487781417632,0.38108773982207517,0.5354862299859217,0.04155810473670456,4.022203374866696e-05
connectivity,150.0,0.75,1300.0,0.85,1250.0,0.9,0.05,True,GRAIN_GROWTH_FAILURE,1.3313497284175808,0.8503242794434913,176.8681216448319,47.97341548581761,0.4579888884928686,0.06349933157105994,0.3630383714713795,0.7285006598192486,0.26447369315660546,0.059537676728681446,0.7154018572326091,0.19374875976361686,9.327443092646196e-06,0.9036920831694586,412.3414473624065,54.44367976437415,0.3584037650655361,0.0936663385843636,0.4486114487193803,0.2409124872381556,0.1080760999144982,0.55109990018735,0.6697971626497565,0.03051175576276312,1.186494991649359e-05
connectivity,150.0,0.75,1300.0,0.85,1300.0,0.9,0.05,True,GRAIN_GROWTH_FAILURE,2.544678551421989,0.8503242794434913,176.8681216448319,47.97341548581761,0.4579888884928686,0.06349933157105994,0.3630383714713795,0.7285006598192486,0.26447369315660546,0.059537676728681446,0.7154018572326091,0.19374875976361686,9.327443092646196e-06,0.9137697309783512,626.9406372247308,56.20606344639883,0.3348951302777243,0.10302623995353968,0.543055303388434,0.17497230674346842,0.09501963912314838,0.6824350632193905,0.7788249178710829,0.02580295699579739,9.58181755897247e-06
connectivity,300.0,0.65,1300.0,0.85,1000.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,9.542888301175502e-06,0.8502055872724372,305.62130648023543,52.82165964850859,0.38133702211099807,0.08548246838003024,0.5075715964359571,0.7294386733203657,0.37024235191934457,0.059169529324455565,0.7727007071220453,2.208000897266625,3.639752433780892e-05,0.8502357264360888,305.62422299022563,58.236435321858664,0.2958246851736129,0.10633179842730478,0.46583503884516353,0.7292006794431937,0.3396872268343398,0.05926280937255372,0.1748793815614592,2.961668239802154,0.04641860316708999
connectivity,300.0,0.65,1300.0,0.85,1050.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.00017434972452461315,0.8502055872724372,305.62130648023543,52.82165964850859,0.38133702211099807,0.08548246838003024,0.5075715964359571,0.7294386733203657,0.37024235191934457,0.059169529324455565,0.7727007071220453,2.208000897266625,3.639752433780892e-05,0.8507521076612521,305.6745914708291,57.554327853243954,0.30502051802528346,0.10332388438536015,0.4696214655634303,0.7251026934071162,0.3405237895618406,0.06088254623132794,0.2668648716834086,2.9304429499983238,0.04039416411011404
connectivity,300.0,0.65,1300.0,0.85,1100.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.002598581531567832,0.8502055872724372,305.62130648023543,52.82165964850859,0.38133702211099807,0.08548246838003024,0.5075715964359571,0.7294386733203657,0.37024235191934457,0.059169529324455565,0.7727007071220453,2.208000897266625,3.639752433780892e-05,0.8572465437610166,306.4154883629086,56.20632082827373,0.3261985593939163,0.09869612372330883,0.4660696279610872,0.6704317071880523,0.3124678563424521,0.08508409658232709,0.37176907569265927,2.2413769592913795,0.022915088244815952
connectivity,300.0,0.65,1300.0,0.85,1150.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.038016312207863535,0.8502055872724372,305.62130648023543,52.82165964850859,0.38133702211099807,0.08548246838003024,0.5075715964359571,0.7294386733203657,0.37024235191934457,0.059169529324455565,0.7727007071220453,2.208000897266625,3.639752433780892e-05,0.8839654821044829,317.2399014847632,57.17121355402702,0.3214917396340433,0.10781741070542454,0.40713392884935506,0.41129383934917224,0.16745167672576397,0.29094341192532214,0.4489306205423042,0.2802767484147595,0.0027266443689609736
connectivity,300.0,0.65,1300.0,0.85,1200.0,0.9,0.05,True,MIXED_FAILURE,0.19785090163917238,0.8502055872724372,305.62130648023543,52.82165964850859,0.38133702211099807,0.08548246838003024,0.5075715964359571,0.7294386733203657,0.37024235191934457,0.059169529324455565,0.7727007071220453,2.208000897266625,3.639752433780892e-05,0.8976935515593414,366.08875752749185,58.952025382634176,0.30129856951903744,0.11867238519914264,0.4024444278525451,0.28746210325190175,0.11568752167250083,0.4680097521389651,0.5506171064060629,0.05316482378877907,0.00019041190691072399
connectivity,300.0,0.65,1300.0,0.85,1250.0,0.9,0.05,True,GRAIN_GROWTH_FAILURE,0.5689432806380129,0.8502055872724372,305.62130648023543,52.82165964850859,0.38133702211099807,0.08548246838003024,0.5075715964359571,0.7294386733203657,0.37024235191934457,0.059169529324455565,0.7727007071220453,2.208000897266625,3.639752433780892e-05,0.9064821947681335,479.5024952219762,60.44825045518244,0.2847076287020035,0.12786168946498852,0.4509759741570444,0.22109651944456266,0.09970921823924354,0.5890699499312394,0.6694935283203027,0.030812749870210855,4.516153506875226e-05
connectivity,300.0,0.65,1300.0,0.85,1300.0,0.9,0.05,True,GRAIN_GROWTH_FAILURE,1.2279865122627163,0.8502055872724372,305.62130648023543,52.82165964850859,0.38133702211099807,0.08548246838003024,0.5075715964359571,0.7294386733203657,0.37024235191934457,0.059169529324455565,0.7727007071220453,2.208000897266625,3.639752433780892e-05,0.9146357616781947,680.9201486980744,62.00749378668342,0.268523652400833,0.1378866930803104,0.5301979322378344,0.1700277698053985,0.09014837197383278,0.6927692486744101,0.7742021329611704,0.025480368936325094,3.693576192914785e-05
connectivity,300.0,0.7,1300.0,0.85,1000.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,8.205125105707625e-06,0.8502744567322842,304.964717588303,50.53131621610564,0.41609736614557535,0.07467163623752654,0.522561937822639,0.7288946525490904,0.38089260210461184,0.059382881095650104,0.7778729886305098,2.3232423996618015,3.3168092148806474e-05,0.8503012415201389,304.96721986196366,56.716926374999105,0.3098613917423442,0.09584180414162928,0.47318872144377977,0.7286828859186187,0.34480452312579485,0.059466052610298456,0.17721828749399587,3.039800338349785,0.0547213485877204
connectivity,300.0,0.7,1300.0,0.85,1050.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.00014925604114222465,0.8502744567322842,304.964717588303,50.53131621610564,0.41609736614557535,0.07467163623752654,0.522561937822639,0.7288946525490904,0.38089260210461184,0.059382881095650104,0.7778729886305098,2.3232423996618015,3.3168092148806474e-05,0.850759316500805,305.0102354147383,55.975831137138094,0.3204359142099239,0.09284112831632392,0.47763941411804467,0.7250452125094887,0.34631017051212537,0.060905448681706206,0.27028208769094664,3.019397908912108,0.048140822902598815
connectivity,300.0,0.7,1300.0,0.85,1100.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.0021959362880724664,0.8502744567322842,304.964717588303,50.53131621610564,0.41609736614557535,0.07467163623752654,0.522561937822639,0.7288946525490904,0.38089260210461184,0.059382881095650104,0.7778729886305098,2.3232423996618015,3.3168092148806474e-05,0.8565720674256893,305.63440067823694,54.41085006966071,0.3462505742406454,0.08783105311529764,0.4773167790103823,0.6763651684120343,0.322840443621247,0.08221216822511218,0.37749261244629234,2.4018333107184375,0.02918803683295552
connectivity,300.0,0.7,1300.0,0.85,1150.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.03426117617715939,0.8502744567322842,304.964717588303,50.53131621610564,0.41609736614557535,0.07467163623752654,0.522561937822639,0.7288946525490904,0.38089260210461184,0.059382881095650104,0.7778729886305098,2.3232423996618015,3.3168092148806474e-05,0.8836260277538931,315.4131675054135,54.782111443167146,0.35172264697148437,0.09458765710510805,0.42042694257573765,0.41458545322166374,0.1743028945343606,0.2870683679624345,0.45710509480500416,0.31550044749701395,0.003942925286729874
connectivity,300.0,0.7,1300.0,0.85,1200.0,0.9,0.05,True,MIXED_FAILURE,0.19138807050311768,0.8502744567322842,304.964717588303,50.53131621610564,0.41609736614557535,0.07467163623752654,0.522561937822639,0.7288946525490904,0.38089260210461184,0.059382881095650104,0.7778729886305098,2.3232423996618015,3.3168092148806474e-05,0.8980487007452608,363.3313264590565,56.47632255716689,0.33127980972642584,0.10444798149641707,0.4136060366212141,0.28456113612861444,0.11769620369058599,0.47292513104017037,0.5575557917517899,0.05393409870385234,0.00025939376832921466
connectivity,300.0,0.7,1300.0,0.85,1250.0,0.9,0.05,True,GRAIN_GROWTH_FAILURE,0.5563239585383707,0.8502744567322842,304.964717588303,50.53131621610564,0.41609736614557535,0.07467163623752654,0.522561937822639,0.7288946525490904,0.38089260210461184,0.059382881095650104,0.7778729886305098,2.3232423996618015,3.3168092148806474e-05,0.906782162376484,474.62389649156404,57.91850896751425,0.31351848586708275,0.11263209468149528,0.4622075738450453,0.21903710489050462,0.10124060883348285,0.5930978846852488,0.6750527868930452,0.030839715139233316,4.595628824237683e-05
connectivity,300.0,0.7,1300.0,0.85,1300.0,0.9,0.05,True,GRAIN_GROWTH_FAILURE,1.2022736222266726,0.8502744567322842,304.964717588303,50.53131621610564,0.41609736614557535,0.07467163623752654,0.522561937822639,0.7288946525490904,0.38089260210461184,0.059382881095650104,0.7778729886305098,2.3232423996618015,3.3168092148806474e-05,0.9148361699591292,671.6157532545263,59.42427069837556,0.29598196414585276,0.12154601656459967,0.5413594473537191,0.16889950902989903,0.09143534486674063,0.6951338659515859,0.7779170932919839,0.025501981092970083,3.394094717798311e-05
connectivity,300.0,0.75,1300.0,0.85,1000.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,7.035869354433102e-06,0.8503351672366797,304.10768729289674,47.97715762871329,0.45789964237932423,0.06350800198033023,0.5394797801740234,0.7284145124943192,0.3929649010760038,0.05957155461859432,0.7834461802688454,2.4506970272002944,2.8118839488736048e-05,0.8503589232744589,304.1098269548542,55.09953141702438,0.32475997663330275,0.08474902669257209,0.4807128178871223,0.7282264884507034,0.35006780732318155,0.059645535354148634,0.17960638498559064,3.1199193771995652,0.06511538187933982
connectivity,300.0,0.75,1300.0,0.85,1050.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.00012721868777383112,0.8503351672366797,304.10768729289674,47.97715762871329,0.45789964237932423,0.06350800198033023,0.5394797801740234,0.7284145124943192,0.3929649010760038,0.05957155461859432,0.7834461802688454,2.4506970272002944,2.8118839488736048e-05,0.8507638223399584,304.1463754738161,54.29132353748691,0.3369273386445035,0.08177835049867216,0.4858878270855681,0.7250092806522505,0.3522731839929928,0.060919767803509856,0.2737760212715948,3.110848332671032,0.05788552673836511
connectivity,300.0,0.75,1300.0,0.85,1100.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.00184012619079597,0.8503351672366797,304.10768729289674,47.97715762871329,0.45789964237932423,0.06350800198033023,0.5394797801740234,0.7284145124943192,0.3929649010760038,0.05957155461859432,0.7834461802688454,2.4506970272002944,2.8118839488736048e-05,0.8559211456277085,304.6672838131068,52.508410594560644,0.36777557836458913,0.07655318522083024,0.488822733814408,0.6820381472298437,0.3333957516946059,0.07952449935289715,0.3832565088591083,2.567489242784257,0.037371772313017956
connectivity,300.0,0.75,1300.0,0.85,1150.0,0.9,0.05,True,DENSIFICATION_EXHAUSTION_FAILURE,0.03009268264210012,0.8503351672366797,304.10768729289674,47.97715762871329,0.45789964237932423,0.06350800198033023,0.5394797801740234,0.7284145124943192,0.3929649010760038,0.05957155461859432,0.7834461802688454,2.4506970272002944,2.8118839488736048e-05,0.883047048179691,313.2591034156249,52.115716474368796,0.3882296572806657,0.08082143785152651,0.43610902669985496,0.4202171763663987,0.18326050378771144,0.28053070682686926,0.46645209209485683,0.36697663971844346,0.005887296126143252
connectivity,300.0,0.75,1300.0,0.85,1200.0,0.9,0.05,True,MIXED_FAILURE,0.1837320009490468,0.8503351672366797,304.10768729289674,47.97715762871329,0.45789964237932423,0.06350800198033023,0.5394797801740234,0.7284145124943192,0.3929649010760038,0.05957155461859432,0.7834461802688454,2.4506970272002944,2.8118839488736048e-05,0.8984303700130363,359.9820011832077,53.653723582041536,0.36921421469071414,0.08955716806397633,0.4268001561130286,0.28146328306236557,0.12012857315110317,0.47821338745219716,0.565501737882523,0.055047264327866746,0.00037371596424401715
connectivity,300.0,0.75,1300.0,0.85,1250.0,0.9,0.05,True,GRAIN_GROWTH_FAILURE,0.5414823224907571,0.8503351672366797,304.10768729289674,47.97715762871329,0.45789964237932423,0.06350800198033023,0.5394797801740234,0.7284145124943192,0.3929649010760038,0.05957155461859432,0.7834461802688454,2.4506970272002944,2.8118839488736048e-05,0.9071213908023648,468.7766240955474,55.02136756402561,0.3504872237396195,0.09666276516882163,0.4755297231233607,0.21672482120748496,0.10305909422275518,0.5976379480109143,0.6814228789224863,0.03091660439914995,4.75479103053785e-05
connectivity,300.0,0.75,1300.0,0.85,1300.0,0.9,0.05,True,GRAIN_GROWTH_FAILURE,1.1719794505255836,0.8503351672366797,304.10768729289674,47.97715762871329,0.45789964237932423,0.06350800198033023,0.5394797801740234,0.7284145124943192,0.3929649010760038,0.05957155461859432,0.7834461802688454,2.4506970272002944,2.8118839488736048e-05,0.915065083421959,660.5156475470319,56.45519838875674,0.3316613679342477,0.10437984132709169,0.554617068535513,0.1676180770635696,0.09296384653455667,0.6978222679693965,0.7821828825369828,0.025551648411327857,2.9275831326582453e-05
