material_id,topology_id,role,T2_C,t_h,T_C,rho,G_nm,rho_dot,G_dot,X_J,Lambda_over_K,pore_drag,migration_factor
E0142,D0087,lower_failure,1050,34.0,1050.0,0.8844111816289871,304.0671151769106,6.838018089919714e-08,1.8321269432141748e-05,0.7499386175873979,0.001205730538377475,18.156737130685816,0.05220095641434527
E0142,D0087,lower_failure,1050,34.333333333333336,1050.0,0.8844932228297138,304.08910417942667,6.83301355766969e-08,1.8332868286330914e-05,0.7499385720045209,0.0012056433507358342,18.143232663112865,0.05223778123571063
E0142,D0087,lower_failure,1050,34.666666666666664,1050.0,0.8845752039870738,304.1111071024028,6.828012698185908e-08,1.834447325752768e-05,0.7499385264123025,0.001205556120519103,18.129738218331784,0.052274630660743324
E0142,D0087,lower_failure,1050,35.0,1050.0,0.8846571251451323,304.13312395317985,6.823015508777423e-08,1.8356084347373363e-05,0.7499384808088293,0.0012054688477194033,18.116253788989432,0.05231150470370818
E0142,D0087,lower_failure,1050,35.333333333333336,1050.0,0.884738986347922,304.1551547391007,6.818021986755282e-08,1.8367701557507582e-05,0.7499384351923383,0.0012053815323288712,18.10277936773807,0.052348403378874836
E0142,D0087,lower_failure,1050,35.666666666666664,1050.0,0.8848207876394436,304.17719946751004,6.813032129432479e-08,1.837932488956828e-05,0.7499383895612058,0.0012052941743396584,18.08931494723529,0.05238532670051788
E0142,D0087,lower_failure,1050,36.0,1050.0,0.8849025290636654,304.19925814575487,6.80804593412401e-08,1.8390954345191677e-05,0.7499383439139357,0.00120520677374393,18.07586052014411,0.05242227468291666
E0142,D0087,lower_failure,1050,36.333333333333336,1050.0,0.8849842106645235,304.22133078118395,6.803063398146818e-08,1.840258992601228e-05,0.749938298249149,0.001205119330533866,18.062416079132905,0.052459247340355356
E0142,D0087,lower_failure,1050,36.666666666666664,1050.0,0.8850658324859217,304.2434173811479,6.79808451881984e-08,1.841423163366291e-05,0.7499382525655751,0.0012050318447016616,18.048981616875423,0.052496244687122995
E0142,D0087,lower_failure,1050,37.0,1050.0,0.8851473945717321,304.2655179529994,6.793109293463952e-08,1.8425879469774686e-05,0.7499382068620424,0.001204944316239526,18.035557126050747,0.05253326673751351
E0142,D0087,lower_failure,1050,37.333333333333336,1050.0,0.885228896965794,304.2876325040932,6.78813771940208e-08,1.843753343597698e-05,0.7499381611374706,0.0012048567451396844,18.022142599343375,0.05257031350582552
E0142,D0087,lower_failure,1050,37.666666666666664,1050.0,0.885310339711915,304.3097610417858,6.783169793958989e-08,1.8449193533897454e-05,0.7499381153908636,0.001204769131394375,18.00873802944314,0.052607385006362514
E0142,D0087,lower_failure,1050,38.0,1050.0,0.8853917228538706,304.3319035734358,6.778205514461518e-08,1.8460859765162093e-05,0.7499380696213025,0.0012046814749958523,17.995343409045187,0.05264448125343292
E0142,D0087,lower_failure,1050,38.333333333333336,1050.0,0.8854730464354039,304.3540601064037,6.773244878238428e-08,1.847253213139509e-05,0.7499380238279393,0.0012045937759363845,17.98195873085009,0.05268160226134977
E0142,D0087,lower_failure,1050,38.666666666666664,1050.0,0.8855543105002265,304.3762306480519,6.768287882620477e-08,1.848421063421896e-05,0.7499379780099915,0.0012045060342082553,17.96858398756369,0.05271874804443108
E0142,D0087,lower_failure,1050,39.0,1050.0,0.8856355150920174,304.39841520574487,6.763334524940284e-08,1.8495895275254473e-05,0.7499379321667368,0.0012044182498037622,17.955219171897227,0.05275591861699957
E0142,D0087,lower_failure,1050,39.333333333333336,1050.0,0.8857166602544241,304.42061378684883,6.75838480253259e-08,1.850758605612067e-05,0.7499378862975079,0.0012043304227152191,17.941864276567244,0.0527931139933828
E0142,D0087,lower_failure,1050,39.666666666666664,1050.0,0.8857977460310615,304.4428263987322,6.75343871273403e-08,1.8519282978434806e-05,0.749937840401689,0.0012042425529349536,17.928519294295665,0.052830334187913046
E0142,D0087,lower_failure,1050,40.0,1050.0,0.8858787724655134,304.4650530487651,6.748496252883048e-08,1.8530986043812502e-05,0.7499377944787106,0.0012041546404553082,17.915184217809664,0.05286757921492756
E0142,D0087,lower_failure,1050,40.333333333333336,1050.0,0.8859597396013308,304.48729374431986,6.743557420320295e-08,1.854269525386751e-05,0.7499377485280466,0.0012040666852686406,17.901859039841828,0.052904849088768156
E0142,D0087,lower_failure,1050,40.666666666666664,1050.0,0.8860406474820334,304.5095484927703,6.738622212388226e-08,1.8554410610211934e-05,0.7499377025492105,0.001203978687367324,17.888543753130005,0.05294214382378159
E0142,D0087,lower_failure,1050,41.0,1050.0,0.8861214961511087,304.5318173014927,6.733690626431285e-08,1.8566132114456075e-05,0.7499376565417524,0.0012038906467437454,17.875238350417387,0.052979463434319335
E0142,D0087,lower_failure,1050,41.333333333333336,1050.0,0.8862022856520124,304.5541001778649,6.728762659795839e-08,1.8577859768208486e-05,0.7499376105052558,0.001203802563390307,17.86194282445248,0.05301680793473764
E0142,D0087,lower_failure,1050,41.666666666666664,1050.0,0.8862830160281686,304.57639712926687,6.723838309830222e-08,1.8589593573075993e-05,0.7499375644393351,0.0012037144372994265,17.84865716798908,0.053054177339397574
E0142,D0087,lower_failure,1050,42.0,1050.0,0.8863636873229693,304.5987081630803,6.718917573884791e-08,1.860133353066364e-05,0.7499375183436336,0.0012036262684635367,17.83538137378631,0.05309157166266493
E0142,D0087,lower_failure,1050,42.333333333333336,1050.0,0.8864442995797747,304.62103328668906,6.714000449311743e-08,1.861307964257467e-05,0.7499374722178205,0.0012035380568750844,17.822115434608612,0.05312899091891017
E0142,D0087,lower_failure,1050,42.666666666666664,1050.0,0.8865248528419133,304.6433725074788,6.709086933465266e-08,1.8624831910410625e-05,0.7499374260615889,0.0012034498025265323,17.80885934322569,0.05316643512250868
E0142,D0087,lower_failure,1050,43.0,1050.0,0.886605347152682,304.66572583283704,6.70417702370148e-08,1.863659033577124e-05,0.7499373798746544,0.0012033615054103581,17.79561309241255,0.05320390428784054
E0142,D0087,lower_failure,1050,43.333333333333336,1050.0,0.8866857825553458,304.6880932701533,6.699270717378523e-08,1.864835492025449e-05,0.749937333656753,0.001203273165519054,17.78237667494951,0.05324139842929053
E0142,D0087,lower_failure,1050,43.666666666666664,1050.0,0.8867661590931383,304.7104748268191,6.694368011856336e-08,1.866012566545658e-05,0.7499372874076397,0.001203184782845128,17.76915008362213,0.05327891756124829
E0142,D0087,lower_failure,1050,44.0,1050.0,0.8868464768092608,304.73287051022766,6.689468904496942e-08,1.8671902572971885e-05,0.7499372411270864,0.0012030963573811029,17.755933311221327,0.05331646169810801
E0142,D0087,lower_failure,1050,44.333333333333336,1050.0,0.8869267357468835,304.7552803277743,6.684573392664164e-08,1.8683685644393065e-05,0.7499371948148812,0.0012030078891195162,17.742726350543226,0.05335403085426879
E0142,D0087,lower_failure,1050,44.666666666666664,1050.0,0.887006935949145,304.7777042868562,6.679681473723925e-08,1.8695474881310954e-05,0.749937148470827,0.0012029193780529212,17.729529194389244,0.053391625044134444
E0142,D0087,lower_failure,1050,45.0,1050.0,0.8870870774591519,304.80014239487235,6.674793145043978e-08,1.8707270285314596e-05,0.7499371020947402,0.001202830824173886,17.7163418355661,0.0534292442821134
E0142,D0087,lower_failure,1050,45.333333333333336,1050.0,0.8871671603199797,304.8225946592238,6.669908403994018e-08,1.8719071857991283e-05,0.7499370556864493,0.0012027422274749943,17.70316426688573,0.053466888582618985
E0142,D0087,lower_failure,1050,45.666666666666664,1050.0,0.8872471845746717,304.8450610873134,6.665027247945663e-08,1.8730879600926437e-05,0.7499370092457948,0.0012026535879488445,17.689996481165387,0.053504557960069046
E0142,D0087,lower_failure,1050,46.0,1050.0,0.8873271502662402,304.867541686546,6.66014967427252e-08,1.8742693515703728e-05,0.7499369627726276,0.00120256490558805,17.676838471227555,0.053542252428886265
E0142,D0087,lower_failure,1050,46.333333333333336,1050.0,0.8874070574376659,304.8900364643282,6.6552756803501e-08,1.875451360390503e-05,0.749936916266808,0.0012024761803852407,17.66369022989996,0.05357997200349805
E0142,D0087,lower_failure,1050,46.666666666666664,1050.0,0.8874869061318978,304.91254542806865,6.650405263555831e-08,1.8766339867110373e-05,0.7499368697282058,0.0012023874123330603,17.650551750015612,0.05361771669833644
E0142,D0087,lower_failure,1050,47.0,1050.0,0.8875666963918537,304.9350685851778,6.645538421269032e-08,1.8778172306898003e-05,0.7499368231566989,0.0012022986014241684,17.63742302441275,0.053655486527838206
E0142,D0087,lower_failure,1050,47.333333333333336,1050.0,0.8876464282604198,304.9576059430681,6.6406751508711e-08,1.879001092484437e-05,0.7499367765521723,0.00120220974765124,17.624304045934835,0.05369328150644491
E0142,D0087,lower_failure,1050,47.666666666666664,1050.0,0.8877261017804509,304.9801575091536,6.635815449745176e-08,1.8801855722524048e-05,0.7499367299145188,0.0012021208510069655,17.611194807430632,0.05373110164860259
E0142,D0087,lower_failure,1050,48.0,1050.0,0.8878057169947705,305.0027232908507,6.630959315276398e-08,1.881370670150988e-05,0.7499366832436372,0.0012020319114840502,17.598095301754043,0.05376894696876228
E0142,D0087,lower_failure,1050,48.333333333333336,1050.0,0.8878852739461705,305.0253032955773,6.62610674485184e-08,1.8825563863372782e-05,0.7499366365394323,0.0012019429290752153,17.585005521764312,0.05380681748137936
E0142,D0087,lower_failure,1050,48.666666666666664,1050.0,0.8879647726774116,305.0478975307534,6.621257735860447e-08,1.8837427209681926e-05,0.7499365898018147,0.001201853903773197,17.571925460325833,0.05384471320091415
E0142,D0087,lower_failure,1050,49.0,1050.0,0.8880442132312233,305.07050600380063,6.616412285693251e-08,1.8849296742004614e-05,0.7499365430306995,0.0012017648355707473,17.55885511030825,0.05388263414183153
E0142,D0087,lower_failure,1050,49.333333333333336,1050.0,0.8881235956503035,305.09312872214286,6.611570391742901e-08,1.886117246190632e-05,0.7499364962260068,0.001201675724460633,17.54579446458644,0.05392058031860106
E0142,D0087,lower_failure,1050,49.666666666666664,1050.0,0.8882029199773191,305.1157656932056,6.606732051404254e-08,1.8873054370950688e-05,0.7499364493876609,0.0012015865704356364,17.53274351604047,0.05395855174569699
E0142,D0087,lower_failure,1050,50.0,1050.0,0.8882821862549057,305.13841692441633,6.60189726207397e-08,1.8884942470699517e-05,0.7499364025155902,0.001201497373488556,17.519702257555632,0.05399654843759823
E0142,D0087,lower_failure,1050,50.333333333333336,1050.0,0.8883613945256676,305.16108242320433,6.597066021150495e-08,1.8896836762712796e-05,0.7499363556097267,0.001201408133612205,17.506670682022413,0.054034570408788396
E0142,D0087,lower_failure,1050,50.666666666666664,1050.0,0.8884405448321777,305.1837621970007,6.592238326034462e-08,1.8908737248548586e-05,0.7499363086700056,0.0012013188507994125,17.49364878233655,0.054072617673755596
E0142,D0087,lower_failure,1050,51.0,1050.0,0.8885196372169779,305.2064562532386,6.587414174128145e-08,1.8920643929763157e-05,0.7499362616963653,0.0012012295250430234,17.48063655139895,0.05411069024699271
E0142,D0087,lower_failure,1050,51.333333333333336,1050.0,0.8885986717225791,305.22916459935294,6.582593562835873e-08,1.8932556807910944e-05,0.749936214688747,0.0012011401563358974,17.467633982115686,0.054148788142997305
E0142,D0087,lower_failure,1050,51.666666666666664,1050.0,0.8886776483914608,305.25188724278047,6.57777648956388e-08,1.8944475884544482e-05,0.7499361676470946,0.0012010507446709102,17.454641067398075,0.054186911376271504
E0142,D0087,lower_failure,1050,52.0,1050.0,0.8887565672660714,305.27462419095986,6.572962951720315e-08,1.8956401161214452e-05,0.7499361205713544,0.0012009612900409528,17.441657800162602,0.05422505996132207
E0142,D0087,lower_failure,1050,52.333333333333336,1050.0,0.8888354283888283,305.2973754513316,6.568152946715074e-08,1.8968332639469685e-05,0.7499360734614748,0.0012008717924389318,17.42868417333094,0.054263233912660434
E0142,D0087,lower_failure,1050,52.666666666666664,1050.0,0.8889142318021179,305.3201410313381,6.563346471960211e-08,1.898027032085714e-05,0.7499360263174066,0.0012007822518577702,17.415720179829936,0.05430143324480263
E0142,D0087,lower_failure,1050,53.0,1050.0,0.8889929775482954,305.34292093842356,6.558543524869505e-08,1.8992214206921925e-05,0.7499359791391021,0.0012006926682904054,17.402765812591618,0.054339657972269355
E0142,D0087,lower_failure,1050,53.333333333333336,1050.0,0.889071665669685,305.36571518003404,6.553744102858667e-08,1.9004164299207245e-05,0.7499359319265156,0.0012006030417297919,17.38982106455319,0.05437790810958588
E0142,D0087,lower_failure,1050,53.666666666666664,1050.0,0.8891502962085799,305.3885237636175,6.548948203345335e-08,1.901612059925443e-05,0.749935884679603,0.0012005133721688982,17.376885928657032,0.05441618367128207
E0142,D0087,lower_failure,1050,54.0,1050.0,0.8892288692072423,305.41134669662364,6.544155823749055e-08,1.9028083108602948e-05,0.7499358373983216,0.00120042365960071,17.363960397850686,0.05445448467189244
E0142,D0087,lower_failure,1050,54.333333333333336,1050.0,0.8893073847079035,305.43418398650414,6.539366961491252e-08,1.904005182879037e-05,0.7499357900826299,0.0012003339040182275,17.351044465086858,0.05449281112595609
E0142,D0087,lower_failure,1050,54.666666666666664,1050.0,0.8893858427527638,305.4570356407125,6.534581613995215e-08,1.905202676135237e-05,0.749935742732488,0.0012002441054144678,17.338138123323414,0.054531163048016695
E0142,D0087,lower_failure,1050,55.0,1050.0,0.8894642433839925,305.479901666704,6.529799778686201e-08,1.906400790782275e-05,0.749935695347857,0.0012001542637824624,17.325241365523368,0.05456954045262258
E0142,D0087,lower_failure,1050,55.333333333333336,1050.0,0.8895425866437284,305.5027820719357,6.525021452991273e-08,1.9075995269733435e-05,0.749935647928699,0.00120006437911526,17.312354184654872,0.05460794335432666
E0142,D0087,lower_failure,1050,55.666666666666664,1050.0,0.8896208725740791,305.5256768638667,6.520246634339473e-08,1.9087988848614424e-05,0.7499356004749774,0.0011999744514059243,17.299476573691255,0.05464637176768638
E0142,D0087,lower_failure,1050,56.0,1050.0,0.8896991012171213,305.5485860499578,6.515475320161645e-08,1.9099988645993818e-05,0.7499355529866562,0.0011998844806475344,17.286608525610962,0.054684825707263816
E0142,D0087,lower_failure,1050,56.333333333333336,1050.0,0.8897772726149009,305.5715096376717,6.510707507890556e-08,1.911199466339781e-05,0.7499355054637001,0.0011997944668331862,17.273750033397604,0.05472330518762557
E0142,D0087,lower_failure,1050,56.666666666666664,1050.0,0.8898553868094332,305.5944476344727,6.50594319496092e-08,1.9124006902350695e-05,0.7499354579060751,0.001199704409955991,17.260901090039923,0.054761810223342804
E0142,D0087,lower_failure,1050,57.0,1050.0,0.8899334438427027,305.6174000478274,6.501182378809304e-08,1.913602536437487e-05,0.7499354103137473,0.0011996143100090758,17.24806168853176,0.05480034082899136
E0142,D0087,lower_failure,1050,57.333333333333336,1050.0,0.8900114437566629,305.6403668852037,6.496425056874056e-08,1.91480500509908e-05,0.749935362686684,0.0011995241669855836,17.235231821872116,0.05483889701915153
E0142,D0087,lower_failure,1050,57.666666666666664,1050.0,0.8900893865932368,305.66334815407174,6.491671226595598e-08,1.9160080963717043e-05,0.7499353150248529,0.0011994339808786736,17.222411483065102,0.05487747880840824
E0142,D0087,lower_failure,1050,58.0,1050.0,0.8901672723943165,305.68634386190314,6.486920885416046e-08,1.9172118104070203e-05,0.749935267328222,0.00119934375168152,17.209600665119982,0.05491608621135081
E0142,D0087,lower_failure,1050,58.333333333333336,1050.0,0.8902451012017636,305.70935401617163,6.482174030779525e-08,1.9184161473565013e-05,0.7499352195967601,0.0011992534793873145,17.19679936105108,0.054954719242573336
E0142,D0087,lower_failure,1050,58.666666666666664,1050.0,0.890322873057409,305.73237862435263,6.477430660131944e-08,1.919621107371425e-05,0.7499351718304366,0.0011991631639892634,17.184007563877874,0.05499337791667431
E0142,D0087,lower_failure,1050,59.0,1050.0,0.8904005880030529,305.7554176939233,6.472690770921186e-08,1.920826690602877e-05,0.7499351240292207,0.0011990728054805898,17.171225266624923,0.055032062248256824
E0142,D0087,lower_failure,1050,59.333333333333336,1050.0,0.8904782460804648,305.77847123236273,6.467954360596962e-08,1.9220328972017463e-05,0.7499350761930829,0.001198982403854532,17.158452462321932,0.05507077225192842
E0142,D0087,lower_failure,1050,59.666666666666664,1050.0,0.8905558473313837,305.8015392471518,6.463221426610857e-08,1.923239727318732e-05,0.7499350283219932,0.001198891959104345,17.145689144003672,0.05510950794230125
E0142,D0087,lower_failure,1050,60.0,1050.0,0.890633391797518,305.8246217457732,6.458491966416317e-08,1.9244471811043357e-05,0.7499349804159227,0.0011988014712233002,17.13293530471004,0.05514826933399192
E0142,D0087,lower_failure,1050,60.333333333333336,1050.0,0.8907108795205457,305.8477187357113,6.45376597746871e-08,1.9256552587088697e-05,0.7499349324748422,0.0011987109402046836,17.120190937485976,0.05518705644162167
E0142,D0087,lower_failure,1050,60.666666666666664,1050.0,0.890788310542114,305.8708302244525,6.449043457225176e-08,1.9268639602824455e-05,0.7499348844987231,0.0011986203660417987,17.107456035381567,0.055225869279816125
E0142,D0087,lower_failure,1050,61.0,1050.0,0.8908656849038398,305.89395621948483,6.444324403144828e-08,1.928073285974983e-05,0.7499348364875372,0.0011985297487279647,17.094730591451963,0.055264707863205476
E0142,D0087,lower_failure,1050,61.333333333333336,1050.0,0.8909430026473094,305.91709672829813,6.439608812688618e-08,1.929283235936207e-05,0.7499347884412562,0.0011984390882565164,17.082014598757375,0.05530357220642448
E0142,D0087,lower_failure,1050,61.666666666666664,1050.0,0.8910202638140787,305.94025175838414,6.434896683319343e-08,1.9304938103156442e-05,0.749934740359852,0.0011983483846208054,17.06930805036313,0.05534246232411227
E0142,D0087,lower_failure,1050,62.0,1050.0,0.8910974684456732,305.9634213172363,6.430188012501647e-08,1.9317050092626263e-05,0.749934692243297,0.0011982576378141993,17.05661093933961,0.05538137823091255
E0142,D0087,lower_failure,1050,62.333333333333336,1050.0,0.8911746165835877,305.98660541234983,6.425482797702095e-08,1.932916832926287e-05,0.7499346440915636,0.0011981668478300816,17.043923258762284,0.05542031994147345
E0142,D0087,lower_failure,1050,62.666666666666664,1050.0,0.891251708269287,306.00980405122186,6.420781036389085e-08,1.9341292814555673e-05,0.7499345959046246,0.001198076014661852,17.03124500171165,0.05545928747044772
E0142,D0087,lower_failure,1050,63.0,1050.0,0.8913287435442053,306.03301724135116,6.416082726032858e-08,1.9353423549992072e-05,0.7499345476824526,0.0011979851383029272,17.018576161273312,0.05549828083249245
E0142,D0087,lower_failure,1050,63.333333333333336,1050.0,0.8914057224497466,306.0562449902383,6.411387864105543e-08,1.93655605370575e-05,0.7499344994250207,0.0011978942187467392,17.00591673053792,0.05553730004226924
E0142,D0087,lower_failure,1050,63.666666666666664,1050.0,0.8914826450272844,306.0794873053858,6.406696448081124e-08,1.9377703777235424e-05,0.7499344511323016,0.0011978032559867367,16.993266702601158,0.05557634511444424
E0142,D0087,lower_failure,1050,64.0,1050.0,0.8915595113181618,306.10274419429777,6.402008475435444e-08,1.93898532720073e-05,0.7499344028042688,0.0011977122500163844,16.980626070563805,0.05561541606368792
E0142,D0087,lower_failure,1050,64.33333333333333,1050.0,0.891636321363692,306.1260156644802,6.39732394364616e-08,1.9402009022852623e-05,0.7499343544408955,0.0011976212008291637,16.967994827531655,0.055654512904675324
E0142,D0087,lower_failure,1050,64.66666666666667,1050.0,0.8917130752051575,306.1493017234408,6.392642850192853e-08,1.9414171031248904e-05,0.7499343060421552,0.0011975301084185721,16.955372966615563,0.055693635652085904
E0142,D0087,lower_failure,1050,65.0,1050.0,0.8917897728838109,306.172602378689,6.387965192556932e-08,1.942633929867163e-05,0.7499342576080212,0.0011974389727781233,16.942760480931423,0.05573278432060356
E0142,D0087,lower_failure,1050,65.33333333333333,1050.0,0.8918664144408746,306.19591763773616,6.383290968221576e-08,1.943851382659435e-05,0.7499342091384672,0.0011973477939013475,16.930157363600138,0.05577195892491672
E0142,D0087,lower_failure,1050,65.66666666666667,1050.0,0.8919429999175404,306.2192475080954,6.378620174671896e-08,1.945069461648856e-05,0.7499341606334667,0.0011972565717817915,16.917563607747677,0.05581115947971817
E0142,D0087,lower_failure,1050,66.0,1050.0,0.8920195293549704,306.24259199728135,6.373952809394912e-08,1.946288166982376e-05,0.7499341120929934,0.0011971653064130178,16.904979206505043,0.05585038599970509
E0142,D0087,lower_failure,1050,66.33333333333333,1050.0,0.8920960027942962,306.2659511128107,6.369288869879327e-08,1.947507498806746e-05,0.7499340635170213,0.0011970739977886062,16.892404153008247,0.055889638499579175
E0142,D0087,lower_failure,1050,66.66666666666667,1050.0,0.8921724202766196,306.28932486220174,6.364628353615846e-08,1.9487274572685177e-05,0.7499340149055239,0.0011969826459021524,16.879838440398316,0.05592891699404654
E0142,D0087,lower_failure,1050,67.0,1050.0,0.8922487818430117,306.3127132529745,6.359971258096963e-08,1.9499480425140348e-05,0.7499339662584753,0.0011968912507472687,16.867282061821342,0.0559682214978176
E0142,D0087,lower_failure,1050,67.33333333333333,1050.0,0.8923250875345143,306.33611629265096,6.355317580816914e-08,1.9511692546894483e-05,0.7499339175758494,0.0011967998123175836,16.85473501042836,0.056007552025607386
E0142,D0087,lower_failure,1050,67.66666666666667,1050.0,0.8924013373921386,306.3595339887546,6.350667319271968e-08,1.9523910939406984e-05,0.74993386885762,0.0011967083306067426,16.84219727937549,0.05604690859213512
E0142,D0087,lower_failure,1050,68.0,1050.0,0.8924775314568659,306.38296634881084,6.346020470960086e-08,1.9536135604135333e-05,0.7499338201037614,0.0011966168056084072,16.829668861823777,0.05608629121212468
E0142,D0087,lower_failure,1050,68.33333333333333,1050.0,0.8925536697696477,306.4064133803467,6.341377033381154e-08,1.9548366542534897e-05,0.7499337713142474,0.0011965252373162558,16.817149750939336,0.05612569990030415
E0142,D0087,lower_failure,1050,68.66666666666667,1050.0,0.892629752371405,306.42987509089113,6.336737004036781e-08,1.9560603756059022e-05,0.7499337224890522,0.001196433625723983,16.804639939893278,0.056165134671406
E0142,D0087,lower_failure,1050,69.0,1050.0,0.8927057793030292,306.45335148797466,6.332100380430613e-08,1.957284724615906e-05,0.7499336736281497,0.0011963419708253006,16.79213942186169,0.056204595540167164
E0142,D0087,lower_failure,1050,69.33333333333333,1050.0,0.8927817506053818,306.47684257912954,6.327467160067905e-08,1.9585097014284308e-05,0.7499336247315141,0.0011962502726139362,16.77964819002564,0.05624408252132901
E0142,D0087,lower_failure,1050,69.66666666666667,1050.0,0.8928576663192942,306.50034837188997,6.322837340455832e-08,1.9597353061882036e-05,0.7499335757991197,0.0011961585310836347,16.767166237571196,0.05628359562963721
E0142,D0087,lower_failure,1050,70.0,1050.0,0.8929335264855678,306.5238688737917,6.31821091910356e-08,1.960961539039741e-05,0.7499335268309403,0.0011960667462281567,16.754693557689453,0.056323134879841724
E0142,D0087,lower_failure,1050,70.33333333333333,1050.0,0.8930093311449744,306.54740409237223,6.313587893521774e-08,1.9621884001273645e-05,0.7499334778269503,0.0011959749180412806,16.74223014357641,0.0563627002866971
E0142,D0087,lower_failure,1050,70.66666666666667,1050.0,0.8930850803382557,306.5709540351708,6.308968261223286e-08,1.9634158895951832e-05,0.7499334287871238,0.0011958830465168008,16.7297759884331,0.05640229186496206
