smoothing_gate_mode,G0_nm,T1_C,rho_switch,rho_target,growth_tolerance,first_step_attained,G1_nm,rho1,first_connected_coverage,T_lower_density_C,T_upper_no_growth_C,T_success_min_C,T_success_max_C,window_width_C,n_success
connectivity,75.00000000000001,1300.0,0.88,0.9,0.1,True,242.74288391351004,0.8800339815598512,0.16056649832193579,1250.0,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1300.0,0.88,0.95,0.02,True,242.74288391351004,0.8800339815598512,0.16056649832193579,nan,1050.0,nan,nan,nan,0
connectivity,75.00000000000001,1300.0,0.88,0.95,0.05,True,242.74288391351004,0.8800339815598512,0.16056649832193579,nan,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1300.0,0.88,0.95,0.1,True,242.74288391351004,0.8800339815598512,0.16056649832193579,nan,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1300.0,0.88,0.98,0.02,True,242.74288391351004,0.8800339815598512,0.16056649832193579,nan,1050.0,nan,nan,nan,0
connectivity,75.00000000000001,1300.0,0.88,0.98,0.05,True,242.74288391351004,0.8800339815598512,0.16056649832193579,nan,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1300.0,0.88,0.98,0.1,True,242.74288391351004,0.8800339815598512,0.16056649832193579,nan,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.75,0.9,0.02,True,110.67540682454285,0.7508388939178838,0.396847329768741,1250.0,1050.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.75,0.9,0.05,True,110.67540682454285,0.7508388939178838,0.396847329768741,1250.0,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.75,0.9,0.1,True,110.67540682454285,0.7508388939178838,0.396847329768741,1250.0,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.75,0.95,0.02,True,110.67540682454285,0.7508388939178838,0.396847329768741,nan,1050.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.75,0.95,0.05,True,110.67540682454285,0.7508388939178838,0.396847329768741,nan,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.75,0.95,0.1,True,110.67540682454285,0.7508388939178838,0.396847329768741,nan,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.75,0.98,0.02,True,110.67540682454285,0.7508388939178838,0.396847329768741,nan,1050.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.75,0.98,0.05,True,110.67540682454285,0.7508388939178838,0.396847329768741,nan,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.75,0.98,0.1,True,110.67540682454285,0.7508388939178838,0.396847329768741,nan,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.8,0.9,0.02,True,136.4582647560492,0.8008388939178838,0.3601257181162499,1250.0,1050.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.8,0.9,0.05,True,136.4582647560492,0.8008388939178838,0.3601257181162499,1250.0,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.8,0.9,0.1,True,136.4582647560492,0.8008388939178838,0.3601257181162499,1250.0,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.8,0.95,0.02,True,136.4582647560492,0.8008388939178838,0.3601257181162499,nan,1050.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.8,0.95,0.05,True,136.4582647560492,0.8008388939178838,0.3601257181162499,nan,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.8,0.95,0.1,True,136.4582647560492,0.8008388939178838,0.3601257181162499,nan,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.8,0.98,0.02,True,136.4582647560492,0.8008388939178838,0.3601257181162499,nan,1050.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.8,0.98,0.05,True,136.4582647560492,0.8008388939178838,0.3601257181162499,nan,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.8,0.98,0.1,True,136.4582647560492,0.8008388939178838,0.3601257181162499,nan,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.85,0.9,0.02,True,178.02780612816372,0.850130866092721,0.25615821710773345,1250.0,1050.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.85,0.9,0.05,True,178.02780612816372,0.850130866092721,0.25615821710773345,1250.0,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.85,0.9,0.1,True,178.02780612816372,0.850130866092721,0.25615821710773345,1250.0,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.85,0.95,0.02,True,178.02780612816372,0.850130866092721,0.25615821710773345,nan,1050.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.85,0.95,0.05,True,178.02780612816372,0.850130866092721,0.25615821710773345,nan,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.85,0.95,0.1,True,178.02780612816372,0.850130866092721,0.25615821710773345,nan,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.85,0.98,0.02,True,178.02780612816372,0.850130866092721,0.25615821710773345,nan,1050.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.85,0.98,0.05,True,178.02780612816372,0.850130866092721,0.25615821710773345,nan,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.85,0.98,0.1,True,178.02780612816372,0.850130866092721,0.25615821710773345,nan,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.88,0.9,0.02,True,258.62038501487353,0.8800699239814392,0.16859924697498477,1250.0,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.88,0.9,0.05,True,258.62038501487353,0.8800699239814392,0.16859924697498477,1250.0,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.88,0.9,0.1,True,258.62038501487353,0.8800699239814392,0.16859924697498477,1250.0,1150.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.88,0.95,0.02,True,258.62038501487353,0.8800699239814392,0.16859924697498477,nan,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.88,0.95,0.05,True,258.62038501487353,0.8800699239814392,0.16859924697498477,nan,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.88,0.95,0.1,True,258.62038501487353,0.8800699239814392,0.16859924697498477,nan,1150.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.88,0.98,0.02,True,258.62038501487353,0.8800699239814392,0.16859924697498477,nan,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.88,0.98,0.05,True,258.62038501487353,0.8800699239814392,0.16859924697498477,nan,1100.0,nan,nan,nan,0
connectivity,75.00000000000001,1350.0,0.88,0.98,0.1,True,258.62038501487353,0.8800699239814392,0.16859924697498477,nan,1150.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.75,0.9,0.02,True,109.7139735833897,0.7503303727486209,0.3949958636153311,1250.0,1050.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.75,0.9,0.05,True,109.7139735833897,0.7503303727486209,0.3949958636153311,1250.0,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.75,0.9,0.1,True,109.7139735833897,0.7503303727486209,0.3949958636153311,1250.0,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.75,0.95,0.02,True,109.7139735833897,0.7503303727486209,0.3949958636153311,nan,1050.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.75,0.95,0.05,True,109.7139735833897,0.7503303727486209,0.3949958636153311,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.75,0.95,0.1,True,109.7139735833897,0.7503303727486209,0.3949958636153311,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.75,0.98,0.02,True,109.7139735833897,0.7503303727486209,0.3949958636153311,nan,1050.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.75,0.98,0.05,True,109.7139735833897,0.7503303727486209,0.3949958636153311,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.75,0.98,0.1,True,109.7139735833897,0.7503303727486209,0.3949958636153311,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.8,0.9,0.02,True,124.73700028707097,0.8001487140239011,0.3370702498600588,1250.0,1050.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.8,0.9,0.05,True,124.73700028707097,0.8001487140239011,0.3370702498600588,1250.0,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.8,0.9,0.1,True,124.73700028707097,0.8001487140239011,0.3370702498600588,1250.0,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.8,0.95,0.02,True,124.73700028707097,0.8001487140239011,0.3370702498600588,nan,1050.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.8,0.95,0.05,True,124.73700028707097,0.8001487140239011,0.3370702498600588,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.8,0.95,0.1,True,124.73700028707097,0.8001487140239011,0.3370702498600588,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.8,0.98,0.02,True,124.73700028707097,0.8001487140239011,0.3370702498600588,nan,1050.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.8,0.98,0.05,True,124.73700028707097,0.8001487140239011,0.3370702498600588,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.8,0.98,0.1,True,124.73700028707097,0.8001487140239011,0.3370702498600588,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.85,0.9,0.02,True,158.4510210393985,0.8501035664669713,0.2332219281392928,1250.0,1050.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.85,0.9,0.05,True,158.4510210393985,0.8501035664669713,0.2332219281392928,1250.0,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.85,0.9,0.1,True,158.4510210393985,0.8501035664669713,0.2332219281392928,1250.0,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.85,0.95,0.02,True,158.4510210393985,0.8501035664669713,0.2332219281392928,nan,1050.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.85,0.95,0.05,True,158.4510210393985,0.8501035664669713,0.2332219281392928,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.85,0.95,0.1,True,158.4510210393985,0.8501035664669713,0.2332219281392928,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.85,0.98,0.02,True,158.4510210393985,0.8501035664669713,0.2332219281392928,nan,1050.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.85,0.98,0.05,True,158.4510210393985,0.8501035664669713,0.2332219281392928,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.85,0.98,0.1,True,158.4510210393985,0.8501035664669713,0.2332219281392928,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.88,0.9,0.02,True,229.49827641675537,0.8800016817118521,0.15366851096672446,1250.0,1050.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.88,0.9,0.05,True,229.49827641675537,0.8800016817118521,0.15366851096672446,1250.0,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.88,0.9,0.1,True,229.49827641675537,0.8800016817118521,0.15366851096672446,1250.0,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.88,0.95,0.02,True,229.49827641675537,0.8800016817118521,0.15366851096672446,nan,1050.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.88,0.95,0.05,True,229.49827641675537,0.8800016817118521,0.15366851096672446,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.88,0.95,0.1,True,229.49827641675537,0.8800016817118521,0.15366851096672446,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.88,0.98,0.02,True,229.49827641675537,0.8800016817118521,0.15366851096672446,nan,1050.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.88,0.98,0.05,True,229.49827641675537,0.8800016817118521,0.15366851096672446,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1250.0,0.88,0.98,0.1,True,229.49827641675537,0.8800016817118521,0.15366851096672446,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.75,0.9,0.02,True,113.55205788923286,0.7509999999999997,0.4044360271899792,1250.0,1050.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.75,0.9,0.05,True,113.55205788923286,0.7509999999999997,0.4044360271899792,1250.0,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.75,0.9,0.1,True,113.55205788923286,0.7509999999999997,0.4044360271899792,1250.0,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.75,0.95,0.02,True,113.55205788923286,0.7509999999999997,0.4044360271899792,nan,1050.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.75,0.95,0.05,True,113.55205788923286,0.7509999999999997,0.4044360271899792,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.75,0.95,0.1,True,113.55205788923286,0.7509999999999997,0.4044360271899792,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.75,0.98,0.02,True,113.55205788923286,0.7509999999999997,0.4044360271899792,nan,1050.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.75,0.98,0.05,True,113.55205788923286,0.7509999999999997,0.4044360271899792,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.75,0.98,0.1,True,113.55205788923286,0.7509999999999997,0.4044360271899792,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.8,0.9,0.02,True,131.59003257956732,0.800922204177952,0.34980294802618445,1250.0,1050.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.8,0.9,0.05,True,131.59003257956732,0.800922204177952,0.34980294802618445,1250.0,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.8,0.9,0.1,True,131.59003257956732,0.800922204177952,0.34980294802618445,1250.0,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.8,0.95,0.02,True,131.59003257956732,0.800922204177952,0.34980294802618445,nan,1050.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.8,0.95,0.05,True,131.59003257956732,0.800922204177952,0.34980294802618445,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.8,0.95,0.1,True,131.59003257956732,0.800922204177952,0.34980294802618445,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.8,0.98,0.02,True,131.59003257956732,0.800922204177952,0.34980294802618445,nan,1050.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.8,0.98,0.05,True,131.59003257956732,0.800922204177952,0.34980294802618445,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.8,0.98,0.1,True,131.59003257956732,0.800922204177952,0.34980294802618445,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.85,0.9,0.02,True,167.8683888820808,0.850183572233018,0.2441097490249685,1250.0,1050.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.85,0.9,0.05,True,167.8683888820808,0.850183572233018,0.2441097490249685,1250.0,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.85,0.9,0.1,True,167.8683888820808,0.850183572233018,0.2441097490249685,1250.0,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.85,0.95,0.02,True,167.8683888820808,0.850183572233018,0.2441097490249685,nan,1050.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.85,0.95,0.05,True,167.8683888820808,0.850183572233018,0.2441097490249685,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.85,0.95,0.1,True,167.8683888820808,0.850183572233018,0.2441097490249685,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.85,0.98,0.02,True,167.8683888820808,0.850183572233018,0.2441097490249685,nan,1050.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.85,0.98,0.05,True,167.8683888820808,0.850183572233018,0.2441097490249685,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.85,0.98,0.1,True,167.8683888820808,0.850183572233018,0.2441097490249685,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.88,0.9,0.02,True,243.07477274581316,0.8800657436464648,0.1605833895553372,1250.0,1050.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.88,0.9,0.05,True,243.07477274581316,0.8800657436464648,0.1605833895553372,1250.0,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.88,0.9,0.1,True,243.07477274581316,0.8800657436464648,0.1605833895553372,1250.0,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.88,0.95,0.02,True,243.07477274581316,0.8800657436464648,0.1605833895553372,nan,1050.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.88,0.95,0.05,True,243.07477274581316,0.8800657436464648,0.1605833895553372,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.88,0.95,0.1,True,243.07477274581316,0.8800657436464648,0.1605833895553372,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.88,0.98,0.02,True,243.07477274581316,0.8800657436464648,0.1605833895553372,nan,1050.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.88,0.98,0.05,True,243.07477274581316,0.8800657436464648,0.1605833895553372,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1300.0,0.88,0.98,0.1,True,243.07477274581316,0.8800657436464648,0.1605833895553372,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.75,0.9,0.02,True,118.60828407886787,0.7509999999999999,0.4179868483218026,1250.0,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.75,0.9,0.05,True,118.60828407886787,0.7509999999999999,0.4179868483218026,1250.0,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.75,0.9,0.1,True,118.60828407886787,0.7509999999999999,0.4179868483218026,1250.0,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.75,0.95,0.02,True,118.60828407886787,0.7509999999999999,0.4179868483218026,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.75,0.95,0.05,True,118.60828407886787,0.7509999999999999,0.4179868483218026,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.75,0.95,0.1,True,118.60828407886787,0.7509999999999999,0.4179868483218026,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.75,0.98,0.02,True,118.60828407886787,0.7509999999999999,0.4179868483218026,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.75,0.98,0.05,True,118.60828407886787,0.7509999999999999,0.4179868483218026,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.75,0.98,0.1,True,118.60828407886787,0.7509999999999999,0.4179868483218026,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.8,0.9,0.02,True,139.89430543218862,0.8009999999999999,0.3667575068868911,1250.0,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.8,0.9,0.05,True,139.89430543218862,0.8009999999999999,0.3667575068868911,1250.0,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.8,0.9,0.1,True,139.89430543218862,0.8009999999999999,0.3667575068868911,1250.0,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.8,0.95,0.02,True,139.89430543218862,0.8009999999999999,0.3667575068868911,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.8,0.95,0.05,True,139.89430543218862,0.8009999999999999,0.3667575068868911,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.8,0.95,0.1,True,139.89430543218862,0.8009999999999999,0.3667575068868911,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.8,0.98,0.02,True,139.89430543218862,0.8009999999999999,0.3667575068868911,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.8,0.98,0.05,True,139.89430543218862,0.8009999999999999,0.3667575068868911,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.8,0.98,0.1,True,139.89430543218862,0.8009999999999999,0.3667575068868911,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.85,0.9,0.02,True,179.2881463413163,0.8503415131853683,0.25664650165985875,1250.0,1050.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.85,0.9,0.05,True,179.2881463413163,0.8503415131853683,0.25664650165985875,1250.0,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.85,0.9,0.1,True,179.2881463413163,0.8503415131853683,0.25664650165985875,1250.0,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.85,0.95,0.02,True,179.2881463413163,0.8503415131853683,0.25664650165985875,nan,1050.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.85,0.95,0.05,True,179.2881463413163,0.8503415131853683,0.25664650165985875,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.85,0.95,0.1,True,179.2881463413163,0.8503415131853683,0.25664650165985875,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.85,0.98,0.02,True,179.2881463413163,0.8503415131853683,0.25664650165985875,nan,1050.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.85,0.98,0.05,True,179.2881463413163,0.8503415131853683,0.25664650165985875,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.85,0.98,0.1,True,179.2881463413163,0.8503415131853683,0.25664650165985875,nan,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.88,0.9,0.02,True,259.369049140324,0.8801942245730797,0.1683400364669808,1250.0,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.88,0.9,0.05,True,259.369049140324,0.8801942245730797,0.1683400364669808,1250.0,1100.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.88,0.9,0.1,True,259.369049140324,0.8801942245730797,0.1683400364669808,1250.0,1150.0,nan,nan,nan,0
connectivity,100.00000000000001,1350.0,0.88,0.95,0.02,True,259.369049140324,0.8801942245730797,0.1683400364669808,nan,1100.0,nan,nan,nan,0
