case_id,action_mode,G0_nm,T1_C,rho_switch,T2_C,first_step_attained,rho1,G1_nm,f_GBseg_1,f_TJ_1,f_iso_1,rho2,G2_nm,growth_fraction,f_GBseg_2,f_TJ_2,f_iso_2,first_budget_h,second_budget_h,action_propensity_GBseg_shrink,action_propensity_TJ_shrink,action_propensity_GBseg_smooth,action_propensity_GBseg_to_TJ,action_propensity_TJ_to_GBseg_capture,action_propensity_TJ_to_iso,action_propensity_clean_GB_growth,action_propensity_GBseg_pin_drag,action_propensity_TJ_pin_drag,action_weight_GBseg_shrink,action_weight_TJ_shrink,action_weight_GBseg_smooth,action_weight_GBseg_to_TJ,action_weight_TJ_to_GBseg_capture,action_weight_TJ_to_iso,action_weight_clean_GB_growth,action_weight_GBseg_pin_drag,action_weight_TJ_pin_drag,action_flux_GBseg_remove,action_flux_TJ_remove,action_flux_GB_smooth,action_flux_GB_to_TJ,action_flux_TJ_to_GBseg_capture,action_flux_TJ_to_iso,P_GBseg_dens,P_TJ_dens,P_clean_GB,P_GBseg_drag,P_TJ_drag,P_GBseg_to_TJ,P_TJ_to_GBseg_capture,P_TJ_iso,C_GBseg,C_TJ,f_clean_GB,sigma_GBseg_pore,sigma_TJ_pore,sigma_clean_GB,sigma_iso,sigma_act_total,activity,growth_mobility_factor,E_G,growth_tolerance,rho_target,classification
screen_winner_action_00,action_evolving_capture,225.0,1300.0,0.85,1000.0,True,0.8500327649054076,315.4541139921429,0.44323604020875457,0.31734843336661384,0.23941552642463163,0.85033025363641,315.77892163528725,0.0010296509975218074,0.44223672944816006,0.31758150334767715,0.24018176720416276,96.0,96.0,1.0417598493992918e-06,4.988189090780413e-07,0.0015854360285979623,0.0012950696744561555,3.182928482106299e-05,0.00017863449694413032,0.014784982742569818,1.0053337668147608,14.129936751518803,6.874874109547737e-08,3.2918500413995735e-08,0.00010462750231387181,8.546538801733446e-05,2.1005064292689516e-06,1.1788606355115692e-05,0.0009757037106547604,0.06634487870610767,0.9324753339128805,5.790470888566499e-10,2.772612491591443e-10,2.542810516555708e-10,2.536593939359615e-10,2.246604481892331e-11,1.260854787380241e-10,0.014313010794096038,0.006853403338639045,0.006177506060869663,0.0009457061773619251,0.004983692985916452,0.005505038677937851,0.0006116040866933846,0.002916539723576586,0.26375025129259944,0.7034411590937416,0.7362497487074006,3340948.15355942,8910552.426373659,9326141.7816575,3042404.0459744637,24718215.615862284,0.24889682434125426,0.04016295494437078,0.2873382786313009,0.05,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,225.0,1300.0,0.85,1000.0,True,0.8500327649054076,315.4541139921429,0.44323604020875457,0.31734843336661384,0.23941552642463163,0.85033025363641,315.77892163528725,0.0010296509975218074,0.44223672944816006,0.31758150334767715,0.24018176720416276,96.0,96.0,1.0417598493992918e-06,4.988189090780413e-07,0.0015854360285979623,0.0012950696744561555,3.182928482106299e-05,0.00017863449694413032,0.014784982742569818,1.0053337668147608,14.129936751518803,6.874874109547737e-08,3.2918500413995735e-08,0.00010462750231387181,8.546538801733446e-05,2.1005064292689516e-06,1.1788606355115692e-05,0.0009757037106547604,0.06634487870610767,0.9324753339128805,5.790470888566499e-10,2.772612491591443e-10,2.542810516555708e-10,2.536593939359615e-10,2.246604481892331e-11,1.260854787380241e-10,0.014313010794096038,0.006853403338639045,0.006177506060869663,0.0009457061773619251,0.004983692985916452,0.005505038677937851,0.0006116040866933846,0.002916539723576586,0.26375025129259944,0.7034411590937416,0.7362497487074006,3340948.15355942,8910552.426373659,9326141.7816575,3042404.0459744637,24718215.615862284,0.24889682434125426,0.04016295494437078,0.2873382786313009,0.1,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,225.0,1300.0,0.85,1025.0,True,0.8500327649054076,315.4541139921429,0.44323604020875457,0.31734843336661384,0.23941552642463163,0.8506376676997253,316.1303999496117,0.0021438489069305236,0.4414375761466512,0.3176023445348595,0.24096007931848923,96.0,96.0,2.5755844658958236e-06,1.2392202770502093e-06,0.0025357750693245215,0.0021313077679205724,6.45521356480821e-05,0.0003374643233411942,0.017861652095173267,0.8941328216242115,11.41339183121351,2.0887984949660524e-07,1.0050074008089586e-07,0.00020565130821812225,0.00017284901803418532,5.235176930672332e-06,2.7368349981667233e-05,0.0014485796334009352,0.07251415423717443,0.9256258528956705,1.169754204356342e-09,5.628171579684258e-10,4.051406732323873e-10,4.1545534750431487e-10,4.773709400628022e-11,2.495589954595556e-10,0.02887112138587792,0.013891091329483496,0.012997114388985449,0.00214265616545898,0.010224612807569929,0.009004585863789024,0.001298750822951111,0.005768682335334863,0.2628351986823133,0.7030752812549924,0.7371648013176867,3325655.4728581225,8896016.091676805,9327351.01002857,3048869.4457337377,24681357.22731962,0.30270726970294004,0.0484604041409613,0.2792871517923085,0.05,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,225.0,1300.0,0.85,1025.0,True,0.8500327649054076,315.4541139921429,0.44323604020875457,0.31734843336661384,0.23941552642463163,0.8506376676997253,316.1303999496117,0.0021438489069305236,0.4414375761466512,0.3176023445348595,0.24096007931848923,96.0,96.0,2.5755844658958236e-06,1.2392202770502093e-06,0.0025357750693245215,0.0021313077679205724,6.45521356480821e-05,0.0003374643233411942,0.017861652095173267,0.8941328216242115,11.41339183121351,2.0887984949660524e-07,1.0050074008089586e-07,0.00020565130821812225,0.00017284901803418532,5.235176930672332e-06,2.7368349981667233e-05,0.0014485796334009352,0.07251415423717443,0.9256258528956705,1.169754204356342e-09,5.628171579684258e-10,4.051406732323873e-10,4.1545534750431487e-10,4.773709400628022e-11,2.495589954595556e-10,0.02887112138587792,0.013891091329483496,0.012997114388985449,0.00214265616545898,0.010224612807569929,0.009004585863789024,0.001298750822951111,0.005768682335334863,0.2628351986823133,0.7030752812549924,0.7371648013176867,3325655.4728581225,8896016.091676805,9327351.01002857,3048869.4457337377,24681357.22731962,0.30270726970294004,0.0484604041409613,0.2792871517923085,0.1,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,225.0,1300.0,0.85,1050.0,True,0.8500327649054076,315.4541139921429,0.44323604020875457,0.31734843336661384,0.23941552642463163,0.8512083521475292,316.8118196691708,0.004303972009893456,0.4400935132043596,0.3174888321601682,0.24241765463547232,96.0,96.0,5.952048256366747e-06,2.8856450535675983e-06,0.003922994105265255,0.0033922049855803615,0.00012752563463154485,0.0006266435283102108,0.021456730200406362,0.7936715017805989,9.254206761937729,5.906325500720752e-07,2.8634779544476923e-07,0.00038928582439365345,0.00033661465678766896,1.2654600154059646e-05,6.218297452748626e-05,0.0021291902767956398,0.07875746345214521,0.9183117312348509,2.248283303470896e-09,1.0900025191730665e-09,6.231087516549952e-10,6.56355553762348e-10,9.799137584020902e-11,4.81516219683185e-10,0.05533102613467811,0.026825337261599528,0.02652584108210113,0.004680968327844781,0.020303978412894445,0.014193368957847438,0.0026629797204382913,0.011116845686560538,0.2612630208837585,0.7023133369865535,0.7387369791162415,3298652.4449318983,8867261.805067005,9327139.11858041,3060714.7787429877,24610344.2787918,0.3600124445573238,0.05809031037291586,0.26815282245087063,0.05,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,225.0,1300.0,0.85,1050.0,True,0.8500327649054076,315.4541139921429,0.44323604020875457,0.31734843336661384,0.23941552642463163,0.8512083521475292,316.8118196691708,0.004303972009893456,0.4400935132043596,0.3174888321601682,0.24241765463547232,96.0,96.0,5.952048256366747e-06,2.8856450535675983e-06,0.003922994105265255,0.0033922049855803615,0.00012752563463154485,0.0006266435283102108,0.021456730200406362,0.7936715017805989,9.254206761937729,5.906325500720752e-07,2.8634779544476923e-07,0.00038928582439365345,0.00033661465678766896,1.2654600154059646e-05,6.218297452748626e-05,0.0021291902767956398,0.07875746345214521,0.9183117312348509,2.248283303470896e-09,1.0900025191730665e-09,6.231087516549952e-10,6.56355553762348e-10,9.799137584020902e-11,4.81516219683185e-10,0.05533102613467811,0.026825337261599528,0.02652584108210113,0.004680968327844781,0.020303978412894445,0.014193368957847438,0.0026629797204382913,0.011116845686560538,0.2612630208837585,0.7023133369865535,0.7387369791162415,3298652.4449318983,8867261.805067005,9327139.11858041,3060714.7787429877,24610344.2787918,0.3600124445573238,0.05809031037291586,0.26815282245087063,0.1,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,225.0,1300.0,0.85,1075.0,True,0.8500327649054076,315.4541139921429,0.44323604020875457,0.31734843336661384,0.23941552642463163,0.8522158309438306,318.09174180508984,0.008361367615616691,0.43791167195368264,0.3170370408402038,0.24505128720611352,96.0,96.0,1.2865208703792668e-05,6.308826334382293e-06,0.005876426551782279,0.005229650666939751,0.00024620392150054304,0.001149430318858765,0.025712187203934193,0.7004003928378734,7.50497029098865,1.56062919613406e-06,7.652995608127134e-07,0.000712846799208569,0.0006343888936680916,2.986605479498935e-05,0.0001394329898436741,0.0031190469560820086,0.08496288923197291,0.9103992031456729,4.100271981380033e-09,2.0106866860725197e-09,9.246405282611711e-10,9.999913342999757e-10,1.9445871175483266e-10,9.078520670789927e-10,0.10037186395002397,0.04922023988093344,0.05248946988069373,0.009858611608864793,0.038989719486341085,0.021541275227362315,0.005274270826908908,0.020915692603589903,0.2586829806176498,0.7008677869566597,0.7413170193823502,3252935.510361754,8813404.371699976,9322053.004904363,3081517.1222680556,24479318.54419123,0.41895525982571863,0.06936893807013104,0.2528486520834331,0.05,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,225.0,1300.0,0.85,1075.0,True,0.8500327649054076,315.4541139921429,0.44323604020875457,0.31734843336661384,0.23941552642463163,0.8522158309438306,318.09174180508984,0.008361367615616691,0.43791167195368264,0.3170370408402038,0.24505128720611352,96.0,96.0,1.2865208703792668e-05,6.308826334382293e-06,0.005876426551782279,0.005229650666939751,0.00024620392150054304,0.001149430318858765,0.025712187203934193,0.7004003928378734,7.50497029098865,1.56062919613406e-06,7.652995608127134e-07,0.000712846799208569,0.0006343888936680916,2.986605479498935e-05,0.0001394329898436741,0.0031190469560820086,0.08496288923197291,0.9103992031456729,4.100271981380033e-09,2.0106866860725197e-09,9.246405282611711e-10,9.999913342999757e-10,1.9445871175483266e-10,9.078520670789927e-10,0.10037186395002397,0.04922023988093344,0.05248946988069373,0.009858611608864793,0.038989719486341085,0.021541275227362315,0.005274270826908908,0.020915692603589903,0.2586829806176498,0.7008677869566597,0.7413170193823502,3252935.510361754,8813404.371699976,9322053.004904363,3081517.1222680556,24479318.54419123,0.41895525982571863,0.06936893807013104,0.2528486520834331,0.1,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,225.0,1300.0,0.85,1100.0,True,0.8500327649054076,315.4541139921429,0.44323604020875457,0.31734843336661384,0.23941552642463163,0.853903618741994,320.43505389733616,0.015789744638795053,0.4345023186852028,0.3158416634134226,0.24965601790137465,96.0,96.0,2.6032063348235502e-05,1.2972311540905934e-05,0.008534578348437004,0.00782468662642785,0.0004662337848824078,0.0020938830002658585,0.03087569346598381,0.6113011643986611,6.054282702340635,3.876462128827387e-06,1.9317206530645913e-06,0.0012708931025042516,0.0011651823741949232,6.942736678608355e-05,0.00031180233560995234,0.004597732220495773,0.09102950393903815,0.9015496504785889,7.068286363732865e-09,3.5222721896493438e-09,1.3224738428858984e-09,1.468314408938703e-09,3.7327005027972907e-10,1.6763774701274295e-09,0.17138555701807118,0.08540494118768398,0.10047704486803774,0.019982151730706686,0.0721702611121874,0.03143295706638728,0.010091440053353945,0.0384876511923256,0.2546701335642759,0.6983440948735475,0.7453298664357241,3179054.60675185,8717449.434821064,9303974.17349376,3116463.2566243727,24247115.665466614,0.4775394617955417,0.08285108340991586,0.23233675890437716,0.05,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,225.0,1300.0,0.85,1100.0,True,0.8500327649054076,315.4541139921429,0.44323604020875457,0.31734843336661384,0.23941552642463163,0.853903618741994,320.43505389733616,0.015789744638795053,0.4345023186852028,0.3158416634134226,0.24965601790137465,96.0,96.0,2.6032063348235502e-05,1.2972311540905934e-05,0.008534578348437004,0.00782468662642785,0.0004662337848824078,0.0020938830002658585,0.03087569346598381,0.6113011643986611,6.054282702340635,3.876462128827387e-06,1.9317206530645913e-06,0.0012708931025042516,0.0011651823741949232,6.942736678608355e-05,0.00031180233560995234,0.004597732220495773,0.09102950393903815,0.9015496504785889,7.068286363732865e-09,3.5222721896493438e-09,1.3224738428858984e-09,1.468314408938703e-09,3.7327005027972907e-10,1.6763774701274295e-09,0.17138555701807118,0.08540494118768398,0.10047704486803774,0.019982151730706686,0.0721702611121874,0.03143295706638728,0.010091440053353945,0.0384876511923256,0.2546701335642759,0.6983440948735475,0.7453298664357241,3179054.60675185,8717449.434821064,9303974.17349376,3116463.2566243727,24247115.665466614,0.4775394617955417,0.08285108340991586,0.23233675890437716,0.1,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,225.0,1300.0,0.85,1125.0,True,0.8500327649054076,315.4541139921429,0.44323604020875457,0.31734843336661384,0.23941552642463163,0.8565784003661083,324.6478321117117,0.029144391249872257,0.42938934313495647,0.3131330788698459,0.25747757799519755,96.0,96.0,4.9376178552419353e-05,2.5118240243211012e-05,0.012037393785039605,0.011387179582723108,0.0008694484540625734,0.003804555557658128,0.03738357657459589,0.5243031092365639,4.818172454645552,9.13015614820662e-06,4.644617350150258e-06,0.002225836184511254,0.0021056049845485274,0.00016076983640969086,0.0007035009053823183,0.006912602423092454,0.09694896196225593,0.8909289489303015,1.1464637627825326e-08,5.832195416487195e-09,1.8195306788028802e-09,2.0750161722245276e-09,6.938576233838629e-10,3.036200553274605e-09,0.27344042550880865,0.13910234654641096,0.18506143440605227,0.038813376323456085,0.12782838161386528,0.043991598728468397,0.018661609481706885,0.06932485190075216,0.24881869495725584,0.6942838254278247,0.7511813050427442,3065705.9169474086,8554301.082644174,9255337.393218901,3172392.3898755526,23850769.155158747,0.533884763779336,0.09953276612087324,0.20610025740530194,0.05,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,225.0,1300.0,0.85,1125.0,True,0.8500327649054076,315.4541139921429,0.44323604020875457,0.31734843336661384,0.23941552642463163,0.8565784003661083,324.6478321117117,0.029144391249872257,0.42938934313495647,0.3131330788698459,0.25747757799519755,96.0,96.0,4.9376178552419353e-05,2.5118240243211012e-05,0.012037393785039605,0.011387179582723108,0.0008694484540625734,0.003804555557658128,0.03738357657459589,0.5243031092365639,4.818172454645552,9.13015614820662e-06,4.644617350150258e-06,0.002225836184511254,0.0021056049845485274,0.00016076983640969086,0.0007035009053823183,0.006912602423092454,0.09694896196225593,0.8909289489303015,1.1464637627825326e-08,5.832195416487195e-09,1.8195306788028802e-09,2.0750161722245276e-09,6.938576233838629e-10,3.036200553274605e-09,0.27344042550880865,0.13910234654641096,0.18506143440605227,0.038813376323456085,0.12782838161386528,0.043991598728468397,0.018661609481706885,0.06932485190075216,0.24881869495725584,0.6942838254278247,0.7511813050427442,3065705.9169474086,8554301.082644174,9255337.393218901,3172392.3898755526,23850769.155158747,0.533884763779336,0.09953276612087324,0.20610025740530194,0.1,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,225.0,1300.0,0.85,1150.0,True,0.8500327649054076,315.4541139921429,0.44323604020875457,0.31734843336661384,0.23941552642463163,0.8605734119823749,332.1490729059652,0.05292357326567684,0.4220489300834934,0.30750260002437857,0.270448469892128,96.0,96.0,8.799209850410226e-05,4.578526105108988e-05,0.016517449529636585,0.01615103708366201,0.0016024640447977905,0.006894872143333784,0.04600804926052237,0.43888235624673616,3.7357924991311005,2.0645814102947605e-05,1.074271445261258e-05,0.0038755319879977385,0.003789559686243341,0.000375990291605675,0.0016177617190050847,0.010794987827545868,0.10297610460683927,0.8765386753522074,1.7425470122642552e-08,9.067060702796637e-09,2.3998342256745766e-09,2.815330859028344e-09,1.252765304605643e-09,5.390234263852369e-09,0.4042292355352046,0.21033412531466103,0.324456560074767,0.07164398914901986,0.21348057361327036,0.05882839849952544,0.03342509026683338,0.12204704435155618,0.24094302762070974,0.6882882973791188,0.7590569723792903,2901625.1710438845,8288908.246617087,9141160.21144743,3256952.8799340622,23197608.597655654,0.5864673022050179,0.12122423200015818,0.17479750739069508,0.05,0.9,MIXED_FAILURE
screen_winner_action_00,action_evolving_capture,225.0,1300.0,0.85,1150.0,True,0.8500327649054076,315.4541139921429,0.44323604020875457,0.31734843336661384,0.23941552642463163,0.8605734119823749,332.1490729059652,0.05292357326567684,0.4220489300834934,0.30750260002437857,0.270448469892128,96.0,96.0,8.799209850410226e-05,4.578526105108988e-05,0.016517449529636585,0.01615103708366201,0.0016024640447977905,0.006894872143333784,0.04600804926052237,0.43888235624673616,3.7357924991311005,2.0645814102947605e-05,1.074271445261258e-05,0.0038755319879977385,0.003789559686243341,0.000375990291605675,0.0016177617190050847,0.010794987827545868,0.10297610460683927,0.8765386753522074,1.7425470122642552e-08,9.067060702796637e-09,2.3998342256745766e-09,2.815330859028344e-09,1.252765304605643e-09,5.390234263852369e-09,0.4042292355352046,0.21033412531466103,0.324456560074767,0.07164398914901986,0.21348057361327036,0.05882839849952544,0.03342509026683338,0.12204704435155618,0.24094302762070974,0.6882882973791188,0.7590569723792903,2901625.1710438845,8288908.246617087,9141160.21144743,3256952.8799340622,23197608.597655654,0.5864673022050179,0.12122423200015818,0.17479750739069508,0.1,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,225.0,1300.0,0.85,1175.0,True,0.8500327649054076,315.4541139921429,0.44323604020875457,0.31734843336661384,0.23941552642463163,0.8661781593349793,345.50171232511633,0.09525188292114604,0.4119635623100437,0.2964752771142038,0.2915611605757525,96.0,96.0,0.00014795864769064586,7.825417816625928e-05,0.02208818840019425,0.022354076774381185,0.002923827210788924,0.012344483305721616,0.05813215387247986,0.35649413858789136,2.768536987302061,4.5622597075502895e-05,2.412943681006334e-05,0.006810825424795827,0.006892811292819936,0.0009015531896122338,0.003806383721076783,0.017924872081829357,0.10992387872170381,0.8536699235342765,2.4797255534950532e-08,1.311507561709729e-08,3.0163329594114395e-09,3.6522912374044377e-09,2.209938668942538e-09,9.330425171762737e-09,0.549433406123023,0.29059105584109746,0.530911930551881,0.1237309610949881,0.32687283420883634,0.07475702319027835,0.05826498164866016,0.20869603452593266,0.23138411957276495,0.680191253438494,0.768615880427235,2678818.788082104,7874823.529655165,8898547.856735012,3375510.4553738846,22157024.810613547,0.6342820624310342,0.1512645141814325,0.14073705247593074,0.05,0.9,MIXED_FAILURE
screen_winner_action_00,action_evolving_capture,225.0,1300.0,0.85,1175.0,True,0.8500327649054076,315.4541139921429,0.44323604020875457,0.31734843336661384,0.23941552642463163,0.8661781593349793,345.50171232511633,0.09525188292114604,0.4119635623100437,0.2964752771142038,0.2915611605757525,96.0,96.0,0.00014795864769064586,7.825417816625928e-05,0.02208818840019425,0.022354076774381185,0.002923827210788924,0.012344483305721616,0.05813215387247986,0.35649413858789136,2.768536987302061,4.5622597075502895e-05,2.412943681006334e-05,0.006810825424795827,0.006892811292819936,0.0009015531896122338,0.003806383721076783,0.017924872081829357,0.10992387872170381,0.8536699235342765,2.4797255534950532e-08,1.311507561709729e-08,3.0163329594114395e-09,3.6522912374044377e-09,2.209938668942538e-09,9.330425171762737e-09,0.549433406123023,0.29059105584109746,0.530911930551881,0.1237309610949881,0.32687283420883634,0.07475702319027835,0.05826498164866016,0.20869603452593266,0.23138411957276495,0.680191253438494,0.768615880427235,2678818.788082104,7874823.529655165,8898547.856735012,3375510.4553738846,22157024.810613547,0.6342820624310342,0.1512645141814325,0.14073705247593074,0.1,0.9,DENSIFICATION_EXHAUSTION_FAILURE
screen_winner_action_00,action_evolving_capture,225.0,1300.0,0.85,1200.0,True,0.8500327649054076,315.4541139921429,0.44323604020875457,0.31734843336661384,0.23941552642463163,0.8735555283790621,369.47887549911485,0.17126028512761,0.39861776975096935,0.27597377748220425,0.32540845276682645,96.0,96.0,0.00023653068652660077,0.00012393193421165655,0.028827669403151818,0.03018858668399444,0.005255738460857188,0.02128899508873552,0.07626971781402432,0.2802356508311266,1.9017285296860367,0.00010090230857234062,5.2868481681700287e-05,0.012297678733584191,0.012878236366209037,0.0022420606465085027,0.009081733889091191,0.03253611915902734,0.11954653549763831,0.8112638649176873,3.325185169288969e-08,1.742254401293303e-08,3.577764960162001e-09,4.5026256511886036e-09,3.830794952772884e-09,1.5517091564376225e-08,0.683555706599552,0.35815387045253816,0.7838345360582851,0.19443012297340276,0.4358570998991264,0.08959920904845185,0.09927961185011913,0.34119338815499617,0.22131051807166402,0.6699565206338722,0.778689481928336,2395920.6628276557,7252988.628687944,8430138.051886557,3522891.01591797,20556921.548694324,0.6768048857051482,0.19589250807690645,0.10758857187909682,0.05,0.9,MIXED_FAILURE
screen_winner_action_00,action_evolving_capture,225.0,1300.0,0.85,1200.0,True,0.8500327649054076,315.4541139921429,0.44323604020875457,0.31734843336661384,0.23941552642463163,0.8735555283790621,369.47887549911485,0.17126028512761,0.39861776975096935,0.27597377748220425,0.32540845276682645,96.0,96.0,0.00023653068652660077,0.00012393193421165655,0.028827669403151818,0.03018858668399444,0.005255738460857188,0.02128899508873552,0.07626971781402432,0.2802356508311266,1.9017285296860367,0.00010090230857234062,5.2868481681700287e-05,0.012297678733584191,0.012878236366209037,0.0022420606465085027,0.009081733889091191,0.03253611915902734,0.11954653549763831,0.8112638649176873,3.325185169288969e-08,1.742254401293303e-08,3.577764960162001e-09,4.5026256511886036e-09,3.830794952772884e-09,1.5517091564376225e-08,0.683555706599552,0.35815387045253816,0.7838345360582851,0.19443012297340276,0.4358570998991264,0.08959920904845185,0.09927961185011913,0.34119338815499617,0.22131051807166402,0.6699565206338722,0.778689481928336,2395920.6628276557,7252988.628687944,8430138.051886557,3522891.01591797,20556921.548694324,0.6768048857051482,0.19589250807690645,0.10758857187909682,0.1,0.9,MIXED_FAILURE
screen_winner_action_00,action_evolving_capture,225.0,1300.0,0.85,1225.0,True,0.8500327649054076,315.4541139921429,0.44323604020875457,0.31734843336661384,0.23941552642463163,0.882692321972523,413.22132664191844,0.30992530549850644,0.3811904166833311,0.24018060036568242,0.37862898295098646,96.0,96.0,0.00036364835563678104,0.00017671483857891284,0.03678090151979906,0.03974786491524256,0.009083675470015618,0.033733031369302724,0.10488911377094844,0.21325943802220698,1.1484964016151353,0.00022920976885989366,0.00011138443685207521,0.02318322578703543,0.025053320848773108,0.005725495860512495,0.021262134705826167,0.06611224593951251,0.13441872000401484,0.7239042626486135,4.2764835138276484e-08,2.0781562245980856e-08,3.943022143347727e-09,5.233647774556696e-09,6.444509604329204e-09,2.3932255765874026e-08,0.7784408466041594,0.3782831584925023,0.990415352417637,0.2646045271630521,0.4619162273699359,0.10034209449432946,0.16303144922181412,0.5142155785915806,0.2126872667121733,0.6561406119068052,0.7873127332878267,2058821.7790267137,6351469.003199742,7621220.711776877,3665144.643215297,18202825.85182748,0.7134582519893863,0.26644841201267083,0.07907003479863688,0.05,0.9,MIXED_FAILURE
screen_winner_action_00,action_evolving_capture,225.0,1300.0,0.85,1225.0,True,0.8500327649054076,315.4541139921429,0.44323604020875457,0.31734843336661384,0.23941552642463163,0.882692321972523,413.22132664191844,0.30992530549850644,0.3811904166833311,0.24018060036568242,0.37862898295098646,96.0,96.0,0.00036364835563678104,0.00017671483857891284,0.03678090151979906,0.03974786491524256,0.009083675470015618,0.033733031369302724,0.10488911377094844,0.21325943802220698,1.1484964016151353,0.00022920976885989366,0.00011138443685207521,0.02318322578703543,0.025053320848773108,0.005725495860512495,0.021262134705826167,0.06611224593951251,0.13441872000401484,0.7239042626486135,4.2764835138276484e-08,2.0781562245980856e-08,3.943022143347727e-09,5.233647774556696e-09,6.444509604329204e-09,2.3932255765874026e-08,0.7784408466041594,0.3782831584925023,0.990415352417637,0.2646045271630521,0.4619162273699359,0.10034209449432946,0.16303144922181412,0.5142155785915806,0.2126872667121733,0.6561406119068052,0.7873127332878267,2058821.7790267137,6351469.003199742,7621220.711776877,3665144.643215297,18202825.85182748,0.7134582519893863,0.26644841201267083,0.07907003479863688,0.1,0.9,MIXED_FAILURE
screen_winner_action_00,action_evolving_capture,225.0,1300.0,0.85,1250.0,True,0.8500327649054076,315.4541139921429,0.44323604020875457,0.31734843336661384,0.23941552642463163,0.8933969447737771,494.5069443070721,0.5676034084608228,0.3571557885185946,0.1841322158825852,0.45871199559882025,96.0,96.0,0.0005434908833265653,0.00021339152147880456,0.04604647608153277,0.05111541276542149,0.013989512935594202,0.0455648885116645,0.15054434961685328,0.15609580910903026,0.5549589993337446,0.0005333192423367677,0.00020939781705185307,0.045184698565266274,0.05015876814884054,0.0137276938185337,0.0447121240920591,0.14772685419177345,0.153174415983628,0.5445727281405103,5.3905587024013295e-08,2.1165019661149573e-08,3.935362063909687e-09,5.689744475265559e-09,9.694332252275096e-09,3.1575164217908936e-08,0.8069018001133303,0.31681488704330124,0.99897463278628,0.28593489253516113,0.33370599528784284,0.10388366023646295,0.2370874066470538,0.6578456685870749,0.20708353330861784,0.6308387577417035,0.7929164666913822,1675070.7806442934,5102769.657770257,6413794.393140072,3710459.485996424,14968797.200072788,0.7421490701717385,0.3797231005809038,0.05713213973737937,0.05,0.9,MIXED_FAILURE
screen_winner_action_00,action_evolving_capture,225.0,1300.0,0.85,1250.0,True,0.8500327649054076,315.4541139921429,0.44323604020875457,0.31734843336661384,0.23941552642463163,0.8933969447737771,494.5069443070721,0.5676034084608228,0.3571557885185946,0.1841322158825852,0.45871199559882025,96.0,96.0,0.0005434908833265653,0.00021339152147880456,0.04604647608153277,0.05111541276542149,0.013989512935594202,0.0455648885116645,0.15054434961685328,0.15609580910903026,0.5549589993337446,0.0005333192423367677,0.00020939781705185307,0.045184698565266274,0.05015876814884054,0.0137276938185337,0.0447121240920591,0.14772685419177345,0.153174415983628,0.5445727281405103,5.3905587024013295e-08,2.1165019661149573e-08,3.935362063909687e-09,5.689744475265559e-09,9.694332252275096e-09,3.1575164217908936e-08,0.8069018001133303,0.31681488704330124,0.99897463278628,0.28593489253516113,0.33370599528784284,0.10388366023646295,0.2370874066470538,0.6578456685870749,0.20708353330861784,0.6308387577417035,0.7929164666913822,1675070.7806442934,5102769.657770257,6413794.393140072,3710459.485996424,14968797.200072788,0.7421490701717385,0.3797231005809038,0.05713213973737937,0.1,0.9,MIXED_FAILURE
