protocol,action_mode,t_s,T_C,rho,G_nm,f_GBseg,f_TJ,f_iso,action_propensity_GBseg_shrink,action_propensity_TJ_shrink,action_propensity_GBseg_smooth,action_propensity_GBseg_to_TJ,action_propensity_TJ_to_GBseg_capture,action_propensity_TJ_to_iso,action_propensity_clean_GB_growth,action_propensity_GBseg_pin_drag,action_propensity_TJ_pin_drag,action_weight_GBseg_shrink,action_weight_TJ_shrink,action_weight_GBseg_smooth,action_weight_GBseg_to_TJ,action_weight_TJ_to_GBseg_capture,action_weight_TJ_to_iso,action_weight_clean_GB_growth,action_weight_GBseg_pin_drag,action_weight_TJ_pin_drag,action_flux_GBseg_remove,action_flux_TJ_remove,action_flux_GB_smooth,action_flux_GB_to_TJ,action_flux_TJ_to_GBseg_capture,action_flux_TJ_to_iso,P_GBseg_dens,P_TJ_dens,P_clean_GB,P_GBseg_drag,P_TJ_drag,P_GBseg_to_TJ,P_TJ_to_GBseg_capture,P_TJ_iso,C_GBseg,C_TJ,f_clean_GB,sigma_GBseg_pore,sigma_TJ_pore,sigma_clean_GB,sigma_iso,sigma_act_total,activity,growth_mobility_factor,E_G
slow_0p2,action_evolving_no_capture,17640.0,83.80000000000001,0.7,150.0,0.6,0.3,0.09999999999999999,5.307590568025656e-65,7.807240121515812e-66,2.807286890652009e-14,2.3354719504642663e-14,0.0,2.26301283393374e-17,6.441644316993374e-15,10426193.349224797,44047911229654.586,1.2049582292428102e-78,1.7724423373513012e-79,6.3732561835396045e-28,5.3021161105207375e-28,0.0,5.137615462574942e-31,1.4624173116095617e-28,2.3670114178566658e-07,0.9999997632988582,2.3741684739185778e-54,3.492300908905656e-55,5.7277066409138e-41,3.7569259075950477e-41,0.0,5.194566993067418e-50,1.1113444120792761e-46,1.6347403914456924e-47,3.105489282005087e-45,8.650087081446937e-52,3.105488416996345e-45,1.0729177292649397e-33,0.0,1.370221956088002e-42,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.5355728993722254e-14,1.0840190608344145e-14,2.723398564809143e-24
slow_0p2,action_evolving_no_capture,18900.0,88.0,0.7,150.0,0.6,0.3,0.09999999999999999,3.8529659681184746e-64,5.667549165217402e-65,2.8072868906519953e-14,2.3354719504642543e-14,0.0,2.26301283393374e-17,1.0108852522726764e-14,8241736.783642061,28068562421116.34,1.372697603450687e-77,2.0191798268937234e-78,1.0001531336853044e-27,8.32059451304763e-28,0.0,8.062444151916457e-31,3.6014846085857713e-28,2.9362865970761553e-07,0.9999997063713403,1.294046046595602e-53,1.9034867299171195e-54,1.8563589827947e-40,1.2176257607958645e-40,0.0,2.007542730614549e-49,6.057408556536254e-46,8.910190510907248e-47,1.5483225341914822e-44,5.34995297808916e-51,1.548321999196158e-44,3.477343707328736e-33,0.0,5.295492638643527e-42,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,2.0451727698895745e-14,1.701147762674761e-14,1.4843947195873142e-23
slow_0p2,action_evolving_no_capture,20160.0,92.2,0.7,150.0,0.6,0.3,0.09999999999999999,2.6737226630319214e-63,3.932932388263301e-64,2.8072868906519767e-14,2.3354719504642388e-14,0.0,2.26301283393374e-17,1.5700279707227063e-14,6550271.715883077,18072349050645.777,1.4794544342056784e-76,2.176214587136408e-77,1.5533597017698441e-27,1.2922897280450105e-27,0.0,1.2521958309733856e-30,8.687456164502427e-28,3.6244703571185455e-07,0.9999996375529644,6.783533845426731e-53,9.978289946237615e-54,5.856123666061921e-40,3.841157394820497e-40,0.0,7.52110220799414e-49,3.1753611911216817e-45,4.670821340473373e-46,7.439621433226112e-44,3.173112511675013e-50,7.439618260113404e-44,1.096972889848181e-32,0.0,1.9839150006399326e-41,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,2.7073532169613722e-14,2.6420897562083453e-14,7.781362840050492e-23
slow_0p2,action_evolving_no_capture,21420.0,96.4,0.7,150.0,0.6,0.3,0.09999999999999999,1.7765966283926173e-62,2.613298124481389e-63,2.807286890651952e-14,2.335471950464219e-14,0.0,2.26301283393374e-17,2.414163849872553e-14,5233201.500854885,11753175221571.184,1.5115879784447488e-75,2.223481664846039e-76,2.3885338112986944e-27,1.987097840836639e-27,0.0,1.925447195031184e-30,2.0540515472917965e-27,4.452583299467514e-07,0.9999995547416701,3.42458251118297e-52,5.037415308900632e-53,1.7998065152951842e-39,1.1805317817205926e-39,0.0,2.7343850841128825e-48,1.6030415193012672e-44,2.358005936128572e-45,3.4494130508933536e-43,1.8073710902069095e-49,3.4494112435221227e-43,3.3714092577874665e-32,0.0,7.21275610392803e-41,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,3.5634097018507525e-14,4.062626715255708e-14,3.9283240420730323e-22
slow_0p2,action_evolving_no_capture,22680.0,100.60000000000001,0.7,150.0,0.6,0.3,0.09999999999999999,1.1321970966477576e-61,1.6654138040832693e-62,2.8072868906519214e-14,2.3354719504641934e-14,0.0,2.26301283393374e-17,3.6764311534070406e-14,4202103.260120389,7717834564185.087,1.4669872368845203e-74,2.1578758698067464e-75,3.637400282206204e-27,3.026069889754079e-27,0.0,2.932184647104341e-30,4.7635500879673145e-27,5.444663185340499e-07,0.9999994555336815,1.667078300211862e-51,2.4522013189054107e-52,5.3937515484097654e-39,3.537877583779087e-39,0.0,9.656926243402759e-48,7.803566485663855e-44,1.1478714602594884e-44,1.545136688613674e-42,9.899835814443716e-49,1.545135698629997e-42,1.0103610443665794e-31,0.0,2.547302284231249e-40,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,4.6649887137476863e-14,6.186807669006514e-14,1.9122984321024033e-21
slow_0p2,action_evolving_no_capture,23940.0,104.80000000000001,0.7,150.0,0.6,0.3,0.09999999999999999,6.931234465954403e-61,1.0195551280882232e-61,2.807286890651882e-14,2.3354719504641603e-14,0.0,2.26301283393374e-17,5.546595315125395e-14,3390658.5539822215,5115585663841.609,1.354924016004965e-73,1.9930356352438526e-74,5.48770994062223e-27,4.5654018053104855e-27,0.0,4.4237580654430726e-30,1.0842534957427976e-26,6.628090172723067e-07,0.9999993371909828,7.834800343703878e-51,1.1524658280147713e-51,1.5775053185170174e-38,1.0347196482046139e-38,0.0,3.31618862539397e-47,3.667457333961175e-43,5.394673849588219e-44,6.694453041111809e-42,5.221479376821635e-48,6.694447819631806e-42,2.954993211692518e-31,0.0,8.747436448713317e-40,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,6.076691873584817e-14,9.333975532410599e-14,8.98726617171865e-21
slow_0p2,action_evolving_no_capture,25200.0,109.0,0.7,150.0,0.6,0.3,0.09999999999999999,4.0826100080292685e-60,6.0053457866936995e-61,2.8072868906518312e-14,2.335471950464118e-14,0.0,2.26301283393374e-17,8.292791024917505e-14,2748841.0868481183,3421535487613.739,1.1932089387548105e-72,1.7551596304579214e-73,8.204750894616797e-27,6.825795268282553e-27,0.0,6.61402175729746e-30,2.4237025722997482e-26,8.033933561111648e-07,0.9999991966066438,3.558992924272808e-50,5.235127313316763e-51,4.506243760141954e-38,2.955742147735915e-38,0.0,1.1083123299618413e-46,1.6659588156741372e-42,2.4505546047351434e-43,2.8084519466974414e-41,2.6551268943171057e-47,2.808449291570155e-41,8.441125088547582e-31,0.0,2.923504289661695e-39,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,7.879439590733464e-14,1.395535533499153e-13,4.082505655604484e-20
slow_0p2,action_evolving_no_capture,26460.0,113.2,0.7,150.0,0.6,0.3,0.09999999999999999,2.31728583383924e-59,3.408628963198218e-60,2.8072868906517665e-14,2.3354719504640647e-14,0.0,2.26301283393374e-17,1.229071618624038e-13,2238703.8649304784,2308577693860.5073,1.0037711067102612e-71,1.4765046317507885e-72,1.2160232578706644e-26,1.0116487272198632e-26,0.0,9.802618492919081e-30,5.323929231502868e-26,9.69732012893192e-07,0.9999990302679872,1.5643551395476157e-49,2.3010999159113305e-50,1.2582196793642729e-37,8.252933341738706e-38,0.0,3.608210178558663e-46,7.322721036617397e-42,1.0771411385828438e-42,1.1420340652494536e-40,1.3032292747074998e-46,1.1420327620199428e-40,2.3569052780339363e-30,0.0,9.517730381453418e-39,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.0174868668912879e-13,2.0683182680612971e-13,1.7944651311387487e-19
slow_0p2,action_evolving_no_capture,27720.0,117.4,0.7,150.0,0.6,0.3,0.09999999999999999,1.2694243884689761e-58,1.867269317379222e-59,2.807286890651685e-14,2.3354719504639965e-14,0.0,2.26301283393374e-17,1.8062522814622402e-13,1831307.096849332,1570880600360.774,8.080963685622072e-71,1.1886754092708674e-71,1.7870763808027777e-26,1.4867261249999018e-26,0.0,1.4405997471949607e-29,1.1498328869490682e-25,1.1657824035277787e-06,0.9999988342175964,6.6606049813257375e-49,9.797466812350214e-50,3.4364958966054207e-37,2.2540715289219496e-37,0.0,1.145238092968592e-45,3.117818389209059e-41,4.5861783247699644e-42,4.505968046421482e-40,6.1815249156388634e-46,4.505961864895196e-40,6.437266440422888e-30,0.0,3.020907001542545e-38,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.3091147584977514e-13,3.039615050795935e-13,7.640351662560759e-19
slow_0p2,action_evolving_no_capture,28980.0,121.60000000000001,0.7,150.0,0.6,0.3,0.09999999999999999,6.721851636753851e-58,9.887558039139184e-59,2.8072868906515813e-14,2.3354719504639104e-14,0.0,2.26301283393374e-17,2.6328231270935393e-13,1504464.750670418,1077704715694.3359,6.237183669369189e-70,9.17463206037692e-71,2.604872123905141e-26,2.1670766177067787e-26,0.0,2.0998420456362248e-29,2.442987780756144e-25,1.3959878142378495e-06,0.9999986040121858,2.7498153620854456e-48,4.0448615141804275e-49,9.187529812306614e-37,6.0262982974892285e-37,0.0,3.546712349724162e-45,1.287184111184612e-40,1.893393114600469e-41,1.726682069129621e-39,2.836507977826021e-45,1.726679232620878e-39,1.7210140535761253e-29,0.0,9.35551151810401e-38,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.6790744290113624e-13,4.430593049116345e-13,3.1543015135034874e-18
slow_0p2,action_evolving_no_capture,30240.0,125.80000000000001,0.7,150.0,0.6,0.3,0.09999999999999999,3.445842721824238e-57,5.068688175069007e-58,2.8072868906514494e-14,2.3354719504638005e-14,0.0,2.26301283393374e-17,3.8073200326247514e-13,1241082.1700660402,745249933299.6324,4.623733367052549e-69,6.801315246867692e-70,3.766900324551837e-26,3.1338051260383603e-26,0.0,3.036577346974253e-29,5.108774281077763e-25,1.6653206499077809e-06,0.9999983346793502,1.101863426814697e-47,1.6207942651195512e-48,2.4060153305686522e-36,1.5781571746213086e-36,0.0,1.0725547794400491e-44,5.1578048302693114e-40,7.586911668057656e-41,6.43209566196058e-39,1.2604927281180467e-44,6.432083057029177e-39,4.506963549094241e-29,0.0,2.829183086592653e-37,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,2.1480888555031557e-13,6.407071367126184e-13,1.263942853326652e-17
slow_0p2,action_evolving_no_capture,31500.0,130.0,0.7,150.0,0.6,0.3,0.09999999999999999,1.712762988630822e-56,2.5194015536997323e-57,2.8072868906512825e-14,2.3354719504636617e-14,0.0,2.26301283393374e-17,5.463603718556121e-13,1027922.9271722028,519328285517.36633,3.2980287156999384e-68,4.851260055031313e-69,5.405600681491344e-26,4.497092480669623e-26,0.0,4.3575680697521706e-29,1.0520499377095653e-24,1.9793277609591002e-06,0.999998020672239,4.289351201288869e-47,6.309453294252789e-48,6.175834070213697e-36,4.050862321344782e-36,0.0,3.1695630276908844e-44,2.007838340608594e-39,2.9534448540080694e-40,2.3312689670009844e-38,5.430002839193124e-44,2.3312635369960017e-38,1.1568612504696276e-28,0.0,8.360667708286202e-37,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,2.7427752508502563e-13,9.194314805827414e-13,4.920296530714147e-17
slow_0p2,action_evolving_no_capture,32760.0,134.2,0.7,150.0,0.6,0.3,0.09999999999999999,8.267345223938885e-56,1.21609134132529e-56,2.8072868906510707e-14,2.3354719504634853e-14,0.0,2.26301283393374e-17,7.782235175341126e-13,854689.1656765726,364599972855.0746,2.2675058857170954e-67,3.3354047754533164e-68,7.699617440693927e-26,6.405558556172234e-26,0.0,6.206823086980373e-29,2.1344535139314346e-24,2.3441777996866057e-06,0.9999976558222003,1.6236168987680927e-46,2.388271444748723e-47,1.5547471204983493e-35,1.0197920569177683e-35,0.0,9.159577339203495e-44,7.600124370387396e-39,1.1179459898518636e-39,8.228110880928738e-38,2.2697635345786938e-43,8.228088183282616e-38,2.9123624073040173e-28,0.0,2.416111678877689e-36,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,3.497575267230283e-13,1.3096176769200077e-12,1.8624440432429647e-16
slow_0p2,action_evolving_no_capture,34020.0,138.4,0.7,150.0,0.6,0.3,0.09999999999999999,3.881255330703385e-55,5.709161615114264e-56,2.807286890650801e-14,2.3354719504632613e-14,0.0,2.26301283393374e-17,1.1005097339416528e-12,713332.1623314734,257826099610.66666,1.5053730395232487e-66,2.2143397538642442e-67,1.0888265881304185e-25,9.058297404394218e-26,0.0,8.777259463838405e-29,4.268406847916481e-24,2.766710545693512e-06,0.9999972332894543,5.981034268239707e-46,8.79784717918285e-47,3.841042672932107e-35,2.519422455584163e-35,0.0,2.590268006033049e-43,2.799712440580079e-38,4.118257995724528e-39,2.830276212696952e-37,9.214726394264848e-43,2.830266997965316e-37,7.195066090177003e-28,0.0,6.832604332094533e-36,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,4.457388438674954e-13,1.8519705055422556e-12,6.860818986157992e-16
slow_0p2,action_evolving_no_capture,35280.0,142.60000000000002,0.7,150.0,0.6,0.3,0.09999999999999999,1.774926619584724e-54,2.610841612510248e-55,2.8072868906504576e-14,2.3354719504629754e-14,0.0,2.26301283393374e-17,1.545406838143072e-12,597532.8597724598,183602118494.0909,9.667213307041634e-66,1.422005986080842e-66,1.5290007421450025e-25,1.2720247287192396e-25,0.0,1.2325595627907578e-28,8.417124057773876e-24,3.2544881290576833e-06,0.9999967455118709,2.1459884765093705e-45,3.1566578317187112e-46,9.317761823706376e-35,6.111720273211768e-35,0.0,7.17285882050342e-43,1.0045337253673766e-37,1.4776264113795934e-38,9.49548692686761e-37,3.636551918439613e-42,9.495450561323732e-37,1.7454091985632197e-27,0.0,1.8920554219225786e-35,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,5.681167268457071e-13,2.6006565821579775e-12,2.4616542596812395e-15
slow_0p2,action_evolving_no_capture,36540.0,146.8,0.7,150.0,0.6,0.3,0.09999999999999999,7.918503421377252e-54,1.1647781949528453e-54,2.807286890650018e-14,2.3354719504626097e-14,0.0,2.26301283393374e-17,2.1554720633922636e-12,502308.5425650281,131636956377.628,6.015387641488361e-65,8.848379531009689e-66,2.132589704077099e-25,1.7741697338828732e-25,0.0,1.719125282818518e-28,1.637430625678518e-23,3.815848069222861e-06,0.9999961841519307,7.505508779561364e-45,1.1040284386136807e-45,2.220675662268754e-34,1.4565889021530332e-34,0.0,1.9462196924721706e-42,3.5133164868499263e-37,5.167939215386957e-38,3.109500556619513e-36,1.3962768281606162e-41,3.109486593839952e-36,4.1597840782837066e-27,0.0,5.133734837870433e-35,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,7.246820936852847e-13,3.62729248438835e-12,8.609537218175016e-15
slow_0p2,action_evolving_no_capture,37800.0,151.0,0.7,150.0,0.6,0.3,0.09999999999999999,3.451371488839334e-53,5.076820756342854e-54,2.8072868906494536e-14,2.3354719504621398e-14,0.0,2.26301283393374e-17,2.9866216185099217e-12,423713.60272343556,95003520083.39427,3.632871806052782e-64,5.343800008124851e-65,2.954916162899534e-25,2.458289474227029e-25,0.0,2.382019886215789e-28,3.1436817242994566e-23,4.459958037413904e-06,0.9999955400419626,2.5607326479710387e-44,3.766728878853919e-45,5.202334099398671e-34,3.412322764295384e-34,0.0,5.177335203183367e-42,1.1986747993728016e-36,1.7631996790955212e-37,9.94629604497216e-36,5.220137251796558e-41,9.946243843549651e-36,9.74504603453972e-27,0.0,1.3656765576220023e-34,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,9.257890241063146e-13,5.025975671187022e-12,2.9374055358563996e-14
slow_0p2,action_evolving_no_capture,39060.0,155.20000000000002,0.7,150.0,0.6,0.3,0.09999999999999999,1.4717218860804516e-52,2.1648403375233145e-53,2.8072868906487247e-14,2.335471950461534e-14,0.0,2.26301283393374e-17,4.111879891801066e-12,358610.8305948935,69004768701.523,2.1327717858104402e-63,3.137216641488256e-64,4.06822942002768e-25,3.3844904595131846e-25,0.0,3.2794850499878806e-28,5.958803428024312e-23,5.1968722406906345e-06,0.9999948031277592,8.528967337365576e-44,1.2545748421613468e-44,1.19858953706159e-33,7.861806420380197e-34,0.0,1.3511018305140925e-41,3.992395777854544e-36,5.872644488746037e-37,3.109779393159567e-35,1.901784629026603e-40,3.1097603752917584e-35,2.245205708055728e-26,0.0,3.56393400172108e-34,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.1852606221557523e-12,6.919593754680588e-12,9.783542179526586e-14
slow_0p2,action_evolving_no_capture,40320.0,159.4,0.7,150.0,0.6,0.3,0.09999999999999999,6.147536342010391e-52,9.042764652374757e-53,2.807286890647781e-14,2.3354719504607486e-14,0.0,2.26301283393374e-17,5.6260546894425134e-12,304495.8208083535,50433039814.151306,1.218942829614186e-62,1.793013090069211e-63,5.566331023764172e-25,4.630809204534467e-25,0.0,4.487136169326525e-28,1.1155426566328422e-22,6.0375893166407756e-06,0.9999939624106834,2.7751165953088083e-43,4.0820785527996576e-44,2.7171454468363836e-33,1.782234105882023e-33,0.0,3.460827752728214e-41,1.2990275774214833e-35,1.910814350017412e-36,9.510069597875332e-35,6.7567353778881964e-40,9.510002030431514e-35,5.0897745042982147e-26,0.0,9.128965281140138e-34,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.521613768099204e-12,9.467692130352064e-12,3.183324450588419e-13
slow_0p2,action_evolving_no_capture,41580.0,163.60000000000002,0.7,150.0,0.6,0.3,0.09999999999999999,2.5183617850188532e-51,3.704403140464004e-52,2.807286890646551e-14,2.3354719504597256e-14,0.0,2.26301283393374e-17,7.651535226052244e-12,259361.5666712278,37082587008.57441,6.7911771385667554e-62,9.989532905561342e-63,7.570311250182143e-25,6.297984591442354e-25,0.0,6.102586655149283e-28,2.0633624370898402e-22,6.994111619221992e-06,0.9999930058883807,8.826963611732832e-43,1.2984088274600227e-43,6.063569458643188e-33,3.9772255493944564e-33,0.0,8.705934227604033e-41,4.131887350578481e-35,6.077830663004534e-36,2.8464337772129544e-34,2.3427352732819478e-39,2.8464103498235704e-34,1.1358317704919618e-25,0.0,2.2964497797104955e-33,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.9597078994544788e-12,1.2876231007982747e-11,1.012537243918926e-12
slow_0p2,action_evolving_no_capture,42840.0,167.8,0.7,150.0,0.6,0.3,0.09999999999999999,1.012770696554691e-50,1.489742645876048e-51,2.8072868906449416e-14,2.3354719504583864e-14,0.0,2.26301283393374e-17,1.0345444223008133e-11,221593.59963798767,27426406468.679394,3.692654796116173e-61,5.43173824537677e-62,1.0235625335605576e-24,8.515344814372047e-25,0.0,8.251152233497322e-28,3.77204379609342e-22,8.079505768438025e-06,0.9999919204942315,2.746428838272825e-42,4.039880081599393e-43,1.332637601746162e-32,8.741056491393087e-33,0.0,2.1518835833824693e-40,1.285598884880382e-34,1.8910613140884585e-35,8.343505227973865e-34,7.932732829179163e-39,8.343425900500316e-34,2.496305413732668e-25,0.0,5.676234682950631e-33,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,2.5329541897111394e-12,1.7409621175381065e-11,3.150416846429286e-12
slow_0p2,action_evolving_no_capture,44100.0,172.0,0.7,150.0,0.6,0.3,0.09999999999999999,4.0016648952603246e-50,5.886278966457525e-51,2.8072868906428268e-14,2.3354719504566273e-14,0.0,2.26301283393374e-17,1.39084148247348e-11,189888.4464275412,20400451939.05317,1.9615387246621685e-60,2.8853400869589095e-61,1.376077730485258e-24,1.144803173451369e-24,0.0,1.1092851161590666e-27,6.817635906918663e-22,9.307964329415163e-06,0.9999906920356706,8.364177576953792e-42,1.2303349688589032e-42,2.88570416366362e-32,1.8927953915588662e-32,0.0,5.228849997283435e-40,3.915257958271231e-34,5.759178034953407e-35,2.396529583870207e-33,2.624985449394375e-38,2.3965033339596215e-33,5.405519787784377e-25,0.0,1.3792651208330392e-32,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,3.286260841053442e-12,2.340549405410453e-11,9.59451254578044e-12
slow_0p2,action_evolving_no_capture,45360.0,176.20000000000002,0.7,150.0,0.6,0.3,0.09999999999999999,1.5544971191570598e-49,2.286599186941105e-50,2.8072868906400374e-14,2.3354719504543068e-14,0.0,2.26301283393374e-17,1.8595307530482495e-11,163189.96259134615,15258552978.045849,1.0187600988451652e-59,1.4985528020602474e-60,1.8397923257304045e-24,1.5305822093675732e-24,0.0,1.4830951759089619e-27,1.218667896154303e-21,1.0694868480055463e-05,0.99998930513152,2.4948064271935213e-41,3.6697542103452266e-42,6.159257498747608e-32,4.0399893917929786e-32,0.0,1.249641860547724e-39,1.167814842349755e-33,1.7178059940456578e-34,6.74917932283173e-33,8.494067437226669e-38,6.749094381946158e-33,1.1537561163328072e-24,0.0,3.2963030736812935e-32,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,4.279939463541348e-12,3.129273647094086e-11,2.8617818481993478e-11
slow_0p2,action_evolving_no_capture,46620.0,180.4,0.7,150.0,0.6,0.3,0.09999999999999999,5.939705661483275e-49,8.73705455535482e-50,2.8072868906363462e-14,2.3354719504512356e-14,0.0,2.26301283393374e-17,2.472823238044079e-11,140639.4280915983,11474211305.914297,5.176506429101027e-59,7.614420925010341e-60,2.4465755486747695e-24,2.0353846226576993e-24,0.0,1.9722358567294344e-27,2.155087494111452e-21,1.225685152081168e-05,0.9999877431484793,7.292229932337438e-41,1.072656026748523e-41,1.296330691327272e-31,8.502911661483118e-32,0.0,2.9387129419180004e-39,3.41348100437222e-33,5.0210854642618445e-34,1.8646229864272698e-32,2.68942308317054e-37,1.8645960921188448e-32,2.4282950732501348e-24,0.0,7.751731763263347e-32,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,5.594858784347985e-12,4.161340477993385e-11,8.364885958840796e-11
slow_0p2,action_evolving_no_capture,47880.0,184.60000000000002,0.7,150.0,0.6,0.3,0.09999999999999999,2.2330596198127783e-48,3.284735782478482e-49,2.807286890631449e-14,2.3354719504471616e-14,0.0,2.26301283393374e-17,3.2712297653102873e-11,121536.28037426827,8673691483.549372,2.5744843873249758e-58,3.7869571029131505e-59,3.2365084239348195e-24,2.6925551024767228e-24,0.0,2.6090173131010835e-27,3.7713860764945296e-21,1.401186307526074e-05,0.9999859881369247,2.0899490559180507e-40,3.0742262260363235e-41,2.691422113895415e-31,1.7653616188615981e-31,0.0,6.803210131260721e-39,9.783017634765124e-33,1.439040310451953e-33,5.056293005239666e-32,8.337141106000004e-37,5.056209633550262e-32,5.04158938990879e-24,0.0,1.794549556522158e-31,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,7.339207681360372e-12,5.5049227238618536e-11,2.3973716783203075e-10
slow_0p2,action_evolving_no_capture,49140.0,188.8,0.7,150.0,0.6,0.3,0.09999999999999999,8.261677355692758e-48,1.2152576219980834e-48,2.8072868906249418e-14,2.3354719504417478e-14,0.0,2.26301283393374e-17,4.3054568745390677e-11,105307.10227603799,6590141973.983215,1.2536217539824944e-57,1.8440243137552133e-58,4.2597595672655076e-24,3.543830528400245e-24,0.0,3.4338815182683026e-27,6.5330733292756026e-21,1.5979233826062544e-05,0.999984020766174,5.876192964647153e-40,8.643630077974853e-41,5.5142694254172e-31,3.6169278499402994e-31,0.0,1.5511064686905345e-38,2.7506363964060173e-32,4.0460692207671656e-33,1.3464662328396776e-31,2.5318635811157272e-36,1.3464409141063106e-31,1.0329365313880334e-23,0.0,4.09150588002112e-31,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,9.657322631046618e-12,7.245350857526576e-11,6.740555970852695e-10
slow_0p2,action_evolving_no_capture,50400.0,193.0,0.7,150.0,0.6,0.3,0.09999999999999999,3.008085456668184e-47,4.4247658453022057e-48,2.8072868906162845e-14,2.3354719504345455e-14,0.0,2.26301283393374e-17,5.6386790130208924e-11,91481.04043483485,5031940730.468517,5.977874008414091e-57,8.793198571309133e-58,5.578833307536529e-24,4.6412102551589375e-24,0.0,4.497214522510244e-27,1.120557018717896e-20,1.8179740627574897e-05,0.9999818202593724,1.621683710911162e-39,2.3854278075831164e-40,1.1152957671460755e-30,7.315464678815491e-31,0.0,3.484331953727007e-38,7.591075149382647e-32,1.1166148879066165e-32,3.522846139238549e-31,7.536506413245108e-36,3.5227707738401357e-31,2.0891792770906587e-23,0.0,9.19096462066513e-31,0.40576281822618754,0.47748788662923936,0.5942371817738125,10820341.819365002,12733010.31011305,15846324.847301666,2666666.6666666665,46809837.814289406,1.2741148412085545e-11,9.488936717472471e-11,1.8602264904570113e-09
