case,t_s,T_K,rho,sigma_eff_Pa,P_surf_W_m3,P_dens_W_m3,P_excess_W_m3,efficiency,stress_bound_hit
two_level_best_map_case,37904.6754063836,1423.15,0.9153158340240926,250000000.0,271.57630257378673,111.22881815463442,160.3474844191523,0.40956746630871366,True
two_level_best_map_case,38504.6754063836,1423.15,0.9155813289393444,250000000.0,269.96468144883227,110.42160929557647,159.5430721532558,0.40902242731520133,True
two_level_best_map_case,39104.6754063836,1423.15,0.9158449032903451,250000000.0,268.36973412030085,109.62368515504457,158.74604896525628,0.40848006022133654,True
two_level_best_map_case,39704.6754063836,1423.15,0.9161065790854003,250000000.0,266.7912154964962,108.83489323188836,157.95632226460782,0.40794031778500484,True
two_level_best_map_case,40304.6754063836,1423.15,0.9163663779729544,250000000.0,265.228885225001,108.05508442840149,157.17380079659955,0.4074031542105052,True
two_level_best_map_case,40904.6754063836,1423.15,0.9166243212495797,250000000.0,263.68250757629033,107.28411295110716,156.3983946251832,0.4068685250957234,True
two_level_best_map_case,41504.6754063836,1423.15,0.9168804298677332,250000000.0,262.15185133089085,106.52183621516187,155.63001511572898,0.40633638738148325,True
two_level_best_map_case,42104.6754063836,1423.15,0.917134724443292,250000000.0,260.6366896699665,105.76811475222277,154.8685749177437,0.4058066993029745,True
two_level_best_map_case,42704.6754063836,1423.15,0.9173872252628715,250000000.0,259.1368000691939,105.02281212162382,154.11398794757008,0.40527942034315834,True
two_level_best_map_case,43304.6754063836,1423.15,0.9176379522909381,250000000.0,257.6519641958091,104.28579482472149,153.3661693710876,0.40475451118807254,True
two_level_best_map_case,43904.6754063836,1423.15,0.9178869251767204,250000000.0,256.1819678087173,103.55693222227305,152.62503558644423,0.40423193368393373,True
two_level_best_map_case,44504.6754063836,1423.15,0.9181341632609277,250000000.0,254.72660066154705,102.83609645471722,151.89050420682983,0.4037116507959631,True
two_level_best_map_case,45104.6754063836,1423.15,0.9183796855822828,250000000.0,253.28565640854825,102.12316236523694,151.1624940433113,0.4031936265688606,True
two_level_best_map_case,45704.6754063836,1423.15,0.918623510883874,250000000.0,251.85893251323256,101.41800742548588,150.44092508774668,0.40267782608884606,True
two_level_best_map_case,46304.6754063836,1423.15,0.9188656576193347,250000000.0,250.44623015965607,100.7205116638693,149.72571849578677,0.40216421544720937,True
two_level_best_map_case,46904.6754063836,1423.15,0.9191061439588536,250000000.0,249.04735416626005,100.03055759627081,149.01679656998925,0.40165276170527797,True
two_level_best_map_case,47504.6754063836,1423.15,0.9193449877950246,250000000.0,247.66211290216702,99.34803015912898,148.31408274303806,0.40114343286077847,True
two_level_best_map_case,48104.6754063836,1423.15,0.9195822067485391,250000000.0,246.29031820586206,98.67281664476374,147.61750156109832,0.40063619781549004,True
two_level_best_map_case,48704.6754063836,1423.15,0.9198178181737272,250000000.0,244.93178530616743,98.00480663886447,146.92697866730296,0.400131026344161,True
two_level_best_map_case,49304.6754063836,1423.15,0.9200518391639527,250000000.0,243.58633274543422,97.34389196005088,146.24244078538334,0.3996278890646236,True
two_level_best_map_case,49904.6754063836,1423.15,0.920284286556867,250000000.0,242.25378230488084,96.68996660142561,145.56381570345525,0.39912675740905257,True
two_level_best_map_case,50504.6754063836,1423.15,0.9205151769395252,250000000.0,240.9339589319973,96.04292667403764,144.89103225795964,0.39862760359632576,True
two_level_best_map_case,51104.6754063836,1423.15,0.9207445266533711,250000000.0,239.62669066995315,95.40267035218346,144.22402031776969,0.39813040060543653,True
two_level_best_map_case,51704.6754063836,1423.15,0.9209723517990929,250000000.0,238.33180858894292,94.76909782047197,143.56271076847094,0.3976351221499045,True
two_level_best_map_case,52304.6754063836,1423.15,0.9211986682413558,250000000.0,237.04914671939378,94.1421112225858,142.90703549680796,0.3971417426531648,True
two_level_best_map_case,52904.6754063836,1423.15,0.921423491613414,250000000.0,235.77854198699228,93.52161461167348,142.2569273753188,0.39665023722486586,True
two_level_best_map_case,53504.6754063836,1423.15,0.921646837321607,250000000.0,234.51983414945582,92.90751390230953,141.61232024714627,0.39616058163805895,True
two_level_best_map_case,54104.6754063836,1423.15,0.921868720549743,250000000.0,233.27286573499666,92.29971682396238,140.9731489110343,0.3956727523072357,True
two_level_best_map_case,54704.6754063836,1423.15,0.9220891562633731,250000000.0,232.03748198242656,91.69813287591474,140.3393491065118,0.3951867262671792,True
two_level_best_map_case,55304.6754063836,1423.15,0.9223081592139598,250000000.0,230.8135307828475,91.10267328357948,139.710857499268,0.3947024811525894,True
two_level_best_map_case,55904.6754063836,1423.15,0.9225257439429441,250000000.0,229.60086262287857,90.51325095616065,139.08761166671792,0.3942199951784565,True
two_level_best_map_case,56504.6754063836,1423.15,0.9227419247857118,250000000.0,228.39933052936425,89.929780445609,138.46955008375525,0.39373924712116065,True
two_level_best_map_case,57104.6754063836,1423.15,0.9229567158754645,250000000.0,227.20879001553064,89.35217790682425,137.85661210870637,0.3932602163002438,True
two_level_best_map_case,57704.6754063836,1423.15,0.9231701311469971,250000000.0,226.02909902853204,88.7803610590589,137.24873796947315,0.3927828825608512,True
two_level_best_map_case,58304.6754063836,1423.15,0.9233821843403847,250000000.0,224.86011789834757,88.21424914847928,136.64586874986827,0.39230722625680675,True
two_level_best_map_case,58904.6754063836,1423.15,0.9235928890045813,250000000.0,223.7017092879917,87.65376291184215,136.04794637614953,0.39183322823428873,True
two_level_best_map_case,59504.6754063836,1423.15,0.9238022585009343,250000000.0,222.5537381449896,87.09882454124693,135.45491360374268,0.3913608698160966,True
two_level_best_map_case,60104.6754063836,1423.15,0.9240103060066149,250000000.0,221.4160716540871,86.54935764992548,134.86671400416162,0.3908901327864737,True
two_level_best_map_case,60704.6754063836,1423.15,0.9242170445179694,250000000.0,220.28857919114859,86.00528723903115,134.28329195211745,0.3904209993764712,True
two_level_best_map_case,61304.6754063836,1423.15,0.9244224868537914,250000000.0,219.17113227821832,85.46653966539421,133.70459261282411,0.38995345224982464,True
two_level_best_map_case,61904.6754063836,1423.15,0.9246266456585196,250000000.0,218.0636045396968,84.9330426102072,133.1305619294896,0.3894874744893332,True
two_level_best_map_case,62504.6754063836,1423.15,0.9248295334053613,250000000.0,216.96587165960997,84.40472504861,132.56114661099997,0.3890230495837132,True
two_level_best_map_case,63104.6754063836,1423.15,0.925031162399344,250000000.0,215.87781133993397,83.88151722014226,131.9962941197917,0.3885601614149101,True
two_level_best_map_case,63704.6754063836,1423.15,0.9252315447802989,250000000.0,214.7993032599435,83.36335060003314,131.43595265991036,0.3880987942458518,True
two_level_best_map_case,64304.6754063836,1423.15,0.9254306925257754,250000000.0,213.73022903655618,82.85015787130155,130.88007116525463,0.38763893270862937,True
two_level_best_map_case,64904.6754063836,1423.15,0.9256286174538918,250000000.0,212.6704721856395,82.34187289763643,130.3285992880031,0.3871805617930844,True
two_level_best_map_case,65504.6754063836,1423.15,0.9258253312261205,250000000.0,211.61991808425933,81.83843069703327,129.78148738722604,0.3867236668357853,True
two_level_best_map_case,66104.6754063836,1423.15,0.9260208453500127,250000000.0,210.57845393383684,81.33976741616073,129.23868651767611,0.38626823350938577,True
two_level_best_map_case,66704.6754063836,1423.15,0.9262151711818618,250000000.0,209.5459687241867,80.84582030543169,128.70014841875502,0.385814247812347,True
two_level_best_map_case,67304.6754063836,1423.15,0.9264083199293089,250000000.0,208.5223531984191,80.35652769475773,128.16582550366138,0.3853616960590053,True
two_level_best_map_case,67904.6754063836,1423.15,0.9266003026538912,250000000.0,207.50749981867202,79.8718289699622,127.63567084870982,0.38491056486997943,True
two_level_best_map_case,68504.6754063836,1423.15,0.926791130273534,250000000.0,206.50130273265495,79.39166454983199,127.10963818282296,0.3844608411629039,True
two_level_best_map_case,69104.6754063836,1423.15,0.9269808135649906,250000000.0,205.50365774098148,78.91597586378604,126.58768187719544,0.3840125121434695,True
two_level_best_map_case,69704.6754063836,1423.15,0.927169363166228,250000000.0,204.51446226526505,78.44470533014105,126.069756935124,0.38356556529676866,True
two_level_best_map_case,70304.6754063836,1423.15,0.9273567895787621,250000000.0,203.53361531696217,77.97779633495571,125.55581898200646,0.3831199883789278,True
two_level_best_map_case,70904.6754063836,1423.15,0.9275431031699432,250000000.0,202.5610174669354,77.51519321143373,125.04582425550167,0.38267576940902137,True
two_level_best_map_case,71504.6754063836,1423.15,0.927728314175193,250000000.0,201.59657081572217,77.05684121986833,124.53972959585384,0.38223289666125015,True
two_level_best_map_case,72000.0,1423.15,0.9278803589941074,250000000.0,200.64017896448811,76.60268652811237,124.03749243637574,0.3817913586573829,True
