case,t_s,T_K,rho,bin,radius_m,phi_open,phi_iso,phi_closed
two_level_best_map_case,25304.675406383594,1423.15,0.9092535032662781,6,3.167299598084116e-08,0.02800575829242585,5.58948297339167e-08,9.268764715937233e-08
two_level_best_map_case,25304.675406383594,1423.15,0.9092535032662781,7,3.970055075686648e-08,0.03302231640348125,3.2088016513796125e-08,3.703809692696112e-08
two_level_best_map_case,25304.675406383594,1423.15,0.9092535032662781,8,4.976269789419122e-08,0.01755526015637378,9.824214750583674e-09,7.459757382837049e-09
two_level_best_map_case,25304.675406383594,1423.15,0.9092535032662781,9,6.237510700730634e-08,0.005481774340523231,1.8775871212946492e-09,9.191489128053277e-10
two_level_best_map_case,25304.675406383594,1423.15,0.9092535032662781,10,7.818414472715056e-08,0.0011183775537705145,2.4003123180945087e-10,7.517224200737085e-11
two_level_best_map_case,25304.675406383594,1423.15,0.9092535032662781,11,9.8e-08,0.00015562791716583577,2.1126198413959715e-11,4.219766198987644e-12
two_level_best_map_case,25904.675406383594,1423.15,0.9095651507893329,0,8.166666666666667e-09,0.0,6.42343708737726e-14,3.1139242096343704e-15
two_level_best_map_case,25904.675406383594,1423.15,0.9095651507893329,1,1.0236517085738568e-08,0.0,1.1090243183755412e-12,1.6756485442329102e-13
two_level_best_map_case,25904.675406383594,1423.15,0.9095651507893329,2,1.2830973311830731e-08,3.176328326819636e-26,2.3118555279884092e-11,7.337053192020386e-12
two_level_best_map_case,25904.675406383594,1423.15,0.9095651507893329,3,1.6082997248964597e-08,1.4191601163738207e-10,5.485542440294274e-10,3.758883535546033e-10
two_level_best_map_case,25904.675406383594,1423.15,0.9095651507893329,4,2.0159250138234185e-08,4.453062842847077e-05,7.774328144307163e-09,1.1452918205434066e-08
two_level_best_map_case,25904.675406383594,1423.15,0.9095651507893329,5,2.526863369090349e-08,0.005445056985775275,3.849095675859732e-08,7.716401840733441e-08
two_level_best_map_case,25904.675406383594,1423.15,0.9095651507893329,6,3.167299598084116e-08,0.027856032714623537,5.6250101117792934e-08,9.374686072768858e-08
two_level_best_map_case,25904.675406383594,1423.15,0.9095651507893329,7,3.970055075686648e-08,0.032950813205942786,3.2354858424027084e-08,3.755251563349797e-08
two_level_best_map_case,25904.675406383594,1423.15,0.9095651507893329,8,4.976269789419122e-08,0.017539881286134228,9.914533881947198e-09,7.571132235437985e-09
two_level_best_map_case,25904.675406383594,1423.15,0.9095651507893329,9,6.237510700730634e-08,0.005479832766562716,1.895540069043493e-09,9.33265281526638e-10
two_level_best_map_case,25904.675406383594,1423.15,0.9095651507893329,10,7.818414472715056e-08,0.0011182175094552268,2.4236260227427295e-10,7.63398407442545e-11
two_level_best_map_case,25904.675406383594,1423.15,0.9095651507893329,11,9.8e-08,0.0001556189335022814,2.1332691200817686e-11,4.285607144567002e-12
two_level_best_map_case,26504.675406383594,1423.15,0.9098743152852591,0,8.166666666666667e-09,0.0,6.423380476292917e-14,2.9230459154403556e-15
two_level_best_map_case,26504.675406383594,1423.15,0.9098743152852591,1,1.0236517085738568e-08,0.0,1.1090203588231548e-12,1.6335622506083619e-13
two_level_best_map_case,26504.675406383594,1423.15,0.9098743152852591,2,1.2830973311830731e-08,2.5771307949918585e-26,2.3118521842183768e-11,7.2620803565332444e-12
two_level_best_map_case,26504.675406383594,1423.15,0.9098743152852591,3,1.6082997248964597e-08,1.3073370423526342e-10,5.48553929470739e-10,3.74329677706774e-10
two_level_best_map_case,26504.675406383594,1423.15,0.9098743152852591,4,2.0159250138234185e-08,4.309183749984676e-05,7.775712290537463e-09,1.1444143496771583e-08
two_level_best_map_case,26504.675406383594,1423.15,0.9098743152852591,5,2.526863369090349e-08,0.005373438926686815,3.8599347471429946e-08,7.763322039244095e-08
two_level_best_map_case,26504.675406383594,1423.15,0.9098743152852591,6,3.167299598084116e-08,0.027707358440114915,5.6603741054423536e-08,9.480457788755272e-08
two_level_best_map_case,26504.675406383594,1423.15,0.9098743152852591,7,3.970055075686648e-08,0.03287958510913815,3.2621324075899197e-08,3.806800994562619e-08
two_level_best_map_case,26504.675406383594,1423.15,0.9098743152852591,8,4.976269789419122e-08,0.017524541852506754,1.0004842145955268e-08,7.682894376168117e-09
two_level_best_map_case,26504.675406383594,1423.15,0.9098743152852591,9,6.237510700730634e-08,0.005477895170386304,1.9135002284369095e-09,9.474386010690267e-10
two_level_best_map_case,26504.675406383594,1423.15,0.9098743152852591,10,7.818414472715056e-08,0.0011180577602961158,2.4469540152477736e-10,7.751241241720697e-11
two_level_best_map_case,26504.675406383594,1423.15,0.9098743152852591,11,9.8e-08,0.00015560996572020424,2.153932817334725e-11,4.351734493344888e-12
two_level_best_map_case,27104.675406383594,1423.15,0.910181028689195,0,8.166666666666667e-09,0.0,6.42332361946167e-14,2.7427552774610236e-15
two_level_best_map_case,27104.675406383594,1423.15,0.910181028689195,1,1.0236517085738568e-08,0.0,1.109016382061606e-12,1.5922689487552767e-13
two_level_best_map_case,27104.675406383594,1423.15,0.910181028689195,2,1.2830973311830731e-08,2.0917427415377707e-26,2.311848825908379e-11,7.187392808450836e-12
two_level_best_map_case,27104.675406383594,1423.15,0.910181028689195,3,1.6082997248964597e-08,1.2044945795406833e-10,5.485536129788315e-10,3.7276738092165416e-10
two_level_best_map_case,27104.675406383594,1423.15,0.910181028689195,4,2.0159250138234185e-08,4.1701853576515573e-05,7.777052664227034e-09,1.143496417305513e-08
two_level_best_map_case,27104.675406383594,1423.15,0.910181028689195,5,2.526863369090349e-08,0.005302881155176986,3.870639272023367e-08,7.809713836362924e-08
two_level_best_map_case,27104.675406383594,1423.15,0.910181028689195,6,3.167299598084116e-08,0.027559725462608,5.6955756246870094e-08,9.586073991086837e-08
two_level_best_map_case,27104.675406383594,1423.15,0.910181028689195,7,3.970055075686648e-08,0.03280863017374297,3.2887411970830205e-08,3.85845516309721e-08
two_level_best_map_case,27104.675406383594,1423.15,0.910181028689195,8,4.976269789419122e-08,0.0175092415971955,1.0095138659156837e-08,7.795038396543153e-09
two_level_best_map_case,27104.675406383594,1423.15,0.910181028689195,9,6.237510700730634e-08,0.005475961525625434,1.931467410521648e-09,9.6166823590201e-10
two_level_best_map_case,27104.675406383594,1423.15,0.910181028689195,10,7.818414472715056e-08,0.001117898304297623,2.4702960468031457e-10,7.868990631818844e-11
two_level_best_map_case,27104.675406383594,1423.15,0.910181028689195,11,9.8e-08,0.0001556010137108398,2.1746107120682954e-11,4.418145429981788e-12
two_level_best_map_case,27704.675406383594,1423.15,0.9104853223350914,0,8.166666666666667e-09,0.0,6.423266519250984e-14,2.5725443606871122e-15
two_level_best_map_case,27704.675406383594,1423.15,0.9104853223350914,1,1.0236517085738568e-08,0.0,1.1090123882562124e-12,1.5517623658064744e-13
two_level_best_map_case,27704.675406383594,1423.15,0.9104853223350914,2,1.2830973311830731e-08,1.6983989136185368e-26,2.311845453197931e-11,7.112997977633148e-12
two_level_best_map_case,27704.675406383594,1423.15,0.9104853223350914,3,1.6082997248964597e-08,1.1098973898123406e-10,5.485532946096619e-10,3.7120157205167136e-10
two_level_best_map_case,27704.675406383594,1423.15,0.9104853223350914,4,2.0159250138234185e-08,4.035893496826677e-05,7.778350705186452e-09,1.1425389452354775e-08
two_level_best_map_case,27704.675406383594,1423.15,0.9104853223350914,5,2.526863369090349e-08,0.0052333658317504994,3.8812110392509e-08,7.855579365526447e-08
two_level_best_map_case,27704.675406383594,1423.15,0.9104853223350914,6,3.167299598084116e-08,0.027413123921401918,5.7306153435248895e-08,9.691528940706309e-08
two_level_best_map_case,27704.675406383594,1423.15,0.9104853223350914,7,3.970055075686648e-08,0.0327379464906941,3.315312067382637e-08,3.9102112837556916e-08
two_level_best_map_case,27704.675406383594,1423.15,0.9104853223350914,8,4.976269789419122e-08,0.017493980266615528,1.0185422558715029e-08,7.907558947706157e-09
two_level_best_map_case,27704.675406383594,1423.15,0.9104853223350914,9,6.237510700730634e-08,0.005474031806439826,1.9494414302639924e-09,9.759535569727076e-10
two_level_best_map_case,27704.675406383594,1423.15,0.9104853223350914,10,7.818414472715056e-08,0.0011177391395059202,2.4936518735837924e-10,7.987227224033355e-11
two_level_best_map_case,27704.675406383594,1423.15,0.9104853223350914,11,9.8e-08,0.00015559207736773927,2.1953025875674823e-11,4.484837166625562e-12
two_level_best_map_case,28304.675406383594,1423.15,0.910787226971423,0,8.166666666666667e-09,0.0,6.423209178005253e-14,2.4119243351378073e-15
two_level_best_map_case,28304.675406383594,1423.15,0.910787226971423,1,1.0236517085738568e-08,0.0,1.109008377570681e-12,1.512035982193222e-13
two_level_best_map_case,28304.675406383594,1423.15,0.910787226971423,2,1.2830973311830731e-08,1.3795252935562977e-26,2.311842066225189e-11,7.038903142781756e-12
two_level_best_map_case,28304.675406383594,1423.15,0.910787226971423,3,1.6082997248964597e-08,1.0228715493180487e-10,5.485529744156128e-10,3.696323595645357e-10
two_level_best_map_case,28304.675406383594,1423.15,0.910787226971423,4,2.0159250138234185e-08,3.9061405628752095e-05,7.779607803935538e-09,1.1415428327531942e-08
two_level_best_map_case,28304.675406383594,1423.15,0.910787226971423,5,2.526863369090349e-08,0.005164875467895204,3.891651813248228e-08,7.900920829296883e-08
two_level_best_map_case,28304.675406383594,1423.15,0.910787226971423,6,3.167299598084116e-08,0.02726754409790576,5.7654939393966584e-08,9.796817030124653e-08
two_level_best_map_case,28304.675406383594,1423.15,0.910787226971423,7,3.970055075686648e-08,0.03266753218032703,3.341844881167318e-08,3.9620666090230066e-08
two_level_best_map_case,28304.675406383594,1423.15,0.910787226971423,8,4.976269789419122e-08,0.01747875761174656,1.0275693001877333e-08,8.02045074006864e-09
two_level_best_map_case,28304.675406383594,1423.15,0.910787226971423,9,6.237510700730634e-08,0.005472105987500588,1.967422106451264e-09,9.902939416774204e-10
two_level_best_map_case,28304.675406383594,1423.15,0.910787226971423,10,7.818414472715056e-08,0.0011175802640075595,2.517021256621725e-10,8.105946047611843e-11
two_level_best_map_case,28304.675406383594,1423.15,0.910787226971423,11,9.8e-08,0.00015558315658669445,2.216008231379928e-11,4.5518069428194115e-12
two_level_best_map_case,28904.675406383594,1423.15,0.9110867727763609,0,8.166666666666667e-09,0.0,6.423151598045882e-14,2.2604250976772693e-15
two_level_best_map_case,28904.675406383594,1423.15,0.9110867727763609,1,1.0236517085738568e-08,0.0,1.109004350167113e-12,1.473083043122086e-13
two_level_best_map_case,28904.675406383594,1423.15,0.9110867727763609,2,1.2830973311830731e-08,1.120926394120554e-26,2.3118386651269536e-11,6.965115431514744e-12
two_level_best_map_case,28904.675406383594,1423.15,0.9110867727763609,3,1.6082997248964597e-08,9.427993134647551e-11,5.485526524457768e-10,3.6805985154111474e-10
two_level_best_map_case,28904.675406383594,1423.15,0.9110867727763609,4,2.0159250138234185e-08,3.780765252532843e-05,7.780825303458984e-09,1.1405089571648843e-08
two_level_best_map_case,28904.675406383594,1423.15,0.9110867727763609,5,2.526863369090349e-08,0.005097392917619839,3.9019633344114077e-08,7.945740496124728e-08
two_level_best_map_case,28904.675406383594,1423.15,0.9110867727763609,6,3.167299598084116e-08,0.027122976412280224,5.80021209290622e-08,9.901932781256281e-08
two_level_best_map_case,28904.675406383594,1423.15,0.9110867727763609,7,3.970055075686648e-08,0.03259738539154652,3.368339507118286e-08,4.014018428706501e-08
two_level_best_map_case,28904.675406383594,1423.15,0.9110867727763609,8,4.976269789419122e-08,0.01746357338799248,1.0365949165461966e-08,8.133708542938396e-09
two_level_best_map_case,28904.675406383594,1423.15,0.9110867727763609,9,6.237510700730634e-08,0.005470184043973998,1.9854092615963044e-09,1.0046887738313646e-09
two_level_best_map_case,28904.675406383594,1423.15,0.9110867727763609,10,7.818414472715056e-08,0.0011174216759281797,2.5404039616854036e-10,8.225142181537053e-11
two_level_best_map_case,28904.675406383594,1423.15,0.9110867727763609,11,9.8e-08,0.00015557425126566573,2.2367274352103e-11,4.619052025400902e-12
two_level_best_map_case,29504.675406383594,1423.15,0.9113839893724249,0,8.166666666666667e-09,0.0,6.423093781671376e-14,2.1175948777884096e-15
two_level_best_map_case,29504.675406383594,1423.15,0.9113839893724249,1,1.0236517085738568e-08,0.0,1.10900030620601e-12,1.4348965699155107e-13
two_level_best_map_case,29504.675406383594,1423.15,0.9113839893724249,2,1.2830973311830731e-08,9.111312471875062e-27,2.3118352500386754e-11,6.891641820473803e-12
two_level_best_map_case,29504.675406383594,1423.15,0.9113839893724249,3,1.6082997248964597e-08,8.691143377031725e-11,5.485523287462171e-10,3.664841556729015e-10
two_level_best_map_case,29504.675406383594,1423.15,0.9113839893724249,4,2.0159250138234185e-08,3.6596123121985304e-05,7.78200450089686e-09,1.1394381743284777e-08
two_level_best_map_case,29504.675406383594,1423.15,0.9113839893724249,5,2.526863369090349e-08,0.005030901369252957,3.9121473194091563e-08,7.990040697208492e-08
two_level_best_map_case,29504.675406383594,1423.15,0.9113839893724249,6,3.167299598084116e-08,0.02697941142019644,5.834770487565155e-08,1.0006870843274337e-07
two_level_best_map_case,29504.675406383594,1423.15,0.9113839893724249,7,3.970055075686648e-08,0.032527504301028895,3.394795819749661e-08,4.066064069572176e-08
two_level_best_map_case,29504.675406383594,1423.15,0.9113839893724249,8,4.976269789419122e-08,0.017448427355046297,1.0456190245359834e-08,8.247327184134927e-09
two_level_best_map_case,29504.675406383594,1423.15,0.9113839893724249,9,6.237510700730634e-08,0.00546826595150592,2.003402721844843e-09,1.0191374436366626e-09
two_level_best_map_case,29504.675406383594,1423.15,0.9113839893724249,10,7.818414472715056e-08,0.0011172633734312632,2.563799759162753e-10,8.344810754313003e-11
two_level_best_map_case,29504.675406383594,1423.15,0.9113839893724249,11,9.8e-08,0.00015556536130471266,2.257459994817853e-11,4.686569708392508e-12
two_level_best_map_case,30104.675406383594,1423.15,0.9116789058406417,0,8.166666666666667e-09,0.0,6.42303573115743e-14,1.9829998293973415e-15
two_level_best_map_case,30104.675406383594,1423.15,0.9116789058406417,1,1.0236517085738568e-08,0.0,1.1089962458462803e-12,1.3974693712098668e-13
two_level_best_map_case,30104.675406383594,1423.15,0.9116789058406417,2,1.2830973311830731e-08,7.408668791704751e-27,2.311831821094461e-11,6.818489135463941e-12
two_level_best_map_case,30104.675406383594,1423.15,0.9116789058406417,3,1.6082997248964597e-08,8.01297313543488e-11,5.48552003360206e-10,3.649053792591046e-10
two_level_best_map_case,30104.675406383594,1423.15,0.9116789058406417,4,2.0159250138234185e-08,3.5425322970077244e-05,7.783146649172534e-09,1.1383313191758438e-08
two_level_best_map_case,30104.675406383594,1423.15,0.9116789058406417,5,2.526863369090349e-08,0.004965384337492628,3.9222054614803733e-08,8.033823823449372e-08
two_level_best_map_case,30104.675406383594,1423.15,0.9116789058406417,6,3.167299598084116e-08,0.026836839809706803,5.869169809546983e-08,1.0111625990486608e-07
two_level_best_map_case,30104.675406383594,1423.15,0.9116789058406417,7,3.970055075686648e-08,0.032457887112454654,3.4212136992439685e-08,4.118200894978004e-08
two_level_best_map_case,30104.675406383594,1423.15,0.9116789058406417,8,4.976269789419122e-08,0.017433319276760353,1.0546415456051516e-08,8.361301549593279e-09
two_level_best_map_case,30104.675406383594,1423.15,0.9116789058406417,9,6.237510700730634e-08,0.005466351686206819,2.0214023168856402e-09,1.0336393476486932e-09
two_level_best_map_case,30104.675406383594,1423.15,0.9116789058406417,10,7.818414472715056e-08,0.0011171053547169392,2.5872084239476737e-10,8.464946943737069e-11
two_level_best_map_case,30104.675406383594,1423.15,0.9116789058406417,11,9.8e-08,0.00015555648660592748,2.2782057099170502e-11,4.754357312884151e-12
two_level_best_map_case,30704.675406383594,1423.15,0.911971550734227,0,8.166666666666667e-09,0.0,6.422977448757032e-14,1.8562236107416966e-15
two_level_best_map_case,30704.675406383594,1423.15,0.911971550734227,1,1.0236517085738568e-08,0.0,1.1089921692452469e-12,1.3607940540049823e-13
two_level_best_map_case,30704.675406383594,1423.15,0.911971550734227,2,1.2830973311830731e-08,6.0263424715392384e-27,2.311828378427078e-11,6.745664051626238e-12
two_level_best_map_case,30704.675406383594,1423.15,0.911971550734227,3,1.6082997248964597e-08,7.38871982919396e-11,5.48551676328444e-10,3.6332362920338814e-10
two_level_best_map_case,30704.675406383594,1423.15,0.911971550734227,4,2.0159250138234185e-08,3.429381340185212e-05,7.784252958560392e-09,1.1371892062255616e-08
two_level_best_map_case,30704.675406383594,1423.15,0.911971550734227,5,2.526863369090349e-08,0.00490082565569706,3.932139430729823e-08,8.077092322498656e-08
two_level_best_map_case,30704.675406383594,1423.15,0.911971550734227,6,3.167299598084116e-08,0.026695252398222853,5.9034107474508805e-08,1.0216193120232605e-07
two_level_best_map_case,30704.675406383594,1423.15,0.911971550734227,7,3.970055075686648e-08,0.032388532055769845,3.44759303129273e-08,4.170426304504685e-08
two_level_best_map_case,30704.675406383594,1423.15,0.911971550734227,8,4.976269789419122e-08,0.017418248921021524,1.0636624030138751e-08,8.475626582957084e-09
two_level_best_map_case,30704.675406383594,1423.15,0.911971550734227,9,6.237510700730634e-08,0.005464441224637366,2.0394078798633073e-09,1.0481938887408963e-09
two_level_best_map_case,30704.675406383594,1423.15,0.911971550734227,10,7.818414472715056e-08,0.001116947618020836,2.610629735329935e-10,8.585545976658822e-11
two_level_best_map_case,30704.675406383594,1423.15,0.911971550734227,11,9.8e-08,0.000155547627073371,2.2989643840811412e-11,4.82241218690815e-12
two_level_best_map_case,31304.675406383594,1423.15,0.9122619520918126,0,8.166666666666667e-09,0.0,6.422918936700573e-14,1.7368669541760321e-15
two_level_best_map_case,31304.675406383594,1423.15,0.9122619520918126,1,1.0236517085738568e-08,0.0,1.1089880765586542e-12,1.324863034559421e-13
two_level_best_map_case,31304.675406383594,1423.15,0.9122619520918126,2,1.2830973311830731e-08,4.903665572874755e-27,2.3118249221679623e-11,6.6731730936439645e-12
two_level_best_map_case,31304.675406383594,1423.15,0.9122619520918126,3,1.6082997248964597e-08,6.814014973730304e-11,5.485513476892603e-10,3.6173901201028853e-10
two_level_best_map_case,31304.675406383594,1423.15,0.9122619520918126,4,2.0159250138234185e-08,3.3200209322022586e-05,7.785324598195721e-09,1.1360126300861809e-08
two_level_best_map_case,31304.675406383594,1423.15,0.9122619520918126,5,2.526863369090349e-08,0.0048372094684067625,3.9419508744218824e-08,8.119848695895665e-08
two_level_best_map_case,31304.675406383594,1423.15,0.9122619520918126,6,3.167299598084116e-08,0.02655464012959546,5.937493992074485e-08,1.0320567250802279e-07
two_level_best_map_case,31304.675406383594,1423.15,0.9122619520918126,7,3.970055075686648e-08,0.03231943738647505,3.473933706941962e-08,4.222737733584204e-08
two_level_best_map_case,31304.675406383594,1423.15,0.9122619520918126,8,4.976269789419122e-08,0.017403216059631157,1.0726815217889908e-08,8.590297285161551e-09
two_level_best_map_case,31304.675406383594,1423.15,0.9122619520918126,9,6.237510700730634e-08,0.005462534543794583,2.0574192472937147e-09,1.0628004760681262e-09
two_level_best_map_case,31304.675406383594,1423.15,0.9122619520918126,10,7.818414472715056e-08,0.0011167901616129746,2.6340634768883193e-10,8.706603128726357e-11
two_level_best_map_case,31304.675406383594,1423.15,0.9122619520918126,11,9.8e-08,0.00015553878261301114,2.3197358246485878e-11,4.890731705307036e-12
two_level_best_map_case,31904.675406383594,1423.15,0.9125501374502388,0,8.166666666666667e-09,0.0,6.422860197195957e-14,1.6245472277082435e-15
two_level_best_map_case,31904.675406383594,1423.15,0.9125501374502388,1,1.0236517085738568e-08,0.0,1.108983967940676e-12,1.289668549126048e-13
two_level_best_map_case,31904.675406383594,1423.15,0.9125501374502388,2,1.2830973311830731e-08,3.991538494526378e-27,2.3118214524472235e-11,6.601022635982374e-12
two_level_best_map_case,31904.675406383594,1423.15,0.9125501374502388,3,1.6082997248964597e-08,6.284850915736556e-11,5.485510174787965e-10,3.601516337813319e-10
two_level_best_map_case,31904.675406383594,1423.15,0.9125501374502388,4,2.0159250138234185e-08,3.2143177092868656e-05,7.786362697528953e-09,1.1348023659499495e-08
two_level_best_map_case,31904.675406383594,1423.15,0.9125501374502388,5,2.526863369090349e-08,0.004774520224089328,3.95164141727225e-08,8.162095496294081e-08
two_level_best_map_case,31904.675406383594,1423.15,0.9125501374502388,6,3.167299598084116e-08,0.026414994071292896,5.971420236195435e-08,1.0424743519376814e-07
two_level_best_map_case,31904.675406383594,1423.15,0.9125501374502388,7,3.970055075686648e-08,0.032250601384940694,3.500235622442409e-08,4.275132653126542e-08
two_level_best_map_case,31904.675406383594,1423.15,0.9125501374502388,8,4.976269789419122e-08,0.017388220468189587,1.081698828679894e-08,8.705308714007142e-09
two_level_best_map_case,31904.675406383594,1423.15,0.9125501374502388,9,6.237510700730634e-08,0.00546063162109853,2.0754362589818886e-09,1.0774585250286422e-09
two_level_best_map_case,31904.675406383594,1423.15,0.9125501374502388,10,7.818414472715056e-08,0.0011166329837967073,2.657509436386912e-10,8.82811372412086e-11
two_level_best_map_case,31904.675406383594,1423.15,0.9125501374502388,11,9.8e-08,0.00015552995313266362,2.3405198426322416e-11,4.959313269594609e-12
two_level_best_map_case,32504.675406383594,1423.15,0.9128361338569266,0,8.166666666666667e-09,0.0,6.42280123242872e-14,1.5188979899624765e-15
two_level_best_map_case,32504.675406383594,1423.15,0.9128361338569266,1,1.0236517085738568e-08,0.0,1.1089798435439237e-12,1.2552026645226912e-13
two_level_best_map_case,32504.675406383594,1423.15,0.9128361338569266,2,1.2830973311830731e-08,3.250209070958637e-27,2.311817969393654e-11,6.529218903162421e-12
two_level_best_map_case,32504.675406383594,1423.15,0.9128361338569266,3,1.6082997248964597e-08,5.797550434407509e-11,5.485506857311762e-10,3.5856160021087573e-10
two_level_best_map_case,32504.675406383594,1423.15,0.9128361338569266,4,2.0159250138234185e-08,3.112143250858716e-05,7.787368347726418e-09,1.1335591700769948e-08
two_level_best_map_case,32504.675406383594,1423.15,0.9128361338569266,5,2.526863369090349e-08,0.004712742668098316,3.961212661737533e-08,8.203835324774544e-08
two_level_best_map_case,32504.675406383594,1423.15,0.9128361338569266,6,3.167299598084116e-08,0.026276305411672567,6.00519017436133e-08,1.0528717179991908e-07
two_level_best_map_case,32504.675406383594,1423.15,0.9128361338569266,7,3.970055075686648e-08,0.032182022355747415,3.52649867910434e-08,4.3276085691448546e-08
two_level_best_map_case,32504.675406383594,1423.15,0.9128361338569266,8,4.976269789419122e-08,0.017373261925984963,1.0907142521157378e-08,8.820655983724632e-09
two_level_best_map_case,32504.675406383594,1423.15,0.9128361338569266,9,6.237510700730634e-08,0.005458732434379478,2.0934587579423198e-09,1.0921674572248227e-09
two_level_best_map_case,32504.675406383594,1423.15,0.9128361338569266,10,7.818414472715056e-08,0.001116476082907694,2.680967405674426e-10,8.950073135280105e-11
two_level_best_map_case,32504.675406383594,1423.15,0.9128361338569266,11,9.8e-08,0.00015552113854193513,2.361316252631174e-11,5.028154307810661e-12
two_level_best_map_case,33104.6754063836,1423.15,0.9131199678818499,0,8.166666666666667e-09,0.0,6.422742044562152e-14,1.4195685401668466e-15
two_level_best_map_case,33104.6754063836,1423.15,0.9131199678818499,1,1.0236517085738568e-08,0.0,1.1089757035194557e-12,1.2214572885329736e-13
two_level_best_map_case,33104.6754063836,1423.15,0.9131199678818499,2,1.2830973311830731e-08,2.6474809609685307e-27,2.3118144731347336e-11,6.457767970068586e-12
two_level_best_map_case,33104.6754063836,1423.15,0.9131199678818499,3,1.6082997248964597e-08,5.348738956443261e-11,5.485503524786587e-10,3.5696901658169694e-10
two_level_best_map_case,33104.6754063836,1423.15,0.9131199678818499,4,2.0159250138234185e-08,3.0133738854818623e-05,7.788342603019668e-09,1.1322837802699659e-08
two_level_best_map_case,33104.6754063836,1423.15,0.9131199678818499,5,2.526863369090349e-08,0.0046518618358381645,3.9706661883026276e-08,8.245070828241419e-08
two_level_best_map_case,33104.6754063836,1423.15,0.9131199678818499,6,3.167299598084116e-08,0.026138565457342375,6.038804502687759e-08,1.0632483601523865e-07
two_level_best_map_case,33104.6754063836,1423.15,0.9131199678818499,7,3.970055075686648e-08,0.032113698627050526,3.552722783156749e-08,4.380163022379445e-08
two_level_best_map_case,33104.6754063836,1423.15,0.9131199678818499,8,4.976269789419122e-08,0.017358340215886236,1.0997277221638878e-08,8.936334264532211e-09
two_level_best_map_case,33104.6754063836,1423.15,0.9131199678818499,9,6.237510700730634e-08,0.005456836961865575,2.111486590321591e-09,1.1069267004226872e-09
two_level_best_map_case,33104.6754063836,1423.15,0.9131199678818499,10,7.818414472715056e-08,0.0011163194573129184,2.7044371805864497e-10,9.072476782611565e-11
two_level_best_map_case,33104.6754063836,1423.15,0.9131199678818499,11,9.8e-08,0.00015551233875216834,2.3821248727450704e-11,5.097252274369723e-12
two_level_best_map_case,33704.6754063836,1423.15,0.9134016656291228,0,8.166666666666667e-09,0.0,6.422682635737431e-14,1.3262234646685452e-15
two_level_best_map_case,33704.6754063836,1423.15,0.9134016656291228,1,1.0236517085738568e-08,0.0,1.1089715480167854e-12,1.1884241801326776e-13
two_level_best_map_case,33704.6754063836,1423.15,0.9134016656291228,2,1.2830973311830731e-08,2.157267774843971e-27,2.3118109637966392e-11,6.3866757622909705e-12
two_level_best_map_case,33704.6754063836,1423.15,0.9134016656291228,3,1.6082997248964597e-08,4.935319155262398e-11,5.485500177517823e-10,3.553739877603465e-10
two_level_best_map_case,33704.6754063836,1423.15,0.9134016656291228,4,2.0159250138234185e-08,2.917890504948512e-05,7.789286482005321e-09,1.130976916339154e-08
two_level_best_map_case,33704.6754063836,1423.15,0.9134016656291228,5,2.526863369090349e-08,0.004591863046127389,3.980003555765823e-08,8.285804696901646e-08
two_level_best_map_case,33704.6754063836,1423.15,0.9134016656291228,6,3.167299598084116e-08,0.02600176563060791,6.072263918664132e-08,1.0736038265698841e-07
two_level_best_map_case,33704.6754063836,1423.15,0.9134016656291228,7,3.970055075686648e-08,0.032045628549967384,3.578907845610808e-08,4.432793587920819e-08
two_level_best_map_case,33704.6754063836,1423.15,0.9134016656291228,8,4.976269789419122e-08,0.017343455124240115,1.1087391704895914e-08,9.052338782185293e-09
two_level_best_map_case,33704.6754063836,1423.15,0.9134016656291228,9,6.237510700730634e-08,0.005454945182170968,2.129519605323251e-09,1.121735688510303e-09
two_level_best_map_case,33704.6754063836,1423.15,0.9134016656291228,10,7.818414472715056e-08,0.0011161631054097396,2.7279185608505317e-10,9.195320134195783e-11
two_level_best_map_case,33704.6754063836,1423.15,0.9134016656291228,11,9.8e-08,0.00015550355367638925,2.402945524491099e-11,5.166604649904215e-12
two_level_best_map_case,34304.6754063836,1423.15,0.9136812527482175,0,8.166666666666667e-09,0.0,6.42262300807375e-14,1.2385421813848895e-15
two_level_best_map_case,34304.6754063836,1423.15,0.9136812527482175,1,1.0236517085738568e-08,0.0,1.1089673771838907e-12,1.1560949595372654e-13
two_level_best_map_case,34304.6754063836,1423.15,0.9136812527482175,2,1.2830973311830731e-08,1.7584257626093563e-27,2.3118074415042522e-11,6.315948056501758e-12
two_level_best_map_case,34304.6754063836,1423.15,0.9136812527482175,3,1.6082997248964597e-08,4.554447725478871e-11,5.485496815794935e-10,3.5377661819229017e-10
two_level_best_map_case,34304.6754063836,1423.15,0.9136812527482175,4,2.0159250138234185e-08,2.8255783861264383e-05,7.790200968897337e-09,1.129639280558123e-08
two_level_best_map_case,34304.6754063836,1423.15,0.9136812527482175,5,2.526863369090349e-08,0.004532731894752732,3.9892263015215516e-08,8.326039661823683e-08
two_level_best_map_case,34304.6754063836,1423.15,0.9136812527482175,6,3.167299598084116e-08,0.025865897467001873,6.105569120966986e-08,1.08393767651255e-07
two_level_best_map_case,34304.6754063836,1423.15,0.9136812527482175,7,3.970055075686648e-08,0.031977810497986744,3.605053782127425e-08,4.485497874832112e-08
