case,t_s,rho,bin,radius_m,tau_remove_s
two_level_best_map_case,43904.6754063836,0.9178869251767204,3,1.6082997248964597e-08,7820.603486804847
two_level_best_map_case,43904.6754063836,0.9178869251767204,4,2.0159250138234185e-08,19304.993044080165
two_level_best_map_case,43904.6754063836,0.9178869251767204,5,2.526863369090349e-08,47654.3195724766
two_level_best_map_case,43904.6754063836,0.9178869251767204,6,3.167299598084116e-08,117663.14394883742
two_level_best_map_case,43904.6754063836,0.9178869251767204,7,3.970055075686648e-08,290746.8577119216
two_level_best_map_case,43904.6754063836,0.9178869251767204,8,4.976269789419122e-08,718948.3850808972
two_level_best_map_case,43904.6754063836,0.9178869251767204,9,6.237510700730634e-08,1778699.7955682138
two_level_best_map_case,43904.6754063836,0.9178869251767204,10,7.818414472715056e-08,4403342.338671286
two_level_best_map_case,43904.6754063836,0.9178869251767204,11,9.8e-08,10919077.14748117
two_level_best_map_case,44504.6754063836,0.9181341632609277,0,8.166666666666667e-09,inf
two_level_best_map_case,44504.6754063836,0.9181341632609277,1,1.0236517085738568e-08,inf
two_level_best_map_case,44504.6754063836,0.9181341632609277,2,1.2830973311830731e-08,3172.9137943808028
two_level_best_map_case,44504.6754063836,0.9181341632609277,3,1.6082997248964597e-08,7832.2711348250605
two_level_best_map_case,44504.6754063836,0.9181341632609277,4,2.0159250138234185e-08,19333.794369135823
two_level_best_map_case,44504.6754063836,0.9181341632609277,5,2.526863369090349e-08,47725.40925844837
two_level_best_map_case,44504.6754063836,0.9181341632609277,6,3.167299598084116e-08,117838.50310467824
two_level_best_map_case,44504.6754063836,0.9181341632609277,7,3.970055075686648e-08,291180.04424912017
two_level_best_map_case,44504.6754063836,0.9181341632609277,8,4.976269789419122e-08,720021.550353383
two_level_best_map_case,44504.6754063836,0.9181341632609277,9,6.237510700730634e-08,1781362.7697710425
two_level_best_map_case,44504.6754063836,0.9181341632609277,10,7.818414472715056e-08,4409958.155954493
two_level_best_map_case,44504.6754063836,0.9181341632609277,11,9.8e-08,10935564.607615905
two_level_best_map_case,45104.6754063836,0.9183796855822828,0,8.166666666666667e-09,inf
two_level_best_map_case,45104.6754063836,0.9183796855822828,1,1.0236517085738568e-08,inf
two_level_best_map_case,45104.6754063836,0.9183796855822828,2,1.2830973311830731e-08,3177.632633356946
two_level_best_map_case,45104.6754063836,0.9183796855822828,3,1.6082997248964597e-08,7843.91948614375
two_level_best_map_case,45104.6754063836,0.9183796855822828,4,2.0159250138234185e-08,19362.54806074903
two_level_best_map_case,45104.6754063836,0.9183796855822828,5,2.526863369090349e-08,47796.38145613983
two_level_best_map_case,45104.6754063836,0.9183796855822828,6,3.167299598084116e-08,118013.57255745245
two_level_best_map_case,45104.6754063836,0.9183796855822828,7,3.970055075686648e-08,291612.51081523584
two_level_best_map_case,45104.6754063836,0.9183796855822828,8,4.976269789419122e-08,721092.9273648851
two_level_best_map_case,45104.6754063836,0.9183796855822828,9,6.237510700730634e-08,1784021.3122132756
two_level_best_map_case,45104.6754063836,0.9183796855822828,10,7.818414472715056e-08,4416562.984343477
two_level_best_map_case,45104.6754063836,0.9183796855822828,11,9.8e-08,10952024.72134798
two_level_best_map_case,45704.6754063836,0.918623510883874,0,8.166666666666667e-09,inf
two_level_best_map_case,45704.6754063836,0.918623510883874,1,1.0236517085738568e-08,inf
two_level_best_map_case,45704.6754063836,0.918623510883874,2,1.2830973311830731e-08,3182.3438561428434
two_level_best_map_case,45704.6754063836,0.918623510883874,3,1.6082997248964597e-08,7855.549037058466
two_level_best_map_case,45704.6754063836,0.918623510883874,4,2.0159250138234185e-08,19391.255344016976
two_level_best_map_case,45704.6754063836,0.918623510883874,5,2.526863369090349e-08,47867.239188094456
two_level_best_map_case,45704.6754063836,0.918623510883874,6,3.167299598084116e-08,118188.3597758244
two_level_best_map_case,45704.6754063836,0.918623510883874,7,3.970055075686648e-08,292044.2759173673
two_level_best_map_case,45704.6754063836,0.918623510883874,8,4.976269789419122e-08,722162.5619667608
two_level_best_map_case,45704.6754063836,0.918623510883874,9,6.237510700730634e-08,1786675.5365678864
two_level_best_map_case,45704.6754063836,0.918623510883874,10,7.818414472715056e-08,4423157.106069404
two_level_best_map_case,45704.6754063836,0.918623510883874,11,9.8e-08,10968458.192011207
two_level_best_map_case,46304.6754063836,0.9188656576193347,0,8.166666666666667e-09,inf
two_level_best_map_case,46304.6754063836,0.9188656576193347,1,1.0236517085738568e-08,inf
two_level_best_map_case,46304.6754063836,0.9188656576193347,2,1.2830973311830731e-08,3187.047658372776
two_level_best_map_case,46304.6754063836,0.9188656576193347,3,1.6082997248964597e-08,7867.160270488163
two_level_best_map_case,46304.6754063836,0.9188656576193347,4,2.0159250138234185e-08,19419.917411012182
two_level_best_map_case,46304.6754063836,0.9188656576193347,5,2.526863369090349e-08,47937.985395360374
two_level_best_map_case,46304.6754063836,0.9188656576193347,6,3.167299598084116e-08,118362.87202696865
two_level_best_map_case,46304.6754063836,0.9188656576193347,7,3.970055075686648e-08,292475.3575637407
two_level_best_map_case,46304.6754063836,0.9188656576193347,8,4.976269789419122e-08,723230.498774727
two_level_best_map_case,46304.6754063836,0.9188656576193347,9,6.237510700730634e-08,1789325.553444652
two_level_best_map_case,46304.6754063836,0.9188656576193347,10,7.818414472715056e-08,4429740.795758869
two_level_best_map_case,46304.6754063836,0.9188656576193347,11,9.8e-08,10984865.703992637
two_level_best_map_case,46904.6754063836,0.9191061439588536,0,8.166666666666667e-09,inf
two_level_best_map_case,46904.6754063836,0.9191061439588536,1,1.0236517085738568e-08,inf
two_level_best_map_case,46904.6754063836,0.9191061439588536,2,1.2830973311830731e-08,3191.744230422178
two_level_best_map_case,46904.6754063836,0.9191061439588536,3,1.6082997248964597e-08,7878.753656370451
two_level_best_map_case,46904.6754063836,0.9191061439588536,4,2.0159250138234185e-08,19448.53542176309
two_level_best_map_case,46904.6754063836,0.9191061439588536,5,2.526863369090349e-08,48008.62293991053
two_level_best_map_case,46904.6754063836,0.9191061439588536,6,3.167299598084116e-08,118537.11638255532
two_level_best_map_case,46904.6754063836,0.9191061439588536,7,3.970055075686648e-08,292905.7732785244
two_level_best_map_case,46904.6754063836,0.9191061439588536,8,4.976269789419122e-08,724296.7812055509
two_level_best_map_case,46904.6754063836,0.9191061439588536,9,6.237510700730634e-08,1791971.4704810965
two_level_best_map_case,46904.6754063836,0.9191061439588536,10,7.818414472715056e-08,4436314.320659625
two_level_best_map_case,46904.6754063836,0.9191061439588536,11,9.8e-08,11001247.923294863
two_level_best_map_case,47504.6754063836,0.9193449877950246,0,8.166666666666667e-09,inf
two_level_best_map_case,47504.6754063836,0.9193449877950246,1,1.0236517085738568e-08,inf
two_level_best_map_case,47504.6754063836,0.9193449877950246,2,1.2830973311830731e-08,3196.4337575627806
two_level_best_map_case,47504.6754063836,0.9193449877950246,3,1.6082997248964597e-08,7890.329652044553
two_level_best_map_case,47504.6754063836,0.9193449877950246,4,2.0159250138234185e-08,19477.110505199398
two_level_best_map_case,47504.6754063836,0.9193449877950246,5,2.526863369090349e-08,48079.154606976
two_level_best_map_case,47504.6754063836,0.9193449877950246,6,3.167299598084116e-08,118711.09972451968
two_level_best_map_case,47504.6754063836,0.9193449877950246,7,3.970055075686648e-08,293335.54011611175
two_level_best_map_case,47504.6754063836,0.9193449877950246,8,4.976269789419122e-08,725361.4515124199
two_level_best_map_case,47504.6754063836,0.9193449877950246,9,6.237510700730634e-08,1794613.3924301635
two_level_best_map_case,47504.6754063836,0.9193449877950246,10,7.818414472715056e-08,4442877.9408582
two_level_best_map_case,47504.6754063836,0.9193449877950246,11,9.8e-08,11017605.498078058
two_level_best_map_case,48104.6754063836,0.9195822067485391,0,8.166666666666667e-09,inf
two_level_best_map_case,48104.6754063836,0.9195822067485391,1,1.0236517085738568e-08,inf
two_level_best_map_case,48104.6754063836,0.9195822067485391,2,1.2830973311830731e-08,3201.116420112375
two_level_best_map_case,48104.6754063836,0.9195822067485391,3,1.6082997248964597e-08,7901.888702620997
two_level_best_map_case,48104.6754063836,0.9195822067485391,4,2.0159250138234185e-08,19505.643760064642
two_level_best_map_case,48104.6754063836,0.9195822067485391,5,2.526863369090349e-08,48149.583107298386
two_level_best_map_case,48104.6754063836,0.9195822067485391,6,3.167299598084116e-08,118884.82875063246
two_level_best_map_case,48104.6754063836,0.9195822067485391,7,3.970055075686648e-08,293764.6746749081
two_level_best_map_case,48104.6754063836,0.9195822067485391,8,4.976269789419122e-08,726424.5508190879
two_level_best_map_case,48104.6754063836,0.9195822067485391,9,6.237510700730634e-08,1797251.4212448525
two_level_best_map_case,48104.6754063836,0.9195822067485391,10,7.818414472715056e-08,4449431.909489971
two_level_best_map_case,48104.6754063836,0.9195822067485391,11,9.8e-08,11033939.059183266
two_level_best_map_case,48704.6754063836,0.9198178181737272,0,8.166666666666667e-09,inf
two_level_best_map_case,48704.6754063836,0.9198178181737272,1,1.0236517085738568e-08,inf
two_level_best_map_case,48704.6754063836,0.9198178181737272,2,1.2830973311830731e-08,3205.792393579298
two_level_best_map_case,48704.6754063836,0.9198178181737272,3,1.6082997248964597e-08,7913.4312413382795
two_level_best_map_case,48704.6754063836,0.9198178181737272,4,2.0159250138234185e-08,19534.136255796595
two_level_best_map_case,48704.6754063836,0.9198178181737272,5,2.526863369090349e-08,48219.91107930274
two_level_best_map_case,48704.6754063836,0.9198178181737272,6,3.167299598084116e-08,119058.30997987307
two_level_best_map_case,48704.6754063836,0.9198178181737272,7,3.970055075686648e-08,294193.1931106322
two_level_best_map_case,48704.6754063836,0.9198178181737272,8,4.976269789419122e-08,727486.1191528158
two_level_best_map_case,48704.6754063836,0.9198178181737272,9,6.237510700730634e-08,1799885.656159869
two_level_best_map_case,48704.6754063836,0.9198178181737272,10,7.818414472715056e-08,4455976.472941839
two_level_best_map_case,48704.6754063836,0.9198178181737272,11,9.8e-08,11050249.220637256
two_level_best_map_case,49304.6754063836,0.9200518391639527,0,8.166666666666667e-09,inf
two_level_best_map_case,49304.6754063836,0.9200518391639527,1,1.0236517085738568e-08,inf
two_level_best_map_case,49304.6754063836,0.9200518391639527,2,1.2830973311830731e-08,3210.461848801946
two_level_best_map_case,49304.6754063836,0.9200518391639527,3,1.6082997248964597e-08,7924.957689907251
two_level_best_map_case,49304.6754063836,0.9200518391639527,4,2.0159250138234185e-08,19562.589033377335
two_level_best_map_case,49304.6754063836,0.9200518391639527,5,2.526863369090349e-08,48290.14109119571
two_level_best_map_case,49304.6754063836,0.9200518391639527,6,3.167299598084116e-08,119231.54975761837
two_level_best_map_case,49304.6754063836,0.9200518391639527,7,3.970055075686648e-08,294621.1111491599
two_level_best_map_case,49304.6754063836,0.9200518391639527,8,4.976269789419122e-08,728546.1954761806
two_level_best_map_case,49304.6754063836,0.9200518391639527,9,6.237510700730634e-08,1802516.1937704687
two_level_best_map_case,49304.6754063836,0.9200518391639527,10,7.818414472715056e-08,4462511.871047937
two_level_best_map_case,49304.6754063836,0.9200518391639527,11,9.8e-08,11066536.580140008
two_level_best_map_case,49904.6754063836,0.920284286556867,0,8.166666666666667e-09,inf
two_level_best_map_case,49904.6754063836,0.920284286556867,1,1.0236517085738568e-08,inf
two_level_best_map_case,49904.6754063836,0.920284286556867,2,1.2830973311830731e-08,3215.1249520834485
two_level_best_map_case,49904.6754063836,0.920284286556867,3,1.6082997248964597e-08,7936.4684588435575
two_level_best_map_case,49904.6754063836,0.920284286556867,4,2.0159250138234185e-08,19591.003106153916
two_level_best_map_case,49904.6754063836,0.920284286556867,5,2.526863369090349e-08,48360.275642991015
two_level_best_map_case,49904.6754063836,0.920284286556867,6,3.167299598084116e-08,119404.5542606512
two_level_best_map_case,49904.6754063836,0.920284286556867,7,3.970055075686648e-08,295048.444098922
two_level_best_map_case,49904.6754063836,0.920284286556867,8,4.976269789419122e-08,729604.8177177801
two_level_best_map_case,49904.6754063836,0.920284286556867,9,6.237510700730634e-08,1805143.1281085685
two_level_best_map_case,49904.6754063836,0.920284286556867,10,7.818414472715056e-08,4469038.337278548
two_level_best_map_case,49904.6754063836,0.920284286556867,11,9.8e-08,11082801.719535308
two_level_best_map_case,50504.6754063836,0.9205151769395252,0,8.166666666666667e-09,inf
two_level_best_map_case,50504.6754063836,0.9205151769395252,1,1.0236517085738568e-08,inf
two_level_best_map_case,50504.6754063836,0.9205151769395252,2,1.2830973311830731e-08,3219.7818653217814
two_level_best_map_case,50504.6754063836,0.9205151769395252,3,1.6082997248964597e-08,7947.963947788803
two_level_best_map_case,50504.6754063836,0.9205151769395252,4,2.0159250138234185e-08,19619.37946063115
two_level_best_map_case,50504.6754063836,0.9205151769395252,5,2.526863369090349e-08,48430.31716846608
two_level_best_map_case,50504.6754063836,0.9205151769395252,6,3.167299598084116e-08,119577.32950199924
two_level_best_map_case,50504.6754063836,0.9205151769395252,7,3.970055075686648e-08,295475.2068628824
two_level_best_map_case,50504.6754063836,0.9205151769395252,8,4.976269789419122e-08,730662.0228018976
two_level_best_map_case,50504.6754063836,0.9205151769395252,9,6.237510700730634e-08,1807766.550716274
two_level_best_map_case,50504.6754063836,0.9205151769395252,10,7.818414472715056e-08,4475556.0989226075
two_level_best_map_case,50504.6754063836,0.9205151769395252,11,9.8e-08,11099045.20526539
two_level_best_map_case,51104.6754063836,0.9207445266533711,0,8.166666666666667e-09,inf
two_level_best_map_case,51104.6754063836,0.9207445266533711,1,1.0236517085738568e-08,inf
two_level_best_map_case,51104.6754063836,0.9207445266533711,2,1.2830973311830731e-08,3224.4327461353973
two_level_best_map_case,51104.6754063836,0.9207445266533711,3,1.6082997248964597e-08,7959.444545820697
two_level_best_map_case,51104.6754063836,0.9207445266533711,4,2.0159250138234185e-08,19647.719057237162
two_level_best_map_case,51104.6754063836,0.9207445266533711,5,2.526863369090349e-08,48500.26803705148
two_level_best_map_case,51104.6754063836,0.9207445266533711,6,3.167299598084116e-08,119749.88133560713
two_level_best_map_case,51104.6754063836,0.9207445266533711,7,3.970055075686648e-08,295901.41395010403
two_level_best_map_case,51104.6754063836,0.9207445266533711,8,4.976269789419122e-08,731717.8466771449
two_level_best_map_case,51104.6754063836,0.9207445266533711,9,6.237510700730634e-08,1810386.5507168814
two_level_best_map_case,51104.6754063836,0.9207445266533711,10,7.818414472715056e-08,4482065.377263966
two_level_best_map_case,51104.6754063836,0.9207445266533711,11,9.8e-08,11115267.588809963
two_level_best_map_case,51704.6754063836,0.9209723517990929,0,8.166666666666667e-09,inf
two_level_best_map_case,51704.6754063836,0.9209723517990929,1,1.0236517085738568e-08,inf
two_level_best_map_case,51704.6754063836,0.9209723517990929,2,1.2830973311830731e-08,3229.0777479846815
two_level_best_map_case,51704.6754063836,0.9209723517990929,3,1.6082997248964597e-08,7970.910631752845
two_level_best_map_case,51704.6754063836,0.9209723517990929,4,2.0159250138234185e-08,19676.022831063423
two_level_best_map_case,51704.6754063836,0.9209723517990929,5,2.526863369090349e-08,48570.1305556575
two_level_best_map_case,51704.6754063836,0.9209723517990929,6,3.167299598084116e-08,119922.2154608536
two_level_best_map_case,51704.6754063836,0.9209723517990929,7,3.970055075686648e-08,296327.07948692923
two_level_best_map_case,51704.6754063836,0.9209723517990929,8,4.976269789419122e-08,732772.324344155
two_level_best_map_case,51704.6754063836,0.9209723517990929,9,6.237510700730634e-08,1813003.2148835184
two_level_best_map_case,51704.6754063836,0.9209723517990929,10,7.818414472715056e-08,4488566.387751753
two_level_best_map_case,51704.6754063836,0.9209723517990929,11,9.8e-08,11131469.407110633
two_level_best_map_case,52304.6754063836,0.9211986682413558,0,8.166666666666667e-09,inf
two_level_best_map_case,52304.6754063836,0.9211986682413558,1,1.0236517085738568e-08,inf
two_level_best_map_case,52304.6754063836,0.9211986682413558,2,1.2830973311830731e-08,3233.717020289301
two_level_best_map_case,52304.6754063836,0.9211986682413558,3,1.6082997248964597e-08,7982.362574424422
two_level_best_map_case,52304.6754063836,0.9211986682413558,4,2.0159250138234185e-08,19704.291692579813
two_level_best_map_case,52304.6754063836,0.9211986682413558,5,2.526863369090349e-08,48639.906970438824
two_level_best_map_case,52304.6754063836,0.9211986682413558,6,3.167299598084116e-08,120094.3374269152
two_level_best_map_case,52304.6754063836,0.9211986682413558,7,3.970055075686648e-08,296752.21722778305
two_level_best_map_case,52304.6754063836,0.9211986682413558,8,4.976269789419122e-08,733825.4898823356
two_level_best_map_case,52304.6754063836,0.9211986682413558,9,6.237510700730634e-08,1815616.6277054609
two_level_best_map_case,52304.6754063836,0.9211986682413558,10,7.818414472715056e-08,4495059.340165
two_level_best_map_case,52304.6754063836,0.9211986682413558,11,9.8e-08,11147651.182980962
two_level_best_map_case,52904.6754063836,0.921423491613414,0,8.166666666666667e-09,inf
two_level_best_map_case,52904.6754063836,0.921423491613414,1,1.0236517085738568e-08,inf
two_level_best_map_case,52904.6754063836,0.921423491613414,2,1.2830973311830731e-08,3238.35070854165
two_level_best_map_case,52904.6754063836,0.921423491613414,3,1.6082997248964597e-08,7993.8007329802185
two_level_best_map_case,52904.6754063836,0.921423491613414,4,2.0159250138234185e-08,19732.52652832589
two_level_best_map_case,52904.6754063836,0.921423491613414,5,2.526863369090349e-08,48709.59946850067
two_level_best_map_case,52904.6754063836,0.921423491613414,6,3.167299598084116e-08,120266.25263698559
two_level_best_map_case,52904.6754063836,0.921423491613414,7,3.970055075686648e-08,297176.84056561755
two_level_best_map_case,52904.6754063836,0.921423491613414,8,4.976269789419122e-08,734877.3764757357
two_level_best_map_case,52904.6754063836,0.921423491613414,9,6.237510700730634e-08,1818226.8714522498
two_level_best_map_case,52904.6754063836,0.921423491613414,10,7.818414472715056e-08,4501544.438771789
two_level_best_map_case,52904.6754063836,0.921423491613414,11,9.8e-08,11163813.425502947
two_level_best_map_case,53504.6754063836,0.921646837321607,0,8.166666666666667e-09,inf
two_level_best_map_case,53504.6754063836,0.921646837321607,1,1.0236517085738568e-08,inf
two_level_best_map_case,53504.6754063836,0.921646837321607,2,1.2830973311830731e-08,3242.978954416559
two_level_best_map_case,53504.6754063836,0.921646837321607,3,1.6082997248964597e-08,8005.225457141453
two_level_best_map_case,53504.6754063836,0.921646837321607,4,2.0159250138234185e-08,19760.728201579393
two_level_best_map_case,53504.6754063836,0.921646837321607,5,2.526863369090349e-08,48779.21017954868
two_level_best_map_case,53504.6754063836,0.921646837321607,6,3.167299598084116e-08,120437.96635235533
two_level_best_map_case,53504.6754063836,0.921646837321607,7,3.970055075686648e-08,297600.96254201035
two_level_best_map_case,53504.6754063836,0.921646837321607,8,4.976269789419122e-08,735928.0164380581
two_level_best_map_case,53504.6754063836,0.921646837321607,9,6.237510700730634e-08,1820834.026235692
two_level_best_map_case,53504.6754063836,0.921646837321607,10,7.818414472715056e-08,4508021.882483162
two_level_best_map_case,53504.6754063836,0.921646837321607,11,9.8e-08,11179956.630410386
two_level_best_map_case,54104.6754063836,0.921868720549743,0,8.166666666666667e-09,inf
two_level_best_map_case,54104.6754063836,0.921868720549743,1,1.0236517085738568e-08,inf
two_level_best_map_case,54104.6754063836,0.921868720549743,2,1.2830973311830731e-08,3247.6018958774002
two_level_best_map_case,54104.6754063836,0.921868720549743,3,1.6082997248964597e-08,8016.637087467689
two_level_best_map_case,54104.6754063836,0.921868720549743,4,2.0159250138234185e-08,19788.897553002786
two_level_best_map_case,54104.6754063836,0.921868720549743,5,2.526863369090349e-08,48848.74117748454
two_level_best_map_case,54104.6754063836,0.921868720549743,6,3.167299598084116e-08,120609.48369635764
two_level_best_map_case,54104.6754063836,0.921868720549743,7,3.970055075686648e-08,298024.5958569338
two_level_best_map_case,54104.6754063836,0.921868720549743,8,4.976269789419122e-08,736977.4412368522
two_level_best_map_case,54104.6754063836,0.921868720549743,9,6.237510700730634e-08,1823438.170069829
two_level_best_map_case,54104.6754063836,0.921868720549743,10,7.818414472715056e-08,4514491.865001975
two_level_best_map_case,54104.6754063836,0.921868720549743,11,9.8e-08,11196081.280459723
two_level_best_map_case,54704.6754063836,0.9220891562633731,0,8.166666666666667e-09,inf
two_level_best_map_case,54704.6754063836,0.9220891562633731,1,1.0236517085738568e-08,inf
two_level_best_map_case,54704.6754063836,0.9220891562633731,2,1.2830973311830731e-08,3252.2196672787168
two_level_best_map_case,54704.6754063836,0.9220891562633731,3,1.6082997248964597e-08,8028.035955610169
two_level_best_map_case,54704.6754063836,0.9220891562633731,4,2.0159250138234185e-08,19817.035401268568
two_level_best_map_case,54704.6754063836,0.9220891562633731,5,2.526863369090349e-08,48918.1944819493
two_level_best_map_case,54704.6754063836,0.9220891562633731,6,3.167299598084116e-08,120780.8096581851
two_level_best_map_case,54704.6754063836,0.9220891562633731,7,3.970055075686648e-08,298447.75287820114
two_level_best_map_case,54704.6754063836,0.9220891562633731,8,4.976269789419122e-08,738025.6815169111
two_level_best_map_case,54704.6754063836,0.9220891562633731,9,6.237510700730634e-08,1826039.3789289354
two_level_best_map_case,54704.6754063836,0.9220891562633731,10,7.818414472715056e-08,4520954.574966866
two_level_best_map_case,54704.6754063836,0.9220891562633731,11,9.8e-08,11212187.845788661
two_level_best_map_case,55304.6754063836,0.9223081592139598,0,8.166666666666667e-09,inf
two_level_best_map_case,55304.6754063836,0.9223081592139598,1,1.0236517085738568e-08,inf
two_level_best_map_case,55304.6754063836,0.9223081592139598,2,1.2830973311830731e-08,3256.832399465548
two_level_best_map_case,55304.6754063836,0.9223081592139598,3,1.6082997248964597e-08,8039.422384557011
two_level_best_map_case,55304.6754063836,0.9223081592139598,4,2.0159250138234185e-08,19845.142543664555
two_level_best_map_case,55304.6754063836,0.9223081592139598,5,2.526863369090349e-08,48987.572059817176
two_level_best_map_case,55304.6754063836,0.9223081592139598,6,3.167299598084116e-08,120951.94909658337
two_level_best_map_case,55304.6754063836,0.9223081592139598,7,3.970055075686648e-08,298870.4456506121
two_level_best_map_case,55304.6754063836,0.9223081592139598,8,4.976269789419122e-08,739072.7671229206
two_level_best_map_case,55304.6754063836,0.9223081592139598,9,6.237510700730634e-08,1828637.7268036564
two_level_best_map_case,55304.6754063836,0.9223081592139598,10,7.818414472715056e-08,4527410.196091609
two_level_best_map_case,55304.6754063836,0.9223081592139598,11,9.8e-08,11228276.784263346
two_level_best_map_case,55904.6754063836,0.9225257439429441,0,8.166666666666667e-09,inf
two_level_best_map_case,55904.6754063836,0.9225257439429441,1,1.0236517085738568e-08,inf
two_level_best_map_case,55904.6754063836,0.9225257439429441,2,1.2830973311830731e-08,3261.4402198695493
two_level_best_map_case,55904.6754063836,0.9225257439429441,3,1.6082997248964597e-08,8050.796688870457
two_level_best_map_case,55904.6754063836,0.9225257439429441,4,2.0159250138234185e-08,19873.219756679555
two_level_best_map_case,55904.6754063836,0.9225257439429441,5,2.526863369090349e-08,49056.87582664091
two_level_best_map_case,55904.6754063836,0.9225257439429441,6,3.167299598084116e-08,121122.9067434255
two_level_best_map_case,55904.6754063836,0.9225257439429441,7,3.970055075686648e-08,299292.68590480014
two_level_best_map_case,55904.6754063836,0.9225257439429441,8,4.976269789419122e-08,740118.727121371
two_level_best_map_case,55904.6754063836,0.9225257439429441,9,6.237510700730634e-08,1831233.2857553323
two_level_best_map_case,55904.6754063836,0.9225257439429441,10,7.818414472715056e-08,4533858.907299963
two_level_best_map_case,55904.6754063836,0.9225257439429441,11,9.8e-08,11244348.541814242
two_level_best_map_case,56504.6754063836,0.9227419247857118,0,8.166666666666667e-09,inf
two_level_best_map_case,56504.6754063836,0.9227419247857118,1,1.0236517085738568e-08,inf
two_level_best_map_case,56504.6754063836,0.9227419247857118,2,1.2830973311830731e-08,3266.0432526020395
two_level_best_map_case,56504.6754063836,0.9227419247857118,3,1.6082997248964597e-08,8062.1591749165755
two_level_best_map_case,56504.6754063836,0.9227419247857118,4,2.0159250138234185e-08,19901.26779657032
two_level_best_map_case,56504.6754063836,0.9227419247857118,5,2.526863369090349e-08,49126.107648051104
two_level_best_map_case,56504.6754063836,0.9227419247857118,6,3.167299598084116e-08,121293.68720717222
two_level_best_map_case,56504.6754063836,0.9227419247857118,7,3.970055075686648e-08,299714.4850657983
two_level_best_map_case,56504.6754063836,0.9227419247857118,8,4.976269789419122e-08,741163.5898217749
two_level_best_map_case,56504.6754063836,0.9227419247857118,9,6.237510700730634e-08,1833826.1259685818
two_level_best_map_case,56504.6754063836,0.9227419247857118,10,7.818414472715056e-08,4540300.882856199
two_level_best_map_case,56504.6754063836,0.9227419247857118,11,9.8e-08,11260403.552761354
two_level_best_map_case,57104.6754063836,0.9229567158754645,0,8.166666666666667e-09,inf
two_level_best_map_case,57104.6754063836,0.9229567158754645,1,1.0236517085738568e-08,inf
two_level_best_map_case,57104.6754063836,0.9229567158754645,2,1.2830973311830731e-08,3270.6416185441053
two_level_best_map_case,57104.6754063836,0.9229567158754645,3,1.6082997248964597e-08,8073.5101410876805
two_level_best_map_case,57104.6754063836,0.9229567158754645,4,2.0159250138234185e-08,19929.287399910598
two_level_best_map_case,57104.6754063836,0.9229567158754645,5,2.526863369090349e-08,49195.26934111116
two_level_best_map_case,57104.6754063836,0.9229567158754645,6,3.167299598084116e-08,121464.29497622258
two_level_best_map_case,57104.6754063836,0.9229567158754645,7,3.970055075686648e-08,300135.85426133446
two_level_best_map_case,57104.6754063836,0.9229567158754645,8,4.976269789419122e-08,742207.3827972086
two_level_best_map_case,57104.6754063836,0.9229567158754645,9,6.237510700730634e-08,1836416.3158022335
two_level_best_map_case,57104.6754063836,0.9229567158754645,10,7.818414472715056e-08,4546736.292491521
two_level_best_map_case,57104.6754063836,0.9229567158754645,11,9.8e-08,11276442.240129141
two_level_best_map_case,57704.6754063836,0.9231701311469971,0,8.166666666666667e-09,inf
two_level_best_map_case,57704.6754063836,0.9231701311469971,1,1.0236517085738568e-08,inf
two_level_best_map_case,57704.6754063836,0.9231701311469971,2,1.2830973311830731e-08,3275.2354354338545
two_level_best_map_case,57704.6754063836,0.9231701311469971,3,1.6082997248964597e-08,8084.849878017703
two_level_best_map_case,57704.6754063836,0.9231701311469971,4,2.0159250138234185e-08,19957.27928412281
two_level_best_map_case,57704.6754063836,0.9231701311469971,5,2.526863369090349e-08,49264.36267562939
two_level_best_map_case,57704.6754063836,0.9231701311469971,6,3.167299598084116e-08,121634.73442215857
two_level_best_map_case,57704.6754063836,0.9231701311469971,7,3.970055075686648e-08,300556.80432986305
two_level_best_map_case,57704.6754063836,0.9231701311469971,8,4.976269789419122e-08,743250.1329042064
two_level_best_map_case,57704.6754063836,0.9231701311469971,9,6.237510700730634e-08,1839003.921838631
two_level_best_map_case,57704.6754063836,0.9231701311469971,10,7.818414472715056e-08,4553165.3015264785
two_level_best_map_case,57704.6754063836,0.9231701311469971,11,9.8e-08,11292465.015951438
two_level_best_map_case,58304.6754063836,0.9233821843403847,0,8.166666666666667e-09,inf
two_level_best_map_case,58304.6754063836,0.9233821843403847,1,1.0236517085738568e-08,inf
two_level_best_map_case,58304.6754063836,0.9233821843403847,2,1.2830973311830731e-08,3279.824817950929
two_level_best_map_case,58304.6754063836,0.9233821843403847,3,1.6082997248964597e-08,8096.178668790829
two_level_best_map_case,58304.6754063836,0.9233821843403847,4,2.0159250138234185e-08,19985.244147993024
two_level_best_map_case,58304.6754063836,0.9233821843403847,5,2.526863369090349e-08,49333.38937542995
two_level_best_map_case,58304.6754063836,0.9233821843403847,6,3.167299598084116e-08,121805.00980288783
two_level_best_map_case,58304.6754063836,0.9233821843403847,7,3.970055075686648e-08,300977.3458283454
two_level_best_map_case,58304.6754063836,0.9233821843403847,8,4.976269789419122e-08,744291.8663020302
two_level_best_map_case,58304.6754063836,0.9233821843403847,9,6.237510700730634e-08,1841589.0089314033
two_level_best_map_case,58304.6754063836,0.9233821843403847,10,7.818414472715056e-08,4559588.070989524
