case,t_s,rho,G_um,R_Z_eff_m,S_Z,Gamma_growth,P_Z_Pa
two_level_best_map_case,61304.6754063836,0.9244224868537914,0.884965668766598,5.195481868863599e-07,0.8999585674384016,0.8999585881982708,962374.6413138083
two_level_best_map_case,61904.6754063836,0.9246266456585196,0.8873338553165301,5.212181704624658e-07,0.9006586222433536,0.900658642660439,959291.1919328534
two_level_best_map_case,62504.6754063836,0.9248295334053613,0.8896975582825372,5.228873990080188e-07,0.9013553470868205,0.9013553671671685,956228.818955211
two_level_best_map_case,63104.6754063836,0.925031162399344,0.8920568045959069,5.245558746136988e-07,0.9020487101046549,0.9020487298542005,953187.3041517596
two_level_best_map_case,63704.6754063836,0.9252315447802989,0.8944116207566607,5.262235993308101e-07,0.9027386812277621,0.9027387006523317,950166.4323603917
two_level_best_map_case,64304.6754063836,0.9254306925257754,0.896762032845109,5.27890575172528e-07,0.9034252321240931,0.9034252512294063,947165.9914303024
two_level_best_map_case,64904.6754063836,0.9256286174538918,0.8991080665330383,5.295568041151021e-07,0.9041083361424787,0.9041083549341501,944185.7721675544
two_level_best_map_case,65504.6754063836,0.9258253312261205,0.9014497470945437,5.312222880990173e-07,0.9047879682582428,0.9047879867417842,941225.5682818836
two_level_best_map_case,66104.6754063836,0.9260208453500127,0.9037870994165198,5.328870290301133e-07,0.9054641050205366,0.9054641232013584,938285.1763347108
two_level_best_map_case,66704.6754063836,0.9262151711818618,0.9061201480088197,5.345510287806666e-07,0.9061367245013329,0.9061367423847462,935364.3956883239
two_level_best_map_case,67304.6754063836,0.9264083199293089,0.908448917014096,5.362142891904333e-07,0.9068058062460225,0.9068058238372411,932463.0284561998
two_level_best_map_case,67904.6754063836,0.9266003026538912,0.9107734302173345,5.378768120676574e-07,0.9074713312255652,0.907471348529707,929580.8794544335
two_level_best_map_case,68504.6754063836,0.926791130273534,0.9130937110550889,5.395385991900414e-07,0.9081332817901306,0.9081332988122198,926717.7561542456
two_level_best_map_case,69104.6754063836,0.9269808135649906,0.915409782624431,5.411996523056864e-07,0.9087916416241937,0.9087916583691621,923873.4686355351
two_level_best_map_case,69704.6754063836,0.927169363166228,0.9177216676916218,5.428599731339959e-07,0.9094463957030186,0.9094464121757075,921047.8295414558
two_level_best_map_case,70304.6754063836,0.9273567895787621,0.920029388700516,5.445195633665518e-07,0.9100975302505034,0.9100975464556657,918240.6540339806
two_level_best_map_case,70904.6754063836,0.9275431031699432,0.9223329677807082,5.461784246679575e-07,0.9107450326983266,0.9107450486406273,915451.7597504312
two_level_best_map_case,71504.6754063836,0.927728314175193,0.9246324267554286,5.478365586766523e-07,0.9113888916463523,0.9113889073303713,912680.9667609519
two_level_best_map_case,72000.0,0.9278803589941074,0.9265275191390417,5.494939670056991e-07,0.9120290968242651,0.9120291122544983,909928.097526891
