candidate_id,base_mechanism,variant,G0_nm,T1_C,rho_switch,growth_tolerance,first_step_growth_fraction,complete_practical,boundary_status,n_success,T_lower_density_C,T_first_success_C,T_last_success_C,T_upper_growth_C,window_width_C,lower_bracketed,upper_bracketed
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,150.0,1450.0,0.8,0.1,0.24725708777728433,False,COMPLETE_WINDOW,6,1270.0,1270.0,1325.0,1335.0,55.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,150.0,1450.0,0.84,0.05,0.4649524018207624,False,COMPLETE_WINDOW,5,1245.0,1245.0,1310.0,1320.0,65.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,150.0,1450.0,0.84,0.1,0.4649524018207624,False,COMPLETE_WINDOW,7,1245.0,1245.0,1325.0,1335.0,80.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,150.0,1450.0,0.88,0.05,0.8940870457796526,False,COMPLETE_WINDOW,7,1210.0,1210.0,1325.0,1335.0,115.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,150.0,1450.0,0.88,0.1,0.8940870457796526,False,COMPLETE_WINDOW,11,1210.0,1210.0,1375.0,1385.0,165.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,225.0,1350.0,0.8,0.05,0.016256846550113675,True,COMPLETE_WINDOW,5,1260.0,1260.0,1310.0,1320.0,50.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,225.0,1350.0,0.8,0.1,0.016256846550113675,True,COMPLETE_WINDOW,7,1260.0,1260.0,1325.0,1335.0,65.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,225.0,1350.0,0.84,0.05,0.034291186197887985,True,COMPLETE_WINDOW,5,1245.0,1245.0,1310.0,1320.0,65.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,225.0,1350.0,0.84,0.1,0.034291186197887985,True,COMPLETE_WINDOW,7,1245.0,1245.0,1325.0,1335.0,80.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,225.0,1350.0,0.88,0.05,0.06987546933050377,False,COMPLETE_WINDOW,8,1210.0,1210.0,1320.0,1325.0,110.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,225.0,1350.0,0.88,0.1,0.06987546933050377,True,COMPLETE_WINDOW,10,1210.0,1210.0,1335.0,1345.0,125.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,225.0,1400.0,0.8,0.05,0.057340976322468706,False,COMPLETE_WINDOW,5,1260.0,1260.0,1310.0,1320.0,50.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,225.0,1400.0,0.8,0.1,0.057340976322468706,True,COMPLETE_WINDOW,7,1260.0,1260.0,1325.0,1335.0,65.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,225.0,1400.0,0.84,0.05,0.11795238163328248,False,COMPLETE_WINDOW,5,1245.0,1245.0,1310.0,1320.0,65.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,225.0,1400.0,0.84,0.1,0.11795238163328248,False,COMPLETE_WINDOW,7,1245.0,1245.0,1325.0,1335.0,80.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,225.0,1400.0,0.88,0.05,0.24100460285847752,False,COMPLETE_WINDOW,8,1210.0,1210.0,1320.0,1325.0,110.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,225.0,1400.0,0.88,0.1,0.24100460285847752,False,COMPLETE_WINDOW,12,1210.0,1210.0,1370.0,1375.0,160.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,225.0,1450.0,0.8,0.05,0.12964548664665243,False,COMPLETE_WINDOW,5,1260.0,1260.0,1310.0,1320.0,50.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,225.0,1450.0,0.8,0.1,0.12964548664665243,False,COMPLETE_WINDOW,7,1260.0,1260.0,1325.0,1335.0,65.0,True,True
mech_009_PR_attrition_moderate,mech_009,PR_attrition_moderate,225.0,1450.0,0.84,0.05,0.2535299557455844,False,COMPLETE_WINDOW,6,1245.0,1245.0,1320.0,1325.0,75.0,True,True
