candidate_id,rho_target,initial_topology,heating_rate_C_min,n_cases,HR_pct,cumulative_PR_desintering_work,reference_PR_work,PR_exposure_difference
mech_019_PR_attrition_strong,0.88,baseline,100.0,81,-0.231796989233692,14801.528755876943,994737.7489881496,961678.7310719368
mech_019_PR_attrition_strong,0.88,mixed_GBseg_TJ,1.0,81,0.0,652182.5505485665,652182.5505485665,0.0
mech_019_PR_attrition_strong,0.88,mixed_GBseg_TJ,20.0,81,-0.43133746454566824,39378.140999830954,652182.5505485665,606365.0829188577
mech_019_PR_attrition_strong,0.88,mixed_GBseg_TJ,100.0,81,-0.5320918760363973,9037.396489377945,652182.5505485665,635559.0617279741
mech_019_PR_attrition_strong,0.9,GBseg_rich,1.0,81,0.0,1849312.8796186,1849312.8796186,0.0
mech_019_PR_attrition_strong,0.9,GBseg_rich,20.0,81,0.6873854572275647,173158.12641757616,1863741.987439504,1669890.3904982982
mech_019_PR_attrition_strong,0.9,GBseg_rich,100.0,81,0.14589925502176126,40946.49930620388,1863741.987439504,1803580.993775331
mech_019_PR_attrition_strong,0.9,TJ_rich,1.0,81,0.0,417696.0254439422,417696.0254439422,0.0
mech_019_PR_attrition_strong,0.9,TJ_rich,20.0,81,0.5434064593903186,25045.22417932801,418951.0547277171,392193.8633847856
mech_019_PR_attrition_strong,0.9,TJ_rich,100.0,81,0.3322008356281551,6123.964862972077,418951.0547277171,410510.8337132081
mech_019_PR_attrition_strong,0.9,baseline,1.0,81,0.0,978346.5281600934,978346.5281600934,0.0
mech_019_PR_attrition_strong,0.9,baseline,20.0,81,0.3117005234195271,64370.13624725273,979975.4744134076,911704.9821343828
mech_019_PR_attrition_strong,0.9,baseline,100.0,81,0.1146694137801407,14855.7426565428,979975.4744134076,961633.7195165704
mech_019_PR_attrition_strong,0.9,mixed_GBseg_TJ,1.0,81,0.0,658470.2413270682,658470.2413270682,0.0
mech_019_PR_attrition_strong,0.9,mixed_GBseg_TJ,20.0,81,0.0499365713521958,38617.81146269357,658470.2413270682,618835.2304649759
mech_019_PR_attrition_strong,0.9,mixed_GBseg_TJ,100.0,81,-0.2413178439490903,9013.765209136864,658470.2413270682,648361.5801459488
mech_019_PR_attrition_strong,0.92,GBseg_rich,1.0,81,0.0,1850641.5672685325,1850641.5672685325,0.0
mech_019_PR_attrition_strong,0.92,GBseg_rich,20.0,81,0.4477239219743148,170950.30888202618,1850641.5672685325,1669744.01850904
mech_019_PR_attrition_strong,0.92,GBseg_rich,100.0,81,0.6228983916345077,40223.81575947326,1850641.5672685325,1803412.7856986108
mech_019_PR_attrition_strong,0.92,TJ_rich,1.0,81,0.0,418292.48427217454,418292.48427217454,0.0
mech_019_PR_attrition_strong,0.92,TJ_rich,20.0,81,1.2801059087219393,24813.94962548413,418292.48427217454,391792.07380569354
mech_019_PR_attrition_strong,0.92,TJ_rich,100.0,81,1.138204759708708,6192.995354558531,418292.48427217454,410098.2168238854
mech_019_PR_attrition_strong,0.92,baseline,1.0,81,0.0,976906.5251949484,976906.5251949484,0.0
mech_019_PR_attrition_strong,0.92,baseline,20.0,81,0.6226927736218926,64419.18397399026,976906.5251949484,910285.6082800403
mech_019_PR_attrition_strong,0.92,baseline,100.0,81,0.5059607666790966,14893.05326739791,976906.5251949484,960088.8110861867
mech_019_PR_attrition_strong,0.92,mixed_GBseg_TJ,1.0,81,0.0,636425.822269724,636425.822269724,0.0
mech_019_PR_attrition_strong,0.92,mixed_GBseg_TJ,20.0,81,0.3785897948836207,38512.528424004006,636425.822269724,596604.9554438908
mech_019_PR_attrition_strong,0.92,mixed_GBseg_TJ,100.0,81,0.17699482119693516,9145.127544466377,636425.822269724,625735.4056579837
mech_019_PR_comp,0.85,GBseg_rich,1.0,81,0.0,630652.1786026536,630652.1786026536,0.0
mech_019_PR_comp,0.85,GBseg_rich,20.0,81,-1.7123992322404502,41135.685038924334,631142.8391990729,586713.3019219402
mech_019_PR_comp,0.85,GBseg_rich,100.0,81,-1.7949650592547992,11001.681872238154,631142.8391990729,618180.0906247518
mech_019_PR_comp,0.85,TJ_rich,1.0,81,0.0,103693.2621197858,103693.2621197858,0.0
mech_019_PR_comp,0.85,TJ_rich,20.0,81,-2.3540912914146657,5665.466871398241,103693.2621197858,97926.87749124246
mech_019_PR_comp,0.85,TJ_rich,100.0,81,-2.5437945085834976,1559.3068702124788,103693.2621197858,102134.61248807676
mech_019_PR_comp,0.85,baseline,1.0,81,0.0,264157.5649498608,264157.5649498608,0.0
mech_019_PR_comp,0.85,baseline,20.0,81,-2.098175869087049,15198.804899943769,264157.5649498608,248946.62441785404
mech_019_PR_comp,0.85,baseline,100.0,81,-2.388095941851089,4054.317379696234,264157.5649498608,260138.61390863883
mech_019_PR_comp,0.85,mixed_GBseg_TJ,1.0,81,0.0,160970.5891077814,160970.5891077814,0.0
mech_019_PR_comp,0.85,mixed_GBseg_TJ,20.0,81,-2.017833308186194,8842.01478067035,160970.5891077814,152077.31503377494
mech_019_PR_comp,0.85,mixed_GBseg_TJ,100.0,81,-2.2077823560149628,2326.666298283672,160970.5891077814,158683.92878889397
mech_019_PR_comp,0.88,GBseg_rich,1.0,81,0.0,631232.741242466,631232.741242466,0.0
mech_019_PR_comp,0.88,GBseg_rich,20.0,81,-1.6795281697933029,40911.51640692856,631232.741242466,586571.156888513
mech_019_PR_comp,0.88,GBseg_rich,100.0,81,-2.0757855595010337,11227.302570597009,631232.741242466,618183.0999780553
mech_019_PR_comp,0.88,TJ_rich,1.0,81,0.0,101765.06188906037,101765.06188906037,0.0
mech_019_PR_comp,0.88,TJ_rich,20.0,81,-1.9929451334356123,5548.849246538822,102906.37732574088,94813.66973668452
mech_019_PR_comp,0.88,TJ_rich,100.0,81,-2.089490751438705,1350.0184414052155,103330.45879164175,100618.7652780261
mech_019_PR_comp,0.88,baseline,1.0,81,0.0,264110.2537837028,264110.2537837028,0.0
mech_019_PR_comp,0.88,baseline,20.0,81,-2.107795009743335,14571.192773893385,264110.2537837028,248873.6815559191
mech_019_PR_comp,0.88,baseline,100.0,81,-2.1756905475137995,3298.5303185241396,264110.2537837028,260146.3440112883
mech_019_PR_comp,0.88,mixed_GBseg_TJ,1.0,81,0.0,160889.0100033989,160889.0100033989,0.0
mech_019_PR_comp,0.88,mixed_GBseg_TJ,20.0,81,-2.049905315291395,8792.40192555728,161033.20627886878,151925.67236225985
mech_019_PR_comp,0.88,mixed_GBseg_TJ,100.0,81,-2.1527405559242467,2010.367174167272,161033.20627886878,158491.74470570998
mech_019_PR_comp,0.9,GBseg_rich,1.0,81,0.0,630365.4702987537,630365.4702987537,0.0
mech_019_PR_comp,0.9,GBseg_rich,20.0,81,-1.6075686777488525,41074.11755472663,630979.4983540297,586559.2603258603
mech_019_PR_comp,0.9,GBseg_rich,100.0,81,-1.7302652679455743,10479.266153762432,630979.4983540297,618171.181565836
mech_019_PR_comp,0.9,TJ_rich,1.0,81,0.0,100847.5881298184,100847.5881298184,0.0
mech_019_PR_comp,0.9,TJ_rich,20.0,81,-1.2667607495695723,5693.168990794163,102321.9101674699,96466.59664122268
mech_019_PR_comp,0.9,TJ_rich,100.0,81,-1.467658661642068,1382.246430029208,102321.9101674699,100623.52677636701
mech_019_PR_comp,0.9,baseline,1.0,81,0.0,264092.9675135787,264092.9675135787,0.0
mech_019_PR_comp,0.9,baseline,20.0,81,-1.76899066582606,14634.856675120156,264092.9675135787,248916.36066419038
mech_019_PR_comp,0.9,baseline,100.0,81,-1.8865215042975914,3361.5572005282047,264092.9675135787,260150.31022637105
mech_019_PR_comp,0.9,mixed_GBseg_TJ,1.0,81,0.0,161075.1585493402,161075.1585493402,0.0
mech_019_PR_comp,0.9,mixed_GBseg_TJ,20.0,81,-1.841688200130054,8725.915103249983,161075.1585493402,150802.89068061032
mech_019_PR_comp,0.9,mixed_GBseg_TJ,100.0,81,-1.8552171788103904,2022.9690911837133,161075.1585493402,157371.8835128734
mech_019_PR_comp,0.92,GBseg_rich,1.0,81,0.0,630427.9474125295,630427.9474125295,0.0
mech_019_PR_comp,0.92,GBseg_rich,20.0,81,-1.766506911404787,41150.108674012365,630427.9474125295,586553.8425694358
mech_019_PR_comp,0.92,GBseg_rich,100.0,81,-1.9819189362095997,9538.14357427615,630427.9474125295,618165.8076691721
mech_019_PR_comp,0.92,TJ_rich,1.0,81,0.0,101101.48431835829,101101.48431835829,0.0
mech_019_PR_comp,0.92,TJ_rich,20.0,81,-0.6475658187003657,5615.039403822549,101101.48431835829,94816.99440224993
mech_019_PR_comp,0.92,TJ_rich,100.0,81,-0.7902753365816679,1389.2593412096803,101101.48431835829,98912.12876939918
mech_019_PR_comp,0.92,baseline,1.0,81,0.0,263825.5107707723,263825.5107707723,0.0
mech_019_PR_comp,0.92,baseline,20.0,81,-1.0871351920597867,14585.984317437626,263695.5986571766,248880.09984118285
mech_019_PR_comp,0.92,baseline,100.0,81,-1.272810103533931,3374.6567412824684,263695.5986571766,260154.34453484483
mech_019_PR_comp,0.92,mixed_GBseg_TJ,1.0,81,0.0,158687.3103229506,158687.3103229506,0.0
mech_019_PR_comp,0.92,mixed_GBseg_TJ,20.0,81,-0.9548839543803904,8664.468693311228,158687.3103229506,149327.33468688425
mech_019_PR_comp,0.92,mixed_GBseg_TJ,100.0,81,-1.0924478844529588,2040.5871328132628,158687.3103229506,155856.4235310144
mech_019_disabled,0.85,GBseg_rich,1.0,81,0.0,0.0,0.0,0.0
mech_019_disabled,0.85,GBseg_rich,20.0,81,-2.862523896318269,0.0,0.0,0.0
mech_019_disabled,0.85,GBseg_rich,100.0,81,-2.965659034146202,0.0,0.0,0.0
mech_019_disabled,0.85,TJ_rich,1.0,81,0.0,0.0,0.0,0.0
mech_019_disabled,0.85,TJ_rich,20.0,81,-2.7569185386015778,0.0,0.0,0.0
mech_019_disabled,0.85,TJ_rich,100.0,81,-2.949982529647635,0.0,0.0,0.0
mech_019_disabled,0.85,baseline,1.0,81,0.0,0.0,0.0,0.0
mech_019_disabled,0.85,baseline,20.0,81,-2.8628453736074215,0.0,0.0,0.0
mech_019_disabled,0.85,baseline,100.0,81,-3.073319340088938,0.0,0.0,0.0
mech_019_disabled,0.85,mixed_GBseg_TJ,1.0,81,0.0,0.0,0.0,0.0
mech_019_disabled,0.85,mixed_GBseg_TJ,20.0,81,-2.507279723592931,0.0,0.0,0.0
mech_019_disabled,0.85,mixed_GBseg_TJ,100.0,81,-2.6960336833788388,0.0,0.0,0.0
mech_019_disabled,0.88,GBseg_rich,1.0,81,0.0,0.0,0.0,0.0
mech_019_disabled,0.88,GBseg_rich,20.0,81,-2.7839274076965443,0.0,0.0,0.0
mech_019_disabled,0.88,GBseg_rich,100.0,81,-2.7910265846298885,0.0,0.0,0.0
mech_019_disabled,0.88,TJ_rich,1.0,81,0.0,0.0,0.0,0.0
mech_019_disabled,0.88,TJ_rich,20.0,81,-2.4775300918500816,0.0,0.0,0.0
mech_019_disabled,0.88,TJ_rich,100.0,81,-2.8029758713817117,0.0,0.0,0.0
mech_019_disabled,0.88,baseline,1.0,81,0.0,0.0,0.0,0.0
mech_019_disabled,0.88,baseline,20.0,81,-2.613804168466316,0.0,0.0,0.0
mech_019_disabled,0.88,baseline,100.0,81,-2.804020051791267,0.0,0.0,0.0
mech_019_disabled,0.88,mixed_GBseg_TJ,1.0,81,0.0,0.0,0.0,0.0
mech_019_disabled,0.88,mixed_GBseg_TJ,20.0,81,-2.463297607013557,0.0,0.0,0.0
mech_019_disabled,0.88,mixed_GBseg_TJ,100.0,81,-2.6315898440537535,0.0,0.0,0.0
mech_019_disabled,0.9,GBseg_rich,1.0,81,0.0,0.0,0.0,0.0
mech_019_disabled,0.9,GBseg_rich,20.0,81,-2.7023500810002252,0.0,0.0,0.0
mech_019_disabled,0.9,GBseg_rich,100.0,81,-2.717233757767766,0.0,0.0,0.0
mech_019_disabled,0.9,TJ_rich,1.0,81,0.0,0.0,0.0,0.0
mech_019_disabled,0.9,TJ_rich,20.0,81,-2.2696160662544465,0.0,0.0,0.0
mech_019_disabled,0.9,TJ_rich,100.0,81,-2.6178396641117376,0.0,0.0,0.0
mech_019_disabled,0.9,baseline,1.0,81,0.0,0.0,0.0,0.0
mech_019_disabled,0.9,baseline,20.0,81,-2.3157413491543046,0.0,0.0,0.0
mech_019_disabled,0.9,baseline,100.0,81,-2.533294610644822,0.0,0.0,0.0
mech_019_disabled,0.9,mixed_GBseg_TJ,1.0,81,0.0,0.0,0.0,0.0
mech_019_disabled,0.9,mixed_GBseg_TJ,20.0,81,-2.3073855000874177,0.0,0.0,0.0
mech_019_disabled,0.9,mixed_GBseg_TJ,100.0,81,-2.624752899678741,0.0,0.0,0.0
mech_019_disabled,0.92,GBseg_rich,1.0,81,0.0,0.0,0.0,0.0
mech_019_disabled,0.92,GBseg_rich,20.0,81,-2.803625526723743,0.0,0.0,0.0
mech_019_disabled,0.92,GBseg_rich,100.0,81,-3.141882678012355,0.0,0.0,0.0
mech_019_disabled,0.92,TJ_rich,1.0,81,0.0,0.0,0.0,0.0
mech_019_disabled,0.92,TJ_rich,20.0,81,-1.2270323690925111,0.0,0.0,0.0
mech_019_disabled,0.92,TJ_rich,100.0,81,-1.4447959931453846,0.0,0.0,0.0
mech_019_disabled,0.92,baseline,1.0,81,0.0,0.0,0.0,0.0
mech_019_disabled,0.92,baseline,20.0,81,-1.8933608742885948,0.0,0.0,0.0
mech_019_disabled,0.92,baseline,100.0,81,-2.0791371505900265,0.0,0.0,0.0
mech_019_disabled,0.92,mixed_GBseg_TJ,1.0,81,0.0,0.0,0.0,0.0
mech_019_disabled,0.92,mixed_GBseg_TJ,20.0,81,-2.243841972777271,0.0,0.0,0.0
mech_019_disabled,0.92,mixed_GBseg_TJ,100.0,81,-2.3152373033049862,0.0,0.0,0.0
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,1.0,81,0.0,1013314.6130631894,1013314.6130631894,0.0
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,20.0,81,-1.237375246082312,73152.52611165211,1013745.3310707973,940173.2842051068
mech_019_q0_PR_attrition_moderate,0.85,GBseg_rich,100.0,81,-1.4535505037069705,19638.821281081866,1013745.3310707973,994062.8416324843
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,1.0,81,0.0,179368.31610917236,179368.31610917236,0.0
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,20.0,81,-1.6733824963647688,10185.667522600954,183605.68813917224,173137.24447519463
mech_019_q0_PR_attrition_moderate,0.85,TJ_rich,100.0,81,-1.8416131941662417,2775.3901910423383,183605.68813917224,180698.0891514445
mech_019_q0_PR_attrition_moderate,0.85,baseline,1.0,81,0.0,455271.52298983163,455271.52298983163,0.0
mech_019_q0_PR_attrition_moderate,0.85,baseline,20.0,81,-1.504496179512842,27289.135550247924,455456.60314331955,427654.7160366628
mech_019_q0_PR_attrition_moderate,0.85,baseline,100.0,81,-1.7416467262507909,7277.885680931995,455456.60314331955,447536.47865881864
mech_019_q0_PR_attrition_moderate,0.85,mixed_GBseg_TJ,1.0,81,0.0,281066.75186850596,281066.75186850596,0.0
mech_019_q0_PR_attrition_moderate,0.85,mixed_GBseg_TJ,20.0,81,-1.3258822242780466,15888.263988495608,283086.56209854805,267059.54389404063
mech_019_q0_PR_attrition_moderate,0.85,mixed_GBseg_TJ,100.0,81,-1.5584464879251418,4184.965463951897,283086.56209854805,278928.0015208051
mech_019_q0_PR_attrition_moderate,0.88,GBseg_rich,1.0,81,0.0,1013539.472708384,1013539.472708384,0.0
mech_019_q0_PR_attrition_moderate,0.88,GBseg_rich,20.0,81,-1.0501762182146783,72745.11572631105,1013539.472708384,932878.1030627494
mech_019_q0_PR_attrition_moderate,0.88,GBseg_rich,100.0,81,-1.1892013926160279,20003.28524937703,1013539.472708384,985997.3392618622
mech_019_q0_PR_attrition_moderate,0.88,TJ_rich,1.0,81,0.0,181405.25978220333,181405.25978220333,0.0
mech_019_q0_PR_attrition_moderate,0.88,TJ_rich,20.0,81,-1.0672110396481131,9978.768632347936,181405.25978220333,167251.9222468376
mech_019_q0_PR_attrition_moderate,0.88,TJ_rich,100.0,81,-1.3598842592247713,2429.5065728495,182558.7758019349,177868.53269463737
mech_019_q0_PR_attrition_moderate,0.88,baseline,1.0,81,0.0,455221.8753856588,455221.8753856588,0.0
mech_019_q0_PR_attrition_moderate,0.88,baseline,20.0,81,-1.3022220936963147,26147.04149878302,455221.8753856588,426519.15390239784
mech_019_q0_PR_attrition_moderate,0.88,baseline,100.0,81,-1.6291879824190152,5933.108715909369,455221.8753856588,446326.6079959774
mech_019_q0_PR_attrition_moderate,0.88,mixed_GBseg_TJ,1.0,81,0.0,282129.46244383935,282129.46244383935,0.0
mech_019_q0_PR_attrition_moderate,0.88,mixed_GBseg_TJ,20.0,81,-1.3889359057147728,15808.644523968627,283194.5656408065,266643.7468452534
mech_019_q0_PR_attrition_moderate,0.88,mixed_GBseg_TJ,100.0,81,-1.5202812668792427,3617.72342625025,283194.5656408065,278441.1432888475
mech_019_q0_PR_attrition_moderate,0.9,GBseg_rich,1.0,81,0.0,1008908.8539197324,1008908.8539197324,0.0
mech_019_q0_PR_attrition_moderate,0.9,GBseg_rich,20.0,81,-0.8674906885540453,72986.97598906292,1013667.5781772832,924590.5860420167
mech_019_q0_PR_attrition_moderate,0.9,GBseg_rich,100.0,81,-1.20100489381151,16932.163285491362,1013667.5781772832,977064.0502490104
mech_019_q0_PR_attrition_moderate,0.9,TJ_rich,1.0,81,0.0,177512.79177861984,177512.79177861984,0.0
mech_019_q0_PR_attrition_moderate,0.9,TJ_rich,20.0,81,-0.6740943866907274,10238.61118660745,180910.43431537505,170395.960335567
mech_019_q0_PR_attrition_moderate,0.9,TJ_rich,100.0,81,-0.7771427967012681,2487.2903703748107,180910.43431537505,177867.98474876053
mech_019_q0_PR_attrition_moderate,0.9,baseline,1.0,81,0.0,455299.71183845313,455299.71183845313,0.0
mech_019_q0_PR_attrition_moderate,0.9,baseline,20.0,81,-0.7915531841957253,26260.98216480514,455299.71183845313,426681.7669807868
mech_019_q0_PR_attrition_moderate,0.9,baseline,100.0,81,-1.0043117050868666,6046.387982939542,455299.71183845313,446763.9822142395
mech_019_q0_PR_attrition_moderate,0.9,mixed_GBseg_TJ,1.0,81,0.0,283078.95443967986,283078.95443967986,0.0
mech_019_q0_PR_attrition_moderate,0.9,mixed_GBseg_TJ,20.0,81,-0.9783717603598835,15687.64409702205,283078.95443967986,264251.18203837326
mech_019_q0_PR_attrition_moderate,0.9,mixed_GBseg_TJ,100.0,81,-1.089339749071979,3640.3009063368063,283078.95443967986,276052.9681152672
mech_019_q0_PR_attrition_moderate,0.92,GBseg_rich,1.0,81,0.0,1013313.2478649962,1013313.2478649962,0.0
mech_019_q0_PR_attrition_moderate,0.92,GBseg_rich,20.0,81,-0.8168480810338397,73165.82326519514,1013313.2478649962,919604.70201686
mech_019_q0_PR_attrition_moderate,0.92,GBseg_rich,100.0,81,-1.5095901530225178,17112.62314620208,1013313.2478649962,975657.902135853
mech_019_q0_PR_attrition_moderate,0.92,TJ_rich,1.0,81,0.0,178434.46011959788,178434.46011959788,0.0
mech_019_q0_PR_attrition_moderate,0.92,TJ_rich,20.0,81,0.089714766056964,10096.735838457764,178434.46011959788,167253.37691974672
mech_019_q0_PR_attrition_moderate,0.92,TJ_rich,100.0,81,0.0794434239801636,2499.0817105995025,178434.46011959788,174612.5414705425
mech_019_q0_PR_attrition_moderate,0.92,baseline,1.0,81,0.0,451120.9243910928,451120.9243910928,0.0
mech_019_q0_PR_attrition_moderate,0.92,baseline,20.0,81,-0.4077962338888022,26009.657654701117,451120.9243910928,424769.6571063218
mech_019_q0_PR_attrition_moderate,0.92,baseline,100.0,81,-0.5085810871157672,6004.139983149358,451120.9243910928,444985.7674065456
mech_019_q0_PR_attrition_moderate,0.92,mixed_GBseg_TJ,1.0,81,0.0,277815.43643594644,277815.43643594644,0.0
mech_019_q0_PR_attrition_moderate,0.92,mixed_GBseg_TJ,20.0,81,-0.4527957763983419,15575.408874241994,277815.43643594644,261080.29892067148
mech_019_q0_PR_attrition_moderate,0.92,mixed_GBseg_TJ,100.0,81,-0.5573015041587889,3671.615218283257,277815.43643594644,272805.98852152866
mech_019_q0_PR_attrition_strong,0.85,GBseg_rich,1.0,81,0.0,1939519.8658741952,1939519.8658741952,0.0
mech_019_q0_PR_attrition_strong,0.85,GBseg_rich,20.0,81,-0.0703239529570977,174505.54950961703,1939519.8658741952,1729448.310928063
mech_019_q0_PR_attrition_strong,0.85,GBseg_rich,100.0,81,-0.11535213003505515,43906.13457283513,1939519.8658741952,1853845.7858938784
mech_019_q0_PR_attrition_strong,0.85,TJ_rich,1.0,81,0.0,419455.1122567558,419455.1122567558,0.0
mech_019_q0_PR_attrition_strong,0.85,TJ_rich,20.0,81,-0.7494733756245057,25373.969661157626,428710.7049004022,400545.0862094058
mech_019_q0_PR_attrition_strong,0.85,TJ_rich,100.0,81,-0.8992822872811279,6463.597437380966,428710.7049004022,419103.26414929266
mech_019_q0_PR_attrition_strong,0.85,baseline,1.0,81,0.0,986047.7031266852,986047.7031266852,0.0
mech_019_q0_PR_attrition_strong,0.85,baseline,20.0,81,-0.1615828357412715,65967.18289461161,996040.7515323956,922813.7993684274
mech_019_q0_PR_attrition_strong,0.85,baseline,100.0,81,-0.4584380694940096,16240.894498870919,996040.7515323956,972304.4811654792
mech_019_q0_PR_attrition_strong,0.85,mixed_GBseg_TJ,1.0,81,0.0,649389.3060654246,649389.3060654246,0.0
mech_019_q0_PR_attrition_strong,0.85,mixed_GBseg_TJ,20.0,81,-0.5598376047887159,39339.859926589575,658025.3432908902,617763.9750100321
mech_019_q0_PR_attrition_strong,0.85,mixed_GBseg_TJ,100.0,81,-0.6794506306733751,9637.292612910878,658025.3432908902,647248.2911145284
mech_019_q0_PR_attrition_strong,0.88,GBseg_rich,1.0,81,0.0,1903349.1105635767,1903349.1105635767,0.0
mech_019_q0_PR_attrition_strong,0.88,GBseg_rich,20.0,81,0.2395059592282785,175040.8370243892,1903349.1105635767,1696083.3261769349
mech_019_q0_PR_attrition_strong,0.88,GBseg_rich,100.0,81,0.1166399321728329,41339.086939215165,1903349.1105635767,1824665.8156703007
mech_019_q0_PR_attrition_strong,0.88,TJ_rich,1.0,81,0.0,426545.6314379135,426545.6314379135,0.0
mech_019_q0_PR_attrition_strong,0.88,TJ_rich,20.0,81,-0.1628449413248368,24873.095658828497,426545.6314379135,392175.67051352
mech_019_q0_PR_attrition_strong,0.88,TJ_rich,100.0,81,-0.19334954032007234,6069.9071765980325,431129.3142020741,419795.8089878176
mech_019_q0_PR_attrition_strong,0.88,baseline,1.0,81,0.0,992760.9386820964,992760.9386820964,0.0
mech_019_q0_PR_attrition_strong,0.88,baseline,20.0,81,0.0252058704206696,64727.69957280694,992760.9386820964,911623.7069764498
mech_019_q0_PR_attrition_strong,0.88,baseline,100.0,81,0.0059163783921898,14800.506916552082,992760.9386820964,961550.8996327048
mech_019_q0_PR_attrition_strong,0.88,mixed_GBseg_TJ,1.0,81,0.0,651762.2764091587,651762.2764091587,0.0
mech_019_q0_PR_attrition_strong,0.88,mixed_GBseg_TJ,20.0,81,-0.32128638487202976,39377.023226163576,651762.2764091587,606356.1807523379
mech_019_q0_PR_attrition_strong,0.88,mixed_GBseg_TJ,100.0,81,-0.5174468051418208,9037.170409708224,651762.2764091587,635558.8079161064
mech_019_q0_PR_attrition_strong,0.9,GBseg_rich,1.0,81,0.0,1848746.698574957,1848746.698574957,0.0
mech_019_q0_PR_attrition_strong,0.9,GBseg_rich,20.0,81,0.2403344067688306,173121.19268242837,1861213.0305688684,1669601.7109708376
mech_019_q0_PR_attrition_strong,0.9,GBseg_rich,100.0,81,0.16305519555023645,40931.20710732631,1861213.0305688684,1803265.971547627
mech_019_q0_PR_attrition_strong,0.9,TJ_rich,1.0,81,0.0,417632.2905804295,417632.2905804295,0.0
mech_019_q0_PR_attrition_strong,0.9,TJ_rich,20.0,81,1.0746984224409737,25043.994487231714,418859.227974259,392159.50169531937
mech_019_q0_PR_attrition_strong,0.9,TJ_rich,100.0,81,0.8219632390698951,6123.51009092442,418859.227974259,410475.4480341547
mech_019_q0_PR_attrition_strong,0.9,baseline,1.0,81,0.0,978149.2185853045,978149.2185853045,0.0
mech_019_q0_PR_attrition_strong,0.9,baseline,20.0,81,0.4085607099492908,64365.95053818908,979713.8393711628,911577.8035405292
mech_019_q0_PR_attrition_strong,0.9,baseline,100.0,81,0.2217106733095707,14854.79377839982,979713.8393711628,961501.8868207776
mech_019_q0_PR_attrition_strong,0.9,mixed_GBseg_TJ,1.0,81,0.0,653823.677980917,653823.677980917,0.0
mech_019_q0_PR_attrition_strong,0.9,mixed_GBseg_TJ,20.0,81,0.0668587063573079,39064.359804442836,653823.677980917,607675.2032034827
mech_019_q0_PR_attrition_strong,0.9,mixed_GBseg_TJ,100.0,81,0.029123311748029648,9092.901654217578,653823.677980917,637006.8727913606
mech_019_q0_PR_attrition_strong,0.92,GBseg_rich,1.0,81,0.0,1849946.7793857772,1849946.7793857772,0.0
mech_019_q0_PR_attrition_strong,0.92,GBseg_rich,20.0,81,0.1972078714320918,170920.20426269734,1849946.7793857772,1669450.8717674834
mech_019_q0_PR_attrition_strong,0.92,GBseg_rich,100.0,81,-0.0994941390274615,40210.927458480095,1849946.7793857772,1803092.6185654849
mech_019_q0_PR_attrition_strong,0.92,TJ_rich,1.0,81,0.0,418161.1192926617,418161.1192926617,0.0
mech_019_q0_PR_attrition_strong,0.92,TJ_rich,20.0,81,2.803882744756738,24810.541056623864,418161.1192926617,391731.22704766423
mech_019_q0_PR_attrition_strong,0.92,TJ_rich,100.0,81,2.832721551437934,6190.515294867229,418161.1192926617,410031.76496366074
mech_019_q0_PR_attrition_strong,0.92,baseline,1.0,81,0.0,976773.9950243984,976773.9950243984,0.0
mech_019_q0_PR_attrition_strong,0.92,baseline,20.0,81,1.1961474593553687,64412.958312145856,976773.9950243984,910146.770530508
mech_019_q0_PR_attrition_strong,0.92,baseline,100.0,81,1.3143022779663325,14889.710832070426,976773.9950243984,959948.1841727437
mech_019_q0_PR_attrition_strong,0.92,mixed_GBseg_TJ,1.0,81,0.0,636321.2215993782,636321.2215993782,0.0
mech_019_q0_PR_attrition_strong,0.92,mixed_GBseg_TJ,20.0,81,0.7132044482689558,38510.11927607481,636321.2215993782,596550.5994253013
mech_019_q0_PR_attrition_strong,0.92,mixed_GBseg_TJ,100.0,81,0.7963809573405631,9144.252065926292,636321.2215993782,625679.2895434293
mech_019_q0_PR_comp,0.85,GBseg_rich,1.0,81,0.0,630542.6494750931,630542.6494750931,0.0
mech_019_q0_PR_comp,0.85,GBseg_rich,20.0,81,-1.8118549355273388,41087.26152589471,630955.5028325248,586934.2533946958
mech_019_q0_PR_comp,0.85,GBseg_rich,100.0,81,-1.9079840892700437,10924.237962485251,630955.5028325248,618030.7108646088
mech_019_q0_PR_comp,0.85,TJ_rich,1.0,81,0.0,103688.17016980154,103688.17016980154,0.0
mech_019_q0_PR_comp,0.85,TJ_rich,20.0,81,-2.0019852419011177,5664.6829965453835,103688.17016980154,97913.74139506654
mech_019_q0_PR_comp,0.85,TJ_rich,100.0,81,-2.064161114548529,1542.1155084659592,103688.17016980154,102120.97757269724
mech_019_q0_PR_comp,0.85,baseline,1.0,81,0.0,264124.6673211625,264124.6673211625,0.0
mech_019_q0_PR_comp,0.85,baseline,20.0,81,-1.807275906426109,15192.626130191164,264124.6673211625,248921.5357970569
mech_019_q0_PR_comp,0.85,baseline,100.0,81,-2.072503577788346,4046.112801150767,264124.6673211625,260104.24017711857
