candidate_id,rho_target,initial_topology,heating_rate_C_min,n_cases,connected_fine_pore_fraction,connected_fine_difference,pore_mean_radius_nm,large_pore_fraction
mech_009_PR_attrition_strong,0.88,baseline,20.0,81,0.09706171820001219,0.0041362927924349,56.452329193361344,0.02608735223713735
mech_009_PR_attrition_strong,0.88,baseline,100.0,81,0.09792354575219035,0.0042001176323323,56.45369810428942,0.0261598840986311
mech_009_PR_attrition_strong,0.88,mixed_GBseg_TJ,1.0,81,0.0998066242659908,0.0,55.27566212455841,0.0238303688665881
mech_009_PR_attrition_strong,0.88,mixed_GBseg_TJ,20.0,81,0.1026181773345173,0.0052728880379062,55.12047084864623,0.0237305061264536
mech_009_PR_attrition_strong,0.88,mixed_GBseg_TJ,100.0,81,0.1035885525339997,0.0056247024848575,55.08239377945885,0.0236910160834653
mech_009_PR_attrition_strong,0.9,GBseg_rich,1.0,81,0.0953007723120052,0.0,57.68161577766245,0.029164719581114
mech_009_PR_attrition_strong,0.9,GBseg_rich,20.0,81,0.09415840313764424,0.00051484044197255,57.71425692012112,0.02901097007733035
mech_009_PR_attrition_strong,0.9,GBseg_rich,100.0,81,0.09377011488601705,0.00067026560502415,57.75175083879392,0.0290796506619683
mech_009_PR_attrition_strong,0.9,TJ_rich,1.0,81,0.0595677283782162,0.0,61.54076997957208,0.0329945592442784
mech_009_PR_attrition_strong,0.9,TJ_rich,20.0,81,0.0737359287259564,0.004802328055293,59.21982498168519,0.029318565642893098
mech_009_PR_attrition_strong,0.9,TJ_rich,100.0,81,0.07414117147430545,0.0053171758420488,59.18739149266581,0.02927466901480945
mech_009_PR_attrition_strong,0.9,baseline,1.0,81,0.0684839350542001,0.0,60.90376102199526,0.0332897362391612
mech_009_PR_attrition_strong,0.9,baseline,20.0,81,0.0723383391136662,0.0028988901233854,60.67584841343388,0.03290584747106845
mech_009_PR_attrition_strong,0.9,baseline,100.0,81,0.0725073294624797,0.00267466812954485,60.67332065027577,0.0331954436085976
mech_009_PR_attrition_strong,0.9,mixed_GBseg_TJ,1.0,81,0.0754583834610297,0.0,58.99938971176923,0.0292902503237312
mech_009_PR_attrition_strong,0.9,mixed_GBseg_TJ,20.0,81,0.07922339921582044,0.004220592654025249,58.654544412024194,0.02887608023246745
mech_009_PR_attrition_strong,0.9,mixed_GBseg_TJ,100.0,81,0.080094476712378,0.0048777565543674,58.603108187655934,0.0287987441412693
mech_009_PR_attrition_strong,0.92,GBseg_rich,1.0,81,0.07382408080169936,0.0,62.110939302664164,0.03770587305178395
mech_009_PR_attrition_strong,0.92,GBseg_rich,20.0,81,0.07610896408624279,-0.0010253866109235,61.86560654115424,0.0372233118267519
mech_009_PR_attrition_strong,0.92,GBseg_rich,100.0,81,0.0747958711178628,-0.0008377132471019499,61.98016841937975,0.037400223416431344
mech_009_PR_attrition_strong,0.92,TJ_rich,1.0,81,0.03716568872745455,0.0,66.60798430390642,0.042253780730868495
mech_009_PR_attrition_strong,0.92,TJ_rich,20.0,81,0.0447054601057085,0.00266495451261715,65.20826759150782,0.03977819533430765
mech_009_PR_attrition_strong,0.92,TJ_rich,100.0,81,0.044851995186477,0.0031496089542819503,65.16101191966601,0.039686744664970755
mech_009_PR_attrition_strong,0.92,baseline,1.0,81,0.0499331838493015,0.0,64.35794075311527,0.0396157654033362
mech_009_PR_attrition_strong,0.92,baseline,20.0,81,0.0620586145961116,0.002116421862773,62.2497630305221,0.035688431488449
mech_009_PR_attrition_strong,0.92,baseline,100.0,81,0.0619711434900921,0.0020067771832451,62.194746328300745,0.0353941322950811
mech_009_PR_attrition_strong,0.92,mixed_GBseg_TJ,1.0,81,0.0553464237072526,0.0,62.61281786370162,0.035321841940293655
mech_009_PR_attrition_strong,0.92,mixed_GBseg_TJ,20.0,81,0.06231469622452575,0.0037083987195928,61.684457945685665,0.0339267892495646
mech_009_PR_attrition_strong,0.92,mixed_GBseg_TJ,100.0,81,0.06277065533225465,0.0040196370758187,61.66026524345189,0.03390111917543815
mech_009_PR_comp,0.85,GBseg_rich,1.0,81,0.1332303520631743,0.0,51.25043085452669,0.0188985160206579
mech_009_PR_comp,0.85,GBseg_rich,20.0,81,0.1366047014085827,0.0025875188921104,51.11753473599433,0.0188464592094141
mech_009_PR_comp,0.85,GBseg_rich,100.0,81,0.1373843523879485,0.0030755167545497,51.039324590211194,0.018826432064653
