attained,min_reduction,median_reduction,max_reduction,span20,span30,A_TS,tier,rejection_reason,candidate_id,rho_high_final,rho_two_final,G_high_final_nm,G_two_final_nm
True,0.07494481681584275,0.10549783467768259,0.13608918280732996,0.0,0.0,0.003295392979749216,Tier_C,,104693,0.9949014065656641,0.982967560940274,266.84968151113435,208.9512434268392
True,0.11153343587135978,0.13918232649795603,0.18072725534648004,0.0,0.0,0.004591742092813329,Tier_C,,30377,0.9949163479771402,0.9947989962611639,223.3252026931397,164.154276412335
True,0.1768269397103044,0.22598252925260354,0.2894833440414506,0.022499999999997522,0.0,0.007800503794216858,Tier_B,,168047,0.9948450403387524,0.9936469413315663,308.66855030939627,183.82350772065453
True,0.20662490130732858,0.2521683562987437,0.30958335239783963,0.029999999999996696,0.0020999999999997687,0.008817006749818834,Tier_B,,16652,0.9949116152562842,0.9943510698194087,329.9236737320113,193.78027457574012
True,0.10513466047082076,0.13941869258793782,0.18416793315282576,0.0,0.0,0.004564169982505082,Tier_C,,89543,0.9948066373227287,0.9949803214487286,228.94412898146433,165.96069424496986
False,0.05162141965931699,0.059105178899691135,0.0667253410905273,0.0,0.0,0.0008110848654874004,Tier_C,,54700,0.9946525439360555,0.9631536003573286,389.4407019693613,336.16276367856165
True,0.07722952886906731,0.10183897971248446,0.12849756882783603,0.0,0.0,0.003157365802148212,Tier_C,,2573,0.9941499961837854,0.994872174209658,296.34350394936456,243.0302957980304
True,0.06994542537192705,0.08595747720450653,0.11086140100031316,0.0,0.0,0.002783103091651271,Tier_C,,121419,0.9942917608801626,0.9949851427807885,305.1092443891681,256.82822664030675
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,45320,0.9840004365898375,0.9199418054383655,450.1632947271319,411.1383976007579
True,0.06794334900242915,0.08546301337922901,0.11053662832008815,0.0,0.0,0.002720267261347492,Tier_C,,128584,0.9945662046819066,0.9946592069982335,202.05399754568765,169.32395117292927
True,0.15273843617571703,0.18678459914449974,0.23121196240158648,0.009599999999998943,0.0,0.006261649995153676,Tier_C,,62696,0.9949189851897494,0.9949520428903533,253.68279365891078,172.76836825437903
True,0.20382174777841033,0.26068015794144184,0.3322066273494517,0.029999999999996696,0.006099999999999328,0.009194160355452945,Tier_B,,183557,0.9949268432934734,0.9814215872334429,334.6239742500761,176.21182208347636
True,0.0924699402022503,0.1252860148154008,0.17089311935984763,0.0,0.0,0.0040956873166301195,Tier_C,,154957,0.994831146343579,0.9949532063468454,179.7496485737479,133.38198746369864
