attained,min_reduction,median_reduction,max_reduction,span20,span30,A_TS,tier,rejection_reason,candidate_id,rho_high_final,rho_two_final,G_high_final_nm,G_two_final_nm,window_width_C,lower_bracketed,upper_bracketed,complete
False,0.26601993625977094,0.3048734306634272,0.34891864507973824,0.023399999999997423,0.013099999999998557,0.008551994879609365,Tier_C,,43577,0.9949811339388209,0.9734319905159365,486.27453018244955,245.1963586376678,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,157577,0.80494044869426,0.80494044869426,501.4033072094538,501.4033072094538,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,113983,0.8061977112384764,0.8061977112384764,500.5469141549976,500.5469141549976,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,45384,0.8284953947892066,0.8284953947892066,491.2488500136744,491.2488500136744,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,91450,0.8393678760237748,0.8393678760237748,491.7284867058624,491.7284867058624,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,10371,0.8332032835080312,0.8332032835080312,489.96208183498766,489.96208183498766,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,68128,0.8154537710200148,0.8154537710200148,496.7123081898729,496.7123081898729,0.0,False,True,False
False,0.2563700112487314,0.3015742093558462,0.3526179138613884,0.023499999999997412,0.012099999999998667,0.008485416224377554,Tier_C,,228579,0.994980502353427,0.9735066195900095,417.55180196491256,200.58111723826528,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,27275,0.8259387183710778,0.8259387183710778,489.28634932710213,489.28634932710213,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,166834,0.8174924151147018,0.8174924151147018,501.6857317226109,501.6857317226109,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,11325,0.8352330959245337,0.8352330959245337,488.6092729217698,488.6092729217698,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,183702,0.8448466770881506,0.8448466770881506,484.7354293207105,484.7354293207105,0.0,False,True,False
True,0.06718896523960205,0.08497626253846147,0.1074022447884424,0.0,0.0,0.00264851860407167,Tier_C,,134934,0.9947489359462941,0.9949697875260478,156.60922613490433,132.4785696255153,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,154236,0.85803870251062,0.85803870251062,489.28219265251755,489.28219265251755,0.0,False,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,227971,0.8082270145457509,0.8082270145457509,499.9415561532951,499.9415561532951,0.0,False,True,False
