case_id,path,budget_h,reference_rate_C_min,t,T_C,rho,G,rho_dot_open,rho_dot_closed,closed_pore_fraction,closed_mean_radius,closed_D90,gas_capillary_ratio,sigma_res_hydro
LS014,fast,500.0,1.0,684.0000000000048,253.0000000000016,0.7000000000005993,1.0000000000000001e-07,4.397877676409254e-51,1.258127466906374e-34,1.250278089542857e-11,4.177656829534829e-08,7.390387291412669e-08,0.0021929824566039556,49829292.07693748
LS014,fast,500.0,1.0,696.0000000000055,257.0000000000018,0.7000000000006098,1.0000000000000001e-07,1.4307881406163943e-50,1.2802483893966425e-34,1.2722127928634564e-11,4.177656829534829e-08,7.390387291412669e-08,0.0021551724142567764,49826302.409103796
LS014,fast,500.0,1.0,708.0000000000061,261.00000000000205,0.7000000000006202,1.0000000000000001e-07,4.573348371739186e-50,1.3023693118867456e-34,1.2941474961838927e-11,4.17765682953483e-08,7.390387291412669e-08,0.0021186440682603486,49823312.9206448
LS014,fast,500.0,1.0,720.0000000000068,265.0000000000023,0.7000000000006308,1.0000000000000001e-07,1.4367827560240153e-49,1.3244902343766836e-34,1.3160821995041673e-11,4.177656829534828e-08,7.390387291412669e-08,0.0020833333337971346,49820323.61154973
LS014,fast,500.0,1.0,732.0000000000075,269.0000000000025,0.7000000000006412,1.0000000000000001e-07,4.438250917848797e-49,1.3466111568664565e-34,1.3380169028242788e-11,4.177656829534829e-08,7.390387291412669e-08,0.002049180328332714,49817334.48180783
LS014,fast,500.0,1.0,744.0000000000082,273.00000000000273,0.7000000000006517,1.0000000000000001e-07,1.3485209768482289e-48,1.3687320793560648e-34,1.3599516061442293e-11,4.1776568295348264e-08,7.390387291412669e-08,0.002016129032721984,49814345.531408325
LS014,fast,500.0,1.0,756.0000000000089,277.00000000000296,0.7000000000006623,1.0000000000000001e-07,4.031671811554387e-48,1.390853001845508e-34,1.3818863094640178e-11,4.177656829534826e-08,7.390387291412669e-08,0.001984126984590958,49811356.760340475
LS014,fast,500.0,1.0,768.0000000000095,281.0000000000032,0.7000000000006728,1.0000000000000001e-07,1.1864412298582832e-47,1.4129739243347874e-34,1.403821012783645e-11,4.1776568295348244e-08,7.390387291412669e-08,0.001953125000464026,49808368.1685935
LS014,fast,500.0,1.0,780.0000000000102,285.0000000000034,0.7000000000006833,1.0000000000000001e-07,3.4378625264253516e-47,1.4350948468239024e-34,1.42575571610311e-11,4.1776568295348244e-08,7.390387291412669e-08,0.0019230769235409966,49805379.75615665
LS014,fast,500.0,1.0,792.0000000000109,289.00000000000364,0.7000000000006937,1.0000000000000001e-07,9.811952171287809e-47,1.457215769312855e-34,1.4476904194224143e-11,4.1776568295348225e-08,7.390387291412669e-08,0.001893939394403512,49802391.52301918
LS014,fast,500.0,1.0,804.0000000000116,293.00000000000387,0.7000000000007043,1.0000000000000001e-07,2.7592201299133235e-46,1.4793366918016442e-34,1.4696251227415595e-11,4.177656829534819e-08,7.390387291412669e-08,0.001865671642255203,49799403.46917031
LS014,fast,500.0,1.0,816.0000000000123,297.0000000000041,0.7000000000007147,1.0000000000000001e-07,7.647451768088154e-46,1.5014576142902722e-34,1.4915598260605443e-11,4.177656829534816e-08,7.390387291412669e-08,0.0018382352945818397,49796415.5945993
LS014,fast,500.0,1.0,828.000000000013,301.0000000000043,0.7000000000007254,1.0000000000000001e-07,2.089672834874649e-45,1.5235785367787397e-34,1.5134945293793718e-11,4.1776568295348105e-08,7.390387291412669e-08,0.0018115942033627723,49793427.899295375
LS014,fast,500.0,1.0,840.0000000000136,305.00000000000455,0.7000000000007358,1.0000000000000001e-07,5.63117521680752e-45,1.5456994592670484e-34,1.535429232698041e-11,4.177656829534805e-08,7.390387291412669e-08,0.0017857142861785289,49790440.38324779
LS014,fast,500.0,1.0,852.0000000000143,309.0000000000048,0.7000000000007462,1.0000000000000001e-07,1.4969369157478467e-44,1.5678203817552003e-34,1.5573639360165555e-11,4.1776568295347967e-08,7.390387291412669e-08,0.0017605633807459464,49787453.0464458
LS014,fast,500.0,1.0,864.000000000015,313.000000000005,0.7000000000007569,1.0000000000000001e-07,3.926565007407148e-44,1.589941304243198e-34,1.5792986393349164e-11,4.1776568295347874e-08,7.390387291412669e-08,0.0017361111115753696,49784465.888878636
LS014,fast,500.0,1.0,876.0000000000157,317.00000000000523,0.7000000000007673,1.0000000000000001e-07,1.0165874845174104e-43,1.6120622267310456e-34,1.6012333426531267e-11,4.177656829534775e-08,7.390387291412669e-08,0.001712328767587536,49781478.91053555
LS014,fast,500.0,1.0,888.0000000000164,321.00000000000546,0.7000000000007779,1.0000000000000001e-07,2.5984481985668546e-43,1.6341831492187455e-34,1.62316804597119e-11,4.177656829534758e-08,7.390387291412669e-08,0.001689189189653412,49778492.11140579
LS014,fast,500.0,1.0,900.000000000017,325.0000000000057,0.7000000000007884,1.0000000000000001e-07,6.5589195397284615e-43,1.6563040717063041e-34,1.6451027492891097e-11,4.177656829534738e-08,7.390387291412669e-08,0.0016666666671308443,49775505.4914786
LS014,fast,500.0,1.0,912.0000000000177,329.0000000000059,0.7000000000007989,1.0000000000000001e-07,1.6353401920200746e-42,1.678424994193728e-34,1.667037452606893e-11,4.177656829534711e-08,7.390387291412669e-08,0.0016447368425693727,49772519.05074323
LS014,fast,500.0,1.0,924.0000000000184,333.00000000000614,0.7000000000008094,1.0000000000000001e-07,4.028536008057815e-42,1.700545916681026e-34,1.6889721559245448e-11,4.177656829534678e-08,7.390387291412669e-08,0.0016233766238406351,49769532.78918893
LS014,fast,500.0,1.0,936.0000000000191,337.00000000000637,0.70000000000082,1.0000000000000001e-07,9.807373432451584e-42,1.7226668391682076e-34,1.7109068592420756e-11,4.177656829534635e-08,7.390387291412669e-08,0.001602564103027981,49766546.706804946
LS014,fast,500.0,1.0,948.0000000000198,341.0000000000066,0.7000000000008304,1.0000000000000001e-07,2.360069570988844e-41,1.7447877616552876e-34,1.7328415625594952e-11,4.177656829534582e-08,7.390387291412669e-08,0.0015822784814763606,49763560.80358053
LS014,fast,500.0,1.0,960.0000000000205,345.0000000000068,0.700000000000841,1.0000000000000001e-07,5.615148438411406e-41,1.766908684142281e-34,1.7547762658768172e-11,4.1776568295345134e-08,7.390387291412669e-08,0.0015625000004634724,49760575.07950494
LS014,fast,500.0,1.0,972.0000000000211,349.00000000000705,0.7000000000008515,1.0000000000000001e-07,1.3211654837950165e-40,1.7890296066292096e-34,1.776710969194059e-11,4.177656829534426e-08,7.390387291412669e-08,0.001543209877006388,49757589.534567416
LS014,fast,500.0,1.0,984.0000000000218,353.0000000000073,0.7000000000008619,1.0000000000000001e-07,3.074719513813401e-40,1.8111505291160982e-34,1.79864567251124e-11,4.1776568295343195e-08,7.390387291412669e-08,0.0015243902443652431,49754604.16875721
LS014,fast,500.0,1.0,996.0000000000225,357.0000000000075,0.7000000000008725,1.0000000000000001e-07,7.079400915954842e-40,1.8332714516029784e-34,1.820580375828388e-11,4.177656829534186e-08,7.390387291412669e-08,0.0015060240968478758,49751618.98206358
LS014,fast,500.0,1.0,1008.0000000000232,361.00000000000773,0.700000000000883,1.0000000000000001e-07,1.612940546243062e-39,1.8553923740898893e-34,1.8425150791455338e-11,4.177656829534019e-08,7.390387291412669e-08,0.0014880952385569837,49748633.97447577
LS014,fast,500.0,1.0,1020.0000000000239,365.00000000000796,0.7000000000008935,1.0000000000000001e-07,3.63711454959777e-39,1.8775132965768787e-34,1.864449782462716e-11,4.177656829533811e-08,7.390387291412669e-08,0.0014705882357551325,49745649.145983055
LS014,fast,500.0,1.0,1032.0000000000246,369.0000000000082,0.7000000000009041,1.0000000000000001e-07,8.11888044946817e-39,1.8996342190640045e-34,1.886384485779983e-11,4.1776568295335546e-08,7.390387291412669e-08,0.0014534883725531357,49742664.49657468
LS014,fast,500.0,1.0,1044.0000000000243,373.0000000000081,0.7000000000009146,1.0000000000000001e-07,1.7943929978530364e-38,1.921755141551337e-34,1.908319189097391e-11,4.177656829533237e-08,7.390387291412669e-08,0.0014367816096544062,49739680.02623989
LS014,fast,500.0,1.0,1056.000000000023,377.0000000000076,0.700000000000925,1.0000000000000001e-07,3.9273619793107325e-38,1.943876064038964e-34,1.9302538924150125e-11,4.1776568295328465e-08,7.390387291412669e-08,0.0014204545459121911,49736695.73496795
LS014,fast,500.0,1.0,1068.0000000000216,381.00000000000716,0.7000000000009355,1.0000000000000001e-07,8.513810666143977e-38,1.9659969865269916e-34,1.9521885957329356e-11,4.177656829532365e-08,7.390387291412669e-08,0.0014044943824784591,49733711.622748114
LS014,fast,500.0,1.0,1080.0000000000202,385.0000000000067,0.7000000000009461,1.0000000000000001e-07,1.8283636994064252e-37,1.9881179090155518e-34,1.9741232990512664e-11,4.177656829531774e-08,7.390387291412669e-08,0.0013888888893428563,49730727.68956964
LS014,fast,500.0,1.0,1092.0000000000189,389.00000000000625,0.7000000000009565,1.0000000000000001e-07,3.890368678188358e-37,2.010238831504799e-34,1.9960580023701323e-11,4.177656829531052e-08,7.390387291412669e-08,0.0013736263740778897,49727743.93542179
LS014,fast,500.0,1.0,1104.0000000000175,393.0000000000058,0.7000000000009671,1.0000000000000001e-07,8.20315167205487e-37,2.0323597539949227e-34,2.017992705689687e-11,4.177656829530169e-08,7.390387291412669e-08,0.0013586956526224624,49724760.36029381
LS014,fast,500.0,1.0,1116.0000000000161,397.00000000000534,0.7000000000009776,1.0000000000000001e-07,1.7143640610192375e-36,2.0544806764861496e-34,2.0399274090101178e-11,4.1776568295290964e-08,7.390387291412669e-08,0.0013440860219503447,49721776.96417498
LS014,fast,500.0,1.0,1128.0000000000148,401.0000000000049,0.700000000000988,1.0000000000000001e-07,3.551620405465745e-36,2.0766015989787536e-34,2.0618621123316478e-11,4.1776568295277914e-08,7.390387291412669e-08,0.0013297872344832102,49718793.74705454
LS014,fast,500.0,1.0,1140.0000000000134,405.00000000000443,0.7000000000009987,1.0000000000000001e-07,7.294884647675995e-36,2.0987225214730625e-34,2.083796815654545e-11,4.1776568295262085e-08,7.390387291412669e-08,0.0013157894741196898,49715810.70892176
LS014,fast,500.0,1.0,1152.000000000012,409.000000000004,0.7000000000010091,1.0000000000000001e-07,1.485745274261145e-35,2.120843443969468e-34,2.1057315189791303e-11,4.177656829524295e-08,7.390387291412669e-08,0.001302083333762609,49712827.8497659
LS014,fast,500.0,1.0,1164.0000000000107,413.0000000000035,0.7000000000010196,1.0000000000000001e-07,3.001016909513002e-35,2.1429643664684405e-34,2.127666222305788e-11,4.177656829521983e-08,7.390387291412669e-08,0.0012886597942362926,49709845.16957621
LS014,fast,500.0,1.0,1176.0000000000093,417.00000000000307,0.7000000000010301,1.0000000000000001e-07,6.012475384347224e-35,2.165085288970537e-34,2.1496009256349744e-11,4.177656829519201e-08,7.390387291412669e-08,0.0012755102044946461,49706862.668341964
LS014,fast,500.0,1.0,1188.000000000008,421.0000000000026,0.7000000000010406,1.0000000000000001e-07,1.1949786559265247e-34,2.187206211476423e-34,2.1715356289672322e-11,4.177656829515858e-08,7.390387291412669e-08,0.001262626263028747,49703880.34605242
LS014,fast,500.0,1.0,1200.0000000000066,425.00000000000216,0.7000000000010511,1.0000000000000001e-07,2.3563984865931514e-34,2.209327133986885e-34,2.1934703323032075e-11,4.1776568295118474e-08,7.390387291412669e-08,0.0012500000003899778,49700898.20269686
LS014,fast,500.0,1.0,1212.0000000000052,429.0000000000017,0.7000000000010616,1.0000000000000001e-07,4.610812819095247e-34,2.2314480565028584e-34,2.215405035643663e-11,4.177656829507046e-08,7.390387291412669e-08,0.0012376237627513902,49697916.23826452
LS014,fast,500.0,1.0,1224.0000000000039,433.00000000000125,0.7000000000010722,1.0000000000000001e-07,8.95372011897174e-34,2.2535689790254448e-34,2.2373397389895025e-11,4.1776568295013104e-08,7.390387291412669e-08,0.0012254901964360444,49694934.45274469
LS014,fast,500.0,1.0,1236.0000000000025,437.0000000000008,0.7000000000010826,1.0000000000000001e-07,1.7257688021496216e-33,2.275689901555947e-34,2.2592744423417888e-11,4.177656829494474e-08,7.390387291412669e-08,0.0012135922333466108,49691952.84612662
LS014,fast,500.0,1.0,1248.0000000000011,441.00000000000034,0.7000000000010932,1.0000000000000001e-07,3.301941299014483e-33,2.297810824095897e-34,2.2812091457017762e-11,4.177656829486337e-08,7.390387291412669e-08,0.0012019230772355694,49688971.41839959
LS014,fast,500.0,1.0,1259.9999999999998,444.9999999999999,0.7000000000011037,1.0000000000000001e-07,6.27215904842006e-33,2.3199317466470945e-34,2.303143849070937e-11,4.177656829476675e-08,7.390387291412669e-08,0.0011904761907599677,49685990.16955284
LS014,fast,500.0,1.0,1271.9999999999984,448.99999999999943,0.7000000000011142,1.0000000000000001e-07,1.1829814079089288e-32,2.342052669211651e-34,2.325078552450999e-11,4.17765682946522e-08,7.390387291412669e-08,0.0011792452832689252,49683009.09957566
LS014,fast,500.0,1.0,1283.999999999997,452.999999999999,0.7000000000011246,1.0000000000000001e-07,2.2156590504970564e-32,2.364173591792039e-34,2.3470132558439838e-11,4.177656829451666e-08,7.390387291412669e-08,0.0011682242992759524,49680028.20845731
LS014,fast,500.0,1.0,1295.9999999999957,456.9999999999985,0.7000000000011352,1.0000000000000001e-07,4.1213736881199986e-32,2.3862945143911482e-34,2.368947959252255e-11,4.1776568294356594e-08,7.390387291412669e-08,0.0011574074075716887,49677047.49618707
LS014,fast,500.0,1.0,1307.9999999999943,460.99999999999807,0.7000000000011457,1.0000000000000001e-07,7.614544273698218e-32,2.408415437012347e-34,2.39088266267857e-11,4.177656829416787e-08,7.390387291412669e-08,0.0011467889909359424,49674066.9627542
LS014,fast,500.0,1.0,1319.999999999993,464.9999999999976,0.7000000000011563,1.0000000000000001e-07,1.3975149026042797e-31,2.430536359659561e-34,2.412817366126139e-11,4.1776568293945723e-08,7.390387291412669e-08,0.0011363636364108863,49671086.608147964
LS014,fast,500.0,1.0,1331.9999999999916,468.99999999999716,0.7000000000011667,1.0000000000000001e-07,2.548157746895742e-31,2.4526572823373524e-34,2.434752069598692e-11,4.1776568293684764e-08,7.390387291412669e-08,0.0011261261261000235,49668106.43235764
LS014,fast,500.0,1.0,1343.9999999999902,472.9999999999967,0.7000000000011772,1.0000000000000001e-07,4.616355251498269e-31,2.474778205051015e-34,2.4566867731005612e-11,4.1776568293378694e-08,7.390387291412669e-08,0.0011160714284600658,49665126.4353725
LS014,fast,500.0,1.0,1355.9999999999889,476.99999999999625,0.7000000000011877,1.0000000000000001e-07,8.310361766049905e-31,2.4968991278066817e-34,2.478621476636764e-11,4.177656829302029e-08,7.390387291412669e-08,0.0011061946900551803,49662146.61718182
LS014,fast,500.0,1.0,1367.9999999999875,480.9999999999958,0.7000000000011983,1.0000000000000001e-07,1.4867304196292377e-30,2.519020050611451e-34,2.5005561802131063e-11,4.177656829260131e-08,7.390387291412669e-08,0.001096491227745228,49659166.977774866
LS014,fast,500.0,1.0,1379.9999999999861,484.99999999999534,0.7000000000012088,1.0000000000000001e-07,2.6434980051104024e-30,2.541140973473514e-34,2.5224908838362887e-11,4.17765682921123e-08,7.390387291412669e-08,0.0010869565212815588,49656187.51714091
LS014,fast,500.0,1.0,1391.9999999999848,488.9999999999949,0.7000000000012192,1.0000000000000001e-07,4.671992964952097e-30,2.56326189640232e-34,2.54442558751404e-11,4.17765682915425e-08,7.390387291412669e-08,0.001077586206285786,49653208.23526923
LS014,fast,500.0,1.0,1403.9999999999834,492.99999999999443,0.7000000000012299,1.0000000000000001e-07,8.208104983431465e-30,2.585382819408745e-34,2.5663602912552583e-11,4.1776568290879596e-08,7.390387291412669e-08,0.001068376067588614,49650229.13214911
LS014,fast,500.0,1.0,1415.999999999982,496.999999999994,0.7000000000012403,1.0000000000000001e-07,1.4336442469738899e-29,2.6075037425052924e-34,2.58829499507017e-11,4.177656829010954e-08,7.390387291412669e-08,0.0010593220329073651,49647250.20776981
LS014,fast,500.0,1.0,1427.9999999999807,500.9999999999935,0.7000000000012507,1.0000000000000001e-07,2.4896429764674357e-29,2.629624665706309e-34,2.6102296989705127e-11,4.1776568289216394e-08,7.390387291412669e-08,0.0010504201668422807,49644271.462120615
LS014,fast,500.0,1.0,1439.9999999999793,504.99999999999307,0.7000000000012613,1.0000000000000001e-07,4.2990107503701734e-29,2.651745589028242e-34,2.6321644029697395e-11,4.177656828818203e-08,7.390387291412669e-08,0.0010416666651730014,49641292.89519079
LS014,fast,500.0,1.0,1451.999999999978,508.9999999999926,0.7000000000012718,1.0000000000000001e-07,7.381992246210947e-29,2.6738665124899073e-34,2.654099107083243e-11,4.1776568286985865e-08,7.390387291412669e-08,0.0010330578494378577,49638314.50696962
LS014,fast,500.0,1.0,1463.9999999999766,512.9999999999922,0.7000000000012823,1.0000000000000001e-07,1.2606347525550419e-28,2.6959874361128097e-34,2.676033811328612e-11,4.177656828560467e-08,7.390387291412669e-08,0.0010245901617797462,49635336.297446385
LS014,fast,500.0,1.0,1475.9999999999752,516.9999999999917,0.7000000000012929,1.0000000000000001e-07,2.1411736791597866e-28,2.7181083599214855e-34,2.697968515725921e-11,4.177656828401204e-08,7.390387291412669e-08,0.0010162601600434177,49632358.266610354
LS014,fast,500.0,1.0,1487.9999999999739,520.9999999999912,0.7000000000013034,1.0000000000000001e-07,3.617403954913326e-28,3.407506655164297e-34,2.7199032202980394e-11,4.1776568282178225e-08,7.390387291412669e-08,0.001008064513109984,49629380.41445082
LS014,fast,500.0,1.0,1499.9999999999725,524.9999999999908,0.7000000000013138,1.0000000000000001e-07,6.07938243279431e-28,5.0204443051749506e-34,2.7418379250709935e-11,4.1776568280069636e-08,7.390387291412669e-08,0.0009999999964553587,49626402.74095705
LS014,fast,500.0,1.0,1511.9999999999711,528.9999999999903,0.7000000000013242,1.0000000000000001e-07,1.0164205027583332e-27,7.368448024210063e-34,2.763772630074358e-11,4.177656827764841e-08,7.390387291412669e-08,0.00099206348792019,49623425.24611833
LS014,fast,500.0,1.0,1523.9999999999698,532.9999999999899,0.7000000000013349,1.0000000000000001e-07,1.6907225501486193e-27,1.0773659207654185e-33,2.785707335341699e-11,4.177656827487197e-08,7.390387291412669e-08,0.000984251963679626,49620447.92992394
LS014,fast,500.0,1.0,1535.9999999999684,536.9999999999894,0.7000000000013453,1.0000000000000001e-07,2.798266457552342e-27,1.5693802995847766e-33,2.8076420409110564e-11,4.1776568271692414e-08,7.390387291412669e-08,0.000976562494401988,49617470.79236316
LS014,fast,500.0,1.0,1547.999999999967,540.999999999989,0.7000000000013559,1.0000000000000001e-07,4.608459284628621e-27,2.277691212425276e-33,2.8295767468254893e-11,4.1776568268056e-08,7.390387291412669e-08,0.0009689922415860936,49614493.833425276
LS014,fast,500.0,1.0,1559.9999999999657,544.9999999999885,0.7000000000013664,1.0000000000000001e-07,7.552729917529706e-27,3.293719770088332e-33,2.8515114531336735e-11,4.177656826390245e-08,7.390387291412669e-08,0.0009615384540676126,49611517.05309957
LS014,fast,500.0,1.0,1571.9999999999643,548.9999999999881,0.7000000000013769,1.0000000000000001e-07,1.231869204199941e-26,4.74598764679384e-33,2.8734461598905686e-11,4.177656825916425e-08,7.390387291412669e-08,0.000954198464685422,49608540.45137533
LS014,fast,500.0,1.0,1583.999999999963,552.9999999999876,0.7000000000013873,1.0000000000000001e-07,1.9997146086292258e-26,6.81455146386539e-33,2.8953808671581466e-11,4.177656825376592e-08,7.390387291412669e-08,0.0009469696870994741,49605564.02824183
LS014,fast,500.0,1.0,1595.9999999999616,556.9999999999872,0.700000000001398,1.0000000000000001e-07,3.231052150780444e-26,9.750812064860628e-33,2.91731557500621e-11,4.177656824762305e-08,7.390387291412669e-08,0.0009398496127521969,49602587.78368837
LS014,fast,500.0,1.0,1607.9999999999602,560.9999999999867,0.7000000000014084,1.0000000000000001e-07,5.196627943994639e-26,1.3904610620311213e-32,2.939250283513276e-11,4.177656824064153e-08,7.390387291412669e-08,0.000932835807965939,49599611.71770422
LS014,fast,500.0,1.0,1619.9999999999588,564.9999999999862,0.7000000000014188,1.0000000000000001e-07,8.32012044663913e-26,1.9761171806753225e-32,2.961184992767569e-11,4.177656823271638e-08,7.390387291412669e-08,0.0009259259111693893,49596635.83027867
LS014,fast,500.0,1.0,1631.9999999999575,568.9999999999858,0.7000000000014295,1.0000000000000001e-07,1.3261602822776834e-25,2.799131164965843e-32,2.983119702868102e-11,4.1776568223730715e-08,7.390387291412669e-08,0.0009191176302463423,49593660.12140101
LS014,fast,500.0,1.0,1643.9999999999561,572.9999999999853,0.7000000000014399,1.0000000000000001e-07,2.1044973676417986e-25,3.95194579153692e-32,3.005054413925864e-11,4.177656821355455e-08,7.390387291412669e-08,0.0009124087400005496,49590684.591060534
LS014,fast,500.0,1.0,1655.9999999999548,576.9999999999849,0.7000000000014505,1.0000000000000001e-07,3.325169268937803e-25,5.561551656331341e-32,3.0269891260651336e-11,4.177656820204345e-08,7.390387291412669e-08,0.0009057970797307708,49587709.23924652
LS014,fast,500.0,1.0,1667.9999999999534,580.9999999999844,0.7000000000014609,1.0000000000000001e-07,5.231408822903118e-25,7.801856459846198e-32,3.048923839424909e-11,4.177656818903706e-08,7.390387291412669e-08,0.0008992805509104721,49584734.065948255
LS014,fast,500.0,1.0,1679.999999999952,584.999999999984,0.7000000000014714,1.0000000000000001e-07,8.195758081662855e-25,1.0910289336310886e-31,3.0708585541604856e-11,4.1776568174357674e-08,7.390387291412669e-08,0.0008928571149669348,49581759.071155034
LS014,fast,500.0,1.0,1691.9999999999507,588.9999999999835,0.7000000000014819,1.0000000000000001e-07,1.2786471751840303e-24,1.5210024022936002e-31,3.092793270445172e-11,4.177656815780841e-08,7.390387291412669e-08,0.0008865247911548404,49578784.25485615
LS014,fast,500.0,1.0,1703.9999999999493,592.9999999999831,0.7000000000014925,1.0000000000000001e-07,1.9866827630611325e-24,2.1139635168104954e-31,3.1147279884721755e-11,4.177656813917142e-08,7.390387291412669e-08,0.0008802816545196707,49575809.61704089
LS014,fast,500.0,1.0,1715.999999999948,596.9999999999826,0.700000000001503,1.0000000000000001e-07,3.0743064513342922e-24,2.9292559756745715e-31,3.1366627084566553e-11,4.177656811820597e-08,7.390387291412669e-08,0.0008741258339465259,49572835.15769854
LS014,fast,500.0,1.0,1727.9999999999466,600.9999999999822,0.7000000000015134,1.0000000000000001e-07,4.738389941861504e-24,4.046945605159854e-31,3.158597430637969e-11,4.177656809464616e-08,7.390387291412669e-08,0.0008680555102902014,49569860.8768184
LS014,fast,500.0,1.0,1739.9999999999452,604.9999999999817,0.700000000001524,1.0000000000000001e-07,7.274500623567739e-24,5.574748055540726e-31,3.180532155282121e-11,4.1776568068198744e-08,7.390387291412669e-08,0.0008620689145826053,49566886.774389766
LS014,fast,500.0,1.0,1751.9999999999438,608.9999999999812,0.7000000000015344,1.0000000000000001e-07,1.112468259430003e-23,7.6571695939417636e-31,3.2024668826844166e-11,4.1776568038540514e-08,7.390387291412669e-08,0.0008561643263137974,49563912.850401916
LS014,fast,500.0,1.0,1763.9999999999425,612.9999999999808,0.7000000000015449,1.0000000000000001e-07,1.6947553674529208e-23,1.0487535087047335e-30,3.22440161317238e-11,4.1776568005315574e-08,7.390387291412669e-08,0.0008503400717831481,49560939.10484415
LS014,fast,500.0,1.0,1775.999999999941,616.9999999999803,0.7000000000015554,1.0000000000000001e-07,2.5720762243230822e-23,1.4323772549280314e-30,3.246336347108888e-11,4.177656796813253e-08,7.390387291412669e-08,0.0008445945225172946,49557965.53770577
LS014,fast,500.0,1.0,1787.9999999999397,620.9999999999799,0.7000000000015659,1.0000000000000001e-07,3.889019859050123e-23,1.950907256540302e-30,3.268271084895605e-11,4.177656792656123e-08,7.390387291412669e-08,0.0008389260937517529,49554992.148976065
LS014,fast,500.0,1.0,1799.9999999999384,624.9999999999794,0.7000000000015765,1.0000000000000001e-07,5.858651793425536e-23,2.6498857412390063e-30,3.290205826976695e-11,4.17765678801294e-08,7.390387291412669e-08,0.0008333332429732122,49552018.938644335
LS014,fast,500.0,1.0,1811.999999999937,628.999999999979,0.7000000000015869,1.0000000000000001e-07,8.793823022824126e-23,3.58958961410822e-30,3.312140573842847e-11,4.1776567828319027e-08,7.390387291412669e-08,0.0008278144685196977,49549045.906699866
LS014,fast,500.0,1.0,1823.9999999999357,632.9999999999785,0.7000000000015975,1.0000000000000001e-07,1.3152284652382578e-22,4.849590975638351e-30,3.334075326035639e-11,4.1776567770562404e-08,7.390387291412669e-08,0.0008223683082359289,49546073.05313196
LS014,fast,500.0,1.0,1835.9999999999343,636.9999999999781,0.700000000001608,1.0000000000000001e-07,1.9601472275734168e-22,6.534665161036496e-30,3.356010084152262e-11,4.1776567706237875e-08,7.390387291412669e-08,0.0008169933381813489,49543100.37792992
LS014,fast,500.0,1.0,1847.999999999933,640.9999999999776,0.7000000000016184,1.0000000000000001e-07,2.911122048989516e-22,8.78242551278458e-30,3.37794484885061e-11,4.1776567634665464e-08,7.390387291412669e-08,0.0008116881713884238,49540127.88108304
LS014,fast,500.0,1.0,1859.9999999999316,644.9999999999771,0.700000000001629,1.0000000000000001e-07,4.30860049803708e-22,1.177316546118607e-29,3.399879620854807e-11,4.1776567555101866e-08,7.390387291412669e-08,0.0008064514566689403,49537155.56258062
LS014,fast,500.0,1.0,1871.9999999999302,648.9999999999767,0.7000000000016395,1.0000000000000001e-07,6.355294161823033e-22,1.5742515504781938e-29,3.4218144009611445e-11,4.177656746673535e-08,7.390387291412669e-08,0.0008012818774661411,49534183.42241196
LS014,fast,500.0,1.0,1883.9999999999288,652.9999999999762,0.70000000000165,1.0000000000000001e-07,9.342818093485887e-22,2.0997681479268978e-29,3.443749190044502e-11,4.1776567368680224e-08,7.390387291412669e-08,0.0007961781507506544,49531211.460566364
LS014,fast,500.0,1.0,1895.9999999999275,656.9999999999758,0.7000000000016604,1.0000000000000001e-07,1.3689317584733838e-21,2.7938228578749614e-29,3.465683989065249e-11,4.177656725997088e-08,7.390387291412669e-08,0.0007911390259582696,49528239.67703313
LS014,fast,500.0,1.0,1907.999999999926,660.9999999999753,0.7000000000016711,1.0000000000000001e-07,1.9992445443991087e-21,3.7082622106943425e-29,3.48761879907669e-11,4.177656713955541e-08,7.390387291412669e-08,0.000786163283967712,49525268.07180155
LS014,fast,500.0,1.0,1919.9999999999247,664.9999999999749,0.7000000000016815,1.0000000000000001e-07,2.9103718940918728e-21,4.910204205351697e-29,3.509553621233052e-11,4.177656700628895e-08,7.390387291412669e-08,0.0007812497361166661,49522296.644860946
LS014,fast,500.0,1.0,1931.9999999999234,668.9999999999744,0.7000000000016919,1.0000000000000001e-07,4.22325622751303e-21,6.486336789169285e-29,3.5314884567980854e-11,4.177656685892642e-08,7.390387291412669e-08,0.0007763972232543776,49519325.396200605
LS014,fast,500.0,1.0,1943.999999999922,672.999999999974,0.7000000000017026,1.0000000000000001e-07,6.109144242045995e-21,8.548369895930453e-29,3.553423307154285e-11,4.177656669611486e-08,7.390387291412669e-08,0.0007716046148292458,49516354.32580984
LS014,fast,500.0,1.0,1955.9999999999206,676.9999999999735,0.700000000001713,1.0000000000000001e-07,8.809772019415032e-21,1.1239935437798016e-28,3.575358173812785e-11,4.177656651638519e-08,7.390387291412669e-08,0.0007668708080099071,49513383.43367794
LS014,fast,500.0,1.0,1967.9999999999193,680.999999999973,0.7000000000017236,1.0000000000000001e-07,1.2665354638582068e-20,1.4745300881060071e-28,3.5972930584239616e-11,4.177656631814364e-08,7.390387291412669e-08,0.0007621947268383646,49510412.719794236
LS014,fast,500.0,1.0,1979.999999999918,684.9999999999726,0.7000000000017341,1.0000000000000001e-07,1.8153284223313108e-20,1.9300349555664955e-28,3.6192279627887875e-11,4.177656609966246e-08,7.390387291412669e-08,0.0007575753214138075,49507442.184148006
