rho,G_reference_nm,G_comparison_nm,ratio,pct,delta_ln_G,case_id,budget_h,reference_rate_C_min
0.7960000000000002,196.5770482905272,221.5743036801278,0.887183418950568,-12.716263473778692,-0.11970353231069704,LS057,96.0,1.0
0.7970000000000002,197.55863226798257,222.48129266934453,0.8879786246190037,-12.615323418292897,-0.11880760765468304,LS057,96.0,1.0
0.7980000000000002,198.5549511865987,223.39652125909473,0.8888005510001435,-12.511181375250795,-0.11788242071975377,LS057,96.0,1.0
0.7990000000000002,199.56630095767665,224.32019378361588,0.8896492892217391,-12.403844089483302,-0.11692795097106076,LS057,96.0,1.0
0.8000000000000002,200.59298660744741,225.25251931648677,0.890524941590589,-12.293317491352322,-0.11594416812068911,LS057,96.0,1.0
0.8010000000000002,201.63532257639866,226.1937118571138,0.8914276215767278,-12.17960671122496,-0.1149310322134718,LS057,96.0,1.0
0.8020000000000002,202.6936330324995,227.14399052405255,0.8923574538109386,-12.062716093125994,-0.11388849370223647,LS057,96.0,1.0
0.8030000000000002,203.76825219889002,228.10357975552625,0.8933145740951632,-11.942649207631959,-0.1128164935130349,LS057,96.0,1.0
0.8040000000000002,204.85952469663914,229.07270951752236,0.8942991294254059,-11.819408864068524,-0.11171496310089261,LS057,96.0,1.0
0.8050000000000002,205.96780590321245,230.0516155198633,0.8953112780267722,-11.692997122068784,-0.11058382449656867,LS057,96.0,1.0
0.8060000000000002,207.09346232733085,231.04053944067283,0.8963511894002864,-11.563415302551341,-0.10942299034482804,LS057,96.0,1.0
0.8070000000000002,208.23427176263235,232.03972915967307,0.8974078383764208,-11.432055441947966,-0.10824485093814946,LS057,96.0,1.0
0.8080000000000002,209.38547076400656,233.0494390007771,0.8984594498994196,-11.301628594584606,-0.10707370466240633,LS057,96.0,1.0
0.8090000000000002,210.54615353307997,234.06992998445807,0.8995010745167479,-11.172741015039326,-0.10591503102111448,LS057,96.0,1.0
0.8100000000000002,211.7166348481512,235.10147009040756,0.9005330114130558,-11.045346181242962,-0.10476845605631158,LS057,96.0,1.0
0.8110000000000002,212.8972357620898,236.1443345310175,0.9015555515439468,-10.919399063924944,-0.10363361700161616,LS057,96.0,1.0
0.8120000000000002,214.0882839532718,237.19880603625015,0.902568978026616,-10.794856054814561,-0.10251016174933174,LS057,96.0,1.0
0.8130000000000002,215.29011408625172,238.26517515049085,0.9035735665116489,-10.671674898660058,-0.10139774834468002,LS057,96.0,1.0
0.8140000000000002,216.5030681829944,239.3437405420097,0.9045695855371397,-10.54981462882074,-0.10029604450546181,LS057,96.0,1.0
0.8150000000000002,217.72749600551745,240.43480932569088,0.9055572968662191,-10.42923550620267,-0.09920472716554568,LS057,96.0,1.0
0.8160000000000002,218.96375545081608,241.53869739972538,0.906536955808991,-10.30989896132838,-0.09812348204072052,LS057,96.0,1.0
0.8170000000000002,220.2122129589772,242.6557297970017,0.9075088115298161,-10.19176753934417,-0.0970520032155413,LS057,96.0,1.0
0.8180000000000002,221.47324393541749,243.78624105196712,0.9084731073408148,-10.074804847783872,-0.0959899927498959,LS057,96.0,1.0
0.8190000000000002,222.74723318821816,244.93057558377686,0.9094300809823923,-9.95897550692093,-0.09493716030411843,LS057,96.0,1.0
0.8200000000000002,224.03457538157056,246.0890880965943,0.9103799648915479,-9.844245102552142,-0.09389322278154566,LS057,96.0,1.0
0.8210000000000002,225.33567550638676,247.26214399795228,0.9113229864586667,-9.73058014106783,-0.09285790398749742,LS057,96.0,1.0
0.8220000000000002,226.6509493732289,248.45011983613878,0.9122593682897511,-9.61794800471491,-0.09183093428586186,LS057,96.0,1.0
0.8230000000000002,227.98082413402636,249.65340375762378,0.9131893284954438,-9.506316904467562,-0.09081205022981398,LS057,96.0,1.0
0.8240000000000002,229.32573881982424,250.8723959856057,0.9141130809504536,-9.39565583726742,-0.0898009942284366,LS057,96.0,1.0
0.8250000000000002,230.6861448880566,252.1075093208124,0.9150308354936915,-9.2859345510979,-0.08879751428134232,LS057,96.0,1.0
0.8260000000000002,232.06250679748587,253.35916966576414,0.9159427981376272,-9.177123509599614,-0.08780136370593504,LS057,96.0,1.0
0.8270000000000002,233.45530260788095,254.6278165737727,0.9168491712697168,-9.069193858258073,-0.08681230087599417,LS057,96.0,1.0
0.8280000000000002,234.86502460591458,255.91390382402764,0.9177501538463234,-8.962117392077197,-0.0858300889709678,LS057,96.0,1.0
0.8290000000000002,236.29217995884423,257.21790002420016,0.9186459415795435,-8.85586652465631,-0.08485449573538983,LS057,96.0,1.0
0.8300000000000002,237.73729139762284,258.54028924208393,0.919536727117288,-8.750414258597505,-0.08388529324790671,LS057,96.0,1.0
0.8310000000000002,239.20089793118336,259.881571667877,0.9204227002169931,-8.64573415716998,-0.0829222576993865,LS057,96.0,1.0
0.8320000000000002,240.68355559373717,261.24226430881686,0.921304047913254,-8.541800317169091,-0.08196516917967724,LS057,96.0,1.0
0.8330000000000002,242.18583822703573,262.6229017179746,0.9221809546797033,-8.438587342906603,-0.08101381147255711,LS057,96.0,1.0
0.8340000000000002,243.70833829965764,264.02403675913376,0.9230536025853967,-8.336070321277417,-0.0800679718584935,LS057,96.0,1.0
0.8350000000000002,245.25166776550986,265.44624140979624,0.9239221714459691,-8.234224797849214,-0.07912744092483162,LS057,96.0,1.0
0.8360000000000002,246.81645896385976,266.89010760448457,0.9247868389697951,-8.133026753926531,-0.07819201238307091,LS057,96.0,1.0
0.8370000000000002,248.40336556336206,268.35624812065004,0.925647780899376,-8.032452584543767,-0.07726148289290723,LS057,96.0,1.0
0.7000000000000001,150.00000000000003,150.00000000000003,1.0,0.0,0.0,LS057,240.0,0.2
0.7010000000000001,150.00535590535878,150.3945068823547,0.9974124654878497,-0.25942472163556884,-0.002590887965609568,LS057,240.0,0.2
0.7020000000000001,150.01273417673727,151.17395251978002,0.9923186612264384,-0.7740798468979708,-0.007710992205880767,LS057,240.0,0.2
0.7030000000000001,150.02247669685258,152.01897456041817,0.9868667850882515,-1.3307991625814026,-0.013220218173309472,LS057,240.0,0.2
0.7040000000000001,150.03464988303975,152.8521390166128,0.9815672246937491,-1.8778922973922594,-0.018604775819177712,LS057,240.0,0.2
0.7050000000000001,150.04934261467682,153.67423958738587,0.976411811228467,-2.4158033014631077,-0.023870843825653788,LS057,240.0,0.2
0.7060000000000001,150.06657264664318,154.48600760663834,0.9713926521342425,-2.9449829379401207,-0.02902451330103407,LS057,240.0,0.2
0.7070000000000001,150.08645173901948,155.28811887564504,0.9665031222331242,-3.4657806060140404,-0.0340707498856593,LS057,240.0,0.2
0.7080000000000001,150.1089905520446,156.08119957998494,0.961736525321361,-3.9785818330912797,-0.039014748031337886,LS057,240.0,0.2
0.7090000000000001,150.13422238092014,156.86583143612336,0.9570868366069614,-4.483727259814089,-0.04386115328937696,LS057,240.0,0.2
0.7100000000000001,150.16231827557533,157.64255618647897,0.9525493744084237,-4.981434754607367,-0.04861333667548998,LS057,240.0,0.2
0.7110000000000001,150.193177769484,158.41187954079635,0.9481181474827729,-5.472087276777894,-0.05327615634617258,LS057,240.0,0.2
0.7120000000000001,150.22691078374473,159.17427464480215,0.9437888824621724,-5.9558995218489,-0.05785277930767985,LS057,240.0,0.2
0.7130000000000001,150.2636046312007,159.93018514353605,0.939557498144208,-6.433081740625418,-0.06234626120917717,LS057,240.0,0.2
0.7140000000000001,150.30331785058968,160.68002789571966,0.9354200383145042,-6.903846297954009,-0.06675961173196449,LS057,240.0,0.2
0.7150000000000001,150.34607315561678,161.42419538652834,0.9313726036893966,-7.368414750310818,-0.07109586298564304,LS057,240.0,0.2
0.7160000000000001,150.39184942017468,162.163057878747,0.9274112821221346,-7.827025536261037,-0.07535814177406508,LS057,240.0,0.2
0.7170000000000001,150.4406534516279,162.8969653362037,0.9235325725137533,-8.279884192726504,-0.07954920924068891,LS057,240.0,0.2
0.7180000000000001,150.49284562478712,163.62624914832838,0.9197353505815822,-8.726928824434498,-0.08366931273314258,LS057,240.0,0.2
0.7190000000000001,150.54795753349808,164.351223680486,0.916013608917067,-9.168683769035242,-0.08772405752200807,LS057,240.0,0.2
0.7200000000000001,150.60665314912183,165.0721876712232,0.9123684327070737,-9.604844287840622,-0.0917113872556205,LS057,240.0,0.2
0.7210000000000001,150.66842787940197,165.78942549462127,0.9087939561277395,-10.03594304927801,-0.09563688142497466,LS057,240.0,0.2
0.7220000000000001,150.73350432200334,166.50320830346323,0.9052888881713406,-10.461976620520922,-0.09950117277098912,LS057,240.0,0.2
0.7230000000000001,150.80221383689064,167.21379506682356,0.9018527076466725,-10.88285165871893,-0.1033040675455786,LS057,240.0,0.2
0.7240000000000001,150.87420581327262,167.92143351390564,0.8984809303737791,-11.298967645756015,-0.10704979683040891,LS057,240.0,0.2
0.7250000000000001,150.94956107421922,168.6263609944314,0.8951717879934803,-11.710401669548947,-0.11073963723361309,LS057,240.0,0.2
0.7260000000000001,151.02835827945285,169.3288052645901,0.8919236041585404,-12.117225661206833,-0.11437479563209266,LS057,240.0,0.2
0.7270000000000001,151.11098054547642,170.0289852064391,0.8887365901878814,-12.51927860746649,-0.11795438637471271,LS057,240.0,0.2
0.7280000000000001,151.1972165555431,170.727111487692,0.8856075361319701,-12.916834963674422,-0.12148138798980411,LS057,240.0,0.2
0.7290000000000001,151.28706024677697,171.42338716800285,0.8825345406254788,-13.310012692678294,-0.1249573514216601,LS057,240.0,0.2
0.7300000000000001,151.3805698417387,172.1180082571419,0.8795161608864207,-13.69887723178954,-0.12838333988929543,LS057,240.0,0.2
0.7310000000000001,151.47779885469416,172.81116422983735,0.8765510002191178,-14.083493116775038,-0.13176039009669446,LS057,240.0,0.2
0.7320000000000001,151.57879560483337,173.503038501519,0.873637700607222,-14.463924725884636,-0.13508951946568148,LS057,240.0,0.2
0.7330000000000001,151.68365082932317,174.1938088687314,0.8707752118999167,-14.840200586111294,-0.13837141592043292,LS057,240.0,0.2
0.7340000000000001,151.79242147955512,174.88364791757112,0.8679623468919191,-15.212371087397246,-0.14160694441946495,LS057,240.0,0.2
0.7350000000000001,151.90515295067289,175.5727234031459,0.8651979077745005,-15.580492164185113,-0.14479700310483906,LS057,240.0,0.2
0.7360000000000001,152.02189117197452,176.26119860273576,0.8624807522987931,-15.944616425893932,-0.14794244650094415,LS057,240.0,0.2
0.7370000000000001,152.14268264467344,176.94923264506127,0.8598097904716729,-16.304793348703527,-0.15104408806727884,LS057,240.0,0.2
0.7380000000000001,152.26757447968652,177.6369808178164,0.8571839815035551,-16.661069452783813,-0.1541027025573716,LS057,240.0,0.2
0.7390000000000001,152.39661443550767,178.32459485541014,0.8546023309856641,-17.01348846622499,-0.15711902820085147,LS057,240.0,0.2
0.7400000000000001,152.52985095622515,179.0122232086686,0.8520638882766468,-17.362091476797985,-0.16009376872395312,LS057,240.0,0.2
0.7410000000000001,152.6673332097413,179.70001129808026,0.8495677440804492,-17.706917072560806,-0.16302759522219398,LS057,240.0,0.2
0.7420000000000001,152.80911112625282,180.38810175201615,0.8471130281991833,-18.048001472227156,-0.1659211478976019,LS057,240.0,0.2
0.7430000000000001,152.95523543704988,181.0766346312248,0.8446989074463079,-18.385378646125876,-0.16877503767167487,LS057,240.0,0.2
0.7440000000000001,153.1057577136908,181.76574764077915,0.8423245837068892,-18.719080428498852,-0.17158984768415844,LS057,240.0,0.2
0.7450000000000001,153.26073040761023,182.45557633055083,0.8399892921329577,-19.049136621817198,-0.17436613468679196,LS057,240.0,0.2
0.7460000000000001,153.42020689021706,183.1462542851877,0.8376922994631248,-19.375575093730458,-0.17710443034030193,LS057,240.0,0.2
0.7470000000000001,153.58424149353917,183.8379133044892,0.8354329024566269,-19.698421867208765,-0.179805242422165,LS057,240.0,0.2
0.7480000000000001,153.752889551471,184.53068357499632,0.8332104264328662,-20.01770120438746,-0.18246905595198112,LS057,240.0,0.2
0.7490000000000001,153.92620744168138,185.2246938335434,0.8310242239083458,-20.33343568457645,-0.1850963342406654,LS057,240.0,0.2
0.7500000000000001,154.10425254078996,185.92007152346173,0.8288736728532462,-20.64564634532095,-0.18768752043660258,LS057,240.0,0.2
0.7510000000000001,154.28708316148573,186.6169429440652,0.8267581749409018,-20.95435283376326,-0.19024303912448656,LS057,240.0,0.2
0.7520000000000001,154.4747587326977,187.3154333940013,0.8246771551801277,-21.259573363782327,-0.19276329629025982,LS057,240.0,0.2
0.7530000000000001,154.66733989573112,188.01566730900691,0.822630061150876,-21.56132473459332,-0.19524867978487606,LS057,240.0,0.2
0.7540000000000001,154.86488855074236,188.7177683945651,0.8206163620319831,-21.859622384792953,-0.19769956006488357,LS057,240.0,0.2
0.7550000000000001,155.0674679042091,189.42185975392582,0.8186355476905052,-22.15448044262816,-0.20011629088437852,LS057,240.0,0.2
0.7560000000000001,155.27514251745885,190.12806401191978,0.8166871278283468,-22.445911772737308,-0.2024992099416424,LS057,240.0,0.2
0.7570000000000001,155.48797835631873,190.83650343496453,0.8147706311822451,-22.733928019592966,-0.2048486394835062,LS057,240.0,0.2
0.7580000000000001,155.7060428419525,191.54730004763675,0.8128856047734907,-23.01853964785714,-0.20716488687024226,LS057,240.0,0.2
0.7590000000000001,155.929404902951,192.26057574615893,0.8110316132040722,-23.299755979842356,-0.20944824510354454,LS057,240.0,0.2
0.7600000000000001,156.15813502874528,192.97645240912917,0.8092082379961809,-23.577585230258062,-0.21169899331997513,LS057,240.0,0.2
0.7610000000000001,156.39230532441263,193.69505200580153,0.8074150769722729,-23.852034538406404,-0.21391739725204467,LS057,240.0,0.2
0.7620000000000001,156.63198956694856,194.4164967022078,0.8056517436730967,-24.1231099979798,-0.21610370965894113,LS057,240.0,0.2
0.7630000000000001,156.87726326307973,195.14090896539565,0.803917866811304,-24.390816684600516,-0.21825817072875373,LS057,240.0,0.2
0.7640000000000001,157.12820370869548,195.8684116660439,0.8022130897584416,-24.655158681232052,-0.2203810084539035,LS057,240.0,0.2
0.7650000000000001,157.38489004997868,196.5991281797032,0.8005370700632995,-24.916139101581965,-0.22247243898135266,LS057,240.0,0.2
0.7660000000000001,157.64740334631864,197.33318248689892,0.7988894789997367,-25.17376011160733,-0.2245326669390542,LS057,240.0,0.2
0.7670000000000001,157.91582663509325,198.07069927232288,0.7972700011422608,-25.428022949224843,-0.22656188573998012,LS057,240.0,0.2
0.7680000000000001,158.19024499840947,198.81180402333302,0.7956783339677552,-25.678927942321593,-0.22856027786498095,LS057,240.0,0.2
0.7690000000000001,158.47074563189625,199.55662312796915,0.7941141874818864,-25.926474525152564,-0.23052801512561305,LS057,240.0,0.2
0.7700000000000001,158.75741791564616,200.30528397269092,0.7925772838688105,-26.170661253208788,-0.23246525890801403,LS057,240.0,0.2
0.7710000000000001,159.05035348740805,201.05791504003287,0.7910673571629316,-26.411485816628847,-0.23437216039878955,LS057,240.0,0.2
0.7720000000000001,159.3496463181352,201.814646006371,0.7895841529415302,-26.64894505222567,-0.23624886079383667,LS057,240.0,0.2
0.7730000000000001,159.6553927899996,202.57560783998855,0.7881274280371852,-26.883034954192507,-0.23809549149093712,LS057,240.0,0.2
0.7740000000000001,159.9676917769873,203.34093289962559,0.7866969502689926,-27.11375068354765,-0.23991217426689546,LS057,240.0,0.2
0.7750000000000001,160.28664472819443,204.11075503369574,0.785292498191648,-27.34108657637441,-0.24169902143994787,LS057,240.0,0.2
0.7760000000000001,160.6123557539498,204.88520968034862,0.7839138608615476,-27.5650361509065,-0.24345613601809502,LS057,240.0,0.2
0.7770000000000001,160.94493171489484,205.66443396855865,0.7825608376191072,-27.785592113507484,-0.24518361183398135,LS057,240.0,0.2
0.7780000000000001,161.2844823141585,206.44856682041794,0.7812332378865773,-28.002746363587796,-0.2468815336668795,LS057,240.0,0.2
0.7790000000000001,161.63112019277082,207.23774905481062,0.7799308809806765,-28.21648999749964,-0.24854997735230117,LS057,240.0,0.2
0.7800000000000001,161.98496102846516,208.03212349264868,0.7786535959394237,-28.42681331144795,-0.25018900987971515,LS057,240.0,0.2
0.7810000000000001,162.34612363802776,208.83183506384842,0.777401221362595,-28.633705803451594,-0.2517986894788128,LS057,240.0,0.2
0.7820000000000001,162.71473008335906,209.6370309162294,0.7761736052652815,-28.837156174386898,-0.2533790656947237,LS057,240.0,0.2
0.7830000000000001,163.0909057814209,210.44786052651975,0.7749706049440634,-29.03715232814268,-0.254930179452551,LS057,240.0,0.2
0.7840000000000001,163.47477961825106,211.26447581365454,0.773792086855358,-29.23368137091406,-0.2564520631115677,LS057,240.0,0.2
0.7850000000000001,163.86648406723668,212.08703125455756,0.7726379265055384,-29.426729609659112,-0.25794474050937455,LS057,240.0,0.2
0.7860000000000001,164.26615531184635,212.91568400260033,0.7715080083524527,-29.61628254974172,-0.25940822699630495,LS057,240.0,0.2
0.7870000000000001,164.67393337303238,213.7505940089376,0.7704022257180105,-29.802324891780476,-0.26084252946032477,LS057,240.0,0.2
0.7880000000000001,165.0899622415236,214.5919241469228,0.7693204807115337,-29.98484052772313,-0.2622476463426551,LS057,240.0,0.2
0.7890000000000001,165.51439001524236,215.43984033981312,0.7682626841636004,-30.163812536162613,-0.26362356764431766,LS057,240.0,0.2
0.7900000000000001,165.94736904208906,216.29451169198023,0.7672287555701399,-30.33922317691079,-0.2649702749237834,LS057,240.0,0.2
0.7910000000000001,166.3890560683526,217.15611062384957,0.7662186230465605,-30.511053884843164,-0.2662877412858823,LS057,240.0,0.2
0.7920000000000001,166.83961239301652,218.02481301079828,0.7652322232917284,-30.679285263026802,-0.26757593136210456,LS057,240.0,0.2
0.7930000000000001,167.29920402824575,218.90079832625094,0.7642695015616258,-30.843897075142745,-0.26883480128241743,LS057,240.0,0.2
0.7940000000000002,167.76800186635387,219.78424978922033,0.7633304116525566,-31.004868237212044,-0.2700642986386883,LS057,240.0,0.2
0.7950000000000002,168.24618185356618,220.6753545165502,0.7624149158937822,-31.16217680863389,-0.27126436243979174,LS057,240.0,0.2
0.7960000000000002,168.73392517091133,221.5743036801278,0.7615229851494936,-31.315799982543055,-0.27243492305846595,LS057,240.0,0.2
0.7970000000000002,169.23141842259108,222.48129266934453,0.7606545988300494,-31.46571407549286,-0.2735759021699593,LS057,240.0,0.2
0.7980000000000002,169.73885383219752,223.39652125909473,0.7598097449124322,-31.611894516468663,-0.27468721268249385,LS057,240.0,0.2
0.7990000000000002,170.25642944716697,224.32019378361588,0.7589884199698936,-31.75431583523586,-0.2757687586595576,LS057,240.0,0.2
0.8000000000000002,170.7843493518797,225.25251931648677,0.7581906292107766,-31.892951650026333,-0.27682043523402533,LS057,240.0,0.2
0.8010000000000002,171.32282388983884,226.1937118571138,0.7574163865265325,-32.02777465456508,-0.2778421285140836,LS057,240.0,0.2
0.8020000000000002,171.87206989538376,227.14399052405255,0.756665714548957,-32.15875660443962,-0.27883371548093316,LS057,240.0,0.2
0.8030000000000002,172.43231093542025,228.10357975552625,0.7559386447167001,-32.28586830281254,-0.27979506387821773,LS057,240.0,0.2
0.8040000000000002,173.00377756167399,229.07270951752236,0.7552352173511113,-32.40907958547922,-0.28072603209312774,LS057,240.0,0.2
0.8050000000000002,173.58670757400517,230.0516155198633,0.7545554817415191,-32.5283593052685,-0.2816264690290917,LS057,240.0,0.2
0.8060000000000002,174.18134629534902,231.04053944067283,0.7538994962400343,-32.643675315789004,-0.2824962139699909,LS057,240.0,0.2
0.8070000000000002,174.7879468588811,232.03972915967307,0.753267328366017,-32.75499445451777,-0.28333509643577925,LS057,240.0,0.2
0.8080000000000002,175.40677050803842,233.0494390007771,0.7526590549203318,-32.86228252523302,-0.2841429360294225,LS057,240.0,0.2
0.8090000000000002,176.03808691006498,234.06992998445807,0.7520747621095698,-32.96550427978726,-0.2849195422750131,LS057,240.0,0.2
0.8100000000000002,176.68217448378581,235.10147009040756,0.7515145456803959,-33.06462339922294,-0.2856647144469548,LS057,240.0,0.2
0.8110000000000002,177.33932074235665,236.1443345310175,0.7509785110642286,-33.15960247422757,-0.28637824139006207,LS057,240.0,0.2
0.8120000000000002,178.00982265177748,237.19880603625015,0.7504667735324644,-33.25040298492856,-0.28705990133042686,LS057,240.0,0.2
0.8130000000000002,178.69398700600473,238.26517515049085,0.7499794583624724,-33.336985280027534,-0.28770946167689915,LS057,240.0,0.2
0.8140000000000002,179.39213081954392,239.3437405420097,0.7495167010146102,-33.419308555274895,-0.2883266788130141,LS057,240.0,0.2
0.8150000000000002,180.10458173845808,240.43480932569088,0.74907864732053,-33.497330831284664,-0.2889112978791861,LS057,240.0,0.2
0.8160000000000002,180.83167847077993,241.53869739972538,0.7486654536830566,-33.57100893069182,-0.2894630525449919,LS057,240.0,0.2
0.8170000000000002,181.5737712373758,242.6557297970017,0.7482772872879401,-33.64029845465508,-0.28998166477135506,LS057,240.0,0.2
0.8180000000000002,182.33122224436892,243.78624105196712,0.7479143263278011,-33.70515375870913,-0.29046684456244065,LS057,240.0,0.2
0.8190000000000002,183.10440617829826,244.93057558377686,0.7475767602386115,-33.765527927970915,-0.2909182897070555,LS057,240.0,0.2
0.8200000000000002,183.89371072525682,246.0890880965943,0.7472647899490582,-33.82137275170841,-0.2913356855093644,LS057,240.0,0.2
0.8210000000000002,184.69953711532966,247.26214399795228,0.7469786281431713,-33.87263869727915,-0.29171870450870613,LS057,240.0,0.2
0.8220000000000002,185.52230069372982,248.45011983613878,0.7467184995365992,-33.91927488345112,-0.292067006188319,LS057,240.0,0.2
0.8230000000000002,186.3624315201174,249.65340375762378,0.7464846411669498,-33.96122905311753,-0.29238023667275426,LS057,240.0,0.2
0.8240000000000002,187.22037499767427,250.8723959856057,0.7462773026986055,-33.99844754542455,-0.2926580284138014,LS057,240.0,0.2
0.8250000000000002,188.09659253360655,252.1075093208124,0.746096746742476,-34.030875267328,-0.29289999986469617,LS057,240.0,0.2
0.8260000000000002,188.9915622328468,253.35916966576414,0.7459432491911296,-34.05845566460439,-0.293105755142445,LS057,240.0,0.2
0.8270000000000002,189.90577962684014,254.6278165737727,0.7458170995697919,-34.081130692341034,-0.2932748836780616,LS057,240.0,0.2
0.8280000000000002,190.83975843941292,255.91390382402764,0.7457186014036923,-34.098840784937494,-0.29340695985455345,LS057,240.0,0.2
0.8290000000000002,191.79403139185104,257.21790002420016,0.7456480726022809,-34.111524825651514,-0.29350154263247547,LS057,240.0,0.2
0.8300000000000002,192.76915104944453,258.54028924208393,0.745605845860818,-34.11912011573333,-0.2935581751629271,LS057,240.0,0.2
0.8310000000000002,193.76569071190232,259.881571667877,0.7455922690798972,-34.1215623431901,-0.2935763843878251,LS057,240.0,0.2
0.8320000000000002,194.78424535019025,261.24226430881686,0.74560770580343,-34.11878555123693,-0.29355568062737253,LS057,240.0,0.2
0.8330000000000002,195.82543259251074,262.6229017179746,0.7456525356756726,-34.110722106490336,-0.2934955571546089,LS057,240.0,0.2
0.8340000000000002,196.88989376231746,264.02403675913376,0.7457271549178606,-34.09730266697164,-0.2933954897569892,LS057,240.0,0.2
0.8350000000000002,197.97829497144622,265.44624140979624,0.7458319768250441,-34.078456149993976,-0.2932549362849541,LS057,240.0,0.2
0.8360000000000002,199.09132827164183,266.89010760448457,0.7459674322837153,-34.05410970001543,-0.2930733361874927,LS057,240.0,0.2
0.8370000000000002,200.22971286798008,268.35624812065004,0.7461339703108347,-34.02418865655002,-0.29285011003473743,LS057,240.0,0.2
0.7000000000000001,150.00000000000003,150.00000000000003,1.0,0.0,0.0,LS057,500.0,0.2
0.7010000000000001,150.00535590535878,150.3945068823547,0.9974124654878497,-0.25942472163556884,-0.002590887965609568,LS057,500.0,0.2
0.7020000000000001,150.01273417673727,151.17395251978002,0.9923186612264384,-0.7740798468979708,-0.007710992205880767,LS057,500.0,0.2
0.7030000000000001,150.02247669685258,152.01897456041817,0.9868667850882515,-1.3307991625814026,-0.013220218173309472,LS057,500.0,0.2
0.7040000000000001,150.03464988303975,152.8521390166128,0.9815672246937491,-1.8778922973922594,-0.018604775819177712,LS057,500.0,0.2
0.7050000000000001,150.04934261467682,153.67423958738587,0.976411811228467,-2.4158033014631077,-0.023870843825653788,LS057,500.0,0.2
0.7060000000000001,150.06657264664318,154.48600760663834,0.9713926521342425,-2.9449829379401207,-0.02902451330103407,LS057,500.0,0.2
0.7070000000000001,150.08645173901948,155.28811887564504,0.9665031222331242,-3.4657806060140404,-0.0340707498856593,LS057,500.0,0.2
0.7080000000000001,150.1089905520446,156.08119957998494,0.961736525321361,-3.9785818330912797,-0.039014748031337886,LS057,500.0,0.2
0.7090000000000001,150.13422238092014,156.86583143612336,0.9570868366069614,-4.483727259814089,-0.04386115328937696,LS057,500.0,0.2
0.7100000000000001,150.16231827557533,157.64255618647897,0.9525493744084237,-4.981434754607367,-0.04861333667548998,LS057,500.0,0.2
0.7110000000000001,150.193177769484,158.41187954079635,0.9481181474827729,-5.472087276777894,-0.05327615634617258,LS057,500.0,0.2
0.7120000000000001,150.22691078374473,159.17427464480215,0.9437888824621724,-5.9558995218489,-0.05785277930767985,LS057,500.0,0.2
0.7130000000000001,150.2636046312007,159.93018514353605,0.939557498144208,-6.433081740625418,-0.06234626120917717,LS057,500.0,0.2
0.7140000000000001,150.30331785058968,160.68002789571966,0.9354200383145042,-6.903846297954009,-0.06675961173196449,LS057,500.0,0.2
0.7150000000000001,150.34607315561678,161.42419538652834,0.9313726036893966,-7.368414750310818,-0.07109586298564304,LS057,500.0,0.2
0.7160000000000001,150.39184942017468,162.163057878747,0.9274112821221346,-7.827025536261037,-0.07535814177406508,LS057,500.0,0.2
0.7170000000000001,150.4406534516279,162.8969653362037,0.9235325725137533,-8.279884192726504,-0.07954920924068891,LS057,500.0,0.2
0.7180000000000001,150.49284562478712,163.62624914832838,0.9197353505815822,-8.726928824434498,-0.08366931273314258,LS057,500.0,0.2
0.7190000000000001,150.54795753349808,164.351223680486,0.916013608917067,-9.168683769035242,-0.08772405752200807,LS057,500.0,0.2
0.7200000000000001,150.60665314912183,165.0721876712232,0.9123684327070737,-9.604844287840622,-0.0917113872556205,LS057,500.0,0.2
0.7210000000000001,150.66842787940197,165.78942549462127,0.9087939561277395,-10.03594304927801,-0.09563688142497466,LS057,500.0,0.2
0.7220000000000001,150.73350432200334,166.50320830346323,0.9052888881713406,-10.461976620520922,-0.09950117277098912,LS057,500.0,0.2
0.7230000000000001,150.80221383689064,167.21379506682356,0.9018527076466725,-10.88285165871893,-0.1033040675455786,LS057,500.0,0.2
0.7240000000000001,150.87420581327262,167.92143351390564,0.8984809303737791,-11.298967645756015,-0.10704979683040891,LS057,500.0,0.2
0.7250000000000001,150.94956107421922,168.6263609944314,0.8951717879934803,-11.710401669548947,-0.11073963723361309,LS057,500.0,0.2
0.7260000000000001,151.02835827945285,169.3288052645901,0.8919236041585404,-12.117225661206833,-0.11437479563209266,LS057,500.0,0.2
0.7270000000000001,151.11098054547642,170.0289852064391,0.8887365901878814,-12.51927860746649,-0.11795438637471271,LS057,500.0,0.2
0.7280000000000001,151.1972165555431,170.727111487692,0.8856075361319701,-12.916834963674422,-0.12148138798980411,LS057,500.0,0.2
0.7290000000000001,151.28706024677697,171.42338716800285,0.8825345406254788,-13.310012692678294,-0.1249573514216601,LS057,500.0,0.2
0.7300000000000001,151.3805698417387,172.1180082571419,0.8795161608864207,-13.69887723178954,-0.12838333988929543,LS057,500.0,0.2
0.7310000000000001,151.47779885469416,172.81116422983735,0.8765510002191178,-14.083493116775038,-0.13176039009669446,LS057,500.0,0.2
0.7320000000000001,151.57879560483337,173.503038501519,0.873637700607222,-14.463924725884636,-0.13508951946568148,LS057,500.0,0.2
0.7330000000000001,151.68365082932317,174.1938088687314,0.8707752118999167,-14.840200586111294,-0.13837141592043292,LS057,500.0,0.2
0.7340000000000001,151.79242147955512,174.88364791757112,0.8679623468919191,-15.212371087397246,-0.14160694441946495,LS057,500.0,0.2
