case_id,late_stage_mode,rho_close_mid,rho_close_width,k_closed_level,Q_closed_kJ_mol,q_closed,gas_pressure_ratio,residual_stress_coupling,pore_detachment_level,G0_nm,rho0,initial_topology,peak_T_C,hold_h,fast_rate_C_min,budget_h,rho_target,reference_rate_C_min,reference_attained_0p2,reference_attained_1,fast_attained
LS030,disabled,0.9,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,50.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,240.0,0.9,nan,False,False,False
LS030,disabled,0.9,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,50.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,240.0,0.92,nan,False,False,False
LS030,disabled,0.9,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,50.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,240.0,0.95,nan,False,False,False
LS030,disabled,0.9,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,50.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,240.0,0.98,nan,False,False,False
LS030,disabled,0.9,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,50.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,240.0,0.99,nan,False,False,False
LS030,disabled,0.9,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,50.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,500.0,0.9,nan,False,False,False
LS030,disabled,0.9,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,50.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,500.0,0.92,nan,False,False,False
LS030,disabled,0.9,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,50.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,500.0,0.95,nan,False,False,False
LS030,disabled,0.9,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,50.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,500.0,0.98,nan,False,False,False
LS030,disabled,0.9,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,50.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,500.0,0.99,nan,False,False,False
LS031,closed_pore_vacancy_transport,0.92,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,75.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,96.0,0.9,nan,False,False,False
LS031,closed_pore_vacancy_transport,0.92,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,75.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,96.0,0.92,nan,False,False,False
LS031,closed_pore_vacancy_transport,0.92,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,75.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,96.0,0.95,nan,False,False,False
LS031,closed_pore_vacancy_transport,0.92,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,75.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,96.0,0.98,nan,False,False,False
LS031,closed_pore_vacancy_transport,0.92,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,75.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,96.0,0.99,nan,False,False,False
LS031,closed_pore_vacancy_transport,0.92,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,75.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,240.0,0.9,nan,False,False,False
LS031,closed_pore_vacancy_transport,0.92,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,75.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,240.0,0.92,nan,False,False,False
LS031,closed_pore_vacancy_transport,0.92,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,75.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,240.0,0.95,nan,False,False,False
LS031,closed_pore_vacancy_transport,0.92,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,75.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,240.0,0.98,nan,False,False,False
LS031,closed_pore_vacancy_transport,0.92,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,75.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,240.0,0.99,nan,False,False,False
LS031,closed_pore_vacancy_transport,0.92,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,75.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,500.0,0.9,nan,False,False,False
LS031,closed_pore_vacancy_transport,0.92,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,75.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,500.0,0.92,nan,False,False,False
LS031,closed_pore_vacancy_transport,0.92,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,75.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,500.0,0.95,nan,False,False,False
LS031,closed_pore_vacancy_transport,0.92,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,75.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,500.0,0.98,nan,False,False,False
LS031,closed_pore_vacancy_transport,0.92,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,75.0,0.65,mixed_GBseg_TJ,1300.0,20.0,100.0,500.0,0.99,nan,False,False,False
LS032,gas_limited_closed_pore,0.94,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,baseline,1300.0,20.0,5.0,96.0,0.9,nan,False,False,False
LS032,gas_limited_closed_pore,0.94,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,baseline,1300.0,20.0,5.0,96.0,0.92,nan,False,False,False
LS032,gas_limited_closed_pore,0.94,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,baseline,1300.0,20.0,5.0,96.0,0.95,nan,False,False,False
LS032,gas_limited_closed_pore,0.94,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,baseline,1300.0,20.0,5.0,96.0,0.98,nan,False,False,False
LS032,gas_limited_closed_pore,0.94,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,baseline,1300.0,20.0,5.0,96.0,0.99,nan,False,False,False
LS032,gas_limited_closed_pore,0.94,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,baseline,1300.0,20.0,5.0,240.0,0.9,nan,False,False,False
LS032,gas_limited_closed_pore,0.94,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,baseline,1300.0,20.0,5.0,240.0,0.92,nan,False,False,False
LS032,gas_limited_closed_pore,0.94,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,baseline,1300.0,20.0,5.0,240.0,0.95,nan,False,False,False
LS032,gas_limited_closed_pore,0.94,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,baseline,1300.0,20.0,5.0,240.0,0.98,nan,False,False,False
LS032,gas_limited_closed_pore,0.94,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,baseline,1300.0,20.0,5.0,240.0,0.99,nan,False,False,False
LS032,gas_limited_closed_pore,0.94,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,baseline,1300.0,20.0,5.0,500.0,0.9,nan,False,False,False
LS032,gas_limited_closed_pore,0.94,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,baseline,1300.0,20.0,5.0,500.0,0.92,nan,False,False,False
LS032,gas_limited_closed_pore,0.94,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,baseline,1300.0,20.0,5.0,500.0,0.95,nan,False,False,False
LS032,gas_limited_closed_pore,0.94,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,baseline,1300.0,20.0,5.0,500.0,0.98,nan,False,False,False
LS032,gas_limited_closed_pore,0.94,0.02,low,300.0,3.0,0.5,assist_shrinkage,medium,100.0,0.7,baseline,1300.0,20.0,5.0,500.0,0.99,nan,False,False,False
LS033,pore_detachment_and_closure,0.9,0.03,low,300.0,1.0,0.5,assist_shrinkage,medium,150.0,0.7,baseline,1300.0,20.0,5.0,96.0,0.9,nan,False,False,False
LS033,pore_detachment_and_closure,0.9,0.03,low,300.0,1.0,0.5,assist_shrinkage,medium,150.0,0.7,baseline,1300.0,20.0,5.0,96.0,0.92,nan,False,False,False
LS033,pore_detachment_and_closure,0.9,0.03,low,300.0,1.0,0.5,assist_shrinkage,medium,150.0,0.7,baseline,1300.0,20.0,5.0,96.0,0.95,nan,False,False,False
LS033,pore_detachment_and_closure,0.9,0.03,low,300.0,1.0,0.5,assist_shrinkage,medium,150.0,0.7,baseline,1300.0,20.0,5.0,96.0,0.98,nan,False,False,False
LS033,pore_detachment_and_closure,0.9,0.03,low,300.0,1.0,0.5,assist_shrinkage,medium,150.0,0.7,baseline,1300.0,20.0,5.0,96.0,0.99,nan,False,False,False
LS033,pore_detachment_and_closure,0.9,0.03,low,300.0,1.0,0.5,assist_shrinkage,medium,150.0,0.7,baseline,1300.0,20.0,5.0,240.0,0.9,nan,False,False,False
LS033,pore_detachment_and_closure,0.9,0.03,low,300.0,1.0,0.5,assist_shrinkage,medium,150.0,0.7,baseline,1300.0,20.0,5.0,240.0,0.92,nan,False,False,False
LS033,pore_detachment_and_closure,0.9,0.03,low,300.0,1.0,0.5,assist_shrinkage,medium,150.0,0.7,baseline,1300.0,20.0,5.0,240.0,0.95,nan,False,False,False
LS033,pore_detachment_and_closure,0.9,0.03,low,300.0,1.0,0.5,assist_shrinkage,medium,150.0,0.7,baseline,1300.0,20.0,5.0,240.0,0.98,nan,False,False,False
LS033,pore_detachment_and_closure,0.9,0.03,low,300.0,1.0,0.5,assist_shrinkage,medium,150.0,0.7,baseline,1300.0,20.0,5.0,240.0,0.99,nan,False,False,False
LS033,pore_detachment_and_closure,0.9,0.03,low,300.0,1.0,0.5,assist_shrinkage,medium,150.0,0.7,baseline,1300.0,20.0,5.0,500.0,0.9,nan,False,False,False
LS033,pore_detachment_and_closure,0.9,0.03,low,300.0,1.0,0.5,assist_shrinkage,medium,150.0,0.7,baseline,1300.0,20.0,5.0,500.0,0.92,nan,False,False,False
LS033,pore_detachment_and_closure,0.9,0.03,low,300.0,1.0,0.5,assist_shrinkage,medium,150.0,0.7,baseline,1300.0,20.0,5.0,500.0,0.95,nan,False,False,False
LS033,pore_detachment_and_closure,0.9,0.03,low,300.0,1.0,0.5,assist_shrinkage,medium,150.0,0.7,baseline,1300.0,20.0,5.0,500.0,0.98,nan,False,False,False
LS033,pore_detachment_and_closure,0.9,0.03,low,300.0,1.0,0.5,assist_shrinkage,medium,150.0,0.7,baseline,1300.0,20.0,5.0,500.0,0.99,nan,False,False,False
LS034,combined_late_stage,0.92,0.03,low,300.0,1.0,0.5,oppose_or_crack_like,medium,225.0,0.75,baseline,1300.0,20.0,5.0,96.0,0.9,nan,False,False,False
LS034,combined_late_stage,0.92,0.03,low,300.0,1.0,0.5,oppose_or_crack_like,medium,225.0,0.75,baseline,1300.0,20.0,5.0,96.0,0.92,nan,False,False,False
LS034,combined_late_stage,0.92,0.03,low,300.0,1.0,0.5,oppose_or_crack_like,medium,225.0,0.75,baseline,1300.0,20.0,5.0,96.0,0.95,nan,False,False,False
LS034,combined_late_stage,0.92,0.03,low,300.0,1.0,0.5,oppose_or_crack_like,medium,225.0,0.75,baseline,1300.0,20.0,5.0,96.0,0.98,nan,False,False,False
LS034,combined_late_stage,0.92,0.03,low,300.0,1.0,0.5,oppose_or_crack_like,medium,225.0,0.75,baseline,1300.0,20.0,5.0,96.0,0.99,nan,False,False,False
LS034,combined_late_stage,0.92,0.03,low,300.0,1.0,0.5,oppose_or_crack_like,medium,225.0,0.75,baseline,1300.0,20.0,5.0,240.0,0.9,nan,False,False,False
LS034,combined_late_stage,0.92,0.03,low,300.0,1.0,0.5,oppose_or_crack_like,medium,225.0,0.75,baseline,1300.0,20.0,5.0,240.0,0.92,nan,False,False,False
LS034,combined_late_stage,0.92,0.03,low,300.0,1.0,0.5,oppose_or_crack_like,medium,225.0,0.75,baseline,1300.0,20.0,5.0,240.0,0.95,nan,False,False,False
LS034,combined_late_stage,0.92,0.03,low,300.0,1.0,0.5,oppose_or_crack_like,medium,225.0,0.75,baseline,1300.0,20.0,5.0,240.0,0.98,nan,False,False,False
LS034,combined_late_stage,0.92,0.03,low,300.0,1.0,0.5,oppose_or_crack_like,medium,225.0,0.75,baseline,1300.0,20.0,5.0,240.0,0.99,nan,False,False,False
LS034,combined_late_stage,0.92,0.03,low,300.0,1.0,0.5,oppose_or_crack_like,medium,225.0,0.75,baseline,1300.0,20.0,5.0,500.0,0.9,nan,False,False,False
LS034,combined_late_stage,0.92,0.03,low,300.0,1.0,0.5,oppose_or_crack_like,medium,225.0,0.75,baseline,1300.0,20.0,5.0,500.0,0.92,nan,False,False,False
LS034,combined_late_stage,0.92,0.03,low,300.0,1.0,0.5,oppose_or_crack_like,medium,225.0,0.75,baseline,1300.0,20.0,5.0,500.0,0.95,nan,False,False,False
LS034,combined_late_stage,0.92,0.03,low,300.0,1.0,0.5,oppose_or_crack_like,medium,225.0,0.75,baseline,1300.0,20.0,5.0,500.0,0.98,nan,False,False,False
LS034,combined_late_stage,0.92,0.03,low,300.0,1.0,0.5,oppose_or_crack_like,medium,225.0,0.75,baseline,1300.0,20.0,5.0,500.0,0.99,nan,False,False,False
LS035,disabled,0.94,0.03,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,300.0,0.75,baseline,1300.0,20.0,5.0,96.0,0.9,nan,False,False,False
LS035,disabled,0.94,0.03,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,300.0,0.75,baseline,1300.0,20.0,5.0,96.0,0.92,nan,False,False,False
LS035,disabled,0.94,0.03,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,300.0,0.75,baseline,1300.0,20.0,5.0,96.0,0.95,nan,False,False,False
LS035,disabled,0.94,0.03,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,300.0,0.75,baseline,1300.0,20.0,5.0,96.0,0.98,nan,False,False,False
LS035,disabled,0.94,0.03,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,300.0,0.75,baseline,1300.0,20.0,5.0,96.0,0.99,nan,False,False,False
LS035,disabled,0.94,0.03,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,300.0,0.75,baseline,1300.0,20.0,5.0,240.0,0.9,nan,False,False,False
LS035,disabled,0.94,0.03,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,300.0,0.75,baseline,1300.0,20.0,5.0,240.0,0.92,nan,False,False,False
LS035,disabled,0.94,0.03,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,300.0,0.75,baseline,1300.0,20.0,5.0,240.0,0.95,nan,False,False,False
LS035,disabled,0.94,0.03,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,300.0,0.75,baseline,1300.0,20.0,5.0,240.0,0.98,nan,False,False,False
LS035,disabled,0.94,0.03,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,300.0,0.75,baseline,1300.0,20.0,5.0,240.0,0.99,nan,False,False,False
LS035,disabled,0.94,0.03,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,300.0,0.75,baseline,1300.0,20.0,5.0,500.0,0.9,nan,False,False,False
LS035,disabled,0.94,0.03,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,300.0,0.75,baseline,1300.0,20.0,5.0,500.0,0.92,nan,False,False,False
LS035,disabled,0.94,0.03,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,300.0,0.75,baseline,1300.0,20.0,5.0,500.0,0.95,nan,False,False,False
LS035,disabled,0.94,0.03,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,300.0,0.75,baseline,1300.0,20.0,5.0,500.0,0.98,nan,False,False,False
LS035,disabled,0.94,0.03,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,300.0,0.75,baseline,1300.0,20.0,5.0,500.0,0.99,nan,False,False,False
LS036,closed_pore_vacancy_transport,0.9,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,50.0,0.65,GBseg_rich,1350.0,48.0,5.0,96.0,0.9,1.0,False,True,True
LS036,closed_pore_vacancy_transport,0.9,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,50.0,0.65,GBseg_rich,1350.0,48.0,5.0,96.0,0.92,nan,False,False,True
LS036,closed_pore_vacancy_transport,0.9,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,50.0,0.65,GBseg_rich,1350.0,48.0,5.0,96.0,0.95,nan,False,False,False
LS036,closed_pore_vacancy_transport,0.9,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,50.0,0.65,GBseg_rich,1350.0,48.0,5.0,96.0,0.98,nan,False,False,False
LS036,closed_pore_vacancy_transport,0.9,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,50.0,0.65,GBseg_rich,1350.0,48.0,5.0,96.0,0.99,nan,False,False,False
LS036,closed_pore_vacancy_transport,0.9,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,50.0,0.65,GBseg_rich,1350.0,48.0,5.0,240.0,0.9,0.2,True,True,True
LS036,closed_pore_vacancy_transport,0.9,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,50.0,0.65,GBseg_rich,1350.0,48.0,5.0,240.0,0.92,nan,False,False,True
LS036,closed_pore_vacancy_transport,0.9,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,50.0,0.65,GBseg_rich,1350.0,48.0,5.0,240.0,0.95,nan,False,False,False
LS036,closed_pore_vacancy_transport,0.9,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,50.0,0.65,GBseg_rich,1350.0,48.0,5.0,240.0,0.98,nan,False,False,False
LS036,closed_pore_vacancy_transport,0.9,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,50.0,0.65,GBseg_rich,1350.0,48.0,5.0,240.0,0.99,nan,False,False,False
LS036,closed_pore_vacancy_transport,0.9,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,50.0,0.65,GBseg_rich,1350.0,48.0,5.0,500.0,0.9,0.2,True,True,True
LS036,closed_pore_vacancy_transport,0.9,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,50.0,0.65,GBseg_rich,1350.0,48.0,5.0,500.0,0.92,nan,False,False,True
LS036,closed_pore_vacancy_transport,0.9,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,50.0,0.65,GBseg_rich,1350.0,48.0,5.0,500.0,0.95,nan,False,False,False
LS036,closed_pore_vacancy_transport,0.9,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,50.0,0.65,GBseg_rich,1350.0,48.0,5.0,500.0,0.98,nan,False,False,False
LS036,closed_pore_vacancy_transport,0.9,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,50.0,0.65,GBseg_rich,1350.0,48.0,5.0,500.0,0.99,nan,False,False,False
LS037,gas_limited_closed_pore,0.92,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,75.0,0.65,GBseg_rich,1350.0,48.0,5.0,96.0,0.9,1.0,False,True,True
LS037,gas_limited_closed_pore,0.92,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,75.0,0.65,GBseg_rich,1350.0,48.0,5.0,96.0,0.92,1.0,False,True,True
LS037,gas_limited_closed_pore,0.92,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,75.0,0.65,GBseg_rich,1350.0,48.0,5.0,96.0,0.95,nan,False,False,False
LS037,gas_limited_closed_pore,0.92,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,75.0,0.65,GBseg_rich,1350.0,48.0,5.0,96.0,0.98,nan,False,False,False
LS037,gas_limited_closed_pore,0.92,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,75.0,0.65,GBseg_rich,1350.0,48.0,5.0,96.0,0.99,nan,False,False,False
LS037,gas_limited_closed_pore,0.92,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,75.0,0.65,GBseg_rich,1350.0,48.0,5.0,240.0,0.9,0.2,True,True,True
LS037,gas_limited_closed_pore,0.92,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,75.0,0.65,GBseg_rich,1350.0,48.0,5.0,240.0,0.92,0.2,True,True,True
LS037,gas_limited_closed_pore,0.92,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,75.0,0.65,GBseg_rich,1350.0,48.0,5.0,240.0,0.95,nan,False,False,False
LS037,gas_limited_closed_pore,0.92,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,75.0,0.65,GBseg_rich,1350.0,48.0,5.0,240.0,0.98,nan,False,False,False
LS037,gas_limited_closed_pore,0.92,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,75.0,0.65,GBseg_rich,1350.0,48.0,5.0,240.0,0.99,nan,False,False,False
LS037,gas_limited_closed_pore,0.92,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,75.0,0.65,GBseg_rich,1350.0,48.0,5.0,500.0,0.9,0.2,True,True,True
LS037,gas_limited_closed_pore,0.92,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,75.0,0.65,GBseg_rich,1350.0,48.0,5.0,500.0,0.92,0.2,True,True,True
LS037,gas_limited_closed_pore,0.92,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,75.0,0.65,GBseg_rich,1350.0,48.0,5.0,500.0,0.95,nan,False,False,False
LS037,gas_limited_closed_pore,0.92,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,75.0,0.65,GBseg_rich,1350.0,48.0,5.0,500.0,0.98,nan,False,False,False
LS037,gas_limited_closed_pore,0.92,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,medium,75.0,0.65,GBseg_rich,1350.0,48.0,5.0,500.0,0.99,nan,False,False,False
LS038,pore_detachment_and_closure,0.94,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,high,100.0,0.7,GBseg_rich,1350.0,48.0,5.0,96.0,0.9,1.0,False,True,True
LS038,pore_detachment_and_closure,0.94,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,high,100.0,0.7,GBseg_rich,1350.0,48.0,5.0,96.0,0.92,1.0,False,True,True
LS038,pore_detachment_and_closure,0.94,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,high,100.0,0.7,GBseg_rich,1350.0,48.0,5.0,96.0,0.95,nan,False,False,False
LS038,pore_detachment_and_closure,0.94,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,high,100.0,0.7,GBseg_rich,1350.0,48.0,5.0,96.0,0.98,nan,False,False,False
LS038,pore_detachment_and_closure,0.94,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,high,100.0,0.7,GBseg_rich,1350.0,48.0,5.0,96.0,0.99,nan,False,False,False
LS038,pore_detachment_and_closure,0.94,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,high,100.0,0.7,GBseg_rich,1350.0,48.0,5.0,240.0,0.9,0.2,True,True,True
LS038,pore_detachment_and_closure,0.94,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,high,100.0,0.7,GBseg_rich,1350.0,48.0,5.0,240.0,0.92,0.2,True,True,True
LS038,pore_detachment_and_closure,0.94,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,high,100.0,0.7,GBseg_rich,1350.0,48.0,5.0,240.0,0.95,nan,False,False,False
LS038,pore_detachment_and_closure,0.94,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,high,100.0,0.7,GBseg_rich,1350.0,48.0,5.0,240.0,0.98,nan,False,False,False
LS038,pore_detachment_and_closure,0.94,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,high,100.0,0.7,GBseg_rich,1350.0,48.0,5.0,240.0,0.99,nan,False,False,False
LS038,pore_detachment_and_closure,0.94,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,high,100.0,0.7,GBseg_rich,1350.0,48.0,5.0,500.0,0.9,0.2,True,True,True
LS038,pore_detachment_and_closure,0.94,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,high,100.0,0.7,GBseg_rich,1350.0,48.0,5.0,500.0,0.92,0.2,True,True,True
LS038,pore_detachment_and_closure,0.94,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,high,100.0,0.7,GBseg_rich,1350.0,48.0,5.0,500.0,0.95,nan,False,False,False
LS038,pore_detachment_and_closure,0.94,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,high,100.0,0.7,GBseg_rich,1350.0,48.0,5.0,500.0,0.98,nan,False,False,False
LS038,pore_detachment_and_closure,0.94,0.01,medium,400.0,1.0,0.5,oppose_or_crack_like,high,100.0,0.7,GBseg_rich,1350.0,48.0,5.0,500.0,0.99,nan,False,False,False
LS039,combined_late_stage,0.9,0.02,medium,400.0,1.0,0.75,oppose_or_crack_like,high,150.0,0.7,GBseg_rich,1350.0,48.0,5.0,96.0,0.9,1.0,False,True,True
LS039,combined_late_stage,0.9,0.02,medium,400.0,1.0,0.75,oppose_or_crack_like,high,150.0,0.7,GBseg_rich,1350.0,48.0,5.0,96.0,0.92,1.0,False,True,True
LS039,combined_late_stage,0.9,0.02,medium,400.0,1.0,0.75,oppose_or_crack_like,high,150.0,0.7,GBseg_rich,1350.0,48.0,5.0,96.0,0.95,nan,False,False,True
LS039,combined_late_stage,0.9,0.02,medium,400.0,1.0,0.75,oppose_or_crack_like,high,150.0,0.7,GBseg_rich,1350.0,48.0,5.0,96.0,0.98,nan,False,False,False
LS039,combined_late_stage,0.9,0.02,medium,400.0,1.0,0.75,oppose_or_crack_like,high,150.0,0.7,GBseg_rich,1350.0,48.0,5.0,96.0,0.99,nan,False,False,False
LS039,combined_late_stage,0.9,0.02,medium,400.0,1.0,0.75,oppose_or_crack_like,high,150.0,0.7,GBseg_rich,1350.0,48.0,5.0,240.0,0.9,0.2,True,True,True
LS039,combined_late_stage,0.9,0.02,medium,400.0,1.0,0.75,oppose_or_crack_like,high,150.0,0.7,GBseg_rich,1350.0,48.0,5.0,240.0,0.92,0.2,True,True,True
LS039,combined_late_stage,0.9,0.02,medium,400.0,1.0,0.75,oppose_or_crack_like,high,150.0,0.7,GBseg_rich,1350.0,48.0,5.0,240.0,0.95,nan,False,False,True
LS039,combined_late_stage,0.9,0.02,medium,400.0,1.0,0.75,oppose_or_crack_like,high,150.0,0.7,GBseg_rich,1350.0,48.0,5.0,240.0,0.98,nan,False,False,False
LS039,combined_late_stage,0.9,0.02,medium,400.0,1.0,0.75,oppose_or_crack_like,high,150.0,0.7,GBseg_rich,1350.0,48.0,5.0,240.0,0.99,nan,False,False,False
LS039,combined_late_stage,0.9,0.02,medium,400.0,1.0,0.75,oppose_or_crack_like,high,150.0,0.7,GBseg_rich,1350.0,48.0,5.0,500.0,0.9,0.2,True,True,True
LS039,combined_late_stage,0.9,0.02,medium,400.0,1.0,0.75,oppose_or_crack_like,high,150.0,0.7,GBseg_rich,1350.0,48.0,5.0,500.0,0.92,0.2,True,True,True
LS039,combined_late_stage,0.9,0.02,medium,400.0,1.0,0.75,oppose_or_crack_like,high,150.0,0.7,GBseg_rich,1350.0,48.0,5.0,500.0,0.95,nan,False,False,True
LS039,combined_late_stage,0.9,0.02,medium,400.0,1.0,0.75,oppose_or_crack_like,high,150.0,0.7,GBseg_rich,1350.0,48.0,5.0,500.0,0.98,nan,False,False,False
LS039,combined_late_stage,0.9,0.02,medium,400.0,1.0,0.75,oppose_or_crack_like,high,150.0,0.7,GBseg_rich,1350.0,48.0,5.0,500.0,0.99,nan,False,False,False
