case_id,rho_start,G_start_nm,pore_D50_nm,pore_log_width,phi_iso_fraction,phi_closed_fraction,state_class,final_rho_5,final_G_um_5,final_rho_50,final_G_um_50,HMS_density_miss,joint_rho_min,joint_rho_max,fast_smaller_G_fraction,fast_smaller_D90_fraction,span_ratio_ge_1p2,span_ratio_ge_1p5,barrier_mode,barrier_extrapolated,two_step_final_rho,two_step_final_G_um,density_ok,grain_ok,strict_success,comparator_status,common_interval_attained,fast_smaller_grain_gate,fast_smaller_D90_gate,method_specific_initialization_absent,finite_strict_Chen_window,both_boundaries_present,highT_comparator_gates_available,all_pathway_gates_pass,boundary_gap_identifiable
primary_218,0.66,50,60,0.45,0.1,0.0,primary_common_state,0.9217300090154392,1.9402069533329704,0.8085229802278258,0.4850982861371946,-0.1714770197721742,0.6600042598025544,0.8085229802278258,0.4,0.16,0.0,0.0,nearest_slice_clamp,True,0.9038857153092574,1.3782923163065208,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_219,0.66,50,60,0.65,0.0,0.0,primary_common_state,0.925606641013808,1.5685657064577705,0.8007115961747533,0.4231557680417013,-0.1792884038252467,0.6600037284303976,0.8007115961747533,0.44,0.24,0.0,0.0,nearest_slice_clamp,True,0.9039432760743532,1.145777140551225,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_220,0.66,50,60,0.65,0.05,0.0,primary_common_state,0.9113142012873034,1.606601877954523,0.7926120570158455,0.4380361605464793,-0.1873879429841545,0.6600035420088777,0.7926120570158455,0.48,0.24,0.0,0.0,nearest_slice_clamp,True,0.9031471938901324,1.4076689308347194,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_221,0.66,50,60,0.65,0.1,0.0,primary_common_state,0.8970674320828707,1.6471977545862693,0.784590143689692,0.4542875486849698,-0.1954098563103079,0.6600033555873579,0.784590143689692,0.48,0.24,0.0,0.0,nearest_slice_clamp,True,0.9015997156490324,1.784173046015418,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_222,0.66,50,60,0.85,0.0,0.0,primary_common_state,0.9085421777781127,1.422346726985196,0.785487487553868,0.4068168410570639,-0.194512512446132,0.6600030652601593,0.785487487553868,0.48,0.4,0.0,0.0,nearest_slice_clamp,True,0.902908011256106,1.3194026440298952,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_223,0.66,50,60,0.85,0.05,0.0,primary_common_state,0.8950036969404761,1.4600503323664855,0.7781998590138755,0.4212458023350897,-0.2018001409861245,0.6600029119971513,0.7781998590138755,0.48,0.4,0.0,0.0,nearest_slice_clamp,True,0.901859374301095,1.6274849243166174,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_224,0.66,50,60,0.85,0.1,0.0,primary_common_state,0.881517360455875,1.5005893259106775,0.7709855056386772,0.4370111117152979,-0.2090144943613228,0.6600027587341435,0.7709855056386772,0.44,0.4,0.0,0.0,nearest_slice_clamp,True,0.9010753257593916,2.1111478953928917,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_225,0.66,75,10,0.45,0.0,0.0,primary_common_state,0.9996195265397052,2.183918108647028,0.9918140153847038,0.6660832536994273,0.0118140153847038,0.6600148771919345,0.9918140153847038,0.32,0.28,0.0,0.0,nearest_slice_clamp,True,0.9683485941894424,0.474999474698297,True,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_226,0.66,75,10,0.45,0.05,0.0,primary_common_state,0.9852840585346312,2.1842968386645776,0.9751135252392836,0.6670634154545833,-0.0048864747607164,0.6600141333323379,0.9751135252392836,0.32,0.24,0.0,0.0,nearest_slice_clamp,True,0.953836858664317,0.4968210521402332,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_227,0.66,75,10,0.45,0.1,0.0,primary_common_state,0.9707928094871476,2.1846741641754583,0.9583830565968868,0.6680877160613763,-0.0216169434031131,0.660013389472741,0.9583830565968868,0.28,0.24,0.0,0.0,nearest_slice_clamp,True,0.9399767549171558,0.5269281603206765,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_228,0.66,75,10,0.65,0.0,0.0,primary_common_state,0.9995620871117368,2.186079618108611,0.990601833468622,0.6715079117879144,0.0106018334686219,0.6600148771919345,0.990601833468622,0.4,0.52,0.0,0.0,nearest_slice_clamp,True,0.9645712768686812,0.5008589422742573,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,True,True,False,False,False,False,False
primary_229,0.66,75,10,0.65,0.05,0.0,primary_common_state,0.9860261161576842,2.1864262654619964,0.9741542845819536,0.6724176281187526,-0.0058457154180463,0.6600141333323378,0.9741542845819536,0.36,0.64,0.0,0.0,nearest_slice_clamp,True,0.950862110247401,0.5232676861105692,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,True,True,False,False,False,False,False
primary_230,0.66,75,10,0.65,0.1,0.0,primary_common_state,0.972338175381109,2.1867910050211323,0.9576404316595136,0.6733746101273895,-0.0223595683404862,0.6600133894727411,0.9576404316595136,0.32,0.48,0.0,0.0,nearest_slice_clamp,True,0.9381044316135524,0.5519880202356139,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_231,0.66,75,10,0.85,0.0,0.0,primary_common_state,0.999522390880164,2.1872708678085164,0.9898087711436184,0.6745386981655795,0.0098087711436183,0.6600148771919345,0.9898087711436184,0.36,0.0,0.0,0.0,nearest_slice_clamp,True,0.962324392290291,0.5155180586852613,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_232,0.66,75,10,0.85,0.05,0.0,primary_common_state,0.9863506418755612,2.1876121225140195,0.973512947129721,0.6754262139699109,-0.0064870528702789,0.6600141333323378,0.973512947129721,0.36,0.0,0.0,0.0,nearest_slice_clamp,True,0.9492962362995092,0.5378957608739737,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_233,0.66,75,10,0.85,0.1,0.0,primary_common_state,0.9730344455489832,2.187967963488996,0.957129510743171,0.6763547019321917,-0.0228704892568289,0.6600133894727411,0.957129510743171,0.32,0.0,0.0,0.0,nearest_slice_clamp,True,0.937247612853902,0.5649967770236667,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_234,0.66,75,15,0.45,0.0,0.0,primary_common_state,0.9995027273499296,2.186754738144565,0.9890469971448356,0.673874279023491,0.0090469971448357,0.6600148771919345,0.9890469971448356,0.16,0.08,0.0,0.0,nearest_slice_clamp,True,0.9613479313345944,0.5167201277865103,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_235,0.66,75,15,0.45,0.05,0.0,primary_common_state,0.9831930236385052,2.187132103488853,0.9722152121234856,0.6748371587486831,-0.0077847878765144,0.6600141333323378,0.9722152121234856,0.2,0.08,0.0,0.0,nearest_slice_clamp,True,0.9478860396887284,0.5418710774164177,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_236,0.66,75,15,0.45,0.1,0.0,primary_common_state,0.9668228026856984,2.1875241010733113,0.9553872150442076,0.6758486334196425,-0.0246127849557924,0.6600133894727411,0.9553872150442076,0.16,0.04,0.0,0.0,nearest_slice_clamp,True,0.9353818622904664,0.5717145478943589,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_237,0.66,75,15,0.65,0.0,0.0,primary_common_state,0.9994313853521384,2.188809856185006,0.9877446318487813,0.6787665682719807,0.0077446318487812,0.6600148771919345,0.9877446318487813,0.2,0.4,0.0,0.0,nearest_slice_clamp,True,0.9581147820053256,0.5404678984159428,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_238,0.66,75,15,0.65,0.05,0.0,primary_common_state,0.9835853542771772,2.1891366767625513,0.971001629019418,0.6796730053853889,-0.008998370980582,0.6600141333323377,0.971001629019418,0.2,0.36,0.0,0.0,nearest_slice_clamp,True,0.9457181754168418,0.5631726691826202,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_239,0.66,75,15,0.65,0.1,0.0,primary_common_state,0.9676483862484546,2.1895173085647017,0.9542610574664424,0.6806146543063049,-0.0257389425335574,0.660013389472741,0.9542610574664424,0.2,0.36,0.0,0.0,nearest_slice_clamp,True,0.9340866609117844,0.5911595113357087,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_240,0.66,75,15,0.85,0.0,0.0,primary_common_state,0.9993845164190192,2.1899381210753264,0.9865522423171814,0.6814341299881445,0.0065522423171814,0.6600148771919345,0.9865522423171814,0.24,0.0,0.0,0.0,nearest_slice_clamp,True,0.9565155549497724,0.552212510570482,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_241,0.66,75,15,0.85,0.05,0.0,primary_common_state,0.9837942067136064,2.1902644942634555,0.9699786026828452,0.6822791280199509,-0.0100213973171546,0.6600141333323378,0.9699786026828452,0.2,0.0,0.0,0.0,nearest_slice_clamp,True,0.9446123824747544,0.5737133655364557,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_242,0.66,75,15,0.85,0.1,0.0,primary_common_state,0.9680978958520872,2.1906106298464483,0.9533899834377976,0.6831695993990604,-0.0266100165622023,0.6600133894727411,0.9533899834377976,0.24,0.0,0.0,0.0,nearest_slice_clamp,True,0.9333750391300836,0.6021209992504831,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_243,0.66,75,25,0.45,0.0,0.0,primary_common_state,0.9988923831399024,2.1905687102588542,0.9809285368245728,0.6843417760951933,0.0009285368245729,0.6600148771919345,0.9809285368245728,0.2,0.08,0.0,0.0,nearest_slice_clamp,True,0.953581635871576,0.5740067662093217,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_244,0.66,75,25,0.45,0.05,0.0,primary_common_state,0.9820001512512272,2.19096144446467,0.9645830307674936,0.6855376520494367,-0.0154169692325064,0.6600141333323378,0.9645830307674936,0.32,0.08,0.0,0.0,nearest_slice_clamp,True,0.9419299987918036,0.5972982965489203,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_245,0.66,75,25,0.45,0.1,0.0,primary_common_state,0.9651005068763776,2.1914179397513416,0.9482356072144764,0.6867720554490926,-0.0317643927855236,0.6600133894727411,0.9482356072144764,0.4,0.28,0.0,0.0,nearest_slice_clamp,True,0.9312899858154812,0.6300089879755669,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_246,0.66,75,25,0.65,0.0,0.0,primary_common_state,0.9950388021149642,2.192217119837753,0.9591080890748414,0.6867980673162485,-0.0208919109251586,0.6600148771919345,0.9591080890748414,0.12,0.16,0.0,0.0,nearest_slice_clamp,True,0.9508840413261568,0.5947469484666881,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_247,0.66,75,25,0.65,0.05,0.0,primary_common_state,0.9784005849360023,2.1926194103176617,0.9439646564650428,0.6882937878241431,-0.036035343534957,0.6600141333323378,0.9439646564650428,0.16,0.16,0.0,0.0,nearest_slice_clamp,True,0.9393884106065972,0.6240893893567019,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_248,0.66,75,25,0.65,0.1,0.0,primary_common_state,0.9617448391594864,2.1930505702293184,0.928835245282594,0.6897437853261044,-0.0511647547174061,0.660013389472741,0.928835245282594,0.2,0.24,0.0,0.0,nearest_slice_clamp,True,0.9284324226668652,0.6671038843298689,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_249,0.66,75,25,0.85,0.0,0.0,primary_common_state,0.9911389535361552,2.1916532188746496,0.9425686968516528,0.6820359884625536,-0.0374313031483471,0.6600148771919346,0.9425686968516528,0.12,0.72,0.0,0.0,nearest_slice_clamp,True,0.9395727524502132,0.6341028231723077,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,True,True,False,False,False,False,False
primary_250,0.66,75,25,0.85,0.05,0.0,primary_common_state,0.9747169935695238,2.192545684953255,0.928188386896398,0.6853960108110292,-0.0518116131036019,0.6600141333323379,0.928188386896398,0.16,0.76,0.0,0.0,nearest_slice_clamp,True,0.9293175374391736,0.6780484093430186,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,True,True,False,False,False,False,False
primary_251,0.66,75,25,0.85,0.1,0.0,primary_common_state,0.9582733067603086,2.1932816918747786,0.913851543046336,0.6883239678847886,-0.0661484569536641,0.6600133894727411,0.913851543046336,0.12,0.2,0.0,0.0,nearest_slice_clamp,True,0.9202178587767712,0.7447786389351361,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_252,0.66,75,40,0.45,0.0,0.0,primary_common_state,0.9872624744510312,2.175800099285947,0.919749266835224,0.6280171257928687,-0.0602507331647759,0.6600148771919345,0.919749266835224,0.2,0.0,0.0,0.0,nearest_slice_clamp,True,0.9311122455008471,0.7047910692779898,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_253,0.66,75,40,0.45,0.05,0.0,primary_common_state,0.9708153021092664,2.1793427897250184,0.906077030922006,0.6390086914911163,-0.073922969077994,0.6600141333323379,0.906077030922006,0.2,0.0,0.0,0.0,nearest_slice_clamp,True,0.9228444878569094,0.7704028256416334,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_254,0.66,75,40,0.45,0.1,0.0,primary_common_state,0.9543778408954476,2.1827944863278756,0.892469653359,0.649965093415677,-0.087530346641,0.6600133894727412,0.892469653359,0.12,0.0,0.0,0.0,nearest_slice_clamp,True,0.915895516915638,0.8651632383028022,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_255,0.66,75,40,0.65,0.0,0.0,primary_common_state,0.9691810562593982,2.1209873309342493,0.8854308935007018,0.5566225116043669,-0.0945691064992981,0.6600142890560636,0.8854308935007018,0.2,0.08,0.0,0.0,nearest_slice_clamp,True,0.916016658675911,0.803752533778462,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_256,0.66,75,40,0.65,0.05,0.0,primary_common_state,0.9534091396656058,2.1329068962959767,0.8733123555537597,0.5718573402200787,-0.1066876444462402,0.6600135746032603,0.8733123555537597,0.16,0.08,0.0,0.0,nearest_slice_clamp,True,0.911251497265717,0.9301811703675772,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_257,0.66,75,40,0.65,0.1,0.0,primary_common_state,0.9376712623820856,2.1441519778246345,0.8612563350637783,0.5878851036504692,-0.1187436649362216,0.6600128601504571,0.8612563350637783,0.16,0.08,0.0,0.0,nearest_slice_clamp,True,0.9072521535334732,1.1097156238673822,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_258,0.66,75,40,0.85,0.0,0.0,primary_common_state,0.9567792723357188,2.01831227420977,0.8651382178437658,0.5176109111324028,-0.1148617821562342,0.6600116057448953,0.8651382178437658,0.16,0.16,0.0,0.0,nearest_slice_clamp,True,0.9102072682436272,0.8885315137236743,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_259,0.66,75,40,0.85,0.05,0.0,primary_common_state,0.9413928030128604,2.044050616379597,0.8539904639554234,0.5332137126690829,-0.1260095360445765,0.6600110254576506,0.8539904639554234,0.16,0.16,0.0,0.0,nearest_slice_clamp,True,0.9072111791003048,1.0602822524549282,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_260,0.66,75,40,0.85,0.1,0.0,primary_common_state,0.9260518575961856,2.069013425665659,0.8429034913134531,0.5498913909802968,-0.1370965086865468,0.6600104451704059,0.8429034913134531,0.16,0.16,0.0,0.0,nearest_slice_clamp,True,0.9044800036324048,1.3064484213916443,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_261,0.66,75,60,0.45,0.0,0.0,primary_common_state,0.952459649497054,1.8798779805664456,0.827198310098278,0.4518971044630483,-0.1528016899017219,0.6600042034808706,0.827198310098278,0.4,0.2,0.0,0.0,nearest_slice_clamp,True,0.9091133973075662,0.9577573567399094,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_262,0.66,75,60,0.45,0.05,0.0,primary_common_state,0.9370680627830515,1.9094949401740735,0.8176728088580185,0.4672658168151415,-0.1623271911419814,0.6600039933068271,0.8176728088580185,0.4,0.2,0.0,0.0,nearest_slice_clamp,True,0.9059861256154028,1.1243818217137345,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_263,0.66,75,60,0.45,0.1,0.0,primary_common_state,0.9217183641008142,1.9397284900351084,0.8082323561923522,0.4839959100505652,-0.1717676438076477,0.6600037831327836,0.8082323561923522,0.4,0.2,0.0,0.0,nearest_slice_clamp,True,0.9041431046880916,1.3840701978614895,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_264,0.66,75,60,0.65,0.0,0.0,primary_common_state,0.9255939964703014,1.5682363684176106,0.8004692736841551,0.4223937582696604,-0.1795307263158448,0.6600033022166407,0.8004692736841551,0.4,0.28,0.0,0.0,nearest_slice_clamp,True,0.9042697298609272,1.1506574756538142,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_265,0.66,75,60,0.65,0.05,0.0,primary_common_state,0.9113012480269074,1.6062509888210623,0.7923688937679045,0.4372071475532541,-0.1876311062320954,0.6600031371058087,0.7923688937679045,0.4,0.28,0.0,0.0,nearest_slice_clamp,True,0.9028175540787552,1.4005878513037582,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_266,0.66,75,60,0.65,0.1,0.0,primary_common_state,0.8970544669153644,1.6468136701488552,0.7843460097351502,0.453386149673377,-0.1956539902648497,0.6600029719949767,0.7843460097351502,0.4,0.24,0.0,0.0,nearest_slice_clamp,True,0.9018354198608868,1.7920196689984906,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_267,0.66,75,60,0.85,0.0,0.0,primary_common_state,0.9085286380152868,1.4220679096498592,0.7852658607237906,0.406113698812577,-0.1947341392762094,0.6600027084128602,0.7852658607237906,0.48,0.4,0.0,0.0,nearest_slice_clamp,True,0.9025346147411206,1.3127196979996252,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_268,0.66,75,60,0.85,0.05,0.0,primary_common_state,0.8949901665729253,1.4597464944759868,0.777977973940899,0.4204777473827867,-0.202022026059101,0.6600025729922172,0.777977973940899,0.48,0.4,0.0,0.0,nearest_slice_clamp,True,0.9015365310321752,1.6191380961075463,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_269,0.66,75,60,0.85,0.1,0.0,primary_common_state,0.8815036255288693,1.500262392218357,0.7707636032097651,0.436182435704791,-0.2092363967902348,0.6600024375715743,0.7707636032097651,0.48,0.36,0.0,0.0,nearest_slice_clamp,True,0.9013039149338422,2.1205851510206015,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_270,0.7,35,10,0.45,0.0,0.0,primary_common_state,0.9996256100591864,2.1863840611555205,0.9921785231957954,0.6734684200112951,0.0121785231957953,0.700028140584114,0.9921785231957954,0.24,0.4,0.0,0.0,nearest_slice_clamp,True,0.968838920063036,0.4724683757143691,True,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_271,0.7,35,10,0.45,0.05,0.0,primary_common_state,0.9869891540576944,2.1865987828669007,0.9774547868642304,0.6741266366306778,-0.0025452131357697,0.7000267335549083,0.9774547868642304,0.24,0.36,0.0,0.0,nearest_slice_clamp,True,0.9559267460317116,0.4903356371088918,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_272,0.7,35,10,0.45,0.1,0.0,primary_common_state,0.9742402876172204,2.1868710575684043,0.9627088546693522,0.674818013019281,-0.0172911453306477,0.7000253265257026,0.9627088546693522,0.28,0.36,0.0,0.0,nearest_slice_clamp,True,0.9435348261112124,0.5153480554370318,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_273,0.7,35,10,0.65,0.0,0.0,primary_common_state,0.9995724241390068,2.1883976437552612,0.9910764697386562,0.6782638736001554,0.0110764697386561,0.700028140584114,0.9910764697386562,0.2,0.64,0.0,0.0,nearest_slice_clamp,True,0.9652847517931348,0.497411606431126,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,True,True,False,False,False,False,False
primary_274,0.7,35,10,0.65,0.05,0.0,primary_common_state,0.9876417406383138,2.188615245920846,0.9765879701724068,0.678886806379545,-0.0034120298275932,0.7000267335549082,0.9765879701724068,0.28,0.64,0.0,0.0,nearest_slice_clamp,True,0.9530291543976138,0.5159619442229012,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,True,True,False,False,False,False,False
primary_275,0.7,35,10,0.65,0.1,0.0,primary_common_state,0.9756019149718438,2.188875264016764,0.9620521681386796,0.6795651014663427,-0.0179478318613203,0.7000253265257026,0.9620521681386796,0.2,0.36,0.0,0.0,nearest_slice_clamp,True,0.9415290464569884,0.5406748983916392,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_276,0.7,35,10,0.85,0.0,0.0,primary_common_state,0.9995358206065276,2.1895076347871343,0.990357560815392,0.6809090063184751,0.0103575608153919,0.700028140584114,0.990357560815392,0.24,0.16,0.0,0.0,nearest_slice_clamp,True,0.9630896728315564,0.511319953970204,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_277,0.7,35,10,0.85,0.05,0.0,primary_common_state,0.987926556662174,2.189742874718006,0.9760128236475064,0.6815138053160891,-0.0039871763524934,0.7000267335549084,0.9760128236475064,0.2,0.2,0.0,0.0,nearest_slice_clamp,True,0.9513740764145142,0.5299959696371062,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_278,0.7,35,10,0.85,0.1,0.0,primary_common_state,0.9762137078835034,2.189973692165641,0.9616046562314016,0.6821675299159374,-0.0183953437685983,0.7000253265257026,0.9616046562314016,0.2,0.2,0.0,0.0,nearest_slice_clamp,True,0.9404224298862331,0.5527537001251632,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_279,0.7,35,15,0.45,0.0,0.0,primary_common_state,0.9995131280004896,2.188374834130981,0.989487412663708,0.6789145790101477,0.0094874126637081,0.700028140584114,0.989487412663708,0.44,0.2,0.0,0.0,nearest_slice_clamp,True,0.9618587331396872,0.5129892722533144,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_280,0.7,35,15,0.45,0.05,0.0,primary_common_state,0.9851270963801144,2.1886820414040513,0.9746478416818104,0.6797384773164048,-0.0053521583181895,0.7000267335549083,0.9746478416818104,0.48,0.32,0.0,0.0,nearest_slice_clamp,True,0.9498306748279676,0.5345555358621372,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_281,0.7,35,15,0.45,0.1,0.0,primary_common_state,0.970697565339458,2.1890205643934895,0.9598138864396436,0.6806512547944712,-0.0201861135603563,0.7000253265257026,0.9598138864396436,0.48,0.28,0.0,0.0,nearest_slice_clamp,True,0.9386046134513866,0.5606414739699463,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_282,0.7,35,15,0.65,0.0,0.0,primary_common_state,0.9994488309304104,2.1903531907765075,0.9883413805031328,0.6834500606313171,0.0083413805031327,0.700028140584114,0.9883413805031328,0.48,0.16,0.0,0.0,nearest_slice_clamp,True,0.9588584823028076,0.5363633517055287,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_283,0.7,35,15,0.65,0.05,0.0,primary_common_state,0.9854745148147231,2.190641146145497,0.9735874190841544,0.6841937862891555,-0.0064125809158455,0.7000267335549082,0.9735874190841544,0.52,0.2,0.0,0.0,nearest_slice_clamp,True,0.947755160513738,0.556059980009209,False,False,False,optional high-temperature isothermal comparator not previously defined,True,True,False,True,False,False,False,False,False
primary_284,0.7,35,15,0.65,0.1,0.0,primary_common_state,0.97143510721515,2.190953917998954,0.9588372388813576,0.6850120878069295,-0.0211627611186424,0.7000253265257026,0.9588372388813576,0.52,0.2,0.0,0.0,nearest_slice_clamp,True,0.937324174847962,0.57949997257406,False,False,False,optional high-temperature isothermal comparator not previously defined,True,True,False,True,False,False,False,False,False
primary_285,0.7,35,15,0.85,0.0,0.0,primary_common_state,0.9994070961277044,2.191432542286712,0.9875002735068452,0.6858792444283772,0.0075002735068453,0.700028140584114,0.9875002735068452,0.48,0.04,0.0,0.0,nearest_slice_clamp,True,0.9572261748507372,0.547140181524573,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_286,0.7,35,15,0.85,0.05,0.0,primary_common_state,0.9856600036467464,2.1917069259941484,0.972867352427838,0.6865625366222602,-0.007132647572162,0.7000267335549084,0.972867352427838,0.44,0.04,0.0,0.0,nearest_slice_clamp,True,0.9465057565849776,0.5650556473400821,False,False,False,optional high-temperature isothermal comparator not previously defined,True,False,False,True,False,False,False,False,False
primary_287,0.7,35,15,0.85,0.1,0.0,primary_common_state,0.9718371333468588,2.1920013786253243,0.9582213319218073,0.6873095514177985,-0.0217786680781928,0.7000253265257026,0.9582213319218073,0.52,0.12,0.0,0.0,nearest_slice_clamp,True,0.9363910943622326,0.5879495550756743,False,False,False,optional high-temperature isothermal comparator not previously defined,True,True,False,True,False,False,False,False,False
primary_288,0.7,35,25,0.45,0.0,0.0,primary_common_state,0.99899577883661,2.1922415537481283,0.982608350640529,0.6895490178859347,0.002608350640529,0.700028140584114,0.982608350640529,0.52,0.2,0.0,0.0,nearest_slice_clamp,True,0.9538529711398326,0.5691831837193072,False,False,False,optional high-temperature isothermal comparator not previously defined,True,True,False,True,False,False,False,False,False
primary_289,0.7,35,25,0.45,0.05,0.0,primary_common_state,0.9840918422926216,2.192776353336481,0.9682310191745024,0.6909365838147232,-0.0117689808254976,0.7000267335549082,0.9682310191745024,0.52,0.2,0.0,0.0,nearest_slice_clamp,True,0.943872695302689,0.5910821927531299,False,False,False,optional high-temperature isothermal comparator not previously defined,True,True,False,True,False,False,False,False,False
primary_290,0.7,35,25,0.45,0.1,0.0,primary_common_state,0.9691829916599896,2.1933746544543244,0.9538913022409022,0.6923217549568942,-0.0261086977590977,0.7000253265257026,0.9538913022409022,0.6,0.24,0.0,0.0,nearest_slice_clamp,True,0.9341615723004733,0.6169730103815055,False,False,False,optional high-temperature isothermal comparator not previously defined,True,True,False,True,False,False,False,False,False
