initial_class,rho0,T1_C,T2_C,switch_density,target_density,eligible_target,high_step_executed,target_after_switch,high_reached,two_step_reached,TS_pct,high_time_h,two_step_time_h,G_high_nm,G_two_step_nm,high_redistributed_volume,two_step_redistributed_volume
baseline_intermediate,0.75,1350.0,1300.0,0.78,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1350.0,1300.0,0.82,0.8,True,True,False,True,True,0.0,0.758166148828163,0.758166148828163,157.97395188572239,157.97395188572239,5.145160645949976e-07,5.145160645949976e-07
baseline_intermediate,0.75,1350.0,1300.0,0.82,0.85,True,True,True,True,True,2.474563760912684,2.204165353666549,3.1857788332956076,179.59750689217657,175.1532520711201,5.526617484850144e-07,6.49101429320778e-07
baseline_intermediate,0.75,1350.0,1300.0,0.82,0.88,True,True,True,True,True,5.552554669136894,5.463275590779493,10.024051990119299,243.14594450480178,229.6451330103834,5.531030134856542e-07,6.580080712872093e-07
baseline_intermediate,0.75,1350.0,1300.0,0.82,0.9,True,True,True,True,True,6.1057975714406165,15.748943695803032,32.300285540760896,392.12960675665954,368.1869667504118,5.531986989017052e-07,6.600259576235694e-07
baseline_intermediate,0.75,1350.0,1300.0,0.82,0.92,True,True,True,True,False,nan,80.38961652259052,nan,807.88346972711,nan,5.533385578954263e-07,nan
baseline_intermediate,0.75,1350.0,1300.0,0.82,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1350.0,1300.0,0.82,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1350.0,1300.0,0.85,0.8,True,True,False,True,True,0.0,0.758166148828163,0.758166148828163,157.97395188572239,157.97395188572239,5.145160645949976e-07,5.145160645949976e-07
baseline_intermediate,0.75,1350.0,1300.0,0.85,0.85,True,True,False,True,True,0.0,2.204165353666549,2.204165353666549,179.59750689217657,179.59750689217657,5.526617484850144e-07,5.526617484850144e-07
baseline_intermediate,0.75,1350.0,1300.0,0.85,0.88,True,True,True,True,True,5.038453483445658,5.463275590779493,8.786175267063186,243.14594450480178,230.89514919404274,5.531030134856542e-07,5.607300208542153e-07
baseline_intermediate,0.75,1350.0,1300.0,0.85,0.9,True,True,True,True,True,6.078365973828765,15.748943695803032,30.966768940448052,392.12960675665954,368.2945341662542,5.531986989017052e-07,5.627421501220487e-07
baseline_intermediate,0.75,1350.0,1300.0,0.85,0.92,True,True,True,True,False,nan,80.38961652259052,nan,807.88346972711,nan,5.533385578954263e-07,nan
baseline_intermediate,0.75,1350.0,1300.0,0.85,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1350.0,1300.0,0.85,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1350.0,1300.0,0.88,0.8,True,True,False,True,True,0.0,0.758166148828163,0.758166148828163,157.97395188572239,157.97395188572239,5.145160645949976e-07,5.145160645949976e-07
baseline_intermediate,0.75,1350.0,1300.0,0.88,0.85,True,True,False,True,True,0.0,2.204165353666549,2.204165353666549,179.59750689217657,179.59750689217657,5.526617484850144e-07,5.526617484850144e-07
baseline_intermediate,0.75,1350.0,1300.0,0.88,0.88,True,True,False,True,True,0.0,5.463275590779493,5.463275590779493,243.14594450480178,243.14594450480178,5.531030134856542e-07,5.531030134856542e-07
baseline_intermediate,0.75,1350.0,1300.0,0.88,0.9,True,True,True,True,True,5.7696122301367145,15.748943695803032,26.62964920526678,392.12960675665954,369.5052490072403,5.531986989017052e-07,5.550397240021541e-07
baseline_intermediate,0.75,1350.0,1300.0,0.88,0.92,True,True,True,True,False,nan,80.38961652259052,nan,807.88346972711,nan,5.533385578954263e-07,nan
baseline_intermediate,0.75,1350.0,1300.0,0.88,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1350.0,1300.0,0.88,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1350.0,1300.0,0.9,0.8,True,True,False,True,True,0.0,0.758166148828163,0.758166148828163,157.97395188572239,157.97395188572239,5.145160645949976e-07,5.145160645949976e-07
baseline_intermediate,0.75,1350.0,1300.0,0.9,0.85,True,True,False,True,True,0.0,2.204165353666549,2.204165353666549,179.59750689217657,179.59750689217657,5.526617484850144e-07,5.526617484850144e-07
baseline_intermediate,0.75,1350.0,1300.0,0.9,0.88,True,True,False,True,True,0.0,5.463275590779493,5.463275590779493,243.14594450480178,243.14594450480178,5.531030134856542e-07,5.531030134856542e-07
baseline_intermediate,0.75,1350.0,1300.0,0.9,0.9,True,True,False,True,True,0.0,15.748943695803032,15.748943695803032,392.12960675665954,392.12960675665954,5.531986989017052e-07,5.531986989017052e-07
baseline_intermediate,0.75,1350.0,1300.0,0.9,0.92,True,True,True,True,False,nan,80.38961652259052,nan,807.88346972711,nan,5.533385578954263e-07,nan
baseline_intermediate,0.75,1350.0,1300.0,0.9,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1350.0,1300.0,0.9,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1150.0,0.78,0.8,True,True,True,True,True,2.592207820233332,0.40544264189385687,18.499655095510388,161.71309756353205,157.5211580021486,2.540945214949651e-08,0.014567815720604088
baseline_intermediate,0.75,1400.0,1150.0,0.78,0.85,True,True,True,True,True,12.520688322586794,1.1598072915123367,71.10496985192914,189.09909271653717,165.42258469666012,2.7248241026381702e-08,0.019199756303479212
baseline_intermediate,0.75,1400.0,1150.0,0.78,0.88,True,True,True,True,False,nan,2.7745246745481356,nan,259.2855419106226,nan,2.726879623322524e-08,nan
baseline_intermediate,0.75,1400.0,1150.0,0.78,0.9,True,True,True,True,False,nan,7.830025199983617,nan,418.60454500170044,nan,2.7273177526829617e-08,nan
baseline_intermediate,0.75,1400.0,1150.0,0.78,0.92,True,True,True,True,False,nan,40.312674606539524,nan,859.9976047447267,nan,2.727968157688752e-08,nan
baseline_intermediate,0.75,1400.0,1150.0,0.78,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1150.0,0.78,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1150.0,0.82,0.8,True,True,False,True,True,0.0,0.40544264189385687,0.40544264189385687,161.71309756353205,161.71309756353205,2.540945214949651e-08,2.540945214949651e-08
baseline_intermediate,0.75,1400.0,1150.0,0.82,0.85,True,True,True,True,True,8.046185169886598,1.1598072915123367,31.1619230085195,189.09909271653717,173.88382956198905,2.7248241026381702e-08,0.0006543821740548537
baseline_intermediate,0.75,1400.0,1150.0,0.82,0.88,True,True,True,True,False,nan,2.7745246745481356,nan,259.2855419106226,nan,2.726879623322524e-08,nan
baseline_intermediate,0.75,1400.0,1150.0,0.82,0.9,True,True,True,True,False,nan,7.830025199983617,nan,418.60454500170044,nan,2.7273177526829617e-08,nan
baseline_intermediate,0.75,1400.0,1150.0,0.82,0.92,True,True,True,True,False,nan,40.312674606539524,nan,859.9976047447267,nan,2.727968157688752e-08,nan
baseline_intermediate,0.75,1400.0,1150.0,0.82,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1150.0,0.82,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1150.0,0.85,0.8,True,True,False,True,True,0.0,0.40544264189385687,0.40544264189385687,161.71309756353205,161.71309756353205,2.540945214949651e-08,2.540945214949651e-08
baseline_intermediate,0.75,1400.0,1150.0,0.85,0.85,True,True,False,True,True,0.0,1.1598072915123367,1.1598072915123367,189.09909271653717,189.09909271653717,2.7248241026381702e-08,2.7248241026381702e-08
baseline_intermediate,0.75,1400.0,1150.0,0.85,0.88,True,True,True,True,True,17.679927822505903,2.7745246745481356,90.07096194386469,259.2855419106226,213.44404524663125,2.726879623322524e-08,5.406492148630845e-05
baseline_intermediate,0.75,1400.0,1150.0,0.85,0.9,True,True,True,True,False,nan,7.830025199983617,nan,418.60454500170044,nan,2.7273177526829617e-08,nan
baseline_intermediate,0.75,1400.0,1150.0,0.85,0.92,True,True,True,True,False,nan,40.312674606539524,nan,859.9976047447267,nan,2.727968157688752e-08,nan
baseline_intermediate,0.75,1400.0,1150.0,0.85,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1150.0,0.85,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1150.0,0.88,0.8,True,True,False,True,True,0.0,0.40544264189385687,0.40544264189385687,161.71309756353205,161.71309756353205,2.540945214949651e-08,2.540945214949651e-08
baseline_intermediate,0.75,1400.0,1150.0,0.88,0.85,True,True,False,True,True,0.0,1.1598072915123367,1.1598072915123367,189.09909271653717,189.09909271653717,2.7248241026381702e-08,2.7248241026381702e-08
baseline_intermediate,0.75,1400.0,1150.0,0.88,0.88,True,True,False,True,True,0.0,2.7745246745481356,2.7745246745481356,259.2855419106226,259.2855419106226,2.726879623322524e-08,2.726879623322524e-08
baseline_intermediate,0.75,1400.0,1150.0,0.88,0.9,True,True,True,True,False,nan,7.830025199983617,nan,418.60454500170044,nan,2.7273177526829617e-08,nan
baseline_intermediate,0.75,1400.0,1150.0,0.88,0.92,True,True,True,True,False,nan,40.312674606539524,nan,859.9976047447267,nan,2.727968157688752e-08,nan
baseline_intermediate,0.75,1400.0,1150.0,0.88,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1150.0,0.88,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1150.0,0.9,0.8,True,True,False,True,True,0.0,0.40544264189385687,0.40544264189385687,161.71309756353205,161.71309756353205,2.540945214949651e-08,2.540945214949651e-08
baseline_intermediate,0.75,1400.0,1150.0,0.9,0.85,True,True,False,True,True,0.0,1.1598072915123367,1.1598072915123367,189.09909271653717,189.09909271653717,2.7248241026381702e-08,2.7248241026381702e-08
baseline_intermediate,0.75,1400.0,1150.0,0.9,0.88,True,True,False,True,True,0.0,2.7745246745481356,2.7745246745481356,259.2855419106226,259.2855419106226,2.726879623322524e-08,2.726879623322524e-08
baseline_intermediate,0.75,1400.0,1150.0,0.9,0.9,True,True,False,True,True,0.0,7.830025199983617,7.830025199983617,418.60454500170044,418.60454500170044,2.7273177526829617e-08,2.7273177526829617e-08
baseline_intermediate,0.75,1400.0,1150.0,0.9,0.92,True,True,True,True,False,nan,40.312674606539524,nan,859.9976047447267,nan,2.727968157688752e-08,nan
baseline_intermediate,0.75,1400.0,1150.0,0.9,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1150.0,0.9,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1200.0,0.78,0.8,True,True,True,True,True,2.4465060531694784,0.40544264189385687,4.27797978951555,161.71309756353205,157.75677684287237,2.540945214949651e-08,0.0007890776978923359
baseline_intermediate,0.75,1400.0,1200.0,0.78,0.85,True,True,True,True,True,11.746400435933166,1.1598072915123367,20.185737681576004,189.09909271653717,166.8867560653362,2.7248241026381702e-08,0.0010504192162413427
baseline_intermediate,0.75,1400.0,1200.0,0.78,0.88,True,True,True,True,True,19.462606663580722,2.7745246745481356,59.53143866359219,259.2855419106226,208.8218167530244,2.726879623322524e-08,0.0010538748924133587
baseline_intermediate,0.75,1400.0,1200.0,0.78,0.9,True,True,True,True,False,nan,7.830025199983617,nan,418.60454500170044,nan,2.7273177526829617e-08,nan
baseline_intermediate,0.75,1400.0,1200.0,0.78,0.92,True,True,True,True,False,nan,40.312674606539524,nan,859.9976047447267,nan,2.727968157688752e-08,nan
baseline_intermediate,0.75,1400.0,1200.0,0.78,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1200.0,0.78,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1200.0,0.82,0.8,True,True,False,True,True,0.0,0.40544264189385687,0.40544264189385687,161.71309756353205,161.71309756353205,2.540945214949651e-08,2.540945214949651e-08
baseline_intermediate,0.75,1400.0,1200.0,0.82,0.85,True,True,True,True,True,7.463830004613575,1.1598072915123367,10.693532940600798,189.09909271653717,174.98505789590823,2.7248241026381702e-08,3.445392805199512e-05
baseline_intermediate,0.75,1400.0,1200.0,0.82,0.88,True,True,True,True,True,18.43306623743977,2.7745246745481356,47.41992138407354,259.2855419106226,211.4912662261329,2.726879623322524e-08,3.776176650161791e-05
baseline_intermediate,0.75,1400.0,1200.0,0.82,0.9,True,True,True,True,False,nan,7.830025199983617,nan,418.60454500170044,nan,2.7273177526829617e-08,nan
baseline_intermediate,0.75,1400.0,1200.0,0.82,0.92,True,True,True,True,False,nan,40.312674606539524,nan,859.9976047447267,nan,2.727968157688752e-08,nan
baseline_intermediate,0.75,1400.0,1200.0,0.82,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1200.0,0.82,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1200.0,0.85,0.8,True,True,False,True,True,0.0,0.40544264189385687,0.40544264189385687,161.71309756353205,161.71309756353205,2.540945214949651e-08,2.540945214949651e-08
baseline_intermediate,0.75,1400.0,1200.0,0.85,0.85,True,True,False,True,True,0.0,1.1598072915123367,1.1598072915123367,189.09909271653717,189.09909271653717,2.7248241026381702e-08,2.7248241026381702e-08
baseline_intermediate,0.75,1400.0,1200.0,0.85,0.88,True,True,True,True,True,15.891830353344263,2.7745246745481356,33.12111585853266,259.2855419106226,218.08032345943712,2.726879623322524e-08,2.835754030824768e-06
baseline_intermediate,0.75,1400.0,1200.0,0.85,0.9,True,True,True,True,False,nan,7.830025199983617,nan,418.60454500170044,nan,2.7273177526829617e-08,nan
baseline_intermediate,0.75,1400.0,1200.0,0.85,0.92,True,True,True,True,False,nan,40.312674606539524,nan,859.9976047447267,nan,2.727968157688752e-08,nan
baseline_intermediate,0.75,1400.0,1200.0,0.85,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1200.0,0.85,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1200.0,0.88,0.8,True,True,False,True,True,0.0,0.40544264189385687,0.40544264189385687,161.71309756353205,161.71309756353205,2.540945214949651e-08,2.540945214949651e-08
baseline_intermediate,0.75,1400.0,1200.0,0.88,0.85,True,True,False,True,True,0.0,1.1598072915123367,1.1598072915123367,189.09909271653717,189.09909271653717,2.7248241026381702e-08,2.7248241026381702e-08
baseline_intermediate,0.75,1400.0,1200.0,0.88,0.88,True,True,False,True,True,0.0,2.7745246745481356,2.7745246745481356,259.2855419106226,259.2855419106226,2.726879623322524e-08,2.726879623322524e-08
baseline_intermediate,0.75,1400.0,1200.0,0.88,0.9,True,True,True,True,False,nan,7.830025199983617,nan,418.60454500170044,nan,2.7273177526829617e-08,nan
baseline_intermediate,0.75,1400.0,1200.0,0.88,0.92,True,True,True,True,False,nan,40.312674606539524,nan,859.9976047447267,nan,2.727968157688752e-08,nan
baseline_intermediate,0.75,1400.0,1200.0,0.88,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1200.0,0.88,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1200.0,0.9,0.8,True,True,False,True,True,0.0,0.40544264189385687,0.40544264189385687,161.71309756353205,161.71309756353205,2.540945214949651e-08,2.540945214949651e-08
baseline_intermediate,0.75,1400.0,1200.0,0.9,0.85,True,True,False,True,True,0.0,1.1598072915123367,1.1598072915123367,189.09909271653717,189.09909271653717,2.7248241026381702e-08,2.7248241026381702e-08
baseline_intermediate,0.75,1400.0,1200.0,0.9,0.88,True,True,False,True,True,0.0,2.7745246745481356,2.7745246745481356,259.2855419106226,259.2855419106226,2.726879623322524e-08,2.726879623322524e-08
baseline_intermediate,0.75,1400.0,1200.0,0.9,0.9,True,True,False,True,True,0.0,7.830025199983617,7.830025199983617,418.60454500170044,418.60454500170044,2.7273177526829617e-08,2.7273177526829617e-08
baseline_intermediate,0.75,1400.0,1200.0,0.9,0.92,True,True,True,True,False,nan,40.312674606539524,nan,859.9976047447267,nan,2.727968157688752e-08,nan
baseline_intermediate,0.75,1400.0,1200.0,0.9,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1200.0,0.9,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1250.0,0.78,0.8,True,True,True,True,True,2.182909421893573,0.40544264189385687,1.6699430043628394,161.71309756353205,158.18304712038176,2.540945214949651e-08,4.220372531277306e-05
baseline_intermediate,0.75,1400.0,1250.0,0.78,0.85,True,True,True,True,True,10.129239980522739,1.1598072915123367,8.00124722861767,189.09909271653717,169.94479181428792,2.7248241026381702e-08,5.618366070528718e-05
baseline_intermediate,0.75,1400.0,1250.0,0.78,0.88,True,True,True,True,True,15.984838850173452,2.7745246745481356,23.662951065720616,259.2855419106226,217.83916587441064,2.726879623322524e-08,5.636116413063224e-05
baseline_intermediate,0.75,1400.0,1250.0,0.78,0.9,True,True,True,True,True,17.030128659688824,7.830025199983617,75.94621607390384,418.60454500170044,347.31565241260586,2.7273177526829617e-08,5.64026762920329e-05
baseline_intermediate,0.75,1400.0,1250.0,0.78,0.92,True,True,True,True,False,nan,40.312674606539524,nan,859.9976047447267,nan,2.727968157688752e-08,nan
baseline_intermediate,0.75,1400.0,1250.0,0.78,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1250.0,0.78,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1250.0,0.82,0.8,True,True,False,True,True,0.0,0.40544264189385687,0.40544264189385687,161.71309756353205,161.71309756353205,2.540945214949651e-08,2.540945214949651e-08
baseline_intermediate,0.75,1400.0,1250.0,0.82,0.85,True,True,True,True,True,6.525708091116206,1.1598072915123367,4.750852550899747,189.09909271653717,176.75903792290677,2.7248241026381702e-08,1.8611554563115805e-06
baseline_intermediate,0.75,1400.0,1250.0,0.82,0.88,True,True,True,True,True,15.19238443903527,2.7745246745481356,19.638317315648884,259.2855419106226,219.8938855887249,2.726879623322524e-08,2.031939790340537e-06
baseline_intermediate,0.75,1400.0,1250.0,0.82,0.9,True,True,True,True,True,16.990823049214242,7.830025199983617,71.50897378641599,418.60454500170044,347.4801874844931,2.7273177526829617e-08,2.073258027595768e-06
baseline_intermediate,0.75,1400.0,1250.0,0.82,0.92,True,True,True,True,False,nan,40.312674606539524,nan,859.9976047447267,nan,2.727968157688752e-08,nan
baseline_intermediate,0.75,1400.0,1250.0,0.82,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1250.0,0.82,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1250.0,0.85,0.8,True,True,False,True,True,0.0,0.40544264189385687,0.40544264189385687,161.71309756353205,161.71309756353205,2.540945214949651e-08,2.540945214949651e-08
baseline_intermediate,0.75,1400.0,1250.0,0.85,0.85,True,True,False,True,True,0.0,1.1598072915123367,1.1598072915123367,189.09909271653717,189.09909271653717,2.7248241026381702e-08,2.7248241026381702e-08
baseline_intermediate,0.75,1400.0,1250.0,0.85,0.88,True,True,True,True,True,13.286143484594032,2.7745246745481356,14.472685002968575,259.2855419106226,224.8364927775701,2.726879623322524e-08,1.7421520039448978e-07
baseline_intermediate,0.75,1400.0,1250.0,0.85,0.9,True,True,True,True,True,16.879965031491313,7.830025199983617,65.34792564880911,418.60454500170044,347.9442441851801,2.7273177526829617e-08,2.150316627253181e-07
baseline_intermediate,0.75,1400.0,1250.0,0.85,0.92,True,True,True,True,False,nan,40.312674606539524,nan,859.9976047447267,nan,2.727968157688752e-08,nan
baseline_intermediate,0.75,1400.0,1250.0,0.85,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1250.0,0.85,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1250.0,0.88,0.8,True,True,False,True,True,0.0,0.40544264189385687,0.40544264189385687,161.71309756353205,161.71309756353205,2.540945214949651e-08,2.540945214949651e-08
baseline_intermediate,0.75,1400.0,1250.0,0.88,0.85,True,True,False,True,True,0.0,1.1598072915123367,1.1598072915123367,189.09909271653717,189.09909271653717,2.7248241026381702e-08,2.7248241026381702e-08
baseline_intermediate,0.75,1400.0,1250.0,0.88,0.88,True,True,False,True,True,0.0,2.7745246745481356,2.7745246745481356,259.2855419106226,259.2855419106226,2.726879623322524e-08,2.726879623322524e-08
baseline_intermediate,0.75,1400.0,1250.0,0.88,0.9,True,True,True,True,True,15.615866326258937,7.830025199983617,45.89774757925782,418.60454500170044,353.2358188185905,2.7273177526829617e-08,6.360299640958069e-08
baseline_intermediate,0.75,1400.0,1250.0,0.88,0.92,True,True,True,True,False,nan,40.312674606539524,nan,859.9976047447267,nan,2.727968157688752e-08,nan
baseline_intermediate,0.75,1400.0,1250.0,0.88,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1250.0,0.88,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1250.0,0.9,0.8,True,True,False,True,True,0.0,0.40544264189385687,0.40544264189385687,161.71309756353205,161.71309756353205,2.540945214949651e-08,2.540945214949651e-08
baseline_intermediate,0.75,1400.0,1250.0,0.9,0.85,True,True,False,True,True,0.0,1.1598072915123367,1.1598072915123367,189.09909271653717,189.09909271653717,2.7248241026381702e-08,2.7248241026381702e-08
baseline_intermediate,0.75,1400.0,1250.0,0.9,0.88,True,True,False,True,True,0.0,2.7745246745481356,2.7745246745481356,259.2855419106226,259.2855419106226,2.726879623322524e-08,2.726879623322524e-08
baseline_intermediate,0.75,1400.0,1250.0,0.9,0.9,True,True,False,True,True,0.0,7.830025199983617,7.830025199983617,418.60454500170044,418.60454500170044,2.7273177526829617e-08,2.7273177526829617e-08
baseline_intermediate,0.75,1400.0,1250.0,0.9,0.92,True,True,True,True,False,nan,40.312674606539524,nan,859.9976047447267,nan,2.727968157688752e-08,nan
baseline_intermediate,0.75,1400.0,1250.0,0.9,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1250.0,0.9,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1300.0,0.78,0.8,True,True,True,True,True,1.7516191055874295,0.40544264189385687,0.8728538269799657,161.71309756353205,158.88050005037198,2.540945214949651e-08,2.2499972507787143e-06
baseline_intermediate,0.75,1400.0,1300.0,0.78,0.85,True,True,True,True,True,7.747094002565822,1.1598072915123367,3.7513614250693186,189.09909271653717,174.44940824578794,2.7248241026381702e-08,2.9910755467127317e-06
baseline_intermediate,0.75,1400.0,1300.0,0.78,0.88,True,True,True,True,True,11.498227538171276,2.7745246745481356,10.621118965960084,259.2855419106226,229.47230032815878,2.726879623322524e-08,3.000014116958224e-06
baseline_intermediate,0.75,1400.0,1300.0,0.78,0.9,True,True,True,True,True,12.047413027266812,7.830025199983617,32.91065973258603,418.60454500170044,368.1735265144346,2.7273177526829617e-08,3.002032740345296e-06
baseline_intermediate,0.75,1400.0,1300.0,0.78,0.92,True,True,True,True,False,nan,40.312674606539524,nan,859.9976047447267,nan,2.727968157688752e-08,nan
baseline_intermediate,0.75,1400.0,1300.0,0.78,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1300.0,0.78,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1300.0,0.82,0.8,True,True,False,True,True,0.0,0.40544264189385687,0.40544264189385687,161.71309756353205,161.71309756353205,2.540945214949651e-08,2.540945214949651e-08
baseline_intermediate,0.75,1400.0,1300.0,0.82,0.85,True,True,True,True,True,5.0991985184137425,1.1598072915123367,2.538899873665883,189.09909271653717,179.45655458240168,2.7248241026381702e-08,1.2495274871637762e-07
baseline_intermediate,0.75,1400.0,1300.0,0.82,0.88,True,True,True,True,True,10.996745113608247,2.7745246745481356,9.186036768898838,259.2855419106226,230.77257175027356,2.726879623322524e-08,1.336586461366429e-07
baseline_intermediate,0.75,1400.0,1300.0,0.82,0.9,True,True,True,True,True,12.02194666201567,7.830025199983617,31.375692302939722,418.60454500170044,368.2801298768226,2.7273177526829617e-08,1.3567151726982557e-07
baseline_intermediate,0.75,1400.0,1300.0,0.82,0.92,True,True,True,True,False,nan,40.312674606539524,nan,859.9976047447267,nan,2.727968157688752e-08,nan
baseline_intermediate,0.75,1400.0,1300.0,0.82,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1300.0,0.82,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1300.0,0.85,0.8,True,True,False,True,True,0.0,0.40544264189385687,0.40544264189385687,161.71309756353205,161.71309756353205,2.540945214949651e-08,2.540945214949651e-08
baseline_intermediate,0.75,1400.0,1300.0,0.85,0.85,True,True,False,True,True,0.0,1.1598072915123367,1.1598072915123367,189.09909271653717,189.09909271653717,2.7248241026381702e-08,2.7248241026381702e-08
baseline_intermediate,0.75,1400.0,1300.0,0.85,0.88,True,True,True,True,True,9.76896769967429,2.7745246745481356,7.29890797169604,259.2855419106226,233.95602107144845,2.726879623322524e-08,3.4879476913219364e-08
baseline_intermediate,0.75,1400.0,1300.0,0.85,0.9,True,True,True,True,True,11.955247200175416,7.830025199983617,29.242610201659506,418.60454500170044,368.5593368555776,2.7273177526829617e-08,3.687797886920895e-08
baseline_intermediate,0.75,1400.0,1300.0,0.85,0.92,True,True,True,True,False,nan,40.312674606539524,nan,859.9976047447267,nan,2.727968157688752e-08,nan
baseline_intermediate,0.75,1400.0,1300.0,0.85,0.95,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1300.0,0.85,0.98,True,True,True,False,False,nan,nan,nan,nan,nan,nan,nan
baseline_intermediate,0.75,1400.0,1300.0,0.88,0.8,True,True,False,True,True,0.0,0.40544264189385687,0.40544264189385687,161.71309756353205,161.71309756353205,2.540945214949651e-08,2.540945214949651e-08
baseline_intermediate,0.75,1400.0,1300.0,0.88,0.85,True,True,False,True,True,0.0,1.1598072915123367,1.1598072915123367,189.09909271653717,189.09909271653717,2.7248241026381702e-08,2.7248241026381702e-08
baseline_intermediate,0.75,1400.0,1300.0,0.88,0.88,True,True,False,True,True,0.0,2.7745246745481356,2.7745246745481356,259.2855419106226,259.2855419106226,2.726879623322524e-08,2.726879623322524e-08
baseline_intermediate,0.75,1400.0,1300.0,0.88,0.9,True,True,True,True,True,11.193651209693542,7.830025199983617,22.503330281256158,418.60454500170044,371.74741228628545,2.7273177526829617e-08,2.9104375876620722e-08
baseline_intermediate,0.75,1400.0,1300.0,0.88,0.92,True,True,True,True,False,nan,40.312674606539524,nan,859.9976047447267,nan,2.727968157688752e-08,nan
