state_id,source,T_C,rho,G_nm,sigma_eff_Pa,Gstar_eV,Gstar_kJ_mol,Gstar_zero_stress_eV,Gstar_zero_stress_kJ_mol,r_nuc_sinv,barrier_temperature_extrapolated
history_low_T2,existing_history,900.0000000000001,0.8011666949961713,76.89600714291493,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_low_T2,existing_history,900.0000000000001,0.8012090280632093,76.9081703922462,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_low_T2,existing_history,900.0000000000001,0.8012527830374225,76.92009700736618,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_low_T2,existing_history,900.0000000000001,0.8012979626555329,76.93179803013228,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_low_T2,existing_history,900.0000000000001,0.8013445639121166,76.94328374797111,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_low_T2,existing_history,900.0000000000001,0.8013925790784565,76.95456376011873,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_low_T2,existing_history,900.0000000000001,0.8014419965738899,76.96564703691467,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_low_T2,existing_history,900.0000000000001,0.8014928017090168,76.9765419729821,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_low_T2,existing_history,900.0000000000001,0.8015449773178106,76.9872564350154,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_low_T2,existing_history,900.0000000000001,0.8015985042935895,76.9977978048019,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_low_T2,existing_history,900.0000000000001,0.801653362041951,77.00817301802347,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_low_T2,existing_history,900.0000000000001,0.8017095288621192,77.0183885993141,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_low_T2,existing_history,900.0000000000001,0.8017669822666922,77.02845069398914,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_low_T2,existing_history,900.0000000000001,0.801825699248488,77.03836509681113,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_low_T2,existing_history,900.0000000000001,0.801885656502049,77.04813727811175,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_low_T2,existing_history,900.0000000000001,0.8019468306063652,77.05777240755066,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
history_low_T2,existing_history,900.0000000000001,0.8020091981745024,77.06727537575952,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,True
