state_id,source,T_C,rho,G_nm,sigma_eff_Pa,Gstar_eV,Gstar_kJ_mol,Gstar_zero_stress_eV,Gstar_zero_stress_kJ_mol,r_nuc_sinv,k_nuc_eff_sinv,k_transport_eff_sinv,k_PR_eff_sinv,k_closed_eff_sinv,k_growth_eff_sinv,closed_availability,A_closed,PR_memory,barrier_temperature_extrapolated,Q_closed_eff_kJ_mol,Q_closed_status,Q_nuc_eff_minus_Q_growth_kJ,Q_nuc_eff_minus_Q_PR_kJ,Q_nuc_eff_minus_Q_PR_separate_kJ,Q_nuc_eff_minus_Q_transport_kJ,Q_closed_eff_minus_Q_growth_kJ,Q_PR_minus_Q_closed_eff_kJ,Q_PR_separate_minus_Q_closed_eff_kJ,inside_both_pass_nuc_growth,inside_both_pass_nuc_PR,inside_both_pass_nuc_transport,inside_both_pass_closed_growth,inside_both_pass_PR_closed,inside_OAT_Delta_Q_nuc,inside_OAT_Delta_Q_closed,inside_OAT_Delta_Q_growth,inside_PR_prefactor_threshold,inside_growth_prefactor_threshold
candidate_like_injected,representative_state,1500.0,0.88,117.0,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.10445451573957967,0.10445451573957967,13.771559536409754,0.006685389246471502,0.00011335488932077854,0.24461065737731755,8.841681367020726e-06,0.152178631,1.0,True,137.23445505413332,effective finite-difference proxy,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,-268.0039398498667,242.76554494586668,42.76554494586668,True,True,True,False,False,True,False,True,True,True
resolved_best_prepared,representative_state,900.0,0.8021313211677201,77.08504218109171,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.3979563982719205e-08,2.3979563982719205e-08,9.029602865105487e-05,2.2495512672010396e-12,2.6080875057832327e-07,4.421030041668682e-07,8.605769096276357e-09,0.9482623904488892,0.0976512388180852,True,133.78185707032824,effective finite-difference proxy,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,-271.45653783367175,246.21814292967176,46.21814292967176,True,True,True,False,False,True,False,True,True,True
resolved_best_prepared,representative_state,1000.0,0.8021313211677201,77.08504218109171,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,8.335148185829026e-07,8.335148185829026e-07,0.001774467397076098,2.0423680535304937e-10,7.65914583308507e-07,1.1553455098295086e-05,2.5272480454770282e-08,0.9482623904488892,0.0976512388180852,True,134.21566090497086,effective finite-difference proxy,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,-271.02273399902913,245.78433909502914,45.78433909502914,True,True,True,False,False,True,False,True,True,True
resolved_best_prepared,representative_state,1100.0,0.8021313211677201,77.08504218109171,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,1.7279351411266526e-05,1.7279351411266526e-05,0.022469652522172222,9.610596115797721e-09,1.9332953178272632e-06,0.00018770942441179994,6.379192823569487e-08,0.9482623904488892,0.0976512388180852,True,129.90914973683664,effective finite-difference proxy,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,-275.3292451671634,250.09085026316336,50.09085026316336,True,True,True,False,False,True,False,True,True,True
resolved_best_prepared,representative_state,1200.0,0.8021313211677201,77.08504218109171,239660451.94719768,4.579696869641028,441.87357349139774,5.3646516047156325,517.6101918068358,0.0002150040003089073,0.0002150040003089073,0.19228663949913818,2.679887495247583e-07,4.086094942473678e-06,0.0020887253251217776,1.3482672457276707e-07,0.9482623904488892,0.0976512388180852,True,120.00810939015062,effective finite-difference proxy,36.63517858739772,61.873573491397735,261.87357349139774,61.873573491397735,-285.23028551384937,259.9918906098494,59.99189060984938,True,True,True,False,False,True,False,True,True,True
resolved_best_prepared,representative_state,1300.0,0.8021313211677201,77.08504218109171,216459247.13300806,4.609352405709116,444.7348977382221,5.3646516047156325,517.6101918068358,0.0017114985507678349,0.0017114985507678349,1.168650140999449,4.893830769797967e-06,7.4176655604509685e-06,0.01710979237295929,2.4475680706684047e-07,0.9482623904488892,0.0976512388180852,True,117.65951012939654,effective finite-difference proxy,39.4965028342221,64.73489773822212,264.7348977382221,64.73489773822212,-287.57888477460347,262.34048987060345,62.34048987060346,True,True,True,False,False,True,False,True,True,True
resolved_best_prepared,representative_state,1400.0,0.8021313211677201,77.08504218109171,195932915.72391766,4.637539623405657,447.4545507993049,5.3646516047156325,517.6101918068358,0.0107408005190215,0.0107408005190215,5.646126842794659,6.311507681370718e-05,1.2840775456775868e-05,0.10900068908214486,4.2370031048847075e-07,0.9482623904488892,0.0976512388180852,True,122.8952989035233,effective finite-difference proxy,42.216155895304894,67.45455079930491,267.4545507993049,67.45455079930491,-282.34309600047675,257.1047010964767,57.1047010964767,True,True,True,False,False,True,False,True,True,True
resolved_best_prepared,representative_state,1500.0,0.8021313211677201,77.08504218109171,177745321.9298931,4.664309687285489,450.0374693037127,5.3646516047156325,517.6101918068358,0.055303642539543285,0.055303642539543285,22.55655591438088,0.0006096148982928643,2.1347175076981637e-05,0.5635168018063083,7.043815023956414e-07,0.9482623904488892,0.0976512388180852,True,125.38029522954905,effective finite-difference proxy,44.79907439971271,70.03746930371273,270.0374693037127,70.03746930371273,-279.85809967445095,254.61970477045094,54.61970477045095,True,True,True,False,False,True,False,True,True,True
history_50C,existing_history,950.0,0.6600093452995124,50.001905758193,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,1.5201110710336712e-07,1.5201110710336712e-07,0.0010119693147292602,2.6395935613195315e-10,,5.742054334204492e-06,0.0,3.2307737149994195e-08,2.6923114291661822e-06,True,,proxy/unidentified,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,,,,True,True,True,False,False,True,False,True,True,True
history_50C,existing_history,1000.0,0.6600605804682091,50.01118037931278,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,8.335148185829026e-07,8.335148185829026e-07,0.004217306241431575,2.2941298743032023e-09,0.0,2.7453545993084498e-05,0.0,3.453652030724175e-07,2.6088123003050167e-05,True,,proxy/unidentified,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,,,,True,True,True,False,False,True,False,True,True,True
history_50C,existing_history,1050.0,0.6603074977480946,50.05130731817808,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,4.018804594385145e-06,4.018804594385145e-06,0.015749975099380004,1.69279746697798e-08,1.9115430483309993e-13,0.00011652883776098842,3.2632833236445537e-23,2.7284686440934595e-06,0.0001985920220051,True,,proxy/unidentified,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,,,,True,True,True,False,False,True,False,True,True,True
history_50C,existing_history,1100.0,0.6613672286460809,50.20758371019109,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,1.7279351411266526e-05,1.7279351411266526e-05,0.05329736449370104,1.0783754099097299e-07,3.181576764863727e-12,0.00044385545341588014,4.315048252579029e-21,1.825508537033371e-05,0.0012938882575203,True,,proxy/unidentified,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,,,,True,True,True,False,False,True,False,True,True,True
history_50C,existing_history,1195.3949665996456,0.6690576539665489,51.216756142765924,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0002120303770246,0.0002120303770246,0.42185263102563797,2.428509944301257e-06,6.915491928351244e-10,0.0043078652335092485,1.5852293596768688e-17,0.0001459987637312,0.0143116510467198,True,,proxy/unidentified,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,,,,True,True,True,False,False,True,False,True,True,True
history_50C,existing_history,1256.87923764167,0.6987108579391834,54.911294880903206,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,0.0009041536733186,0.0009041536733186,1.230234148915473,8.726745843342501e-06,1.1687383356097917e-08,0.014222474284698127,4.638319006275221e-15,0.0006554831368902,0.0694540208447917,True,,proxy/unidentified,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,,,,True,True,True,False,False,True,False,True,True,True
history_50C,existing_history,1310.4560230759355,0.7633620108711403,64.3878117424551,227633701.8996972,4.59479933616982,443.3307399903094,5.3646516047156325,517.6101918068358,0.0023833637773468,0.0023833637773468,2.16247379027376,1.2097465219462142e-05,3.463666723514088e-08,0.03039060182786512,1.5561446878230544e-13,0.0020243414372104,0.1481987747701656,True,,proxy/unidentified,38.092345086309365,63.33073999030938,263.3307399903094,63.33073999030938,,,,True,True,True,False,False,True,False,True,True,True
history_50C,existing_history,1362.1487351748456,0.8234001624453942,84.2327069640109,187995559.5609351,4.648998707986403,448.56018438090723,5.3646516047156325,517.6101918068358,0.0047031642510093,0.0047031642510093,2.516295769223317,1.7492680784481666e-05,6.801424714923955e-08,0.04697898947805652,2.0590574629613613e-12,0.0042876073776697,0.2209324721568153,True,,proxy/unidentified,43.32178947690721,68.56018438090723,268.56018438090723,68.56018438090723,,,,True,True,True,False,False,True,False,True,True,True
history_50C,existing_history,1413.3812777995176,0.8621430184564995,121.72270295833918,170379938.09038758,4.675695892389896,451.1360710848355,5.3646516047156325,517.6101918068358,0.0106622464164828,0.0106622464164828,2.474949394213127,3.0696406191517005e-05,1.9005403014792477e-07,0.055631846012067075,1.805789551609286e-11,0.0074582315334303,0.3018205524269268,True,,proxy/unidentified,45.897676180835504,71.13607108483552,271.1360710848355,71.13607108483552,,,,True,True,True,False,False,True,False,True,True,True
history_50C,existing_history,1463.645884967751,0.8871660906182948,186.7199233125877,166056286.95636463,4.682539816167582,451.7964093435521,5.3646516047156325,517.6101918068358,0.0258438521811536,0.0258438521811536,2.18080626803442,5.6946666335091514e-05,6.609990382825806e-07,0.05456494830491027,1.2585004016993274e-10,0.0116519404210158,0.4041273629379808,True,,proxy/unidentified,46.558014439552096,71.79640934355211,271.7964093435521,71.79640934355211,,,,True,True,True,False,False,True,False,True,True,True
history_50C,existing_history,1499.2847729572436,0.9005037465317097,258.4710238006788,168108555.4917649,4.679276073373797,451.48150603612874,5.3646516047156325,517.6101918068358,0.0495277194464679,0.0495277194464679,1.9042041359721162,8.485855371379672e-05,1.7146985976722962e-06,0.04990493311890151,4.669505177186933e-10,0.0153908408965906,0.4909490392894483,True,,proxy/unidentified,46.24311113212872,71.48150603612874,271.48150603612874,71.48150603612874,,,,True,True,True,False,False,True,False,True,True,True
history_5C,existing_history,950.0,0.6600186905990246,50.00381151638597,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,1.5201110710336712e-07,1.5201110710336712e-07,0.0010119693147292602,2.639666117641202e-10,,5.7418354915451e-06,0.0,1.2923094859997678e-07,5.3846228583323645e-06,True,,proxy/unidentified,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,,,,True,True,True,False,False,True,False,True,True,True
history_5C,existing_history,960.0,0.6600452462339537,50.00909477396817,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.160117599756239e-07,2.160117599756239e-07,0.0013588125655857345,4.1242209454845677e-10,0.0,7.930607590388723e-06,0.0,4.603479996786107e-07,1.3796545577883756e-05,True,,proxy/unidentified,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,,,,True,True,True,False,False,True,False,True,True,True
history_5C,existing_history,970.0,0.6600827616320419,50.01638016646548,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,3.052280075315988e-07,3.052280075315988e-07,0.0018156730709121068,6.396810093246115e-10,3.487097528044604e-13,1.08961805470549e-05,7.931283897334433e-23,1.10455219689674e-06,2.684185390735113e-05,True,,proxy/unidentified,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,,,,True,True,True,False,False,True,False,True,True,True
history_5C,existing_history,980.0,0.6601354641150763,50.026375599827695,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,4.289187730115891e-07,4.289187730115891e-07,0.0024145859022130416,9.850723801415964e-10,1.3773326695231328e-12,1.4893526537839577e-05,7.521569114934849e-22,2.230803133860913e-06,4.692717420703937e-05,True,,proxy/unidentified,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,,,,True,True,True,False,False,True,False,True,True,True
history_5C,existing_history,990.0,0.6602090958931819,50.04002128219067,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,5.994960527402117e-07,5.994960527402117e-07,0.0031960306413801763,1.506262608763915e-09,3.658290895029409e-12,2.0254161728555532e-05,4.038518268088644e-21,4.093961634812062e-06,7.763177738761114e-05,True,,proxy/unidentified,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,,,,True,True,True,False,False,True,False,True,True,True
history_5C,existing_history,1000.0,0.6603114134174695,50.05855993116326,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,8.335148185829026e-07,8.335148185829026e-07,0.004210884037227882,2.287144088177874e-09,8.165445251313941e-12,2.7406670096196903e-05,1.656362635570482e-20,7.0756735447458214e-06,0.0001242385048753,True,,proxy/unidentified,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,,,,True,True,True,False,False,True,False,True,True,True
history_5C,existing_history,1010.0,0.6604528349573326,50.08362625495293,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,1.1529472914489456e-06,1.1529472914489456e-06,0.005522730098087421,3.448763457591677e-09,1.653383131176037e-11,3.6901818497052366e-05,5.806678905451896e-20,1.174324192143206e-05,0.0001944833917977,True,,proxy/unidentified,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,,,,True,True,True,False,False,True,False,True,True,True
history_5C,existing_history,1020.0,0.6606472737362078,50.11736035516479,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,1.5868156186028131e-06,1.5868156186028131e-06,0.007210551856026986,5.164247650780088e-09,3.147624866342213e-11,4.9442880849216265e-05,1.8390452919574856e-19,1.8933590162871826e-05,0.0002996013616891,True,,proxy/unidentified,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,,,,True,True,True,False,False,True,False,True,True,True
history_5C,existing_history,1030.0,0.6609132001123886,50.162550570207,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.173274229785125e-06,2.173274229785125e-06,0.009371805556440838,7.678834010027938e-09,5.744378917289192e-11,6.592163219057271e-05,5.4289072397893415e-19,2.9871720239895328e-05,0.0004557640491392,True,,proxy/unidentified,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,,,,True,True,True,False,False,True,False,True,True,True
history_5C,existing_history,1040.0,0.6612749814158023,50.22281217913161,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,2.96225391677008e-06,2.96225391677008e-06,0.012125835692372303,1.1336139531507147e-08,1.0165987620329517e-10,8.746011879204236e-05,1.5225572990795697e-18,4.633574996291456e-05,0.0006860217311464,True,,proxy/unidentified,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,,,,True,True,True,False,False,True,False,True,True,True
history_5C,existing_history,1050.0,0.6617645503183736,50.30280921036997,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,4.018804594385145e-06,4.018804594385145e-06,0.015617518447647149,1.6611541804578504e-08,1.757155073536076e-10,0.00011545764081102108,4.1068146667042784e-18,7.088339669756033e-05,0.0010228660093098,True,,proxy/unidentified,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,,,,True,True,True,False,False,True,False,True,True,True
history_5C,existing_history,1060.0,0.6624234489189371,50.40852714406475,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,5.427303462235107e-06,5.427303462235107e-06,0.020020908778909968,2.415267229640823e-08,2.979877311026649e-10,0.00015164123506568599,1.0741222238460533e-17,0.0001071569868469,0.0015115067305594,True,,proxy/unidentified,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,,,,True,True,True,False,False,True,False,True,True,True
history_5C,existing_history,1070.0,0.6633052810461637,50.54760419056935,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,7.296730696242991e-06,7.296730696242991e-06,0.025542496573553234,3.48249826838927e-08,4.972276277671762e-10,0.00019811610559540855,2.7392678523229796e-17,0.000160284311929,0.0022138757780278,True,,proxy/unidentified,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,,,,True,True,True,False,False,True,False,True,True,True
history_5C,existing_history,1080.0,0.6644785718986955,50.729727433942834,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,9.767256764894883e-06,9.767256764894883e-06,0.032423433153417384,4.975620839284131e-08,8.177355260055179e-10,0.0002574096793043686,6.83775036956491e-17,0.0002373883080381,0.0032131815288451,True,,proxy/unidentified,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,,,,True,True,True,False,False,True,False,True,True,True
history_5C,existing_history,1090.0,0.6660299707777622,50.96709641543037,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,1.3018435010477018e-05,1.3018435010477018e-05,0.04093975891797256,7.036588491860386e-08,1.3265427925537533e-09,0.0003324990634762076,1.6750939422594838e-16,0.0003482051130796,0.0046184632500935,True,,proxy/unidentified,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,,,,True,True,True,False,False,True,False,True,True,True
history_5C,existing_history,1100.0,0.6680676239708476,51.274949178687066,250000000.0,4.567143305406176,440.6623386768668,5.3646516047156325,517.6101918068358,1.7279351411266526e-05,1.7279351411266526e-05,0.05139925212465498,9.835290767758091e-08,2.1228285141357115e-09,0.0004268066481065842,4.034470428126846e-16,0.0005057805203468,0.0065679289660016,True,,proxy/unidentified,35.42394377286678,60.662338676866796,260.6623386768668,60.662338676866796,,,,True,True,True,False,False,True,False,True,True,True
