mode,protocol,t_s,T_C,rho,P_GBseg_dens,P_TJ_dens,P_clean_GB,P_GBseg_drag,P_TJ_drag,P_GB_to_TJ_relocation,P_TJ_iso_conversion,P_iso,P_persistent_drag
static,fast_20,1259.9999999999998,444.9999999999999,0.7,7.864719553067504e-15,1.1568668165377914e-15,4.655394588203963e-15,1.4436885981820853e-17,4.640943060417613e-15,0.0,0.0,0.0,0.0
static,fast_20,1271.9999999999984,448.99999999999943,0.7,1.1749621380941793e-14,1.7283193622832839e-15,6.8097973724589205e-15,2.2219718691541427e-17,6.787553828818381e-15,0.0,0.0,0.0,0.0
static,fast_20,1283.999999999997,452.999999999999,0.7,1.7476068732718933e-14,2.5706554269351782e-15,9.919553356903833e-15,3.403586972084063e-17,9.885478927246122e-15,0.0,0.0,0.0,0.0
static,fast_20,1295.9999999999957,456.9999999999985,0.7,2.5880604636117486e-14,3.806926934067303e-15,1.4389979989139597e-14,5.1892220870539814e-17,1.4338025689109653e-14,0.0,0.0,0.0,0.0
static,fast_20,1307.9999999999943,460.99999999999807,0.7,3.8163374401276696e-14,5.613670157472412e-15,2.0790630598175802e-14,7.875313925174536e-17,2.0711778033396593e-14,0.0,0.0,0.0,0.0
static,fast_20,1319.999999999993,464.9999999999976,0.7,5.6039079942402995e-14,8.243110460231068e-15,2.9918730091454887e-14,1.1897784136860303e-16,2.979959382311733e-14,0.0,0.0,0.0,0.0
static,fast_20,1331.9999999999916,468.99999999999716,0.7,8.194767846137485e-14,1.205415517547566e-14,4.2885914566177524e-14,1.7894870980610264e-16,4.2706714682050496e-14,0.0,0.0,0.0,0.0
static,fast_20,1343.9999999999902,472.9999999999967,0.7,1.1934731688895523e-13,1.7555483017547793e-14,6.123639659262958e-14,2.6797009718257295e-16,6.096803024361376e-14,0.0,0.0,0.0,0.0
static,fast_20,1355.9999999999889,476.99999999999625,0.7,1.7312002684837808e-13,2.5465220086697877e-14,8.710735537113666e-14,3.99548687491713e-16,8.670718459608339e-14,0.0,0.0,0.0,0.0
static,fast_20,1367.9999999999875,480.9999999999958,0.7,2.5013145257719863e-13,3.6793273467213945e-14,1.2344586044942126e-13,5.932098939329708e-16,1.2285167859307895e-13,0.0,0.0,0.0,0.0
static,fast_20,1379.9999999999861,484.99999999999534,0.7,3.600002107696166e-13,5.295450078999221e-14,1.7430122195679033e-13,8.770642878151848e-16,1.734226462044458e-13,0.0,0.0,0.0,0.0
static,fast_20,1391.9999999999848,488.9999999999949,0.7,5.161515097602146e-13,7.592369313595907e-14,2.4521762826692674e-13,1.2914193322267868e-15,2.4392386940199305e-13,0.0,0.0,0.0,0.0
static,fast_20,1403.9999999999834,492.99999999999443,0.7,7.372548396744981e-13,1.0844705314618048e-13,3.4375967544256577e-13,1.8938422684223646e-15,3.4186222843028805e-13,0.0,0.0,0.0,0.0
static,fast_20,1415.999999999982,496.999999999994,0.7,1.0491787606051244e-12,1.5432973605357724e-13,4.802134070874205e-13,2.7662298617089504e-15,4.774416479960546e-13,0.0,0.0,0.0,0.0
static,fast_20,1427.9999999999807,500.9999999999935,0.7,1.4876394738175815e-12,2.1882544324928316e-13,6.685183926000344e-13,4.024643057639183e-15,6.644853058979079e-13,0.0,0.0,0.0,0.0
static,fast_20,1439.9999999999793,504.99999999999307,0.7,2.1017770512906302e-12,3.091624704469495e-13,9.275029605788857e-13,5.832936809299586e-15,9.216571856953576e-13,0.0,0.0,0.0,0.0
static,fast_20,1451.999999999978,508.9999999999926,0.7,2.9589678679692635e-12,4.3525159601146646e-13,1.2825159545732845e-12,8.421580215341038e-15,1.2740749385145284e-12,0.0,0.0,0.0,0.0
static,fast_20,1463.9999999999766,512.9999999999922,0.7,4.151278953168392e-12,6.106354886156273e-13,1.7675755171147222e-12,1.2113549467604887e-14,1.7554326675668965e-12,0.0,0.0,0.0,0.0
static,fast_20,1475.9999999999752,516.9999999999917,0.7,5.804096028736218e-12,8.537578549796859e-13,2.4281899621096337e-12,1.7359824786083624e-14,2.410786150368168e-12,0.0,0.0,0.0,0.0
static,fast_20,1487.9999999999739,520.9999999999912,0.7,8.087619998415593e-12,1.1896545245895204e-12,3.325049660909772e-12,2.478788294637328e-14,3.300196012804087e-12,0.0,0.0,0.0,0.0
static,fast_20,1499.9999999999725,524.9999999999908,0.7,1.123213676917945e-11,1.6521995755092849e-12,4.538844390151082e-12,3.5267714437992e-14,4.503478746697623e-12,0.0,0.0,0.0,0.0
static,fast_20,1511.9999999999711,528.9999999999903,0.7,1.554823531398735e-11,2.287079325474154e-12,6.1765306659439585e-12,5.000139289821366e-14,6.126384029593829e-12,0.0,0.0,0.0,0.0
static,fast_20,1523.9999999999698,532.9999999999899,0.7,2.145349486461093e-11,3.155717904518557e-12,8.379461783959468e-12,7.064419244971179e-14,8.308603017557435e-12,0.0,0.0,0.0,0.0
static,fast_20,1535.9999999999684,536.9999999999894,0.7,2.950760410076593e-11,4.340443138420141e-12,1.1333903974025842e-11,9.946782459240804e-14,1.1234120374392522e-11,0.0,0.0,0.0,0.0
static,fast_20,1547.999999999967,540.999999999989,0.7,4.0458438165504906e-11,5.951264281809415e-12,1.528460061752257e-11,1.3957972749137962e-13,1.5144557951253684e-11,0.0,0.0,0.0,0.0
static,fast_20,1559.9999999999657,544.9999999999885,0.7,5.5302334342787894e-11,8.134738314133053e-12,2.055221940594041e-11,1.952167124351581e-13,2.0356326550749715e-11,0.0,0.0,0.0,0.0
static,fast_20,1571.9999999999643,548.9999999999881,0.7,7.536271277165135e-11,1.1085534712523516e-11,2.75557326031527e-11,2.72136941294471e-13,2.7282611773181774e-11,0.0,0.0,0.0,0.0
static,fast_20,1583.999999999963,552.9999999999876,0.7,1.0239233221456019e-10,1.506147684067605e-11,3.684104788479485e-11,3.7814153748189636e-13,3.64614798549989e-11,0.0,0.0,0.0,0.0
static,fast_20,1595.9999999999616,556.9999999999872,0.7,1.3870591128234223e-10,2.0403049967317695e-11,4.9117538284140535e-11,5.237665786654761e-13,4.859171092582197e-11,0.0,0.0,0.0,0.0
static,fast_20,1607.9999999999602,560.9999999999867,0.7,1.8735165472607786e-10,2.7558632054655957e-11,6.530452873664549e-11,7.23198357965348e-13,6.457836380849989e-11,0.0,0.0,0.0,0.0
static,fast_20,1619.9999999999588,564.9999999999862,0.7000000000000001,2.523324908117586e-10,3.711703683580104e-11,8.659030065708172e-11,9.9548035381867e-13,8.559056470605287e-11,0.0,0.0,0.0,0.0
static,fast_20,1631.9999999999575,568.9999999999858,0.7000000000000002,3.38890657463495e-10,4.984937522677215e-11,1.1450679543497218e-10,1.366100220778973e-12,1.1313461147373416e-10,0.0,0.0,0.0,0.0
static,fast_20,1643.9999999999561,572.9999999999853,0.7000000000000002,4.5387280360390983e-10,6.676276018177202e-11,1.5102395732789384e-10,1.8690704316481795e-12,1.4914621915052898e-10,0.0,0.0,0.0,0.0
static,fast_20,1655.9999999999548,576.9999999999849,0.7000000000000004,6.061971582930109e-10,8.91690252877699e-11,1.986685854507894e-10,2.5496483682731326e-12,1.961066290788611e-10,0.0,0.0,0.0,0.0
static,fast_20,1667.9999999999534,580.9999999999844,0.7000000000000006,8.074497584695215e-10,1.1877242733092938e-10,2.6067369860966896e-10,3.4678824146440575e-12,2.5718839671037e-10,0.0,0.0,0.0,0.0
static,fast_20,1679.999999999952,584.999999999984,0.7000000000000008,1.0726434519040351e-09,1.5778129240480595e-10,3.4116579755709905e-10,4.703222105578013e-12,3.3643800183360094e-10,0.0,0.0,0.0,0.0
static,fast_20,1691.9999999999507,588.9999999999835,0.7000000000000012,1.421181689855795e-09,2.0904978571346868e-10,4.453990867199084e-10,6.360495285768555e-12,4.390040366229645e-10,0.0,0.0,0.0,0.0
static,fast_20,1703.9999999999493,592.9999999999831,0.7000000000000016,1.8780793365840387e-09,2.762574874614561e-10,5.800477507137754e-10,8.577636810040945e-12,5.7142167740755e-10,0.0,0.0,0.0,0.0
static,fast_20,1715.999999999948,596.9999999999826,0.7000000000000022,2.4755052621615353e-09,3.6413630169971296e-10,7.535698400190895e-10,1.1535655584735315e-11,7.419665012968295e-10,0.0,0.0,0.0,0.0
static,fast_20,1727.9999999999466,600.9999999999822,0.7000000000000031,3.2547268447803963e-09,4.787564843494893e-10,9.766592877240508e-10,1.547145463392804e-11,9.61093546427557e-10,0.0,0.0,0.0,0.0
static,fast_20,1739.9999999999452,604.9999999999817,0.7000000000000041,4.268555279622025e-09,6.278863377430962e-10,1.2628061526797198e-09,2.069427838555172e-11,1.2419809259009945e-09,0.0,0.0,0.0,0.0
static,fast_20,1751.9999999999438,608.9999999999812,0.7000000000000054,5.584413478331577e-09,8.214434855962149e-10,1.628989478349231e-09,2.760675983930334e-11,1.6012013975558575e-09,0.0,0.0,0.0,0.0
static,fast_20,1763.9999999999425,612.9999999999808,0.7000000000000072,7.288176185595475e-09,1.0720597378336675e-09,2.0965323055587636e-09,3.673178660941524e-11,2.0595501899354855e-09,0.0,0.0,0.0,0.0
static,fast_20,1775.999999999941,616.9999999999803,0.7000000000000095,9.488965734497533e-09,1.3957865258175187e-09,2.6921545387957032e-09,4.87467098359356e-11,2.6430632356059555e-09,0.0,0.0,0.0,0.0
static,fast_20,1787.9999999999397,620.9999999999799,0.7000000000000124,1.2325127792338768e-08,1.8129739091566888e-09,3.4492667237862024e-09,6.452679670192255e-11,3.384266937086431e-09,0.0,0.0,0.0,0.0
static,fast_20,1799.9999999999384,624.9999999999794,0.7000000000000163,1.5971660911602815e-08,2.3493634310740006e-09,4.409556563640878e-09,8.520029156300718e-11,4.3237088866738956e-09,0.0,0.0,0.0,0.0
static,fast_20,1811.999999999937,628.999999999979,0.7000000000000213,2.0649433346802706e-08,3.037443872987396e-09,5.624930432014398e-09,1.1221802149773492e-10,5.511828809967783e-09,0.0,0.0,0.0,0.0
static,fast_20,1823.9999999999357,632.9999999999785,0.7000000000000278,2.6636592370207467e-08,3.918129516356975e-09,7.159884525177054e-09,1.4744118226252767e-10,7.011240671109509e-09,0.0,0.0,0.0,0.0
static,fast_20,1835.9999999999343,636.9999999999781,0.7000000000000361,3.428265750127068e-08,5.042833196829388e-09,9.094394967829186e-09,1.9325179756872912e-10,8.899510674612328e-09,0.0,0.0,0.0,0.0
static,fast_20,1847.999999999933,640.9999999999776,0.7000000000000469,4.402589233332508e-08,6.476021626104041e-09,1.1527433540310133e-08,2.526913910518883e-10,1.1272532180776722e-08,0.0,0.0,0.0,0.0
static,fast_20,1859.9999999999316,644.9999999999771,0.7000000000000608,5.6414673129536435e-08,8.298358621568828e-09,1.4581236178733682e-08,3.2963468538157636e-10,1.4248617729843397e-08,0.0,0.0,0.0,0.0
static,fast_20,1871.9999999999302,648.9999999999767,0.7000000000000784,7.213371972598208e-08,1.0610563560646062e-08,1.8406475535007793e-08,4.2900669324492536e-10,1.7973450916542906e-08,0.0,0.0,0.0,0.0
static,fast_20,1883.9999999999288,652.9999999999762,0.700000000000101,9.20362297849965e-08,1.3538138192870125e-08,2.3188517270010885e-08,5.570534457949729e-10,2.2626067313570844e-08,0.0,0.0,0.0,0.0
static,fast_20,1895.9999999999275,656.9999999999758,0.7000000000001299,1.1718316604197905e-07,1.7237145626899014e-08,2.9154973079361554e-08,7.216788812564284e-10,2.8426064630624976e-08,0.0,0.0,0.0,0.0
static,fast_20,1907.999999999926,660.9999999999753,0.7000000000001665,1.4889119363355753e-07,2.19012617077252e-08,3.6584802507832644e-08,9.328631674579889e-10,3.564227852488502e-08,0.0,0.0,0.0,0.0
static,fast_20,1919.9999999999247,664.9999999999749,0.700000000000213,1.8879105754202356e-07,2.7770362090613913e-08,4.5819261301189996e-08,1.20318104893029e-09,4.4603202759411085e-08,0.0,0.0,0.0,0.0
static,fast_20,1931.9999999999234,668.9999999999744,0.700000000000272,2.3889853633332646e-07,3.514095923436703e-08,5.727504740882914e-08,1.5484428001122163e-09,5.5709481660946926e-08,0.0,0.0,0.0,0.0
static,fast_20,1943.999999999922,672.999999999974,0.7000000000003466,3.017005165747283e-07,4.437886358229369e-08,7.146005796957183e-08,1.9884851584898312e-09,6.944886010781136e-08,0.0,0.0,0.0,0.0
static,fast_20,1955.9999999999206,676.9999999999735,0.7000000000004407,3.802592128016384e-07,5.593451387633634e-08,8.899224303427911e-08,2.5481453546766127e-09,8.641404277373809e-08,0.0,0.0,0.0,0.0
static,fast_20,1967.9999999999193,680.999999999973,0.7000000000005594,4.783381223842124e-07,7.036150458256687e-08,1.1062212593642195e-07,3.2584582257580297e-09,1.0732399141533968e-07,0.0,0.0,0.0,0.0
static,fast_20,1979.999999999918,684.9999999999726,0.7000000000007085,6.005539665572403e-07,8.833893577084676e-08,1.3725965785824255e-07,4.158124598621828e-09,1.330492781474919e-07,0.0,0.0,0.0,0.0
static,fast_20,1991.9999999999166,688.9999999999721,0.7000000000008958,7.525596435859993e-07,1.106983247478693e-07,1.7000618723263102e-07,5.295308900745277e-09,1.646422156283772e-07,0.0,0.0,0.0,0.0
static,fast_20,2003.9999999999152,692.9999999999717,0.7000000000011302,9.412641250799113e-07,1.384559518702163e-07,2.1019245540844518e-07,6.729835575811728e-09,2.0337260382036292e-07,0.0,0.0,0.0,0.0
static,fast_20,2015.9999999999138,696.9999999999712,0.7000000000014233,1.1750962818045699e-06,1.7285166819990282e-07,2.594236810220643e-07,8.535867674852088e-09,2.507700696954037e-07,0.0,0.0,0.0,0.0
static,fast_20,2027.9999999999125,700.9999999999708,0.700000000001789,1.4643208536759186e-06,2.1539537334747764e-07,3.1963296961967976e-07,1.0805167336803623e-08,3.086741333765426e-07,0.0,0.0,0.0,0.0
static,fast_20,2039.999999999911,704.9999999999703,0.7000000000022445,1.8214162056852415e-06,2.679225817629285e-07,3.9314448548693177e-07,1.3651057201699942e-08,3.7929331451336815e-07,0.0,0.0,0.0,0.0
static,fast_20,2051.99999999991,708.99999999997,0.7000000000028107,2.261525166427627e-06,3.326607391669251e-07,4.827480529944607e-07,1.7213224619797677e-08,4.6527479927446364e-07,0.0,0.0,0.0,0.0
static,fast_20,2063.9999999999127,712.9999999999709,0.7000000000035136,2.8029921615804818e-06,4.123082326024334e-07,5.91787119139635e-07,2.166353741352681e-08,5.697864246661769e-07,0.0,0.0,0.0,0.0
static,fast_20,2075.9999999999154,716.9999999999718,0.7000000000043842,3.4680020681621356e-06,5.101283631807288e-07,7.242623119356319e-07,2.7213071587911205e-08,6.966130068205494e-07,0.0,0.0,0.0,0.0
static,fast_20,2087.999999999918,720.9999999999727,0.7000000000054609,4.28333876836643e-06,6.300609261262921e-07,8.849531760042359e-07,3.412058854202978e-08,8.502693477485132e-07,0.0,0.0,0.0,0.0
static,fast_20,2099.999999999921,724.9999999999736,0.7000000000067901,5.281284320951338e-06,7.768544750662498e-07,1.0795610629127496e-06,4.2702742897005905e-08,1.036132605625405e-06,0.0,0.0,0.0,0.0
static,fast_20,2111.9999999999236,728.9999999999745,0.7000000000084283,6.500683045887538e-06,9.5622284435947e-07,1.3148766058842042e-06,5.3346353043271654e-08,1.2605971123023687e-06,0.0,0.0,0.0,0.0
static,fast_20,2123.9999999999263,732.9999999999754,0.700000000010444,7.98819869265657e-06,1.1750300732099213e-06,1.5989757236726096e-06,6.652312608718255e-08,1.5312551743402329e-06,0.0,0.0,0.0,0.0
static,fast_20,2135.999999999929,736.9999999999764,0.7000000000129196,9.799797299323203e-06,1.441508527933794e-06,1.9414486846257856e-06,8.280729837698736e-08,1.8571079070066625e-06,0.0,0.0,0.0,0.0
static,fast_20,2147.999999999932,740.9999999999773,0.7000000000159555,1.2002493420619343e-05,1.7655157646890085e-06,2.3536674281566744e-06,1.0289673373125378e-07,2.248810731627058e-06,0.0,0.0,0.0,0.0
static,fast_20,2159.9999999999345,744.9999999999782,0.7000000000196722,1.4676403188967598e-05,2.158836526026362e-06,2.8490970969036457e-06,1.2763811561142818e-07,2.7189588234615016e-06,0.0,0.0,0.0,0.0
static,fast_20,2171.9999999999372,748.9999999999791,0.7000000000242148,1.7917154261328305e-05,2.6355372338288775e-06,3.4436585897689617e-06,1.5805697874481624e-07,3.2824185387531785e-06,0.0,0.0,0.0,0.0
static,fast_20,2183.99999999994,752.99999999998,0.7000000000297583,2.1838710194786423e-05,3.2123814429580846e-06,4.156149915963988e-06,1.953934523526684e-07,3.956711685516994e-06,0.0,0.0,0.0,0.0
static,fast_20,2195.9999999999427,756.9999999999809,0.7000000000365122,2.6576675292543958e-05,3.909315970055856e-06,5.008735226654937e-06,2.4114473370773273e-07,4.76246044375129e-06,0.0,0.0,0.0,0.0
static,fast_20,2207.9999999999454,760.9999999999818,0.7000000000447281,3.2292155587478524e-05,4.750038827820036e-06,6.027511638718448e-06,2.9711548010929845e-07,5.723901798859802e-06,0.0,0.0,0.0,0.0
static,fast_20,2219.999999999948,764.9999999999827,0.7000000000547068,3.917626251186794e-05,5.762661695685763e-06,7.24316536097281e-06,3.654775027687416e-07,6.869481540113547e-06,0.0,0.0,0.0,0.0
static,fast_20,2231.999999999951,768.9999999999836,0.7000000000668078,4.745535808012552e-05,6.9804814639222415e-06,8.691730205240773e-06,4.48840371210068e-07,8.232539208147874e-06,0.0,0.0,0.0,0.0
static,fast_20,2243.9999999999536,772.9999999999845,0.7000000000814603,5.739715423966978e-05,8.442877422236326e-06,1.0415463332779286e-05,5.503347957387144e-07,9.85209686730465e-06,0.0,0.0,0.0,0.0
static,fast_20,2255.9999999999563,776.9999999999854,0.7000000000991757,6.931779458943547e-05,1.0196352950487496e-05,1.246385507304722e-05,6.737109529660183e-07,1.177376624705047e-05,0.0,0.0,0.0,0.0
static,fast_20,2267.999999999959,780.9999999999864,0.7000000001205618,8.3590064105498e-05,1.2295743134464221e-05,1.4894791880748618e-05,8.234542605197518e-07,1.4050790660244529e-05,0.0,0.0,0.0,0.0
static,fast_20,2279.999999999962,784.9999999999873,0.7000000001463415,0.00010065289204200554,1.4805612602265254e-05,1.7775893995229497e-05,1.0049214977831161e-06,1.674524018485953e-05,0.0,0.0,0.0,0.0
static,fast_20,2291.9999999999645,788.9999999999882,0.7000000001773714,0.00012102233500038696,1.7801871087161795e-05,2.1186052162859244e-05,1.2245006163520978e-06,1.9929380911833104e-05,0.0,0.0,0.0,0.0
static,fast_20,2303.9999999999673,792.9999999999891,0.7000000002146669,0.00014530425150214755,2.1373637803474562e-05,2.521719091001792e-05,1.4897980942302504e-06,2.368724163890284e-05,0.0,0.0,0.0,0.0
static,fast_20,2315.99999999997,796.99999999999,0.7000000002594287,0.00017420890649618158,2.562538970765226e-05,2.9976289346790748e-05,1.8098582697982025e-06,2.8116404254453043e-05,0.0,0.0,0.0,0.0
static,fast_20,2327.9999999999727,800.9999999999909,0.7000000003130749,0.0002085677743302734,3.067943314413941e-05,3.558769437776842e-05,2.195419754460095e-06,3.333004723465997e-05,0.0,0.0,0.0,0.0
static,fast_20,2339.9999999999754,804.9999999999918,0.7000000003772777,0.0002493528420818719,3.66787432835369e-05,4.219576553829289e-05,2.65921477678127e-06,3.94592752019431e-05,0.0,0.0,0.0,0.0
static,fast_20,2351.999999999978,808.9999999999927,0.7000000004540075,0.00029769875205173533,4.379022118965211e-05,4.996789550774328e-05,3.2163181672432483e-06,4.6655771395804255e-05,0.0,0.0,0.0,0.0
static,fast_20,2363.999999999981,812.9999999999936,0.7000000005455811,0.00035492816296458525,5.22084243448042e-05,5.909795572572441e-05,3.8845536640623345e-06,5.50948142240214e-05,0.0,0.0,0.0,0.0
static,fast_20,2375.9999999999836,816.9999999999945,0.7000000006547198,0.00042258075429284594,6.215983306323795e-05,6.98102225064839e-05,4.684966320843447e-06,6.497870383118428e-05,0.0,0.0,0.0,0.0
static,fast_20,2387.9999999999864,820.9999999999955,0.700000000784615,0.0005024463474319837,7.3907722476163e-05,8.236384567033165e-05,5.642371041672412e-06,7.654064988387567e-05,0.0,0.0,0.0,0.0
static,fast_20,2399.999999999989,824.9999999999964,0.7000000009390055,0.00059660267152529,8.775771772533392e-05,9.705792905230146e-05,6.785988675753585e-06,9.00491775718688e-05,0.0,0.0,0.0,0.0
static,fast_20,2411.999999999992,828.9999999999973,0.7000000011222642,0.0007074583608832335,0.00010406411870242788,0.00011423730037702375,8.150182690831625e-06,0.00010581311521006512,0.0,0.0,0.0,0.0
static,fast_20,2423.9999999999945,832.9999999999982,0.7000000013394992,0.0008378018354912811,0.00012323709016637187,0.0001342990569800982,9.775311233336424e-06,0.0001241872338478089,0.0,0.0,0.0,0.0
static,fast_20,2435.9999999999973,836.9999999999991,0.7000000015966699,0.0009908567863728883,0.00014575082340766436,0.00015769998379147558,1.1708711396524283e-05,0.00014557861700539192,0.0,0.0,0.0,0.0
static,fast_20,2448.0,841.0,0.7000000019007186,0.0011703450638878535,0.00017215278685419193,0.00018496495096364518,1.4005834781264075e-05,0.0001704538471207617,0.0,0.0,0.0,0.0
static,fast_20,2460.0000000000027,845.0000000000009,0.700000002259723,0.0013805578497089613,0.0002030741951724969,0.00021669641062193107,1.67315559754601e-05,0.00019934710456537247,0.0,0.0,0.0,0.0
