mode,protocol,t_s,T_C,rho,G_nm,f_GBseg,f_TJ,f_iso,C_GBseg,C_TJ,f_clean_GB,GBseg_mean_nm,TJ_mean_nm,iso_mean_nm,E_G,sigma_base,sigma_GBseg_pore,sigma_TJ_pore,sigma_clean_GB,sigma_iso,sigma_act_total,P_GBseg_dens,P_TJ_dens,P_clean_GB,P_GBseg_drag,P_TJ_drag,P_GB_to_TJ_relocation,P_TJ_iso_conversion,P_iso,P_persistent_drag
evolving,slow_0p2,285120.0,975.4000000000001,0.7000337054348607,150.0018682403794,0.5999565700342941,0.3000321914974986,0.10001123846820723,0.405679370877005,0.4774857975538567,0.594320629122995,41.78063621620761,41.777237056811856,41.7765684020102,2.6725005904454986,26666334.53918029,10817981.81945041,12732796.015278455,15848352.71972988,2666933.142670951,46808370.192317665,0.15533722192738725,0.0228617078084761,0.021689249347552817,0.0028932349236697507,0.018586367367475612,0.009112108957701252,1.5457466105170109e-06,0.0,0.0
evolving,slow_0p2,286200.0,979.0000000000001,0.7000380180616188,150.00211050157412,0.5999514745204535,0.30003584890564317,0.10001267657390328,0.4056697256209387,0.47748511870625643,0.5943302743790613,41.781062595557366,41.77731716672299,41.77656841338025,2.6672321203721685,26666291.47166582,10817707.14463865,12732757.348803986,15848584.327027168,2666967.184381149,46808179.516599774,0.1739490394348644,0.02560238988558897,0.024297630016120727,0.0032831246681660673,0.02077261406370263,0.009876988610797515,1.7010369007948838e-06,0.0,0.0
evolving,slow_0p2,287280.0,982.6,0.7000428456461409,150.00238223373273,0.5999458130199692,0.3000399005357253,0.10001428644430546,0.40565902068868,0.47748432203095414,0.59434097931132,41.78153164220598,41.777406334885995,41.77656842589002,2.6618073073495823,26666243.165173378,10817402.08783044,12732713.038835375,15848841.077342939,2667005.2823151527,46807965.733603425,0.19461853952844008,0.028646439083237753,0.027202014982212835,0.0037227221374443354,0.02320043614349084,0.01069866024462745,1.8709429932819118e-06,0.0,0.0
evolving,slow_0p2,288360.0,986.2,0.7000482449111292,150.00268677259518,0.5999395267729853,0.3000443862153017,0.10001608701171294,0.40564714692585446,0.47748339161530595,0.5943528530741455,41.782047395800184,41.7775055161847,41.77656843964658,2.6562203761948844,26666189.0267607,10817063.498091007,12732662.377952553,15849125.528669694,2667047.881971283,46807726.25894304,0.21755203488195815,0.03202435799675953,0.030433960981304846,0.004217995982376372,0.025894765716359572,0.011580680131027036,2.0567514767977218e-06,0.0,0.0
evolving,slow_0p2,289440.0,989.8000000000001,0.7000542782439781,150.00302780149676,0.5999325514234966,0.3000493494742135,0.10001809910228984,0.4056339848462627,0.4774823097605644,0.5943660151537373,41.782614252121896,41.77761575770994,41.77656845476642,2.6504652897923715,26666128.40171008,10816687.924007762,12732604.581620317,15849440.47770232,2667095.4731566254,46807458.245512106,0.24297407022945347,0.03576936433493131,0.03402816885219969,0.004775586127754316,0.028882921548462732,0.012526772955677333,2.259855422758986e-06,0.0,0.0
evolving,slow_0p2,290520.0,993.4000000000001,0.7000610141953352,150.00340938427183,0.5999248165445664,0.300054837851918,0.10002034560351566,0.405619403761428,0.4774810568156207,0.594380596238572,41.78323699153586,41.77773820670254,41.77656847137622,2.6445357375843446,26666060.56768339,10816271.588129863,12732538.780966816,15849788.979553528,2667148.5938639734,46807158.55976961,0.2711287661235435,0.039917595381888764,0.03802277455917996,0.005402873991641212,0.03219481920582242,0.013540835713389768,2.481762890015156e-06,0.0,0.0
evolving,slow_0p2,291600.0,997.0000000000001,0.7000685280142941,150.0038360009455,0.5999162451295087,0.3000609032263719,0.10002285164411936,0.4056032608486275,0.47747961099866565,0.5943967391513725,41.78392080939738,41.777874119080586,41.776568489613766,2.638425123733715,26665984.72838246,10815810.359571628,12732464.015004417,15850174.368810833,2667207.8344313516,46806823.75619942,0.3022812339993908,0.0445083242629831,0.04245966508076571,0.006108059473739172,0.035863198058649855,0.01462694139979221,2.7241061359763438e-06,0.0,0.0
evolving,slow_0p2,292680.0,1000.6,0.7000769022221776,150.00431258642226,0.5999067530472139,0.30006760216558215,0.10002564478720398,0.40558540015427347,0.47747794820622247,0.5944145998457265,41.78467134852507,41.77802486858454,41.7765685096287,2.632126554976262,26665900.00667796,10815299.724682324,12732379.222260887,15850600.281995635,2667273.84199907,46806450.04983163,0.3367190634193964,0.0495841883814904,0.0473848211163524,0.006900245306249413,0.03992386637048531,0.015789342475985974,2.988651603432554e-06,0.0,0.0
evolving,slow_0p2,293760.0,1004.2,0.7000862272268908,150.00484457239574,0.5998962484597623,0.3000749963029495,0.10002875523728808,0.40556565152948343,0.47747604180902803,0.5944343484705166,41.78549473384555,41.7781919565749,41.77656853158369,2.6256328281855508,26665805.437167127,10814734.755683128,12732283.231788218,15851070.681483999,2667347.325279536,46806033.2867103,0.3747538819999779,0.055191430377931366,0.05284868870279208,0.007789529407040532,0.04441596577673961,0.01703247408232372,3.277310761136436e-06,0.0,0.0
evolving,slow_0p2,294840.0,1007.8000000000001,0.7000966019798547,150.00543793271922,0.599884631200437,0.30008315273755093,0.10003221606201201,0.40554382949466083,0.4774738624342536,0.5944561705053392,41.78639760932101,41.77837702251907,41.77656855565535,2.6189364176792944,26665699.95811811,10814110.077170836,12732174.75351557,15851589.880947275,2667429.0596552556,46805568.9121879,0.4167229880875903,0.06138015194572997,0.05890658198333506,0.008787105924378213,0.04938225654323784,0.018360956977073614,3.5921518861656833e-06,0.0,0.0
evolving,slow_0p2,295920.0,1011.4000000000001,0.700108134677528,150.0060992324932,0.5998717921102171,0.3000921444605112,0.10003606342927182,0.40551973202990077,0.47747137773357795,0.5944802679700992,41.787387177272194,41.778581855203946,41.77656858203555,2.612029462302407,26665582.402755726,10813419.83038674,12732052.367912028,15852162.572368987,2667519.8926205467,46805051.936922505,0.46299105574979593,0.06820458081583536,0.06561911953189177,0.009905375715153649,0.05486942508689576,0.019779600175373717,3.9354128874915225e-06,0.0,0.0
evolving,slow_0p2,297000.0,1015.0000000000001,0.7001209435095394,150.00683568114357,0.5998576123308195,0.3001020508086169,0.10004033686056353,0.4054931392880584,0.47746855213665595,0.5945068607119416,41.78847124021229,41.77880840471352,41.77656861093248,2.60490375232925,26665451.48984044,10812657.635148834,12731914.514924351,15852793.854691606,2667620.7495826534,46804476.90044953,0.5139519110711989,0.07572335119850793,0.07305269680704077,0.011158067054642859,0.06092841533813934,0.02129340326352463,4.30951528328182e-06,0.0,0.0
evolving,slow_0p2,298080.0,1018.6,0.7001351574554271,150.00765518978477,0.5998419625523438,0.30011295794632376,0.10004507950133244,0.40546381222736294,0.47746534658956574,0.5945361877726371,41.78965824530871,41.7790587952105,41.776568642572194,2.5975507162357276,26665305.81348886,10811816.549345657,12731759.48215422,15853489.264143202,2667732.640037835,46803837.832195505,0.5700303780848576,0.08399979794242739,0.0812799974932668,0.012560367435482216,0.06761478562848026,0.022907558363308985,4.717079459520805e-06,0.0,0.0
evolving,slow_0p2,299160.0,1022.2,0.7001509171319544,150.0085664331818,0.5998247022135714,0.3001249593772906,0.10005033840913789,0.4054314911605209,0.477461718277859,0.5945685088394791,41.79095733159234,41.77933533856357,41.77656867719993,2.589961407400945,26665143.83218052,10810889.025890715,12731585.392239165,15854254.806289803,2667856.6641379977,46803128.209797606,0.6316841919191576,0.09310226463944167,0.09038054668249375,0.014129067376933972,0.07498909289736967,0.02462745172064244,5.160941354834539e-06,0.0,0.0
evolving,slow_0p2,300240.0,1025.8000000000002,0.7001683756929293,150.0095789166487,0.5998056786529864,0.30013815648656106,0.10005616486045263,0.40539589421736133,0.4774576203338975,0.5946041057826387,41.79237838003484,41.77964054886163,41.77656871508182,2.58212649080814,26664963.856891826,10809866.867038282,12731390.189400956,15855096.989853544,2667994.0196631784,46802340.91458839,0.6994059758869662,0.1031044258671295,0.10044130905780731,0.015882717232777253,0.08311730613048252,0.02645866489243573,5.644170736320109e-06,0.0,0.0
evolving,slow_0p2,301320.0,1029.4,0.7001876997833802,150.01070304824495,0.5997847262086011,0.3001526591144732,0.10006261467692576,0.40535671571819754,0.47745300152821746,0.5946432842818025,41.79393206661565,41.77997715785915,41.77656875650655,2.574036229825795,26664764.03829372,10808741.175963445,12731171.62512501,15856022.862330275,2668146.0094149313,46801468.1841012,0.7737252782782672,0.1140856237206711,0.11155733546433184,0.01784179805745602,0.09207125106755731,0.028406975505050686,6.1700912540873675e-06,0.0,0.0
evolving,slow_0p2,302400.0,1033.0,0.7002090705498603,150.01195021665893,0.5997616652647113,0.30016858616334385,0.10006974857194496,0.40531362445525854,0.4774478059447441,0.5946863755447415,41.7956299185019,41.78034813139653,41.77656880178729,2.565680473162059,26664542.352945138,10807502.30551294,12730927.242934361,15857040.047432197,2668314.0490451977,46800501.561448336,0.8552106635273764,0.1261312187398185,0.1238324614905374,0.02002890766559683,0.10192908835246356,0.030478357557161245,6.742302488609716e-06,0.0,0.0
evolving,slow_0p2,303480.0,1036.6,0.7002326847085302,150.01333287519552,0.5997363012437531,0.3001860662379126,0.10007763251833426,0.40526626187974957,0.47744197263975896,0.5947337381202504,41.797484373463575,41.78075668684145,41.77656885126375,2.557048642099164,26664296.5884094,10806139.804037638,12730654.36222178,15858156.784371763,2668499.67533471,46799431.84142003,0.9444718511979324,0.13933295528548695,0.1373800619377516,0.022468963099794157,0.11277582744187206,0.0326789812391251,7.3647042353718815e-06,0.0,0.0
evolving,slow_0p2,304560.0,1040.2,0.7002587556725323,150.01486463231774,0.5997084235415072,0.30020523832046603,0.1000863381380268,0.40521424019236607,0.4774354352846293,0.5947857598076339,41.79950884264728,41.78120631159829,41.77656890530436,2.5481297181293643,26664024.327215098,10804642.358223232,12730350.061103884,15859381.968991866,2668704.5549342227,46798249.01314917,1.0421618948501523,0.15378934136318587,0.15232386532752956,0.025189420805786632,0.12470387874254095,0.03501521224014573,8.04152330634567e-06,0.0,0.0
evolving,slow_0p2,305640.0,1043.8000000000002,0.7002875147399941,150.0165603492261,0.5996778044039801,0.3002262524814742,0.10009594311454574,0.4051571403353932,0.47742812179241356,0.5948428596646068,41.80171777683058,41.78170078273358,41.77656896430888,2.538912231130136,26663722.929577455,10802997.732842853,12730011.158261476,15860725.196734602,2668930.493580993,46796942.199183136,1.1489793913104664,0.16960604282652653,0.16879883288696584,0.0282205159029166,0.13781364661157144,0.03749361051349499,8.777343168235759e-06,0.0,0.0
evolving,slow_0p2,306720.0,1047.4,0.7003192123437894,150.0184362449977,0.5996441977444097,0.3002492706264694,0.10010653162912089,0.4050945098849035,0.4774199539285924,0.5949054901150965,41.80412673627752,41.78224418776694,41.77656902871085,2.5293842482340976,26663389.514789574,10801192.707363958,12729634.193730952,15862196.807425616,2669179.445801853,46795499.590801455,1.2656707091372723,0.1868962918225493,0.18695210676210083,0.03159552203113512,0.15221416602972232,0.04012092846886473,9.577136784075337e-06,0.0,0.0
evolving,slow_0p2,307800.0,1051.0,0.7003541193639335,150.02051000984838,0.5996073378989727,0.30027446727977225,0.10011819482125518,0.4050258608419951,0.4774108469063215,0.5949741391580049,41.80675246431426,41.78284094667853,41.77656909898072,2.51953336356839,26663020.941186056,10799213.009352025,12729215.40861262,15863807.93183403,2669453.525112872,46793908.37941507,1.393032223153181,0.20578130926103733,0.2069440325407754,0.03535103335386808,0.16802378594603443,0.042904108559486974,1.04463030786079e-05,0.0,0.0
evolving,slow_0p2,308880.0,1054.6000000000001,0.7003925285032073,150.02280092712644,0.5995669383199352,0.30030203040552483,0.10013103127453989,0.4049506673225357,0.47740070896676146,0.5950493326774643,41.80961296474063,41.78349583518435,41.77656917562895,2.5093466890591483,26662613.784573983,10797043.244626274,12728750.723662566,15865570.539947709,2669755.014724156,46792154.68388045,1.531912539775363,0.22639074100118398,0.22894926151964937,0.03952727039875616,0.1853709024932641,0.04585028022996944,1.1390707510131507e-05,0.0,0.0
evolving,slow_0p2,309960.0,1058.2,0.7004347557262471,150.025330004696,0.5995226902051873,0.3003321622663173,0.10014514752849528,0.4048683631454614,0.47738944094522884,0.5951316368545386,41.81272758319008,41.78421400933329,41.7765692592096,2.498810846519147,26662164.315017965,10794666.824136654,12728235.716736257,15867497.49088131,2670086.378756457,46790223.47355984,1.6832146955047924,0.24886310735012337,0.25315793852729024,0.04416841152563417,0.20439474548913653,0.048966756188822735,1.2416727303453627e-05,0.0,0.0
evolving,slow_0p2,311040.0,1061.8,0.7004811417619592,150.02812011642385,0.5994742610633205,0.30036508031949405,0.10016065861718541,0.40477833932037777,0.47737693582412355,0.5952216606796222,41.816117092545284,41.78500103148046,41.77656935032415,2.487911961261186,26661668.471856784,10792065.887548663,12727665.599053634,15869602.584308121,2670450.2739742235,46788098.486957334,1.8478983083148681,0.2733462653577962,0.2797769815172089,0.04932295192295214,0.2252462218688277,0.052261027967355246,1.3531301981912664e-05,0.0,0.0
evolving,slow_0p2,312120.0,1065.4,0.7005320536686516,150.03119615454165,0.599421293213682,0.30040101815099535,0.10017768863532273,0.4046799414359843,0.4773630782738145,0.5953200585640157,41.819803782511755,41.785862897692375,41.77656944962589,2.47663565750551,26661121.8368195,10789221.223541757,12727035.190257372,15871900.613277743,2670849.5620373073,46785762.14575862,2.026981658791581,0.29999788327005605,0.30903145957320954,0.05504409215004705,0.24808881994062845,0.05574076072398383,1.4741989932927726e-05,0.0,0.0
evolving,slow_0p2,313200.0,1069.0,0.7005878864607624,150.03458519372393,0.599363402221142,0.3004402264463206,0.10019637133253717,0.40457246695174887,0.47734774418293047,0.5954275330482511,41.82381155344443,41.78680606664231,41.776569557824494,2.464967055877585,26660519.605097845,10786112.186849901,12726338.892238248,15874407.418247944,2671287.3222707715,46783195.464102216,2.22154367470596,0.32898592636569124,0.3411660764252491,0.06139015836289512,0.27309957861998396,0.05941378724998404,1.6057031853440162e-05,0.0,0.0
evolving,slow_0p2,314280.0,1072.6000000000001,0.7006490647954697,150.03831666779266,0.5993001752656661,0.3004829739978977,0.10021685073643628,0.40445516239627455,0.4773308001797876,0.5955448376037255,41.82816601451396,41.78783749005422,41.776569675691405,2.4528907733217586,26659856.55422008,10782716.612098467,12725570.661704225,15877139.942121614,2671766.8649490755,46780377.95290877,2.432725789227307,0.3604891532513995,0.3764467670586987,0.06842505648487876,0.3004701260781727,0.06328810112932408,1.7485422051505838e-05,0.0,0.0
evolving,slow_0p2,315360.0,1076.2,0.7007160447167982,150.04242256004122,0.599231169447187,0.3005295487477873,0.10023928180502556,0.404327220476956,0.4773121031470172,0.595672779523044,41.83289458629021,41.788964644756035,41.776569804065524,2.440390925787672,26659127.01055832,10779010.724521186,12724723.981473045,15880116.286037132,2672291.7450873246,46777287.51909617,2.6617336392016595,0.3946976215204453,0.41516241551409194,0.07621876271107648,0.33040779254125147,0.06737184900137486,1.9036988731235186e-05,0.0,0.0
evolving,slow_0p2,316440.0,1079.8,0.700789315454082,150.04693760825813,0.5991559100267401,0.3005802588642656,0.10026383110899431,0.40418777710682097,0.4772914997318055,0.595812222893179,41.838026607808956,41.79019556640477,41.77656994385972,2.4274511340786735,26658324.813287307,10774969.047674205,12723791.830471503,15883355.765613101,2672865.776728151,46773900.3595084,2.9098385658101455,0.43181320149362457,0.4576267025191836,0.08484785286397499,0.36313680229335515,0.07167332187106845,2.0722484563886336e-05,0.0,0.0
evolving,slow_0p2,317520.0,1083.4,0.7008694012707971,150.0518995256286,0.599073888605339,0.3006354338503666,0.10029067754429419,0.4040359083559184,0.4772688258545631,0.5959640916440816,41.84359344817471,41.791538884947244,41.77657009606793,2.414054533285664,26657443.275596835,10770564.308302136,12722766.65242872,15886878.967294699,2673493.0477081966,46770190.84938796,3.1783788754824003,0.47205009655378977,0.5041800921704339,0.0943960732493008,0.3988995502760628,0.07620094540634927,2.2553689052471303e-05,0.0,0.0
