mode,protocol,t_s,T_C,rho,sigma_base,sigma_GBseg_pore,sigma_TJ_pore,sigma_clean_GB,sigma_iso,sigma_act_total
static,fast_20,2015.9999999999138,696.9999999999712,0.7000000000014233,26666666.666653328,10820341.819294915,12733010.310090626,15846324.847358413,2666666.666677985,46809837.8142244
static,fast_20,2027.9999999999125,700.9999999999708,0.700000000001789,26666666.666649893,10820341.819276907,12733010.31008486,15846324.847372986,2666666.666680892,46809837.81420769
static,fast_20,2039.999999999911,704.9999999999703,0.7000000000022445,26666666.666645613,10820341.819254475,12733010.310077684,15846324.847391138,2666666.666684513,46809837.81418687
static,fast_20,2051.99999999991,708.99999999997,0.7000000000028107,26666666.666640293,10820341.819226589,12733010.310068766,15846324.847413704,2666666.666689014,46809837.814160995
static,fast_20,2063.9999999999127,712.9999999999709,0.7000000000035136,26666666.666633684,10820341.819191977,12733010.310057696,15846324.847441707,2666666.6666946,46809837.814128876
static,fast_20,2075.9999999999154,716.9999999999718,0.7000000000043842,26666666.666625503,10820341.819149103,12733010.310043985,15846324.8474764,2666666.6667015213,46809837.81408909
static,fast_20,2087.999999999918,720.9999999999727,0.7000000000054609,26666666.666615374,10820341.819096075,12733010.310027026,15846324.847519299,2666666.6667100796,46809837.81403988
static,fast_20,2099.999999999921,724.9999999999736,0.7000000000067901,26666666.666602872,10820341.819030616,12733010.310006093,15846324.847572256,2666666.6667206446,46809837.813979134
static,fast_20,2111.9999999999236,728.9999999999745,0.7000000000084283,26666666.66658746,10820341.818949942,12733010.30998029,15846324.84763752,2666666.6667336654,46809837.813904256
static,fast_20,2123.9999999999263,732.9999999999754,0.700000000010444,26666666.66656849,10820341.818850683,12733010.309948545,15846324.847717809,2666666.666749685,46809837.81381212
static,fast_20,2135.999999999929,736.9999999999764,0.7000000000129196,26666666.666545186,10820341.818728762,12733010.30990956,15846324.847816424,2666666.6667693607,46809837.813698955
static,fast_20,2147.999999999932,740.9999999999773,0.7000000000159555,26666666.6665166,10820341.818579258,12733010.309861753,15846324.84793734,2666666.6667934875,46809837.81356019
static,fast_20,2159.9999999999345,744.9999999999782,0.7000000000196722,26666666.66648158,10820341.818396227,12733010.309803233,15846324.848085353,2666666.6668230225,46809837.81339027
static,fast_20,2171.9999999999372,748.9999999999791,0.7000000000242148,26666666.666438773,10820341.818172509,12733010.309731701,15846324.848266264,2666666.666859121,46809837.81318257
static,fast_20,2183.99999999994,752.99999999998,0.7000000000297583,26666666.666386515,10820341.81789951,12733010.309644416,15846324.848487005,2666666.66690317,46809837.812929116
static,fast_20,2195.9999999999427,756.9999999999809,0.7000000000365122,26666666.666322824,10820341.817566888,12733010.30953808,15846324.848755935,2666666.666956836,46809837.81262029
static,fast_20,2207.9999999999454,760.9999999999818,0.7000000000447281,26666666.66624531,10820341.817162272,12733010.309408728,15846324.84908304,2666666.667022114,46809837.81224457
static,fast_20,2219.999999999948,764.9999999999827,0.7000000000547068,26666666.666151132,10820341.816670835,12733010.309251634,15846324.849480297,2666666.667101396,46809837.81178823
static,fast_20,2231.999999999951,768.9999999999836,0.7000000000668078,26666666.66603687,10820341.81607487,12733010.309061138,15846324.849962,2666666.6671975353,46809837.81123477
static,fast_20,2243.9999999999536,772.9999999999845,0.7000000000814603,26666666.66589846,10820341.815353239,12733010.308830481,15846324.850545222,2666666.6673139394,46809837.81056457
static,fast_20,2255.9999999999563,776.9999999999854,0.7000000000991757,26666666.665731046,10820341.81448076,12733010.308551632,15846324.851250287,2666666.6674546665,46809837.80975421
static,fast_20,2267.999999999959,780.9999999999864,0.7000000001205618,26666666.665528845,10820341.813427486,12733010.308215018,15846324.85210136,2666666.6676245457,46809837.80877584
static,fast_20,2279.999999999962,784.9999999999873,0.7000000001463415,26666666.665284988,10820341.81215782,12733010.307809275,15846324.853127167,2666666.667829312,46809837.807596385
static,fast_20,2291.9999999999645,788.9999999999882,0.7000000001773714,26666666.664991327,10820341.810629556,12733010.307320932,15846324.85436177,2666666.668075768,46809837.806176595
static,fast_20,2303.9999999999673,792.9999999999891,0.7000000002146669,26666666.664638188,10820341.80879269,12733010.306734009,15846324.855845498,2666666.66837197,46809837.80446995
static,fast_20,2315.99999999997,796.99999999999,0.7000000002594287,26666666.664214134,10820341.80658808,12733010.306029636,15846324.857626054,2666666.6687274473,46809837.80242146
static,fast_20,2327.9999999999727,800.9999999999909,0.7000000003130749,26666666.663705643,10820341.80394587,12733010.30518552,15846324.859759774,2666666.669153452,46809837.79996614
static,fast_20,2339.9999999999754,804.9999999999918,0.7000000003772777,26666666.663096745,10820341.800783671,12733010.304175355,15846324.862313073,2666666.6696632556,46809837.797027335
static,fast_20,2351.999999999978,808.9999999999927,0.7000000004540075,26666666.662368625,10820341.797004446,12733010.302968176,15846324.865364179,2666666.6702724854,46809837.79351476
static,fast_20,2363.999999999981,812.9999999999936,0.7000000005455811,26666666.661499135,10820341.792494068,12733010.301527567,15846324.869005067,2666666.6709995237,46809837.7893222
static,fast_20,2375.9999999999836,816.9999999999945,0.7000000006547198,26666666.660462238,10820341.787118472,12733010.299810763,15846324.873343766,2666666.6718659555,46809837.78432489
static,fast_20,2387.9999999999864,820.9999999999955,0.700000000784615,26666666.659227356,10820341.780720439,12733010.297767594,15846324.878506918,2666666.672897091,46809837.77837646
static,fast_20,2399.999999999989,824.9999999999964,0.7000000009390055,26666666.65775866,10820341.773115791,12733010.295339322,15846324.88464287,2666666.6741225817,46809837.77130545
static,fast_20,2411.999999999992,828.9999999999973,0.7000000011222642,26666666.656014185,10820341.764089104,12733010.292457247,15846324.891925082,2666666.675577101,46809837.76291126
static,fast_20,2423.9999999999945,832.9999999999982,0.7000000013394992,26666666.653944854,10820341.753388718,12733010.28904111,15846324.900556136,2666666.677301146,46809837.75295949
static,fast_20,2435.9999999999973,836.9999999999991,0.7000000015966699,26666666.65149337,10820341.740721049,12733010.284997314,15846324.910772322,2666666.6793419593,46809837.74117667
static,fast_20,2448.0,841.0,0.7000000019007186,26666666.648592908,10820341.725744069,12733010.28021683,15846324.92284884,2666666.6817545686,46809837.72724416
static,fast_20,2460.0000000000027,845.0000000000009,0.700000002259723,26666666.645165626,10820341.708059814,12733010.274572806,15846324.937105812,2666666.68460299,46809837.710791096
static,fast_20,2472.0000000000055,849.0000000000018,0.7000000026830682,26666666.641120963,10820341.687205872,12733010.267917885,15846324.953915091,2666666.687961592,46809837.69138648
static,fast_20,2484.000000000008,853.0000000000027,0.7000000031816456,26666666.63635373,10820341.662645632,12733010.2600811,15846324.973708099,2666666.6919166674,46809837.66853012
static,fast_20,2496.000000000011,857.0000000000036,0.7000000037680769,26666666.630741853,10820341.633757208,12733010.250864318,15846324.996984646,2666666.6965682027,46809837.64164212
static,fast_20,2508.0000000000136,861.0000000000045,0.7000000044569707,26666666.624143876,10820341.599820804,12733010.240038283,15846325.024323072,2666666.7020319067,46809837.61005119
static,fast_20,2520.0000000000164,865.0000000000055,0.7000000052652131,26666666.616396066,10820341.560004374,12733010.22733803,15846325.056391692,2666666.708441502,46809837.5729812
static,fast_20,2532.000000000019,869.0000000000064,0.7000000062122977,26666666.607309155,10820341.513347376,12733010.212457731,15846325.093961779,2666666.7159513417,46809837.52953593
static,fast_20,2544.000000000022,873.0000000000073,0.7000000073206996,26666666.59666462,10820341.458742332,12733010.195044845,15846325.137922287,2666666.724739348,46809837.47868178
static,fast_20,2556.0000000000246,877.0000000000082,0.7000000086162976,26666666.58421048,10820341.394913968,12733010.174693502,15846325.189296514,2666666.735010363,46809837.419228345
static,fast_20,2568.0000000000273,881.0000000000091,0.7000000101288537,26666666.56965652,10820341.320395691,12733010.150937043,15846325.24926083,2666666.74699991,46809837.3498062
static,fast_20,2580.00000000003,885.00000000001,0.7000000118925493,26666666.552668896,10820341.233502986,12733010.123239586,15846325.31916591,2666666.760978443,46809837.26884206
static,fast_20,2592.0000000000327,889.0000000000109,0.7000000139465952,26666666.532864045,10820341.132303499,12733010.090986554,15846325.400560547,2666666.777256145,46809837.17453067
static,fast_20,2604.0000000000355,893.0000000000118,0.7000000163359124,26666666.509801824,10820341.014583342,12733010.053473985,15846325.495218482,2666666.7961883,46809837.06480319
static,fast_20,2616.000000000038,897.0000000000127,0.7000000191119008,26666666.48297774,10820340.87780929,12733010.009896588,15846325.60516845,2666666.818181347,46809836.937291645
static,fast_20,2628.000000000041,901.0000000000136,0.7000000223332992,26666666.451814245,10820340.719086284,12733009.95933427,15846325.732727962,2666666.843699653,46809836.78928901
static,fast_20,2640.0000000000437,905.0000000000146,0.7000000260671495,26666666.415650956,10820340.535109932,12733009.900737137,15846325.880541025,2666666.8732731096,46809836.617704555
static,fast_20,2652.0000000000464,909.0000000000155,0.7000000303898759,26666666.37373363,10820340.322113268,12733009.832908653,15846326.05162036,2666666.9075056175,46809836.41901375
static,fast_20,2664.000000000049,913.0000000000164,0.7000000353884888,26666666.32520187,10820340.075807353,12733009.754486864,15846326.249394516,2666666.9470845656,46809836.18920229
static,fast_20,2676.000000000052,917.0000000000173,0.7000000411619296,26666666.269075327,10820339.79131497,12733009.663923468,15846326.477760356,2666666.9927913966,46809835.92370371
static,fast_20,2688.0000000000546,921.0000000000182,0.7000000478225673,26666666.204238243,10820339.463096755,12733009.559460523,15846326.741141489,2666667.0455133724,46809835.61732968
static,fast_20,2700.0000000000573,925.0000000000191,0.7000000554978639,26666666.129422255,10820339.084869064,12733009.439104492,15846327.04455319,2666667.1062566536,46809835.26419253
static,fast_20,2712.00000000006,929.00000000002,0.700000064332224,26666666.043187156,10820338.64951271,12733009.30059752,15846327.393674446,2666667.176160816,46809834.85761911
static,fast_20,2724.0000000000628,933.0000000000209,0.7000000744890462,26666665.943899494,10820338.148971686,12733009.141385524,15846327.794927808,2666667.2565149516,46809834.39005505
static,fast_20,2736.0000000000655,937.0000000000218,0.7000000861529964,26666665.829708744,10820337.574141076,12733008.958582908,15846328.255567668,2666667.3487754827,46809833.85295884
static,fast_20,2748.000000000068,941.0000000000227,0.70000009953252,26666665.698520828,10820336.914742958,12733008.748933528,15846328.78377787,2666667.454585856,46809833.23668428
static,fast_20,2760.000000000071,945.0000000000236,0.700000114862619,26666665.547968753,10820336.159189418,12733008.50876763,15846329.388779335,2666667.575798282,46809832.53035073
static,fast_20,2772.0000000000737,949.0000000000246,0.7000001324079133,26666665.37537998,10820335.294431372,12733008.233954428,15846330.080948608,2666667.7144976906,46809831.721699856
static,fast_20,2784.0000000000764,953.0000000000255,0.7000001524660128,26666665.177740373,10820334.305792108,12733007.919849802,15846330.871948265,2666667.8730280977,46809830.796937466
static,fast_20,2796.000000000079,957.0000000000264,0.7000001753712262,26666664.95165427,10820333.176784135,12733007.56123895,15846331.774870135,2666668.0540215815,46809829.740559585
static,fast_20,2808.000000000082,961.0000000000273,0.7000002014986344,26666664.69330039,10820331.888908058,12733007.152273376,15846332.80439233,2666668.260430082,46809828.535161115
static,fast_20,2820.0000000000846,965.0000000000282,0.7000002312685578,26666664.39838313,10820330.42143193,12733006.686401872,15846333.976951199,2666668.4955602367,46809827.16122566
static,fast_20,2832.0000000000873,969.0000000000291,0.7000002651514476,26666664.062078934,10820328.751149613,12733006.156295009,15846335.31092932,2666668.7631115033,46809825.59689512
static,fast_20,2844.00000000009,973.00000000003,0.7000003036732376,26666663.678977188,10820326.85211641,12733005.553762598,15846336.826860778,2666669.067217817,46809823.8177173
static,fast_20,2856.0000000000928,977.0000000000309,0.7000003474211869,26666663.243015185,10820324.695360353,12733004.869663717,15846338.547654832,2666669.4124930273,46809821.79636982
static,fast_20,2868.0000000000955,981.0000000000318,0.7000003970502529,26666662.74740672,10820322.248567251,12733004.093808603,15846340.49883947,2666669.8040804067,46809819.50235861
static,fast_20,2880.000000000098,985.0000000000327,0.7000004532900319,26666662.184563626,10820319.47573761,12733003.21485199,15846342.708826015,2666670.247706502,46809816.90168882
static,fast_20,2892.000000000101,989.0000000000337,0.7000005169523082,26666661.546009764,10820316.336813446,12733002.220177235,15846345.209196318,2666670.749739642,46809813.956506476
static,fast_20,2904.0000000001037,993.0000000000346,0.7000005889392529,26666660.822286773,10820312.787272867,12733001.095770596,15846348.035013907,2666671.3172533885,46809810.62470833
static,fast_20,2916.0000000001064,997.0000000000355,0.7000006702523158,26666660.002850898,10820308.777690247,12732999.826085113,15846351.22516065,2666671.9580952753,46809806.859517984
static,fast_20,2928.000000000109,1001.0000000000364,0.70000076200186,26666659.07596014,10820304.25325972,12732998.39389331,15846354.82270042,2666672.680961157,46809802.60902569
static,fast_20,2940.000000000112,1005.0000000000373,0.7000008654175796,26666658.028550975,10820299.153279575,12732996.780128175,15846358.8752714,2666673.495475505,46809797.81568949
static,fast_20,2952.0000000001146,1009.0000000000382,0.7000009818597579,26666656.846103735,10820293.410595164,12732994.963711588,15846363.435508572,2666674.4122780175,46809792.41579499
