case_id,rho_start,G_start_nm,pore_D50_nm,pore_log_width,phi_iso_fraction,phi_closed_fraction,state_class,final_rho_5,final_G_um_5,final_rho_50,final_G_um_50,HMS_density_miss,joint_rho_min,joint_rho_max,fast_smaller_G_fraction,fast_smaller_D90_fraction,span_ratio_ge_1p2,span_ratio_ge_1p5,barrier_mode,barrier_extrapolated
primary_332,0.7,50,15,0.85,0.1,0.0,primary_common_state,0.9718371672509566,2.191901057332917,0.9582114375271724,0.6868802492869269,-0.021788562472827566,0.7000177264789934,0.9582114375271724,0.32,0.0,0.0,0.0,nearest_slice_clamp,True
primary_333,0.7,50,25,0.45,0.0,0.0,primary_common_state,0.9989956134569556,2.1919050398320183,0.9825281834980618,0.6883958913036585,0.002528183498061831,0.7000196960877705,0.9825281834980618,0.44,0.36,0.0,0.0,nearest_slice_clamp,True
primary_334,0.7,50,25,0.45,0.05,0.0,primary_common_state,0.9840915252286785,2.1923949299304977,0.9681218499035373,0.689708476163571,-0.011878150096462647,0.700018711283382,0.9681218499035373,0.44,0.32,0.0,0.0,nearest_slice_clamp,True
primary_335,0.7,50,25,0.45,0.1,0.0,primary_common_state,0.9691823053371298,2.192946728096823,0.9537336705249495,0.6911399467311687,-0.026266329475050476,0.7000177264789935,0.9537336705249495,0.48,0.32,0.0,0.0,nearest_slice_clamp,True
primary_336,0.7,50,25,0.65,0.0,0.0,primary_common_state,0.9955881870736799,2.1935085951184,0.9636004115896357,0.6912989517016221,-0.016399588410364263,0.7000196960877705,0.9636004115896357,0.4,0.28,0.0,0.0,nearest_slice_clamp,True
primary_337,0.7,50,25,0.65,0.05,0.0,primary_common_state,0.9809106869520826,2.1939387413390925,0.9502744760385637,0.6924862258330872,-0.02972552396143624,0.700018711283382,0.9502744760385637,0.44,0.32,0.0,0.0,nearest_slice_clamp,True
primary_338,0.7,50,25,0.65,0.1,0.0,primary_common_state,0.9662214963769302,2.1944081478534394,0.9369728381921538,0.6936236293743804,-0.04302716180784616,0.7000177264789933,0.9369728381921538,0.48,0.28,0.0,0.0,nearest_slice_clamp,True
primary_339,0.7,50,25,0.85,0.0,0.0,primary_common_state,0.9921260369747319,2.1938419989847384,0.948924170679891,0.6903261127094482,-0.031075829320108994,0.7000196960877705,0.948924170679891,0.36,0.12,0.0,0.0,nearest_slice_clamp,True
primary_340,0.7,50,25,0.85,0.05,0.0,primary_common_state,0.9776484606484077,2.194417208270082,0.9363279647603663,0.6922768157872797,-0.0436720352396337,0.700018711283382,0.9363279647603663,0.4,0.12,0.0,0.0,nearest_slice_clamp,True
primary_341,0.7,50,25,0.85,0.1,0.0,primary_common_state,0.963155266492827,2.194946650038213,0.9237733696064586,0.6938235264684474,-0.056226630393541366,0.7000177264789935,0.9237733696064586,0.44,0.12,0.0,0.0,nearest_slice_clamp,True
primary_342,0.7,50,40,0.45,0.0,0.0,primary_common_state,0.9885767455260334,2.1842953287363214,0.9278425693559895,0.6549440437279921,-0.05215743064401046,0.7000180323046639,0.9278425693559895,0.12,0.04,0.0,0.0,nearest_slice_clamp,True
primary_343,0.7,50,40,0.45,0.05,0.0,primary_common_state,0.974087277417249,2.187212334012545,0.915940235928799,0.6644361559288664,-0.06405976407120095,0.7000171306894307,0.915940235928799,0.12,0.04,0.0,0.0,nearest_slice_clamp,True
primary_344,0.7,50,40,0.45,0.1,0.0,primary_common_state,0.9596077789900177,2.189959436793269,0.9041174634452198,0.6735126863336726,-0.07588253655478017,0.7000162290741975,0.9041174634452198,0.12,0.08,0.0,0.0,nearest_slice_clamp,True
primary_345,0.7,50,40,0.65,0.0,0.0,primary_common_state,0.9721202883514913,2.14825355861621,0.897160537403167,0.594716047115379,-0.08283946259683295,0.7000140355676185,0.897160537403167,0.28,0.12,0.0,0.0,nearest_slice_clamp,True
primary_346,0.7,50,40,0.65,0.05,0.0,primary_common_state,0.9582784390161456,2.157414222873669,0.8866127359832405,0.6098316932996853,-0.09338726401675945,0.7000133337892376,0.8866127359832405,0.28,0.12,0.0,0.0,nearest_slice_clamp,True
primary_347,0.7,50,40,0.65,0.1,0.0,primary_common_state,0.9444675092645393,2.1659537514348393,0.876133718303801,0.6254329862131823,-0.10386628169619894,0.7000126320108566,0.876133718303801,0.2,0.12,0.0,0.0,nearest_slice_clamp,True
primary_348,0.7,50,40,0.85,0.0,0.0,primary_common_state,0.9606452147701683,2.0778499860706985,0.8791391961503845,0.5569047125045911,-0.10086080384961549,0.7000114191518325,0.8791391961503845,0.36,0.2,0.0,0.0,nearest_slice_clamp,True
primary_349,0.7,50,40,0.85,0.05,0.0,primary_common_state,0.9471740645938611,2.0985224514713035,0.8694405228230179,0.5730353028691011,-0.11055947717698211,0.700010848194241,0.8694405228230179,0.48,0.2,0.0,0.0,nearest_slice_clamp,True
primary_350,0.7,50,40,0.85,0.1,0.0,primary_common_state,0.9337491736781982,2.117951204321316,0.8598036277095102,0.5901107030584263,-0.12019637229048974,0.7000102772366494,0.8598036277095102,0.48,0.2,0.0,0.0,nearest_slice_clamp,True
primary_351,0.7,50,60,0.45,0.0,0.0,primary_common_state,0.9563228320635807,1.9510178932355065,0.8452132393489288,0.49140192304071895,-0.1347867606510712,0.7000041762770142,0.8452132393489288,0.4,0.16,0.0,0.0,nearest_slice_clamp,True
primary_352,0.7,50,60,0.45,0.05,0.0,primary_common_state,0.942834067603535,1.9782195048508204,0.8369917430975813,0.5080918610366587,-0.1430082569024187,0.7000039674631635,0.8369917430975813,0.4,0.16,0.0,0.0,nearest_slice_clamp,True
primary_353,0.7,50,60,0.45,0.1,0.0,primary_common_state,0.9293873959072572,2.005603205367034,0.8288516094030598,0.5262501120214119,-0.15114839059694019,0.7000037586493126,0.8288516094030598,0.4,0.16,0.0,0.0,nearest_slice_clamp,True
primary_354,0.7,50,60,0.65,0.0,0.0,primary_common_state,0.9320508824193579,1.6621712525855894,0.8217785001116522,0.460391077033241,-0.15822149988834777,0.7000032897915272,0.8217785001116522,0.44,0.24,0.0,0.0,nearest_slice_clamp,True
primary_355,0.7,50,60,0.65,0.05,0.0,primary_common_state,0.9195392095141707,1.7011778383242466,0.8147970031259213,0.47657445360426426,-0.1652029968740787,0.7000031253019507,0.8147970031259213,0.48,0.24,0.0,0.0,nearest_slice_clamp,True
primary_356,0.7,50,60,0.65,0.1,0.0,primary_common_state,0.9070724208619166,1.7425422012247835,0.8078879683367439,0.49422956902401516,-0.17211203166325606,0.7000029608123745,0.8078879683367439,0.48,0.24,0.0,0.0,nearest_slice_clamp,True
primary_357,0.7,50,60,0.85,0.0,0.0,primary_common_state,0.9167701228490914,1.5156444287934494,0.8084579240440886,0.44294148642056286,-0.17154207595591142,0.700002704641317,0.8084579240440886,0.48,0.4,0.0,0.0,nearest_slice_clamp,True
primary_358,0.7,50,60,0.85,0.05,0.0,primary_common_state,0.9049340555093669,1.5551309198920855,0.8021831235229775,0.45866028619753285,-0.1778168764770225,0.7000025694092511,0.8021831235229775,0.48,0.4,0.0,0.0,nearest_slice_clamp,True
primary_359,0.7,50,60,0.85,0.1,0.0,primary_common_state,0.8931465151185922,1.5974571885042737,0.7959759388890072,0.4758357797874866,-0.1840240611109928,0.7000024341771852,0.7959759388890072,0.48,0.4,0.0,0.0,nearest_slice_clamp,True
primary_360,0.7,75,10,0.45,0.0,0.0,primary_common_state,0.9996264615138851,2.1848219971406775,0.9920673465129516,0.6684649623622808,0.012067346512951604,0.7000131269340598,0.9920673465129516,0.32,0.24,0.0,0.0,nearest_slice_clamp,True
primary_361,0.7,75,10,0.45,0.05,0.0,primary_common_state,0.9869871823711331,2.185184647441966,0.9773480923483989,0.6694278136017391,-0.00265190765160106,0.7000124705873567,0.9773480923483989,0.32,0.2,0.0,0.0,nearest_slice_clamp,True
primary_362,0.7,75,10,0.45,0.1,0.0,primary_common_state,0.9742361902704484,2.185566720453823,0.9626078346123994,0.6704366252061515,-0.017392165387600578,0.7000118142406538,0.9626078346123994,0.28,0.2,0.0,0.0,nearest_slice_clamp,True
primary_363,0.7,75,10,0.65,0.0,0.0,primary_common_state,0.9995738509210649,2.1869174344486995,0.9909722303768593,0.6737344123719571,0.010972230376859349,0.7000131269340597,0.9909722303768593,0.36,0.52,0.0,0.0,nearest_slice_clamp,True
primary_364,0.7,75,10,0.65,0.05,0.0,primary_common_state,0.9876404292780722,2.1872508558492036,0.9764862927552561,0.6746469344582962,-0.003513707244743869,0.7000124705873568,0.9764862927552561,0.32,0.48,0.0,0.0,nearest_slice_clamp,True
primary_365,0.7,75,10,0.65,0.1,0.0,primary_common_state,0.9755986444880705,2.187627968783243,0.9619539305599287,0.6756011320402883,-0.018046069440071255,0.7000118142406538,0.9619539305599287,0.2,0.52,0.0,0.0,nearest_slice_clamp,True
primary_366,0.7,75,10,0.85,0.0,0.0,primary_common_state,0.9995376127877416,2.1880822711791925,0.9902604300245926,0.6766901912445135,0.010260430024592648,0.7000131269340598,0.9902604300245926,0.28,0.0,0.0,0.0,nearest_slice_clamp,True
primary_367,0.7,75,10,0.85,0.05,0.0,primary_common_state,0.9879258775351482,2.188436663480517,0.9759149221084927,0.6775622725980396,-0.004085077891507249,0.7000124705873569,0.9759149221084927,0.24,0.0,0.0,0.0,nearest_slice_clamp,True
primary_368,0.7,75,10,0.85,0.1,0.0,primary_common_state,0.9762108306427923,2.188793576330849,0.9615078135846065,0.6784669199004145,-0.01849218641539352,0.7000118142406537,0.9615078135846065,0.24,0.04,0.0,0.0,nearest_slice_clamp,True
primary_369,0.7,75,15,0.45,0.0,0.0,primary_common_state,0.9995140298910865,2.187649893545776,0.9894151817668866,0.6762149885298506,0.009415181766886604,0.7000131269340598,0.9894151817668866,0.16,0.04,0.0,0.0,nearest_slice_clamp,True
primary_370,0.7,75,15,0.45,0.05,0.0,primary_common_state,0.9851274392433246,2.1880390975042365,0.9745799014853681,0.6771807756477647,-0.005420098514631877,0.7000124705873567,0.9745799014853681,0.12,0.04,0.0,0.0,nearest_slice_clamp,True
primary_371,0.7,75,15,0.45,0.1,0.0,primary_common_state,0.9706975206957681,2.188439271155741,0.9597498917618859,0.6781967667588543,-0.02025010823811413,0.7000118142406538,0.9597498917618859,0.16,0.04,0.0,0.0,nearest_slice_clamp,True
primary_372,0.7,75,15,0.65,0.0,0.0,primary_common_state,0.9994500847733145,2.1896390931073473,0.9882742285489362,0.6809667873002486,0.008274228548936224,0.7000131269340597,0.9882742285489362,0.2,0.36,0.0,0.0,nearest_slice_clamp,True
primary_373,0.7,75,15,0.65,0.05,0.0,primary_common_state,0.9854750610735988,2.1899830869973913,0.9735260481497563,0.6818660551243285,-0.006473951850243687,0.7000124705873568,0.9735260481497563,0.16,0.4,0.0,0.0,nearest_slice_clamp,True
primary_374,0.7,75,15,0.65,0.1,0.0,primary_common_state,0.9714351075064432,2.190356388757938,0.9587809912997763,0.6828153169269081,-0.02121900870022364,0.7000118142406538,0.9587809912997763,0.16,0.4,0.0,0.0,nearest_slice_clamp,True
primary_375,0.7,75,15,0.85,0.0,0.0,primary_common_state,0.9994085734474896,2.1907417172166217,0.9874283071397902,0.6834930714937881,0.007428307139790258,0.7000131269340598,0.9874283071397902,0.2,0.0,0.0,0.0,nearest_slice_clamp,True
primary_376,0.7,75,15,0.85,0.05,0.0,primary_common_state,0.9856607104527826,2.1910654406225265,0.9728021778772475,0.6843355720586399,-0.00719782212275244,0.7000124705873568,0.9728021778772475,0.2,0.0,0.0,0.0,nearest_slice_clamp,True
primary_377,0.7,75,15,0.85,0.1,0.0,primary_common_state,0.9718372418031427,2.1914081527557037,0.9581622722729426,0.6852174138921112,-0.021837727727057388,0.700011814240654,0.9581622722729426,0.2,0.0,0.0,0.0,nearest_slice_clamp,True
primary_378,0.7,75,25,0.45,0.0,0.0,primary_common_state,0.9989954605810601,2.191589534992168,0.9824646283683104,0.6872228500675686,0.0024646283683104064,0.7000131269340598,0.9824646283683104,0.4,0.12,0.0,0.0,nearest_slice_clamp,True
primary_379,0.7,75,25,0.45,0.05,0.0,primary_common_state,0.9840912783815188,2.1920323092889236,0.9680410303570269,0.6884062791897974,-0.01195896964297305,0.7000124705873568,0.9680410303570269,0.44,0.32,0.0,0.0,nearest_slice_clamp,True
primary_380,0.7,75,25,0.45,0.1,0.0,primary_common_state,0.9691819397453934,2.19250654228921,0.953620850793524,0.6896948311003968,-0.026379149206475994,0.700011814240654,0.953620850793524,0.44,0.32,0.0,0.0,nearest_slice_clamp,True
primary_381,0.7,75,25,0.65,0.0,0.0,primary_common_state,0.9955865953457347,2.1932036562003727,0.9634941893491739,0.6902178899532171,-0.016505810650826125,0.7000131269340598,0.9634941893491739,0.28,0.2,0.0,0.0,nearest_slice_clamp,True
primary_382,0.7,75,25,0.65,0.05,0.0,primary_common_state,0.9809087484148431,2.193591830639944,0.9501484906069876,0.6913659583741572,-0.0298515093930124,0.7000124705873568,0.9501484906069876,0.4,0.2,0.0,0.0,nearest_slice_clamp,True
primary_383,0.7,75,25,0.65,0.1,0.0,primary_common_state,0.9662187509960697,2.194015598724487,0.9368091264793922,0.6925077841038516,-0.0431908735206078,0.7000118142406537,0.9368091264793922,0.4,0.2,0.0,0.0,nearest_slice_clamp,True
primary_384,0.7,75,25,0.85,0.0,0.0,primary_common_state,0.9921228352920715,2.1935400063486306,0.948797067659357,0.6892258865060898,-0.031202932340642975,0.7000131269340599,0.948797067659357,0.2,0.24,0.0,0.0,nearest_slice_clamp,True
primary_385,0.7,75,25,0.85,0.05,0.0,primary_common_state,0.9776444870697752,2.194085797321008,0.936179613010949,0.6912037225143931,-0.043820386989051,0.7000124705873569,0.936179613010949,0.28,0.08,0.0,0.0,nearest_slice_clamp,True
primary_386,0.7,75,25,0.85,0.1,0.0,primary_common_state,0.9631497900276526,2.194579747069553,0.9235841162109151,0.6928648738844387,-0.05641588378908491,0.700011814240654,0.9235841162109151,0.36,0.56,0.0,0.0,nearest_slice_clamp,True
primary_387,0.7,75,40,0.45,0.0,0.0,primary_common_state,0.9885728894865385,2.183987423945418,0.9276847742623351,0.6537988856849029,-0.052315225737664894,0.7000131269340599,0.9276847742623351,0.08,0.0,0.0,0.0,nearest_slice_clamp,True
primary_388,0.7,75,40,0.45,0.05,0.0,primary_common_state,0.974082544521929,2.1868975720624193,0.9157672387125618,0.6632569835033723,-0.06423276128743816,0.7000124705873569,0.9157672387125618,0.08,0.0,0.0,0.0,nearest_slice_clamp,True
primary_389,0.7,75,40,0.45,0.1,0.0,primary_common_state,0.9596014984935991,2.1896671462909154,0.9039248763507092,0.6723829205437557,-0.07607512364929081,0.700011814240654,0.9039248763507092,0.08,0.0,0.0,0.0,nearest_slice_clamp,True
primary_390,0.7,75,40,0.65,0.0,0.0,primary_common_state,0.9721154705445789,2.14795134820644,0.8970174742338878,0.5937267682802964,-0.0829825257661122,0.7000126079906442,0.8970174742338878,0.16,0.08,0.0,0.0,nearest_slice_clamp,True
primary_391,0.7,75,40,0.65,0.05,0.0,primary_common_state,0.9582731190313537,2.1570851314449566,0.8864622140400953,0.6087174683046934,-0.0935377859599047,0.700011977591112,0.8864622140400953,0.08,0.08,0.0,0.0,nearest_slice_clamp,True
primary_392,0.7,75,40,0.65,0.1,0.0,primary_common_state,0.94446151099697,2.1655938030688997,0.8759715391832338,0.6242105654307857,-0.1040284608167662,0.7000113471915798,0.8759715391832338,0.04,0.08,0.0,0.0,nearest_slice_clamp,True
primary_393,0.7,75,40,0.85,0.0,0.0,primary_common_state,0.9606396547397605,2.0775676730800767,0.8790060674195727,0.5560460423277083,-0.10099393258042733,0.700010240363143,0.8790060674195727,0.16,0.2,0.0,0.0,nearest_slice_clamp,True
primary_394,0.7,75,40,0.85,0.05,0.0,primary_common_state,0.9471681653354597,2.098212717474572,0.8693008971611556,0.5720797894176624,-0.11069910283884443,0.7000097283449858,0.8693008971611556,0.12,0.2,0.0,0.0,nearest_slice_clamp,True
primary_395,0.7,75,40,0.85,0.1,0.0,primary_common_state,0.9337428724725655,2.117607682764278,0.8596562866964976,0.5890372397352859,-0.12034371330350235,0.7000092163268286,0.8596562866964976,0.12,0.16,0.0,0.0,nearest_slice_clamp,True
primary_396,0.7,75,60,0.45,0.0,0.0,primary_common_state,0.9563112542481701,1.9505246739139785,0.8449217425226847,0.49027484036010377,-0.13507825747731528,0.7000037089537092,0.8449217425226847,0.4,0.2,0.0,0.0,nearest_slice_clamp,True
primary_397,0.7,75,60,0.45,0.05,0.0,primary_common_state,0.9428220731812876,1.9777013203492146,0.8366983248388957,0.506876540405142,-0.14330167516110426,0.7000035235060238,0.8366983248388957,0.4,0.2,0.0,0.0,nearest_slice_clamp,True
primary_398,0.7,75,60,0.45,0.1,0.0,primary_common_state,0.9293753161355858,2.0050466980535138,0.8285560149949629,0.5249238829307185,-0.15144398500503709,0.7000033380583384,0.8285560149949629,0.4,0.2,0.0,0.0,nearest_slice_clamp,True
primary_399,0.7,75,60,0.65,0.0,0.0,primary_common_state,0.9320378777739664,1.6617751976677444,0.8215339502723542,0.459456178001567,-0.15846604972764577,0.7000029137205653,0.8215339502723542,0.4,0.28,0.0,0.0,nearest_slice_clamp,True
primary_400,0.7,75,60,0.65,0.05,0.0,primary_common_state,0.9195259004728742,1.7007546953595645,0.8145512886063686,0.4755566703547781,-0.16544871139363138,0.7000027680345371,0.8145512886063686,0.4,0.28,0.0,0.0,nearest_slice_clamp,True
primary_401,0.7,75,60,0.65,0.1,0.0,primary_common_state,0.9070590223810034,1.7420803839831258,0.8076408234650789,0.4931177982854979,-0.17235917653492105,0.7000026223485087,0.8076408234650789,0.4,0.28,0.0,0.0,nearest_slice_clamp,True
primary_402,0.7,75,60,0.85,0.0,0.0,primary_common_state,0.916756353274254,1.515307413498593,0.808235652647608,0.4420749803115924,-0.171764347352392,0.700002389776053,0.808235652647608,0.48,0.4,0.0,0.0,nearest_slice_clamp,True
primary_403,0.7,75,60,0.85,0.05,0.0,primary_common_state,0.9049201076050285,1.554768633936012,0.8019606511012027,0.4577265984237916,-0.17803934889879725,0.7000022702872504,0.8019606511012027,0.48,0.4,0.0,0.0,nearest_slice_clamp,True
primary_404,0.7,75,60,0.85,0.1,0.0,primary_common_state,0.8931325092899571,1.597061529040997,0.795752700921087,0.4748081125429034,-0.18424729907891302,0.7000021507984477,0.795752700921087,0.44,0.36,0.0,0.0,nearest_slice_clamp,True
diagnostic_closed_0.02,0.66,50,25,0.65,0.0,0.02,diagnostic_closed_initial_state,0.9902408735854041,2.1926569196933503,0.9532650472646889,0.6885779570469505,-0.026734952735311124,0.6600220879454812,0.9532650472646889,0.36,0.32,0.0,0.0,nearest_slice_clamp,True
diagnostic_closed_0.05,0.66,50,25,0.65,0.0,0.05,diagnostic_closed_initial_state,0.9830454471374759,2.192908434923852,0.9443482357466334,0.6894374437726065,-0.03565176425336658,0.6600217365144933,0.9443482357466334,0.36,0.28,0.0,0.0,nearest_slice_clamp,True
