case,T_C,rho,activity,Lambda,sigma_eff_Pa,P_surf_W_m3,P_dens_W_m3,P_excess_W_m3
primary_356_5,1412.1404872789094,0.8447289844842609,0.12060075629704445,0.13713993633792698,73054869.95758174,5466.44745976214,5466.447458483798,1.2783420970663428e-06
primary_356_5,1437.904945115988,0.8666988293793991,0.20200352988185094,0.25313837522607446,69723882.830585,4690.960489614723,4690.960487593062,2.021661202888936e-06
primary_356_5,1462.978101095603,0.885460546016191,0.3202098227800334,0.4710421443415765,68978822.51245634,3973.9332849955185,3973.9332846565126,3.3900596463354304e-07
primary_356_5,1488.1239622218131,0.9012184354778185,0.47020288238974955,0.8875149878328673,71547991.46098678,3374.744437857534,3374.7444393554615,0.0
primary_356_5,1499.9426274108969,0.9070724208619166,0.5445623920247109,1.1956904359427813,74134720.7174584,3144.741467588027,3144.741465746531,1.8414957594359294e-06
primary_356_50,950.0000000000001,0.7000014804061871,7.756250040633649e-05,7.756851681445342e-05,124385822.77828,3.069025692370443,3.069025694115793,0.0
primary_356_50,1050.0,0.7000387323780842,0.00012369429203823941,0.00012370959420891341,102744413.64845948,51.68610084443907,51.68610087683753,0.0
primary_356_50,1197.8282697208751,0.700974627465273,0.00035676356481065925,0.0003568908904769943,82576751.57999887,1637.8261698266472,1637.8261686337623,1.1928848380193813e-06
primary_356_50,1299.4745485245267,0.7083159597259705,0.002404578855675152,0.0024103747919340893,86463871.39231305,10780.224928197385,10780.22492437359,3.823795850621536e-06
primary_356_50,1399.4517383991142,0.7390218572897881,0.018820302516067502,0.01918130039209836,87089745.59862505,36072.07378487515,36072.07380122959,0.0
primary_356_50,1499.548769459327,0.8078879683367439,0.08491950390538315,0.09280003701073605,67501100.34941776,46127.2054058971,46127.205430981536,0.0
primary_357_5,950.0000000000001,0.700002704641317,6.953161626700804e-05,6.953645124885285e-05,114072683.98856942,2.571047453062905,2.5710474521084583,9.544467438615811e-10
primary_357_5,980.0000000000001,0.7000185929147306,8.092596245360301e-05,8.093251199503e-05,107491718.00176509,6.287995528888693,6.287995524117841,4.770852157776062e-09
primary_357_5,1010.0000000000001,0.7000585255658622,9.509315322446997e-05,9.510219679224153e-05,101446828.16678368,14.744270851561824,14.74427084509143,6.4703939983701275e-09
primary_357_5,1040.0,0.7001546618268217,0.00011430722930600931,0.00011432029694240624,96080338.63017906,33.228888193322824,33.228888198609255,0.0
primary_357_5,1074.2942316105764,0.7003737868007485,0.00015065838933897203,0.00015068109070940215,91218745.97088538,80.29974022025299,80.2997402031878,1.7065190149878617e-08
primary_357_5,1103.3556505045676,0.7008187689619655,0.00021150495341638507,0.00021154969722524195,88751390.02131915,163.17199046474164,163.17199057492485,0.0
primary_357_5,1130.5752932799933,0.7016569078241266,0.00032821437600947465,0.00032832213605448986,88197830.68639727,306.5208884353316,306.5208886472888,0.0
primary_357_5,1156.943611536542,0.7031425349794871,0.0005645192786342464,0.0005648381406539536,89290004.77370305,545.5748609688264,545.5748612933661,0.0
primary_357_5,1182.9370233019558,0.7056439575424068,0.001052389037460485,0.0010534977269192843,91539173.96258365,927.071044486245,927.0710446167351,0.0
primary_357_5,1208.2672679687962,0.7095590986681299,0.002026838963167188,0.002030955382669236,94208231.1650539,1487.5894665574951,1487.5894677352903,0.0
primary_357_5,1233.4036360565824,0.7154950313785028,0.003854590411049318,0.003869505770889288,96245222.98633155,2257.2692073733983,2257.2692082242443,0.0
primary_357_5,1259.3632288676927,0.7246420219847205,0.006474694438589993,0.006516889305533437,95082628.85404204,3244.1782143080827,3244.1782155790406,0.0
primary_357_5,1285.1859354316489,0.7374260904806493,0.009573128518407302,0.009665659115333503,90477752.37292714,4272.858015231387,4272.858015730178,0.0
primary_357_5,1310.8720558153018,0.754101663326607,0.013950859832757467,0.014148239945111945,84170860.2521856,5109.554880907533,5109.554878186358,2.7211744964006357e-06
primary_357_5,1336.2964682570782,0.7743550562877004,0.020999684955686628,0.021450130947849696,77320841.31385747,5569.452738363021,5569.452738307922,5.509900802280754e-08
primary_357_5,1362.2503140591693,0.7979825518450524,0.03345708878228484,0.03461521303811889,70353738.30856301,5593.877746482639,5593.87774656115,0.0
primary_357_5,1387.7548775434143,0.822731433056758,0.055089751259934414,0.058301570263832536,64003218.2652877,5247.833052608108,5247.833050370777,2.237331500509754e-06
primary_357_5,1413.4254543863717,0.8476866248301473,0.09331060235591161,0.10291352540171615,58539756.08481595,4674.125178891088,4674.125181369034,0.0
primary_357_5,1438.7855175876111,0.8711007712769572,0.15719282318643674,0.18651101641153825,54498515.51753551,4031.6410770122015,4031.6410735288573,3.4833442441595253e-06
primary_357_5,1464.4336181770318,0.892530996397012,0.2580541388938937,0.3478072355699673,52295193.23476206,3417.3648966898863,3417.364895930017,7.59869180910755e-07
primary_357_5,1490.0099326019294,0.9110141453141498,0.3949861834349419,0.6528548152461382,52569862.97026615,2907.642558369621,2907.642556186852,2.1827690943609923e-06
primary_357_5,1499.962221924086,0.9167701228490914,0.4546371067404166,0.8336414383147572,53467627.390976414,2743.5622913957745,2743.5622935539336,0.0
primary_357_50,950.0000000000001,0.7000013523206585,6.953161626700804e-05,6.953645124885285e-05,114072683.98856942,2.571047453062905,2.5710474521084583,9.544467438615811e-10
primary_357_50,1050.0,0.7000356565021824,0.00011287666543427604,0.00011288940801421554,93392022.68522361,43.30033985366746,43.300339817888485,3.577897444984046e-08
primary_357_50,1197.8282697211207,0.7009072981020856,0.00033352427748952455,0.0003336355530462991,74203120.55723567,1374.4869544748417,1374.48695434003,1.3481167115969583e-07
primary_357_50,1299.4793299583112,0.7078148815078502,0.0022674934392865093,0.0022726466506566897,77683148.85157219,9162.075097341189,9162.075100453001,0.0
primary_357_50,1399.925959738579,0.7381828129168618,0.014807643504684222,0.015030205428471194,75066350.62727925,31505.641973923495,31505.641948958706,2.4964789190562442e-05
primary_357_50,1499.5603950788886,0.8084579240440886,0.06630461982289501,0.07101311758693529,54919241.95091927,39111.68509484655,39111.68505779058,3.705597191583365e-05
primary_358_5,950.0000000000001,0.7000025694092511,6.953161626700804e-05,6.953645124885285e-05,114072683.98856942,2.4424950804097594,2.442495079503036,9.067235851034638e-10
primary_358_5,980.0000000000001,0.7000176632689941,8.092596245360301e-05,8.093251199503e-05,107491718.00176509,5.973595752444263,5.973595747911948,4.532314967775619e-09
primary_358_5,1010.0000000000001,0.7000555992875691,9.509315322447004e-05,9.51021967922416e-05,101446828.16678368,14.00705730898375,14.00705730283686,6.1468909962059115e-09
primary_358_5,1040.0,0.7001469287354807,0.00011430722930600969,0.00011432029694240662,96080338.63017906,31.567443783657364,31.567443788678904,0.0
primary_358_5,1074.2942316105696,0.7003550974607111,0.00015065838933896568,0.0001506810907093958,91218745.97088538,76.28475320924136,76.28475319301509,1.6226266552621382e-08
primary_358_5,1103.355650504429,0.7007778305138632,0.0002115049534162058,0.00021154969722506257,88751390.02131915,155.0133909411505,155.0133910455797,0.0
primary_358_5,1130.575293270048,0.7015740624323811,0.0003282143759899349,0.00032832213603493725,88197830.68639727,291.1948439496317,291.19484413317156,0.0
primary_358_5,1156.9436098738379,0.7029854080805034,0.0005645192746131158,0.000564838136628279,89290005.0647402,518.2960996879469,518.2960994721316,2.158153620257508e-07
primary_358_5,1182.9367500001663,0.7053617206776068,0.0010523879424814886,0.0010534966296319582,91539232.69387859,880.7127822051754,880.7127816879196,5.172557848709403e-07
primary_358_5,1208.2457682556555,0.7090765508843367,0.0020266899116452336,0.002030805725120847,94213553.76869266,1412.673456613763,1412.6734570841074,0.0
primary_358_5,1233.8252177129953,0.7148136493763735,0.003947074584882366,0.0039627157193854665,96480274.88364477,2158.4791123694367,2158.4791106244775,1.7449592633056454e-06
primary_358_5,1258.5775068185221,0.7229948153859354,0.00675793861749556,0.0068039190850306035,96101705.76212427,3054.2079140800356,3054.207912473525,1.6065105228335597e-06
primary_358_5,1284.168248526837,0.7348048508825085,0.010214036111270327,0.010319439236277728,92046518.81149004,4034.4928308450844,4034.4928281435255,2.701558969420148e-06
primary_358_5,1309.5120903653096,0.7501170770736882,0.014876860444874884,0.015101523705547279,86003822.75626564,4850.274958291232,4850.274958318062,0.0
primary_358_5,1335.1796240865424,0.7692017283558849,0.022392439306954882,0.022905345874248806,79115850.94501951,5334.355044240011,5334.355043705672,5.343390512280166e-07
primary_358_5,1361.4480445782028,0.7916652245285021,0.035650292594305036,0.036968220470779085,72027946.28074194,5394.968850383416,5394.968845529737,4.853678547078744e-06
primary_358_5,1387.2108806563488,0.8152668101562703,0.05860629677120494,0.062254821303984596,65565419.255207404,5084.643619675003,5084.643623538512,0.0
primary_358_5,1413.0996736648844,0.8391009451577444,0.09899349549314031,0.10986990104729777,60028124.56107314,4543.697621186894,4543.697621879594,0.0
primary_358_5,1438.6602144097928,0.861485390333059,0.16605627098439296,0.1991216735695188,55976502.29154213,3929.1612059084778,3929.1612055616774,3.4680033422773704e-07
primary_358_5,1464.5196289953296,0.8819866377180471,0.27087693753107644,0.37151058782017565,53856177.34019028,3338.5403274677165,3338.540330018607,0.0
primary_358_5,1490.3307104224427,0.8996731768087557,0.4111503836295836,0.6982264608812262,54341283.45912334,2848.26870915135,2848.2687112155904,0.0
primary_358_5,1499.3721468281692,0.9049340555093669,0.46540204726894513,0.8705645895039169,55235460.32321115,2705.623045450012,2705.623042477861,2.972150923596928e-06
primary_358_50,950.0000000000001,0.7000012847046255,6.953161626700804e-05,6.953645124885285e-05,114072683.98856942,2.4424950804097594,2.442495079503036,9.067235851034638e-10
primary_358_50,1050.0,0.7000338736770731,0.00011287666543427604,0.00011288940801421554,93392022.68522361,41.13532286098409,41.135322826994056,3.39900338985899e-08
primary_358_50,1197.8282697209074,0.700861933196975,0.00033352427748912226,0.00033363555304589655,74203120.55723567,1305.762606746688,1305.7626066160942,1.3059388948022388e-07
primary_358_50,1299.4759612066746,0.7074235894888439,0.002267465329548151,0.002272618413006937,77683790.70488165,8703.498275869964,8703.498283025883,0.0
primary_358_50,1398.8758480989109,0.7355528842170425,0.015751429429127894,0.016003507548902954,76467152.19797322,29791.303513956962,29791.303534722356,0.0
primary_358_50,1498.8773892509498,0.8021831235229775,0.070248256346683,0.07555592858654209,56389979.68824732,37875.44263061702,37875.442612595136,1.8021884898189455e-05
primary_359_5,950.0000000000001,0.7000024341771852,6.953161626700804e-05,6.953645124885285e-05,114072683.98856942,2.313942707756615,2.313942706897613,8.59002202702186e-10
primary_359_5,980.0000000000001,0.7000167336232574,8.092596245360301e-05,8.093251199503e-05,107491718.00176509,5.659195975999833,5.659195971706058,4.293775113239917e-09
primary_359_5,1010.0000000000001,0.700052673009276,9.509315322447008e-05,9.510219679224164e-05,101446828.16678368,13.2698437664057,13.2698437605823,5.823400428539571e-09
primary_359_5,1040.0,0.7001391956441396,0.00011430722930600981,0.00011432029694240674,96080338.63017906,29.905999373991797,29.90599937874856,0.0
primary_359_5,1074.2942316105682,0.7003364081206737,0.00015065838933896351,0.00015068109070939364,91218745.97088538,72.26976619823978,72.26976618285622,1.5383562868009903e-08
primary_359_5,1103.3556505044094,0.7007368920657648,0.0002115049534161789,0.00021154969722503569,88751390.02131915,146.85479141801298,146.8547915168131,0.0
primary_359_5,1130.5752932682535,0.7014912170411101,0.00032821437598640793,0.000328322136031408,88197830.68639727,275.8687995213113,275.8687996913619,0.0
primary_359_5,1156.9436094743232,0.7028282813047478,0.0005645192738688802,0.0005648381358832025,89290005.18115504,491.01735345646534,491.01735383104227,0.0
primary_359_5,1182.9366631037415,0.7050795129905412,0.0010523875944255365,0.0010534962808422682,91539251.378463,834.3580590707685,834.3580587143545,3.5641403428599006e-07
primary_359_5,1208.2370960610183,0.70859707007831,0.002026629779399359,0.0020307453483967967,94215699.87656607,1338.117199036421,1338.1171992361187,0.0
primary_359_5,1233.4922870899527,0.7139365680940977,0.003943194837225306,0.003958805177362262,96578564.58698714,2034.4824156913617,2034.482414869232,8.22129777588998e-07
primary_359_5,1258.4129773533841,0.7216394973469284,0.007064311324017328,0.0071145708675625745,96901370.1775003,2888.993582657255,2888.9935804572488,2.2000062926963437e-06
primary_359_5,1283.2480004830222,0.7323334167285174,0.010899774166962294,0.011019888462549194,93576777.77676018,3799.5189962639856,3799.5189976979286,0.0
primary_359_5,1309.5289357904876,0.7471701214301965,0.016252272077414538,0.016520772161512414,87545298.4675496,4623.284715210127,4623.284713245554,1.964573129953351e-06
primary_359_5,1335.1874850477975,0.7650674689401317,0.024439399103063638,0.02505164628480681,80697114.51839177,5105.162506885492,5105.162505498714,1.386777512379922e-06
primary_359_5,1360.3863532316996,0.7852757588831656,0.037977378164714574,0.039476595770964046,73874368.43766214,5189.594672553556,5189.594673224459,0.0
primary_359_5,1386.4493392542959,0.8077295185946242,0.06233043969209551,0.06647377960272906,67286753.29993305,4918.241899341187,4918.241902430544,0.0
primary_359_5,1411.5333994775706,0.8295434216898598,0.10277762268985638,0.11455089093740821,61866157.28138375,4435.11963079018,4435.119626499604,4.290575816412456e-06
primary_359_5,1437.3629060080766,0.8510035395763933,0.17190060100248372,0.20758450158348601,57722359.99883048,3849.544727308412,3849.5447257076007,1.6008111742848996e-06
primary_359_5,1462.4728103941711,0.8699819785702129,0.274412713681903,0.37819393869809437,55629010.81436418,3300.405021824703,3300.4050231531364,0.0
primary_359_5,1487.508439104733,0.8864752197943673,0.40971350241073745,0.6940926212678294,56028592.875630006,2837.837668042082,2837.837670960055,0.0
primary_359_5,1499.6729331310066,0.8931465151185922,0.48241979915986993,0.9320677227931281,57281064.86479251,2652.3392487246515,2652.33925103634,0.0
primary_359_50,950.0000000000001,0.7000012170885925,6.953161626700804e-05,6.953645124885285e-05,114072683.98856942,2.313942707756615,2.313942706897613,8.59002202702186e-10
primary_359_50,1050.0,0.7000320908519642,0.00011287666543427604,0.00011288940801421554,93392022.68522361,38.97030586830073,38.970305836099634,3.220109334733934e-08
primary_359_50,1197.828269720877,0.7008165682918703,0.00033352427748906306,0.00033363555304583736,74203120.55723567,1237.038259023689,1237.038258898759,1.2493001122493297e-07
primary_359_50,1299.4747418457,0.7070326847710249,0.0022674551537640343,0.00227260819091902,77684022.9525197,8245.257183260794,8245.257187042398,0.0
primary_359_50,1399.7915418807283,0.7338953419103693,0.017202277722001724,0.017503375651023147,77539333.66354054,28503.507739606892,28503.507754295024,0.0
primary_359_50,1499.2823955127778,0.7959759388890072,0.07609672995467975,0.08236439075591427,57759936.67714077,36504.49841969937,36504.49845662346,0.0
primary_360_5,950.0000000000001,0.7000131269340598,0.0005196983988269226,0.0005199686256891335,250000000.0,37285.146481617194,27.347779291392293,37257.7987023258
primary_360_5,980.0000000000001,0.7000951606281236,0.0006141350021689746,0.0006145123957404655,250000000.0,91120.76305750791,77.14180512566632,91043.62125238225
primary_360_5,1010.0000000000001,0.7003182993690399,0.0007205123606802805,0.0007210318730572628,250000000.0,213232.09894637772,207.21864497203646,213024.88030140568
primary_360_5,1040.0,0.7008975981552503,0.0008396874879732374,0.0008403931555909655,250000000.0,478035.8794887335,531.5423962847199,477504.3370924488
primary_360_5,1070.0,0.7023358656659422,0.0009725955380935817,0.0009735424010890258,250000000.0,1023751.403102613,1304.2218330812593,1022447.1812695318
primary_360_5,1100.0,0.7057519389244673,0.0011203449161846302,0.0011216014967194649,250000000.0,2074267.997646621,3060.191906414798,2071207.8057402063
primary_360_5,1130.0,0.7134912980156496,0.0012843718498429901,0.0012860235823303695,250000000.0,3888343.113885608,6838.03603965457,3881505.0778459534
primary_360_5,1160.0,0.7292102055001374,0.0014666101501644754,0.0014687642547286592,250000000.0,6459026.593959528,14380.014795460154,6444646.579164068
primary_360_5,1191.945803754515,0.7585623463419825,0.0016846781620054234,0.001687521091936933,250000000.0,8807676.848486153,28639.055494489483,8779037.792991664
primary_360_5,1220.699693608717,0.8079334742897067,0.0019508567589488907,0.001954670040208346,250000000.0,8298704.968623135,45155.33726277726,8253549.631360358
primary_360_5,1248.0510875619252,0.8658352459779145,0.003797607502532039,0.0038120843024794194,250000000.0,5464110.325297069,44206.54500641823,5419903.78029065
primary_360_5,1273.5916793174283,0.9122674892697024,0.010577417609081492,0.01069049544383896,250000000.0,3335551.0935723395,31980.29215435461,3303570.801417985
primary_360_5,1298.6078277006982,0.9443250517689976,0.027875106689233212,0.028674408896473103,250000000.0,1999020.9700644915,22014.509712788957,1977006.4603517025
primary_360_5,1323.8452219419946,0.9663959827248677,0.06378432507818893,0.06812994781732953,250000000.0,1139356.0334110812,14841.790176542117,1124514.2432345392
primary_360_5,1348.990010742758,0.9809882974103386,0.12313440272901637,0.1404256286393721,250000000.0,596501.6854410854,9606.657747653726,586895.0276934316
primary_360_5,1374.0289601057166,0.9899985623504508,0.21045750477291333,0.2665562728354247,250000000.0,283902.9319508174,5674.99977256071,278227.9321782567
primary_360_5,1399.3229480367845,0.9950841459727708,0.32683728357669833,0.4855249341693707,250000000.0,126145.5163424305,2985.880261239549,123159.63608119095
primary_360_5,1425.1843137161154,0.997678401496757,0.4642523407394474,0.8665503856427779,250000000.0,55215.04317323118,1408.8119893879946,53806.231183843185
primary_360_5,1451.2467766559926,0.99887669739956,0.602175839347036,1.5136733735795784,250000000.0,26492.29426982656,628.9711502763108,25863.323119550252
primary_360_5,1477.2592150858336,0.9994110755329995,0.7211360010342481,2.5859774072981465,250000000.0,14784.304181462794,282.6479845099467,14501.656196952847
primary_360_5,1499.4750731692866,0.9996264615138851,0.8010813673726874,4.027181148352088,250000000.0,10387.23604814145,148.001026756969,10239.235021384482
primary_360_50,950.0000000000001,0.7000065634670298,0.0005196983988269226,0.0005199686256891335,250000000.0,37285.146481617194,27.347779291392293,37257.7987023258
primary_360_50,1050.0,0.7002159787154938,0.0008820992182795956,0.0008828780042770047,250000000.0,627602.8787781389,722.6369737416643,626880.2418043972
primary_360_50,1150.0,0.7038441776919643,0.0013974341880071271,0.0013993897430764487,250000000.0,7013255.239455524,12013.058536158867,7001242.180919365
primary_360_50,1299.3262309716351,0.7715775568483032,0.0025376904188017008,0.002544146675444001,250000000.0,63323537.60722229,320710.70774900954,63002826.89947328
primary_360_50,1402.6750690113195,0.9410942589096335,0.0322594309152753,0.03333479234603734,250000000.0,13867409.45071215,208315.12506196374,13659094.325650185
primary_360_50,1499.3787188645106,0.9920673465129516,0.2732574012404438,0.37600300533759046,250000000.0,1335307.6123028183,40761.022075419736,1294546.5902273986
primary_361_5,950.0000000000001,0.7000124705873567,0.0005196983988269226,0.0005199686256891335,250000000.0,35420.88915753634,25.980390326822675,35394.90876720951
primary_361_5,980.0000000000001,0.7000904026977774,0.0006141327079194936,0.000614510098670434,250000000.0,86564.7248641402,73.28485199965574,86491.44001214053
primary_361_5,1010.0000000000001,0.700302385550799,0.0007205032546529324,0.0007210227538937917,250000000.0,202570.4924920268,196.85895901842844,202373.63353300837
primary_361_5,1040.0,0.7008527267211017,0.0008396598576803216,0.0008403654788386827,250000000.0,454134.0579938028,504.9735977629372,453629.0843960399
primary_361_5,1070.0,0.7022191239285285,0.0009725208713913493,0.0009734675889392158,250000000.0,972563.4553893865,1239.0583177017345,971324.3970716848
primary_361_5,1100.0,0.7054646165771228,0.0011201594073740003,0.0011214155715760768,250000000.0,1970550.3696145033,2907.422192645992,1967642.9474218574
primary_361_5,1130.0,0.7128180145633617,0.0012839529804906423,0.001285603635109671,250000000.0,3693887.6856898083,6497.179502433113,3687390.506187375
primary_361_5,1160.0,0.7280556406355037,0.0014658118474177076,0.0014679636058627593,250000000.0,6135816.018526398,13664.58141519641,6122151.437111202
primary_361_5,1193.093053237089,0.7572339229705545,0.001692745922960196,0.0016956161703194097,250000000.0,8416850.878616592,27824.755455431343,8389026.123161161
primary_361_5,1219.9668661842497,0.8011514049490568,0.0019630993882358496,0.0019669607276369574,250000000.0,7956758.195522821,42338.601494642375,7914419.594028179
primary_361_5,1247.3589226197641,0.8548736349983463,0.003940811108188923,0.003956402543279947,250000000.0,5383617.172042849,41360.67915938522,5342256.492883463
primary_361_5,1272.4716478465753,0.898233548574223,0.010534111501498506,0.010646260395579529,250000000.0,3392237.744786699,30855.226064282746,3361382.518722416
primary_361_5,1297.9189329612323,0.9298983044215359,0.027808045808899392,0.028603451909902614,250000000.0,2042905.4081635773,21477.952770452473,2021427.4553931248
primary_361_5,1323.4213085509537,0.9517828425338148,0.06369586409662027,0.06802903207851818,250000000.0,1165924.0181823235,14575.239901961098,1151348.7782803625
primary_361_5,1348.7271086063924,0.9663337472482648,0.12303780257156735,0.14030000715237015,250000000.0,609839.4136617372,9470.006602373847,600369.4070593633
primary_361_5,1373.8632017372115,0.9754219941202849,0.21036608938250886,0.2664096444617016,250000000.0,289768.8039524027,5606.6467908116,284162.1571615911
primary_361_5,1399.217414226841,0.9806986322030662,0.32676199765138153,0.48535881294796024,250000000.0,128403.78866859789,2953.7599724209385,125450.02869617695
primary_361_5,1425.1168326454554,0.9835984301000762,0.4641990517241381,0.8663647446274043,250000000.0,56011.27163722683,1394.7232732461946,54616.54836398064
primary_361_5,1450.0938539302429,0.9851582321119073,0.5965559816529975,1.478658635458809,250000000.0,27565.495833912202,644.8512633305505,26920.64457058165
primary_361_5,1476.078831091289,0.9862244436823956,0.7164077049285159,2.5261888893981896,250000000.0,15226.187256364132,289.8822138264736,14936.305042537659
primary_361_5,1499.4548847539031,0.9869871823711331,0.801071474323074,4.026931138192172,250000000.0,10431.60279684602,146.6406835225583,10284.962113323461
primary_361_50,950.0000000000001,0.7000062352936783,0.0005196983988269226,0.0005199686256891335,250000000.0,35420.88915753634,25.980390326822675,35394.90876720951
primary_361_50,1050.0,0.7002051799836218,0.0008820971254442509,0.0008828759077445964,250000000.0,596222.7347769365,686.5059415826572,595536.2288353539
primary_361_50,1150.0,0.7036520209260453,0.0013973849254144356,0.0013993403425145896,250000000.0,6662592.144164953,11412.607468127428,6651179.536696826
primary_361_50,1297.6101488604922,0.7654127116331453,0.0025212919256108884,0.0025276649067308794,250000000.0,60556246.22411083,297474.5865649719,60258771.637545854
primary_361_50,1401.2481522103735,0.9260898048450709,0.031562611021982205,0.0325912768147974,250000000.0,14341544.987771044,204775.8351633156,14136769.152607728
primary_361_50,1499.3225035442847,0.9773480923483989,0.2736037614382235,0.3766591109832059,250000000.0,1357018.614079747,40183.348579248355,1316835.2655004987
primary_362_5,950.0000000000001,0.7000118142406538,0.0005196983988269226,0.0005199686256891335,250000000.0,33556.63183345548,24.613001362253062,33532.01883209323
primary_362_5,980.0000000000001,0.7000856447409186,0.0006141308004683582,0.0006145081888742859,250000000.0,82008.6866814595,69.4278625367974,81939.2588189227
primary_362_5,1010.0000000000001,0.7002864714260157,0.0007204957191888039,0.0007210152075593205,250000000.0,191908.8864395473,186.49893825057575,191722.3875012967
primary_362_5,1040.0,0.7008078529885979,0.000839637135009898,0.000840342717962034,250000000.0,430232.24394107837,478.40252336573684,429753.8414177126
primary_362_5,1070.0,0.7021023678895595,0.0009724600263680119,0.0009734066254006157,250000000.0,921375.6117507424,1173.8814541104011,920201.730296632
primary_362_5,1100.0,0.7051772153121976,0.0011200106806584338,0.0011212665111267602,250000000.0,1866833.9415170874,2754.582194092146,1864079.3593229952
primary_362_5,1130.0,0.7121443368374072,0.0012836296101906446,0.0012852794329281203,250000000.0,3499443.7128789905,6155.987097364857,3493287.7257816256
primary_362_5,1160.0,0.726899059269388,0.0014652726602056626,0.0014674228347664074,250000000.0,5812693.097122514,12947.664530015074,5799745.432592499
primary_362_5,1194.3413557422182,0.7558990773778635,0.0017032074229165913,0.0017061132877325938,250000000.0,8022249.023275301,26993.938720899056,7995255.084554402
primary_362_5,1223.5296012191302,0.8005300610123881,0.0021003687892246505,0.002104789623658066,250000000.0,7313327.879939466,40919.750194947796,7272408.129744518
primary_362_5,1249.5112873459566,0.8492137004189442,0.004556986045838959,0.004577847231794228,250000000.0,5059375.5325091705,37620.75264652794,5021754.779862642
primary_362_5,1274.598385207737,0.8888911245774536,0.011927733510977052,0.012071721791525016,250000000.0,3245323.982768587,28469.78286847236,3216854.1999001144
primary_362_5,1299.565676548802,0.917849445846367,0.03016851984588465,0.03110697112150926,250000000.0,1990883.2878590454,20215.99883934839,1970667.289019697
primary_362_5,1325.1265803581205,0.9386321570918811,0.06762333269850747,0.0725279118086734,250000000.0,1135466.6832909484,13827.775963741527,1121638.9073272068
primary_362_5,1350.0980844366277,0.9523923413842759,0.12773506458257547,0.14644067346516404,250000000.0,596419.968166344,9044.508615338762,587375.4595510053
primary_362_5,1375.5038686523517,0.9612946778386441,0.21769953210424525,0.2782812244633027,250000000.0,279695.1106536273,5307.557383861418,274387.5532697659
primary_362_5,1401.0483065914113,0.9665531933766283,0.3365272580261063,0.5072209251956699,250000000.0,122792.23701278448,2768.7305918939387,120023.50642089054
primary_362_5,1426.024860417324,0.96953055689334,0.46945644322693453,0.8848593809758389,250000000.0,55188.5890401793,1339.6129090578265,53848.976131121475
primary_362_5,1451.0675564727107,0.9714486231388184,0.6016592740700264,1.5104136607307264,250000000.0,27163.1549122295,618.3439453901314,26544.81096683937
primary_362_5,1477.1074407759734,0.9730101760050948,0.7207214953658843,2.5806550930588275,250000000.0,15038.191728760441,278.0166979383339,14760.175030822107
primary_362_5,1499.3379016849512,0.9742361902704484,0.800761195300776,4.019102586514841,250000000.0,10493.402123154956,145.59978349495518,10347.80233966
primary_362_50,950.0000000000001,0.7000059071203268,0.0005196983988269226,0.0005199686256891335,250000000.0,33556.63183345548,24.613001362253062,33532.01883209323
primary_362_50,1050.0,0.7001943811969376,0.0008820953951947565,0.0008828741744385652,250000000.0,564842.5907921292,650.3746894564606,564192.2161026727
primary_362_50,1150.0,0.7034598493169932,0.0013973450351477323,0.0013993003405312543,250000000.0,6311929.141050013,10812.098775045537,6301117.042274967
primary_362_50,1299.9285546567917,0.7648715179698775,0.002548545425078638,0.002555057104172291,250000000.0,57671587.62229735,292200.4646456705,57379387.15765168
primary_362_50,1403.2431083759047,0.9144215172513267,0.034342332018890094,0.03556367143098365,250000000.0,13909893.619317256,192177.27259345367,13717716.346723802
primary_362_50,1499.2244690272182,0.9626078346123994,0.27380616726327417,0.3770428154579768,250000000.0,1381943.2417039906,39614.59245715252,1342328.6492468382
primary_363_5,950.0000000000001,0.7000131269340597,0.0005196983988269226,0.0005199686256891335,250000000.0,26516.38198208067,27.347779291392293,26489.03420278928
primary_363_5,980.0000000000001,0.7000951605570682,0.0006141371445254375,0.0006145145407307512,250000000.0,64788.2301583753,77.14167013955057,64711.08848823575
primary_363_5,1010.0000000000001,0.7003182983962608,0.0007205208569899744,0.0007210403816236662,250000000.0,151520.33336587745,207.2174191562179,151313.11594672123
primary_363_5,1040.0,0.7008975904088386,0.0008397131508926916,0.0008404188616630884,250000000.0,339175.69620406296,531.5342490721354,338644.1619549908
primary_363_5,1070.0,0.7023358172703429,0.0009726639484924155,0.0009736109447582395,250000000.0,723726.3836512694,1304.175885140107,722422.2077661293
primary_363_5,1100.0,0.7057516831925106,0.0011205091743629264,0.0011217661235959052,250000000.0,1453864.6975976357,3059.9680502776923,1450804.729547358
primary_363_5,1130.0,0.7134901611764988,0.0012847147919206416,0.00128636740715646,250000000.0,2672360.4768881593,6837.134855438481,2665523.342032721
primary_363_5,1158.731529933421,0.7273810904260904,0.0014590707454045742,0.0014612027435808377,250000000.0,4180600.6013522195,13949.775832865706,4166650.8255193536
primary_363_5,1188.2452852662364,0.7539122432587142,0.0016586126906860863,0.001661368257161317,250000000.0,5218163.51171668,26600.05743683285,5191563.4542798465
primary_363_5,1215.4190628652073,0.7975608622669663,0.0018981366989659911,0.001901746473739926,250000000.0,4545848.104975624,42105.00350823087,4503743.101467393
primary_363_5,1242.76262615546,0.8525232585893783,0.0036302860971828715,0.0036435130921060477,250000000.0,2663887.572612266,43540.068984248006,2620347.503628018
