case_id,metric,rho,G_reference,G_fast,ratio,pct
C074,G90,0.891,254.56035655781588,251.63759388484317,1.0116149682877282,1.1481609754537234
C074,G90,0.892,255.78754367070533,252.25357146065213,1.0140096022807132,1.381604498537564
C074,G90,0.893,256.40695100380213,252.90464816516248,1.0138483134416432,1.3659157152052774
C074,G90,0.894,257.02992026405406,253.5616091384441,1.0136783763811668,1.3493803064043446
C074,G90,0.895,258.2901522179325,254.25467256829452,1.0158718013276786,1.5623823111277593
C074,G90,0.896,258.9256085997769,254.954082573015,1.0155774168692693,1.5338482926579682
C074,G90,0.897,259.5653047300231,255.6906258291852,1.0151537776884572,1.492756863197888
C074,G90,0.898,260.8574855798268,256.4339866798372,1.0172500492515155,1.6957531006469861
C074,G90,0.899,261.5091855086017,257.1841056349483,1.0168170574265287,1.6538921434983807
C074,G90,0.9,262.82516711085196,257.97264835935346,1.0188102063624163,1.8462915118976622
C074,G90,0.901,263.4893238470031,258.8004594009327,1.0181176820818794,1.779527298340566
C074,G90,0.902,264.8280986358625,259.63604142900726,1.0199974440308008,1.960538641329862
C074,G90,0.903,265.5051306893253,260.51199773119095,1.0191666142120892,1.8806163727121967
C074,G90,0.904,266.8680301118153,261.4292142575049,1.0208041624948359,2.0380170123905783
C074,G90,0.905,268.24629068373935,262.3552557058649,1.0224544195313514,2.1961291479030876
C074,G90,0.906,268.9424539038823,263.323711043283,1.0213377778945085,2.0891989267739004
C074,G90,0.907,270.34446745214285,264.3014815792675,1.0228639878852248,2.2352911194474814
C074,G90,0.908,271.7617710899342,265.32283495058203,1.0242683074773848,2.3693310922754214
C074,G90,0.909,273.19434550888485,266.38871685230305,1.025547736169153,2.4911308628679163
C074,G90,0.91,273.9153721529503,267.50029700223115,1.0239815627220243,2.3419916524936966
C074,G90,0.911,275.37060022046467,268.6233980962097,1.025117700736696,2.450226029522788
C074,G90,0.912,276.8406999357108,269.7932163446909,1.0261217968579905,2.5456819003334816
C074,G90,0.913,278.3255221150461,271.01076353924446,1.026990657050942,2.6281307298789813
C074,G90,0.914,279.8265000268824,272.2770706791086,1.0277270110514416,2.697896499098032
C074,G90,0.915,281.34240796832177,273.59318761242065,1.0283238790538851,2.7543733672648556
C074,G90,0.916,283.64209438917584,274.9601825087027,1.0315751604514534,3.060868627123097
C074,G90,0.917,285.19394574483846,276.34167173058285,1.0320338006165284,3.103948785145573
C074,G90,0.918,286.76193787064426,277.81327130265515,1.0322110838191032,3.1205907710198764
C074,G90,0.919,288.3438312189549,279.3390450441782,1.0322360455315245,3.1229335258221265
C074,G90,0.92,290.7424632936619,280.9201241680199,1.0349648824723114,3.378364142055506
C074,G90,0.921,292.36026629781,282.5576517330986,1.0346924406562201,3.352922983975556
C075,G_mean,0.85,117.07764527528941,126.07523291124653,0.9286331864856345,-7.685145712318293
C075,G_mean,0.851,117.82823946729046,126.74511744442073,0.9296471678205637,-7.567691766798938
C075,G_mean,0.852,118.58020780118196,127.41516332184916,0.9306600934274187,-7.450615650362472
C075,G_mean,0.853,119.33374794575526,128.11035832181793,0.9314917974546953,-7.354675879326428
C075,G_mean,0.854,120.08904928685244,128.81432205658663,0.9322647308899296,-7.265668952788882
C075,G_mean,0.855,120.84629265852344,129.5272122655737,0.9329799549051399,-7.183438909110791
C075,G_mean,0.856,121.60565001596171,130.2575071597727,0.9335788214248665,-7.114683522250304
C075,G_mean,0.857,122.36728404623973,131.0054205048376,0.9340627553782871,-7.059187858850977
C075,G_mean,0.858,123.13134771234331,131.76284901425657,0.9344921473200739,-7.009994986880171
C075,G_mean,0.859,123.89798372543288,132.5383386530655,0.9348086371427232,-6.973765567307608
C075,G_mean,0.86,125.43948866291392,133.33214551795885,0.9408045462376374,-6.29200337084791
C075,G_mean,0.861,126.21468985207785,134.14454209846784,0.9408857630557259,-6.282828294934353
C075,G_mean,0.862,126.99336861717109,134.96743647670527,0.9409185795648531,-6.279121458359363
C075,G_mean,0.863,127.77535921350474,135.8179190372005,0.940784250850634,-6.294296391103971
C075,G_mean,0.864,128.56070187797883,136.67944337611235,0.9406001275861763,-6.315103588839522
C075,G_mean,0.865,129.34946716229342,137.56926859594594,0.9402497264284012,-6.354723845394135
C075,G_mean,0.866,130.937673236272,138.470798237593,0.945597735427253,-5.7532143462850165
C075,G_mean,0.867,131.7380754519428,139.4013987561362,0.9450269267555963,-5.817090676255496
C075,G_mean,0.868,132.5425065878477,140.34439079763547,0.9444090058359552,-5.886326138412646
C075,G_mean,0.869,133.35074056345408,141.3173208676918,0.9436262996260988,-5.97415527696066
C075,G_mean,0.87,134.97988563920188,142.32073357424287,0.9484203899833641,-5.438475444158323
C075,G_mean,0.871,135.80137746756463,143.33778938566962,0.9474220165498208,-5.549584296304378
C075,G_mean,0.872,136.6272048599173,144.3863852510165,0.9462609969935197,-5.679088874762988
C075,G_mean,0.873,138.2927223757425,145.46712790893739,0.950680228335256,-5.187840263713936
C075,G_mean,0.874,139.13279933931398,146.56294434970863,0.9493040683416822,-5.340325966039242
C075,G_mean,0.875,140.82768699249024,147.70096164023786,0.9534649296022243,-4.880627378417544
C075,G_mean,0.876,141.68251533998617,148.86412563423735,0.9517572802469778,-5.06880491006104
C075,G_mean,0.877,143.4083143746153,150.06205907517693,0.9556600466395819,-4.639720318572709
C075,G_mean,0.878,144.2788291641787,151.29556004571378,0.9536223608979999,-4.863312879778488
C075,G_mean,0.879,146.03705357025842,152.56546530281827,0.9572091120385471,-4.47038034043806
C075,G_mean,0.88,146.92386803270736,153.87265099862773,0.9548406885770602,-4.729512678207921
C075,G_mean,0.881,148.71609226908043,155.20872007095767,0.9581684083284177,-4.365786985667796
C075,G_mean,0.882,149.6196885622779,156.593178008871,0.9554674760723098,-4.660810026810379
C075,G_mean,0.883,151.44741828348688,158.0272573095567,0.9583626322566577,-4.344635980359412
C075,G_mean,0.884,153.29943915476775,159.493182467898,0.9611660936392882,-4.0402909151397495
C075,G_mean,0.885,155.17540726040735,161.02080037689578,0.9636979005022561,-3.766958450238824
C075,G_mean,0.886,156.12316290921723,162.59224165113577,0.9602128694688961,-4.143573971583055
C075,G_mean,0.887,158.03786841786032,164.20869081986766,0.9624208537855251,-3.9046479579763376
C075,G_mean,0.888,159.97784880604885,165.89136767088414,0.9643530646117328,-3.6964610469319497
C075,G_mean,0.889,161.94591251173915,167.63211010618585,0.966079305505104,-3.511170801569026
C075,G_mean,0.89,163.9418738442684,169.43324986276775,0.9675897380062822,-3.349587198030759
C075,G_mean,0.891,165.96457819279397,171.29618615791355,0.9688749172722122,-3.2124975239753253
C075,G_mean,0.892,168.0158943253715,173.2327892133172,0.9698850609538956,-3.1050008148889225
C075,G_mean,0.893,170.09571916038564,175.23461613701423,0.9706741904658236,-3.02117948764075
C075,G_mean,0.894,173.2718895764132,177.32541428386045,0.9771407571564535,-2.339401225066942
C075,G_mean,0.895,175.42590705443402,179.4886789517568,0.9773647456705903,-2.3159474934692112
C075,G_mean,0.896,177.61082656743966,181.7458063178952,0.9772485548127423,-2.3281124413243375
C075,G_mean,0.897,180.9454906010776,184.08811251456504,0.9829287080487679,-1.7367782435738115
C075,G_mean,0.898,183.2090991795109,186.5449753876787,0.9821175767332506,-1.820802691082107
C075,G_mean,0.899,186.66279501114644,189.09455408004655,0.9871399835879424,-1.302755093083701
C075,G_mean,0.9,189.00575786150915,191.7520629667799,0.9856778328077412,-1.4530272179766386
C075,G_mean,0.901,192.58285702078982,194.5353806312597,0.9899631439580091,-1.0138615869942573
C075,G_mean,0.902,195.00774697501123,197.4341630122371,0.9877102523686568,-1.2442664842114088
C075,G_mean,0.903,198.71097101931673,200.47866622617045,0.9911826268593613,-0.8895810824062979
C075,G_mean,0.904,202.49182186163668,203.66249093234103,0.9942519161709888,-0.5781315314078437
C075,G_mean,0.905,206.3515799796537,207.00455226584577,0.9968456138812181,-0.31643677565077905
C075,G_mean,0.906,210.2908096486794,210.52121268861356,0.9989055590313602,-0.1095640082032396
C075,G_mean,0.907,214.31195478661533,214.19509828207092,1.0005455610585006,0.05452635839226572
C075,G_mean,0.908,219.8017477786059,218.07375832941761,1.0079238761345048,0.7861581933046156
C075,G_mean,0.909,224.01753573086594,222.16657725302224,1.0083313993523682,0.8262560659837965
C075,G_mean,0.91,229.77092534516112,226.46683873419522,1.0145897148979235,1.4379916022893313
C075,G_mean,0.911,234.1866651280346,231.0131706156411,1.0137372882417754,1.3551132429587738
C075,G_mean,0.912,240.21017208886576,235.83229087423805,1.0185635359704082,1.8225211599316045
C075,G_mean,0.913,246.39520512410013,240.92135316811766,1.0227204931567968,2.221574057508741
C075,G_mean,0.914,252.73861987557123,246.30950328621597,1.0261017804980286,2.543780840664738
C075,G_mean,0.915,259.247532415216,252.04117617669843,1.0285919798813565,2.7797202817636615
C075,G_mean,0.916,267.61847031401874,258.13442593912976,1.0367407188730628,3.5438676425287836
C075,G_mean,0.917,274.5037052478536,264.62571981797777,1.0373281381593231,3.598488924204805
C075,G_mean,0.918,283.35499900439936,271.5491261439081,1.0434760112401713,4.1664600596328105
C075,G_mean,0.919,292.4777481296575,278.95176757146567,1.048488599573855,4.624618674305338
C075,G_mean,0.92,301.87607156252153,286.87420032508675,1.0522942503035637,4.969546330646385
C075,G_mean,0.921,313.52905671820906,295.36342530486746,1.0615026433777015,5.793922771779455
C075,G50,0.85,117.97793945087636,126.07339457869706,0.9357877595437681,-6.861838039806988
C075,G50,0.851,118.74503772523546,126.75008105926382,0.9368438799633944,-6.741370828944668
C075,G50,0.852,119.51342169887286,127.42689051378659,0.9378979681368153,-6.6214059495782625
C075,G50,0.853,120.28329755019894,128.129048995075,0.9387668018578859,-6.522727265272834
C075,G50,0.854,121.05486259287271,128.8400099674608,0.9395750793829164,-6.431090175014948
C075,G50,0.855,121.82830497818027,129.55994117706135,0.9403238676350218,-6.346338152095155
C075,G50,0.856,122.6038033352732,130.29740220039372,0.9409535513740482,-6.275171451314248
C075,G50,0.857,123.38152634491975,131.05260622799517,0.941465644187725,-6.217365038612432
C075,G50,0.858,124.16163224185945,131.81736876242928,0.9419216405816174,-6.16594384459841
C075,G50,0.859,124.94426824023463,132.60031668834628,0.9422622159635874,-6.1275707609020555
C075,G50,0.86,126.51766025858124,133.4017058462484,0.948396120244509,-5.44117364611179
C075,G50,0.861,127.30864922630074,134.2218085900743,0.9484945148899985,-5.430235420599649
C075,G50,0.862,128.1032611096174,135.05242295410883,0.9485447081030692,-5.424656471895005
C075,G50,0.863,128.9011187359623,135.91081232280783,0.9484243124807724,-5.438039371251697
C075,G50,0.864,129.7023065384691,136.7802886116551,0.9482529087704902,-5.457098074880187
C075,G50,0.865,130.5068938749474,137.67824814873475,0.9479122201929815,-5.495000348915662
C075,G50,0.866,132.12659877929732,138.58792981199323,0.9533773897809045,-4.8902575956631225
C075,G50,0.867,132.94305371280552,139.5268816256639,0.952813193872403,-4.95236699397721
C075,G50,0.868,133.76328554188606,140.4782516899826,0.9521992474471022,-5.02003679178011
C075,G50,0.869,134.58729142087535,141.45975923735276,0.9514175066214681,-5.1063274577583515
C075,G50,0.87,136.24814684933645,142.47195009496926,0.9563155888476003,-4.567991117350843
C075,G50,0.871,137.08569068812182,143.49780856714636,0.9553155693243625,-4.677452363436317
C075,G50,0.872,137.92715843114422,144.55535719351974,0.9541476781555581,-4.80557914610011
C075,G50,0.873,139.62478073079964,145.64522882497178,0.9586636092184856,-4.311876489732658
C075,G50,0.874,140.48080847637814,146.7501991952709,0.957278485799188,-4.462809395026345
C075,G50,0.875,142.20747417957807,147.89764600356233,0.9615262853889696,-4.001316989006338
C075,G50,0.876,143.0787398697179,149.0703479004194,0.9598068421044812,-4.187629857627491
C075,G50,0.877,144.8364116002458,150.27801213467728,0.9637897756489168,-3.7570666618353585
C075,G50,0.878,145.7233857144272,151.5214375429059,0.9617344454850695,-3.9788066960241304
C075,G50,0.879,147.51388647358618,152.8014616060591,0.9653957817098312,-3.584459238974569
C075,G50,0.88,148.41678109092192,154.11896114167533,0.9630014372760297,-3.8420049328924564
C075,G50,0.881,150.24187097510716,155.46545173120845,0.966400375788104,-3.4767809547358044
C075,G50,0.882,151.1612397754844,156.86061438738403,0.963665993314138,-3.7703941965313015
C075,G50,0.883,153.02270271570285,158.30568413871617,0.9666279738990036,-3.452416752060935
C075,G50,0.884,154.90795599337304,159.7826621121312,0.9694916453742821,-3.1468403849875233
C075,G50,0.885,156.81752569840162,161.32159054376964,0.9720802105273939,-2.8721693097176093
C075,G50,0.886,157.78236842640302,162.90449337257292,0.9685574974629135,-3.2463227654990496
C075,G50,0.887,159.73139999802157,164.53256342717825,0.9708193725962239,-3.005773084826228
C075,G50,0.888,161.70605744601187,166.22734549384427,0.972800576015937,-2.795991763847132
C075,G50,0.889,163.70764068004823,167.98065231530077,0.9745624774260784,-2.6101479549166298
C075,G50,0.89,165.73931176907828,169.79413878065012,0.976119157936246,-2.446508898999979
C075,G50,0.891,167.798114688044,171.6694975379277,0.9774486271270852,-2.3071670722171507
C075,G50,0.892,169.8844804191714,173.61892177975605,0.9784905854597925,-2.1982239645259587
C075,G50,0.893,171.99905159466857,175.6339335650267,0.9793042158962274,-2.1133151239252492
C075,G50,0.894,175.22983027235998,177.73926512066313,0.9858813704073799,-1.4320819944884573
C075,G50,0.895,177.42096609286924,179.9170450950133,0.9861265006835462,-1.4068681154838814
C075,G50,0.896,179.64398788468822,182.1890764954445,0.9860305092944476,-1.4167402097474888
C075,G50,0.897,183.03490944421344,184.546833364491,0.9918073700170654,-0.8260303593825491
C075,G50,0.898,185.33611342994212,187.0191619137906,0.9910006628913013,-0.9081060634654476
C075,G50,0.899,188.847606050196,189.58600872749554,0.996105183698651,-0.3910045209168739
C075,G50,0.9,191.2295226755141,192.25861872824902,0.9946473346186393,-0.5381470592703089
C075,G50,0.901,194.8654847484035,195.0606000809809,0.9989997194077308,-0.1001282155376553
C075,G50,0.902,197.3305390106589,197.97585526615256,0.9967404295103253,-0.32702300349912516
C075,G50,0.903,201.0947173497029,201.04112849294535,1.000266556684989,0.0266485651457231
C075,G50,0.904,204.9371561195522,204.2419168478657,1.0034039989558283,0.3392451055976001
C075,G50,0.905,208.8591465241406,207.60453387727952,1.0060432815383633,0.6006979669028121
C075,G50,0.906,212.86195465516306,211.14274766940613,1.0081423918402765,0.8076628764130488
C075,G50,0.907,216.94682275572535,214.83743450637166,1.0098185321110373,0.9723065876511011
C075,G50,0.908,222.52213234918858,218.73774227001752,1.017301038402872,1.700680305019049
C075,G50,0.909,226.80449240131594,222.85381216494548,1.0177276762645027,1.7418879998990422
C075,G50,0.91,232.64861780444815,227.1786376125952,1.02407788095455,2.351176741763719
C075,G50,0.911,237.13290336195675,231.75023792026755,1.0232261485036362,2.269893956248304
C075,G50,0.912,243.24995489939144,236.59466091607544,1.0281295188891721,2.735989811824895
C075,G50,0.913,249.52986533416913,241.70960166904533,1.0323539636453147,3.1339990724761346
C075,G50,0.914,255.96900553404947,247.12742668944512,1.035777408291129,3.4541599386837665
C075,G50,0.915,262.5792851504031,252.8902253759613,1.038313302778063,3.689955880903551
C075,G50,0.916,271.07493429982964,259.01287457826777,1.0465693442505577,4.449714154765895
C075,G50,0.917,278.06458769157706,265.5387429450079,1.0471714394956038,4.504652983882466
C075,G50,0.918,287.0467321409825,272.4960043279949,1.0533979492612058,5.0691146018136966
C075,G50,0.919,296.3039316601233,279.93629147236106,1.058469161328367,5.523936215107934
C075,G50,0.92,305.84071680207796,287.89731103644726,1.0623257150302425,5.866912016571894
C075,G50,0.921,317.66439942575073,296.4281653736859,1.0716404057802464,6.685116144728231
C075,G90,0.85,117.97793945087636,126.07339457869706,0.9357877595437681,-6.861838039806988
C075,G90,0.851,118.74503772523546,126.75008105926382,0.9368438799633944,-6.741370828944668
C075,G90,0.852,119.51342169887286,127.42689051378659,0.9378979681368153,-6.6214059495782625
C075,G90,0.853,120.28329755019894,128.129048995075,0.9387668018578859,-6.522727265272834
C075,G90,0.854,121.05486259287271,128.8400099674608,0.9395750793829164,-6.431090175014948
C075,G90,0.855,121.82830497818027,129.55994117706135,0.9403238676350218,-6.346338152095155
C075,G90,0.856,122.6038033352732,130.29740220039372,0.9409535513740482,-6.275171451314248
C075,G90,0.857,123.38152634491975,131.05260622799517,0.941465644187725,-6.217365038612432
C075,G90,0.858,124.16163224185945,131.81736876242928,0.9419216405816174,-6.16594384459841
C075,G90,0.859,124.94426824023463,132.60031668834628,0.9422622159635874,-6.1275707609020555
C075,G90,0.86,126.51766025858124,133.4017058462484,0.948396120244509,-5.44117364611179
C075,G90,0.861,127.30864922630074,134.2218085900743,0.9484945148899985,-5.430235420599649
C075,G90,0.862,128.1032611096174,135.05242295410883,0.9485447081030692,-5.424656471895005
C075,G90,0.863,128.9011187359623,135.91081232280783,0.9484243124807724,-5.438039371251697
C075,G90,0.864,129.7023065384691,136.7802886116551,0.9482529087704902,-5.457098074880187
C075,G90,0.865,130.5068938749474,137.67824814873475,0.9479122201929815,-5.495000348915662
C075,G90,0.866,132.12659877929732,138.58792981199323,0.9533773897809045,-4.8902575956631225
C075,G90,0.867,132.94305371280552,139.5268816256639,0.952813193872403,-4.95236699397721
C075,G90,0.868,133.76328554188606,140.4782516899826,0.9521992474471022,-5.02003679178011
C075,G90,0.869,134.58729142087535,141.45975923735276,0.9514175066214681,-5.1063274577583515
C075,G90,0.87,136.24814684933645,142.47195009496926,0.9563155888476003,-4.567991117350843
C075,G90,0.871,137.08569068812182,143.49780856714636,0.9553155693243625,-4.677452363436317
C075,G90,0.872,137.92715843114422,144.55535719351974,0.9541476781555581,-4.80557914610011
C075,G90,0.873,139.62478073079964,145.64522882497178,0.9586636092184856,-4.311876489732658
C075,G90,0.874,140.48080847637814,146.7501991952709,0.957278485799188,-4.462809395026345
C075,G90,0.875,142.20747417957807,147.89764600356233,0.9615262853889696,-4.001316989006338
C075,G90,0.876,143.0787398697179,149.0703479004194,0.9598068421044812,-4.187629857627491
C075,G90,0.877,144.8364116002458,150.27801213467728,0.9637897756489168,-3.7570666618353585
C075,G90,0.878,145.7233857144272,151.5214375429059,0.9617344454850695,-3.9788066960241304
C075,G90,0.879,147.51388647358618,152.8014616060591,0.9653957817098312,-3.584459238974569
C075,G90,0.88,148.41678109092192,154.11896114167533,0.9630014372760297,-3.8420049328924564
C075,G90,0.881,150.24187097510716,155.46545173120845,0.966400375788104,-3.4767809547358044
C075,G90,0.882,151.1612397754844,156.86061438738403,0.963665993314138,-3.7703941965313015
C075,G90,0.883,153.02270271570285,158.30568413871617,0.9666279738990036,-3.452416752060935
C075,G90,0.884,154.90795599337304,159.7826621121312,0.9694916453742821,-3.1468403849875233
C075,G90,0.885,156.81752569840162,161.32159054376964,0.9720802105273939,-2.8721693097176093
C075,G90,0.886,157.78236842640302,162.90449337257292,0.9685574974629135,-3.2463227654990496
C075,G90,0.887,159.73139999802157,164.53256342717825,0.9708193725962239,-3.005773084826228
C075,G90,0.888,161.70605744601187,166.22734549384427,0.972800576015937,-2.795991763847132
C075,G90,0.889,163.70764068004823,167.98065231530077,0.9745624774260784,-2.6101479549166298
C075,G90,0.89,165.73931176907828,169.79413878065012,0.976119157936246,-2.446508898999979
C075,G90,0.891,167.798114688044,171.6694975379277,0.9774486271270852,-2.3071670722171507
C075,G90,0.892,169.8844804191714,173.61892177975605,0.9784905854597925,-2.1982239645259587
C075,G90,0.893,171.99905159466857,175.6339335650267,0.9793042158962274,-2.1133151239252492
C075,G90,0.894,175.22983027235998,177.73926512066313,0.9858813704073799,-1.4320819944884573
C075,G90,0.895,177.42096609286924,179.9170450950133,0.9861265006835462,-1.4068681154838814
C075,G90,0.896,179.64398788468822,182.1890764954445,0.9860305092944476,-1.4167402097474888
C075,G90,0.897,183.03490944421344,184.546833364491,0.9918073700170654,-0.8260303593825491
C075,G90,0.898,185.33611342994212,187.0191619137906,0.9910006628913013,-0.9081060634654476
C075,G90,0.899,188.847606050196,189.58600872749554,0.996105183698651,-0.3910045209168739
C075,G90,0.9,191.2295226755141,192.25861872824902,0.9946473346186393,-0.5381470592703089
C075,G90,0.901,194.8654847484035,195.0606000809809,0.9989997194077308,-0.1001282155376553
C075,G90,0.902,197.3305390106589,197.97585526615256,0.9967404295103253,-0.32702300349912516
C075,G90,0.903,201.0947173497029,201.04112849294535,1.000266556684989,0.0266485651457231
C075,G90,0.904,204.9371561195522,204.2419168478657,1.0034039989558283,0.3392451055976001
C075,G90,0.905,208.8591465241406,207.60453387727952,1.0060432815383633,0.6006979669028121
C075,G90,0.906,212.86195465516306,211.14274766940613,1.0081423918402765,0.8076628764130488
C075,G90,0.907,216.94682275572535,214.83743450637166,1.0098185321110373,0.9723065876511011
C075,G90,0.908,222.52213234918858,218.73774227001752,1.017301038402872,1.700680305019049
C075,G90,0.909,226.80449240131594,222.85381216494548,1.0177276762645027,1.7418879998990422
C075,G90,0.91,232.64861780444815,227.1786376125952,1.02407788095455,2.351176741763719
C075,G90,0.911,237.13290336195675,231.75023792026755,1.0232261485036362,2.269893956248304
C075,G90,0.912,243.24995489939144,236.59466091607544,1.0281295188891721,2.735989811824895
C075,G90,0.913,249.52986533416913,241.70960166904533,1.0323539636453147,3.1339990724761346
C075,G90,0.914,255.96900553404947,247.12742668944512,1.035777408291129,3.4541599386837665
C075,G90,0.915,262.5792851504031,252.8902253759613,1.038313302778063,3.689955880903551
C075,G90,0.916,271.07493429982964,259.01287457826777,1.0465693442505577,4.449714154765895
C075,G90,0.917,278.06458769157706,265.5387429450079,1.0471714394956038,4.504652983882466
C075,G90,0.918,287.0467321409825,272.4960043279949,1.0533979492612058,5.0691146018136966
C075,G90,0.919,296.3039316601233,279.93629147236106,1.058469161328367,5.523936215107934
C075,G90,0.92,305.84071680207796,287.89731103644726,1.0623257150302425,5.866912016571894
C075,G90,0.921,317.66439942575073,296.4281653736859,1.0716404057802464,6.685116144728231
C077,G_mean,0.85,306.6030406699217,262.8164609624249,1.1666051644830457,14.28119551972608
C077,G_mean,0.851,308.1372763922902,263.2860813229671,1.1703515614800204,14.55558885781249
C077,G_mean,0.852,309.7171958091727,263.765506431387,1.1742141722755515,14.836660669657533
C077,G_mean,0.853,311.3393117168185,264.2573889771391,1.1781669111388686,15.122382869049044
C077,G_mean,0.854,313.0090026550424,264.7619452709732,1.1822280665549965,15.41395198694679
C077,G_mean,0.855,314.7216245260399,265.27939586627997,1.1863779450277487,15.709828879479842
C077,G_mean,0.856,316.48398097489115,265.8099626619192,1.1906400264516184,16.011558675695596
C077,G50,0.85,304.96509817635825,258.8645627115856,1.178087471617873,15.1166594933146
C077,G50,0.851,306.5798864302324,259.35867716970597,1.1820691321217227,15.40257901793973
C077,G50,0.852,308.242756205416,259.8631111553555,1.1861735774460787,15.695306402535495
C077,G50,0.853,309.9500370596944,260.3806547976127,1.190372753692515,15.992700866344777
C077,G50,0.854,311.707389533576,260.91153670813435,1.1946861126430903,16.296005334185413
C077,G50,0.855,313.5099255428471,261.45598839652837,1.1990925412171967,16.603601004397728
C077,G50,0.856,315.364805438808,262.01424387295015,1.2036170277510845,16.91709431292573
C077,G90,0.85,304.96509817635825,258.8645627115856,1.178087471617873,15.1166594933146
C077,G90,0.851,306.5798864302324,259.35867716970597,1.1820691321217227,15.40257901793973
C077,G90,0.852,308.242756205416,259.8631111553555,1.1861735774460787,15.695306402535495
C077,G90,0.853,309.9500370596944,260.3806547976127,1.190372753692515,15.992700866344777
C077,G90,0.854,311.707389533576,260.91153670813435,1.1946861126430903,16.296005334185413
C077,G90,0.855,313.5099255428471,261.45598839652837,1.1990925412171967,16.603601004397728
C077,G90,0.856,315.364805438808,262.01424387295015,1.2036170277510845,16.91709431292573
C086,G_mean,0.85,237.7908423069399,242.94131840482123,0.9787995054455952,-2.1659690709338166
C086,G_mean,0.851,237.7908423069399,243.25127210299604,0.9775523073369823,-2.2963162681462013
C086,G_mean,0.852,238.4485301098158,243.56248404616372,0.9790035236486639,-2.1446783228199116
C086,G_mean,0.853,239.1095382019783,243.87486163730247,0.9804599645763764,-1.9929457733714013
C086,G_mean,0.854,239.1095382019783,244.18861412588183,0.9792001934976164,-2.1241628259986816
C086,G_mean,0.855,239.77412824249228,244.50343059867404,0.9806575214727993,-1.972398936802247
C086,G_mean,0.856,239.77412824249228,244.85136153412307,0.9792640185465203,-2.1175067255363005
C086,G_mean,0.857,240.4422627319855,245.16875641747654,0.9807214681244183,-1.9657499608376063
C086,G_mean,0.858,241.11352069797348,245.5194957428557,0.982054479903719,-1.8273446599459922
C086,G_mean,0.859,241.11352069797348,245.87159844903212,0.9806481196646023,-1.9733765809917971
C086,G_mean,0.86,241.7886318643019,246.25741032897417,0.9818532223712478,-1.8482169447818644
C086,G_mean,0.861,242.4668832232524,246.61274468441127,0.9831887785586091,-1.7098670985684774
C086,G_mean,0.862,242.4668832232524,247.00186906879514,0.9816398723514127,-1.8703526787891784
C086,G_mean,0.863,243.1489503477308,247.39305216777225,0.9828447008400089,-1.7454740454243738
C086,G_mean,0.864,243.8340939515222,247.78576963494064,0.9840520475036142,-1.6206411578374653
C086,G_mean,0.865,244.523310909791,248.18033935416057,0.9852646327509816,-1.4955745653708685
C086,G_mean,0.866,244.523310909791,248.5766282529179,0.9836938920138429,-1.6576404630077368
C086,G_mean,0.867,245.21568815144303,249.00788193490348,0.9847707881614293,-1.5464727448916005
C086,G_mean,0.868,245.9115836795913,249.4413184249153,0.9858494383865017,-1.4353674164137977
C086,G_mean,0.869,246.6113371123545,249.8765496719418,0.9869326971103366,-1.3240318137116607
C086,G_mean,0.87,246.6113371123545,250.34766929511318,0.9850754265327143,-1.5150691069228608
C086,G_mean,0.871,247.3144093063234,250.78723732407752,0.9861522936541368,-1.4042158026678875
C086,G_mean,0.872,248.02067245923936,251.26273772677652,0.9870969117949253,-1.3071754202545207
C086,G_mean,0.873,248.730637493537,251.77492309749113,0.9879087020800109,-1.223928678280825
C086,G_mean,0.874,249.4443180481908,252.2552853497041,0.9888566564715723,-1.1268916941095666
C086,G_mean,0.875,250.16145295426497,252.77246740144724,0.9896704950739926,-1.0437317245913293
C086,G_mean,0.876,250.88207805784737,253.29241526248268,0.9904839740181817,-0.9607450732608903
C086,G_mean,0.877,250.88207805784737,253.8148486813118,0.9884452362078044,-1.1689837098639524
C086,G_mean,0.878,251.6061766621227,254.3750011986145,0.9891151861486187,-1.1004596839488612
C086,G_mean,0.879,252.3335447477738,254.93823465635077,0.9897830550521853,-1.032240842643639
C086,G_mean,0.88,253.06447552484883,255.50427265892765,0.9904510515276757,-0.9641009979843082
C086,G_mean,0.881,253.7989859876917,256.1089030086264,0.9909807234586575,-0.9101364262529777
C086,G_mean,0.882,254.5370877144261,256.71694700639046,0.991508705142438,-0.8564014429245099
C086,G_mean,0.883,255.27853003389816,257.3281891925448,0.9920348440445714,-0.8029109061284867
C086,G_mean,0.884,256.0234502703409,257.9788802761933,0.9924201934524295,-0.7637698827148937
C086,G_mean,0.885,256.771956775471,258.63333302281035,0.9928030303534959,-0.7249141497827145
C086,G_mean,0.886,258.2793370513086,259.2914407749166,0.9960966558688429,-0.3918639931335261
C086,G_mean,0.887,259.0380852150045,259.9898453674297,0.9963392410535106,-0.36742093412065086
C086,G_mean,0.888,259.8003198107776,260.7293455087202,0.9964368195834269,-0.35759220720715523
C086,G50,0.85,234.0529624589669,235.79062596531426,0.9926304809649092,-0.7424232054537637
C086,G50,0.851,234.0529624589669,236.02019769870108,0.9916649707994672,-0.8405085836412228
C086,G50,0.852,234.54229626108378,236.25153438042477,0.9927651766418215,-0.7287547476888127
C086,G50,0.853,235.03734548399962,236.4846314473912,0.9938799999199376,-0.6157685113449699
C086,G50,0.854,235.03734548399962,236.7194832966474,0.9928939612860687,-0.7156895893220135
