parameter_id,mechanism_mode,G0_nm,T1_C,rho_switch,growth_tolerance,map_type,T2_min_searched_C,T2_max_searched_C,state_group_id,boundary_status,n_success,T_lower_density_C,T_first_success_C,T_last_success_C,T_upper_growth_C,window_width_C,lower_bracketed,upper_bracketed,mechanism_id,heating_rate_C_min,T_at_switch_C,rho1,G1_nm,first_step_growth_fraction,X_J,Lambda_over_K_TJ,P_comp_TJ,f_GBseg,f_TJ,f_iso_location,C_GBseg,C_TJ,f_clean_GB,tier
mech_019_q0,persistent_tj_multihit_q0,250.0,1450.0,0.76,0.1,practical,900.0,1325.0,prod_05962,COMPLETE_WINDOW,6,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_019_q0,5.0,1450.0,0.7600851403106197,256.1867275805322,0.02474691032212877,0.09866488189467498,6.652369862926082,0.9999761600733884,0.5437319381860238,0.33119126642250185,0.1250767953914743,0.450029072202218,0.7963145104765916,0.549970927797782,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1450.0,0.78,0.05,practical,900.0,1325.0,prod_05963,COMPLETE_WINDOW,4,1260.0,1260.0,1285.0,1295.0,25.0,True,True,mech_019_q0,5.0,1450.0,0.7800851403106197,258.9979067454113,0.03599162698164514,0.12634499948781625,6.980321105200479,0.9999870604146088,0.5224514145639422,0.34103206566238686,0.136516519773671,0.40264152988954305,0.7765614293073403,0.597358470110457,Tier_A
mech_019_q0,persistent_tj_multihit_q0,250.0,1450.0,0.78,0.1,practical,900.0,1325.0,prod_05963,COMPLETE_WINDOW,6,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_019_q0,5.0,1450.0,0.7800851403106197,258.9979067454113,0.03599162698164514,0.12634499948781625,6.980321105200479,0.9999870604146088,0.5224514145639422,0.34103206566238686,0.136516519773671,0.40264152988954305,0.7765614293073403,0.597358470110457,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1450.0,0.8,0.05,practical,900.0,1325.0,prod_05964,COMPLETE_WINDOW,4,1260.0,1260.0,1285.0,1295.0,25.0,True,True,mech_019_q0,5.0,1450.0,0.8000851403106197,262.471482381977,0.049885929527908046,0.15091537076480702,7.2213820913441795,0.9999917526912812,0.4998698886027002,0.3497680427929331,0.1503620686043667,0.35415849388568754,0.7515211793137158,0.6458415061143125,Tier_A
mech_019_q0,persistent_tj_multihit_q0,250.0,1450.0,0.8,0.1,practical,900.0,1325.0,prod_05964,COMPLETE_WINDOW,6,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_019_q0,5.0,1450.0,0.8000851403106197,262.471482381977,0.049885929527908046,0.15091537076480702,7.2213820913441795,0.9999917526912812,0.4998698886027002,0.3497680427929331,0.1503620686043667,0.35415849388568754,0.7515211793137158,0.6458415061143125,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1450.0,0.82,0.1,practical,900.0,1325.0,prod_05965,COMPLETE_WINDOW,5,1250.0,1250.0,1300.0,1310.0,50.0,True,True,mech_019_q0,5.0,1450.0,0.8200851403106197,267.0877698665499,0.0683510794661995,0.1719832522341802,7.326987299342159,0.9999932316264659,0.4760336412096172,0.35636119725614374,0.16760516153423896,0.3056403218665734,0.7197212094440532,0.6943596781334266,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1450.0,0.84,0.1,practical,900.0,1325.0,prod_05966,COMPLETE_WINDOW,6,1245.0,1245.0,1300.0,1310.0,55.0,True,True,mech_019_q0,5.0,1450.0,0.8400851403106198,273.671282692381,0.09468513076952399,0.18907618805654836,7.236785962962066,0.9999919869443824,0.45090198173821644,0.35913554885721966,0.18996246940456388,0.2582996632262583,0.6792643534798395,0.7417003367737417,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1450.0,0.76,0.05,practical,900.0,1325.0,prod_05968,COMPLETE_WINDOW,4,1260.0,1260.0,1285.0,1295.0,25.0,True,True,mech_019_q0,20.0,1450.0,0.7609920558175529,257.5848585091806,0.030339434036722422,0.10034973364008377,6.63698982813529,0.9999754682259572,0.5430132309498934,0.33143352704060836,0.12555324200949836,0.44975301934433576,0.7985400017641779,0.5502469806556642,Tier_A
mech_019_q0,persistent_tj_multihit_q0,250.0,1450.0,0.76,0.1,practical,900.0,1325.0,prod_05968,COMPLETE_WINDOW,6,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_019_q0,20.0,1450.0,0.7609920558175529,257.5848585091806,0.030339434036722422,0.10034973364008377,6.63698982813529,0.9999754682259572,0.5430132309498934,0.33143352704060836,0.12555324200949836,0.44975301934433576,0.7985400017641779,0.5502469806556642,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1450.0,0.78,0.05,practical,900.0,1325.0,prod_05969,COMPLETE_WINDOW,4,1260.0,1260.0,1285.0,1295.0,25.0,True,True,mech_019_q0,20.0,1450.0,0.7809920558175529,260.4085253843585,0.04163410153743394,0.1278999003616963,6.9654533489410895,0.999986696366416,0.5216748102801749,0.3412386111042241,0.13708657861560108,0.4021574602466126,0.77862165361732,0.5978425397533874,Tier_A
mech_019_q0,persistent_tj_multihit_q0,250.0,1450.0,0.78,0.1,practical,900.0,1325.0,prod_05969,COMPLETE_WINDOW,6,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_019_q0,20.0,1450.0,0.7809920558175529,260.4085253843585,0.04163410153743394,0.1278999003616963,6.9654533489410895,0.999986696366416,0.5216748102801749,0.3412386111042241,0.13708657861560108,0.4021574602466126,0.77862165361732,0.5978425397533874,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1450.0,0.8,0.1,practical,900.0,1325.0,prod_05970,COMPLETE_WINDOW,6,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_019_q0,20.0,1450.0,0.8009920558175528,263.9122507471057,0.055649002988422805,0.15230020064898478,7.205854905289635,0.9999915096659556,0.4990372259893036,0.3499024457768841,0.15106032823381227,0.35348674174888506,0.7533524717782665,0.6465132582511149,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1450.0,0.82,0.1,practical,900.0,1325.0,prod_05971,COMPLETE_WINDOW,6,1245.0,1245.0,1300.0,1310.0,55.0,True,True,mech_019_q0,20.0,1450.0,0.820992055817553,268.58639364243567,0.07434557456974267,0.1731502514453786,7.3089928182367645,0.999992999734359,0.4751476979486868,0.3563624659937748,0.16848983605753842,0.3048136954588849,0.7212209907649543,0.6951863045411151,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1450.0,0.76,0.05,practical,900.0,1325.0,prod_05974,COMPLETE_WINDOW,4,1260.0,1260.0,1285.0,1295.0,25.0,True,True,mech_019_q0,50.0,1450.0,0.7602612899823004,257.8106368991697,0.031242547596678834,0.0993866986590984,6.616127445447069,0.9999744977539934,0.543810367716191,0.33102038024904884,0.12516925203476023,0.45190872079582933,0.7999439920057334,0.5480912792041707,Tier_A
mech_019_q0,persistent_tj_multihit_q0,250.0,1450.0,0.76,0.1,practical,900.0,1325.0,prod_05974,COMPLETE_WINDOW,6,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_019_q0,50.0,1450.0,0.7602612899823004,257.8106368991697,0.031242547596678834,0.0993866986590984,6.616127445447069,0.9999744977539934,0.543810367716191,0.33102038024904884,0.12516925203476023,0.45190872079582933,0.7999439920057334,0.5480912792041707,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1450.0,0.78,0.05,practical,900.0,1325.0,prod_05975,COMPLETE_WINDOW,4,1260.0,1260.0,1285.0,1295.0,25.0,True,True,mech_019_q0,50.0,1450.0,0.7802612899823003,260.61393504156473,0.04245574016625892,0.12704636464067176,6.947889327908222,0.999986253149226,0.522521127736171,0.34085202936043757,0.1366268429033915,0.4043368216032128,0.7802106063924528,0.5956631783967872,Tier_A
mech_019_q0,persistent_tj_multihit_q0,250.0,1450.0,0.78,0.1,practical,900.0,1325.0,prod_05975,COMPLETE_WINDOW,6,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_019_q0,50.0,1450.0,0.7802612899823003,260.61393504156473,0.04245574016625892,0.12704636464067176,6.947889327908222,0.999986253149226,0.522521127736171,0.34085202936043757,0.1366268429033915,0.4043368216032128,0.7802106063924528,0.5956631783967872,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1450.0,0.8,0.1,practical,900.0,1325.0,prod_05976,COMPLETE_WINDOW,6,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_019_q0,50.0,1450.0,0.8002612899823003,264.08328056604097,0.05633312226416388,0.1515630438027426,7.193357174889952,0.9999913088902038,0.4999312079302703,0.3495721779695703,0.15049661410015946,0.3556485963659576,0.7551712489251126,0.6443514036340424,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1450.0,0.82,0.1,practical,900.0,1325.0,prod_05977,COMPLETE_WINDOW,5,1250.0,1250.0,1300.0,1310.0,50.0,True,True,mech_019_q0,50.0,1450.0,0.8202612899823003,268.70047186593837,0.07480188746375348,0.17253868339274736,7.303739178913156,0.9999929305521347,0.47608849298542744,0.35613685291654534,0.1677746540980272,0.3069108549291405,0.7233268586252997,0.6930891450708595,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1450.0,0.76,0.05,practical,900.0,1325.0,prod_05980,COMPLETE_WINDOW,4,1260.0,1260.0,1285.0,1295.0,25.0,True,True,mech_019_q0,100.0,1450.0,0.7606701072056451,257.97879862593567,0.03191519450374267,0.10001704725082815,6.6207582559896805,0.9999747164131798,0.5434026838261002,0.3312135289076941,0.12538378726620558,0.45111361022898355,0.7998607863442468,0.5488863897710164,Tier_A
mech_019_q0,persistent_tj_multihit_q0,250.0,1450.0,0.76,0.1,practical,900.0,1325.0,prod_05980,COMPLETE_WINDOW,6,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_019_q0,100.0,1450.0,0.7606701072056451,257.97879862593567,0.03191519450374267,0.10001704725082815,6.6207582559896805,0.9999747164131798,0.5434026838261002,0.3312135289076941,0.12538378726620558,0.45111361022898355,0.7998607863442468,0.5488863897710164,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1450.0,0.78,0.05,practical,900.0,1325.0,prod_05981,COMPLETE_WINDOW,4,1260.0,1260.0,1285.0,1295.0,25.0,True,True,mech_019_q0,100.0,1450.0,0.7806701072056451,260.7912778512184,0.04316511140487364,0.12761621557312652,6.95147972117811,0.999986344929346,0.522086805307764,0.3410295877037749,0.13688360698846114,0.40349751782134013,0.7800353208949845,0.5965024821786599,Tier_A
mech_019_q0,persistent_tj_multihit_q0,250.0,1450.0,0.78,0.1,practical,900.0,1325.0,prod_05981,COMPLETE_WINDOW,6,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_019_q0,100.0,1450.0,0.7806701072056451,260.7912778512184,0.04316511140487364,0.12761621557312652,6.95147972117811,0.999986344929346,0.522086805307764,0.3410295877037749,0.13688360698846114,0.40349751782134013,0.7800353208949845,0.5965024821786599,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1450.0,0.8,0.1,practical,900.0,1325.0,prod_05982,COMPLETE_WINDOW,6,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_019_q0,100.0,1450.0,0.8006701072056451,264.2776887085246,0.05711075483409832,0.15206290248441018,7.19509373241576,0.9999913370681,0.49947125396898384,0.3497174639215371,0.1508112821094791,0.35478297269080894,0.7548772315452735,0.6452170273091911,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1450.0,0.82,0.1,practical,900.0,1325.0,prod_05983,COMPLETE_WINDOW,5,1250.0,1250.0,1300.0,1310.0,50.0,True,True,mech_019_q0,100.0,1450.0,0.820670107205645,268.92450008904666,0.07569800035618664,0.1729569036539055,7.302556008374223,0.9999929148779808,0.4756038882945185,0.35622251442364106,0.16817359728184045,0.3060410416500514,0.7228762933488703,0.6939589583499486,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1475.0,0.8,0.05,practical,900.0,1325.0,prod_05986,COMPLETE_WINDOW,4,1260.0,1260.0,1285.0,1295.0,25.0,True,True,mech_019_q0,1.0,1454.1578972865054,0.8008801186417004,258.2532174475538,0.03301286979021529,0.15104600806817925,7.799842025404224,0.9999972123187161,0.4977517642222435,0.3512843181136184,0.15096391766413816,0.34651386498626224,0.7397796255974656,0.6534861350137378,Tier_A
mech_019_q0,persistent_tj_multihit_q0,250.0,1475.0,0.8,0.1,practical,900.0,1325.0,prod_05986,COMPLETE_WINDOW,6,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_019_q0,1.0,1454.1578972865054,0.8008801186417004,258.2532174475538,0.03301286979021529,0.15104600806817925,7.799842025404224,0.9999972123187161,0.4977517642222435,0.3512843181136184,0.15096391766413816,0.34651386498626224,0.7397796255974656,0.6534861350137378,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1500.0,0.8,0.05,practical,900.0,1325.0,prod_05986,COMPLETE_WINDOW,4,1260.0,1260.0,1285.0,1295.0,25.0,True,True,mech_019_q0,1.0,1454.1578972865054,0.8008801186417004,258.2532174475538,0.03301286979021529,0.15104600806817925,7.799842025404224,0.9999972123187161,0.4977517642222435,0.3512843181136184,0.15096391766413816,0.34651386498626224,0.7397796255974656,0.6534861350137378,Tier_A
mech_019_q0,persistent_tj_multihit_q0,250.0,1500.0,0.8,0.1,practical,900.0,1325.0,prod_05986,COMPLETE_WINDOW,6,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_019_q0,1.0,1454.1578972865054,0.8008801186417004,258.2532174475538,0.03301286979021529,0.15104600806817925,7.799842025404224,0.9999972123187161,0.4977517642222435,0.3512843181136184,0.15096391766413816,0.34651386498626224,0.7397796255974656,0.6534861350137378,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1475.0,0.82,0.1,practical,900.0,1325.0,prod_05987,COMPLETE_WINDOW,5,1250.0,1250.0,1300.0,1310.0,50.0,True,True,mech_019_q0,1.0,1475.0,0.8208801186417004,263.4579859152551,0.05383194366102043,0.17252512063713366,10.799297537450379,0.9999999905826051,0.47398888346779117,0.3576148031365623,0.16839631339564645,0.2992383573645412,0.7088314836890008,0.7007616426354588,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1475.0,0.84,0.1,practical,900.0,1325.0,prod_05988,COMPLETE_WINDOW,6,1245.0,1245.0,1300.0,1310.0,55.0,True,True,mech_019_q0,1.0,1475.0,0.8408801186417004,271.249255054869,0.0849970202194761,0.19054969450639145,10.610531104135761,0.9999999864925118,0.44902046081286784,0.3598824564538278,0.19109708273330428,0.2536170359789319,0.6706970557036822,0.7463829640210681,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1475.0,0.76,0.05,practical,900.0,1325.0,prod_05990,COMPLETE_WINDOW,4,1260.0,1260.0,1285.0,1295.0,25.0,True,True,mech_019_q0,5.0,1475.0,0.7600884852640668,256.69319218469343,0.02677276873877372,0.09901214125262232,9.702446619406144,0.999999923740093,0.5438250066702323,0.3310950859202833,0.12507990740948444,0.45075275168531104,0.7974937656107657,0.549247248314689,Tier_A
mech_019_q0,persistent_tj_multihit_q0,250.0,1475.0,0.76,0.1,practical,900.0,1325.0,prod_05990,COMPLETE_WINDOW,6,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_019_q0,5.0,1475.0,0.7600884852640668,256.69319218469343,0.02677276873877372,0.09901214125262232,9.702446619406144,0.999999923740093,0.5438250066702323,0.3310950859202833,0.12507990740948444,0.45075275168531104,0.7974937656107657,0.549247248314689,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1475.0,0.78,0.05,practical,900.0,1325.0,prod_05991,COMPLETE_WINDOW,4,1260.0,1260.0,1285.0,1295.0,25.0,True,True,mech_019_q0,5.0,1475.0,0.7800884852640667,259.94309501311807,0.03977238005247227,0.12697440209556482,10.169037608311573,0.9999999686352808,0.5226354782329421,0.3408410481884818,0.13652347357857608,0.4039080326023393,0.7788074735939385,0.5960919673976607,Tier_A
mech_019_q0,persistent_tj_multihit_q0,250.0,1475.0,0.78,0.1,practical,900.0,1325.0,prod_05991,COMPLETE_WINDOW,6,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_019_q0,5.0,1475.0,0.7800884852640667,259.94309501311807,0.03977238005247227,0.12697440209556482,10.169037608311573,0.9999999686352808,0.5226354782329421,0.3408410481884818,0.13652347357857608,0.4039080326023393,0.7788074735939385,0.5960919673976607,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1475.0,0.8,0.1,practical,900.0,1325.0,prod_05992,COMPLETE_WINDOW,6,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_019_q0,5.0,1475.0,0.8000884852640667,263.9591785791033,0.05583671431641324,0.15187098471552327,10.510209284076598,0.9999999836403587,0.5001694640791513,0.3494507629737106,0.15037977294713817,0.35598205619587475,0.7551169192863079,0.6440179438041252,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1475.0,0.82,0.1,practical,900.0,1325.0,prod_05993,COMPLETE_WINDOW,5,1250.0,1250.0,1300.0,1310.0,50.0,True,True,mech_019_q0,5.0,1475.0,0.8200884852640667,269.2936522616675,0.07717460904666995,0.17334556693931033,10.656172801752994,0.9999999876202711,0.47648164987629665,0.3558655360988093,0.1676528140248941,0.3080448321410999,0.7251008314562206,0.6919551678589001,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1475.0,0.76,0.05,practical,900.0,1325.0,prod_05996,COMPLETE_WINDOW,4,1260.0,1260.0,1285.0,1295.0,25.0,True,True,mech_019_q0,20.0,1475.0,0.7607953193173974,258.54383869259533,0.03417535477038132,0.10070655325068534,9.657883489920799,0.9999999169953907,0.5433804586715942,0.331168206809041,0.12545133451936477,0.4516090890986738,0.8010100628725256,0.5483909109013262,Tier_A
mech_019_q0,persistent_tj_multihit_q0,250.0,1475.0,0.76,0.1,practical,900.0,1325.0,prod_05996,COMPLETE_WINDOW,6,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_019_q0,20.0,1475.0,0.7607953193173974,258.54383869259533,0.03417535477038132,0.10070655325068534,9.657883489920799,0.9999999169953907,0.5433804586715942,0.331168206809041,0.12545133451936477,0.4516090890986738,0.8010100628725256,0.5483909109013262,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1475.0,0.78,0.05,practical,900.0,1325.0,prod_05997,COMPLETE_WINDOW,4,1260.0,1260.0,1285.0,1295.0,25.0,True,True,mech_019_q0,20.0,1475.0,0.7807953193173974,261.7946989204059,0.04717879568162357,0.12853382087881113,10.12816603488085,0.999999966094115,0.522147540199628,0.3408846804725338,0.1369677793278383,0.40451549395454645,0.7822043539494561,0.5954845060454536,Tier_A
mech_019_q0,persistent_tj_multihit_q0,250.0,1475.0,0.78,0.1,practical,900.0,1325.0,prod_05997,COMPLETE_WINDOW,6,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_019_q0,20.0,1475.0,0.7807953193173974,261.7946989204059,0.04717879568162357,0.12853382087881113,10.12816603488085,0.999999966094115,0.522147540199628,0.3408846804725338,0.1369677793278383,0.40451549395454645,0.7822043539494561,0.5954845060454536,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1475.0,0.8,0.1,practical,900.0,1325.0,prod_05998,COMPLETE_WINDOW,6,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_019_q0,20.0,1475.0,0.8007953193173974,265.8283897763017,0.06331355910520688,0.1532476444496203,10.47226042330854,0.9999999824111975,0.4996395739734985,0.3494365003593678,0.15092392566713372,0.35634603858563996,0.7583475695413254,0.64365396141436,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1475.0,0.82,0.1,practical,900.0,1325.0,prod_05999,COMPLETE_WINDOW,6,1245.0,1245.0,1300.0,1310.0,55.0,True,True,mech_019_q0,20.0,1475.0,0.8207953193173975,271.2056300369528,0.08482252014781125,0.17448488801481474,10.619597210391689,0.9999999867244014,0.47591278888184135,0.3557447610007888,0.16834245011736984,0.30818229500805605,0.7280793017377838,0.691817704991944,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1475.0,0.76,0.05,practical,900.0,1325.0,prod_06002,COMPLETE_WINDOW,4,1260.0,1260.0,1285.0,1295.0,25.0,True,True,mech_019_q0,50.0,1475.0,0.7604364070323024,258.93842098450375,0.035753683938015,0.10035174830137127,9.63302648381248,0.9999999129780759,0.5438040281992861,0.33093322466246156,0.1252627471382524,0.4530591946938244,0.8023691306496253,0.5469408053061756,Tier_A
mech_019_q0,persistent_tj_multihit_q0,250.0,1475.0,0.76,0.1,practical,900.0,1325.0,prod_06002,COMPLETE_WINDOW,6,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_019_q0,50.0,1475.0,0.7604364070323024,258.93842098450375,0.035753683938015,0.10035174830137127,9.63302648381248,0.9999999129780759,0.5438040281992861,0.33093322466246156,0.1252627471382524,0.4530591946938244,0.8023691306496253,0.5469408053061756,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1475.0,0.78,0.05,practical,900.0,1325.0,prod_06003,COMPLETE_WINDOW,4,1260.0,1260.0,1285.0,1295.0,25.0,True,True,mech_019_q0,50.0,1475.0,0.7804364070323024,262.1744535603747,0.04869781424149869,0.1282247389957903,10.106799014825482,0.9999999646849154,0.522595689078817,0.34066242945962244,0.13674188146156047,0.40594541196231115,0.7836551463594931,0.5940545880376888,Tier_A
mech_019_q0,persistent_tj_multihit_q0,250.0,1475.0,0.78,0.1,practical,900.0,1325.0,prod_06003,COMPLETE_WINDOW,6,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_019_q0,50.0,1475.0,0.7804364070323024,262.1744535603747,0.04869781424149869,0.1282247389957903,10.106799014825482,0.9999999646849154,0.522595689078817,0.34066242945962244,0.13674188146156047,0.40594541196231115,0.7836551463594931,0.5940545880376888,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1475.0,0.8,0.1,practical,900.0,1325.0,prod_06004,COMPLETE_WINDOW,6,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_019_q0,50.0,1475.0,0.8004364070323025,266.18563200791885,0.06474252803167542,0.1529806301231076,10.45585659546184,0.9999999818517527,0.5001115647733836,0.3492417691411638,0.15064666608545269,0.3577309553570901,0.7599086289608786,0.6422690446429099,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1475.0,0.82,0.1,practical,900.0,1325.0,prod_06005,COMPLETE_WINDOW,6,1245.0,1245.0,1300.0,1310.0,55.0,True,True,mech_019_q0,50.0,1475.0,0.8204364070323024,271.52778825103456,0.08611115300413826,0.17425678334200817,10.609880648522582,0.9999999864757201,0.4764084401234509,0.355601475605871,0.16799008427067813,0.3094952855874875,0.7297707163385825,0.6905047144125125,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1475.0,0.76,0.05,practical,900.0,1325.0,prod_06008,COMPLETE_WINDOW,4,1260.0,1260.0,1285.0,1295.0,25.0,True,True,mech_019_q0,100.0,1475.0,0.7602386216302246,259.07323645124484,0.036292945804979354,0.10012335633453853,9.62222977100357,0.9999999111732851,0.5440253265650863,0.3308156151989191,0.12515905823599463,0.4537421881762077,0.8029221680900012,0.5462578118237923,Tier_A
mech_019_q0,persistent_tj_multihit_q0,250.0,1475.0,0.76,0.1,practical,900.0,1325.0,prod_06008,COMPLETE_WINDOW,6,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_019_q0,100.0,1475.0,0.7602386216302246,259.07323645124484,0.036292945804979354,0.10012335633453853,9.62222977100357,0.9999999111732851,0.5440253265650863,0.3308156151989191,0.12515905823599463,0.4537421881762077,0.8029221680900012,0.5462578118237923,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1475.0,0.78,0.05,practical,900.0,1325.0,prod_06009,COMPLETE_WINDOW,4,1260.0,1260.0,1285.0,1295.0,25.0,True,True,mech_019_q0,100.0,1475.0,0.7802386216302246,262.30204540262594,0.04920818161050374,0.1280231824685337,10.09758048424326,0.9999999640590337,0.5228303653913419,0.3405519047898326,0.13661772981882545,0.4066265952118552,0.7842567179479358,0.5933734047881448,Tier_A
mech_019_q0,persistent_tj_multihit_q0,250.0,1475.0,0.78,0.1,practical,900.0,1325.0,prod_06009,COMPLETE_WINDOW,6,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_019_q0,100.0,1475.0,0.7802386216302246,262.30204540262594,0.04920818161050374,0.1280231824685337,10.09758048424326,0.9999999640590337,0.5228303653913419,0.3405519047898326,0.13661772981882545,0.4066265952118552,0.7842567179479358,0.5933734047881448,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1475.0,0.8,0.1,practical,900.0,1325.0,prod_06010,COMPLETE_WINDOW,6,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_019_q0,100.0,1475.0,0.8002386216302246,266.30174117316307,0.06520696469265226,0.15280564374807679,10.44895966933462,0.9999999816112674,0.5003592045602393,0.34914641572499966,0.15049437971476104,0.35839802250775754,0.7605693059558185,0.6416019774922425,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1475.0,0.82,0.1,practical,900.0,1325.0,prod_06011,COMPLETE_WINDOW,6,1245.0,1245.0,1300.0,1310.0,55.0,True,True,mech_019_q0,100.0,1475.0,0.8202386216302247,271.6255225791798,0.08650209031671921,0.17410855087322955,10.606196771199532,0.9999999863802261,0.47666883908634416,0.3555344543487719,0.167796706564884,0.3101345172873521,0.7305030929201003,0.6898654827126479,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1500.0,0.82,0.1,practical,900.0,1325.0,prod_06014,COMPLETE_WINDOW,5,1250.0,1250.0,1300.0,1310.0,50.0,True,True,mech_019_q0,1.0,1479.15823023321,0.8208801186417004,263.46765690351253,0.053870627614050134,0.1725357607687807,11.490278937517415,0.9999999974908316,0.4739905523261471,0.3576126807832976,0.16839676689055527,0.2992486460864736,0.7088558447646265,0.7007513539135264,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1500.0,0.84,0.1,practical,900.0,1325.0,prod_06015,COMPLETE_WINDOW,6,1245.0,1245.0,1300.0,1310.0,55.0,True,True,mech_019_q0,1.0,1500.0,0.8408801186417004,272.06731633365735,0.08826926533462938,0.1914365333865111,15.321472018600991,0.9999999999984432,0.44915093457473165,0.35969437530810405,0.19115469011716438,0.2543577521292917,0.672720785403511,0.7456422478707083,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1500.0,0.76,0.05,practical,900.0,1325.0,prod_06017,COMPLETE_WINDOW,4,1260.0,1260.0,1285.0,1295.0,25.0,True,True,mech_019_q0,5.0,1500.0,0.760845457169997,257.1871241375528,0.028748496550211257,0.10043331455987592,14.035289342963857,0.9999999999812692,0.5431069281731942,0.3314147003629513,0.12547837146385452,0.44954649002260394,0.7977623674520461,0.5504535099773961,Tier_A
mech_019_q0,persistent_tj_multihit_q0,250.0,1500.0,0.76,0.1,practical,900.0,1325.0,prod_06017,COMPLETE_WINDOW,6,1260.0,1260.0,1300.0,1310.0,40.0,True,True,mech_019_q0,5.0,1500.0,0.760845457169997,257.1871241375528,0.028748496550211257,0.10043331455987592,14.035289342963857,0.9999999999812692,0.5431069281731942,0.3314147003629513,0.12547837146385452,0.44954649002260394,0.7977623674520461,0.5504535099773961,Tier_B
mech_019_q0,persistent_tj_multihit_q0,250.0,1500.0,0.78,0.05,practical,900.0,1325.0,prod_06018,COMPLETE_WINDOW,4,1260.0,1260.0,1285.0,1295.0,25.0,True,True,mech_019_q0,5.0,1500.0,0.780845457169997,260.97003780902173,0.043880151236086934,0.12869269692970225,14.682901304522819,0.9999999999946423,0.5219548450715534,0.34104103462387375,0.1370041203045728,0.40327781718142397,0.7801461007227491,0.596722182818576,Tier_A
