mechanism_id,rho_target,initial_topology,peak_T_C,heating_rate_C_min,response_class,n_cases,HR_pct_median,HR_pct_min,HR_pct_max
mech_019_q0,0.85,GBseg_rich,1300.0,20.0,unattainable,48,,,
mech_019_q0,0.85,GBseg_rich,1300.0,50.0,harmful,2,-1.13193183852641,-1.13193183852641,-1.13193183852641
mech_019_q0,0.85,GBseg_rich,1300.0,50.0,neutral,22,-0.1503816193372761,-0.939517135906594,-0.010975668893305
mech_019_q0,0.85,GBseg_rich,1300.0,50.0,unattainable,48,,,
mech_019_q0,0.85,GBseg_rich,1300.0,100.0,harmful,3,-1.1291271069096382,-1.1291271069096382,-1.0097062734988558
mech_019_q0,0.85,GBseg_rich,1300.0,100.0,neutral,21,-0.1460549898373362,-0.8663426372452949,-0.0078883275301703
mech_019_q0,0.85,GBseg_rich,1300.0,100.0,unattainable,48,,,
mech_019_q0,0.85,GBseg_rich,1350.0,0.2,unattainable,72,,,
mech_019_q0,0.85,GBseg_rich,1350.0,1.0,neutral,39,0.0,0.0,0.0
mech_019_q0,0.85,GBseg_rich,1350.0,1.0,unattainable,33,,,
mech_019_q0,0.85,GBseg_rich,1350.0,5.0,harmful,18,-2.199466295203641,-4.6599701859810025,-1.0957397851348194
mech_019_q0,0.85,GBseg_rich,1350.0,5.0,neutral,18,-0.2649572139316651,-0.8797240391133369,-0.0665363930172604
mech_019_q0,0.85,GBseg_rich,1350.0,5.0,unattainable,36,,,
mech_019_q0,0.85,GBseg_rich,1350.0,20.0,harmful,20,-2.7061274545767926,-6.264820752285349,-1.0888141892726348
mech_019_q0,0.85,GBseg_rich,1350.0,20.0,neutral,16,-0.296673650914183,-0.8758080576938404,-0.1045059645178189
mech_019_q0,0.85,GBseg_rich,1350.0,20.0,unattainable,36,,,
mech_019_q0,0.85,GBseg_rich,1350.0,50.0,harmful,20,-2.8614184015744994,-6.624611651718434,-1.1238115742144548
mech_019_q0,0.85,GBseg_rich,1350.0,50.0,neutral,16,-0.31274148746685965,-0.9416656825578978,-0.0958122190582615
mech_019_q0,0.85,GBseg_rich,1350.0,50.0,unattainable,36,,,
mech_019_q0,0.85,GBseg_rich,1350.0,100.0,harmful,20,-2.878042725707651,-6.848633323051064,-1.162118614479284
mech_019_q0,0.85,GBseg_rich,1350.0,100.0,neutral,16,-0.32635913328722593,-0.9645734783265107,-0.104441301362684
mech_019_q0,0.85,GBseg_rich,1350.0,100.0,unattainable,36,,,
mech_019_q0,0.85,GBseg_rich,1400.0,0.2,unattainable,72,,,
mech_019_q0,0.85,GBseg_rich,1400.0,1.0,neutral,48,0.0,0.0,0.0
mech_019_q0,0.85,GBseg_rich,1400.0,1.0,unattainable,24,,,
mech_019_q0,0.85,GBseg_rich,1400.0,5.0,harmful,34,-5.287860245517996,-11.792086373468498,-1.5001100214172896
mech_019_q0,0.85,GBseg_rich,1400.0,5.0,neutral,11,-0.7187898157921422,-0.967895756295649,-0.3965494200210698
mech_019_q0,0.85,GBseg_rich,1400.0,5.0,unattainable,27,,,
mech_019_q0,0.85,GBseg_rich,1400.0,20.0,harmful,38,-6.209436621596382,-16.86013597258441,-1.04125241045464
mech_019_q0,0.85,GBseg_rich,1400.0,20.0,neutral,6,-0.7133774984298841,-0.945986814896014,-0.4659486445055248
mech_019_q0,0.85,GBseg_rich,1400.0,20.0,unattainable,28,,,
mech_019_q0,0.85,GBseg_rich,1400.0,50.0,harmful,40,-6.065250731056298,-18.64073602417532,-1.0475166351612613
mech_019_q0,0.85,GBseg_rich,1400.0,50.0,neutral,4,-0.6170588426668399,-0.7369206108145117,-0.4971970745191681
mech_019_q0,0.85,GBseg_rich,1400.0,50.0,unattainable,28,,,
mech_019_q0,0.85,GBseg_rich,1400.0,100.0,harmful,38,-5.454418448625296,-19.271358195629755,-1.0713862285511273
mech_019_q0,0.85,GBseg_rich,1400.0,100.0,neutral,4,-0.627889572003403,-0.7254802515290887,-0.5302988924777172
mech_019_q0,0.85,GBseg_rich,1400.0,100.0,unattainable,30,,,
mech_019_q0,0.85,GBseg_rich,1450.0,0.2,unattainable,72,,,
mech_019_q0,0.85,GBseg_rich,1450.0,1.0,neutral,63,0.0,0.0,0.0
mech_019_q0,0.85,GBseg_rich,1450.0,1.0,unattainable,9,,,
mech_019_q0,0.85,GBseg_rich,1450.0,5.0,harmful,51,-5.498501161630384,-18.49631590266625,-1.2158647780756389
mech_019_q0,0.85,GBseg_rich,1450.0,5.0,neutral,3,-0.9079870289673696,-0.9079870289673696,-0.9079870289673696
mech_019_q0,0.85,GBseg_rich,1450.0,5.0,unattainable,18,,,
mech_019_q0,0.85,GBseg_rich,1450.0,20.0,harmful,53,-7.574598226320025,-26.806578110878952,-1.2236819940345638
mech_019_q0,0.85,GBseg_rich,1450.0,20.0,unattainable,19,,,
mech_019_q0,0.85,GBseg_rich,1450.0,50.0,harmful,53,-8.114990006899154,-30.027768928881375,-1.2571644949852836
mech_019_q0,0.85,GBseg_rich,1450.0,50.0,unattainable,19,,,
mech_019_q0,0.85,GBseg_rich,1450.0,100.0,harmful,53,-8.04834021637403,-31.04080396721288,-1.2653172915742468
mech_019_q0,0.85,GBseg_rich,1450.0,100.0,unattainable,19,,,
mech_019_q0,0.85,GBseg_rich,1500.0,0.2,unattainable,72,,,
mech_019_q0,0.85,GBseg_rich,1500.0,1.0,neutral,72,0.0,0.0,0.0
mech_019_q0,0.85,GBseg_rich,1500.0,5.0,harmful,54,-8.377153057661866,-22.11644379526209,-1.9288036905950297
mech_019_q0,0.85,GBseg_rich,1500.0,5.0,unattainable,18,,,
mech_019_q0,0.85,GBseg_rich,1500.0,20.0,harmful,54,-11.43049744913476,-35.45679657641661,-2.341908137445176
mech_019_q0,0.85,GBseg_rich,1500.0,20.0,unattainable,18,,,
mech_019_q0,0.85,GBseg_rich,1500.0,50.0,harmful,54,-12.409966767630271,-39.77140766653113,-2.481504902503258
mech_019_q0,0.85,GBseg_rich,1500.0,50.0,unattainable,18,,,
mech_019_q0,0.85,GBseg_rich,1500.0,100.0,harmful,54,-12.560897058736055,-42.38942819615125,-2.537204703741861
mech_019_q0,0.85,GBseg_rich,1500.0,100.0,unattainable,18,,,
mech_019_q0,0.85,TJ_rich,1300.0,0.2,unattainable,72,,,
mech_019_q0,0.85,TJ_rich,1300.0,1.0,neutral,1,0.0,0.0,0.0
mech_019_q0,0.85,TJ_rich,1300.0,1.0,unattainable,71,,,
mech_019_q0,0.85,TJ_rich,1300.0,5.0,unattainable,72,,,
mech_019_q0,0.85,TJ_rich,1300.0,20.0,unattainable,72,,,
mech_019_q0,0.85,TJ_rich,1300.0,50.0,unattainable,72,,,
mech_019_q0,0.85,TJ_rich,1300.0,100.0,unattainable,72,,,
mech_019_q0,0.85,TJ_rich,1350.0,0.2,unattainable,72,,,
mech_019_q0,0.85,TJ_rich,1350.0,1.0,neutral,15,0.0,0.0,0.0
mech_019_q0,0.85,TJ_rich,1350.0,1.0,unattainable,57,,,
mech_019_q0,0.85,TJ_rich,1350.0,5.0,harmful,6,-2.0367543724456034,-3.8962085753128743,-1.234455425844864
mech_019_q0,0.85,TJ_rich,1350.0,5.0,neutral,8,-0.6090252008480725,-0.9585561988609786,-0.307050793623164
mech_019_q0,0.85,TJ_rich,1350.0,5.0,unattainable,58,,,
mech_019_q0,0.85,TJ_rich,1350.0,20.0,harmful,7,-2.4131749955387978,-5.076944650143054,-1.2927389734729655
mech_019_q0,0.85,TJ_rich,1350.0,20.0,neutral,7,-0.6952628951140863,-0.9360694765166,-0.4578263744634431
mech_019_q0,0.85,TJ_rich,1350.0,20.0,unattainable,58,,,
mech_019_q0,0.85,TJ_rich,1350.0,50.0,harmful,8,-2.2594290728938313,-5.061002546759419,-1.0437883777099657
mech_019_q0,0.85,TJ_rich,1350.0,50.0,neutral,5,-0.6748112338381673,-0.9079238208458922,-0.4878874521270829
mech_019_q0,0.85,TJ_rich,1350.0,50.0,unattainable,59,,,
mech_019_q0,0.85,TJ_rich,1350.0,100.0,harmful,8,-2.2493825495377138,-5.447334516180938,-1.026978130535214
mech_019_q0,0.85,TJ_rich,1350.0,100.0,neutral,5,-0.6684684490002499,-0.9027565152837104,-0.4631550330305041
mech_019_q0,0.85,TJ_rich,1350.0,100.0,unattainable,59,,,
mech_019_q0,0.85,TJ_rich,1400.0,0.2,unattainable,72,,,
mech_019_q0,0.85,TJ_rich,1400.0,1.0,neutral,29,0.0,0.0,0.0
mech_019_q0,0.85,TJ_rich,1400.0,1.0,unattainable,43,,,
mech_019_q0,0.85,TJ_rich,1400.0,5.0,harmful,26,-1.8628454037181963,-5.23907210519607,-1.0257385823632743
mech_019_q0,0.85,TJ_rich,1400.0,5.0,neutral,2,-0.9443754888903844,-0.9636880732461888,-0.92506290453458
mech_019_q0,0.85,TJ_rich,1400.0,5.0,unattainable,44,,,
mech_019_q0,0.85,TJ_rich,1400.0,20.0,harmful,27,-2.004453815320608,-7.0372135975815455,-1.1733831791757212
mech_019_q0,0.85,TJ_rich,1400.0,20.0,unattainable,45,,,
mech_019_q0,0.85,TJ_rich,1400.0,50.0,harmful,26,-2.151791231111697,-7.46680489451255,-1.2467023980653813
mech_019_q0,0.85,TJ_rich,1400.0,50.0,unattainable,46,,,
mech_019_q0,0.85,TJ_rich,1400.0,100.0,harmful,27,-2.118505826524907,-7.751010632085958,-1.3381576726132731
mech_019_q0,0.85,TJ_rich,1400.0,100.0,unattainable,45,,,
mech_019_q0,0.85,TJ_rich,1450.0,0.2,unattainable,72,,,
mech_019_q0,0.85,TJ_rich,1450.0,1.0,neutral,41,0.0,0.0,0.0
mech_019_q0,0.85,TJ_rich,1450.0,1.0,unattainable,31,,,
mech_019_q0,0.85,TJ_rich,1450.0,5.0,harmful,36,-2.367256843984506,-6.538449205798662,-1.545691388563076
mech_019_q0,0.85,TJ_rich,1450.0,5.0,unattainable,36,,,
mech_019_q0,0.85,TJ_rich,1450.0,20.0,harmful,36,-3.263514837724214,-8.650659320424317,-1.9981134943363448
mech_019_q0,0.85,TJ_rich,1450.0,20.0,unattainable,36,,,
mech_019_q0,0.85,TJ_rich,1450.0,50.0,harmful,36,-3.481004586145924,-9.638853797491809,-2.186207311902898
mech_019_q0,0.85,TJ_rich,1450.0,50.0,unattainable,36,,,
mech_019_q0,0.85,TJ_rich,1450.0,100.0,harmful,36,-3.6170318967293165,-9.985693684865028,-2.176350628939104
mech_019_q0,0.85,TJ_rich,1450.0,100.0,unattainable,36,,,
mech_019_q0,0.85,TJ_rich,1500.0,0.2,unattainable,72,,,
mech_019_q0,0.85,TJ_rich,1500.0,1.0,neutral,53,0.0,0.0,0.0
mech_019_q0,0.85,TJ_rich,1500.0,1.0,unattainable,19,,,
mech_019_q0,0.85,TJ_rich,1500.0,5.0,harmful,42,-4.056890600793513,-8.752024404820364,-2.9702880044192903
mech_019_q0,0.85,TJ_rich,1500.0,5.0,unattainable,30,,,
mech_019_q0,0.85,TJ_rich,1500.0,20.0,harmful,42,-5.489355272825271,-11.772564677682013,-3.71565600531628
mech_019_q0,0.85,TJ_rich,1500.0,20.0,unattainable,30,,,
mech_019_q0,0.85,TJ_rich,1500.0,50.0,harmful,42,-5.826144082880012,-12.89556451912595,-4.008719908685816
mech_019_q0,0.85,TJ_rich,1500.0,50.0,unattainable,30,,,
mech_019_q0,0.85,TJ_rich,1500.0,100.0,harmful,42,-5.908386897688797,-13.47980880736499,-4.00694775083989
mech_019_q0,0.85,TJ_rich,1500.0,100.0,unattainable,30,,,
mech_019_q0,0.85,baseline,1300.0,0.2,unattainable,72,,,
mech_019_q0,0.85,baseline,1300.0,1.0,neutral,6,0.0,0.0,0.0
mech_019_q0,0.85,baseline,1300.0,1.0,unattainable,66,,,
mech_019_q0,0.85,baseline,1300.0,5.0,harmful,1,-1.173010122160265,-1.173010122160265,-1.173010122160265
mech_019_q0,0.85,baseline,1300.0,5.0,neutral,5,-0.2458370790841184,-0.6880894027509421,-0.0571801229340976
mech_019_q0,0.85,baseline,1300.0,5.0,unattainable,66,,,
mech_019_q0,0.85,baseline,1300.0,20.0,harmful,1,-1.4968956394790418,-1.4968956394790418,-1.4968956394790418
mech_019_q0,0.85,baseline,1300.0,20.0,neutral,5,-0.2922130221816773,-0.8414290049225065,-0.0657523460945895
mech_019_q0,0.85,baseline,1300.0,20.0,unattainable,66,,,
mech_019_q0,0.85,baseline,1300.0,50.0,harmful,1,-1.5355807721277055,-1.5355807721277055,-1.5355807721277055
mech_019_q0,0.85,baseline,1300.0,50.0,neutral,5,-0.3266401703389827,-0.9158963513526622,-0.0605300002592598
mech_019_q0,0.85,baseline,1300.0,50.0,unattainable,66,,,
mech_019_q0,0.85,baseline,1300.0,100.0,harmful,1,-1.5494958947636457,-1.5494958947636457,-1.5494958947636457
mech_019_q0,0.85,baseline,1300.0,100.0,neutral,5,-0.3244230011326117,-0.9181396406070086,-0.0588546812705326
mech_019_q0,0.85,baseline,1300.0,100.0,unattainable,66,,,
mech_019_q0,0.85,baseline,1350.0,0.2,unattainable,72,,,
mech_019_q0,0.85,baseline,1350.0,1.0,neutral,24,0.0,0.0,0.0
mech_019_q0,0.85,baseline,1350.0,1.0,unattainable,48,,,
mech_019_q0,0.85,baseline,1350.0,5.0,harmful,14,-2.1732854500839225,-4.714718858078384,-1.09786964764219
mech_019_q0,0.85,baseline,1350.0,5.0,neutral,10,-0.4122645799330654,-0.7689562902498696,-0.2021527729609234
mech_019_q0,0.85,baseline,1350.0,5.0,unattainable,48,,,
mech_019_q0,0.85,baseline,1350.0,20.0,harmful,14,-2.890651857527204,-6.625886694063273,-1.3962408473740466
mech_019_q0,0.85,baseline,1350.0,20.0,neutral,10,-0.524468571001568,-0.9791722746927696,-0.2287282660526338
mech_019_q0,0.85,baseline,1350.0,20.0,unattainable,48,,,
mech_019_q0,0.85,baseline,1350.0,50.0,harmful,15,-2.8735071934741363,-6.971845028187925,-1.1428094787484882
mech_019_q0,0.85,baseline,1350.0,50.0,neutral,9,-0.5185743808836826,-0.7835454102881694,-0.2810958133232514
mech_019_q0,0.85,baseline,1350.0,50.0,unattainable,48,,,
mech_019_q0,0.85,baseline,1350.0,100.0,harmful,15,-2.834793757902925,-6.953715510444686,-1.096316859795618
mech_019_q0,0.85,baseline,1350.0,100.0,neutral,9,-0.4721259352498906,-0.8852723590178695,-0.2436651810430675
mech_019_q0,0.85,baseline,1350.0,100.0,unattainable,48,,,
mech_019_q0,0.85,baseline,1400.0,0.2,unattainable,72,,,
mech_019_q0,0.85,baseline,1400.0,1.0,neutral,36,0.0,0.0,0.0
mech_019_q0,0.85,baseline,1400.0,1.0,unattainable,36,,,
mech_019_q0,0.85,baseline,1400.0,5.0,harmful,26,-3.6184365375658687,-8.791520237985639,-1.1668109403916338
mech_019_q0,0.85,baseline,1400.0,5.0,neutral,10,-0.9123171811167357,-0.967081499396442,-0.5813200786016152
mech_019_q0,0.85,baseline,1400.0,5.0,unattainable,36,,,
mech_019_q0,0.85,baseline,1400.0,20.0,harmful,32,-3.4758954205883925,-12.443495342098014,-1.149637630332904
mech_019_q0,0.85,baseline,1400.0,20.0,neutral,4,-0.7917941719121542,-0.8798983418825606,-0.7036900019417477
mech_019_q0,0.85,baseline,1400.0,20.0,unattainable,36,,,
mech_019_q0,0.85,baseline,1400.0,50.0,harmful,32,-3.742304829498105,-13.604594679467631,-1.0401946814849912
mech_019_q0,0.85,baseline,1400.0,50.0,neutral,4,-0.8621206210336064,-0.9876348979810246,-0.7366063440861883
mech_019_q0,0.85,baseline,1400.0,50.0,unattainable,36,,,
mech_019_q0,0.85,baseline,1400.0,100.0,harmful,34,-3.3056376208933096,-13.978112147282427,-1.0249026018603913
mech_019_q0,0.85,baseline,1400.0,100.0,neutral,2,-0.748923183310018,-0.748923183310018,-0.748923183310018
mech_019_q0,0.85,baseline,1400.0,100.0,unattainable,36,,,
mech_019_q0,0.85,baseline,1450.0,0.2,unattainable,72,,,
mech_019_q0,0.85,baseline,1450.0,1.0,neutral,48,0.0,0.0,0.0
mech_019_q0,0.85,baseline,1450.0,1.0,unattainable,24,,,
mech_019_q0,0.85,baseline,1450.0,5.0,harmful,42,-3.8291051299649568,-12.487172155039415,-1.174420376704007
mech_019_q0,0.85,baseline,1450.0,5.0,unattainable,30,,,
mech_019_q0,0.85,baseline,1450.0,20.0,harmful,42,-4.843473916114135,-17.730417366195542,-1.4791569997900902
mech_019_q0,0.85,baseline,1450.0,20.0,unattainable,30,,,
mech_019_q0,0.85,baseline,1450.0,50.0,harmful,42,-5.3377575459251325,-19.42577741839062,-1.391830776797445
mech_019_q0,0.85,baseline,1450.0,50.0,unattainable,30,,,
mech_019_q0,0.85,baseline,1450.0,100.0,harmful,42,-5.3203239411005585,-19.750937551290324,-1.4250526103518228
mech_019_q0,0.85,baseline,1450.0,100.0,unattainable,30,,,
mech_019_q0,0.85,baseline,1500.0,0.2,unattainable,72,,,
mech_019_q0,0.85,baseline,1500.0,1.0,neutral,60,0.0,0.0,0.0
mech_019_q0,0.85,baseline,1500.0,1.0,unattainable,12,,,
mech_019_q0,0.85,baseline,1500.0,5.0,harmful,54,-6.225771367419791,-17.913480401304778,-2.249544409427033
mech_019_q0,0.85,baseline,1500.0,5.0,unattainable,18,,,
mech_019_q0,0.85,baseline,1500.0,20.0,harmful,48,-8.976023411616088,-26.12088349385647,-2.603279599804782
mech_019_q0,0.85,baseline,1500.0,20.0,unattainable,24,,,
mech_019_q0,0.85,baseline,1500.0,50.0,harmful,48,-9.609678800146447,-28.74516204477368,-2.8303249385379368
mech_019_q0,0.85,baseline,1500.0,50.0,unattainable,24,,,
mech_019_q0,0.85,baseline,1500.0,100.0,harmful,48,-9.918565422702756,-29.830121124624487,-2.96418397597716
mech_019_q0,0.85,baseline,1500.0,100.0,unattainable,24,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1300.0,0.2,unattainable,72,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1300.0,1.0,neutral,5,0.0,0.0,0.0
mech_019_q0,0.85,mixed_GBseg_TJ,1300.0,1.0,unattainable,67,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1300.0,5.0,neutral,5,-0.2825676130767623,-0.7847574366784814,-0.0541281011973394
mech_019_q0,0.85,mixed_GBseg_TJ,1300.0,5.0,unattainable,67,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1300.0,20.0,harmful,1,-1.004373265092581,-1.004373265092581,-1.004373265092581
mech_019_q0,0.85,mixed_GBseg_TJ,1300.0,20.0,neutral,4,-0.24823212810948056,-0.6143394202838648,-0.0735935618120187
mech_019_q0,0.85,mixed_GBseg_TJ,1300.0,20.0,unattainable,67,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1300.0,50.0,harmful,1,-1.025665700586432,-1.025665700586432,-1.025665700586432
mech_019_q0,0.85,mixed_GBseg_TJ,1300.0,50.0,neutral,4,-0.2672065796420266,-0.6769356714196827,-0.0883338604403706
mech_019_q0,0.85,mixed_GBseg_TJ,1300.0,50.0,unattainable,67,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1300.0,100.0,harmful,1,-1.0331344339094248,-1.0331344339094248,-1.0331344339094248
mech_019_q0,0.85,mixed_GBseg_TJ,1300.0,100.0,neutral,4,-0.2672614518710475,-0.6801806082762438,-0.0873001784043919
mech_019_q0,0.85,mixed_GBseg_TJ,1300.0,100.0,unattainable,67,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1350.0,0.2,unattainable,72,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1350.0,1.0,neutral,23,0.0,0.0,0.0
mech_019_q0,0.85,mixed_GBseg_TJ,1350.0,1.0,unattainable,49,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1350.0,5.0,harmful,11,-1.9121267389578516,-4.411434670120456,-1.0134576608760932
mech_019_q0,0.85,mixed_GBseg_TJ,1350.0,5.0,neutral,10,-0.4176687643947289,-0.7588863559605667,-0.1980071560791927
mech_019_q0,0.85,mixed_GBseg_TJ,1350.0,5.0,unattainable,51,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1350.0,20.0,harmful,12,-2.112481604246116,-5.567077247682991,-1.0399334245096423
mech_019_q0,0.85,mixed_GBseg_TJ,1350.0,20.0,neutral,9,-0.5580910404450334,-0.9215415516179072,-0.2513484156115113
mech_019_q0,0.85,mixed_GBseg_TJ,1350.0,20.0,unattainable,51,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1350.0,50.0,harmful,11,-2.418346719245807,-5.9869727270759565,-1.0992243346849735
mech_019_q0,0.85,mixed_GBseg_TJ,1350.0,50.0,neutral,9,-0.5695653778405533,-0.949936435103539,-0.3144695835583306
mech_019_q0,0.85,mixed_GBseg_TJ,1350.0,50.0,unattainable,52,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1350.0,100.0,harmful,12,-2.313332808383307,-6.018125617412959,-1.0805090610406172
mech_019_q0,0.85,mixed_GBseg_TJ,1350.0,100.0,neutral,9,-0.5458690984658672,-0.9182072491490362,-0.2914415828095453
mech_019_q0,0.85,mixed_GBseg_TJ,1350.0,100.0,unattainable,51,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1400.0,0.2,unattainable,72,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1400.0,1.0,neutral,36,0.0,0.0,0.0
mech_019_q0,0.85,mixed_GBseg_TJ,1400.0,1.0,unattainable,36,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1400.0,5.0,harmful,26,-2.07982419128224,-6.741459130693825,-1.0083012419942186
mech_019_q0,0.85,mixed_GBseg_TJ,1400.0,5.0,neutral,8,-0.8081718547052217,-0.98387648764254,-0.6410063397434531
mech_019_q0,0.85,mixed_GBseg_TJ,1400.0,5.0,unattainable,38,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1400.0,20.0,harmful,32,-2.3692261750994748,-9.604930140653549,-1.0211900842727324
mech_019_q0,0.85,mixed_GBseg_TJ,1400.0,20.0,neutral,2,-0.816360732104072,-0.816360732104072,-0.816360732104072
mech_019_q0,0.85,mixed_GBseg_TJ,1400.0,20.0,unattainable,38,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1400.0,50.0,harmful,31,-2.3804385254682185,-10.191008861000382,-1.066814457171987
mech_019_q0,0.85,mixed_GBseg_TJ,1400.0,50.0,neutral,2,-0.9099872180333768,-0.9099872180333768,-0.9099872180333768
mech_019_q0,0.85,mixed_GBseg_TJ,1400.0,50.0,unattainable,39,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1400.0,100.0,harmful,31,-2.5073322014647808,-10.517214794440976,-1.1160099031398971
mech_019_q0,0.85,mixed_GBseg_TJ,1400.0,100.0,neutral,2,-0.942712555254642,-0.942712555254642,-0.942712555254642
mech_019_q0,0.85,mixed_GBseg_TJ,1400.0,100.0,unattainable,39,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1450.0,0.2,unattainable,72,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1450.0,1.0,neutral,45,0.0,0.0,0.0
mech_019_q0,0.85,mixed_GBseg_TJ,1450.0,1.0,unattainable,27,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1450.0,5.0,harmful,42,-3.157737701268934,-9.01530931401732,-1.1920083109658686
mech_019_q0,0.85,mixed_GBseg_TJ,1450.0,5.0,unattainable,30,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1450.0,20.0,harmful,36,-3.840915426543186,-12.633188033071468,-1.471256540299992
mech_019_q0,0.85,mixed_GBseg_TJ,1450.0,20.0,unattainable,36,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1450.0,50.0,harmful,36,-4.118655919053483,-13.812948123559885,-1.5642629493662183
mech_019_q0,0.85,mixed_GBseg_TJ,1450.0,50.0,unattainable,36,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1450.0,100.0,harmful,36,-4.274563516481207,-14.223367610519425,-1.6457218943849716
mech_019_q0,0.85,mixed_GBseg_TJ,1450.0,100.0,unattainable,36,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1500.0,0.2,unattainable,72,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1500.0,1.0,neutral,60,0.0,0.0,0.0
mech_019_q0,0.85,mixed_GBseg_TJ,1500.0,1.0,unattainable,12,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1500.0,5.0,harmful,48,-5.017594172775355,-13.264129161865386,-2.1489043023845875
mech_019_q0,0.85,mixed_GBseg_TJ,1500.0,5.0,unattainable,24,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1500.0,20.0,harmful,48,-7.382262880090398,-18.39883704816368,-2.825991452295104
mech_019_q0,0.85,mixed_GBseg_TJ,1500.0,20.0,unattainable,24,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1500.0,50.0,harmful,48,-7.695206275209648,-20.247051868177465,-2.975105452911857
mech_019_q0,0.85,mixed_GBseg_TJ,1500.0,50.0,unattainable,24,,,
mech_019_q0,0.85,mixed_GBseg_TJ,1500.0,100.0,harmful,48,-8.229621133250596,-20.89532871182163,-3.0156057916875545
mech_019_q0,0.85,mixed_GBseg_TJ,1500.0,100.0,unattainable,24,,,
mech_019_q0,0.88,GBseg_rich,1300.0,0.2,unattainable,72,,,
mech_019_q0,0.88,GBseg_rich,1300.0,1.0,neutral,10,0.0,0.0,0.0
mech_019_q0,0.88,GBseg_rich,1300.0,1.0,unattainable,62,,,
mech_019_q0,0.88,GBseg_rich,1300.0,5.0,neutral,9,-0.1089469463296964,-0.8577514833765647,-0.0186581044045477
mech_019_q0,0.88,GBseg_rich,1300.0,5.0,unattainable,63,,,
mech_019_q0,0.88,GBseg_rich,1300.0,20.0,harmful,1,-1.1093576097544522,-1.1093576097544522,-1.1093576097544522
mech_019_q0,0.88,GBseg_rich,1300.0,20.0,neutral,8,-0.0872030076486136,-0.5059557312467703,-0.0155287104262064
mech_019_q0,0.88,GBseg_rich,1300.0,20.0,unattainable,63,,,
mech_019_q0,0.88,GBseg_rich,1300.0,50.0,harmful,1,-1.09860727625354,-1.09860727625354,-1.09860727625354
mech_019_q0,0.88,GBseg_rich,1300.0,50.0,neutral,8,-0.09027886191240064,-0.5347980552391054,-0.017257499851452
mech_019_q0,0.88,GBseg_rich,1300.0,50.0,unattainable,63,,,
mech_019_q0,0.88,GBseg_rich,1300.0,100.0,harmful,1,-1.178624249679756,-1.178624249679756,-1.178624249679756
mech_019_q0,0.88,GBseg_rich,1300.0,100.0,neutral,9,-0.1341681939852139,-0.5868810360439848,-0.0231596020071926
mech_019_q0,0.88,GBseg_rich,1300.0,100.0,unattainable,62,,,
mech_019_q0,0.88,GBseg_rich,1350.0,0.2,unattainable,72,,,
mech_019_q0,0.88,GBseg_rich,1350.0,1.0,neutral,27,0.0,0.0,0.0
mech_019_q0,0.88,GBseg_rich,1350.0,1.0,unattainable,45,,,
mech_019_q0,0.88,GBseg_rich,1350.0,5.0,harmful,11,-2.7242953006535657,-4.361625227846911,-1.2827414019177414
mech_019_q0,0.88,GBseg_rich,1350.0,5.0,neutral,13,-0.3725019537082724,-0.9977894828593964,-0.0537365036498867
mech_019_q0,0.88,GBseg_rich,1350.0,5.0,unattainable,48,,,
mech_019_q0,0.88,GBseg_rich,1350.0,20.0,harmful,14,-2.5582890057447294,-5.78832531465321,-1.072713368167364
mech_019_q0,0.88,GBseg_rich,1350.0,20.0,neutral,10,-0.30572833926927645,-0.889597063124107,-0.1119528149947051
mech_019_q0,0.88,GBseg_rich,1350.0,20.0,unattainable,48,,,
mech_019_q0,0.88,GBseg_rich,1350.0,50.0,harmful,14,-2.6994297309584043,-6.064658856369871,-1.0941997804540955
mech_019_q0,0.88,GBseg_rich,1350.0,50.0,neutral,10,-0.3260345316558068,-0.9815543611620656,-0.0938278925804645
