audit_case,source_layer,t_s,T_C,rho,G_um,activity,tau_nuc_s,tau_exchange_s,tau_transport_s,tau_cycle_s,sigma_eff_Pa,P_surf,P_dens,P_excess,Gamma_migration,G_dot_intrinsic,G_dot_actual
resolved_QM_500,resolved,55055.57528640352,1100.0,0.8810506632152514,0.0794753719932163,0.0008862673093522956,104461.95017594227,32.43216759915864,60.23116839843747,104554.61351193987,196294123.5486936,377.4649215112012,377.4649214704098,4.079140580870444e-08,0.0494489845965306,2.1582313223984905e-12,1.0672234741703282e-13
resolved_QM_500,resolved,55175.57528640352,1100.0,0.8810855392900816,0.07948816097407813,0.0008864202748029261,104489.08901298084,32.44619741610776,60.257223772771546,104581.79243416972,196272495.18181115,376.86084376195055,376.8608436654013,9.654922905610874e-08,0.04938859689120982,2.1578835444533704e-12,1.0657484051518256e-13
resolved_QM_500,resolved,55295.57528640352,1100.0,0.8811203395995455,0.07950093230746347,0.0008865730882575191,104516.18183592826,32.46021028498502,60.28324767211503,104608.92529388536,196250910.7615369,376.25821843059407,376.2582182516097,1.7898435089591658e-07,0.049328382238408186,2.1575363590233155e-12,1.0642777821116558e-13
resolved_QM_500,resolved,55415.57528640352,1100.0,0.8811550644206062,0.07951368604650867,0.0008867257503518456,104543.22873908533,32.47420624665567,60.30924017236053,104636.01218550434,196229370.171456,375.6570400521006,375.65703999019087,6.190975909703411e-08,0.04926833998406919,2.1571897641428238e-12,1.0628115870994266e-13
resolved_QM_500,resolved,55535.57528640352,1100.0,0.8811897140288132,0.07952642224413514,0.0008868782613593075,104570.22989014177,32.48818535155851,60.335201367180105,104663.0532768605,196207873.23694617,375.0573031910397,375.05730329225315,0.0,0.049208469474940744,2.1568437578552174e-12,1.0613498022063495e-13
resolved_QM_500,resolved,55655.57528640352,1100.0,0.8812242886983106,0.07953914095305048,0.0008870306215473772,104597.18545715028,32.50214765008848,60.36113135016432,104690.04873615052,196186419.78338513,374.459002441642,374.4590025944777,0.0,0.04914877006066755,2.156498338212609e-12,1.059892409610232e-13
resolved_QM_500,resolved,55775.57528640352,1100.0,0.8812587887018466,0.07955184222574938,0.0008871828311776165,104624.09560852671,32.51609319259707,60.38703021482313,104716.99873193413,196165009.63615054,373.8621324275896,373.86213235897145,6.861813517389237e-08,0.04908924109377794,2.1561535032758536e-12,1.058439391575023e-13
resolved_QM_500,resolved,55895.57528640352,1100.0,0.8812932143108291,0.07956452611451587,0.0008873348912197496,104650.96036664823,32.53002201008544,60.41289801873011,104743.90328667704,196143642.73703504,373.26668780181274,373.26668781657787,0.0,0.049029881933841224,2.155809251114501e-12,1.0569907305402665e-13
resolved_QM_500,resolved,56015.57528640352,1100.0,0.8813275657952635,0.0795771926714226,0.0008874868015670636,104677.7799737242,32.5439341624477,60.438734873117156,104770.76264275976,196122318.8532089,372.672663245755,372.6726631051316,1.406233991474437e-07,0.04897069193700773,2.155465579806718e-12,1.0555464088953854e-13
resolved_QM_500,resolved,56135.57528640352,1100.0,0.8813618434238322,0.07958984194833359,0.0008876385631781495,104704.55445268407,32.557829680563934,60.46454083533302,104797.57682319997,196101037.92646468,372.0800534699663,372.0800535016101,0.0,0.048911670468527624,2.1551224874392875e-12,1.0541064092494399e-13
resolved_QM_500,resolved,56255.57528640352,1100.0,0.8813960474638317,0.07960247399690352,0.0008877901759348053,104731.28404642551,32.571708624238966,60.4903160164438,104824.34607106619,196079799.72397268,371.4888532131153,371.4888531931091,2.0006211798317963e-08,0.04885281689021997,2.154779972107514e-12,1.0526707141608167e-13
resolved_QM_500,resolved,56375.57528640352,1100.0,0.8814301781812293,0.07961508886857986,0.0008879416404273007,104757.96885171845,32.58557103390754,60.516060491542575,104851.07048324391,196058604.129318,370.89905724257835,370.8990571327439,1.0983444553858135e-07,0.04879413057088772,2.154438031915225e-12,1.0512393063615785e-13
resolved_QM_500,resolved,56495.57528640352,1100.0,0.8814642358406705,0.07962768661460387,0.0008880929572405381,104784.60896558619,32.599416949942686,60.54177433560785,104877.75015687174,196037451.0260859,370.3106603537168,370.31066029593717,5.777962996944552e-08,0.048735610882125614,2.154096664974693e-12,1.0498121686669114e-13
resolved_QM_500,resolved,56615.57528640352,1100.0,0.8814982207054639,0.07964026728601103,0.0008882441265965364,104811.2045586557,32.6132464223408,60.56745764149007,104904.38526271953,196016340.23965394,369.72365736968436,369.7236573118918,5.7792533425526926e-08,0.048677257196235425,2.153755869406591e-12,1.0483892839300626e-13
resolved_QM_500,resolved,56735.57528640352,1100.0,0.8815321330376135,0.07965283093363261,0.0008883951490691586,104837.75572854292,32.627059491367746,60.59311048396867,104930.97589851826,195995271.65360737,369.1380431414981,369.13804320197954,0.0,0.048619068890367795,2.1534156433399588e-12,1.0469706351314114e-13
resolved_QM_500,resolved,56855.57528640352,1100.0,0.8815659730978026,0.07966537760809608,0.000888546024869337,104864.26264650666,32.64085620692365,60.61873295571535,104957.5222356693,195974245.0933239,368.55381254758356,368.5538126422286,0.0,0.048561045342359506,2.153075984912146e-12,1.0455562052886408e-13
resolved_QM_500,resolved,56975.57528640352,1100.0,0.881599741145403,0.07967790735982609,0.000888696754202296,104890.72548416561,32.65463661886856,60.64432514932732,104984.02444593381,195953260.38418117,367.97096049384623,367.9709603327292,1.611170432624931e-07,0.04850318593280089,2.1527368922687812e-12,1.0441459775011266e-13
resolved_QM_500,resolved,57095.57528640352,1100.0,0.8816334374385515,0.0796904202390471,0.0008888473383410678,104917.14419316639,32.66840074790732,60.669887103256464,105010.48248101755,195932317.52617925,367.3894819134836,367.38948209607327,0.0,0.04844549005121203,2.1523983635637242e-12,1.0427399350827145e-13
resolved_QM_500,resolved,57215.57528640352,1100.0,0.8816670622340428,0.07970291629578156,0.0008889977767646863,104943.5190925375,32.682148663196365,60.695418945936105,105036.89666014664,195911416.228281,366.8093717660226,366.80937194366476,0.0,0.048387957079498306,2.152060396958981e-12,1.0413380612053926e-13
resolved_QM_500,resolved,57335.57528640352,1100.0,0.8817006157874067,0.07971539557985262,0.00088914807001981,104969.8502813877,32.69588040474697,60.72092075167296,105063.26708254412,195890556.3740715,366.2306250384286,366.2306250104324,2.799623644023086e-08,0.04833058640848286,2.151722990624731e-12,1.0399403392550773e-13
resolved_QM_500,resolved,57455.57528640352,1100.0,0.8817340983529389,0.07972785814088552,0.000889298219005896,104996.13778556908,32.709596002791166,60.74639257661217,105089.59377414848,195869737.9053434,365.65323674414344,365.65323681712755,0.0,0.04827337743373484,2.151386142739239e-12,1.0385467527415822e-13
resolved_QM_500,resolved,57575.57528640352,1100.0,0.8817675101836396,0.07974030402830697,0.0008894482235432304,105022.38185169258,32.723295516659135,60.771834530938406,105115.87698174018,195848960.58926696,365.0772019226521,365.07720181143736,1.1121471743535949e-07,0.04821632954732566,2.1510498514887976e-12,1.0371572851210978e-13
resolved_QM_500,resolved,57695.57528640352,1100.0,0.8818008515312907,0.07975273329134772,0.0008895980845207963,105048.58250614,32.7369789764709,60.79724667058883,105142.11673178706,195828224.36763474,364.5025156400719,364.5025155569863,8.308563792525092e-08,0.04815944215017357,2.1507141150677267e-12,1.0357719200616593e-13
resolved_QM_500,resolved,57815.57528640352,1100.0,0.8818341226464165,0.07976514597904237,0.0008897478021062461,105074.7399226112,32.75064643174026,60.82262908751763,105168.31319813046,195807529.06582445,363.92917298820333,363.9291729102624,7.794091061441577e-08,0.048102714641736925,2.1503789316782877e-12,1.0343906412212377e-13
resolved_QM_500,resolved,57935.57528640352,1100.0,0.8818673237783153,0.07977754214023093,0.0008898973768200963,105100.85420154847,32.7642979222026,60.84798185551912,105194.46648132619,195786874.56742126,363.3571690848687,363.3571691132029,0.0,0.04804614642617504,2.150044299530669e-12,1.0330134323801347e-13
resolved_QM_500,resolved,58055.57528640352,1100.0,0.8819004551750438,0.07978992182355915,0.0008900468088193406,105126.92551727348,32.77793349728217,60.873305066381185,105220.57675583716,195766260.69780287,362.7864990734786,362.7864990666214,6.857192147435853e-09,0.04798973690822967,2.1497102168429287e-12,1.0316402773522551e-13
resolved_QM_500,resolved,58175.57528640352,1100.0,0.8819335170834469,0.07980228507748002,0.0008901960986140763,105152.95397079692,32.79155319661526,60.898598793714065,105246.64412278726,195745687.34055445,362.21715812311186,362.21715805547217,6.763968940504128e-08,0.04793348549731466,2.1493766818409666e-12,1.0302711600729028e-13
resolved_QM_500,resolved,58295.57528640352,1100.0,0.8819665097491659,0.07981463195025468,0.0008903452467093093,105178.93966338188,32.805157059781784,60.923863111023316,105272.66868355269,195725154.37926108,361.6491414280892,361.6491413851709,4.291831601221929e-08,0.04787739160544709,2.1490436927584687e-12,1.0289060645541332e-13
resolved_QM_500,resolved,58415.57528640352,1100.0,0.8819994334166452,0.07982696248995329,0.0008904942536050303,105204.88269653668,32.818745126305515,60.949098091710255,105298.65053975469,195704661.69750798,361.0824442078054,361.0824443815079,0.0,0.047821454647235424,2.1487112478368633e-12,1.0275449748843519e-13
resolved_QM_500,resolved,58535.57528640352,1100.0,0.8820322883290949,0.07983927674445498,0.000890643119078731,105230.7833194673,32.83231745518683,60.974303845346974,105324.58994076784,195684209.06246537,360.51706170656047,360.51706167114935,3.54111193701101e-08,0.04776567403579385,2.1483793453252823e-12,1.0261878751403962e-13
resolved_QM_500,resolved,58655.57528640352,1100.0,0.8820650747285879,0.07985157476145079,0.0008907918443375089,105256.64148682391,32.84587406632535,60.99948040888995,105350.48684129912,195663796.47413328,359.95298919388625,359.95298934196757,0.0,0.047710049194967796,2.148047983480545e-12,1.0248347496500818e-13
resolved_QM_500,resolved,58775.57528640352,1100.0,0.8820977928559773,0.07986385658844249,0.0008909404291485714,105282.45744840016,32.85941501863111,61.024627891743506,105376.34149131054,195643423.699682,359.39022196338703,359.3902220629282,0.0,0.04765457954300209,2.147717160567064e-12,1.0234855826411374e-13
resolved_QM_500,resolved,58895.57528640352,1100.0,0.8821304429509488,0.07987612227274453,0.0008910888739914726,105308.23130683292,32.8729403514363,61.04974636695313,105402.15399355131,195623090.6226967,358.8287553335662,358.8287552435386,9.00276404536271e-08,0.04759926450477117,2.147386874856857e-12,1.0221403585038548e-13
resolved_QM_500,resolved,59015.57528640352,1100.0,0.8821630252520495,0.0798883718614855,0.0008912371796998662,105333.96309118754,32.886450094232245,61.074835889288465,105427.92437717106,195602797.1849699,358.2685846471664,358.26858467066245,0.0,0.04754410350970857,2.1470571246294807e-12,1.0207990617464129e-13
resolved_QM_500,resolved,59135.57528640352,1100.0,0.8821955399966506,0.07990060540160786,0.0008913853463845874,105359.65297836185,32.89994429601929,61.09989654975012,105453.65281920762,195582543.2118793,357.70970527076236,357.70970543459526,0.0,0.04748909598570234,2.1467279081719763e-12,1.0194616768636498e-13
resolved_QM_500,resolved,59255.57528640352,1100.0,0.8822279874209545,0.07991282293986894,0.0008915333741512497,105385.30114559238,32.91342300576363,61.12492843927532,105479.33949703742,195562328.5288027,357.1521125950919,357.15211264742913,0.0,0.04743424136316059,2.1463992237788554e-12,1.0181281884242676e-13
resolved_QM_500,resolved,59375.57528640352,1100.0,0.8822603677600462,0.07992502452284284,0.0008916812638188387,105410.90762267546,32.92688625279485,61.1499316123333,105504.98444054059,195542153.07753265,356.5958020348934,356.595802154894,0.0,0.047379539079043596,2.1460710697520622e-12,1.0167985811572273e-13
resolved_QM_500,resolved,59495.57528640352,1100.0,0.8822926812478555,0.07993721019692016,0.0008918290154831222,105436.47258737781,32.940334085982606,61.17490615968199,105530.58782762347,195522016.68344682,356.040769028259,356.04076910900204,0.0,0.04732498856874341,2.1457434444009066e-12,1.0154728397772902e-13
resolved_QM_500,resolved,59615.57528640352,1100.0,0.8823249281171865,0.07994938000830953,0.000891976629594133,105461.99614386924,32.953766544351936,61.199852153796456,105556.14976256738,195501919.23013037,355.48700903696584,355.48700903814904,0.0,0.04727058927215453,2.1454163460420497e-12,1.0141509491152028e-13
resolved_QM_500,resolved,59735.57528640352,1100.0,0.8823571085997237,0.07996153400303843,0.0008921241065971035,105487.47839656078,32.96718366687539,61.22476966705431,105581.6703498947,195481860.60116845,354.93451754607594,354.93451748989696,5.617897613774403e-08,0.04721634063163193,2.1450897729994528e-12,1.0128328940737217e-13
resolved_QM_500,resolved,59855.57528640352,1100.0,0.8823892229260396,0.07997367222695395,0.0008922714469324919,105512.91945010335,32.98058549247337,61.24965877173625,105607.14969436756,195461840.68014625,354.38329006378166,354.38329003087483,3.290682570877834e-08,0.047162242091979785,2.1447637236043395e-12,1.0115186596272388e-13
resolved_QM_500,resolved,59975.57528640352,1100.0,0.8824212713256006,0.0799857947257238,0.0008924186510360074,105538.31940938675,32.993972060014386,61.274519540026716,105632.58790098678,195441859.35064882,353.8333221212534,353.8333222466767,0.0,0.04710829310043964,2.144438196195155e-12,1.0102082308213943e-13
resolved_QM_500,resolved,60095.57528640352,1100.0,0.8824532540267518,0.07999790154483656,0.0008925657189788557,105563.67845357019,33.00734341814687,61.29935206227275,105657.98514905061,195421916.43805397,353.28460927248733,353.2846093889064,0.0,0.047054493104669554,2.144113189117529e-12,1.0089015927296182e-13
resolved_QM_500,resolved,60215.57528640352,1100.0,0.8824851712567462,0.08000999272960303,0.0008927126511870404,105588.99668809194,33.020699605651174,61.32415641049505,105683.34154410809,195402011.82594675,352.73714709439423,352.73714708242306,1.1971167168667307e-08,0.047000841556762075,2.143788700724251e-12,1.0075987305391735e-13
resolved_QM_500,resolved,60335.57528640352,1100.0,0.8825170232417721,0.08002206832515764,0.0008928594484417457,105614.27414455694,33.034040651415374,61.34893263834285,105708.6571178467,195382145.45611978,352.19093118640916,352.19093132254176,0.0,0.04694733791321783,2.1434647293752177e-12,1.0062996295504236e-13
resolved_QM_500,resolved,60455.57528640352,1100.0,0.8825488102068948,0.0800341283764577,0.0008930061104398859,105639.51107700446,33.04736661379651,61.37368085419352,105733.93212447244,195362317.09574336,351.6459571701045,351.6459570671031,1.0300141184416134e-07,0.0468939816269074,2.143141273437384e-12,1.0050042750043962e-13
resolved_QM_500,resolved,60575.57528640352,1100.0,0.8825805323761502,0.0800461729282863,0.0008931526383132884,105664.70744341575,33.060677511735015,61.39840109322218,105759.1665220207,195342526.7448175,351.10222068975946,351.1022206998245,0.0,0.04684077216111119,2.1428183312847646e-12,1.0037126523836213e-13
resolved_QM_500,resolved,60695.57528640352,1100.0,0.8826121899724853,0.08005820202525162,0.0008932990321093763,105689.86342425522,33.073973393651336,61.423093445352485,105784.36049109422,195322774.2287199,350.5597174112599,350.55971756768236,0.0,0.04678770897545652,2.1424959012983422e-12,1.0024247471105525e-13
resolved_QM_500,resolved,60815.57528640352,1100.0,0.882643783217765,0.08007021571178774,0.0008934452918706699,105714.97920031117,33.08725430793568,61.447758000451984,105809.51421261954,195303059.37282825,350.0184430226705,350.0184430380756,0.0,0.046734791531941294,2.1421739818660723e-12,1.0011405446765948e-13
resolved_QM_500,resolved,60935.57528640352,1100.0,0.882675312332822,0.08008221403215647,0.0008935914183553057,105740.05480432576,33.100520283216,61.47239481168687,105834.62771942066,195283382.1189351,349.47839323408306,349.4783931971713,3.691178562803543e-08,0.04668201929891254,2.141852571382846e-12,9.998600307271946e-14
resolved_QM_500,resolved,61055.57528640352,1100.0,0.8827067775374409,0.08009419703044766,0.0008937374119568054,105765.09034339536,33.113771357922914,61.49700395042828,105859.70111870371,195263742.3506257,348.9395637770093,348.93956379833946,0.0,0.04662939174504758,2.141531668250426e-12,9.985831909327439e-14
resolved_QM_500,resolved,61175.57528640352,1100.0,0.882738179050343,0.08010616475057952,0.0008938832727037262,105790.08599908136,33.1270075803144,61.521585506298166,105884.73459216798,195244139.89327765,348.4019504044717,348.40195026471434,1.3975733281768044e-07,0.0465769083393576,2.141211270877425e-12,9.973100109885722e-14
resolved_QM_500,resolved,61295.57528640352,1100.0,0.8827695170892356,0.08011811723630044,0.0008940290013407495,105815.04180476147,33.140228978857365,61.54613953216368,105909.72817327248,195224574.6886836,347.8655488910966,347.8655487348372,1.5625937521690503e-07,0.04652456855715736,2.1408913776792818e-12,9.960404767426681e-14
resolved_QM_500,resolved,61415.57528640352,1100.0,0.8828007918707965,0.08013005453118924,0.0008941745982477923,105839.9578682321,33.15343559183726,61.57066609912635,105934.68196992307,195205046.62042868,347.3303550325095,347.33035501571703,1.679245542618446e-08,0.046472371874065305,2.1405719870781984e-12,9.947745740670494e-14
resolved_QM_500,resolved,61535.57528640352,1100.0,0.8828320036106588,0.08014197667865552,0.0008943200634396136,105864.83437182396,33.16662746738253,61.595165296567565,105959.59616458791,195185555.51389056,346.79636464543256,346.7963645853582,6.007434194543748e-08,0.04642031776600655,2.1402530975031202e-12,9.935122888577465e-14
resolved_QM_500,resolved,61655.57528640352,1100.0,0.8828631525234595,0.08015388372194147,0.0008944653976476521,105889.67134954108,33.17980463380191,61.61963717706068,105984.47079135195,195166101.3108619,346.2635735677749,346.263573633857,0.0,0.04636840571516525,2.1399347073897105e-12,9.922536071620953e-14
resolved_QM_500,resolved,61775.57528640352,1100.0,0.8828942388228027,0.08016577570412158,0.0008946106008775469,105914.46898422623,33.19296713913898,61.64408182982954,106009.3060331952,195146683.8367203,345.7319776580376,345.7319776753208,0.0,0.04631663520202139,2.13961681518029e-12,9.909985150081631e-14
resolved_QM_500,resolved,61895.57528640352,1100.0,0.8829252627213086,0.08017765266810446,0.0008947556738519957,105939.2273102994,33.20611501159855,61.66849930725444,106034.10192461824,195127303.03325844,345.2015727956392,345.2015729337551,0.0,0.046265005713284464,2.1392994193238305e-12,9.897469985744316e-14
resolved_QM_500,resolved,62015.57528640352,1100.0,0.8829562244305763,0.0801895146566327,0.0008949006165676266,105963.94651110923,33.21924829914054,61.69288969840387,106058.85864910677,195107958.72585392,344.6723548803219,344.67235495901144,0.0,0.04621351673394624,2.1389825182758897e-12,9.884990440196129e-14
resolved_QM_500,resolved,62135.57528640352,1100.0,0.8829871241612115,0.08020136171228401,0.0008950454293774202,105988.6266959057,33.23236703978236,61.71725307388152,106083.57631601936,195088650.798092,344.1443198324787,344.1443196644613,1.680173795648443e-07,0.04616216775322352,2.138666110498607e-12,9.872546376097077e-14
resolved_QM_500,resolved,62255.57528640352,1100.0,0.883017962122874,0.08021319387747314,0.0008951901133521718,106013.2678252974,33.245471251654955,61.74158946735921,106108.25488601641,195069379.24997264,343.61746359279005,343.6174636679608,0.0,0.046110958266506345,2.138350194460653e-12,9.86013765759509e-14
resolved_QM_500,resolved,62375.57528640352,1100.0,0.8830487385241992,0.08022501119445047,0.0008953346681141989,106037.87015777758,33.258560992505785,61.76589898608217,106132.89461775616,195050143.84866613,343.09178212164085,343.09178222753616,0.0,0.04605988776349312,2.13803476863717e-12,9.847764147787402e-14
resolved_QM_500,resolved,62495.57528640352,1100.0,0.8830794535728461,0.08023681370530399,0.000895479094003369,106062.43380328402,33.2716363002151,61.79018170039948,106157.49562128463,195030944.47775757,342.5672713999021,342.5672713077078,9.219428420692566e-08,0.04600895574005047,2.1377198315097905e-12,9.83542571125621e-14
resolved_QM_500,resolved,62615.57528640352,1100.0,0.8831101074755451,0.08024860145196085,0.0008956233920778862,106086.95872297531,33.2846971927483,61.81443764367542,106182.05785781173,195011781.13724697,342.0439274283451,342.0439275742338,0.0,0.0459581616981749,2.137405381566578e-12,9.823122214058602e-14
resolved_QM_500,resolved,62735.57528640352,1100.0,0.8831407004380191,0.08026037447618628,0.0008957675619466359,106111.44517616111,33.297743727746706,61.83866692295818,106206.58158681181,194992653.59430468,341.5217462270631,341.521746338772,0.0,0.04590750513416346,2.137091417301967e-12,9.810853521196671e-14
resolved_QM_500,resolved,62855.57528640352,1100.0,0.8831712326650526,0.08027213281958576,0.0008959116042980309,106135.89319891298,33.31077593301146,61.862869589878436,106231.06684443587,194973561.7907232,341.00072383625087,341.00072395739596,0.0,0.045856985552401426,2.1367779372167812e-12,9.798619499564006e-14
resolved_QM_500,resolved,62975.57528640352,1100.0,0.8832017043604761,0.08028387652360526,0.0008960555194549667,106160.30290200918,33.32379384622984,61.887045714426854,106255.51374156983,194954505.61008775,340.48085631539755,340.480856460035,0.0,0.04580660245746528,2.136464939818161e-12,9.7864200162563e-14
resolved_QM_500,resolved,63095.57528640352,1100.0,0.8832321157271715,0.08029560562953204,0.000896199307736093,106184.67439645212,33.33679750504515,61.91119536651242,106279.92238932368,194935484.93598342,339.9621397433936,339.9621398931557,0.0,0.045756355356085715,2.1361524236195455e-12,9.774254938989967e-14
resolved_QM_500,resolved,63215.57528640352,1100.0,0.883262466967078,0.08030732017849536,0.0008963429694558015,106209.00779347165,33.349786947057005,61.935318615963006,106304.29289903467,194916499.65199536,339.444570218403,339.44457031966516,0.0,0.045706243757137006,2.135840387140638e-12,9.762124136098786e-14
resolved_QM_500,resolved,63335.57528640352,1100.0,0.8832927582811967,0.0803190202114672,0.000896486504924286,106233.30320451931,33.36276220982162,61.959415532525874,106328.62538226167,194897549.64170873,338.9281438577433,338.92814381884335,3.889994104611105e-08,0.04565626717162719,2.135528828907374e-12,9.75002747653072e-14
resolved_QM_500,resolved,63455.57528640352,1100.0,0.8833229898696177,0.08033070576926352,0.0008966299148093758,106257.5606666139,33.375723320883246,61.983486167354606,106352.91987610215,194878634.84691608,338.4128567977616,338.4128568249763,0.0,0.04560642511464129,2.1352177474518885e-12,9.73796483026176e-14
resolved_QM_500,resolved,63575.57528640352,1100.0,0.8833531619314832,0.08034237689254395,0.00089677319905117,106281.78036627031,33.388670327671726,62.00753060853321,106377.17656720651,194859755.0929951,337.89870519349563,337.8987051100207,8.347490165760973e-08,0.04555671709946246,2.1349071413124724e-12,9.725936067039444e-14
resolved_QM_500,resolved,63695.57528640352,1100.0,0.8833832746650346,0.08035403362181362,0.0008969163583093043,106305.9623409082,33.401603257636225,62.03154890703871,106401.39549307287,194840910.32173842,337.38568521899606,337.3856851396034,7.939263468870195e-08,0.045507142645388486,2.134597009033565e-12,9.713941058051005e-14
resolved_QM_500,resolved,63815.57528640352,1100.0,0.8834133282675976,0.08036567599742321,0.0008970593928774969,106330.10670280627,33.4145221481481,62.05554113227506,106425.57676608668,194822100.41673124,336.8737930667649,336.8737930560824,1.068252686309279e-08,0.04545770127185078,2.134287349165695e-12,9.701979674666444e-14
resolved_QM_500,resolved,63935.57528640352,1100.0,0.883443322935586,0.08037730405956983,0.0008972023030453238,106354.21356446628,33.42742703653674,62.07950735356823,106449.72049885639,194803325.26155853,336.36302494786037,336.3630250177666,0.0,0.045408392500363874,2.133978160265466e-12,9.690051788853868e-14
resolved_QM_500,resolved,64055.57528640352,1100.0,0.8834732588645083,0.08038891784829766,0.0008973450890982478,106378.28303861107,33.44031796008974,62.10344764016668,106473.82680421133,194784584.73980555,335.85337709178015,335.85337719884154,0.0,0.045359215854515675,2.1336694408955213e-12,9.678157273176372e-14
resolved_QM_500,resolved,64175.57528640352,1100.0,0.8835031362489724,0.0804005174034986,0.0008974877513176475,106402.31523818281,33.45319495605335,62.12736206124194,106497.89579520011,194765878.7350574,335.34484574634325,335.34484578929164,0.0,0.04531017085995753,2.1333611896245152e-12,9.666296000788905e-14
resolved_QM_500,resolved,64295.57528640352,1100.0,0.8835329552827109,0.08041210276491362,0.0008976302903431849,106426.31020153263,33.466058051629986,62.15125066731284,106521.92751025158,194747207.18910673,334.83742717757696,334.8374273301411,0.0,0.04526125704633451,2.1330534050270803e-12,9.654467845848976e-14
resolved_QM_500,resolved,64415.57528640352,1100.0,0.8835627161585459,0.08042367397213233,0.0008977727060858727,106450.26811681235,33.47890729397717,62.175113545957615,106545.92213765229,194728569.9273312,334.33111766938504,334.3311177063399,0.0,0.045212473941447145,2.1327460856837843e-12,9.64267268227015e-14
resolved_QM_500,resolved,64535.57528640352,1100.0,0.8835924190684342,0.0804352310645948,0.0008979149991774056,106474.18902276932,33.491742710206275,62.19895074752595,106569.87971622705,194709966.8915233,333.82591352386817,333.82591348913786,3.47303057424142e-08,0.04516382107901442,2.1324392301811254e-12,9.63091038537716e-14
resolved_QM_500,resolved,64655.57528640352,1100.0,0.8836220642034528,0.08044677408159158,0.000898057169883184,106498.07303315726,33.50456433738644,62.22276234086054,106593.8003598355,194691397.96526837,333.3218110607793,333.3218109293799,1.3139936072548153e-07,0.045115297992833606,2.132132837111477e-12,9.619180830659003e-14
resolved_QM_500,resolved,64775.57528640352,1100.0,0.883651651753823,0.08045830306226509,0.0008981992188272431,106521.92018705132,33.51737220252505,62.24654837611796,106617.68410762996,194672863.0903588,332.8188066176281,332.8188066267154,0.0,0.045066904220649205,2.1318269050730684e-12,9.6074838945931e-14
resolved_QM_500,resolved,64895.57528640352,1100.0,0.8836811819088758,0.08046981804560918,0.0008983411459044458,106545.73067349991,33.53016635262401,62.270308940587455,106641.53114879312,194654362.09217238,332.31689654935514,332.31689652826236,2.109277374984231e-08,0.045018639298337625,2.1315214326699424e-12,9.595819453404399e-14
resolved_QM_500,resolved,65015.57528640352,1100.0,0.8837106548570971,0.08048131907047083,0.000898482951731007,106569.50453196894,33.54294681460177,62.29404408426044,106665.3415228678,194635894.9125017,331.8160772286546,331.8160772632963,0.0,0.0449705027676401,2.1312164185119526e-12,9.584187384713178e-14
resolved_QM_500,resolved,65135.57528640352,1100.0,0.8837400707861118,0.08049280617555038,0.0008986246365566004,106593.24187701837,33.55571362535488,62.317753875659065,106689.11534451938,194617461.43493184,331.3163450454334,331.3163451422999,0.0,0.0449224941703452,2.1309118612147073e-12,9.572587566293713e-14
resolved_QM_500,resolved,65255.57528640352,1100.0,0.8837694298826894,0.08050427939940218,0.0008987662006269311,106616.94282342737,33.56846682174094,62.34143838323318,106712.85272863234,194599061.54304802,330.8176964069183,330.81769649085015,0.0,0.04487461305021788,2.1306077593995504e-12,9.561019876484654e-14
resolved_QM_500,resolved,65375.57528640352,1100.0,0.8837987323327483,0.0805157387804352,0.0008989076441838058,106640.60748618703,33.581206440578754,62.365097675360545,106736.55379030296,194580695.12043536,330.3201277375498,330.32012764956073,8.798906492302194e-08,0.044826858952990094,2.1303041116935363e-12,9.5494841941861e-14
resolved_QM_500,resolved,65495.57528640352,1100.0,0.8838279783214009,0.0805271843569148,0.00089904896819133,106664.23583044599,33.593932498548014,62.38873178301775,106760.21849472757,194562362.16709375,329.8236354788736,329.82363563510626,0.0,0.044779231430194626,2.130000916729398e-12,9.537980399675242e-14
resolved_QM_500,resolved,65615.57528640352,1100.0,0.8838571680328784,0.08053861616696138,0.0008991901721575611,106687.82812160211,33.606645052473255,62.41234081173606,106783.84710746631,194544062.4501937,329.32821608901236,329.3282161547492,0.0,0.04473173002761069,2.129698173145492e-12,9.526508372143983e-14
resolved_QM_500,resolved,65735.57528640352,1100.0,0.883886301650595,0.08055003424855245,0.0008993312566758589,106711.3844002201,33.61934412899885,62.435924810997875,106807.43966916009,194525795.91152757,328.8338660434106,328.8338659233437,1.2006688621113426e-07,0.04468435429873271,2.129395879585823e-12,9.515067992567448e-14
resolved_QM_500,resolved,65855.57528640352,1100.0,0.8839153793571729,0.0805614386395239,0.000899472222699374,106734.90463189577,33.63202974464826,62.459483811489626,106830.9961454519,194507562.5510955,328.34058183408996,328.3405819976627,0.0,0.04463710380088999,2.1290940346999747e-12,9.503659142875844e-14
resolved_QM_500,resolved,65975.57528640352,1100.0,0.883944401334367,0.0805728293775686,0.000899613069724345,106758.38908273529,33.64470195614765,62.48301791855993,106854.51680261,194489362.1360677,327.8483599693449,327.84836013050347,0.0,0.044589978085652175,2.1287926371430697e-12,9.492281703910718e-14
resolved_QM_500,resolved,66095.57528640352,1100.0,0.8839733677631296,0.08058420650023852,0.0008997537983330423,106781.83779381364,33.65736079000099,62.506527181430414,106878.00168178507,194471194.6082368,327.35719697447473,327.35719707780373,0.0,0.044542976712260235,2.1284916855757926e-12,9.480935558284207e-14
