audit_case,t_s,T_C,rho,A_closed,closed_accommodation_used,closed_accommodation_capacity,closed_shrinkage_flux,Gamma_migration
resolved_default,4588.524673561955,1100.0,0.8511046567965659,0.04501443753956752,0.1909971124920865,0.2,7.587253608475379e-11,0.11570156245174991
resolved_default,4708.524673561955,1100.0,0.85123601052286,0.04831131254947746,0.19033773749010452,0.2,8.897465373538593e-11,0.1154569101528969
resolved_default,4828.524673561955,1100.0,0.8513666555197782,0.05159730970068192,0.18968053805986362,0.2,1.031164839288518e-10,0.11521274212023255
resolved_default,4948.524673561955,1100.0,0.8514965982385774,0.054872459737335094,0.189025508052533,0.2,1.1829714204672308e-10,0.11496906471381405
resolved_default,5068.524673561955,1100.0,0.8516258450511476,0.05813679336158799,0.18837264132768242,0.2,1.345156703281416e-10,0.11472588409919957
resolved_default,5188.524673561955,1100.0,0.8517544022516785,0.06139034123306262,0.18772193175338747,0.2,1.5177103929121798e-10,0.11448320631305152
resolved_default,5308.524673561955,1100.0,0.8518822760574467,0.06463313396833764,0.18707337320633247,0.2,1.7006214823484708e-10,0.11424103719679052
resolved_default,5428.524673561955,1100.0,0.8520094726103566,0.06786520214044457,0.1864269595719111,0.2,1.893878267383517e-10,0.11399938246201681
resolved_default,5548.524673561955,1100.0,0.8521359979779177,0.07108657627837499,0.18578268474432502,0.2,2.0974683528240702e-10,0.11375824764928534
resolved_default,5668.524673561955,1100.0,0.8522618581544343,0.07429728686659816,0.18514054262668037,0.2,2.3113786639836037e-10,0.11351763814953708
resolved_default,5788.524673561955,1100.0,0.8523870590621709,0.07749736434458894,0.18450052713108223,0.2,2.5355954567016063e-10,0.11327755920667062
resolved_default,5908.524673561955,1100.0,0.8525116065524242,0.08068683910636586,0.18386263217872684,0.2,2.770104326342762e-10,0.11303801591386475
resolved_default,6028.524673561955,1100.0,0.8526355064065742,0.0838657415000392,0.18322685169999217,0.2,3.0148902173270793e-10,0.11279901321612461
resolved_default,6148.524673561955,1100.0,0.8527587643372657,0.08703410182736862,0.1825931796345263,0.2,3.2699374349327977e-10,0.1125605559252074
resolved_default,6268.524673561955,1100.0,0.8528813859893469,0.0901919503433306,0.1819616099313339,0.2,3.535229651801841e-10,0.11232264870343782
resolved_default,6388.524673561955,1100.0,0.8530033769409381,0.09333931725569515,0.181332136548861,0.2,3.810749919544306e-10,0.11208529607857651
resolved_default,6508.524673561955,1100.0,0.8531247427044818,0.09647623272461164,0.1807047534550777,0.2,4.0964806784901873e-10,0.11184850244620113
resolved_default,6628.524673561955,1100.0,0.8532454887275562,0.09960272686220412,0.18007945462755917,0.2,4.3924037626682415e-10,0.11161227205354014
resolved_default,6748.524673561955,1100.0,0.8533656203940361,0.10271882973217487,0.17945623405356503,0.2,4.698500416299713e-10,0.11137660903273111
resolved_default,6868.524673561955,1100.0,0.8534851430250172,0.10582457134941714,0.17883508573011658,0.2,5.01475129907303e-10,0.11114151738455905
resolved_default,6988.524673561955,1100.0,0.8536040618797238,0.10891998167963628,0.17821600366407275,0.2,5.341136495147592e-10,0.11090700098075244
resolved_default,7108.524673561955,1100.0,0.8537223821563298,0.11200509063897952,0.1775989818722041,0.2,5.677635520025968e-10,0.11067306356011054
resolved_default,7228.524673561955,1100.0,0.85384010899305,0.11507992809367351,0.17698401438126532,0.2,6.024227337432741e-10,0.1104397087553046
resolved_default,7348.524673561955,1100.0,0.8539572474689279,0.11814452385967042,0.17637109522806593,0.2,6.380890360756936e-10,0.11020694007046657
resolved_default,7468.524673561955,1100.0,0.8540738026046819,0.12119890770230186,0.17576021845953962,0.2,6.747602463543607e-10,0.10997476088952103
resolved_default,7588.524673561955,1100.0,0.8541897793636066,0.12424310933594059,0.1751513781328119,0.2,7.124340990656049e-10,0.10974317448443685
resolved_default,7708.524673561955,1100.0,0.8543051826523882,0.1272771584236699,0.17454456831526602,0.2,7.511082764776083e-10,0.10951218401120345
resolved_default,7828.524673561955,1100.0,0.8544200173219063,0.13030108457696069,0.1739397830846079,0.2,7.907804094856932e-10,0.10928179251191662
resolved_default,7948.524673561955,1100.0,0.85453428816816,0.13331491735535547,0.1733370165289289,0.2,8.314480790474318e-10,0.10905200292900111
resolved_default,8068.524673561955,1100.0,0.8546479999329037,0.13631868626616045,0.1727362627467679,0.2,8.73108815902344e-10,0.10882281808285751
resolved_default,8188.524673561955,1100.0,0.8547611573045448,0.13931242076414396,0.1721375158471712,0.2,9.157601025625239e-10,0.10859424069821101
resolved_default,8308.524673561955,1100.0,0.8548737649188227,0.14229615025124254,0.1715407699497515,0.2,9.593993732424333e-10,0.10836627338782491
resolved_default,8428.524673561955,1100.0,0.8549858273596791,0.1452699040762733,0.17094601918474536,0.2,1.0040240156702332e-09,0.10813891867263488
resolved_default,8548.524673561955,1100.0,0.855097349159978,0.14823371153465342,0.1703532576930693,0.2,1.0496313712905218e-09,0.10791217897149659
resolved_default,8668.524673561955,1100.0,0.8552083348020815,0.15118760186812677,0.16976247962637467,0.2,1.0962187352668561e-09,0.10768605659100584
resolved_default,8788.524673561955,1100.0,0.8553187887186812,0.15413160426449624,0.16917367914710077,0.2,1.1437833587412965e-09,0.10746055375154683
resolved_default,8908.524673561955,1100.0,0.8554287152935498,0.15706574785736266,0.16858685042852747,0.2,1.19232244934697e-09,0.107235672583022
resolved_default,9028.524673561955,1100.0,0.8555381188622139,0.1599900617258703,0.16800198765482596,0.2,1.2418331716149365e-09,0.10701141512060645
resolved_default,9148.524673561955,1100.0,0.855647003712549,0.1629045748944587,0.16741908502110828,0.2,1.2923126472679642e-09,0.10678778330052724
resolved_default,9268.524673561955,1100.0,0.8557553740854975,0.1658093163326204,0.16683813673347592,0.2,1.3437579568461226e-09,0.10656477897384516
resolved_default,9388.524673561955,1100.0,0.8558632341757085,0.16870431495466454,0.1662591370090671,0.2,1.3961661400360691e-09,0.1063424039021549
resolved_default,9508.524673561955,1100.0,0.8559705881322957,0.1715895996194861,0.1656820800761028,0.2,1.4495341974477228e-09,0.10612065977123897
resolved_default,9628.524673561955,1100.0,0.8560774400592616,0.17446519913034225,0.16510696017393156,0.2,1.5038590888243386e-09,0.1058995481628166
resolved_default,9748.524673561955,1100.0,0.8561837940163003,0.17733114223463256,0.1645337715530735,0.2,1.559137736835114e-09,0.1056790705920853
resolved_default,9868.524673561955,1100.0,0.8562896540193934,0.18018745762368577,0.16396250847526286,0.2,1.6153670263353953e-09,0.10545922849136034
resolved_default,9988.524673561955,1100.0,0.8563950240412707,0.18303417393255275,0.16339316521348946,0.2,1.6725438038647424e-09,0.10524002319978906
resolved_default,10108.524673561955,1100.0,0.8564999080121799,0.18587131973980314,0.16282573605203937,0.2,1.7306648812500247e-09,0.10502145599469243
resolved_default,10228.524673561955,1100.0,0.8566043098203275,0.18869892356732906,0.1622602152865342,0.2,1.7897270333795287e-09,0.10480352806335018
resolved_default,10348.524673561955,1100.0,0.8567082333125648,0.19151701388015263,0.16169659722396948,0.2,1.8497270013333891e-09,0.10458624052829386
resolved_default,10468.524673561955,1100.0,0.8568116822948744,0.19432561908623966,0.16113487618275207,0.2,1.9106614912029898e-09,0.10436959443099107
resolved_default,10588.524673561955,1100.0,0.8569146605329733,0.19712476753631772,0.16057504649273646,0.2,1.972527176064656e-09,0.10415359074517799
resolved_default,10708.524673561955,1100.0,0.857017171752845,0.19991448752369945,0.16001710249526013,0.2,2.035320696010872e-09,0.10393823037237837
resolved_default,10828.524673561955,1100.0,0.8571192196412628,0.2026948072841109,0.15946103854317784,0.2,2.099038658796957e-09,0.1037235141433407
resolved_default,10948.524673561955,1100.0,0.8572208078462435,0.20546575499552508,0.158906849000895,0.2,2.1636776396992565e-09,0.10350944281357251
resolved_default,11068.524673561955,1100.0,0.8573219399777375,0.20822735877799833,0.15835452824440033,0.2,2.229234185240987e-09,0.10329601708825836
resolved_default,11188.524673561955,1100.0,0.8574226196080048,0.2109796466935137,0.15780407066129729,0.2,2.2957048100330777e-09,0.103083237594185
resolved_default,11308.524673561955,1100.0,0.8575228502721655,0.21372264674582755,0.1572554706508345,0.2,2.3630859997066366e-09,0.10287110489873982
resolved_default,11428.524673561955,1100.0,0.8576226354686826,0.21645638688032098,0.15670872262393581,0.2,2.431374210765446e-09,0.10265961950534706
resolved_default,11548.524673561955,1100.0,0.857721978659896,0.21918089498385523,0.15616382100322898,0.2,2.5005658720885436e-09,0.10244878186061114
resolved_default,11668.524673561955,1100.0,0.8578208832723697,0.2218961988846331,0.1556207602230734,0.2,2.570657382869586e-09,0.10223859233806629
resolved_default,11788.524673561955,1100.0,0.8579193526975305,0.22460232635206176,0.15507953472958766,0.2,2.6416451177112736e-09,0.10202905126863879
resolved_default,11908.524673561955,1100.0,0.8580173902919417,0.2272993050966232,0.15454013898067537,0.2,2.7135254217192036e-09,0.10182015890687408
resolved_default,12028.524673561955,1100.0,0.858114999377926,0.22998716276974546,0.15400256744605093,0.2,2.786294616712167e-09,0.10161191546712818
resolved_default,12148.524673561955,1100.0,0.8582121832440022,0.23266592696367952,0.1534668146072641,0.2,2.859948999086988e-09,0.10140432110724318
resolved_default,12268.524673561955,1100.0,0.8583089451451991,0.23533562521138138,0.15293287495772373,0.2,2.934484838264412e-09,0.10119737591815396
resolved_default,12388.524673561955,1100.0,0.8584052883035386,0.23799628498639644,0.15240074300272072,0.2,3.0098983802270234e-09,0.10099107994248388
resolved_default,12508.524673561955,1100.0,0.8585012159085691,0.2406479337027469,0.1518704132594506,0.2,3.0861858493112385e-09,0.10078543318142154
resolved_default,12628.524673561955,1100.0,0.8585967311176604,0.24329059871482564,0.15134188025703488,0.2,3.163343444460007e-09,0.10058043557269473
resolved_default,12748.524673561955,1100.0,0.8586918370564656,0.24592430731729184,0.15081513853654163,0.2,3.2413673429841944e-09,0.1003760870090403
resolved_default,12868.524673561955,1100.0,0.8587865368192628,0.2485490867449717,0.1502901826510057,0.2,3.3202536988337017e-09,0.10017238732775118
resolved_default,12988.524673561955,1100.0,0.8588808334695176,0.2511649641727599,0.14976700716544802,0.2,3.3999986478777815e-09,0.09996933633475712
resolved_default,13108.524673561955,1100.0,0.8589747300400989,0.25377196671552893,0.1492456066568942,0.2,3.4805983013198734e-09,0.09976693377114558
resolved_default,13228.524673561955,1100.0,0.8590682295337712,0.2563701214280383,0.14872597571439236,0.2,3.562048752192327e-09,0.09956517934295739
resolved_default,13348.524673561955,1100.0,0.8591613349235692,0.2589594553048486,0.14820810893903028,0.2,3.644346073521875e-09,0.0993640727106832
resolved_default,13468.524673561955,1100.0,0.8592540491531095,0.26153999528023997,0.14769200094395202,0.2,3.727486317481499e-09,0.09916361348455459
resolved_default,13588.524673561955,1100.0,0.8593463751370101,0.264111768228132,0.1471776463543736,0.2,3.811465518478851e-09,0.09896380123697734
resolved_default,13708.524673561955,1100.0,0.8594383157612463,0.26667480096200796,0.14666503980759843,0.2,3.8962796923850866e-09,0.09876463549776197
resolved_default,13828.524673561955,1100.0,0.8595298738835034,0.2692291202348422,0.14615417595303157,0.2,3.981924837012756e-09,0.09856611575507492
resolved_default,13948.524673561955,1100.0,0.859621052333523,0.27177475273903073,0.14564504945219386,0.2,4.068396932587972e-09,0.09836824145637514
resolved_default,14068.524673561955,1100.0,0.8597118539135526,0.27431172510632307,0.1451376549787354,0.2,4.155691945214928e-09,0.09817101202067396
resolved_default,14188.524673561955,1100.0,0.8598022813984638,0.2768400639077627,0.14463198721844747,0.2,4.243805818468226e-09,0.09797442680537785
resolved_default,14308.524673561955,1100.0,0.8598923375363547,0.2793597956536223,0.14412804086927555,0.2,4.332734487279469e-09,0.09777848515824254
resolved_default,14428.524673561955,1100.0,0.8599820250486593,0.28187094679335006,0.14362581064133,0.2,4.4224738648304595e-09,0.09758318636720817
resolved_default,14548.524673561955,1100.0,0.8600713466306299,0.2843735437155129,0.14312529125689744,0.2,4.513019853749461e-09,0.09738852970090431
resolved_default,14668.524673561955,1100.0,0.860160304951546,0.2868676127477466,0.1426264774504507,0.2,4.604368338734609e-09,0.09719451438120758
resolved_default,14788.524673561955,1100.0,0.8602489026550797,0.28935318015670664,0.1421293639686587,0.2,4.696515191743517e-09,0.09700113960102828
resolved_default,14908.524673561955,1100.0,0.8603371423597078,0.2918302721480202,0.14163394557039596,0.2,4.789456274316654e-09,0.0968084045306953
resolved_default,15028.524673561955,1100.0,0.8604250266588025,0.2942989148662473,0.14114021702675053,0.2,4.8831874277686525e-09,0.0966163082850262
resolved_default,15148.524673561955,1100.0,0.8605125581210875,0.29675913439483737,0.14064817312103253,0.2,4.977704485504727e-09,0.09642484996348563
resolved_default,15268.524673561955,1100.0,0.8605997392909843,0.2992109567560904,0.14015780864878194,0.2,5.073003270285061e-09,0.09623402863964285
resolved_default,15388.524673561955,1100.0,0.8606865726886903,0.30165440791112647,0.1396691184177747,0.2,5.169079585484119e-09,0.0960438433339686
resolved_default,15508.524673561955,1100.0,0.8607730608107264,0.30408951375984766,0.1391820972480305,0.2,5.265929231905532e-09,0.09585429306494159
resolved_default,15628.524673561955,1100.0,0.8608592061300077,0.3065163001409126,0.1386967399718175,0.2,5.363547991636912e-09,0.0956653767994464
resolved_default,15748.524673561955,1100.0,0.8609450110963283,0.3089347928317045,0.1382130414336591,0.2,5.461931643513503e-09,0.09547709349815484
resolved_default,15868.524673561955,1100.0,0.8610304781364262,0.31134501754831084,0.13773099649033785,0.2,5.561075948165517e-09,0.09528944207163434
resolved_default,15988.524673561955,1100.0,0.861115609654356,0.31374699994549843,0.1372506000109003,0.2,5.6609766599505255e-09,0.09510242141448946
resolved_default,16108.524673561955,1100.0,0.8612004080318552,0.31614076561669086,0.13677184687666186,0.2,5.761629527696367e-09,0.09491603040595656
resolved_default,16228.524673561955,1100.0,0.8612848756284507,0.31852634009395425,0.13629473198120917,0.2,5.863030284865865e-09,0.09473026788283745
resolved_default,16348.524673561955,1100.0,0.8613690147817684,0.3209037488479806,0.13581925023040387,0.2,5.965174657997868e-09,0.09454513266237874
resolved_default,16468.524673561955,1100.0,0.8614528278078362,0.3232730172880732,0.1353453965423854,0.2,6.068058367261355e-09,0.094360623542873
resolved_default,16588.524673561955,1100.0,0.8615363170012833,0.3256341707621367,0.13487316584757267,0.2,6.1716771225543775e-09,0.09417673929323787
resolved_default,16708.524673561955,1100.0,0.8616194846356364,0.32798723455666734,0.13440255308866653,0.2,6.276026628212197e-09,0.09399347866468086
resolved_default,16828.524673561955,1100.0,0.8617023329635621,0.3303322338967458,0.13393355322065084,0.2,6.38110258125236e-09,0.09381084038577692
resolved_default,16948.524673561955,1100.0,0.8617848642170564,0.3326691939460343,0.13346616121079316,0.2,6.486900669390137e-09,0.09362882315758599
resolved_default,17068.524673561955,1100.0,0.8618670806077293,0.3349981398067725,0.1330003720386455,0.2,6.593416575960079e-09,0.093447425665239
resolved_default,17188.524673561955,1100.0,0.8619489843270383,0.3373190965197775,0.13253618069604453,0.2,6.700645978037298e-09,0.09326664657300619
resolved_default,17308.524673561955,1100.0,0.8620305775465162,0.3396320890644448,0.13207358218711104,0.2,6.808584546782489e-09,0.09308648452486531
resolved_default,17428.524673561955,1100.0,0.8621118624179981,0.34193714235875244,0.1316125715282495,0.2,6.9172279477834495e-09,0.0929069381450611
resolved_default,17548.524673561955,1100.0,0.8621928410738426,0.3442342812592663,0.13115314374814677,0.2,7.026571841392376e-09,0.09272800603865333
resolved_default,17668.524673561955,1100.0,0.862273515627201,0.346523530561146,0.1306952938877708,0.2,7.136611885636463e-09,0.09254968679749441
resolved_default,17788.524673561955,1100.0,0.8623538881721363,0.34880491499815747,0.13023901700036852,0.2,7.24734372889663e-09,0.09237197898442086
resolved_default,17908.524673561955,1100.0,0.8624339607838853,0.3510784592426826,0.1297843081514635,0.2,7.358763017805579e-09,0.09219488115012983
resolved_default,18028.524673561955,1100.0,0.8625137355191657,0.35334418790572913,0.1293311624188542,0.2,7.470865400467697e-09,0.09201839183906065
resolved_default,18148.524673561955,1100.0,0.862593214416286,0.35560212553694875,0.12887957489261023,0.2,7.583646516230774e-09,0.09184250956817462
resolved_default,18268.524673561955,1100.0,0.8626723994953043,0.35785229662465534,0.12842954067506893,0.2,7.697101998375532e-09,0.09166723283293264
resolved_default,18388.524673561955,1100.0,0.8627512927584196,0.3600947255958368,0.12798105488083264,0.2,7.811227488325766e-09,0.0914925601347879
resolved_default,18508.524673561955,1100.0,0.8628298961899805,0.36232943681618174,0.12753411263676365,0.2,7.926018613882796e-09,0.09131848993839636
