audit_case,source_layer,t_s,T_C,rho,G_um,rho_dot_open_sinv,rho_dot_closed_sinv,total_rho_dot_sinv,PR_coarsening_flux,PR_to_precursor_flux,precursor_to_closed_flux,closure_rate,closed_shrinkage_flux,phi_open,phi_precursor,phi_closed,A_closed,closed_accommodation_used,closed_accommodation_capacity,activity,tau_nuc_s,tau_exchange_s,tau_transport_s,tau_cycle_s,sigma_eff_Pa,P_surf,P_dens,P_excess,Gamma_migration,G_dot_intrinsic,G_dot_actual,pore_D90_m,fine_pore_fraction,connected_removable_factor,open_path_eligibility,tau_remove_D90_s
resolved_M0_factor_0p3,resolved,73658.53131779208,1100.0,0.8855477087213055,0.08884348823861946,1.94681961439099e-07,2.0496710969489263e-08,2.1517867240858826e-07,1.5510627105885844e-10,5.299791212427165e-08,4.2185393980513126e-07,4.2185393980513126e-07,2.0496710969489263e-08,0.07530578726462211,0.003865410234173427,0.03528109377989893,0.8469886035602314,0.030602279287953716,0.2,0.0011269022255959347,101303.453524183,40.00075747555938,74.28712102603886,101417.7414026846,198862313.62290597,299.54031328194657,299.5403131864439,9.55026848714624e-08,0.04267120558480807,3.767179077832822e-12,1.6075007290499202e-13,7.977973951750052e-08,0.5137760992045473,0.08510909597823871,0.22977859443682314,141737.5980144612
resolved_M0_factor_0p3,resolved,73778.53131779208,1100.0,0.8855734865445164,0.08886275626052663,1.9428034265729615e-07,2.053485076666005e-08,2.148151934239562e-07,1.548478296929852e-10,5.295163603600846e-08,4.2153145877129527e-07,4.2153145877129527e-07,2.053485076666005e-08,0.0752283054507366,0.0038689946318875264,0.03532921337285949,0.847470652624301,0.030505869475139804,0.2,0.0011273072116204754,101316.53726832508,40.02031728393466,74.32344638445008,101430.88103199347,198851461.5464291,299.1120063161409,299.1120063656377,0.0,0.042631825117697336,3.766361134742004e-12,1.6056684922641322e-13,7.977973951750052e-08,0.5136766274304163,0.0849821401219761,0.22965698382346778,141721.11368243163
resolved_M0_factor_0p3,resolved,73898.53131779208,1100.0,0.8855992208850922,0.08888200235402031,1.9387988578528072e-07,2.0572952346651678e-08,2.1445283813193239e-07,1.5458997955170398e-10,5.2905391293020723e-08,4.2120912706138517e-07,4.2120912706138517e-07,2.0572952346651678e-08,0.0751509189253581,0.003872570475724403,0.03537728971382526,0.8479511211726295,0.0304097757654741,0.2,0.0011277118231454674,101329.60046263512,40.03985938954268,74.35973886629355,101444.00006089095,198840628.3291589,298.68455518905694,298.6845550826322,1.0642474990163464e-07,0.04259254229105989,3.765544478451919e-12,1.603841124473304e-13,7.977973951750052e-08,0.5135772711766875,0.08485544788136688,0.22953562982424203,141704.68220797848
resolved_M0_factor_0p3,resolved,74018.53131779208,1100.0,0.8856249118773405,0.08890122657731588,1.934805863948821e-07,2.0611015673749547e-08,2.1409160206863163e-07,1.5433271870551517e-10,5.285917791433621e-08,4.208869451357251e-07,4.208869451357251e-07,2.0611015673749547e-08,0.07507362752136673,0.0038761377759321124,0.0354253228253607,0.8484300142871491,0.030313997142570173,0.2,0.0011281160620163812,101342.64302594661,40.059383811979735,74.39599850796237,101457.09840826655,198829814.02930278,298.2579573544159,298.25795732706996,2.7345947728463216e-08,0.042553356782494195,3.764729105044845e-12,1.6020186079641335e-13,7.977973951750052e-08,0.5134780301675633,0.08472901844436664,0.22941453154569613,141688.3034015487
resolved_M0_factor_0p3,resolved,74138.53131779208,1100.0,0.8856505596549845,0.08892042898841447,1.9308243967892617e-07,2.064904068825332e-08,2.1373148036717948e-07,1.540760452340072e-10,5.281299591874033e-08,4.205649134510126e-07,4.205649134510126e-07,2.064904068825332e-08,0.07499643107216719,0.0038796965427560616,0.03547331273009222,0.8489073370339772,0.03021853259320455,0.2,0.0011285199287222462,101355.66508771291,40.0788906059034,74.43222541096347,101470.17620372977,198819018.530446,297.8322102765672,297.8322102153038,6.126339258116786e-08,0.0425142682650081,3.763915010619502e-12,1.6002009248816832e-13,7.977973951750052e-08,0.5133789041283637,0.08460285100240098,0.2292936880983708,141671.97707997574
resolved_M0_factor_0p3,resolved,74258.53131779208,1100.0,0.885676164351201,0.08893960964510568,1.9268544112258795e-07,2.0687027347575745e-08,2.133724684701637e-07,1.5381995722516398e-10,5.27668453247889e-08,4.2024303246046617e-07,4.2024303246046617e-07,2.0687027347575745e-08,0.07491932941165433,0.00388324678643896,0.03552125945070577,0.8493830944634528,0.030123381107309433,0.2,0.0011289234246484316,101368.66663703934,40.098379802425484,74.46841963307591,101483.23343647484,198808241.83258846,297.40731143093586,297.40731146158424,0.0,0.04247527641689574,3.7631021912910726e-12,1.5983880576011437e-13,7.977973951750052e-08,0.5132798927853515,0.0844769447504862,0.2291730985970163,141655.70305735656
resolved_M0_factor_0p3,resolved,74378.53131779208,1100.0,0.8857017260985882,0.08895876860496683,1.9228958596771382e-07,2.0724975593264282e-08,2.1301456156097812e-07,1.5356445277587196e-10,5.272072615080208e-08,4.199213026137653e-07,4.199213026137653e-07,2.0724975593264282e-08,0.07484232237424272,0.0038867885172207805,0.03556916300994824,0.8498572916101921,0.030028541677961585,0.2,0.0011293265502734075,101381.64780352762,40.11785145603622,74.50458127549585,101496.27023625915,198797483.8193153,296.9832583036218,296.9832582034894,1.0013241080741864e-07,0.042436380913834795,3.76229064319104e-12,1.596579988430115e-13,7.977973951750052e-08,0.5131809958658957,0.0843512988871158,0.22905276216040704,141639.48115233675
resolved_M0_factor_0p3,resolved,74498.53131779208,1100.0,0.885727245029221,0.08897790592536658,1.91894869879985e-07,2.0762885392330215e-08,2.1265775527231522e-07,1.533095299911201e-10,5.26746384148732e-08,4.1959972435715407e-07,4.1959972435715407e-07,2.0762885392330215e-08,0.07476540979481631,0.003890321745338715,0.035617023430624006,0.8503299334931191,0.029934013301376173,0.2,0.0011297293074241774,101394.6085061295,40.13730558590279,74.54071037381946,101509.28652208923,198786744.54883403,296.5600483916771,296.5600484669523,0.0,0.04239758143873827,3.761480362467181e-12,1.5947766999791705e-13,7.977973951750052e-08,0.5130822130982158,0.08422591261433433,0.22893267791148153,141623.3111789955
resolved_M0_factor_0p3,resolved,74618.53131779208,1100.0,0.8857527212745844,0.0889970216634623,1.915012880161063e-07,2.080075667928473e-08,2.1230204469539104e-07,1.5305518698497833e-10,5.262858213485904e-08,4.192782981333436e-07,4.192782981333436e-07,2.080075667928473e-08,0.07468859150878997,0.0038938464810271307,0.0356648407355985,0.8508010251155316,0.029839794976893687,0.2,0.0011301316961176463,101407.54894482502,40.1567422580906,74.57680705073969,101522.28249413383,198776023.84652233,296.13767920254037,296.1376791175131,8.50272954266984e-08,0.04235887766795524,3.760671345283361e-12,1.5929781746424257e-13,7.977973951750052e-08,0.5129835442117122,0.08410078513757725,0.2288128449770741,141607.1929595833
resolved_M0_factor_0p3,resolved,74738.53131779208,1100.0,0.8857781549656457,0.08901611587620457,1.9110883608825383e-07,2.0838589422455158e-08,2.1194742551070898e-07,1.5280142187943652e-10,5.258255732839604e-08,4.189570243816956e-07,4.189570243816956e-07,2.0838589422455158e-08,0.07461186735204317,0.0038973627345175294,0.03571261494779361,0.8512705714651261,0.029745885706974784,0.2,0.001130533718171433,101420.46903864162,40.17616149156409,74.61287134147616,101535.25807147466,198765321.7705876,295.7161482546496,295.71614819960314,5.504648470378015e-08,0.04232026928702226,3.759863587819608e-12,1.5911843951899547e-13,7.977973951750052e-08,0.5128849889366257,0.0839759156658381,0.2286932624882171,141591.1263099658
resolved_M0_factor_0p3,resolved,74858.53131779208,1100.0,0.8858035462328224,0.08903518862033645,1.9071750956561768e-07,2.087638357422414e-08,2.1159389313984182e-07,1.5254823280508186e-10,5.253656401288685e-08,4.186359035380819e-07,4.186359035380819e-07,2.087638357422414e-08,0.07453523716094977,0.0039008705160385017,0.03576034609018927,0.8517385775140536,0.029652284497189287,0.2,0.0011309353744956617,101433.36884714973,40.19556332869395,74.64890332471735,101548.21331380315,198754638.2628224,295.295453076709,295.29545318234193,0.0,0.04228175597883765,3.759057086271869e-12,1.5893953443226763e-13,7.977973951750052e-08,0.5127865470042011,0.0838513034114632,0.22857392957979494,141575.1110505187
resolved_M0_factor_0p3,resolved,74978.53131779208,1100.0,0.885828895205969,0.08905423995239341,1.9032730380899182e-07,2.0914139079232424e-08,2.1124144288822423e-07,1.5229561790107294e-10,5.249060220550905e-08,4.1831493603498813e-07,4.1831493603498813e-07,2.0914139079232424e-08,0.07445870077239132,0.003904369835815688,0.03580803418582396,0.8522050482189696,0.029558990356206086,0.2,0.001131336665543287,101446.24850028436,40.214947823541266,74.68490310086236,101561.14835120876,198743973.20681193,294.8755912079688,294.8755912542076,0.0,0.04224333742563743,3.758251836852011e-12,1.5876110047466117e-13,7.977973951750052e-08,0.5126882181467671,0.08372694759022582,0.2284548453906844,141559.14700431374
resolved_M0_factor_0p3,resolved,75098.53131779208,1100.0,0.885854202014413,0.08907326992870614,1.8993821446670973e-07,2.0951855899421572e-08,2.108900703661313e-07,1.5204357531462143e-10,5.2444671923220386e-08,4.179941223015776e-07,4.179941223015776e-07,2.0951855899421572e-08,0.07438225802372304,0.003907860704071737,0.03585567925779222,0.8526699885210696,0.029466002295786088,0.2,0.0011317375926662033,101459.10798746429,40.23431500653569,74.72087072642343,101574.06317319725,198733326.60255617,294.4565601983299,294.4565601955732,2.7566784410737455e-09,0.042205013314879886,3.757447835787763e-12,1.5858313593938914e-13,7.977973951750052e-08,0.5125900020975634,0.08360284742135132,0.2283360090638069,141543.23399166545
resolved_M0_factor_0p3,resolved,75218.53131779208,1100.0,0.885879466786941,0.08909227860540053,1.8955023707775727e-07,2.09895339890136e-08,2.1053977106677086e-07,1.5179210320130694e-10,5.23987731827526e-08,4.176734627636302e-07,4.176734627636302e-07,2.09895339890136e-08,0.07430590875278756,0.003911343131026264,0.03590328132924518,0.8531334033461386,0.029373319330772276,0.2,0.0011321381567596003,101471.94736844402,40.25366491978619,74.75680627960293,101586.95783964341,198722698.39184767,294.0383576079526,294.0383575052169,1.0273572570440592e-07,0.04216678333334312,3.756645079322567e-12,1.5840563912006426e-13,7.977973951750052e-08,0.5124918985908192,0.08347900212740758,0.2282174197459509,141527.3718355647
resolved_M0_factor_0p3,resolved,75338.53131779208,1100.0,0.8859046896518186,0.08911126603839958,1.8916336733510558e-07,2.1027173311239533e-08,2.1019054064634512e-07,1.5154119972475314e-10,5.2352906000616404e-08,4.173529578436041e-07,4.173529578436041e-07,2.1027173311239533e-08,0.07422965279789658,0.003914817126895808,0.03595084042338906,0.8535952976045916,0.029280940479081675,0.2,0.0011325383591663614,101484.76663270628,40.27299759351846,74.7927098165343,101599.83234011634,198712088.57468644,293.62098100736677,293.6209809810721,2.6294685540051432e-08,0.04212864717104356,3.755843563715533e-12,1.5822860832540656e-13,7.977973951750052e-08,0.5123939073616662,0.08335541093433196,0.22809907658782902,141511.56035804888
resolved_M0_factor_0p3,resolved,75458.53131779208,1100.0,0.8859298707367591,0.08913023228342244,1.8877760069186575e-07,2.1064773813152524e-08,2.0984237450501826e-07,1.5129086305704934e-10,5.2307070393099205e-08,4.1703260796061864e-07,4.1703260796061864e-07,2.1064773813152524e-08,0.0741534899978603,0.003918282701893793,0.03599835656348675,0.854055676191528,0.0291888647616944,0.2,0.0011329382003195168,101497.56591044017,40.29231308145419,74.82858143698635,101612.68680495862,198701497.0346576,293.2044279772471,293.2044278512082,1.260389126400696e-07,0.0420906045153525,3.7550432852413135e-12,1.580520418571221e-13,7.977973951750052e-08,0.5122960281463019,0.08323207307136618,0.2279809787439746,141495.79938563192
resolved_M0_factor_0p3,resolved,75578.53131779208,1100.0,0.8859550101689773,0.08914917739598803,1.8839293301649555e-07,2.110233546764789e-08,2.0949526848414344e-07,1.5104109137795947e-10,5.2261266376273865e-08,4.167124135305552e-07,4.167124135305552e-07,2.110233546764789e-08,0.07407742019193797,0.003921739866230484,0.0360458297728543,0.8545145439867614,0.02909709120264772,0.2,0.0011333376820054928,101510.34512086709,40.311611401825424,74.86442117481864,101625.52115344373,198690923.8299687,292.7886961086863,292.7886962207788,0.0,0.04205265506078208,3.754244240190103e-12,1.5787593804664232e-13,7.977973951750052e-08,0.5121982606817326,0.0831089877711297,0.22786312537288023,141480.08874024774
resolved_M0_factor_0p3,resolved,75698.53131779208,1100.0,0.8859801080751242,0.08916810143141246,1.880093596767181e-07,2.113985821453354e-08,2.0914921789125165e-07,1.507918828758955e-10,5.22154939659888e-08,4.163923749659571e-07,4.163923749659571e-07,2.113985821453354e-08,0.07400144321989838,0.003925188630112952,0.03609326007486448,0.8549719058548844,0.02900561882902313,0.2,0.0011337368041945634,101523.10446465516,40.330892619993435,74.90022915141638,101638.33558642658,198680368.78599727,292.37378300264567,292.373783048557,0.0,0.04201479849527883,3.7534464248674426e-12,1.5770029520363032e-13,7.977973951750052e-08,0.512100604706105,0.08298615426946428,0.22774551563673762,141464.42825190772
resolved_M0_factor_0p3,resolved,75818.53131779208,1100.0,0.8860051645813412,0.08918700444481255,1.8762687645492447e-07,2.1177342019483582e-08,2.0880421847440806e-07,1.505432357469572e-10,5.2169753177884205e-08,4.1607249267621306e-07,4.1607249267621306e-07,2.1177342019483582e-08,0.07392555892197056,0.003928629003745029,0.03614064749294328,0.8554277666452977,0.028914446670940452,0.2,0.0011341355682107416,101535.84393148262,40.35015676581722,74.93600542223199,101651.13009367068,198669831.90274346,291.9596862705554,291.95968616956975,1.0098563052451937e-07,0.04197703451391822,3.752649835594287e-12,1.5752511166739088e-13,7.977973951750052e-08,0.5120030599584501,0.0828635718055975,0.22762814870173265,141448.8177460465
resolved_M0_factor_0p3,resolved,75938.53131779208,1100.0,0.8860301798132615,0.08920588649110672,1.872454791545966e-07,2.121478684881747e-08,2.0846026600341409e-07,1.502951481951429e-10,5.2124044027382204e-08,4.1575276706745673e-07,4.1575276706745673e-07,2.121478684881747e-08,0.07384976713884167,0.003932060997327273,0.036187992050569516,0.8558821311922551,0.028823573761548982,0.2,0.0011345339753739163,101548.56351104095,40.36940386904719,74.97175004251622,101663.90466495251,198659313.18020713,291.5464035337644,291.5464034267487,1.070156940841116e-07,0.04193936281301836,3.7518544687068165e-12,1.5735038578473942e-13,7.977973951750052e-08,0.5119056261786793,0.08274123962198766,0.2275110237377851,141433.25704892754
resolved_M0_factor_0p3,resolved,76058.53131779208,1100.0,0.8860551538959973,0.08922474762501503,1.8686516347072698e-07,2.1252192661000457e-08,2.0811735613172742e-07,1.5004761843249552e-10,5.2078366529688105e-08,4.1543319854258587e-07,4.1543319854258587e-07,2.1252192661000457e-08,0.07377406771167043,0.003935484621056924,0.03623529377127531,0.8563350043149118,0.028732999137017635,0.2,0.0011349320265461778,101561.26326343919,40.38863397116003,75.00746308929722,101676.65936049965,198648812.56018102,291.133932423487,291.13393238389864,3.95883716919343e-08,0.0419017830881859,3.7510603205563564e-12,1.5717611590265351e-13,7.977973951750052e-08,0.5118083031076633,0.08261915696430723,0.2273941399185314,141417.7459894459
resolved_M0_factor_0p3,resolved,76178.53131779208,1100.0,0.8860800869541416,0.08924358790106011,1.864859251202962e-07,2.1289559415075637e-08,2.0777548453537183e-07,1.4980064467897125e-10,5.203272069979543e-08,4.1511378750132523e-07,4.1511378750132523e-07,2.1289559415075637e-08,0.07369846048208488,0.003938899885127868,0.03628255267864566,0.8567863908173697,0.028642721836526053,0.2,0.001135329722584794,101573.94324884783,40.407847113548975,75.0431446394481,101689.39424060083,198638329.98445758,290.7222705809111,290.7222706142842,0.0,0.041864295036267006,3.750267387509333e-12,1.57002300375581e-13,7.977973951750052e-08,0.5117110904872288,0.08249732308146883,0.2272774964213785,141402.28439732172
resolved_M0_factor_0p3,resolved,76298.53131779208,1100.0,0.8861049791117711,0.08926240737356796,1.8610775984214045e-07,2.132688707066044e-08,2.074346469128009e-07,1.495542251623951e-10,5.198710655248717e-08,4.1479453434024573e-07,4.1479453434024573e-07,2.132688707066044e-08,0.07362294529218028,0.003942306799730593,0.03632976879631801,0.8572362954887207,0.02855274090225586,0.2,0.0011357270643422418,101586.60352749738,40.4270433375241,75.07879476968762,101702.10936560459,198627865.39482942,290.3114156571424,290.3114157005879,0.0,0.041826898355341896,3.749475665947198e-12,1.5682893756540133e-13,7.977973951750052e-08,0.5116139880601525,0.08237573722560804,0.22716109242748483,141386.8721030953
resolved_M0_factor_0p3,resolved,76418.53131779208,1100.0,0.8861298304924493,0.08928120609666892,1.85730663396822e-07,2.1364175587943613e-08,2.070948389847656e-07,1.4930835811841586e-10,5.1941524102337035e-08,4.144754394527848e-07,4.144754394527848e-07,2.1364175587943613e-08,0.07354752198451674,0.003945705375052159,0.03637694214798179,0.8576847231030907,0.028463055379381853,0.2,0.0011361240526662662,101599.24415967446,40.44622268431274,75.1144135565808,101714.80479591536,198617418.7330891,289.901365313151,289.90136523487513,7.827588888176251e-08,0.041789592744719085,3.7486851522663516e-12,1.5665602584138608e-13,7.977973951750052e-08,0.5115169955701583,0.08225439865206556,0.22704492712173963,141371.50893812237
resolved_M0_factor_0p3,resolved,76538.53131779208,1100.0,0.886154641219245,0.08929998412429942,1.853546316949002e-07,2.140142493623582e-08,2.0675605663113602e-07,1.4906304179027302e-10,5.189597336371077e-08,4.141565032292682e-07,4.141565032292682e-07,2.140142493623582e-08,0.07347219040210186,0.003949095621276154,0.03642407275737695,0.8581316784196789,0.02837366431606423,0.2,0.0011365206888541745,101611.86513528026,40.465385183200326,75.15000105451489,101727.48052151797,198606989.99923664,289.49211721971517,289.4921171039454,1.1576975111893262e-07,0.04175237790687204,3.747895842878059e-12,1.5648356358743945e-13,7.977973951750052e-08,0.5114201127618289,0.08213330661936827,0.22692899969273816,141356.19473276625
resolved_M0_factor_0p3,resolved,76658.53131779208,1100.0,0.886179411414719,0.08931874151020192,1.8497966053907164e-07,2.14386350768992e-08,2.0641829561597083e-07,1.4881827442902786e-10,5.185045435076364e-08,4.138377260568866e-07,4.138377260568866e-07,2.14386350768992e-08,0.07339695038840383,0.003952477548582654,0.036471160648294546,0.8585771661828057,0.028284566763438868,0.2,0.001136916973744739,101624.4665146879,40.48453087523203,75.18555733971664,101740.13660290284,198596579.13506463,289.08366905720794,289.0836689172286,1.3997936321175075e-07,0.04171525354354116,3.747107734208344e-12,1.5631154918746512e-13,7.977973951750052e-08,0.5113233393806856,0.08201246038916922,0.2268133093326895,141340.92931999106
resolved_M0_factor_0p3,resolved,76778.53131779208,1100.0,0.8862041412009424,0.08933747830792671,1.8460574588126531e-07,2.1475805980441137e-08,2.0608155186170646e-07,1.4857405429324608e-10,5.180496707744534e-08,4.135191083197584e-07,4.135191083197584e-07,2.1475805980441137e-08,0.07332180178733416,0.00395585116714819,0.03651820584457527,0.8590211911219522,0.028195761775609562,0.2,0.0011373129086267066,101637.04828785891,40.50365978949946,75.22108246621329,101752.77303011462,198586186.140573,288.6760185157035,288.6760185780313,0.0,0.04167821935961768,3.746320822697945e-12,1.561399810399083e-13,7.977973951750052e-08,0.5112266751731008,0.08189185922627322,0.22669785523746921,141325.71253176153
resolved_M0_factor_0p3,resolved,76898.53131779208,1100.0,0.886228830699467,0.08935619457083101,1.842328834381355e-07,2.1512937600781178e-08,2.0574582103891667e-07,1.4833037964941731e-10,5.175951155749766e-08,4.132006503989069e-07,4.132006503989069e-07,2.1512937600781178e-08,0.07324674444327621,0.003959216487145706,0.03656520837011104,0.8594637579518132,0.028107248409637367,0.2,0.001137708493875092,101649.61058573416,40.5227719787454,75.25657653195576,101765.38993424487,198575810.89934695,288.26916329476614,288.26916342873454,0.0,0.041641275057312736,3.745535104802202e-12,1.5596885753588918e-13,7.977973951750052e-08,0.5111301198864595,0.08177150239857667,0.226582636606525,141310.54420442943
resolved_M0_factor_0p3,resolved,77018.53131779208,1100.0,0.8862534800313443,0.08937489035208074,1.8386106907594259e-07,2.1550029900948233e-08,2.0541109897689082e-07,1.4808724877155134e-10,5.1714087804463e-08,4.128823526723631e-07,4.128823526723631e-07,2.1550029900948233e-08,0.07317177820106759,0.003962573518744526,0.036612168248843606,0.859904871372336,0.02801902572553281,0.2,0.0011381037303145618,101662.15346886513,40.5418674837716,75.2920396127187,101777.98737596162,198565453.35317904,287.8631011037169,287.8631011063505,0.0,0.0416044203419828,3.744750576991058e-12,1.557981770810186e-13,7.977973951750052e-08,0.5110336732690728,0.08165138917713725,0.22646765264300728,141295.4241733461
resolved_M0_factor_0p3,resolved,77138.53131779208,1100.0,0.8862780893171437,0.08939356570465218,1.834902988090316e-07,2.1587082853151102e-08,2.0507738166218268e-07,1.4784465994103327e-10,5.166869583168188e-08,4.1256421551514323e-07,4.1256421551514323e-07,2.1587082853151102e-08,0.07309690290598289,0.003965922272110314,0.036659085504763045,0.860344536068758,0.02793109278624839,0.2,0.001138498619220343,101674.67692735499,40.5609463334087,75.32747176204474,101790.56534545045,198555113.50206923,287.4578296614191,287.4578295404751,1.209440370075754e-07,0.041567654922114144,3.7439672357489445e-12,1.556279380953137e-13,7.977973951750052e-08,0.5109373350700898,0.08153151883611318,0.22635290255367346,141280.35227285296
resolved_M0_factor_0p3,resolved,77258.53131779208,1100.0,0.8863026586769559,0.08941222068133288,1.831205686714084e-07,2.1624096430201343e-08,2.0474466510160976e-07,1.4760261144666802e-10,5.162333565229047e-08,4.122462392992267e-07,4.122462392992267e-07,2.1624096430201343e-08,0.07302211840373171,0.003969262757405035,0.03670596016190733,0.8607827567116506,0.02784344865766988,0.2,0.0011388931618636947,101687.18095132265,40.58000855638337,75.3628730332834,101803.12383291232,198544791.3460176,287.0533466960689,287.0533466681471,2.79217715615232e-08,0.04153097850737316,3.743185077574669e-12,1.554581390058735e-13,7.977973951750052e-08,0.5108411050394952,0.08141189065270292,0.22623838554879305,141265.32833806734
resolved_M0_factor_0p3,resolved,77378.53131779208,1100.0,0.8863271882303622,0.08943085533472075,1.8275187446331692e-07,2.166107058818794e-08,2.0441294505150488e-07,1.4736110158501346e-10,5.157800727922192e-08,4.119284243935772e-07,4.119284243935772e-07,2.166107058818794e-08,0.07294742454048699,0.003972594984786927,0.03675279224436398,0.8612195379569718,0.02775609240860564,0.2,0.0011392873586008778,101699.66567195456,40.599054205124766,75.39824352380315,101815.66296968349,198534486.76860926,286.64964994514384,286.64964986842296,7.672088031540625e-08,0.041494390804734965,3.742404098981345e-12,1.5528877823237395e-13,7.977973951750052e-08,0.5107449829282695,0.08129250390712815,0.22612410084212553,141250.35220846435
resolved_M0_factor_0p3,resolved,77400.0,1100.0,0.8863315696066352,0.08943418555357506,1.8238421225947992e-07,2.16980053010308e-08,2.0408221756051072e-07,1.4712012865979183e-10,5.1532710725214696e-08,4.116107711642418e-07,4.116107711642418e-07,2.16980053010308e-08,0.07293407757210307,0.003973189663638618,0.036761163157623115,0.8612974241331423,0.02774051517337155,0.2,0.0011396812106942466,101712.1310794645,40.61808330818835,75.43358328663552,101828.18274605932,198524199.76984417,286.24673715566894,286.2467370955683,6.010066044837004e-08,0.041457891526223534,3.7416242964963865e-12,1.5511985421602964e-13,7.977973951750052e-08,0.5107278198262858,0.08117335788270406,0.22601004765105437,141235.42372071283
resolved_QM_500,resolved,120.0,950.0000000000001,0.6600186905990246,0.05000021189655479,1.5575499187164717e-07,0.0,1.5575499187164717e-07,8.97437143055394e-11,5.212451174064308e-15,0.0,0.0,0.0,0.33998130940034993,6.254941408877169e-13,0.0,1.2923094859997675e-07,0.1999999741538103,0.2,0.00023104377341146614,6578466.659807975,532.0927528376659,988.172255269951,6579986.924816083,250000000.0,307.7314516960405,46.50465168037593,261.2268000156646,0.1106902352760143,1.5952668442597287e-14,1.7658046231913425e-15,5.0778263157337946e-08,0.8245470652935468,0.8373086682927073,0.9943090827225483,261662328.67816046
resolved_QM_500,resolved,240.0,960.0000000000001,0.6600452481466842,0.05000052867916375,2.2131289716357486e-07,0.0,2.2131289716357486e-07,1.4020486523079495e-10,1.5536957161791137e-13,5.318229940185639e-13,5.318229940185639e-13,0.0,0.3399547517702271,1.9269842298816816e-11,6.381875928222766e-11,4.6034801935633954e-07,0.19999990793039613,0.2,0.00024447573904338597,4629377.586261258,396.2165426813309,735.8307221224717,4630509.633526063,250000000.0,416.5406334344622,66.07952600180275,350.46110743265945,0.11107025942215461,2.3767434130435065e-14,2.6398550746663942e-15,5.0778263157337946e-08,0.824533428151375,0.8372975358401104,0.9943060605257384,184031212.5067447
resolved_QM_500,resolved,360.0,970.0000000000001,0.660082769974975,0.05000099926139152,3.1268190242187263e-07,7.928568060225494e-23,3.126819024218727e-07,2.1743864738951723e-10,3.901343798666599e-13,1.3635652791979187e-12,1.3635652791979187e-12,7.928568060225494e-23,0.33991722973149263,6.608595442832427e-11,2.274465927764636e-10,1.1045523016995857e-06,0.19999977908953967,0.2,0.0002584712906913745,3276239.3205232807,296.46145880221627,550.5712806326874,3277086.3532627155,250000000.0,561.0218869809715,93.36221526079296,467.6596717201786,0.11145757908259514,3.518395605778908e-14,3.9215185647495786e-15,5.0778263157337946e-08,0.8245141573414372,0.8372817136783359,0.9943017635295999,130163250.89389572
resolved_QM_500,resolved,480.0,980.0000000000001,0.6601354886771731,0.05000169398875589,4.3932251831927204e-07,7.516946200452521e-22,4.393225183192728e-07,3.347912694474443e-10,7.546711631649848e-13,2.655419142905158e-12,2.655419142905158e-12,7.516946200452521e-22,0.33986451062008355,1.566464477872101e-10,5.460968898348792e-10,2.2308034718814944e-06,0.19999955383930565,0.2,0.00027304441177757245,2331443.7672630865,222.8665446732882,413.89501153610667,2332080.528819296,250000000.0,751.920222332783,131.17874323339169,620.7414790993914,0.11185269309168225,5.1759099786419844e-14,5.789394703112175e-15,5.0778263157337946e-08,0.824487074491899,0.8372593514603615,0.9942956870235634,92563545.97664006
resolved_QM_500,resolved,600.0,990.0000000000001,0.6602091568154185,0.05000271343494406,6.139011520443448e-07,4.034536628313208e-21,6.139011520443489e-07,5.118144966337424e-10,1.3170066217815434e-12,4.648662480716517e-12,4.648662480716517e-12,4.034536628313208e-21,0.33979084176595803,3.1468713256950005e-10,1.1039363870367171e-09,4.093962443784345e-06,0.19999918120751126,0.2,0.0002882094441926344,1668067.6969083305,168.31201144184178,312.5794498205633,1668548.588369593,250000000.0,1002.899907275404,183.31362895950585,819.5862783158981,0.11225628400024662,7.567847962428274e-14,8.49538490141036e-15,5.0778263157337946e-08,0.8244492155325823,0.8372279167941502,0.9942871385607952,66168803.17341716
resolved_QM_500,resolved,720.0,1000.0000000000001,0.6603115507041526,0.05000420056872063,8.532824061178994e-07,1.6538952961202943e-20,8.53282406117916e-07,7.769168152232041e-10,2.1790648003975743e-12,7.704736710838104e-12,7.704736710838104e-12,1.6538952961202943e-20,0.3396884466911679,5.761746871825893e-10,2.0285047903526153e-09,7.075674937729413e-06,0.19999858486501246,0.2,0.0003039812683242717,1199738.718143184,127.68314730467664,237.1258449943995,1200103.527135483,250000000.0,1331.224109492755,254.8073191765964,1076.4167903161585,0.11266924788873789,1.099925818594426e-13,1.2392781471443832e-14,5.0778263157337946e-08,0.8243965671460342,0.8371839605243825,0.9942751717607925,47536828.250005685
resolved_QM_500,resolved,840.0,1010.0000000000001,0.6604531260103716,0.05000635749321028,1.1797942184914105e-06,5.794083018573152e-20,1.1797942184914685e-06,1.171017046802905e-09,3.4928622302613705e-12,1.2362511239607663e-11,1.2362511239607663e-11,5.794083018573152e-20,0.3395468694823045,9.95317747273473e-10,3.5120061321526346e-09,1.1743242757179155e-05,0.19999765135144856,0.2,0.0003203755694781266,867342.3385584853,97.28752202212864,180.67682661252465,867620.30290712,250000000.0,1758.5432476228757,352.3360613293369,1406.2071862935388,0.1130927152903138,1.5893482352887808e-13,1.7974370747067676e-14,5.0778263157337946e-08,0.8243237210405953,0.8371228061312079,0.9942584972919635,34313363.74707518
