attained,min_reduction,median_reduction,max_reduction,span20,span30,A_TS,tier,rejection_reason,candidate_id,rho_high_final,rho_two_final,G_high_final_nm,G_two_final_nm,switched,projection_only
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,217074,0.7144171736532788,0.7144171736532788,1779.3231448106742,1779.3231448106742,False,False
False,0.005285463275703339,0.006115168146932526,0.006941329588070033,0.0,0.0,0.00010488644866763517,Tier_C,,846035,0.967117263128068,0.9935297820966431,303.64997431747895,299.5039858974949,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,368155,0.7149905327109943,0.7149905327109943,482.74530684005754,482.74530684005754,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,830112,0.7091082843069354,0.7091082843069354,49461.34561557138,49461.34561557138,False,False
True,0.010442243112497862,0.017078840976610277,0.024611525829689396,0.0,0.0,0.0004853806415725164,Tier_C,,964181,0.9936180905037791,0.9936440894433952,391.49805939559,376.3991977310666,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,524347,0.7000015139690825,0.7000015139690825,241.6812809107581,241.6812809107581,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,190476,0.7075967766406567,0.7075967766406567,332.2635224674777,332.2635224674777,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,681279,0.7149907744424907,0.7149907744424907,312.7579797121421,312.7579797121421,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,844043,0.7046301717138255,0.7046301717138255,72922.54773840819,72922.54773840819,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,771461,0.7000003097219357,0.7000003097219357,24798.699387594508,24798.699387594508,False,False
