candidate_id,T1_C,T2_C,rho_switch,rho_target,rho_final,growth_fraction,classification
877192,1400,1100,0.88,0.98,0.9198007721167939,0.3939546235259348,mixed
877192,1400,1150,0.88,0.98,0.9546869078544714,0.39749751521685317,mixed
877192,1400,1200,0.88,0.98,0.9947405353459681,0.41163975992321067,grain_growth
877192,1400,1250,0.88,0.98,0.9949910009617359,0.4136136832674635,grain_growth
877192,1400,1300,0.88,0.98,0.9946272445376177,0.41596020530782774,grain_growth
877192,1400,1350,0.88,0.98,0.9944416544362296,0.4246982442398808,grain_growth
877192,1400,1400,0.88,0.98,0.9943104854803767,0.45513784984398886,grain_growth
877192,1400,1450,0.88,0.98,0.9923972687427323,0.5299156212086729,grain_growth
877192,1400,1500,0.88,0.98,0.9924158788149887,0.7037152176613974,grain_growth
996327,1400,800,0.88,0.98,0.8872102127306903,151.99991222820668,mixed
996327,1400,850,0.88,0.98,0.8872107155674598,151.99991246442767,mixed
996327,1400,900,0.88,0.98,0.8872150087478397,151.9999147291387,mixed
996327,1400,950,0.88,0.98,0.8872456446281644,151.9999327071776,mixed
996327,1400,1000,0.88,0.98,0.8874321514579383,152.00005345301724,mixed
996327,1400,1050,0.88,0.98,0.8884153464001981,152.00075016507023,mixed
996327,1400,1100,0.88,0.98,0.8929104738523361,152.00420276367686,mixed
996327,1400,1150,0.88,0.98,0.9099885214960839,152.0183146280368,mixed
996327,1400,1200,0.88,0.98,0.954196087602206,152.0636356163097,mixed
996327,1400,1250,0.88,0.98,0.9948603002073586,152.1862929353931,grain_growth
996327,1400,1300,0.88,0.98,0.994686863169804,152.30102664735642,grain_growth
996327,1400,1350,0.88,0.98,0.9941736906227912,152.7014447927112,grain_growth
996327,1400,1400,0.88,0.98,0.9943319430898626,153.9000160133206,grain_growth
996327,1400,1450,0.88,0.98,0.9948490985723458,157.6600985154288,grain_growth
996327,1400,1500,0.88,0.98,0.9948490985723458,165.0176966200304,grain_growth
261238,1400,800,0.88,0.98,0.8999095077128778,1.6026580109731912,mixed
261238,1400,850,0.88,0.98,0.8999126893155843,1.602658487550773,mixed
261238,1400,900,0.88,0.98,0.8999398499943975,1.6026625653001196,mixed
261238,1400,950,0.88,0.98,0.9001334803975778,1.6026853630102686,mixed
261238,1400,1000,0.88,0.98,0.9013052373687815,1.6028324594502408,mixed
261238,1400,1050,0.88,0.98,0.907286218340653,1.6030085917073285,mixed
261238,1400,1100,0.88,0.98,0.9307898744388767,1.6044916353521752,mixed
261238,1400,1150,0.88,0.98,0.9796619931823954,1.6111778153062244,mixed
261238,1400,1200,0.88,0.98,0.9949666126442739,1.6200389933842443,grain_growth
261238,1400,1250,0.88,0.98,0.9948852373001492,1.622950190810343,grain_growth
261238,1400,1300,0.88,0.98,0.9943300582982936,1.6325766358768772,grain_growth
261238,1400,1350,0.88,0.98,0.9945361923367861,1.6700949112989258,grain_growth
261238,1400,1400,0.88,0.98,0.9945097005594778,1.7783430809373875,grain_growth
261238,1400,1450,0.88,0.98,0.9929113861527957,2.032292205705054,grain_growth
261238,1400,1500,0.88,0.98,0.9929113861527957,2.565847944185469,grain_growth
939436,1400,800,0.88,0.98,0.8921236383034105,6.516865465241194,mixed
939436,1400,850,0.88,0.98,0.892133172345189,6.516865592298975,mixed
939436,1400,900,0.88,0.98,0.8922145406038583,6.516866810453632,mixed
939436,1400,950,0.88,0.98,0.8927934869141911,6.516876481815554,mixed
939436,1400,1000,0.88,0.98,0.8962547087066719,6.516941494627114,mixed
939436,1400,1050,0.88,0.98,0.9128124439089071,6.517318563255811,mixed
939436,1400,1100,0.88,0.98,0.96137794881557,6.5192358350967705,mixed
939436,1400,1150,0.88,0.98,0.9949376877416143,6.5245294755605245,grain_growth
939436,1400,1200,0.88,0.98,0.9947490184918557,6.5259646561797915,grain_growth
939436,1400,1250,0.88,0.98,0.9949126239861034,6.531729363957099,grain_growth
939436,1400,1300,0.88,0.98,0.9947058602837462,6.553249597218772,grain_growth
939436,1400,1350,0.88,0.98,0.993392515596425,6.617293855178008,grain_growth
939436,1400,1400,0.88,0.98,0.9930992527865175,6.81340114600062,grain_growth
939436,1400,1450,0.88,0.98,0.9930992527865175,7.3085953829624835,grain_growth
939436,1400,1500,0.88,0.98,0.9930992527865175,8.381338532280735,grain_growth
846035,1400,800,0.88,0.98,0.8825087376684922,1.9746074560072224,mixed
846035,1400,850,0.88,0.98,0.8825276228823511,1.9746075046476643,mixed
846035,1400,900,0.88,0.98,0.8826887432649582,1.9746079674504027,mixed
846035,1400,950,0.88,0.98,0.8838322706791581,1.9746114320859083,mixed
846035,1400,1000,0.88,0.98,0.8905637304588396,1.9746329501142466,mixed
846035,1400,1050,0.88,0.98,0.9202419513008953,1.9747593890837694,mixed
846035,1400,1100,0.88,0.98,0.9819002890124903,1.9754022372276814,grain_growth
846035,1400,1150,0.88,0.98,0.9949194831346718,1.9760959072242765,grain_growth
846035,1400,1200,0.88,0.98,0.9949314714446283,1.9765061954729002,grain_growth
846035,1400,1250,0.88,0.98,0.9941799158333948,1.9781499723281892,grain_growth
846035,1400,1300,0.88,0.98,0.9946403508459674,1.984741502379734,grain_growth
846035,1400,1350,0.88,0.98,0.9949174088081212,2.007157509183062,grain_growth
846035,1400,1400,0.88,0.98,0.9949174110316791,2.070191693860733,grain_growth
846035,1400,1450,0.88,0.98,0.9949174126498694,2.22651884895555,grain_growth
846035,1400,1500,0.88,0.98,0.9949174129736569,2.553418343028683,grain_growth
426135,1400,800,0.88,0.98,0.885205835634734,5.479795063259946,mixed
426135,1400,850,0.88,0.98,0.885206099586148,5.47979507760119,mixed
426135,1400,900,0.88,0.98,0.8852083532031179,5.479795214942093,mixed
426135,1400,950,0.88,0.98,0.8852244359596746,5.479796295533233,mixed
426135,1400,1000,0.88,0.98,0.8853223863711803,5.479803142356264,mixed
426135,1400,1050,0.88,0.98,0.8858399130514353,5.479833146494192,mixed
426135,1400,1100,0.88,0.98,0.8882317586946447,5.479967140355017,mixed
426135,1400,1150,0.88,0.98,0.8977541935066302,5.480596569723994,mixed
426135,1400,1200,0.88,0.98,0.9274640205579343,5.4831570883637255,mixed
426135,1400,1250,0.88,0.98,0.9787846759909814,5.492616737840205,mixed
426135,1400,1300,0.88,0.98,0.9947609729751871,5.509005513611661,grain_growth
426135,1400,1350,0.88,0.98,0.9946388173148846,5.535459010579961,grain_growth
426135,1400,1400,0.88,0.98,0.9941470641836874,5.61103085412559,grain_growth
426135,1400,1450,0.88,0.98,0.993588582434727,5.813521491506857,grain_growth
426135,1400,1500,0.88,0.98,0.993588582434727,6.311020076118337,grain_growth
973131,1400,800,0.88,0.98,0.8891109248752129,3.4482026401780645,mixed
973131,1400,850,0.88,0.98,0.8891129398603157,3.4482122574953307,mixed
973131,1400,900,0.88,0.98,0.8891301424837148,3.4483020056052123,mixed
973131,1400,950,0.88,0.98,0.8892528391486785,3.448906658505396,mixed
973131,1400,1000,0.88,0.98,0.8899975225924222,3.451780086579862,mixed
973131,1400,1050,0.88,0.98,0.8938591098955891,3.4662681363210472,mixed
973131,1400,1100,0.88,0.98,0.9101938714934931,3.53899028926286,mixed
973131,1400,1150,0.88,0.98,0.9553913276623741,3.8567441375516065,mixed
973131,1400,1200,0.88,0.98,0.9949618215118168,3.497620517158955,grain_growth
973131,1400,1250,0.88,0.98,0.9949822454918293,3.5043606803453926,grain_growth
973131,1400,1300,0.88,0.98,0.994485836070005,3.518297999560202,grain_growth
973131,1400,1350,0.88,0.98,0.9943310716339573,3.5676968223155487,grain_growth
973131,1400,1400,0.88,0.98,0.993648306998197,3.7108063817825228,grain_growth
973131,1400,1450,0.88,0.98,0.9948028413072886,4.160768179008241,grain_growth
973131,1400,1500,0.88,0.98,0.9948028413072886,5.1826093487212175,grain_growth
841578,1400,800,0.88,0.98,0.8828814270499228,4.0356043156864665,mixed
841578,1400,850,0.88,0.98,0.8828996721434345,4.035604632638557,mixed
841578,1400,900,0.88,0.98,0.8830553286604554,4.035607671385762,mixed
841578,1400,950,0.88,0.98,0.8841599409121255,4.035631796982745,mixed
841578,1400,1000,0.88,0.98,0.8906573800908664,4.035793969642893,mixed
841578,1400,1050,0.88,0.98,0.9191912518226544,4.036734406432146,mixed
841578,1400,1100,0.88,0.98,0.9775664537250545,4.041512257044282,mixed
841578,1400,1150,0.88,0.98,0.9941451678449668,4.063008087388531,grain_growth
841578,1400,1200,0.88,0.98,0.9946511386684496,4.148668676026508,grain_growth
841578,1400,1250,0.88,0.98,0.9949970159821145,4.223853165159393,grain_growth
841578,1400,1300,0.88,0.98,0.994987018713905,4.2333769894267785,grain_growth
841578,1400,1350,0.88,0.98,0.9949518475935406,4.310056115566483,grain_growth
841578,1400,1400,0.88,0.98,0.9949663458163092,4.637434312191423,grain_growth
841578,1400,1450,0.88,0.98,0.9940162204360685,5.2611890432995585,grain_growth
841578,1400,1500,0.88,0.98,0.9929363247936764,6.412194878270978,grain_growth
681772,1400,800,0.88,0.98,0.8904311452149245,0.5667978496149277,mixed
681772,1400,850,0.88,0.98,0.8904316413793859,0.5667980049494938,mixed
681772,1400,900,0.88,0.98,0.8904358775813372,0.5667990070959774,mixed
681772,1400,950,0.88,0.98,0.8904661063065196,0.5668006812582729,mixed
681772,1400,1000,0.88,0.98,0.890650113233171,0.5668121234518841,mixed
681772,1400,1050,0.88,0.98,0.8916195291540654,0.5668829753387896,mixed
681772,1400,1100,0.88,0.98,0.896038977182215,0.5672431955743671,mixed
681772,1400,1150,0.88,0.98,0.9126534015503716,0.568869219209605,mixed
681772,1400,1200,0.88,0.98,0.9548332649773142,0.5754356113920978,mixed
681772,1400,1250,0.88,0.98,0.9949855124273046,0.5981686109838062,grain_growth
681772,1400,1300,0.88,0.98,0.9949293751775096,0.6009434270560436,grain_growth
681772,1400,1350,0.88,0.98,0.9949517067739904,0.6060750387771427,grain_growth
681772,1400,1400,0.88,0.98,0.9948676307076572,0.6199435828595847,grain_growth
681772,1400,1450,0.88,0.98,0.9941828641375882,0.6589858040845988,grain_growth
681772,1400,1500,0.88,0.98,0.9937289799758666,0.7562452057420634,grain_growth
252226,1400,800,0.88,0.98,0.8895144327421993,5.2691080901977285,mixed
252226,1400,850,0.88,0.98,0.889520100720233,5.269108234460429,mixed
252226,1400,900,0.88,0.98,0.8895684825901716,5.269109616447061,mixed
252226,1400,950,0.88,0.98,0.8899131680737495,5.269120517580456,mixed
252226,1400,1000,0.88,0.98,0.8919903273989574,5.269190800743457,mixed
252226,1400,1050,0.88,0.98,0.9023574895477046,5.269583907957782,mixed
252226,1400,1100,0.88,0.98,0.9391072066429526,5.271597556251345,mixed
252226,1400,1150,0.88,0.98,0.9916076192104887,5.279754820882723,grain_growth
252226,1400,1200,0.88,0.98,0.9949444953539669,5.284067674277652,grain_growth
252226,1400,1250,0.88,0.98,0.9945365861722861,5.29148832823285,grain_growth
252226,1400,1300,0.88,0.98,0.9947736766673075,5.321847550254137,grain_growth
252226,1400,1350,0.88,0.98,0.9946632039369752,5.418462652075956,grain_growth
252226,1400,1400,0.88,0.98,0.9941786060904845,5.6964122564450035,grain_growth
252226,1400,1450,0.88,0.98,0.9941786060904845,6.419622569896657,grain_growth
252226,1400,1500,0.88,0.98,0.9941786060904845,8.03248110597175,grain_growth
372154,1400,800,0.88,0.98,0.900947577277623,2.251396326244946,mixed
372154,1400,850,0.88,0.98,0.9009491835532634,2.2513965347960867,mixed
372154,1400,900,0.88,0.98,0.9009628970089816,2.251397740873864,mixed
372154,1400,950,0.88,0.98,0.901060713947897,2.251405937118256,mixed
372154,1400,1000,0.88,0.98,0.9016546419730325,2.2514627140190306,mixed
372154,1400,1050,0.88,0.98,0.9047413995925095,2.251791995402238,mixed
372154,1400,1100,0.88,0.98,0.9179370612697864,2.2534657656822272,mixed
372154,1400,1150,0.88,0.98,0.9560275998414713,2.261014092989053,mixed
372154,1400,1200,0.88,0.98,0.9949756247423011,2.288949568989963,grain_growth
372154,1400,1250,0.88,0.98,0.9949946523517456,2.291857755705491,grain_growth
372154,1400,1300,0.88,0.98,0.9947489637377602,2.2978324059897024,grain_growth
372154,1400,1350,0.88,0.98,0.9940275001867387,2.3200838547601723,grain_growth
372154,1400,1400,0.88,0.98,0.9947890058558199,2.406496383848176,grain_growth
372154,1400,1450,0.88,0.98,0.9941414065982784,2.633135623280313,grain_growth
372154,1400,1500,0.88,0.98,0.9941464662337912,3.1431603249238336,grain_growth
282436,1400,800,0.88,0.98,0.8965582115792717,1.8439488451777915,mixed
282436,1400,850,0.88,0.98,0.8965647834603157,1.8439506500683933,mixed
282436,1400,900,0.88,0.98,0.8966208777845597,1.8439671111212852,mixed
282436,1400,950,0.88,0.98,0.8970203396453091,1.8440596616817517,mixed
282436,1400,1000,0.88,0.98,0.8994212753683729,1.844229236728081,mixed
282436,1400,1050,0.88,0.98,0.9112372882814779,1.8443029734661116,mixed
282436,1400,1100,0.88,0.98,0.9505472124705177,1.8445199864944586,mixed
282436,1400,1150,0.88,0.98,0.9949665664995566,1.8464660628230471,grain_growth
282436,1400,1200,0.88,0.98,0.9949556500498509,1.8467781298350001,grain_growth
282436,1400,1250,0.88,0.98,0.9949537123174309,1.8474657882244538,grain_growth
282436,1400,1300,0.88,0.98,0.9940542332061171,1.849670203196252,grain_growth
282436,1400,1350,0.88,0.98,0.9926737471812527,1.8567664133566577,grain_growth
282436,1400,1400,0.88,0.98,0.9877175388074285,1.878088716375546,grain_growth
282436,1400,1450,0.88,0.98,0.9877175388074285,1.938175151810006,grain_growth
282436,1400,1500,0.88,0.98,0.9877175388074285,2.0801340422554904,grain_growth
389108,1400,800,0.88,0.98,0.888120549507397,0.8201897016283655,mixed
389108,1400,850,0.88,0.98,0.8881272648758272,0.8201897199036834,mixed
389108,1400,900,0.88,0.98,0.8881845848988613,0.8201898959612353,mixed
389108,1400,950,0.88,0.98,0.88859282512233,0.8201912937454161,mixed
389108,1400,1000,0.88,0.98,0.8910483824931608,0.820200689965225,mixed
389108,1400,1050,0.88,0.98,0.9031821764083244,0.8202551885079656,mixed
389108,1400,1100,0.88,0.98,0.9442894437599753,0.8205323299409932,mixed
389108,1400,1150,0.88,0.98,0.9945383547644516,0.821784663330706,grain_growth
389108,1400,1200,0.88,0.98,0.9948052996443605,0.822049388677953,grain_growth
389108,1400,1250,0.88,0.98,0.9946105007212546,0.8227419983062856,grain_growth
389108,1400,1300,0.88,0.98,0.9940471570309236,0.825497098643613,grain_growth
389108,1400,1350,0.88,0.98,0.9949258430519117,0.8355264784222092,grain_growth
389108,1400,1400,0.88,0.98,0.9934965662029828,0.863250348902568,grain_growth
389108,1400,1450,0.88,0.98,0.9934965662029828,0.9378275632677426,grain_growth
389108,1400,1500,0.88,0.98,0.9934965662029828,1.1091766351731462,grain_growth
276584,1400,800,0.88,0.98,0.8968278050842202,4.108582673265124,mixed
276584,1400,850,0.88,0.98,0.8968319585575207,4.1085872699904415,mixed
276584,1400,900,0.88,0.98,0.8968674144651511,4.108631038238013,mixed
276584,1400,950,0.88,0.98,0.8971201080345919,4.108960135958017,mixed
276584,1400,1000,0.88,0.98,0.898646503654675,4.110562444593671,mixed
276584,1400,1050,0.88,0.98,0.9063618543633348,4.113522340178961,mixed
276584,1400,1100,0.88,0.98,0.9353434560025558,4.11514014934932,mixed
276584,1400,1150,0.88,0.98,0.9863072443226554,4.118869983231005,grain_growth
276584,1400,1200,0.88,0.98,0.994992759935638,4.125542895272538,grain_growth
276584,1400,1250,0.88,0.98,0.9949675667244384,4.12908169775422,grain_growth
276584,1400,1300,0.88,0.98,0.9946127900221131,4.142295670873962,grain_growth
276584,1400,1350,0.88,0.98,0.9943281258353143,4.18961013795698,grain_growth
276584,1400,1400,0.88,0.98,0.9929480530733733,4.3189519848884395,grain_growth
276584,1400,1450,0.88,0.98,0.9929481532647081,4.653504632300328,grain_growth
276584,1400,1500,0.88,0.98,0.9929481742424507,5.326344003424671,grain_growth
518624,1400,800,0.88,0.98,0.8884010194344314,4.4953973769286915,mixed
518624,1400,850,0.88,0.98,0.888407527443081,4.49540990021189,mixed
518624,1400,900,0.88,0.98,0.8884630764376177,4.495527203668506,mixed
518624,1400,950,0.88,0.98,0.8888586472723629,4.496309743817332,mixed
518624,1400,1000,0.88,0.98,0.8912359135218437,4.498624735945981,mixed
518624,1400,1050,0.88,0.98,0.9029280785800006,4.500422392987299,mixed
518624,1400,1100,0.88,0.98,0.9417203497603306,4.50104543942347,mixed
518624,1400,1150,0.88,0.98,0.9860012087294939,4.5207239740218315,grain_growth
518624,1400,1200,0.88,0.98,0.9901857175060661,4.6000911285988435,grain_growth
518624,1400,1250,0.88,0.98,0.9905504891526851,4.875922380376584,grain_growth
518624,1400,1300,0.88,0.98,0.9916243334585095,5.660625056557714,grain_growth
518624,1400,1350,0.88,0.98,0.9941368811150617,7.372069792500543,grain_growth
518624,1400,1400,0.88,0.98,0.9949906223811212,8.062365501722347,grain_growth
518624,1400,1450,0.88,0.98,0.994987631061275,8.195058019278633,grain_growth
518624,1400,1500,0.88,0.98,0.9949324801497814,8.30125518933921,grain_growth
197220,1400,800,0.88,0.98,0.8823790652977124,2.7586717019390155,mixed
197220,1400,850,0.88,0.98,0.8823818855419828,2.758675093171047,mixed
197220,1400,900,0.88,0.98,0.882405962319418,2.75870459803063,mixed
197220,1400,950,0.88,0.98,0.8825776561888494,2.7588338644893406,mixed
197220,1400,1000,0.88,0.98,0.8836185007010863,2.7589802692143777,mixed
197220,1400,1050,0.88,0.98,0.8889818351573401,2.7590332307418373,mixed
197220,1400,1100,0.88,0.98,0.9109977427308998,2.7590524723456293,mixed
197220,1400,1150,0.88,0.98,0.9648811265918578,2.7596922018744823,mixed
197220,1400,1200,0.88,0.98,0.9949307995768905,2.7616518907975403,grain_growth
197220,1400,1250,0.88,0.98,0.9947744344773909,2.7633755510676714,grain_growth
197220,1400,1300,0.88,0.98,0.9945530029730503,2.7700414061838434,grain_growth
197220,1400,1350,0.88,0.98,0.9944760957781813,2.7914257810406626,grain_growth
197220,1400,1400,0.88,0.98,0.9946960953817952,2.855360844873351,grain_growth
197220,1400,1450,0.88,0.98,0.9946960953817952,3.0165410975033504,grain_growth
197220,1400,1500,0.88,0.98,0.9946960953817952,3.3634463031523554,grain_growth
583734,1400,800,0.88,0.98,0.8904075359855845,196.40479220212083,mixed
583734,1400,850,0.88,0.98,0.89040795606551,196.40496370001333,mixed
583734,1400,900,0.88,0.98,0.8904115426773719,196.4065763108182,mixed
583734,1400,950,0.88,0.98,0.8904371366743024,196.4178511872402,mixed
583734,1400,1000,0.88,0.98,0.8905929548509671,196.47203154256667,mixed
583734,1400,1050,0.88,0.98,0.8914145330842517,196.733048388406,mixed
583734,1400,1100,0.88,0.98,0.8951745846869443,198.03463817814543,mixed
583734,1400,1150,0.88,0.98,0.9095426440105314,203.88733664161128,mixed
583734,1400,1200,0.88,0.98,0.9482544135311066,197.47324441788663,mixed
583734,1400,1250,0.88,0.98,0.9925668632911565,200.45504032999386,grain_growth
583734,1400,1300,0.88,0.98,0.994862804479115,201.52647927778446,grain_growth
583734,1400,1350,0.88,0.98,0.9948897038278324,202.75797753547806,grain_growth
583734,1400,1400,0.88,0.98,0.9944654762106319,206.62890871102715,grain_growth
583734,1400,1450,0.88,0.98,0.9944384842601511,218.23974094626837,grain_growth
583734,1400,1500,0.88,0.98,0.9943867251092942,247.9420913026113,grain_growth
76465,1400,800,0.88,0.98,0.8925966885313357,3.1074471762123297,mixed
76465,1400,850,0.88,0.98,0.8926045472452967,3.1074472199928103,mixed
76465,1400,900,0.88,0.98,0.8926716223293167,3.107447631251338,mixed
76465,1400,950,0.88,0.98,0.8931491249686462,3.107450449738505,mixed
76465,1400,1000,0.88,0.98,0.8960133077065598,3.10746068599009,mixed
76465,1400,1050,0.88,0.98,0.9099573900584619,3.1075189218646946,mixed
76465,1400,1100,0.88,0.98,0.9541397132947669,3.1078225885114517,mixed
76465,1400,1150,0.88,0.98,0.994924701616709,3.108902717098469,grain_growth
76465,1400,1200,0.88,0.98,0.9947799958561365,3.1092021850352536,grain_growth
76465,1400,1250,0.88,0.98,0.9942017519860262,3.1103955769896663,grain_growth
76465,1400,1300,0.88,0.98,0.9947232201929578,3.1154288256805156,grain_growth
76465,1400,1350,0.88,0.98,0.9942166253291409,3.131744175927931,grain_growth
76465,1400,1400,0.88,0.98,0.9942166253291409,3.180159293624315,grain_growth
76465,1400,1450,0.88,0.98,0.9942166253291409,3.307895559112545,grain_growth
76465,1400,1500,0.88,0.98,0.9942166253291409,3.6089870730513516,grain_growth
394266,1400,800,0.88,0.98,0.9888125339838542,0.5986926011604212,grain_growth
394266,1400,850,0.88,0.98,0.9888125346465961,0.5986926526012502,grain_growth
394266,1400,900,0.88,0.98,0.9888125403052264,0.5986931457852578,grain_growth
394266,1400,950,0.88,0.98,0.9888125806958596,0.5986970613379836,grain_growth
394266,1400,1000,0.88,0.98,0.9888128270361781,0.598723381995041,grain_growth
394266,1400,1050,0.88,0.98,0.9888141383823201,0.5988760235189405,grain_growth
394266,1400,1100,0.88,0.98,0.9888203377361802,0.5996517279994764,grain_growth
394266,1400,1150,0.88,0.98,0.9888456258554501,0.6031459081041657,grain_growth
394266,1400,1200,0.88,0.98,0.9889367060760511,0.6171364648573607,grain_growth
394266,1400,1250,0.88,0.98,0.9892440457970458,0.665990530607163,grain_growth
394266,1400,1300,0.88,0.98,0.9901675290611859,0.8060778373445419,grain_growth
394266,1400,1350,0.88,0.98,0.9924626359796488,1.111196659172208,grain_growth
394266,1400,1400,0.88,0.98,0.9949994961871621,1.4368419962676948,grain_growth
394266,1400,1450,0.88,0.98,0.9949698325986411,1.459430585851707,grain_growth
394266,1400,1500,0.88,0.98,0.9949878646308458,1.4873457307835767,grain_growth
179871,1400,800,0.88,0.98,0.8916901627917125,15.689847538340775,mixed
179871,1400,850,0.88,0.98,0.8916921456544414,15.689847909093135,mixed
179871,1400,900,0.88,0.98,0.8917090740277599,15.689851464199535,mixed
179871,1400,950,0.88,0.98,0.8918298140862191,15.689879689627407,mixed
179871,1400,1000,0.88,0.98,0.8925626021151769,15.690069425958374,mixed
179871,1400,1050,0.88,0.98,0.8963619404985345,15.691169859886404,mixed
179871,1400,1100,0.88,0.98,0.9124220752409995,15.696764676710107,mixed
179871,1400,1150,0.88,0.98,0.9567314677639235,15.722020920726319,mixed
179871,1400,1200,0.88,0.98,0.9949965339616481,15.805301067913025,grain_growth
179871,1400,1250,0.88,0.98,0.9949999842792165,15.824430293284216,grain_growth
179871,1400,1300,0.88,0.98,0.9947737035340436,15.879971513576812,grain_growth
179871,1400,1350,0.88,0.98,0.994902110313644,16.086386537849346,grain_growth
179871,1400,1400,0.88,0.98,0.9944661210458747,16.67224984542027,grain_growth
179871,1400,1450,0.88,0.98,0.994750530261451,18.24525069010148,grain_growth
179871,1400,1500,0.88,0.98,0.9947506315904422,21.459861545194663,grain_growth
927670,1400,800,0.88,0.98,0.9046316646358864,0.25145360348667056,mixed
927670,1400,850,0.88,0.98,0.9046366200359811,0.2514536364426727,mixed
927670,1400,900,0.88,0.98,0.9046789181674032,0.2514539526850088,mixed
927670,1400,950,0.88,0.98,0.9049802006725151,0.25145646344024164,mixed
927670,1400,1000,0.88,0.98,0.9067935315681211,0.2514733410102459,mixed
927670,1400,1050,0.88,0.98,0.9157836339145896,0.2515712217442432,mixed
927670,1400,1100,0.88,0.98,0.9467076469494607,0.25206871062117164,mixed
927670,1400,1150,0.88,0.98,0.9866777708575118,0.2543112616019827,grain_growth
927670,1400,1200,0.88,0.98,0.992546366935594,0.2633166488191514,grain_growth
927670,1400,1250,0.88,0.98,0.9949982695712283,0.2939964616301096,grain_growth
927670,1400,1300,0.88,0.98,0.9949951388803404,0.2965128429560222,grain_growth
927670,1400,1350,0.88,0.98,0.9949755910732199,0.29869395476942096,grain_growth
927670,1400,1400,0.88,0.98,0.9944395775770208,0.30933649717987377,grain_growth
927670,1400,1450,0.88,0.98,0.9948720667960226,0.3709344754913948,grain_growth
927670,1400,1500,0.88,0.98,0.9946219125788047,0.4922896801731895,grain_growth
973759,1400,800,0.88,0.98,0.8879477289418606,6.725891759914515,mixed
973759,1400,850,0.88,0.98,0.8879536166505801,6.725891838877684,mixed
973759,1400,900,0.88,0.98,0.8880038738959745,6.725892430787832,mixed
973759,1400,950,0.88,0.98,0.8883619072908726,6.725896818063651,mixed
973759,1400,1000,0.88,0.98,0.8905190253076644,6.725926680367125,mixed
973759,1400,1050,0.88,0.98,0.901272277661948,6.7260998847471685,mixed
973759,1400,1100,0.88,0.98,0.9391695848139135,6.726980721416915,mixed
973759,1400,1150,0.88,0.98,0.9920785562839395,6.730961846264777,grain_growth
973759,1400,1200,0.88,0.98,0.9948446695961917,6.732851519131125,grain_growth
973759,1400,1250,0.88,0.98,0.9949004779481502,6.737290169175582,grain_growth
973759,1400,1300,0.88,0.98,0.9948833774793637,6.7541979364969595,grain_growth
973759,1400,1350,0.88,0.98,0.9945987485991726,6.807013108631501,grain_growth
973759,1400,1400,0.88,0.98,0.9944020266205783,6.966573850632245,grain_growth
973759,1400,1450,0.88,0.98,0.9944020266205783,7.375665166382269,grain_growth
973759,1400,1500,0.88,0.98,0.9944020266205783,8.286582024160833,grain_growth
375964,1400,800,0.88,0.98,0.881500677715451,0.4566197117302482,mixed
375964,1400,850,0.88,0.98,0.8815140221111983,0.4566197434450432,mixed
375964,1400,900,0.88,0.98,0.8816278966627669,0.4566200470738142,mixed
375964,1400,950,0.88,0.98,0.8824374482695148,0.4566224304461406,mixed
375964,1400,1000,0.88,0.98,0.8872521796901762,0.45663752209463504,mixed
375964,1400,1050,0.88,0.98,0.9096580964859963,0.45672585256521736,mixed
375964,1400,1100,0.88,0.98,0.9679881374918591,0.45713831499112834,mixed
375964,1400,1150,0.88,0.98,0.9949558690811379,0.45798215693504685,grain_growth
375964,1400,1200,0.88,0.98,0.9948872223742984,0.45819925530707284,grain_growth
375964,1400,1250,0.88,0.98,0.9941222180384519,0.45884569549483833,grain_growth
375964,1400,1300,0.88,0.98,0.9935414906702612,0.46149091404879394,grain_growth
375964,1400,1350,0.88,0.98,0.9943593156228202,0.4712877234167978,grain_growth
375964,1400,1400,0.88,0.98,0.9943593156228202,0.5001959665279445,grain_growth
375964,1400,1450,0.88,0.98,0.9943593156228202,0.5746263552734172,grain_growth
375964,1400,1500,0.88,0.98,0.9943593156228202,0.7416704161174823,grain_growth
881767,1400,800,0.88,0.98,0.8942846889578744,88.16287222227017,mixed
881767,1400,850,0.88,0.98,0.8942854839938765,88.16306583682602,mixed
881767,1400,900,0.88,0.98,0.8942922718342137,88.16488617710705,mixed
881767,1400,950,0.88,0.98,0.8943407035418139,88.17735182762715,mixed
881767,1400,1000,0.88,0.98,0.8946353248467318,88.21783105270535,mixed
881767,1400,1050,0.88,0.98,0.8961821021193684,88.25389416443377,mixed
881767,1400,1100,0.88,0.98,0.9031180566324069,88.26393302252734,mixed
881767,1400,1150,0.88,0.98,0.927453704888529,88.38325850359693,mixed
881767,1400,1200,0.88,0.98,0.9757653147977896,89.08412063337826,mixed
881767,1400,1250,0.88,0.98,0.9949327827345288,90.19185011866756,grain_growth
881767,1400,1300,0.88,0.98,0.994845109182156,90.39068073967063,grain_growth
881767,1400,1350,0.88,0.98,0.9947913233619672,90.81663503006308,grain_growth
881767,1400,1400,0.88,0.98,0.9931528199247731,91.99663103001642,grain_growth
881767,1400,1450,0.88,0.98,0.9937370365034796,96.16327621317839,grain_growth
881767,1400,1500,0.88,0.98,0.9909004055392113,106.32896071390938,grain_growth
924867,1400,800,0.88,0.98,0.9036892287553353,7.198106734978335,mixed
924867,1400,850,0.88,0.98,0.9036902257396715,7.198106834901216,mixed
