candidate_id,G0_nm,rho0,initial_topology,heating_rate_C_min,reference_rate_C_min,peak_T_C,hold_time_h,comparison_id,comparison_type,reference_fallback,max_ratio,classification
mech_019_q0_PR_attrition_moderate,75.0,0.7,GBseg_rich,50.0,1.0,1450.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|GBseg_rich|50.0|1.0|1450.0|20.0,fast_firing,True,0.9548330944856195,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,GBseg_rich,50.0,1.0,1500.0,2.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|GBseg_rich|50.0|1.0|1500.0|2.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,GBseg_rich,50.0,1.0,1500.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|GBseg_rich|50.0|1.0|1500.0|8.0,fast_firing,True,0.9348063197365869,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,GBseg_rich,50.0,1.0,1500.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|GBseg_rich|50.0|1.0|1500.0|20.0,fast_firing,True,0.9348063197365869,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,GBseg_rich,100.0,1.0,1350.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|GBseg_rich|100.0|1.0|1350.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,GBseg_rich,100.0,1.0,1350.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|GBseg_rich|100.0|1.0|1350.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,GBseg_rich,100.0,1.0,1400.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|GBseg_rich|100.0|1.0|1400.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,GBseg_rich,100.0,1.0,1400.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|GBseg_rich|100.0|1.0|1400.0|20.0,fast_firing,True,0.985173235588071,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,GBseg_rich,100.0,1.0,1450.0,2.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|GBseg_rich|100.0|1.0|1450.0|2.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,GBseg_rich,100.0,1.0,1450.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|GBseg_rich|100.0|1.0|1450.0|8.0,fast_firing,True,0.9531002554802898,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,GBseg_rich,100.0,1.0,1450.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|GBseg_rich|100.0|1.0|1450.0|20.0,fast_firing,True,0.9531002554802898,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,GBseg_rich,100.0,1.0,1500.0,2.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|GBseg_rich|100.0|1.0|1500.0|2.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,GBseg_rich,100.0,1.0,1500.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|GBseg_rich|100.0|1.0|1500.0|8.0,fast_firing,True,0.931847648668554,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,GBseg_rich,100.0,1.0,1500.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|GBseg_rich|100.0|1.0|1500.0|20.0,fast_firing,True,0.931847648668554,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,1.0,1.0,1350.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|1.0|1.0|1350.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,1.0,1.0,1400.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|1.0|1.0|1400.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,1.0,1.0,1450.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|1.0|1.0|1450.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,1.0,1.0,1450.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|1.0|1.0|1450.0|20.0,fast_firing,True,1.0,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,1.0,1.0,1500.0,2.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|1.0|1.0|1500.0|2.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,1.0,1.0,1500.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|1.0|1.0|1500.0|8.0,fast_firing,True,1.0,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,1.0,1.0,1500.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|1.0|1.0|1500.0|20.0,fast_firing,True,1.0,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,5.0,1.0,1350.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|5.0|1.0|1350.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,5.0,1.0,1400.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|5.0|1.0|1400.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,5.0,1.0,1450.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|5.0|1.0|1450.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,5.0,1.0,1450.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|5.0|1.0|1450.0|20.0,fast_firing,True,1.054885609522256,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,5.0,1.0,1500.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|5.0|1.0|1500.0|8.0,fast_firing,True,1.065144455250882,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,5.0,1.0,1500.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|5.0|1.0|1500.0|20.0,fast_firing,True,1.065144455250882,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,20.0,1.0,1350.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|20.0|1.0|1350.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,20.0,1.0,1400.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|20.0|1.0|1400.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,20.0,1.0,1450.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|20.0|1.0|1450.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,20.0,1.0,1450.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|20.0|1.0|1450.0|20.0,fast_firing,True,1.0632980160453,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,20.0,1.0,1500.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|20.0|1.0|1500.0|8.0,fast_firing,True,1.0695199180577448,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,20.0,1.0,1500.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|20.0|1.0|1500.0|20.0,fast_firing,True,1.0695199180577448,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,50.0,1.0,1350.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|50.0|1.0|1350.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,50.0,1.0,1400.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|50.0|1.0|1400.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,50.0,1.0,1450.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|50.0|1.0|1450.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,50.0,1.0,1450.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|50.0|1.0|1450.0|20.0,fast_firing,True,1.068501128777151,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,50.0,1.0,1500.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|50.0|1.0|1500.0|8.0,fast_firing,True,1.067991302804493,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,50.0,1.0,1500.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|50.0|1.0|1500.0|20.0,fast_firing,True,1.067991302804493,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,100.0,1.0,1350.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|100.0|1.0|1350.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,100.0,1.0,1400.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|100.0|1.0|1400.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,100.0,1.0,1450.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|100.0|1.0|1450.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,100.0,1.0,1450.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|100.0|1.0|1450.0|20.0,fast_firing,True,1.0672677014013603,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,100.0,1.0,1500.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|100.0|1.0|1500.0|8.0,fast_firing,True,1.0673859121773823,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,TJ_rich,100.0,1.0,1500.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|TJ_rich|100.0|1.0|1500.0|20.0,fast_firing,True,1.0673859121773823,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,1.0,1.0,1350.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|1.0|1.0|1350.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,1.0,1.0,1400.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|1.0|1.0|1400.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,1.0,1.0,1400.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|1.0|1.0|1400.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,1.0,1.0,1450.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|1.0|1.0|1450.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,1.0,1.0,1450.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|1.0|1.0|1450.0|20.0,fast_firing,True,1.0,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,1.0,1.0,1500.0,2.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|1.0|1.0|1500.0|2.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,1.0,1.0,1500.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|1.0|1.0|1500.0|8.0,fast_firing,True,1.0,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,1.0,1.0,1500.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|1.0|1.0|1500.0|20.0,fast_firing,True,1.0,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,5.0,1.0,1350.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|5.0|1.0|1350.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,5.0,1.0,1400.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|5.0|1.0|1400.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,5.0,1.0,1400.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|5.0|1.0|1400.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,5.0,1.0,1450.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|5.0|1.0|1450.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,5.0,1.0,1450.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|5.0|1.0|1450.0|20.0,fast_firing,True,1.0362402950445648,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,5.0,1.0,1500.0,2.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|5.0|1.0|1500.0|2.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,5.0,1.0,1500.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|5.0|1.0|1500.0|8.0,fast_firing,True,1.036143268236313,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,5.0,1.0,1500.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|5.0|1.0|1500.0|20.0,fast_firing,True,1.036143268236313,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,20.0,1.0,1350.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|20.0|1.0|1350.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,20.0,1.0,1400.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|20.0|1.0|1400.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,20.0,1.0,1400.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|20.0|1.0|1400.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,20.0,1.0,1450.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|20.0|1.0|1450.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,20.0,1.0,1450.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|20.0|1.0|1450.0|20.0,fast_firing,True,1.0419366867894546,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,20.0,1.0,1500.0,2.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|20.0|1.0|1500.0|2.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,20.0,1.0,1500.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|20.0|1.0|1500.0|8.0,fast_firing,True,1.0337223348140065,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,20.0,1.0,1500.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|20.0|1.0|1500.0|20.0,fast_firing,True,1.0337223348140065,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,50.0,1.0,1350.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|50.0|1.0|1350.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,50.0,1.0,1400.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|50.0|1.0|1400.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,50.0,1.0,1400.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|50.0|1.0|1400.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,50.0,1.0,1450.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|50.0|1.0|1450.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,50.0,1.0,1450.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|50.0|1.0|1450.0|20.0,fast_firing,True,1.0402480729269405,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,50.0,1.0,1500.0,2.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|50.0|1.0|1500.0|2.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,50.0,1.0,1500.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|50.0|1.0|1500.0|8.0,fast_firing,True,1.0328208800543413,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,50.0,1.0,1500.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|50.0|1.0|1500.0|20.0,fast_firing,True,1.0328208800543413,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,100.0,1.0,1350.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|100.0|1.0|1350.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,100.0,1.0,1400.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|100.0|1.0|1400.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,100.0,1.0,1400.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|100.0|1.0|1400.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,100.0,1.0,1450.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|100.0|1.0|1450.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,100.0,1.0,1450.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|100.0|1.0|1450.0|20.0,fast_firing,True,1.0405595883557393,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,100.0,1.0,1500.0,2.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|100.0|1.0|1500.0|2.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,100.0,1.0,1500.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|100.0|1.0|1500.0|8.0,fast_firing,True,1.0328311962540602,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,baseline,100.0,1.0,1500.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|baseline|100.0|1.0|1500.0|20.0,fast_firing,True,1.0328311962540602,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,mixed_GBseg_TJ,1.0,1.0,1350.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|mixed_GBseg_TJ|1.0|1.0|1350.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,mixed_GBseg_TJ,1.0,1.0,1400.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|mixed_GBseg_TJ|1.0|1.0|1400.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,mixed_GBseg_TJ,1.0,1.0,1400.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|mixed_GBseg_TJ|1.0|1.0|1400.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,mixed_GBseg_TJ,1.0,1.0,1450.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|mixed_GBseg_TJ|1.0|1.0|1450.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,mixed_GBseg_TJ,1.0,1.0,1450.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|mixed_GBseg_TJ|1.0|1.0|1450.0|20.0,fast_firing,True,1.0,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,mixed_GBseg_TJ,1.0,1.0,1500.0,2.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|mixed_GBseg_TJ|1.0|1.0|1500.0|2.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,mixed_GBseg_TJ,1.0,1.0,1500.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|mixed_GBseg_TJ|1.0|1.0|1500.0|8.0,fast_firing,True,1.0,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,mixed_GBseg_TJ,1.0,1.0,1500.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|mixed_GBseg_TJ|1.0|1.0|1500.0|20.0,fast_firing,True,1.0,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,mixed_GBseg_TJ,5.0,1.0,1350.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|mixed_GBseg_TJ|5.0|1.0|1350.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,mixed_GBseg_TJ,5.0,1.0,1400.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|mixed_GBseg_TJ|5.0|1.0|1400.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,mixed_GBseg_TJ,5.0,1.0,1400.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|mixed_GBseg_TJ|5.0|1.0|1400.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,mixed_GBseg_TJ,5.0,1.0,1450.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|mixed_GBseg_TJ|5.0|1.0|1450.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,mixed_GBseg_TJ,5.0,1.0,1450.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|mixed_GBseg_TJ|5.0|1.0|1450.0|20.0,fast_firing,True,1.0178048037044443,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,mixed_GBseg_TJ,5.0,1.0,1500.0,2.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|mixed_GBseg_TJ|5.0|1.0|1500.0|2.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,mixed_GBseg_TJ,5.0,1.0,1500.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|mixed_GBseg_TJ|5.0|1.0|1500.0|8.0,fast_firing,True,1.0228676485865034,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,mixed_GBseg_TJ,5.0,1.0,1500.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|mixed_GBseg_TJ|5.0|1.0|1500.0|20.0,fast_firing,True,1.0228676485865034,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,mixed_GBseg_TJ,20.0,1.0,1350.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|mixed_GBseg_TJ|20.0|1.0|1350.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,mixed_GBseg_TJ,20.0,1.0,1400.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|mixed_GBseg_TJ|20.0|1.0|1400.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,mixed_GBseg_TJ,20.0,1.0,1400.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|mixed_GBseg_TJ|20.0|1.0|1400.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,mixed_GBseg_TJ,20.0,1.0,1450.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|mixed_GBseg_TJ|20.0|1.0|1450.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,mixed_GBseg_TJ,20.0,1.0,1450.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|mixed_GBseg_TJ|20.0|1.0|1450.0|20.0,fast_firing,True,1.0210275695765294,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,mixed_GBseg_TJ,20.0,1.0,1500.0,2.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|mixed_GBseg_TJ|20.0|1.0|1500.0|2.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,mixed_GBseg_TJ,20.0,1.0,1500.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|mixed_GBseg_TJ|20.0|1.0|1500.0|8.0,fast_firing,True,1.0197934691933632,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,mixed_GBseg_TJ,20.0,1.0,1500.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|mixed_GBseg_TJ|20.0|1.0|1500.0|20.0,fast_firing,True,1.0197934691933632,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,mixed_GBseg_TJ,50.0,1.0,1350.0,20.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|mixed_GBseg_TJ|50.0|1.0|1350.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_019_q0_PR_attrition_moderate,75.0,0.7,mixed_GBseg_TJ,50.0,1.0,1400.0,8.0,mech_019_q0_PR_attrition_moderate|75.0|0.7|mixed_GBseg_TJ|50.0|1.0|1400.0|8.0,fast_firing,True,nan,trajectory_negligible
