property_id,candidate_id,exact_two_attained,reduction_TS_exact,span_TS_20_exact,Chen_window_width_C_exact,lower_boundary_present_exact,upper_boundary_present_exact,two_step_pass_exact,success_T2_C,closed_fraction_switch_exact,closed_accommodation_fraction_exact,two_artifact_reasons,topology_parameters_modified
LHS29011,693168,True,0.6626137472662714,0.0299999999999966,450.0,True,False,False,1100.0,0.1366499791001404,0.0246412687145959,numerical instability,False
LHS39280,693168,True,-0.0037454198427397,0.0,0.0,True,False,False,1300.0,1.931798420565536e-07,0.3611649556784675,numerical instability,False
LHS04863,693168,True,0.776755195375705,0.0299999999999966,450.0,False,True,False,1100.0,0.9180475344357064,0.0060112026272126,,False
LHS14155,693168,True,0.4229792685460497,0.0299999999999966,450.0,True,False,False,1100.0,0.3367328810040478,0.0208131926448475,numerical instability,False
LHS11842,693168,True,0.7301717629678315,0.0299999999999966,150.0,True,False,False,1150.0,0.0034674880764362,0.1302801795696954,numerical instability,False
LHS01282,693168,True,0.1751113808479016,0.0140999999999984,100.0,True,False,False,1200.0,0.1290255894359477,0.3056972062313434,numerical instability,False
LHS20136,693168,True,0.0150964183138371,0.0,200.0,True,False,False,1100.0,9.637229171253238e-07,0.232420593141311,numerical instability,False
LHS29278,693168,True,0.3419305187829239,0.0299999999999966,400.0,True,False,False,1100.0,0.2596156528734171,0.0762640328811885,numerical instability,False
LHS00439,693168,True,0.7194576697575401,0.0299999999999966,350.0,True,False,False,1100.0,0.1264020368452089,0.0103813647265345,numerical instability,False
LHS22553,693168,True,0.7687380781741995,0.0299999999999966,250.0,True,True,True,1100.0,0.0001873298437617,0.1348266137056368,,False
LHS25889,693168,True,-0.0015246088350391,0.0,0.0,True,False,False,1300.0,5.132031869092892e-07,0.3666095242726834,numerical instability,False
LHS41983,693168,True,0.9234194606703428,0.0299999999999966,350.0,True,True,True,1100.0,0.1080453845457012,0.00496513612474,,False
LHS10147,693168,True,0.8779407759737005,0.0299999999999966,350.0,True,True,True,1100.0,0.0629436612573544,0.0174166564920102,,False
LHS12700,693168,False,,0.0,0.0,True,False,False,1100.0,3.1029381090451066e-07,0.3507380096447863,unattained interval;numerical instability;unsupported interpolation,False
LHS11045,693168,True,0.5964914507456989,0.0299999999999966,200.0,True,True,True,1100.0,9.162381680937798e-07,0.1937280487694768,,False
LHS40175,693168,True,0.9026951726691697,0.0299999999999966,250.0,True,True,True,1100.0,0.0513965476518763,0.0237176860156936,,False
LHS28121,693168,True,0.3631936831057537,0.0299999999999966,300.0,True,False,False,1100.0,0.134192617259017,0.2211414205018052,numerical instability,False
LHS05419,693168,True,-0.001897592332329,0.0,100.0,True,False,False,1200.0,2.9955501182746026e-07,0.3313639199491445,numerical instability,False
LHS45559,693168,False,,0.0,0.0,True,False,False,1100.0,2.8066028417672633e-07,0.3960679007523714,unattained interval;numerical instability;unsupported interpolation,False
LHS05446,693168,True,0.89299941568238,0.0299999999999966,300.0,True,True,True,1100.0,0.2084289997664201,0.0356668718392926,,False
LHS44987,693168,True,0.4722327422822874,0.0299999999999966,350.0,True,False,False,1100.0,0.0334477070107436,0.0508484089764658,numerical instability,False
LHS18443,693168,True,0.6696185617743193,0.0299999999999966,300.0,True,False,False,1100.0,0.0208522554000719,0.0295472351844605,numerical instability,False
LHS08201,693168,True,0.1521956077383079,0.0112999999999987,150.0,True,False,False,1150.0,6.39401462398445e-07,0.2606702940964319,numerical instability,False
LHS49336,693168,True,0.8636655580735172,0.0299999999999966,450.0,False,True,False,1100.0,0.6426752099261945,0.0062234774284932,,False
LHS07960,693168,True,0.0017422862057268,0.0,100.0,True,False,False,1200.0,0.2621753194965252,0.4011021990035769,numerical instability,False
LHS15630,693168,True,0.0184105336134904,0.0,150.0,True,False,False,1150.0,3.717423225692479e-07,0.3377497381835314,numerical instability,False
LHS40575,693168,True,0.1704945502398656,0.0129999999999985,100.0,True,False,False,1200.0,7.761056458861512e-07,0.2816902383840021,numerical instability,False
LHS38096,693168,True,0.8620080982663326,0.0299999999999966,450.0,False,True,False,1100.0,0.6446691130567486,0.0170613997016616,,False
LHS25492,693168,True,0.0064160348956658,0.0,100.0,True,False,False,1200.0,2.829945875839652e-07,0.3515693957883924,numerical instability,False
LHS21648,693168,True,0.0062573119898959,0.0,200.0,True,False,False,1100.0,6.08488229369076e-07,0.2545734148363238,numerical instability,False
LHS34224,693168,True,0.8175415199948737,0.0299999999999966,350.0,True,True,True,1100.0,0.079657360297935,0.0067851299799688,,False
LHS11972,693168,True,0.5902395950081828,0.0249999999999972,100.0,True,False,False,1200.0,0.0439614958765861,0.2477570778389617,numerical instability,False
LHS43508,693168,True,0.0085406448096811,0.0,50.0,True,False,False,1250.0,5.138564105558691e-07,0.323485073541057,numerical instability,False
LHS44701,693168,False,,0.0,0.0,True,False,False,1100.0,2.424725978869843e-07,0.3846233824785573,unattained interval;numerical instability;unsupported interpolation,False
LHS30448,693168,True,0.5311495142702243,0.0299999999999966,500.0,False,False,False,1100.0,0.96125743332652,0.038761300253299,,False
LHS44442,693168,True,0.0066144819729468,0.0,100.0,True,False,False,1200.0,5.000163363324058e-07,0.3466775492525846,numerical instability,False
LHS19214,693168,True,0.3471017783159353,0.0299999999999966,500.0,False,False,False,1100.0,0.7848324499001055,0.1200385449070747,,False
LHS23983,693168,False,,0.0,0.0,True,False,False,1100.0,4.878137417653598e-07,0.3351512022501631,unattained interval;numerical instability;unsupported interpolation,False
LHS13442,693168,True,0.0409504063946376,0.0,300.0,True,False,False,1100.0,6.665827270624238e-07,0.1862400356909266,numerical instability,False
LHS17006,693168,True,0.8585491532538034,0.0299999999999966,150.0,True,True,True,1100.0,1.2990695436034135e-06,0.2046285971247537,,False
LHS22477,693168,True,0.7514938456894142,0.0299999999999966,500.0,False,False,False,1100.0,0.928454790089843,0.0260538154537557,,False
LHS28986,693168,True,0.6539070192573313,0.0299999999999966,500.0,False,False,False,1100.0,0.7368821005538037,0.0082147599418026,,False
LHS25125,693168,True,0.7114992376347145,0.0299999999999966,400.0,True,False,False,1100.0,0.114370011401478,0.0149660495872155,numerical instability,False
LHS35896,693168,True,0.0530227401404246,0.0019999999999997,150.0,True,False,False,1150.0,1.0426562691279582e-06,0.2490744359808733,numerical instability,False
LHS17504,693168,True,0.8664906370103282,0.0299999999999966,150.0,True,True,True,1100.0,0.0245541619178332,0.0854954004976355,,False
LHS12021,693168,True,0.0887297398367118,0.0058999999999993,200.0,True,False,False,1100.0,8.282230720532893e-07,0.2398540628707539,numerical instability,False
LHS32174,693168,True,0.0221935496435673,0.0,0.0,True,False,False,1300.0,3.259764413906517e-07,0.3702603425501468,numerical instability,False
LHS09041,693168,True,0.8142163892644326,0.0299999999999966,450.0,False,True,False,1100.0,0.2763788601034811,0.0384876570526317,,False
LHS43750,693168,False,,0.0,0.0,True,False,False,1100.0,2.6232934917896717e-07,0.3736687768152722,unattained interval;numerical instability;unsupported interpolation,False
LHS14652,693168,True,0.5099908182780404,0.0299999999999966,200.0,True,False,False,1100.0,0.0022927773598711,0.129489224341199,numerical instability,False
LHS40007,693168,True,0.8345759620406191,0.0299999999999966,200.0,True,True,True,1100.0,0.0039147961018363,0.1683557589566608,,False
LHS35005,693168,True,0.8436179027318937,0.0299999999999966,100.0,True,False,False,1200.0,6.671165853869554e-07,0.2543149669308488,numerical instability,False
LHS20315,693168,True,-0.0004104615203899,0.0,100.0,True,False,False,1200.0,3.1265485694855993e-07,0.3416504774196154,numerical instability,False
LHS13498,693168,True,0.8324278166558999,0.0299999999999966,500.0,False,False,False,1100.0,0.6728453199411469,0.0141368418470249,,False
LHS02295,693168,True,0.0027644560314269,0.0,50.0,True,False,False,1250.0,4.5316335721433323e-07,0.2976655927958042,numerical instability,False
LHS33123,693168,True,0.5469009153592188,0.0299999999999966,350.0,True,False,False,1100.0,0.2863890570170328,0.1846605462938672,numerical instability,False
LHS31094,693168,True,0.0576932496261376,0.0,50.0,True,False,False,1250.0,3.842842655661625e-07,0.3653438767462196,numerical instability,False
LHS01062,693168,True,0.0027340862036838,0.0,200.0,True,False,False,1100.0,6.520922488096533e-07,0.2910666158165783,numerical instability,False
LHS18478,693168,True,0.0979098232026627,0.0,150.0,True,False,False,1150.0,6.502216034413889e-07,0.2135286818135064,numerical instability,False
LHS45048,693168,True,0.8790398605526613,0.0299999999999966,350.0,True,True,True,1100.0,0.1085115814268892,0.0149702879173168,,False
LHS37277,693168,True,0.0333071103923681,0.0,100.0,True,False,False,1200.0,8.270824320030328e-07,0.2510487031930937,numerical instability,False
LHS22458,693168,True,0.0107250118299967,0.0,0.0,True,False,False,1300.0,2.490872526220965e-07,0.3649487690829587,numerical instability,False
LHS01152,693168,True,0.0152717297624017,0.0,0.0,True,False,False,1300.0,3.238151299838903e-07,0.3394448415226475,numerical instability,False
LHS42382,693168,True,0.0213998935275191,0.0,150.0,True,False,False,1150.0,7.265680435851845e-07,0.2760791808086378,numerical instability,False
LHS33909,693168,True,0.4491444010022345,0.0299999999999966,500.0,False,False,False,1100.0,0.5955477577358449,0.0133969840515452,,False
LHS41895,693168,True,0.7925567016830403,0.0299999999999966,400.0,True,True,True,1100.0,0.3036354529706289,0.0438306668297351,,False
LHS02345,693168,True,-0.0130024263033057,0.0,0.0,True,False,False,1300.0,2.5730984523597913e-07,0.3654291147741674,numerical instability,False
LHS48210,693168,True,0.8543274802104396,0.0299999999999966,450.0,False,True,False,1100.0,0.2872334932389148,0.0112927069000072,,False
LHS44695,693168,True,0.6512562646153824,0.0299999999999966,300.0,True,True,True,1100.0,0.0018007169363701,0.1662804086902668,,False
LHS44027,693168,True,0.0027497470459724,0.0,50.0,True,False,False,1250.0,3.525266162068458e-07,0.3239817758384092,numerical instability,False
LHS26769,693168,False,,0.0,0.0,True,False,False,1100.0,3.6511958761326404e-07,0.3708620152068007,unattained interval;numerical instability;unsupported interpolation,False
LHS18316,693168,True,0.908391877222099,0.0299999999999966,300.0,True,True,True,1100.0,0.0776726579618298,0.0119861596028104,,False
LHS25430,693168,True,0.7278884904650695,0.0299999999999966,350.0,True,False,False,1100.0,0.1474593401584802,0.0086577511803042,numerical instability,False
LHS24475,693168,True,0.839405724303447,0.0299999999999966,400.0,True,True,True,1100.0,0.6157235358173602,0.0067712541199162,,False
LHS03946,693168,True,0.7383266608704151,0.0299999999999966,200.0,True,False,False,1100.0,1.097460428534788e-06,0.1729421461105014,numerical instability,False
LHS01108,693168,True,0.8291143488391859,0.0299999999999966,300.0,True,False,False,1100.0,0.0670363607497509,0.0252609184265227,numerical instability,False
LHS01264,693168,True,0.8253531945721303,0.0299999999999966,450.0,False,True,False,1100.0,0.8223423071922978,0.0058920411171465,,False
LHS29238,693168,True,0.8532109547686919,0.0299999999999966,250.0,True,True,True,1100.0,0.0205110049772257,0.0381454657836279,,False
LHS24750,693168,True,0.8909479413259092,0.0299999999999966,400.0,True,True,True,1100.0,0.6434173562725917,0.0140974376677187,,False
LHS11211,693168,True,0.5957500746809212,0.0299999999999966,500.0,False,False,False,1100.0,0.6302557476078057,0.0107599671246691,,False
LHS18300,693168,False,,0.0,0.0,True,False,False,1100.0,3.213131098559816e-07,0.3786329708630458,unattained interval;numerical instability;unsupported interpolation,False
LHS00448,693168,False,,0.0,0.0,True,False,False,1100.0,6.359325134855038e-07,0.3333089006128428,unattained interval;numerical instability;unsupported interpolation,False
LHS43467,693168,True,0.8135944562001238,0.0299999999999966,200.0,True,True,True,1100.0,0.032242672963874,0.0714842382104889,,False
LHS05314,693168,True,0.8378941460012992,0.0299999999999966,450.0,False,True,False,1100.0,0.6750114939463161,0.024579744176772,,False
LHS00687,693168,False,,0.0,0.0,True,False,False,1100.0,2.2353958333241601e-07,0.3820492518599094,unattained interval;numerical instability;unsupported interpolation,False
LHS32451,693168,True,0.2395111604382443,0.0207999999999977,350.0,True,False,False,1100.0,1.0189261881725542e-06,0.1760351673851152,numerical instability,False
LHS00026,693168,True,0.8074889729178996,0.0299999999999966,500.0,False,False,False,1100.0,0.718512626418795,0.0010193689253823,,False
LHS06078,693168,True,0.6192991196213354,0.0299999999999966,500.0,False,False,False,1100.0,0.2634929016197062,0.0222270623002271,,False
LHS40389,693168,True,0.7408917989533848,0.0299999999999966,200.0,True,False,False,1100.0,0.2053299144992752,0.1029835306662412,numerical instability,False
LHS47416,693168,True,0.0022109292595365,0.0,200.0,True,False,False,1100.0,6.24660412580327e-07,0.2949910231172133,numerical instability,False
LHS24432,693168,True,0.0052547621047368,0.0,200.0,True,False,False,1100.0,6.134298444932478e-07,0.3143572546081656,numerical instability,False
LHS49914,693168,True,0.8278338734712851,0.0299999999999966,350.0,True,False,False,1100.0,0.2843601547759156,0.0126572023874274,numerical instability,False
LHS46590,693168,True,0.0025276881942928,0.0,50.0,True,False,False,1250.0,4.022639331019998e-07,0.3408961703260216,numerical instability,False
LHS01909,693168,True,0.8339581276570629,0.0299999999999966,200.0,True,True,True,1100.0,0.0090446742746031,0.1045827453587586,,False
LHS17033,693168,True,0.6272605382766603,0.0299999999999966,500.0,False,False,False,1100.0,0.7402123718529424,0.0030724451792866,,False
LHS02444,693168,True,0.0113915486102895,0.0,50.0,True,False,False,1250.0,3.740682960586811e-07,0.3278064456688908,numerical instability,False
LHS47250,693168,True,0.6975464806646625,0.0299999999999966,200.0,True,False,False,1100.0,0.0007561313235914,0.1483657541392817,numerical instability,False
LHS29761,693168,True,0.6691669512438656,0.0299999999999966,300.0,True,False,False,1100.0,0.3178665701396894,0.1112873091095041,numerical instability,False
LHS18958,693168,True,0.2567078965065392,0.0165999999999981,250.0,True,False,False,1100.0,6.622096666784768e-07,0.2594015597056608,numerical instability,False
LHS27314,693168,True,0.0094990699190611,0.0,50.0,True,False,False,1250.0,1.871016783280299e-07,0.3678267380718352,numerical instability,False
LHS24889,693168,True,0.9485638288674209,0.0299999999999966,400.0,False,True,False,1100.0,0.2301606300134243,0.0004185941809913,,False
LHS09606,693168,True,0.2126216460548287,0.0170999999999981,200.0,True,False,False,1100.0,1.320669852554172e-06,0.2071563815572571,numerical instability,False
LHS16755,693168,False,,0.0,0.0,True,False,False,1100.0,3.422823440739379e-07,0.3700087075513713,unattained interval;numerical instability;unsupported interpolation,False
LHS13795,693168,True,0.0977160026671961,0.0107999999999988,150.0,True,False,False,1150.0,0.1522447949908784,0.3168326167264857,numerical instability,False
LHS00418,693168,True,0.2269554274539099,0.0231999999999974,400.0,True,False,False,1100.0,0.0003685531870963,0.1158717413774923,numerical instability,False
LHS36657,693168,True,0.2362556020405499,0.0182999999999979,250.0,True,False,False,1100.0,1.2079727710522333e-06,0.229270762647366,numerical instability,False
LHS05556,693168,True,0.865247363840339,0.0299999999999966,250.0,True,False,False,1100.0,0.4915342934706405,0.0841799979280871,numerical instability,False
LHS32309,693168,True,0.0036491323548168,0.0,100.0,True,False,False,1200.0,6.030519308231884e-07,0.3181349681023904,numerical instability,False
LHS01166,693168,True,0.4632790687432759,0.0292999999999967,200.0,True,False,False,1100.0,0.1031754473466165,0.2494551993062928,numerical instability,False
LHS32548,693168,True,0.9464539513088386,0.0299999999999966,150.0,True,True,True,1100.0,0.0137059988327155,0.0975354364050903,,False
LHS18277,693168,True,0.9183859745549317,0.0299999999999966,250.0,True,True,True,1100.0,0.0584740923081929,0.0253141111072438,,False
LHS38986,693168,True,0.5591857782766068,0.0299999999999966,350.0,True,False,False,1100.0,0.034386867807858,0.1093843364343246,numerical instability,False
LHS26007,693168,False,,0.0,0.0,True,False,False,1100.0,2.705644520670754e-07,0.378301419261114,unattained interval;numerical instability;unsupported interpolation,False
LHS48227,693168,True,4.280762455799447e-05,0.0,150.0,True,False,False,1150.0,0.1394545953998384,0.3619428742155181,numerical instability,False
LHS30034,693168,True,0.8144848089216247,0.0299999999999966,300.0,True,True,True,1100.0,0.0325238185677213,0.0459334380484942,,False
LHS19781,693168,True,0.592545977771668,0.0299999999999966,250.0,True,False,False,1100.0,0.003974812499309,0.15315884611487,numerical instability,False
LHS35555,693168,True,0.494612850278702,0.0243999999999973,150.0,True,False,False,1150.0,3.3544175687440345e-07,0.2505411417105098,numerical instability,False
LHS06467,693168,False,,0.0,0.0,True,False,False,1100.0,2.8396588607548024e-07,0.3222653742158106,unattained interval;numerical instability;unsupported interpolation,False
LHS05882,693168,True,0.8451216536409095,0.0299999999999966,450.0,False,True,False,1100.0,0.7672443053702765,0.0065244416847047,,False
LHS49851,693168,True,0.0923801787494325,0.0001999999999999,200.0,True,False,False,1100.0,0.0026611927597441,0.2197537761783126,numerical instability,False
LHS10737,693168,True,0.3576141744719425,0.0299999999999966,350.0,True,False,False,1100.0,1.0324633053439115e-06,0.1784724075347738,numerical instability,False
LHS08744,693168,True,0.780706769901732,0.0299999999999966,100.0,True,False,False,1200.0,0.0096925656735176,0.231558992176118,numerical instability,False
LHS31248,693168,True,0.0090748421796794,0.0,250.0,True,False,False,1100.0,5.697567466236246e-07,0.2699325044376711,numerical instability,False
LHS16593,693168,True,0.8404857599835956,0.0299999999999966,450.0,False,True,False,1100.0,0.683108182650396,7.327623721033305e-05,,False
LHS39492,693168,True,0.0098013104607661,0.0,0.0,True,False,False,1300.0,2.894311399149589e-07,0.3562092368295658,numerical instability,False
LHS11778,693168,True,0.8813230735655195,0.0299999999999966,400.0,False,True,False,1100.0,0.6178204328940964,0.0088581682603819,,False
LHS09530,693168,True,0.1074441607545688,0.0104999999999988,100.0,True,False,False,1200.0,6.582199523441878e-07,0.2660243054383563,numerical instability,False
LHS36364,693168,True,0.6727121408714135,0.0299999999999966,400.0,True,True,True,1100.0,0.0121411815517307,0.0346196107642179,,False
LHS00783,693168,True,0.8247020996146035,0.0299999999999966,450.0,False,True,False,1100.0,0.5281486224259722,0.0001690835411083,,False
LHS21616,693168,True,0.5783788192479227,0.0299999999999966,450.0,False,True,False,1100.0,0.8952066908701685,0.0093924228123704,,False
LHS41037,693168,True,0.0013585033861608,0.0,0.0,True,False,False,1300.0,2.4238179608462434e-07,0.3520707778566316,numerical instability,False
LHS20213,693168,True,0.8550538070641668,0.0299999999999966,350.0,True,True,True,1100.0,0.1891516345395582,0.0049226473698858,,False
LHS16539,693168,True,0.0017690624123103,0.0,200.0,True,False,False,1100.0,4.619845634093212e-07,0.282747421535767,numerical instability,False
LHS26956,693168,True,0.0030050069901043,0.0,0.0,True,False,False,1300.0,4.377429891974693e-07,0.3531963829746636,numerical instability,False
LHS39415,693168,False,,0.0,0.0,True,False,False,1100.0,1.9329709434819802e-07,0.380907292582866,unattained interval;numerical instability;unsupported interpolation,False
LHS19215,693168,True,0.0791060349526227,0.0011999999999998,150.0,True,False,False,1150.0,6.292591010782047e-07,0.3089074424179214,numerical instability,False
LHS26260,693168,False,,0.0,0.0,True,False,False,1100.0,3.0485278121698285e-07,0.3255857762822583,unattained interval;numerical instability;unsupported interpolation,False
LHS14515,693168,True,0.5982437491577398,0.0299999999999966,300.0,True,False,False,1100.0,0.1254307996075166,0.0401482273340468,numerical instability,False
LHS41652,693168,True,0.7447292303801817,0.0299999999999966,200.0,True,False,False,1100.0,0.011072842010247,0.0531638815255592,numerical instability,False
LHS41381,693168,True,0.3886592727560967,0.0259999999999971,200.0,True,False,False,1100.0,1.0374752107960664e-06,0.2029889681934396,numerical instability,False
LHS00895,693168,True,0.7490605631005696,0.0299999999999966,350.0,True,True,True,1100.0,0.0028021326576095,0.1164608441169015,,False
LHS17317,693168,False,,0.0,0.0,True,False,False,1100.0,2.3721109715164105e-07,0.3822960109621695,unattained interval;numerical instability;unsupported interpolation,False
LHS36944,693168,True,0.0031332336872706,0.0,100.0,True,False,False,1200.0,3.333871424106253e-07,0.3239465943781578,numerical instability,False
LHS21565,693168,True,0.8974796428903142,0.0299999999999966,250.0,True,True,True,1100.0,0.0566950913256077,0.0234606277448153,,False
LHS31771,693168,True,0.5504288344253095,0.0299999999999966,500.0,False,False,False,1100.0,0.92023099449003,0.0292546443735328,,False
LHS29871,693168,True,0.655171245789985,0.0299999999999966,500.0,False,False,False,1100.0,0.7569914084425433,0.0026534711017965,,False
LHS23882,693168,False,,0.0,0.0,True,False,False,1100.0,2.954471801242993e-07,0.321578460110623,unattained interval;numerical instability;unsupported interpolation,False
LHS36993,693168,False,,0.0,0.0,True,False,False,1100.0,2.5737702005397356e-07,0.3477271191794316,unattained interval;numerical instability;unsupported interpolation,False
LHS49100,693168,True,0.7051256281096752,0.0299999999999966,350.0,True,False,False,1100.0,0.1582532763721009,0.0070269863790513,numerical instability,False
LHS12828,693168,True,0.3759766292175861,0.0299999999999966,300.0,True,False,False,1100.0,0.0998550169341487,0.1723113127103379,numerical instability,False
LHS15882,693168,True,0.0436292961297032,0.0,100.0,True,False,False,1200.0,1.1325396911263352e-06,0.2217504194159871,numerical instability,False
LHS41316,693168,True,0.7681215858301843,0.0299999999999966,450.0,False,True,False,1100.0,0.8363546849187385,0.0076206870481858,,False
LHS22390,693168,True,-0.0102514723712847,0.0,0.0,True,False,False,1300.0,4.6811785256009924e-07,0.3744699697549395,numerical instability,False
LHS15932,693168,True,0.0948826977764741,0.0070999999999992,250.0,True,False,False,1100.0,7.70267065389489e-07,0.2293470589077927,numerical instability,False
LHS00060,693168,True,0.6665069333192157,0.0299999999999966,500.0,False,False,False,1100.0,0.997936538389912,0.0321683887692744,,False
LHS32049,693168,True,0.8555709530215543,0.0299999999999966,350.0,True,True,True,1100.0,0.0319857202527568,0.0495212311093351,,False
LHS28705,693168,True,0.7441329217394732,0.0299999999999966,200.0,True,True,True,1100.0,5.921298074284411e-07,0.211510357106783,,False
LHS03443,693168,True,0.111189434727752,0.0067999999999992,150.0,True,False,False,1150.0,1.138400984370646e-06,0.2771173414373018,numerical instability,False
LHS48772,693168,True,0.701380235774754,0.0299999999999966,400.0,True,False,False,1100.0,0.1420511747826905,0.0019129435654294,numerical instability,False
LHS14487,693168,False,,0.0,0.0,True,False,False,1100.0,2.537703873917758e-07,0.358194009572151,unattained interval;numerical instability;unsupported interpolation,False
LHS02227,693168,True,0.0069881559652987,0.0,100.0,True,False,False,1200.0,2.709716970895004e-07,0.3207413310438853,numerical instability,False
LHS17856,693168,True,0.7842616172265584,0.0299999999999966,500.0,False,False,False,1100.0,0.9061977533445708,0.0044218827975098,,False
LHS16628,693168,True,-0.0041870964054737,0.0,0.0,True,False,False,1300.0,4.435331428908877e-07,0.36604623025513,numerical instability,False
LHS07555,693168,True,0.0059061464577451,0.0,150.0,True,False,False,1150.0,5.297083802790128e-07,0.3256086760687917,numerical instability,False
LHS26274,693168,False,-0.0032767630202868,0.0,50.0,True,False,False,1250.0,4.701258367260042e-07,0.3627274748646826,unattained interval;numerical instability;unsupported interpolation,False
LHS01411,693168,True,0.5254364058362162,0.0299999999999966,150.0,True,False,False,1150.0,0.0012905396048889,0.2138354049561825,numerical instability,False
LHS20187,693168,True,0.7359605018444169,0.0299999999999966,300.0,True,True,True,1100.0,0.0034127048315357,0.1160868378491733,,False
LHS03130,693168,False,,0.0,0.0,True,False,False,1100.0,3.970908688900007e-07,0.3741214847258826,unattained interval;numerical instability;unsupported interpolation,False
LHS33271,693168,True,-0.0023464523196474,0.0,50.0,True,False,False,1250.0,4.160357498956058e-07,0.3251173734427815,numerical instability,False
LHS15857,693168,True,0.0814281458630711,0.0041999999999995,200.0,True,False,False,1100.0,6.215259841015112e-07,0.2734197830943447,numerical instability,False
LHS18242,693168,True,0.9115474727256324,0.0299999999999966,450.0,False,True,False,1100.0,0.8501871559305522,0.0002695972774348,,False
LHS33873,693168,True,0.4763836033522678,0.0299999999999966,450.0,True,False,False,1100.0,0.3757695514904241,0.0228516284247559,numerical instability,False
LHS29797,693168,True,0.893810386728327,0.0299999999999966,200.0,True,False,False,1100.0,0.0137649677844412,0.0579624430741357,numerical instability,False
LHS37165,693168,True,0.8835933799799265,0.0299999999999966,250.0,True,False,False,1100.0,0.0899617068301876,0.0190151328068547,numerical instability,False
LHS22901,693168,True,0.8135897621656913,0.0299999999999966,500.0,False,False,False,1100.0,0.990383991016724,0.0057242967315223,,False
LHS02939,693168,True,0.0016725063854604,0.0,100.0,True,False,False,1200.0,0.0004445430391047,0.2790012466011176,numerical instability,False
LHS41169,693168,True,0.8221403196957139,0.0299999999999966,450.0,False,True,False,1100.0,0.6884611937838886,0.0170197296363705,,False
LHS10786,693168,True,0.0099657680685258,0.0,50.0,True,False,False,1250.0,0.0003545445039568,0.2860885008282637,numerical instability,False
LHS27641,693168,True,0.6628201793776387,0.0299999999999966,400.0,True,False,False,1100.0,0.2171374082077852,0.0083346239187839,numerical instability,False
LHS26901,693168,True,0.9200502046127872,0.0299999999999966,450.0,False,True,False,1100.0,0.738873542701094,0.0032916035320542,,False
LHS08768,693168,True,0.8678814269101339,0.0299999999999966,200.0,True,True,True,1100.0,0.0052062536922389,0.0956566570704636,,False
LHS34275,693168,True,0.0119983615737054,0.0,50.0,True,False,False,1250.0,3.4773889775266684e-07,0.3426328935104803,numerical instability,False
LHS29100,693168,True,0.0422478516940645,0.0074999999999991,100.0,True,False,False,1200.0,0.3181241287034757,0.4179598465348441,numerical instability,False
LHS38304,693168,True,0.1541875690530294,0.0064999999999992,200.0,True,False,False,1100.0,9.781305790297805e-07,0.1909607478502653,numerical instability,False
LHS05678,693168,True,0.0064128297947146,0.0,200.0,True,False,False,1100.0,4.294393377846791e-07,0.3066264239761181,numerical instability,False
LHS35580,693168,True,0.2828517616248557,0.0299999999999966,450.0,True,False,False,1100.0,0.538415682448367,0.0791210222440064,numerical instability,False
LHS17172,693168,True,0.0049115595023837,0.0,100.0,True,False,False,1200.0,4.182227443072711e-07,0.3305435713862094,numerical instability,False
LHS35663,693168,True,0.6781562596686517,0.0299999999999966,450.0,False,True,False,1100.0,0.9544148396041706,0.0073354265944464,,False
LHS23628,693168,True,0.4848552511678337,0.0299999999999966,450.0,True,False,False,1100.0,0.4286276870467607,0.1093000479216908,numerical instability,False
LHS35462,693168,True,0.6624315365138971,0.0299999999999966,250.0,True,False,False,1100.0,0.0049031432652551,0.1102680310998717,numerical instability,False
LHS29560,693168,True,0.5307787555314716,0.0299999999999966,500.0,False,False,False,1100.0,0.5262914815560438,0.0137096213691856,,False
LHS48421,693168,True,0.8347980532657637,0.0299999999999966,150.0,True,False,False,1150.0,0.0001860073366505,0.142396281248391,numerical instability,False
LHS44051,693168,True,0.0042791578221135,0.0,0.0,True,False,False,1300.0,4.44310346454057e-07,0.3438033778459014,numerical instability,False
LHS15650,693168,True,0.8949625585160944,0.0299999999999966,450.0,False,True,False,1100.0,0.5814026396582791,0.0568709553414847,,False
LHS49480,693168,True,0.5432112447511404,0.0299999999999966,350.0,True,False,False,1100.0,0.007074372312459,0.1381809254687039,numerical instability,False
LHS03959,693168,True,0.7159743163882684,0.0299999999999966,450.0,False,True,False,1100.0,0.5573336144593314,0.0297467006219748,,False
LHS41687,693168,True,0.915120737236408,0.0299999999999966,450.0,False,True,False,1100.0,0.5667582486873903,0.0053935389404752,,False
LHS01878,693168,True,0.0036913478186063,0.0,50.0,True,False,False,1250.0,5.306636687644407e-07,0.3149544883186524,numerical instability,False
LHS13601,693168,True,0.7414489072092163,0.0299999999999966,150.0,True,False,False,1150.0,0.4691523119656733,0.2613403385304165,numerical instability,False
LHS48951,693168,True,0.0011041427498588,0.0,100.0,True,False,False,1200.0,3.665315899255907e-07,0.3085795192966849,numerical instability,False
LHS01581,693168,True,0.4634270112134996,0.026599999999997,200.0,True,False,False,1100.0,7.137019820600602e-07,0.228190737638659,numerical instability,False
LHS41197,693168,True,0.4314810435314635,0.0299999999999966,300.0,True,False,False,1100.0,0.0016360376059031,0.1322277760976742,numerical instability,False
LHS46230,693168,True,0.7072380140126135,0.0299999999999966,400.0,True,True,True,1100.0,0.3413376034398086,0.0050973336142047,,False
