property_id,behavior,evidence_level,Theta_nuc,f_nuc,f_exchange,f_transport,I_low_slow,I_low_PR_slow,Pi_PR,R_fast_screen,span_fast_1p5_screen,S_closed_growth,A_closed_fraction,M_PR_closed,Gamma_mig,reduction_TS_screen,span_TS_20_screen,Chen_window_width_C_screen
LHS43874,fast_firing,dimensionless screen paired to exact promotion,0.07473528551744368,0.06953831936527655,0.9304515584331388,1.0122201584482084e-05,9557.333009775999,1.3824688275551306e-18,3.616091231804458e-23,1.272883432958123,0.00712276504568405,,,,,,,
LHS43896,fast_firing,dimensionless screen paired to exact promotion,24579.488386463006,0.9999593173258287,4.06075501013384e-05,7.51240700471071e-08,39491.02186332117,4.173494759732996e-22,1.86418967847509e-21,10.0,0.17,,,,,,,
LHS43951,fast_firing,dimensionless screen paired to exact promotion,2578.8140316907206,0.99961237516049,0.00038753271899649884,9.212051359354577e-08,39470.07464456239,8.645182487612327e-18,1.036374463875667e-19,1.0031248761837406,0.0,,,,,,,
LHS44027,fast_firing,dimensionless screen paired to exact promotion,4.425225389107367,0.8156758607655683,0.184265787738266,5.835149616563993e-05,32709.115791849632,5.290841651557911e-21,4.002235533820305e-25,1.0346510599319045,0.0,,,,,,,
LHS44051,fast_firing,dimensionless screen paired to exact promotion,425056.4368114142,0.9999976473767699,1.4966908131922905e-06,8.559324169799447e-07,39493.49017195188,5.299599848980211e-19,7.738774304501016e-19,1.0207720176148227,0.0,,,,,,,
LHS44230,fast_firing,dimensionless screen paired to exact promotion,198337.8490136106,0.9999949581234086,5.001203961115461e-06,4.067263024953679e-08,39492.884710254715,3.557835104178121e-18,1.4864229570054224e-17,1.8827213423747375,0.17,,,,,,,
LHS44303,fast_firing,dimensionless screen paired to exact promotion,87.58663595178184,0.9887116155923981,0.011242835508524493,4.554889907740586e-05,38901.38864286429,1.4747359484504228e-19,7.385516948647921e-23,1.005696674250071,0.0,,,,,,,
LHS44391,fast_firing,dimensionless screen paired to exact promotion,127337.89114170696,0.9999921469396268,7.78800057396924e-06,6.505979929227032e-08,39492.91281310627,2.561336677934034e-19,2.2899761430303524e-19,1.1152531094614504,0.0,,,,,,,
LHS44394,fast_firing,dimensionless screen paired to exact promotion,47539.637574858476,0.9999789653641388,2.1033846193873374e-05,7.896674017114711e-10,39492.203419919475,1.6094827021657863e-20,2.2085682882150956e-19,1.4126467761261288,0.05062591674529149,,,,,,,
LHS44427,fast_firing,dimensionless screen paired to exact promotion,148.12495250644062,0.9932942141258565,0.006693807653669565,1.1978220473868205e-05,39120.58762772888,1.8133921669169942e-17,1.40421951510089e-20,3.392573162776409,0.17,,,,,,,
LHS44442,fast_firing,dimensionless screen paired to exact promotion,18.840016181085982,0.9495968153013239,0.050220592763398395,0.0001825919352777496,37649.162506192595,4.590035236849462e-18,1.0087042072659637e-21,1.2345382554427453,0.0,,,,,,,
LHS44450,fast_firing,dimensionless screen paired to exact promotion,14199.563126490231,0.9999295802574101,6.992980103736533e-05,4.899415526003245e-07,39488.90328002038,3.37813414714088e-19,7.025256613589984e-20,1.3132615134552195,0.019690965844176834,,,,,,,
LHS44457,fast_firing,dimensionless screen paired to exact promotion,9507.412867686015,0.9998948299769986,9.320578143335254e-05,1.1964241567905916e-05,39486.18274765176,3.8099482857066097e-20,1.4301239475372556e-20,1.0110074263133977,0.0,,,,,,,
LHS44459,fast_firing,dimensionless screen paired to exact promotion,320752.12361569365,0.999996882337454,3.117651014541124e-06,1.1531430329956001e-11,39493.33497035592,3.8823623922523444e-20,1.9188495152887848e-18,1.0107231686849139,0.0,,,,,,,
LHS44569,fast_firing,dimensionless screen paired to exact promotion,597.3247283343956,0.9983286667713305,0.0016697948565655067,1.538372104115612e-06,39424.56009659561,5.805615142169352e-16,2.902618224907067e-18,6.953589085322465,0.17,,,,,,,
LHS44695,fast_firing,dimensionless screen paired to exact promotion,195.71868411733914,0.9949165987740975,0.005083338184554128,6.304134832941821e-08,39096.547282471874,1.1465101751560544e-15,8.065438567671557e-19,4.450763056160357,0.17,,,,,,,
LHS44701,fast_firing,dimensionless screen paired to exact promotion,232139.9859118,0.999995692272969,4.168069764797934e-06,1.3965726613636847e-07,39493.28191207476,4.455233898708085e-19,3.010946721930093e-19,1.873760094761394,0.17,,,,,,,
LHS44845,fast_firing,dimensionless screen paired to exact promotion,1947.4273062739942,0.999486765558674,0.0004504154700162225,6.281897130985117e-05,39466.50200631718,1.6594219723642772e-18,1.8472574385755042e-20,1.0103070928828912,0.0,,,,,,,
LHS44867,fast_firing,dimensionless screen paired to exact promotion,6180.950007281184,0.9998382387436291,5.649768859426151e-05,0.00010526356777665489,39486.65161323448,1.3081529269309669e-20,8.1126878302986615e-22,1.053007220829316,0.0,,,,,,,
LHS44895,fast_firing,dimensionless screen paired to exact promotion,64.14619512429519,0.984649909360139,0.015349749563209355,3.4107665161223124e-07,38760.39172292987,6.935346565329314e-20,3.0397842263083676e-23,2.883625239710499,0.17,,,,,,,
LHS44987,fast_firing,dimensionless screen paired to exact promotion,2405.489563891412,0.9995844569554736,0.000415458600203594,8.444432262056708e-08,39468.64664871807,5.074470789064231e-17,5.65762984084744e-19,1.0156025232377726,0.0,,,,,,,
LHS45048,fast_firing,dimensionless screen paired to exact promotion,20045.389974755333,0.9999501157065557,2.373759234943443e-05,2.614670109488708e-05,39490.849726700406,8.484726348040618e-17,8.756161168796358e-18,1.0150228567489499,0.0,,,,,,,
LHS45212,fast_firing,dimensionless screen paired to exact promotion,81482226.22045912,0.999999987727385,1.2245253464848033e-08,2.7361485825689578e-11,39493.66895050545,1.4506793780969367e-18,2.0667415706553567e-16,10.0,0.17,,,,,,,
LHS45432,fast_firing,dimensionless screen paired to exact promotion,4028496.0488185473,0.9999997517684666,2.41305590923264e-07,6.92594254485007e-09,39493.64517577635,1.3495038640757771e-21,3.2979269379528545e-18,1.0197550485107305,0.0,,,,,,,
LHS45453,fast_firing,dimensionless screen paired to exact promotion,0.17352680271415583,0.1478677796815715,0.852132202750429,1.756799941494702e-08,10071.204264341044,1.295425471277897e-18,3.552110330415486e-23,1.0057510909342062,0.0,,,,,,,
LHS45475,fast_firing,dimensionless screen paired to exact promotion,209.39860139049424,0.9952471166947349,0.004752840386363596,4.291890147323211e-08,39278.57244015437,2.011032468436628e-20,9.899020766075606e-23,4.496632206937331,0.17,,,,,,,
LHS45484,fast_firing,dimensionless screen paired to exact promotion,558.8083406046342,0.9982136743462594,0.0017863241789266994,1.4748138766017461e-09,39419.32336035396,1.7664835989066762e-20,1.590592180275349e-22,1.1682908735950517,0.0,,,,,,,
LHS45508,fast_firing,dimensionless screen paired to exact promotion,5275351.0685317395,0.9999998104391922,1.7998372991394164e-07,9.577077973203744e-09,39493.634010237954,4.571028917231775e-22,2.9042874849375054e-19,1.6267096574559883,0.11725576251646581,,,,,,,
LHS45559,fast_firing,dimensionless screen paired to exact promotion,19180.185429926227,0.9999478655788167,4.8348805262377096e-05,3.785615920988011e-06,39488.45552460447,3.6711678980993945e-18,1.8599045994022698e-19,10.0,0.17,,,,,,,
LHS45573,fast_firing,dimensionless screen paired to exact promotion,243.67207302068516,0.9959128968514708,0.004086567354330172,5.357941989922946e-07,39238.80752906446,1.4664112837942422e-20,3.88169067989964e-23,1.009759887580279,0.0,,,,,,,
LHS45613,fast_firing,dimensionless screen paired to exact promotion,306.08912008940285,0.9967436163166287,0.0032562167358007313,1.6694757062996272e-07,39349.61481470141,9.420983785742388e-19,2.108291949382823e-21,1.0182783621182425,0.0,,,,,,,
LHS45656,fast_firing,dimensionless screen paired to exact promotion,357.8823298513099,0.9972135713663743,0.0027502598766424823,3.616875698323648e-05,39333.67998858375,5.2236435614588365e-16,9.577381731481773e-19,1.0726765515895105,0.0,,,,,,,
LHS45745,fast_firing,dimensionless screen paired to exact promotion,0.34142215612677945,0.2545225263854306,0.7454773973805364,7.623403288560225e-08,17824.49291634942,1.4084296220049664e-22,7.574423894423521e-27,1.0062499521111665,0.0,,,,,,,
LHS45964,fast_firing,dimensionless screen paired to exact promotion,4.941359116361994,0.8316883426140518,0.16830963828548617,2.0191004620131985e-06,32933.85041943251,4.669887833787186e-21,4.31210960751296e-25,1.269379961648931,0.006032264200581996,,,,,,,
LHS46030,fast_firing,dimensionless screen paired to exact promotion,373.85356700949853,0.997332291625293,0.0009715874266689503,0.0016961209480379675,39345.947127930136,1.2681950858457452e-20,5.238827220258985e-23,1.5569688718840538,0.0955480392636052,,,,,,,
LHS46072,fast_firing,dimensionless screen paired to exact promotion,11.160601765814187,0.9177672273742905,0.08223274582845522,2.679725432542917e-08,36258.97183395243,2.546030519964166e-16,2.8286687544575107e-20,1.0113538606799548,0.0,,,,,,,
LHS46124,fast_firing,dimensionless screen paired to exact promotion,22891.68874370075,0.9999563179314062,4.259522327813925e-05,1.0868453157110095e-06,39490.21693813477,7.326748722945733e-19,5.581343389052466e-20,1.007270135712263,0.0,,,,,,,
LHS46162,fast_firing,dimensionless screen paired to exact promotion,950845.8851966563,0.9999989483059623,1.0516354090624706e-06,5.862871436630457e-11,39493.52286509768,1.284335836613581e-21,1.6258082882313208e-19,2.599201642427251,0.17,,,,,,,
LHS46177,fast_firing,dimensionless screen paired to exact promotion,0.00837564895833614,0.008306080146806682,0.9916939014736996,1.837949367105459e-08,903.9967960997294,8.117445044855262e-19,2.0629435807396943e-23,1.000042711049391,0.0,,,,,,,
LHS46187,fast_firing,dimensionless screen paired to exact promotion,2857.6763326323007,0.999650187749979,0.0003490459150376248,7.663349834152313e-07,39470.13463579585,3.21915795541501e-19,5.256561917822135e-21,1.0786316703368513,0.0,,,,,,,
LHS46230,fast_firing,dimensionless screen paired to exact promotion,1326268.245522405,0.9999992460052864,3.0404572311590314e-07,4.4994899053374454e-07,39493.624556998686,2.6647667580787057e-17,1.6540427414785345e-16,2.071666390487969,0.17,,,,,,,
LHS46271,fast_firing,dimensionless screen paired to exact promotion,0.22329354213505986,0.1825347183189877,0.8174644976744789,7.840065333214587e-07,14714.055676801896,5.201916185449804e-19,1.4417630776597143e-23,1.0081254309358005,0.0,,,,,,,
LHS46423,fast_firing,dimensionless screen paired to exact promotion,688108.0766577568,0.9999985467420297,1.2822592182258764e-06,1.7099875194527935e-07,39493.55982589586,6.212194841073723e-17,1.4782420180778006e-16,1.0116326627067804,0.0,,,,,,,
LHS46447,fast_firing,dimensionless screen paired to exact promotion,70647.29841481267,0.9999858453774199,1.4154622177183672e-05,4.030868869530477e-13,39492.60534337444,2.16732552751719e-20,9.155271570403738e-21,10.0,0.17,,,,,,,
LHS46465,fast_firing,dimensionless screen paired to exact promotion,431.2943331348194,0.9976867612565068,0.002309360847361776,3.877896131376801e-06,39396.308932370375,6.004221014427851e-19,2.171821209505333e-21,1.003455194423304,0.0,,,,,,,
LHS46590,fast_firing,dimensionless screen paired to exact promotion,31.953297112171775,0.9696540228859031,0.030345976412552222,7.015446731376855e-10,38329.351330930825,8.38841259400604e-20,2.6925076427936426e-23,1.0127698179219844,0.0,,,,,,,
LHS46635,fast_firing,dimensionless screen paired to exact promotion,32964.24442213496,0.9999696650209173,2.998615460523485e-05,3.488244774179273e-07,39491.190511878965,4.5683873556711016e-21,4.15781008262675e-20,10.0,0.17,,,,,,,
LHS46676,fast_firing,dimensionless screen paired to exact promotion,15.934533926416625,0.9409490686696683,0.05905074630451521,1.8502581644969085e-07,36991.947818354216,2.1583851454727645e-18,2.9066279980385595e-22,4.654602440075515,0.17,,,,,,,
LHS46736,fast_firing,dimensionless screen paired to exact promotion,71.34141279144728,0.9861766592410506,0.007031344509522782,0.006791996249426663,38740.90472151924,1.0626262391487757e-17,6.625161092317214e-21,5.21162408630978,0.17,,,,,,,
LHS46773,fast_firing,dimensionless screen paired to exact promotion,144209.63849486463,0.9999930656988247,6.7388793066518995e-06,1.9542186860855205e-07,39493.04723465312,2.654867383699787e-18,5.205608711491115e-18,2.570923562559761,0.17,,,,,,,
LHS46805,fast_firing,dimensionless screen paired to exact promotion,0.021928752898149197,0.021458201304112565,0.9785400155355911,1.7831602962641279e-06,1864.6924558770156,1.5555778033725195e-18,3.9804135189618474e-23,1.0020980140358566,0.0,,,,,,,
LHS46837,fast_firing,dimensionless screen paired to exact promotion,118.21683611333377,0.9916119230085141,0.00631454287473575,0.0020735341167501466,39117.60692051775,6.583407190780107e-20,7.885655594735343e-23,1.385258289047794,0.04210089522545506,,,,,,,
LHS46854,fast_firing,dimensionless screen paired to exact promotion,308599.29478890816,0.9999967595623955,3.2397273041149394e-06,7.103004052696854e-10,39493.41883958389,1.1383175518146925e-19,6.516589015307874e-18,1.0255060965309406,0.0,,,,,,,
LHS46954,fast_firing,dimensionless screen paired to exact promotion,18.09406864740814,0.9476277152624702,0.05233008849141964,4.219624611018187e-05,36743.29494220436,3.2529936769075585e-22,2.1337269286107796e-24,4.546935534193168,0.17,,,,,,,
LHS46999,fast_firing,dimensionless screen paired to exact promotion,18.235326130303516,0.9480123189372603,0.05197991961943361,7.761443305972198e-06,37174.94531517593,1.5279124869071167e-21,3.747565606195877e-24,1.3298748741964799,0.024862089660945982,,,,,,,
LHS47003,fast_firing,dimensionless screen paired to exact promotion,15.271883642283157,0.9385442999726561,0.06143744646244695,1.8253564897095087e-05,36794.27493304661,2.1904128206856407e-21,1.9396873620815905e-24,4.3726487660047,0.17,,,,,,,
LHS47114,fast_firing,dimensionless screen paired to exact promotion,185385.53106527656,0.9999946058648692,5.394110498703906e-06,2.463211576254878e-11,39492.98487919629,1.435300666326021e-16,5.655384787925875e-17,1.2597042035272894,0.0030205591008513927,,,,,,,
LHS47250,fast_firing,dimensionless screen paired to exact promotion,0.9130325996025003,0.4772697547298539,0.5223494171411681,0.00038082812897791217,23475.429011338736,1.376561875603235e-20,5.660188151889922e-25,1.0103261261249286,0.0,,,,,,,
LHS47332,fast_firing,dimensionless screen paired to exact promotion,5.831530102214877,0.853619908711844,0.14638000597191292,8.531624319218381e-08,34279.29641830043,2.8881491239157007e-22,1.0722415843193586e-25,1.8849572652989997,0.17,,,,,,,
LHS47390,fast_firing,dimensionless screen paired to exact promotion,670.1923048040488,0.9985101140271685,0.0014893426244357356,5.433483957688989e-07,39410.568594742595,1.6788890740732038e-16,5.951240144264595e-19,10.0,0.17,,,,,,,
LHS47396,fast_firing,dimensionless screen paired to exact promotion,14510708.58494275,0.9999999310853825,6.833178009892797e-08,5.828373528377616e-10,39493.662917008405,8.037010755509574e-18,2.7147088145192196e-16,5.040179435576659,0.17,,,,,,,
LHS47402,fast_firing,dimensionless screen paired to exact promotion,533.0413787220442,0.9981274859217968,0.0018614576419599444,1.1056436243115518e-05,39377.22808730104,1.8742324110178217e-19,7.590139113625373e-21,6.14756478160488,0.17,,,,,,,
LHS47416,fast_firing,dimensionless screen paired to exact promotion,0.5293232611122399,0.34611600736869447,0.6538835354388718,4.571924336659785e-07,17977.349386611397,2.0403816239527674e-17,6.500849757713047e-22,1.0265798475895545,0.0,,,,,,,
LHS47444,fast_firing,dimensionless screen paired to exact promotion,122392.69218819856,0.999991829644305,8.169482208828395e-06,8.734861558744749e-10,39493.085177677975,3.826420255936273e-18,1.769725348570326e-18,1.1349497477495232,0.0,,,,,,,
LHS47502,fast_firing,dimensionless screen paired to exact promotion,63.28625851544886,0.9844445761334875,0.015555057506537358,3.663599750557822e-07,38529.840094313564,2.8907622760681822e-21,5.8474276539948046e-24,1.0020281829078674,0.0,,,,,,,
LHS47578,fast_firing,dimensionless screen paired to exact promotion,21.95645804210869,0.9564392730722782,0.043559724016953655,1.0029107681561487e-06,37679.21500829227,7.347713601654248e-18,1.4399746256385061e-21,1.2388543417329367,0.0,,,,,,,
LHS47626,fast_firing,dimensionless screen paired to exact promotion,472.4643985481277,0.9978879087782175,0.002111823569768661,2.6765201377236047e-07,39352.56753487183,4.379288832686328e-18,1.369441184992914e-20,1.0177098098546353,0.0,,,,,,,
LHS47654,fast_firing,dimensionless screen paired to exact promotion,897472041.5165757,0.9999999988857592,1.1133244588719563e-09,9.163783088082788e-13,39493.670663680576,1.9536821802409733e-17,2.5018103887435826e-14,1.0077308120969426,0.0,,,,,,,
LHS47659,fast_firing,dimensionless screen paired to exact promotion,0.15100327974025912,0.13119274497144376,0.8688072537393303,1.2892260438035895e-09,9931.74751468757,2.2974021879982542e-21,7.900761143498337e-26,1.7327892200031143,0.1502744010028699,,,,,,,
LHS47744,fast_firing,dimensionless screen paired to exact promotion,89782.12519715047,0.9999888620495465,1.111942590009048e-05,1.8524553339914446e-08,39492.37066970574,2.4147486655690954e-20,1.4058763887941539e-18,1.0197512135691689,0.0,,,,,,,
LHS47773,fast_firing,dimensionless screen paired to exact promotion,0.3782543093005747,0.2744444960179578,0.7103719031675513,0.015183600814490996,17391.573820474143,1.358014618877846e-21,4.8521901763901106e-26,1.0082223355261941,0.0,,,,,,,
LHS48049,fast_firing,dimensionless screen paired to exact promotion,249.81429109127464,0.9960129863587555,0.0036250836177842524,0.0003619300234603242,39284.73521281903,9.879000602393253e-21,2.629879244042133e-23,6.7205412832116105,0.17,,,,,,,
LHS48053,fast_firing,dimensionless screen paired to exact promotion,0.2763365647312903,0.2165075986751723,0.7833266742005746,0.00016572712425307783,16469.175403807036,4.202207762754051e-23,4.017689282760329e-27,1.0284554543160187,0.0,,,,,,,
LHS48177,fast_firing,dimensionless screen paired to exact promotion,10.104900294659144,0.9099496642503899,0.09005030473100763,3.1018602460263814e-08,35313.83962038255,1.002780887579037e-17,7.809367648266848e-22,1.0042721881622743,0.0,,,,,,,
LHS48210,fast_firing,dimensionless screen paired to exact promotion,0.0008939043918461624,0.0008931060404342339,0.9990647070247943,4.218693477138439e-05,45.576375238472,2.0461909841395095e-19,5.1844431018635085e-24,1.0000099187146116,0.0,,,,,,,
LHS48218,fast_firing,dimensionless screen paired to exact promotion,2226.5473553926995,0.9995510757616088,0.0004200621139963166,2.8862124394883712e-05,39462.53146212818,2.9836064196992928e-21,5.265454586882183e-22,1.1554919151472902,0.0,,,,,,,
LHS48227,fast_firing,dimensionless screen paired to exact promotion,143.6076542253944,0.9930847367287949,0.006882163907294827,3.309936391029505e-05,39151.94214472697,6.73200840201542e-18,6.005797743757005e-21,5.051689395866126,0.17,,,,,,,
LHS48261,fast_firing,dimensionless screen paired to exact promotion,156.89416340279305,0.9936666436652951,0.0063333458673306775,1.0467374159191267e-08,39098.60773271292,3.289775671128586e-17,2.3536365087340798e-20,7.61102716029657,0.17,,,,,,,
LHS48270,fast_firing,dimensionless screen paired to exact promotion,1.1569236195371069,0.536376721483254,0.4636232398487978,3.866794827910455e-08,24797.58815081032,3.101775258195849e-21,3.6417442561387478e-25,1.015375066596615,0.0,,,,,,,
LHS48312,fast_firing,dimensionless screen paired to exact promotion,1475.4800099336196,0.9993227134852677,0.0006772859834074092,5.313249903468612e-10,39450.47080708617,1.8846390426762244e-16,1.2233920879485343e-18,1.0018605357662889,0.0,,,,,,,
LHS48355,fast_firing,dimensionless screen paired to exact promotion,7.9048676955298935,0.8877018688888568,0.11226853847545651,2.9592635686728416e-05,35192.957930252276,5.100374042423025e-22,2.3727205713752114e-25,2.4468055282678667,0.17,,,,,,,
LHS48421,fast_firing,dimensionless screen paired to exact promotion,164.37945331325994,0.9939532996393101,0.006046657155297968,4.320539200802181e-08,39067.770963445524,1.1706048780420146e-21,6.510426434467612e-23,1.0105644481036482,0.0,,,,,,,
LHS48463,fast_firing,dimensionless screen paired to exact promotion,3.0112674748821777,0.7507022390648799,0.2489835693622701,0.00031419157284999093,31109.032726021458,2.6080336893044257e-16,1.3962118201862873e-20,1.0005682211708125,0.0,,,,,,,
LHS48556,fast_firing,dimensionless screen paired to exact promotion,181.35490911710338,0.9945161882131847,0.005483787815031522,2.3971783754465254e-08,39100.67455015307,1.1150105339940651e-17,7.744289433049782e-21,3.8287684765732135,0.17,,,,,,,
LHS48576,fast_firing,dimensionless screen paired to exact promotion,417450.3892739923,0.9999976045115055,2.9851702038369634e-07,2.096971474071055e-06,39493.548712263895,2.192334199398848e-18,5.760559959016025e-18,1.0099453593026142,0.0,,,,,,,
LHS48598,fast_firing,dimensionless screen paired to exact promotion,361.4910628196166,0.9972413112968315,0.0027584654916389083,2.2321152953785352e-07,39335.1659611313,7.176234349457273e-16,1.3291730145387056e-18,3.0418368890347067,0.17,,,,,,,
LHS48610,fast_firing,dimensionless screen paired to exact promotion,36.64939389453869,0.9734391474454769,0.02495923502365091,0.0016016175308720716,38213.93670713544,6.5951981498365e-20,1.8325650109793247e-23,1.0309496820811337,0.0,,,,,,,
LHS48624,fast_firing,dimensionless screen paired to exact promotion,564570.0564331101,0.9999982287437718,1.7712391646358683e-06,1.7063619749002773e-11,39493.49084593304,1.4199386181191356e-20,1.1437397991448053e-19,1.0086367977945334,0.0,,,,,,,
LHS48641,fast_firing,dimensionless screen paired to exact promotion,56781.09591844639,0.999982388814928,1.7523516001253344e-05,8.766907082035337e-08,39492.453426927124,6.360056726742653e-20,7.924390422973158e-20,1.3487246224379286,0.030729318067620703,,,,,,,
LHS48642,fast_firing,dimensionless screen paired to exact promotion,2746.5826338916518,0.9996360437034123,0.00036390258076827737,5.371581946483116e-08,39463.57957756235,4.124080968530104e-19,3.7047374858215086e-21,1.4471373572730455,0.06136155707723667,,,,,,,
LHS48772,fast_firing,dimensionless screen paired to exact promotion,15106.958941330684,0.9999338097221547,1.650880410996783e-05,4.968147373519566e-05,39490.34113041885,3.156437623984835e-17,3.1155516600407593e-18,1.0191525417656127,0.0,,,,,,,
LHS48821,fast_firing,dimensionless screen paired to exact promotion,2552.5424028053717,0.9996083871570327,0.0002495566994008377,0.0001420561435663988,39465.436153477436,5.096326871137157e-18,4.929503220686122e-20,1.0728332238079659,0.0,,,,,,,
LHS48889,fast_firing,dimensionless screen paired to exact promotion,13203.574002122034,0.9999242686663091,7.57159101155793e-05,1.542357525355628e-08,39483.769335796715,4.819628668198558e-16,1.3559822668924853e-17,10.0,0.17,,,,,,,
LHS48951,fast_firing,dimensionless screen paired to exact promotion,16840998.317943703,0.999999940621101,5.937316119800476e-08,5.7379469244125645e-12,39493.660816060175,1.4001064726858731e-19,6.010313367206724e-18,10.0,0.17,,,,,,,
LHS49047,fast_firing,dimensionless screen paired to exact promotion,795.4676355782693,0.9987444562021983,0.001255542874681164,9.231204348454796e-10,39372.30047025825,4.006199542870687e-18,2.1843263341108394e-20,1.6643774354279453,0.12898034653225726,,,,,,,
LHS49077,fast_firing,dimensionless screen paired to exact promotion,274110.6477686145,0.9999963518514878,3.64670032326968e-06,1.4481889895607658e-09,39493.34106714959,1.4577555762870454e-20,2.714637391354942e-19,1.0864784262118286,0.0,,,,,,,
LHS49100,fast_firing,dimensionless screen paired to exact promotion,2829879.0347307017,0.9999996466281299,7.76280802220286e-08,2.75743789866861e-07,39493.65068204084,5.356859259536311e-19,1.0226738278991404e-17,7.946854761251274,0.17,,,,,,,
LHS49207,fast_firing,dimensionless screen paired to exact promotion,145193.56037896426,0.9999931126896395,6.883923784714819e-06,3.3865758796527487e-09,39492.992812423465,1.8633001790142812e-21,1.4373442419097913e-19,2.170547152944081,0.17,,,,,,,
LHS49217,fast_firing,dimensionless screen paired to exact promotion,0.5253221350503925,0.3444007813031818,0.6150048216808357,0.04059439701598259,18271.49266725599,1.0047243980948632e-21,6.040103302514742e-26,1.0244409120626077,0.0,,,,,,,
LHS49257,fast_firing,dimensionless screen paired to exact promotion,53192173.71537977,0.9999999812002422,2.2813139708113765e-09,1.6518443800905824e-08,39493.66975607885,1.9162313588757503e-18,5.805307119627722e-16,10.0,0.17,,,,,,,
LHS49259,fast_firing,dimensionless screen paired to exact promotion,0.23071610956441505,0.18746493019098606,0.812413404841208,0.0001216649678058257,15648.34148837265,3.200493506063019e-20,1.3474805621032701e-24,1.163702498001973,0.0,,,,,,,
LHS49336,fast_firing,dimensionless screen paired to exact promotion,4071.174974425123,0.9997544309843561,0.00017709855677854833,6.847045886552336e-05,39481.77280114742,3.415854919951701e-20,1.9187935545269448e-21,10.0,0.17,,,,,,,
LHS49344,fast_firing,dimensionless screen paired to exact promotion,0.2830969530817787,0.22063566778942809,0.7793536571635267,1.067504704529501e-05,16896.966132426074,1.2330550949364447e-20,4.730986210482287e-25,1.0872132461986217,0.0,,,,,,,
LHS49395,fast_firing,dimensionless screen paired to exact promotion,125.08214057188513,0.9920686625761255,0.007931292955457685,4.446841683057445e-08,39038.73286720266,1.0489296554440324e-21,4.0121415782915536e-23,1.0445167436541327,0.0,,,,,,,
LHS49402,fast_firing,dimensionless screen paired to exact promotion,80448781.29850912,0.9999999875697311,1.241806547973925e-08,1.2203461926659127e-11,39493.669009896636,4.582584554183994e-16,7.454912179619504e-14,1.0394396104724162,0.0,,,,,,,
LHS49453,fast_firing,dimensionless screen paired to exact promotion,0.002775009769745335,0.002767330400846872,0.9971739890674076,5.868053174562899e-05,262.5163395133635,1.0130516239733485e-23,2.570613563148789e-28,1.00144546652087,0.0,,,,,,,
LHS49460,fast_firing,dimensionless screen paired to exact promotion,102900.84928634927,0.9999902820016653,9.681176000112907e-06,3.682233456481352e-08,39492.80501770419,1.0895476347344108e-16,3.3420212436503656e-17,1.0232407306121862,0.0,,,,,,,
LHS49480,fast_firing,dimensionless screen paired to exact promotion,1242134.2173712011,0.999999194934669,8.042029351180947e-07,8.623959465496569e-10,39493.59737605326,2.48673562849232e-16,9.010940929009264e-16,1.0044458125396531,0.0,,,,,,,
LHS49556,fast_firing,dimensionless screen paired to exact promotion,67.75004276848573,0.985454554503079,0.014537616297992146,7.829198928898418e-06,38833.83327333443,1.1394346272714329e-17,5.504901990726961e-21,1.0113298743682506,0.0,,,,,,,
LHS49570,fast_firing,dimensionless screen paired to exact promotion,30440.2410545567,0.999967149828149,3.15528529173728e-05,1.2973189336303533e-06,39489.991914620194,2.895098978438286e-19,4.906835085994048e-20,1.0143249397532315,0.0,,,,,,,
LHS49572,fast_firing,dimensionless screen paired to exact promotion,386.2723954335301,0.997417838163031,0.002582161263489134,5.734797904741521e-10,39298.773402844236,2.1586954151635583e-21,1.871493689194401e-23,1.0172133962540926,0.0,,,,,,,
LHS49600,fast_firing,dimensionless screen paired to exact promotion,31121.465952400376,0.9999678688699819,3.1521628254376635e-05,6.095017637083619e-07,39490.26069555401,9.410675069712739e-20,7.309746201951698e-21,2.791933058025247,0.17,,,,,,,
LHS49716,fast_firing,dimensionless screen paired to exact promotion,40105.293067281265,0.9999750662571003,2.493373806866406e-05,4.831045627882337e-12,39491.53952900817,1.157285683826586e-18,5.232455869759916e-19,1.7331787116450883,0.15039563532370434,,,,,,,
LHS49851,fast_firing,dimensionless screen paired to exact promotion,0.015988434023812927,0.01573682680667031,0.9842631728621379,3.3119180736235715e-10,1096.3268433810692,4.819029122347101e-20,1.2311696003585367e-24,1.0272153744395838,0.0,,,,,,,
LHS49876,fast_firing,dimensionless screen paired to exact promotion,73669218.12400235,0.9999999864258097,1.3432560057850923e-08,1.4163024701396782e-10,39493.66923431995,1.1126883484191632e-20,1.078317284255675e-15,10.0,0.17,,,,,,,
LHS49914,fast_firing,dimensionless screen paired to exact promotion,3264.4667337928654,0.9996937650628465,0.0003059591789577425,2.75758195787159e-07,39478.291108823,8.795986315360324e-21,4.605469473502667e-21,2.592523278853889,0.17,,,,,,,
LHS49994,fast_firing,dimensionless screen paired to exact promotion,22171.67559896334,0.9999548994438882,4.509852084335132e-05,2.0352684583956347e-09,39489.32931417423,8.44648935023102e-15,5.349511955999683e-16,1.0030827199721848,0.0,,,,,,,
BASE,two_step,dimensionless screen paired to exact promotion,,,,,,,,,,3.851821294612835,0.1674,0.3247075,0.951331724522011,0.8812770000000001,0.03,259.9999999999999
