property_id,design_stage,pair_map,diagnostic_only,Q_nuc_delta_kJ,Q_exchange_delta_kJ,Q_transport_delta_kJ,Q_growth_delta_kJ,Q_PR_delta_kJ,Q_closed_delta_kJ,k_nuc_factor,k_exchange_factor,k_transport_factor,k_growth_factor,k_PR_factor,k_closed_factor,Theta_nuc,f_nuc,f_exchange,f_transport,I_low_slow,I_low_PR_slow,Pi_PR,S_closed_growth,A_closed_fraction,M_PR_closed,Gamma_mig,Q_nuc_minus_Q_growth_kJ,Q_nuc_minus_Q_PR_kJ,Q_nuc_minus_Q_transport_kJ,Q_closed_minus_Q_growth_kJ,Q_PR_minus_Q_closed_kJ,log10_kclosed_over_kgrowth,log10_kPR_over_kgrowth,log10_knuc_over_ktransport,R_fast_screen,span_fast_1p5_screen,fast_firing_pass_screen,reduction_TS_screen,span_TS_20_screen,Chen_window_width_C_screen,lower_boundary_present_screen,upper_boundary_present_screen,two_step_pass_screen,high_density_attainment_screen,classification_screen,artifact_flag,topology_parameters_modified
LHS19215,LHS,,False,-61.8123485,-15.4105781,-74.2961787,97.1555073,-46.3846728,-92.5953255,0.216193095,3.27717055,7.83749698,0.268026125,0.364052316,15.9504843,43.3983255,0.977476628,0.0225231509,2.21109732e-07,38454.5325,5.22800757e-18,1.5867177e-21,708.32435,0.1674,0.122082451,0.992363582,-208.967856,135.435613,102.48383,-416.562261,72.1587923,1.77459675,0.132986671,-1.55933557,1.00294496,0,False,0.997417969,0.03,540.646908,False,True,False,False,neither,False,False
LHS19223,LHS,,False,83.705155,-63.7958767,25.4085784,78.9744267,58.4258061,-23.2721204,14.9722669,13.5872035,0.0308600792,3.74278398,0.659412569,22.9002886,414247.914,0.999997586,2.41214958e-06,1.85795788e-09,39493.2244,9.62112532e-21,6.64288656e-19,43.28431,0.1674,0.349625643,0.893076791,-45.2692717,176.142638,148.296577,-329.057976,107.646066,0.786646194,-0.754037541,2.68589052,1.11608149,0,False,0.981349243,0.03,371.77443,False,True,False,False,neither,False,False
LHS19235,LHS,,False,-0.990557772,-74.8734191,54.1177686,85.6277251,-38.6491461,-96.3543436,1.01968795,0.0315652643,0.925002189,12.6320283,20.5241396,3.22780621,45034.9745,0.999977796,1.06172937e-07,2.20982983e-05,39492.8821,1.92075799e-16,1.54100466e-16,2.90408621,0.1674,0.606336747,0.720252449,-136.618283,188.521877,34.8916736,-408.793497,83.653337,-0.592565636,0.210791872,0.0423245273,1.14615093,0,False,0.898009381,0.03,359.51007,False,True,False,False,neither,False,False
LHS19245,LHS,,False,-62.0219312,21.6138519,14.4217087,76.7395734,-61.3662674,-80.2219576,0.287899911,0.089008151,21.1750561,1.33561288,13.638849,8.75764927,66.2716188,0.98513489,0.0141461229,0.000718986919,38903.4736,5.66264599e-16,3.53614901e-19,64.220659,0.1674,0.572954831,0.958501482,-188.761505,150.207625,13.5563601,-383.77296,44.8038298,0.81670695,1.00909712,-1.86658304,1.02237165,0,False,0.989622747,0.03,443.411571,False,True,False,False,neither,False,False
LHS19260,LHS,,False,66.1871791,13.8812492,-32.012694,63.2660195,22.0158963,-72.9332869,0.150692314,0.767700835,0.528579702,0.0432177921,0.0699155134,5.85900311,503435.179,0.999998014,1.98633394e-06,1.51577853e-11,39493.4926,1.10392128e-20,5.04369519e-20,1173.59249,0.1674,0.0517974392,0.998484506,-47.0788405,195.034572,188.199873,-363.010735,120.897323,2.13216115,0.208910975,-0.54501938,1.01310058,0,False,0.998001106,0.03,529.308642,False,True,False,False,neither,False,False
LHS19266,LHS,,False,-70.5580888,-45.4393558,59.6051426,4.56732277,85.625131,-75.3399929,23.0197848,2.05429038,0.399278453,0.0703722109,0.286463456,7.25080469,2.70962383,0.730430888,0.220728848,0.0488402635,28492.1516,5.06457207e-22,5.17201631e-26,638.24229,0.1674,0.258357236,0.996508576,-125.125412,-5.3199309,-40.1632314,-306.718744,186.913263,2.01298501,0.609668031,1.76082538,1.03267921,0,False,0.99760157,0.03,534.909117,False,True,False,False,neither,False,False
LHS19279,LHS,,False,-24.9435788,-40.112928,-9.27504373,-3.64040504,83.2525486,-66.8199632,0.0345570278,1.44863604,1.18899967,0.102523815,0.820885315,4.76088021,67809.1986,0.999985253,1.46998442e-05,4.72000769e-08,39492.6474,3.05277751e-21,5.80129096e-20,260.416869,0.1674,0.421538297,0.994668893,-71.3031737,42.6671615,74.331465,-289.990987,176.020651,1.66686249,0.903457727,-1.53664535,1.35176167,0.0316746396,False,0.995797377,0.03,489.517217,False,True,False,False,neither,False,False
LHS19294,LHS,,False,25.043379,-1.95671294,60.5600988,27.9355513,87.191796,-45.0804856,0.135201394,15.9361335,0.0868723554,0.293434711,0.0487138458,29.7953268,3904.15108,0.999743928,0.00025601052,6.1518518e-08,39474.4328,1.53026792e-22,2.72076936e-22,603.730013,0.1674,0.066498157,0.987445364,-52.8921723,88.7148719,54.4832801,-299.827465,158.220421,2.00663667,-0.779859069,0.192099574,1.12140512,0,False,0.996739514,0.03,490.998307,False,True,False,False,neither,False,False
LHS19303,LHS,,False,-19.4009823,10.6791904,23.2283254,13.6355225,-33.0505661,-41.1946988,6.6500417,26.1585096,0.0407455929,0.0724479129,0.402189166,23.6184536,0.615615309,0.381040775,0.618958293,9.3173302e-07,21602.2254,2.99680167e-19,8.82537391e-24,1739.69364,0.1674,0.146501827,0.996593967,-83.0365048,164.512873,47.3706923,-281.64165,34.0922723,2.51322558,0.744404489,2.21274373,1.00895334,0,False,0.998782706,0.03,531.13455,False,True,False,False,neither,False,False
LHS19307,LHS,,False,41.0262612,74.347453,-15.2913487,6.01631321,-3.61333122,-86.9331771,27.7021673,1.32648921,1.37617346,0.608196385,0.233143259,22.7042914,2.27466564,0.694625312,0.305374564,1.23879055e-07,29132.1017,6.70741333e-20,2.79773159e-24,249.885942,0.1674,0.119308498,0.970854155,-14.990052,195.502881,146.31761,-319.760919,109.267985,1.57206412,-0.416420971,1.30384057,1.11033589,0,False,0.994052629,0.03,520.952739,False,True,False,False,neither,False,False
LHS19314,LHS,,False,-9.79021666,5.98989873,47.3009322,38.3338314,92.5530424,-85.274491,0.15527077,22.55049,0.820641821,0.212721734,0.148272778,23.8531796,91.2371653,0.989158383,0.0108381804,3.4363997e-06,38893.0851,3.69189417e-22,7.89837943e-24,900.696545,0.1674,0.173958518,0.991409972,-98.124048,48.5200298,32.9088511,-350.419751,203.775673,2.04973441,-0.156750441,-0.72306394,1.03823683,0,False,0.998009661,0.03,555.979708,False,True,False,False,neither,False,False
LHS19315,LHS,,False,30.6705692,28.0655611,6.31700322,15.9931035,12.6686019,-75.4095666,0.124195439,1.03296424,0.744175816,0.116394854,5.33516624,8.19550371,10157.5098,0.99990156,9.84346563e-05,4.9786026e-09,39487.3658,1.57525918e-18,1.10468925e-19,467.009181,0.1674,0.55713304,0.994614752,-35.3225343,168.865256,114.353566,-318.214099,114.026308,1.84764187,1.66121417,-0.777569904,1.12698439,0,False,0.997789921,0.03,518.804094,False,True,False,False,neither,False,False
LHS19317,LHS,,False,-30.6126452,40.273043,-5.82903852,6.52152424,-49.3037452,-99.8422257,15.6354181,0.292162121,0.157120859,1.00115459,6.90444299,16.1855187,1.03547026,0.508713038,0.49128408,2.88201865e-06,24355.92,3.1726508e-17,1.07517532e-21,117.203643,0.1674,0.526125076,0.95304428,-87.1341694,169.554389,65.2163934,-333.175178,76.48662,1.20862548,0.838627506,1.99787565,1.10982843,0,False,0.992997928,0.03,513.055367,False,True,False,False,neither,False,False
LHS19340,LHS,,False,89.2807943,40.3707307,-71.9314648,-2.83212359,89.8803328,1.13755307,7.4923599,0.0663199942,0.166098067,0.0406952198,0.548381533,28.7586675,90409.312,0.999988939,1.10606833e-05,1.91513917e-12,39492.6951,1.55531686e-21,1.89461883e-20,2658.52717,0.1674,0.369294669,0.997887232,42.1129179,150.26375,251.212259,-222.841752,114.690919,2.84922536,1.12953942,1.65425405,1.1926542,0,False,0.999308268,0.03,514.864884,False,True,False,False,neither,False,False
LHS19350,LHS,,False,-76.1599375,10.0027612,18.0748206,-15.1907191,74.4104779,-49.1126705,2.06327223,15.0203998,0.911890462,0.700225243,10.8949327,20.3889571,0.0474648122,0.0453139921,0.954646233,3.97752433e-05,5186.75039,2.88333666e-21,9.74418151e-26,137.219456,0.1674,0.621805941,0.962271092,-110.969218,0.292873469,-4.23475813,-260.73338,149.471288,1.46415725,1.19198679,0.354613859,1.02894647,0,False,0.995180145,0.03,451.877888,False,True,False,False,neither,False,False
LHS19353,LHS,,False,49.9114096,54.757686,20.8259912,28.7762039,-84.9595796,-55.0424108,15.4962857,4.28659965,0.209843313,1.84311828,0.0973181325,22.4374058,11.0981989,0.917343069,0.0826568195,1.11920822e-07,35468.9431,1.34534054e-17,1.07329057e-21,77.1826437,0.1674,0.0264583029,0.926386998,-28.8647943,285.734278,119.085418,-310.630043,-3.9690292,1.08541944,-1.27735944,1.86833248,1.14799257,0,False,0.980712946,0.03,431.387578,False,True,False,False,neither,False,False
LHS19361,LHS,,False,-19.4711893,-42.18371,-63.327563,34.1769824,-17.433484,-47.848588,4.95590684,23.2844308,6.93357666,0.0558882275,0.752990201,6.96710442,52.5334257,0.981320082,0.018679509,4.08982249e-07,38240.1641,1.45860065e-18,3.61429142e-22,781.991888,0.1674,0.25226409,0.997672063,-103.648172,148.825584,133.856374,-308.836999,56.3632436,2.09573198,1.12946899,-0.145834188,1.01721736,0,False,0.997948523,0.03,497.371208,False,True,False,False,neither,False,False
LHS19362,LHS,,False,-71.7640959,43.4001202,10.7245782,66.7605858,83.965673,89.0439822,0.0422166141,0.379170492,1.63388552,6.21037637,0.193157295,0.042413683,10.0071333,0.909149824,0.0908382576,1.19182962e-05,36312.2988,5.95453615e-22,2.29573934e-25,0.0230417061,0.1674,0.197904628,0.823980256,-188.524682,-4.86648004,7.51132589,-204.528032,20.8698304,-2.16561193,-1.50720681,-1.58773823,1.06812991,0,False,0.0984701744,0.0147705262,22.3992729,True,True,False,False,neither,False,False
LHS19365,LHS,,False,-48.9118771,-34.2297945,-12.1183708,59.642254,-91.0370544,-51.8827765,0.0468130632,1.18691669,3.36979991,18.5206452,0.122667365,0.0356441614,6219.53301,0.999839242,0.000159846864,9.11064393e-07,39484.4444,3.94297483e-17,1.24726732e-18,0.0143871654,0.1674,0.0311908225,0.600743161,-158.554131,192.988466,53.2064937,-338.336459,-13.2061383,-2.71566771,-2.17892708,-1.85723705,1.46615666,0.0672815612,False,0.0513974163,0.00770961244,28.3530058,True,True,False,True,neither,False,False
LHS19384,LHS,,False,49.9432173,-24.6631545,18.0706942,82.0038257,51.8757832,-90.7970137,0.171683373,0.301773143,10.1621428,1.06637182,0.835466206,8.5109545,4659719.08,0.999999785,1.61708416e-07,5.28967497e-08,39493.6517,1.84318163e-20,1.89445413e-18,85.8889385,0.1674,0.377250137,0.967583718,-82.0606084,148.930723,121.872523,-399.612268,168.620936,0.902069609,-0.105979773,-1.77225706,1.06002339,0,False,0.989409607,0.03,467.164072,False,True,False,False,neither,False,False
LHS19385,LHS,,False,-20.5527347,45.6409212,4.18288379,84.448039,5.53902126,-87.3022582,0.267005801,0.108992276,0.0570784006,0.0555706891,0.447211555,8.81172245,232.672003,0.995720497,0.00427946797,3.48672065e-08,39308.3082,2.1006478e-19,3.84748253e-22,1695.78181,0.1674,0.208251774,0.998282275,-155.000774,124.771533,65.2643815,-398.561726,118.789419,2.20021503,0.905667234,0.670048902,1.00238328,0,False,0.998844264,0.03,558.459174,False,True,False,False,neither,False,False
LHS19396,LHS,,False,43.747317,70.69648,-6.34208822,68.1188164,-28.3456177,79.4040571,0.19171453,0.0539216947,0.18848149,19.842972,0.481571815,0.299390864,13160.9387,0.999924023,7.59763772e-05,2.7211184e-10,39489.6043,2.24892667e-18,1.60492765e-19,0.0543447406,0.1674,0.173720227,0.596282121,-74.3714994,222.956223,140.089405,-215.526188,-81.8015352,-1.82136818,-1.61494566,0.00738632194,1.36667582,0.0363168604,False,0.174324486,0.0261486729,74.8264394,True,True,False,True,neither,False,False
LHS19401,LHS,,False,-90.1507517,72.4644828,2.78047423,-23.900985,69.0530364,-34.7930759,0.522942323,0.80391562,0.0882302073,7.35685366,8.36755296,0.0450839941,0.0101273172,0.0100257829,0.989974022,1.95339134e-07,542.319321,5.25619052e-22,1.34448093e-26,0.0251838225,0.1674,0.612126833,0.697431307,-116.249767,-8.34049929,-2.93122597,-237.703519,129.794252,-2.21266973,0.0559063525,0.772836492,1.08628744,0,False,0.168014996,0.0252022494,49.9552066,True,True,False,True,neither,False,False
LHS19402,LHS,,False,-17.0927371,-67.4226228,61.7270046,93.0771641,-8.84772309,-91.7975552,22.8162551,0.0855667998,2.29077635,0.514461915,18.4470097,22.4948469,132.577221,0.992513694,3.86960975e-05,0.00744761025,39210.6229,2.29660883e-17,6.72864159e-20,505.561825,0.1674,0.613177352,0.985092563,-160.169901,142.618275,11.1802583,-411.686148,108.897972,1.64072981,1.55457275,0.998261673,1.00648871,0,False,0.998222133,0.03,533.455432,False,True,False,False,neither,False,False
LHS19429,LHS,,False,-66.0659477,48.7434213,-7.60804548,20.3591657,-22.3188184,74.6881399,29.1111318,15.2759547,2.27209279,7.74894909,0.502383486,0.112842165,0.000370168007,0.000370031034,0.999629228,7.40795575e-07,36.6755875,2.59345071e-22,6.56789797e-27,0.0406076609,0.1674,0.186886697,0.740068977,-136.425113,107.11616,31.5420977,-172.482454,-71.0588188,-1.8367714,-1.18820745,1.10763303,1.00076463,0,False,0.145141411,0.0217712116,56.7207474,True,True,False,True,neither,False,False
LHS19444,LHS,,False,92.142921,54.4903715,-64.5782826,45.1088013,-21.0523516,54.9906366,0.0966487288,20.4377402,4.46664612,4.61190424,0.300336093,0.0476191073,9617.49097,0.999896034,0.000103966412,9.36422636e-13,39485.1411,8.57373878e-19,2.6443879e-20,0.0375016606,0.1674,0.127610831,0.847146886,-2.96588031,264.058561,246.721204,-216.929593,-50.0948487,-1.98609903,-1.18627275,-1.6647854,1.37876043,0.0400783532,False,0.128733889,0.0193100834,42.95296,True,True,False,True,neither,False,False
LHS19449,LHS,,False,-30.465189,-2.07398901,-64.0612587,55.1863016,-43.1630765,76.2266459,2.71288505,0.26807751,0.42152335,24.6636225,0.316233636,0.501202487,167.545493,0.994066884,0.00593308601,3.02104307e-08,39183.2762,3.89530344e-18,3.68721872e-21,0.0690705148,0.1674,0.111607648,0.523888206,-135.651491,163.561176,123.59607,-205.771084,-93.4415829,-1.69204365,-1.8920488,0.808609755,1.4357734,0.0578243774,False,0.190273129,0.0285409693,88.3724205,True,True,False,True,neither,False,False
LHS19467,LHS,,False,89.648156,-26.2167503,25.6734884,98.6122492,-39.2527312,-88.2238343,0.216436617,0.0665424861,2.31417065,10.1957244,0.0624563495,3.35415107,310292583,0.999999997,1.91795371e-09,1.30481103e-09,39493.6705,6.08805057e-19,4.57004838e-16,3.84834121,0.1674,0.0265229609,0.775073284,-58.9640933,279.764176,153.974668,-413.647512,74.9192426,-0.48283547,-2.21284149,-1.02906464,1.20694255,0,False,0.822065046,0.03,355.100673,False,True,False,False,neither,False,False
LHS19475,LHS,,False,54.3233481,-29.8839694,-58.2094325,42.1872616,91.1990191,-57.4775455,0.601193174,0.455687089,0.831934642,0.32298932,5.73825729,8.30635397,2436373.31,0.99999959,4.10414148e-07,3.18155659e-11,39493.6244,1.55191311e-20,4.41536748e-17,179.159599,0.1674,0.606044928,0.987305404,-37.8639135,113.987618,202.532781,-326.476236,174.624704,1.41022227,1.24959186,-0.141075168,1.14884761,0,False,0.995814527,0.03,453.088659,False,True,False,False,neither,False,False
LHS19487,LHS,,False,-57.6936652,14.4995352,31.8711586,0.0290806588,-32.2835758,-9.2822754,0.549736641,20.0102547,0.0310457331,5.56066553,0.12703238,23.7182941,0.389091503,0.28010502,0.719893419,1.56063748e-06,17630.893,8.2785557e-20,2.37192512e-24,17.3646618,0.1674,0.055094192,0.778559335,-107.722746,125.4532,0.435176167,-236.122785,2.94683917,0.629956677,-1.64121234,1.24815276,1.2422469,0,False,0.945449603,0.03,336.447277,False,True,False,False,neither,False,False
LHS19491,LHS,,False,50.5097675,26.7883417,-4.13965185,62.2347101,-74.9793478,-37.1908702,20.5570479,0.17392361,0.746598367,0.335829523,0.0656883861,9.52093889,1831.25453,0.999454224,0.000545694181,8.15192757e-08,39453.6145,7.10859639e-18,4.82613906e-20,197.224557,0.1674,0.019893419,0.98827241,-61.7249426,276.352404,144.649419,-326.237009,-11.840338,1.4525609,-0.708630281,1.43987371,1.02642782,0,False,0.990387489,0.03,429.651351,False,True,False,False,neither,False,False
LHS19498,LHS,,False,-69.8813811,-63.9532563,32.4929787,71.7152354,63.7912338,-52.6187469,11.2045799,4.77477746,0.0703742997,23.5111276,0.0992048613,12.4686835,12.5766266,0.926344001,0.0730210718,0.000634927482,35849.0117,7.26031164e-22,5.40543817e-25,4.27823864,0.1674,0.101332621,0.560146537,-191.596616,17.190674,-12.3743598,-351.145411,142.35812,-0.275452858,-2.3747405,2.20198149,1.11973369,0,False,0.862400513,0.03,333.282766,False,True,False,False,neither,False,False
LHS19543,LHS,,False,-56.6135079,33.8982633,-74.2869091,30.9645173,-69.7036998,-22.0875388,2.24775424,0.741454757,0.282789993,0.500993605,0.114285537,16.3372158,0.632981842,0.387623319,0.612376659,2.21204851e-08,20469.4798,1.63119315e-18,5.13654551e-23,172.187464,0.1674,0.0355341315,0.979124901,-137.578025,163.953481,107.673401,-279.863485,-21.6680215,1.51334586,-0.64184091,0.900284789,1.01868225,0,False,0.990216371,0.03,420.109787,False,True,False,False,neither,False,False
LHS19546,LHS,,False,-11.8256299,62.8505103,-36.7790652,26.3003947,-21.0182664,-68.5999749,28.4518326,7.42483215,23.6136418,0.171353557,13.4609992,12.6575876,0.0167579657,0.0164817648,0.983517665,5.69807761e-07,2631.16144,2.02700526e-19,5.16896154e-24,500.233796,0.1674,0.595137128,0.99255866,-88.1260246,160.055925,114.953435,-321.711798,73.5298481,1.86845782,1.89518417,0.0809472741,1.0007633,0,False,0.998086687,0.03,511.053648,False,True,False,False,neither,False,False
LHS19574,LHS,,False,90.3109432,45.8075626,16.9450127,49.6134873,5.89634243,-66.9830367,0.0451333348,1.45799121,0.831389795,1.80832487,0.0974376056,26.4985234,487413.927,0.999997948,2.0515924e-06,4.7676318e-11,39493.495,4.53734508e-20,7.88612696e-20,112.897321,0.1674,0.0607549938,0.935560557,-9.30254404,235.27789,163.365931,-343.407952,98.8275187,1.16594522,-1.26854985,-1.26530727,1.27052194,0.00638772046,False,0.987460776,0.03,457.697402,False,True,False,False,neither,False,False
LHS19575,LHS,,False,96.4424593,-3.09381641,-57.171297,56.4511619,-10.7206764,-13.8099441,0.429188882,0.262860657,0.0384267112,2.52864456,0.123580224,0.0301037819,19100923.3,0.999999948,5.23534421e-08,4.53730764e-14,39493.6642,1.76059201e-19,7.67142348e-18,0.0696346929,0.1674,0.0650429569,0.915350825,-10.0087027,258.026425,243.613756,-297.072535,29.0374073,-1.92426673,-1.31093881,1.04801525,1.38592707,0.042309062,False,0.177237736,0.0265856604,59.4595802,True,True,False,True,neither,False,False
LHS19577,LHS,,False,-64.9839213,25.3038294,-2.46603632,29.5410261,-28.0747888,-93.8461739,0.186770284,2.4024693,6.39879086,0.169992434,0.245727771,2.82758177,2.39136616,0.705133579,0.29483163,3.4790174e-05,29766.3646,5.17683625e-19,2.47614977e-23,133.431598,0.1674,0.102233745,0.992757198,-144.524947,113.954156,27.4821151,-350.198628,91.7195246,1.22098558,0.160024648,-1.53479014,1.02035752,0,False,0.989939087,0.03,483.148004,False,True,False,False,neither,False,False
LHS19592,LHS,,False,-84.3069155,52.7975128,-33.6165119,60.6043788,-3.67443725,-77.4930001,0.041705545,0.238911074,0.180265798,0.622766597,5.03879943,15.656833,3.00447787,0.750279554,0.249720352,9.42756387e-08,31089.6087,2.76196071e-18,1.85059741e-22,220.108052,0.1674,0.538618128,0.978262786,-194.911294,70.2308106,39.3095964,-364.908807,99.7667025,1.40037861,0.908001761,-0.635719534,1.01458758,0,False,0.99584067,0.03,487.721571,False,True,False,False,neither,False,False
LHS19603,LHS,,False,14.2659248,50.4073792,12.6239468,93.9188811,-14.2384516,-6.48365897,0.747057083,9.84779878,0.089509292,21.0982803,8.0567908,22.5491945,9.15799544,0.90155538,0.0984446015,1.84365995e-08,35313.611,9.6292442e-18,7.88410323e-22,7.47836635,0.1674,0.568355205,0.618232932,-129.652956,179.367665,91.6419779,-327.213968,18.1933469,0.0288839746,-0.418084972,0.921485666,1.03967652,0,False,0.944143248,0.03,305.553507,False,True,False,False,neither,False,False
LHS19617,LHS,,False,23.8339989,5.66786789,-4.76927337,58.0512517,-62.0076857,-73.1620277,0.355343955,0.0782129045,10.558138,0.143153527,2.99551878,6.46577219,150690.913,0.999993364,6.49000719e-06,1.46048983e-07,39493.2049,1.35588796e-16,7.88472429e-17,379.576868,0.1674,0.403008093,0.994840931,-84.2172528,236.704973,118.603272,-358.024708,37.1024816,1.65481835,1.32066999,-1.4729384,1.03110009,0,False,0.996829794,0.03,492.166736,False,True,False,False,neither,False,False
LHS19625,LHS,,False,67.7553125,53.2450447,52.1017215,77.0523661,71.1507919,7.73773893,2.96005567,0.348175307,0.476996333,29.6945574,8.44551959,0.0517214769,3140.45999,0.999681677,0.000318175447,1.47881113e-07,39471.6324,5.78327275e-20,1.33073889e-20,0.0101307707,0.1674,0.613158695,0.509998582,-59.2970536,147.467809,105.653591,-296.126056,89.3611925,-2.75900594,-0.546050483,0.792784838,1.2699539,0.00621091112,False,0.0891710507,0.0133756576,14.0458348,True,True,False,False,neither,False,False
LHS19628,LHS,,False,26.953691,-45.4487497,-5.25257761,-0.234586248,-5.60886121,-72.8506327,0.438918548,14.0820205,0.288162085,0.173174102,4.76343158,17.2357593,43790.3613,0.999977164,2.2831816e-05,3.73804896e-09,39491.3021,4.80860318e-18,1.3025024e-18,590.365176,0.1674,0.531547395,0.991206399,-22.8117228,183.425841,122.206269,-299.427475,93.1899111,1.99794748,1.43943699,0.182747096,1.40323014,0.0476948662,False,0.998085284,0.03,533.060854,False,True,False,False,neither,False,False
