property_id,exact_fast_attained,R_fast_exact,median_fast_ratio_exact,span_fast_1p5_exact,fast_firing_pass_exact,nucleation_facile_pass_exact,PR_off_pass_exact,fast_artifact_reasons
LHS01627,True,1.2631499210150368,1.130174814647242,0.0,False,True,False,
LHS01628,True,2.019096601707458,1.9677413620912445,0.1700000000000001,False,True,True,
LHS01631,True,1.8975685785498888,1.8942496310443928,0.1700000000000001,True,False,True,
LHS01632,True,1.8054146395585895,1.7323181622478174,0.1700000000000001,True,False,True,
LHS01636,True,2.1449037622173264,2.112055116639647,0.1700000000000001,False,True,True,
LHS01637,True,2.3699626380089036,2.2849625351824145,0.1700000000000001,True,False,True,
LHS01639,True,1.623494288822686,1.5899148445554665,0.1700000000000001,True,False,True,
LHS01641,True,1.9316601427500248,1.9292505962938755,0.1700000000000001,True,False,True,
LHS01646,True,3.2138161573632975,2.6451293462450893,0.1700000000000001,False,True,True,
LHS01650,True,1.6897193715108196,1.6198402596644106,0.1700000000000001,False,True,True,
LHS01651,True,2.318677501527823,2.033232405894879,0.1700000000000001,False,True,True,
LHS01653,True,1.3421465400166113,1.1677474338589902,0.0,False,False,False,
LHS01673,True,2.165686297742669,2.162070218756408,0.1700000000000001,True,False,True,
LHS01679,True,1.0607445217865474,1.0432905886653323,0.0,False,False,False,
LHS01682,True,2.06036543665162,2.048864769779342,0.1700000000000001,True,False,True,
LHS01683,True,2.0068342822871608,2.0051584986161615,0.1700000000000001,True,False,True,
LHS01685,True,1.1589917979739992,1.0819740587832247,0.0,False,False,False,
LHS01689,True,1.8604830181432652,1.852389212084542,0.1700000000000001,True,False,True,
LHS01693,True,1.6717037510742898,1.464939145863524,0.068,False,True,True,
LHS01707,True,2.4637483789078147,2.267264138645517,0.1700000000000001,True,False,True,
LHS01709,True,1.3947375770510375,1.1956138900137825,0.0,False,False,False,
LHS01713,True,1.7699426573624364,1.763926125486151,0.1700000000000001,True,False,True,
LHS01715,True,1.9431655714987004,1.9389030708350825,0.1700000000000001,False,True,True,
LHS01716,True,1.9294476185871008,1.927243162142644,0.1700000000000001,True,False,True,
LHS01719,True,1.6073556447917643,1.5827875206430135,0.1700000000000001,False,True,True,
LHS01723,True,2.0545369190405216,2.042658935344924,0.1700000000000001,True,False,True,
LHS01739,True,1.8744593123717728,1.869185281144875,0.1700000000000001,True,False,True,
LHS01740,True,1.1059404885148134,1.055420624093869,0.0,False,True,False,
LHS01743,True,1.7758188214148094,1.7099678731820085,0.1700000000000001,True,False,True,
LHS01744,True,1.7339187718770577,1.5093851079112923,0.089,True,False,True,
LHS01745,True,1.517796176836931,1.4509347988290844,0.025,False,False,False,
LHS01747,True,1.7094972443710703,1.651528481681877,0.1700000000000001,True,False,True,
LHS01752,True,1.6348998196038091,1.3706278700710282,0.037,True,False,True,
LHS01753,True,1.574627024927301,1.3422962774810163,0.022,False,False,False,
LHS01755,True,2.6481255234969288,2.5162536825348396,0.1700000000000001,True,False,True,
LHS01762,True,2.258628328172011,2.2558848722357188,0.1700000000000001,True,False,True,
LHS01776,True,1.7335699330961745,1.5142799196409342,0.091,True,False,True,
LHS01779,True,2.0650813925446947,2.060891049622752,0.1700000000000001,True,False,True,
LHS01784,True,2.4119796724591964,2.3209900158673533,0.1700000000000001,True,False,True,
LHS01787,True,1.9924625264533855,1.9714213680135408,0.1700000000000001,True,False,True,
LHS01797,True,2.184322051822474,2.1798578186925925,0.1700000000000001,True,False,True,
LHS01803,True,3.702486736445048,3.069155211507457,0.1700000000000001,False,True,True,
LHS01809,True,1.321845250580372,1.2853056933603737,0.0,False,False,False,
LHS01810,True,2.1789745455109877,1.8614008591737257,0.1700000000000001,True,False,True,
LHS01813,True,1.9039138451625663,1.6246252880686354,0.1320000000000001,False,True,True,
LHS01822,True,3.411794741382167,3.345476882246453,0.1700000000000001,False,True,True,
LHS01824,True,2.487799301563012,2.4846743705718817,0.1700000000000001,True,False,True,
LHS01832,True,2.025372150233238,1.793535845558287,0.1700000000000001,True,False,True,
LHS01833,True,2.3881753038042697,2.3325180697480987,0.1700000000000001,True,False,True,
LHS01842,False,,,0.0,False,False,False,unattained interval
LHS01844,True,1.6243431076770751,1.6240993693986914,0.1700000000000001,True,False,True,
LHS01845,True,1.3276277795689462,1.1594234198856856,0.0,False,False,False,
LHS01847,True,1.9596572230332572,1.8836447467177833,0.1700000000000001,True,False,True,
LHS01848,True,1.2975644049560529,1.1431235354558555,0.0,False,False,False,
LHS01852,False,,,0.0,False,False,False,unattained interval
LHS01854,True,6.8628597741947095,6.7193026726407785,0.1700000000000001,False,True,True,
LHS01857,True,1.9889695877611435,1.978234040775332,0.1700000000000001,True,False,True,
LHS01860,True,1.4857100373755106,1.441591961915751,0.0,False,False,False,
LHS01863,True,1.4504087914210773,1.2327903762036827,0.0,False,False,False,
LHS01866,True,6.3039120658628365,6.291893732149085,0.1300000000000001,False,True,True,
LHS01869,True,2.012245287844947,2.0059676320731925,0.1700000000000001,True,False,True,
LHS01874,True,1.8039083539300664,1.799886409471123,0.1700000000000001,True,False,True,
LHS01875,True,1.4049776632119475,1.3842444190020504,0.0,False,False,False,
LHS01879,True,1.2848834883098474,1.1367461834632244,0.0,False,False,False,
LHS01880,True,1.6781393969371672,1.6744587209381865,0.1700000000000001,True,False,True,
LHS01882,True,1.0747526296247454,1.0554700403360182,0.0,False,False,False,
LHS01888,True,1.2312484876979188,1.1840429286135672,0.0,False,True,False,
LHS01889,True,1.7292425881497804,1.6841302960806612,0.1700000000000001,True,False,True,
LHS01892,True,1.2522892811360335,1.1205506863569716,0.0,False,False,False,
LHS01895,True,2.070187391242168,1.966791505626719,0.1700000000000001,True,False,True,
LHS01906,True,1.8788204150307848,1.8767078572596465,0.1700000000000001,True,False,True,
LHS01913,True,1.6759242547030015,1.6757451681717368,0.1700000000000001,True,False,True,
LHS01916,True,2.367990067853065,2.3650343547318893,0.1700000000000001,True,False,True,
LHS01917,True,1.8849842526314744,1.758917799720938,0.1700000000000001,True,False,True,
LHS01920,True,1.158310963924173,1.073585558615692,0.0,False,False,False,
LHS01924,True,1.3311626005837582,1.1604879632953593,0.0,False,False,False,
LHS01931,True,2.340724193163439,2.162680076443684,0.1700000000000001,True,False,True,
LHS01937,True,1.0612516482408043,1.0455837378711,0.0,False,False,False,
LHS01943,True,1.066625335423112,1.0433135495318078,0.0,False,False,False,
LHS01945,True,1.4898345177515149,1.4882697344373053,0.0,False,False,False,
LHS01948,True,2.3180659491383295,2.314207846918368,0.1700000000000001,True,False,True,
LHS01954,True,1.3516771487780324,1.1711715824536963,0.0,False,False,False,
LHS01957,True,1.727690260702904,1.7245673962430983,0.1700000000000001,True,False,True,
LHS01963,True,1.864910041056512,1.6709189857612547,0.1690000000000001,True,False,True,
LHS01964,True,1.3592877108602937,1.1866313641030677,0.0,False,False,False,
LHS01968,True,1.9903657802764263,1.7939803345788663,0.1700000000000001,True,False,True,
LHS01972,True,2.0744402126842987,2.0221076832796196,0.1700000000000001,False,True,True,
LHS01975,True,1.997052601692348,1.9861934446917615,0.1700000000000001,False,True,True,
LHS01979,True,2.2172796509875403,2.2130474278687253,0.1700000000000001,True,False,True,
LHS01984,True,2.20565056522895,1.992895572146284,0.1700000000000001,True,False,True,
LHS01986,True,2.2260532182771366,1.9913778574386056,0.1700000000000001,True,False,True,
LHS01987,True,1.263849335762794,1.1260196651937853,0.0,False,False,False,
LHS01992,True,1.6576673547022134,1.6519970127031316,0.1700000000000001,True,False,True,
LHS01993,True,1.1094013621342704,1.0673619551217932,0.0,False,False,False,
LHS01995,True,1.8657029347827905,1.8091719865959277,0.1700000000000001,True,False,True,
LHS01997,True,2.2262420972975705,2.135709564362038,0.1700000000000001,False,True,True,
LHS02002,False,,,0.0,False,False,False,unattained interval
LHS02003,True,1.6785313522299308,1.6632966225057078,0.1700000000000001,True,False,True,
LHS02011,True,1.085279491882469,1.0506995002836772,0.0,False,False,False,
LHS02022,True,1.255367520878916,1.1215781645343266,0.0,False,False,False,
LHS02023,True,1.9433100057165416,1.8550571198697683,0.1700000000000001,True,False,True,
LHS02024,True,1.0717170900809831,1.04774574485521,0.0,False,False,False,
LHS02030,True,1.953741080980812,1.7094364329929683,0.1700000000000001,True,False,True,
LHS02040,True,1.4757377824484836,1.2767793211962166,0.0,False,False,False,
LHS02042,True,5.093637326344145,5.049483358279014,0.1130000000000001,False,True,True,
LHS02045,True,2.0786265433935567,1.7539073292033531,0.1690000000000001,True,False,True,
LHS02047,True,2.5003369267927624,2.332761707370418,0.1700000000000001,False,True,True,
LHS02051,True,1.4127096294692427,1.410901103113468,0.0,False,False,False,
LHS02053,True,1.670438538838952,1.442618156935764,0.059,True,False,True,
LHS02059,True,1.116669734758964,1.0610724837538097,0.0,False,False,False,
LHS02060,True,2.939918407627857,2.635047968331466,0.1700000000000001,False,True,True,
LHS02076,True,2.1467668397040405,2.130349059522922,0.1700000000000001,True,False,True,
LHS02079,True,1.9585822308614056,1.78835475430271,0.1700000000000001,False,True,True,
LHS02082,True,1.99811061533596,1.7563022010689198,0.1700000000000001,True,False,True,
LHS02085,True,1.639006707946104,1.634247331828496,0.1700000000000001,True,False,True,
LHS02087,True,1.09651395472603,1.0441526363255005,0.0,False,False,False,
LHS02091,True,1.4367351246260878,1.2539470043563223,0.0,False,True,False,
LHS02097,True,1.308578461117328,1.1488461075088074,0.0,False,False,False,
LHS02098,True,1.3169724661553053,1.161465185261829,0.0,False,True,False,
LHS02099,True,1.9607082203794763,1.912020747424476,0.1700000000000001,False,True,True,
LHS02137,True,1.7948138991704297,1.5146913663488712,0.09,True,False,True,
LHS02141,True,1.6310454949664892,1.422767437608532,0.049,True,False,True,
LHS02151,True,6.898785328295966,6.896480039215546,0.063,False,True,True,
LHS02156,True,1.870284283146544,1.674571696810858,0.1700000000000001,True,False,True,
LHS02162,True,1.2124089358198642,1.100157946307314,0.0,False,False,False,
LHS02167,True,1.647413826667682,1.6469376550586885,0.1700000000000001,True,False,True,
LHS02173,True,1.7998361031626495,1.7878942965887406,0.1700000000000001,True,False,True,
LHS02178,True,1.5159563284554822,1.5146818135577709,0.1700000000000001,True,False,True,
LHS02183,True,1.5436700114223028,1.3284148414115664,0.013,False,True,False,
LHS02192,True,1.0769075242946584,1.0539229028730994,0.0,False,False,False,
LHS02202,True,1.9018797520068924,1.729152667186172,0.1700000000000001,True,False,True,
LHS02205,True,1.9645746093417848,1.963514346669504,0.1700000000000001,True,False,True,
LHS02210,True,4.687522187992318,4.654306640050056,0.1450000000000001,False,True,True,
LHS02211,True,2.0166128966124486,2.0116840917429895,0.1700000000000001,True,False,True,
LHS02214,True,1.3873574607953372,1.1933067291798185,0.0,False,True,False,
LHS02218,True,1.9897251213349956,1.8102000832459688,0.1700000000000001,True,False,True,
LHS02225,True,1.9412054106013823,1.786021954399162,0.1700000000000001,True,False,True,
LHS02226,True,1.9890495437862297,1.9706889765235729,0.1700000000000001,True,False,True,
LHS02241,True,1.169494189454216,1.0825241254076343,0.0,False,False,False,
LHS02245,True,4.009167517254646,3.913586961501125,0.1700000000000001,False,True,True,
LHS02251,True,1.8100601970572523,1.6863986612089956,0.1700000000000001,True,False,True,
LHS02256,True,1.1401666070027086,1.076824034126665,0.0,False,False,False,
LHS02262,True,2.10447831921532,2.103808630176602,0.1700000000000001,True,False,True,
LHS02266,False,,,0.0,False,False,False,unattained interval
LHS02269,True,1.9506908003540435,1.940736515181961,0.1700000000000001,True,False,True,
LHS02270,True,6.250903524850087,6.213659409615416,0.1440000000000001,False,True,True,
LHS02272,True,1.9260912572405715,1.8617592380537,0.1700000000000001,False,True,True,
LHS02275,True,2.2804006989897636,2.0754225263630612,0.1700000000000001,True,False,True,
LHS02281,True,2.078801673302515,1.9431628144188688,0.1700000000000001,True,False,True,
LHS02283,True,1.0943515259061705,1.0663188405166035,0.0,False,False,False,
LHS02290,True,2.3950832138638445,2.3058362938351937,0.1700000000000001,False,True,True,
LHS02292,True,3.7258197043201697,3.1384066563891113,0.1700000000000001,False,True,True,
LHS02298,True,1.3299359299582705,1.160015528610847,0.0,False,True,False,
LHS02304,True,1.2105805728738404,1.0992333356474335,0.0,False,False,False,
LHS02308,True,3.487841951514127,3.4021663925143737,0.1700000000000001,False,True,True,
LHS02309,True,1.1005523476068413,1.053485682688322,0.0,False,False,False,
LHS02324,False,,,0.0,False,False,False,unattained interval
LHS02326,True,1.8062674625223087,1.7853725497294852,0.1700000000000001,True,False,True,
LHS02327,True,2.3070711462284716,2.303419003506728,0.1700000000000001,True,False,True,
LHS02339,True,1.9153805490346472,1.8785054158068764,0.1700000000000001,True,False,True,
LHS02342,True,1.4813445084033414,1.465359884069822,0.0,False,False,False,
LHS02345,True,2.5584022445305883,2.503200392011923,0.1700000000000001,False,True,True,
LHS02346,True,1.994857455283256,1.872123122014353,0.1700000000000001,True,False,True,
LHS02357,True,2.0182094195537066,1.9797449132978495,0.1700000000000001,False,True,True,
LHS02360,True,4.087582247736049,3.371242558655675,0.1700000000000001,False,True,True,
LHS02367,True,1.6338448354058848,1.3803842534388415,0.039,True,False,True,
LHS02379,True,1.793842989475347,1.5294071113305163,0.096,True,False,True,
LHS02382,True,1.4692907193412688,1.278219778485998,0.0,False,False,False,
LHS02383,True,2.450476040988876,2.2996474633038035,0.1700000000000001,True,False,True,
LHS02389,True,2.4708190002627006,2.2891634508270036,0.1700000000000001,True,False,True,
LHS02393,True,1.0782346808053929,1.04797350708856,0.0,False,False,False,
LHS02394,True,1.9776360502661472,1.9753688886796232,0.1700000000000001,True,False,True,
LHS02396,True,2.371719208135642,2.3628471482944833,0.1700000000000001,True,False,True,
LHS02397,True,1.733508185459003,1.7174508477169352,0.1700000000000001,True,False,True,
LHS02419,True,1.591004407231427,1.5820095441392945,0.1700000000000001,True,False,True,
LHS02427,False,,,0.0,False,False,False,unattained interval
LHS02435,True,1.5296974923700746,1.2733034905303156,0.007,False,False,False,
LHS02445,True,1.5617922174552132,1.5605787984527733,0.1700000000000001,True,False,True,
LHS02460,True,2.33988825474462,2.2644670078280393,0.1700000000000001,False,True,True,
LHS02462,True,1.5635800989258546,1.5513463868291892,0.1700000000000001,True,False,True,
LHS02463,True,1.860536207442638,1.8583896710774763,0.1700000000000001,True,False,True,
LHS02467,True,2.196697866164184,2.16592696223183,0.1700000000000001,True,False,True,
LHS02469,True,1.5355637716567614,1.5266469256396404,0.1700000000000001,True,False,True,
LHS02470,False,,,0.0,False,False,False,unattained interval
LHS02475,True,1.188026576544253,1.097854974144633,0.0,False,True,False,
LHS02478,True,2.3761960194109863,2.316074962046342,0.1700000000000001,False,True,True,
LHS02483,True,1.3280959402854078,1.276887083869985,0.0,False,False,False,
LHS02484,True,1.8079647422870269,1.5635091200938005,0.1120000000000001,True,False,True,
LHS02485,True,1.4169760079384222,1.2086020447327426,0.0,False,False,False,
LHS02491,True,2.3841812794631183,2.228161834273124,0.1700000000000001,False,True,True,
LHS02495,True,1.43279986834096,1.431679093565888,0.0,False,False,False,
LHS02497,True,2.229617237110308,1.9938060113793656,0.1700000000000001,True,False,True,
LHS02498,False,,,0.0,False,True,False,unattained interval
LHS02500,True,6.970122962186748,6.907435497596569,0.1700000000000001,False,True,True,
LHS02504,True,1.9210045036439476,1.9191662182213207,0.1700000000000001,True,False,True,
LHS02506,True,1.0675528825008869,1.0484207880371537,0.0,False,False,False,
LHS02511,True,2.0143683085736797,2.0101703946531213,0.1700000000000001,True,False,True,
LHS02514,True,2.0436446528359435,2.0426741877678625,0.1700000000000001,True,False,True,
LHS02518,True,1.6994206097829538,1.697892434350721,0.1700000000000001,True,False,True,
LHS02523,True,2.5316771044597024,2.2789383979503137,0.1700000000000001,True,False,True,
LHS02533,True,1.2376946371090265,1.1127118614092355,0.0,False,False,False,
LHS02542,True,1.6027884705422537,1.3739920564495798,0.033,True,False,True,
LHS02546,True,1.271475255479002,1.1297940904557726,0.0,False,False,False,
LHS02548,True,2.222241111305572,1.982249332858298,0.1700000000000001,True,False,True,
LHS02551,True,1.859956175438913,1.5824057368069306,0.1160000000000001,False,True,True,
LHS02555,True,2.124473518368876,2.1214537373116493,0.1700000000000001,True,False,True,
LHS02557,True,1.6719416673546086,1.6427483544924275,0.1700000000000001,True,False,True,
LHS02560,True,1.911202817556763,1.6644256369967825,0.1540000000000001,True,False,True,
LHS02561,True,7.001620954505497,6.941635430913391,0.1700000000000001,False,True,True,
LHS02563,True,1.9104900880096032,1.7694374388843142,0.1700000000000001,True,False,True,
LHS02565,True,2.1558627334292333,2.0360866032578167,0.1700000000000001,True,False,True,
LHS02567,True,1.4514046240740608,1.4382589117503133,0.0,False,False,False,
LHS02574,True,2.2141738476638135,2.080571884303182,0.1700000000000001,True,False,True,
LHS02577,True,1.7147859312131095,1.437259616551984,0.062,True,False,True,
LHS02584,True,1.5183423038385448,1.5136514901462328,0.1700000000000001,True,False,True,
LHS02588,False,,,0.0,False,False,False,unattained interval
LHS02591,True,1.885550485308648,1.8838423518385248,0.1700000000000001,True,False,True,
LHS02597,True,1.7691985267932993,1.605102463183531,0.1450000000000001,False,True,True,
LHS02600,True,2.0447312239499382,1.8242608409128311,0.1700000000000001,True,False,True,
LHS02601,True,1.2615709107598407,1.1519347197370993,0.0,False,True,False,
LHS02603,True,1.457950095030397,1.4570476717573833,0.0,False,False,False,
LHS02604,True,2.3119536647708774,2.2456040935966195,0.1700000000000001,False,True,True,
LHS02611,True,2.163576902126526,2.059918461528679,0.1700000000000001,True,False,True,
LHS02612,True,2.198114023512668,2.019700996193406,0.1700000000000001,True,False,True,
LHS02614,True,1.6934598274537038,1.470666903675992,0.071,True,False,True,
LHS02619,True,1.8945226419497456,1.8794448806842832,0.1700000000000001,True,False,True,
LHS02621,True,1.913882476548324,1.7778335583953755,0.1700000000000001,True,False,True,
LHS02628,True,2.286673687143901,2.283631610212625,0.1700000000000001,True,False,True,
LHS02629,True,1.371455679426785,1.1817859482877804,0.0,False,False,False,
LHS02635,True,2.2887151440289126,2.0564345731999616,0.1700000000000001,False,True,True,
LHS02640,True,1.9872441586815384,1.900237870517128,0.1700000000000001,True,False,True,
LHS02644,True,1.726865505857179,1.7248994503962798,0.1700000000000001,True,False,True,
LHS02648,True,1.9267842430589588,1.9255524690795736,0.1700000000000001,True,False,True,
LHS02650,True,1.1141551926506903,1.0660094999785177,0.0,False,False,False,
LHS02654,True,1.8756196427829743,1.8738465425749096,0.1700000000000001,True,False,True,
LHS02658,True,3.4817377546897155,3.0099969310388475,0.1700000000000001,False,True,True,
LHS02662,True,1.3161008648585228,1.1526448550066637,0.0,False,False,False,
LHS02664,True,1.9585218619456028,1.7535452881209082,0.1700000000000001,True,False,True,
LHS02671,True,1.5430593185444468,1.5112843308728974,0.103,True,False,True,
LHS02673,True,1.3110185314695906,1.1546081921443314,0.0,False,False,False,
LHS02678,True,1.4222406081384644,1.4000037512747316,0.0,False,False,False,
LHS02684,True,1.2138120830929229,1.1008147365624923,0.0,False,False,False,
LHS02690,True,1.5791637126626907,1.3328463458779125,0.022,False,False,False,
LHS02695,True,2.0848236435117373,2.0214215563478977,0.1700000000000001,True,False,True,
LHS02696,True,1.199831532502239,1.094774743724984,0.0,False,False,False,
LHS02698,True,1.2548876492948886,1.121448680318961,0.0,False,False,False,
LHS02700,True,2.1102355760392073,2.1069542516021436,0.1700000000000001,True,False,True,
LHS02702,True,1.1863914845156334,1.0873016975358498,0.0,False,False,False,
LHS02705,True,3.974888608619795,3.2718525108849064,0.1700000000000001,False,True,True,
LHS02721,True,1.7373253053552649,1.7159839877477965,0.1700000000000001,True,False,True,
LHS02723,True,1.8269332650777428,1.80029378923919,0.1700000000000001,False,True,True,
LHS02729,True,2.04271541151471,2.0390895349296008,0.1700000000000001,True,False,True,
LHS02734,True,2.3623702221971175,2.3547587946525455,0.1700000000000001,True,False,True,
LHS02735,True,2.101228546546952,2.0932088627393015,0.1700000000000001,True,False,True,
LHS02736,True,1.7525505458176829,1.4788610989545177,0.076,False,True,True,
LHS02751,True,2.3601394839300456,2.2189166758605734,0.1700000000000001,True,False,True,
LHS02752,True,1.5838330085577343,1.363906079705277,0.027,False,False,False,
LHS02755,True,1.4622142355132026,1.2896531306056498,0.0,False,False,False,
LHS02757,True,1.2791667929902917,1.133676222095752,0.0,False,False,False,
LHS02759,True,1.6734518611799845,1.650181430711448,0.1700000000000001,True,False,True,
LHS02763,True,1.6029514615318947,1.601878786516406,0.1700000000000001,True,False,True,
LHS02764,True,2.1147112552361365,1.953408534597137,0.1700000000000001,False,True,True,
LHS02773,True,1.6326666642267278,1.4008525239183658,0.044,False,True,True,
LHS02778,True,1.7680681818239254,1.7613113837627892,0.1700000000000001,True,False,True,
LHS02780,False,,,0.0,False,False,False,unattained interval
LHS02782,True,1.2069670671129695,1.0974327043150018,0.0,False,False,False,
LHS02789,True,1.8777092104712905,1.8748082169393736,0.1700000000000001,True,False,True,
LHS02799,True,4.790755070080971,4.642241963171782,0.1700000000000001,False,True,True,
LHS02803,True,1.768499178920585,1.7664668614610954,0.1700000000000001,True,False,True,
LHS02804,True,1.5807705177344735,1.3426006784575195,0.024,False,False,False,
LHS02815,True,1.746041296654388,1.7445675036569996,0.1700000000000001,True,False,True,
LHS02816,True,1.7787764393100056,1.6002421869848105,0.1390000000000001,True,False,True,
LHS02817,True,1.6984644068407313,1.674963337119475,0.1700000000000001,True,False,True,
LHS02819,True,1.6364905351975834,1.599051311312493,0.1700000000000001,True,False,True,
LHS02822,True,1.8475042211778736,1.621031622517218,0.1400000000000001,True,False,True,
LHS02842,True,1.9200577811484631,1.7075315876956332,0.1700000000000001,True,False,True,
LHS02845,True,1.7538028547666098,1.5008559011915354,0.085,False,True,True,
LHS02852,True,1.8010308029127595,1.5435986266771826,0.102,False,True,True,
LHS02853,True,1.0822230741698502,1.056106412918012,0.0,False,False,False,
LHS02857,True,1.9348227524407688,1.933271117604492,0.1700000000000001,True,False,True,
LHS02862,True,1.9210482807927576,1.9058453485440696,0.1700000000000001,False,True,True,
LHS02866,True,1.988117067339283,1.7083425308280265,0.1700000000000001,False,True,True,
LHS02867,False,,,0.0,False,False,False,unattained interval
LHS02869,True,1.743729242520429,1.48526796226282,0.079,True,False,True,
LHS02873,True,1.7332976440046506,1.7254551747851352,0.1700000000000001,True,False,True,
LHS02874,True,1.399938634826753,1.259554758461973,0.0,False,False,False,
LHS02875,False,,,0.0,False,False,False,unattained interval
LHS02885,True,1.1758929346432498,1.086681517402812,0.0,False,False,False,
LHS02886,True,1.1555848797624308,1.0722831026679578,0.0,False,False,False,
LHS02898,True,2.067070606347622,2.0367748371685015,0.1700000000000001,False,True,True,
LHS02905,True,1.8543566467316848,1.854209176724685,0.1700000000000001,True,False,True,
LHS02907,True,1.5991726618184012,1.599045779944606,0.1700000000000001,True,False,True,
LHS02911,True,1.825554534820225,1.773586903563579,0.1700000000000001,False,True,True,
LHS02913,True,1.8450382991379912,1.6484551526375155,0.1580000000000001,True,False,True,
LHS02914,True,2.43624402234205,2.4335005441488993,0.1700000000000001,True,False,True,
LHS02915,True,1.825432535337728,1.77578604821744,0.1700000000000001,True,False,True,
LHS02919,False,,,0.0,False,False,False,unattained interval
LHS02921,True,1.4333889488596063,1.2663033201075864,0.0,False,False,False,
LHS02927,True,2.5960731597719833,2.5585116196072715,0.1700000000000001,False,True,True,
LHS02929,False,,,0.0,False,False,False,unattained interval
LHS02939,True,1.9843862556402283,1.6775618576217852,0.1480000000000001,False,True,True,
LHS02942,True,2.4829403344262353,2.480949201672147,0.1700000000000001,True,False,True,
LHS02943,False,,,0.0,False,False,False,unattained interval
LHS02948,False,,,0.0,False,False,False,unattained interval
LHS02952,True,1.9126035842335376,1.8702826642807229,0.1700000000000001,True,False,True,
LHS02957,False,,,0.0,False,False,False,unattained interval
LHS02961,True,2.5271245603728367,2.328016415159602,0.1700000000000001,True,False,True,
LHS02965,True,1.0600306627136735,1.0369332550079773,0.0,False,False,False,
LHS02969,True,5.332070862642645,5.265882305705876,0.1700000000000001,False,True,True,
LHS02977,True,6.530550936695891,6.145922964257528,0.1700000000000001,False,True,True,
LHS02981,True,1.6016994547356314,1.401564077759037,0.038,True,False,True,
LHS02983,True,1.294499537725703,1.2465311740640004,0.0,False,False,False,
LHS02986,True,1.9816969511199716,1.9791167604658189,0.1700000000000001,True,False,True,
LHS02991,True,1.1587624042845348,1.1181121460086525,0.0,False,True,False,
LHS02996,True,1.7551170234247286,1.4931007132458658,0.082,False,True,True,
LHS02997,False,,,0.0,False,False,False,unattained interval
LHS03001,True,2.3113415463873475,2.1339837924633858,0.1700000000000001,True,False,True,
LHS03003,True,1.403159841653958,1.22645727764014,0.0,False,False,False,
LHS03016,True,1.9444766045133344,1.924431727201928,0.1700000000000001,True,False,True,
LHS03025,True,1.7046213906218477,1.6918830585890805,0.1700000000000001,True,False,True,
LHS03029,True,1.3708454367509968,1.1850272250433556,0.0,False,True,False,
LHS03035,True,1.694773885960122,1.4361893160081525,0.055,False,True,True,
LHS03051,True,1.600700695146795,1.345891685639142,0.028,False,False,False,
LHS03068,True,2.3123260373074075,2.216661147057122,0.1700000000000001,True,False,True,
LHS03074,True,1.2002943865415003,1.0942348319580586,0.0,False,False,False,
LHS03078,True,4.18503080426348,3.5873291298563963,0.1700000000000001,False,True,True,
LHS03086,True,1.3155124633006754,1.1523692759908917,0.0,False,False,False,
LHS03093,True,1.1302866866741048,1.0686986081429133,0.0,False,False,False,
LHS03098,True,1.0425590164207323,1.034934731507969,0.0,False,False,False,
LHS03100,True,1.742556221035951,1.7409974137951263,0.1700000000000001,True,False,True,
LHS03104,True,1.8901168600005491,1.8716407846933925,0.1700000000000001,True,False,True,
LHS03105,True,1.224955804296892,1.1063883155091123,0.0,False,False,False,
LHS03120,True,1.4281308738742955,1.2213534531291803,0.0,False,False,False,
LHS03123,True,1.1505895387402914,1.0715626431251102,0.0,False,False,False,
LHS03125,True,1.2820298083379815,1.140705944591469,0.0,False,False,False,
LHS03133,True,2.249296234993042,2.127957155938974,0.1700000000000001,True,False,True,
LHS03140,True,1.622175114689782,1.6141518816513882,0.1700000000000001,True,False,True,
LHS03142,True,1.596755872350313,1.3576975571774546,0.029,False,False,False,
LHS03146,True,2.081239045528493,1.747837253733305,0.1660000000000001,True,False,True,
LHS03149,True,2.224174004451428,2.2223112971949015,0.1700000000000001,False,True,True,
LHS03157,True,1.45595903709283,1.4557858426580237,0.0,False,False,False,
LHS03159,True,1.1837808086524888,1.0877724629335548,0.0,False,False,False,
LHS03170,True,6.371796216884158,5.856289834335742,0.1700000000000001,False,True,True,
LHS03172,True,2.025320438214444,2.0144990492181862,0.1700000000000001,False,True,True,
LHS03174,True,2.6370587079776824,2.443527500699702,0.1700000000000001,True,False,True,
LHS03181,False,,,0.0,False,True,False,unattained interval
LHS03183,True,1.1188065300795236,1.0711014098483878,0.0,False,False,False,
LHS03188,True,1.6121622254706267,1.3596659365264898,0.032,True,False,True,
LHS03189,True,2.2478854425652535,2.245669848125748,0.1700000000000001,True,False,True,
LHS03191,True,1.253238721736292,1.1205385179695664,0.0,False,False,False,
LHS03198,True,1.5772658034119031,1.5754466761982988,0.1700000000000001,True,False,True,
LHS03205,True,2.168387841060806,2.1671850999353146,0.1700000000000001,True,False,True,
LHS03206,True,2.612166869001352,2.412356074076629,0.1700000000000001,False,True,True,
LHS03212,True,1.1083440458226657,1.0575056459062873,0.0,False,False,False,
LHS03215,True,1.625146704967681,1.623195713202911,0.1700000000000001,True,False,True,
LHS03222,True,1.757810394410181,1.756284754896405,0.1700000000000001,True,False,True,
LHS03223,True,1.7427012407958398,1.739171275167534,0.1700000000000001,True,False,True,
LHS03225,True,2.133758457760019,2.1274766587601235,0.1700000000000001,True,False,True,
