property_id,exact_fast_attained,R_fast_exact,median_fast_ratio_exact,span_fast_1p5_exact,fast_firing_pass_exact,nucleation_facile_pass_exact,PR_off_pass_exact,fast_artifact_reasons,candidate_id,exact_two_attained,reduction_TS_exact,span_TS_20_exact,Chen_window_width_C_exact,lower_boundary_present_exact,upper_boundary_present_exact,two_step_pass_exact,success_T2_C,closed_fraction_switch_exact,closed_accommodation_fraction_exact,two_artifact_reasons,topology_parameters_modified,classification_exact
LHS13637,,,,,,,,,693168.0,True,0.0142623931985143,0.0,50.0,True,False,False,1250.0,6.356039722923529e-07,0.324319023318701,numerical instability,False,neither
LHS13764,,,,,,,,,693168.0,True,0.9029250934412932,0.0299999999999966,150.0,True,True,True,1100.0,0.0033126609657701,0.0856036311758441,,False,two_step_only
LHS13795,,,,,,,,,693168.0,True,0.0977160026671961,0.0107999999999988,150.0,True,False,False,1150.0,0.1522447949908784,0.3168326167264857,numerical instability,False,neither
LHS13840,,,,,,,,,693168.0,False,,0.0,0.0,True,False,False,1100.0,5.148496007570956e-07,0.3675042531065454,unattained interval;numerical instability;unsupported interpolation,False,neither
LHS13845,,,,,,,,,693168.0,True,0.0077043368212378,0.0,100.0,True,False,False,1200.0,5.010935917781125e-07,0.2792676013205075,numerical instability,False,neither
LHS13963,,,,,,,,,693168.0,True,0.7559146561009493,0.0299999999999966,200.0,True,True,True,1100.0,0.0226468169601121,0.0498769716020691,,False,two_step_only
LHS14005,,,,,,,,,693168.0,True,0.8324095405712106,0.0299999999999966,450.0,False,True,False,1100.0,0.4022390223142936,0.0209114222209256,,False,neither
LHS14035,,,,,,,,,693168.0,True,0.7327756419224654,0.0299999999999966,250.0,True,True,True,1100.0,0.01846265023439,0.0613508320880937,,False,two_step_only
LHS14039,,,,,,,,,693168.0,True,0.6748689934155283,0.0299999999999966,500.0,False,False,False,1100.0,0.5339460011622499,0.0004734652962771,,False,neither
LHS14059,,,,,,,,,693168.0,False,,0.0,0.0,True,False,False,1100.0,4.2402091215426586e-07,0.3780171944935496,unattained interval;numerical instability;unsupported interpolation,False,neither
LHS14094,,,,,,,,,693168.0,True,0.3768517745551065,0.0299999999999966,450.0,True,False,False,1100.0,0.0084047624606934,0.0760151448168896,numerical instability,False,neither
LHS14155,,,,,,,,,693168.0,True,0.4229792685460497,0.0299999999999966,450.0,True,False,False,1100.0,0.3367328810040478,0.0208131926448475,numerical instability,False,neither
LHS14206,,,,,,,,,693168.0,True,0.3866670696198575,0.0293999999999967,200.0,True,False,False,1100.0,0.0011237245148037,0.2109180523706399,numerical instability,False,neither
LHS14241,,,,,,,,,693168.0,True,0.5152451767322481,0.0299999999999966,500.0,False,False,False,1100.0,0.8693934445238805,0.0047123011139501,,False,neither
LHS14348,,,,,,,,,693168.0,True,0.2605684606114501,0.0161999999999982,150.0,True,False,False,1150.0,0.0026054881204312,0.2529476096902529,numerical instability,False,neither
LHS14395,,,,,,,,,693168.0,True,0.0067476015295739,0.0,150.0,True,False,False,1150.0,6.363070732863706e-07,0.3169334914572218,numerical instability,False,neither
LHS14470,,,,,,,,,693168.0,True,0.5179657832000365,0.0299999999999966,250.0,True,False,False,1100.0,3.998060403517571e-07,0.222857507653916,numerical instability,False,neither
LHS14475,,,,,,,,,693168.0,True,0.1582265112867937,0.0115999999999987,100.0,True,False,False,1200.0,6.918566249312839e-07,0.3097824295384933,numerical instability,False,neither
LHS14487,,,,,,,,,693168.0,False,,0.0,0.0,True,False,False,1100.0,2.537703873917758e-07,0.358194009572151,unattained interval;numerical instability;unsupported interpolation,False,neither
LHS14491,,,,,,,,,693168.0,True,0.8754641674051019,0.0299999999999966,450.0,False,True,False,1100.0,0.6211809800210996,0.0032480201025793,,False,neither
LHS14515,,,,,,,,,693168.0,True,0.5982437491577398,0.0299999999999966,300.0,True,False,False,1100.0,0.1254307996075166,0.0401482273340468,numerical instability,False,neither
LHS14652,,,,,,,,,693168.0,True,0.5099908182780404,0.0299999999999966,200.0,True,False,False,1100.0,0.0022927773598711,0.129489224341199,numerical instability,False,neither
LHS14664,,,,,,,,,693168.0,True,0.846279842152099,0.0299999999999966,450.0,False,True,False,1100.0,0.438064791067713,0.0219133892821007,,False,neither
LHS14673,,,,,,,,,693168.0,True,0.6897623643628003,0.0299999999999966,500.0,False,False,False,1100.0,0.4460925715800866,0.000692228558133,,False,neither
LHS14682,,,,,,,,,693168.0,True,0.7185393252072216,0.0299999999999966,250.0,True,False,False,1100.0,0.0031615181932262,0.1134437667407101,numerical instability,False,neither
LHS14775,,,,,,,,,693168.0,True,0.0083962712211879,0.0,50.0,True,False,False,1250.0,5.810196218989779e-07,0.3482672984346815,numerical instability,False,neither
LHS14791,,,,,,,,,693168.0,True,0.3938199258150328,0.0299999999999966,200.0,True,False,False,1100.0,0.0008599800928756,0.1691445535583343,numerical instability,False,neither
LHS14942,,,,,,,,,693168.0,True,0.7638155032443813,0.0299999999999966,150.0,True,False,False,1150.0,0.0035399829357599,0.1963515580503723,numerical instability,False,neither
LHS14966,,,,,,,,,693168.0,False,,0.0,100.0,True,False,False,1200.0,2.960413958670969e-07,0.3291261639671852,unattained interval;numerical instability;unsupported interpolation,False,neither
LHS14982,,,,,,,,,693168.0,True,0.3156693686198597,0.0299999999999966,350.0,True,False,False,1100.0,0.0031252434914677,0.0859984290070411,numerical instability,False,neither
LHS14994,,,,,,,,,693168.0,True,0.7367148700711482,0.0299999999999966,300.0,True,False,False,1100.0,0.1745663445435961,0.0258690337647102,numerical instability,False,neither
LHS15080,,,,,,,,,693168.0,True,0.7851962210902677,0.0299999999999966,400.0,True,True,True,1100.0,0.6117741914148018,0.0148890985139477,,False,two_step_only
LHS15094,,,,,,,,,693168.0,True,0.0041206097177376,0.0,150.0,True,False,False,1150.0,3.714815684452085e-07,0.3360628907646016,numerical instability,False,neither
LHS15123,,,,,,,,,693168.0,False,,0.0,0.0,True,False,False,1100.0,3.030779181213401e-07,0.3708858384909686,unattained interval;numerical instability;unsupported interpolation,False,neither
LHS15199,,,,,,,,,693168.0,True,0.8843951926186557,0.0299999999999966,450.0,False,True,False,1100.0,0.3885117613296348,0.0085436078571009,,False,neither
LHS15235,,,,,,,,,693168.0,True,0.667167204659094,0.0299999999999966,400.0,True,True,True,1100.0,0.1983904905765298,0.0030218619083359,,False,two_step_only
LHS15308,,,,,,,,,693168.0,True,0.8169151978873714,0.0299999999999966,450.0,False,True,False,1100.0,0.6189894895467815,0.0140994854930525,,False,neither
LHS15320,,,,,,,,,693168.0,True,0.8505935479344339,0.0299999999999966,400.0,True,True,True,1100.0,0.2795379879591966,0.0260292539828744,,False,two_step_only
LHS15393,,,,,,,,,693168.0,False,,0.0,0.0,True,False,False,1100.0,3.79411584147508e-07,0.3898894792934633,unattained interval;numerical instability;unsupported interpolation,False,neither
LHS15533,,,,,,,,,693168.0,True,0.7404292054675372,0.0299999999999966,250.0,True,False,False,1100.0,0.3788460607080243,0.112807656509137,numerical instability,False,neither
LHS15546,,,,,,,,,693168.0,True,0.5087474269518264,0.0299999999999966,150.0,True,False,False,1150.0,0.0002133004350156,0.1654935897942631,numerical instability,False,neither
LHS15630,,,,,,,,,693168.0,True,0.0184105336134904,0.0,150.0,True,False,False,1150.0,3.717423225692479e-07,0.3377497381835314,numerical instability,False,neither
LHS15650,,,,,,,,,693168.0,True,0.8949625585160944,0.0299999999999966,450.0,False,True,False,1100.0,0.5814026396582791,0.0568709553414847,,False,neither
LHS15655,,,,,,,,,693168.0,True,0.786998037766208,0.0299999999999966,400.0,True,True,True,1100.0,0.1876899973669015,0.001705495873483,,False,two_step_only
LHS15683,,,,,,,,,693168.0,True,0.7385059571897219,0.0299999999999966,500.0,False,False,False,1100.0,0.2256593371753706,0.0033053576261853,,False,neither
LHS15716,,,,,,,,,693168.0,False,0.0016187449514459,0.0,0.0,True,False,False,1300.0,3.8955809496461427e-07,0.3843970728962132,unattained interval;numerical instability;unsupported interpolation,False,neither
LHS15751,,,,,,,,,693168.0,True,0.715810120767167,0.0299999999999966,450.0,False,True,False,1100.0,0.5693623050031423,0.0066806483982828,,False,neither
LHS15777,,,,,,,,,693168.0,True,0.8938505217132369,0.0299999999999966,450.0,False,True,False,1100.0,0.6172099226902308,0.0140185555893872,,False,neither
LHS15781,,,,,,,,,693168.0,True,0.0371600547893178,0.0,50.0,True,False,False,1250.0,8.28049936879689e-07,0.3008663036437737,numerical instability,False,neither
LHS15807,,,,,,,,,693168.0,True,0.009355262214109,0.0,50.0,True,False,False,1250.0,1.9945155965941925e-07,0.3309747037170584,numerical instability,False,neither
LHS15821,,,,,,,,,693168.0,True,0.1077554276790403,0.0,300.0,True,False,False,1100.0,1.9696854013910716e-06,0.163597645142841,numerical instability,False,neither
LHS15857,,,,,,,,,693168.0,True,0.0814281458630711,0.0041999999999995,200.0,True,False,False,1100.0,6.215259841015112e-07,0.2734197830943447,numerical instability,False,neither
LHS15882,,,,,,,,,693168.0,True,0.0436292961297032,0.0,100.0,True,False,False,1200.0,1.1325396911263352e-06,0.2217504194159871,numerical instability,False,neither
LHS15932,,,,,,,,,693168.0,True,0.0948826977764741,0.0070999999999992,250.0,True,False,False,1100.0,7.70267065389489e-07,0.2293470589077927,numerical instability,False,neither
LHS16026,,,,,,,,,693168.0,True,0.3918583507254748,0.0299999999999966,200.0,True,False,False,1100.0,7.515914319491894e-07,0.2136123689294062,numerical instability,False,neither
LHS16049,,,,,,,,,693168.0,True,0.8433438852705211,0.0299999999999966,200.0,True,True,True,1100.0,0.0052591026747555,0.0824860379871696,,False,two_step_only
LHS16103,,,,,,,,,693168.0,True,0.3954007837858807,0.0299999999999966,300.0,True,False,False,1100.0,0.0067806405804958,0.1307795178262107,numerical instability,False,neither
LHS16147,,,,,,,,,693168.0,True,0.0414965266193378,0.0,150.0,True,False,False,1150.0,8.091602603204144e-07,0.2179071145606752,numerical instability,False,neither
LHS16175,,,,,,,,,693168.0,True,0.0172467269556044,0.0,200.0,True,False,False,1100.0,6.511899815397474e-05,0.2555490253701126,numerical instability,False,neither
LHS16295,,,,,,,,,693168.0,True,0.8673060275026521,0.0299999999999966,250.0,True,True,True,1100.0,0.0042062864116253,0.0868948428185119,,False,two_step_only
LHS16351,,,,,,,,,693168.0,True,0.551235035161206,0.0272999999999969,150.0,True,False,False,1150.0,1.071844604101724e-06,0.2480899830982012,numerical instability,False,neither
LHS16354,,,,,,,,,693168.0,True,0.055752822869894,0.0065999999999992,200.0,True,False,False,1100.0,0.0001161833028014,0.2712392005847323,numerical instability,False,neither
LHS16462,,,,,,,,,693168.0,True,0.8063931245275032,0.0299999999999966,350.0,True,True,True,1100.0,0.2718419876764559,0.0332661208366396,,False,two_step_only
LHS16514,,,,,,,,,693168.0,True,0.890666455773661,0.0299999999999966,300.0,True,True,True,1100.0,0.0886991645566994,0.0101049736394757,,False,two_step_only
LHS16539,,,,,,,,,693168.0,True,0.0017690624123103,0.0,200.0,True,False,False,1100.0,4.619845634093212e-07,0.282747421535767,numerical instability,False,neither
LHS16583,,,,,,,,,693168.0,True,-0.0051330728141552,0.0,0.0,True,False,False,1300.0,5.168592286162791e-07,0.3663965875674699,numerical instability,False,neither
LHS16593,,,,,,,,,693168.0,True,0.8404857599835956,0.0299999999999966,450.0,False,True,False,1100.0,0.683108182650396,7.327623721033305e-05,,False,neither
LHS16628,,,,,,,,,693168.0,True,-0.0041870964054737,0.0,0.0,True,False,False,1300.0,4.435331428908877e-07,0.36604623025513,numerical instability,False,neither
LHS16637,,,,,,,,,693168.0,True,0.1959857773226851,0.0136999999999984,150.0,True,False,False,1150.0,8.188275200680614e-07,0.2451424969691061,numerical instability,False,neither
LHS16652,,,,,,,,,693168.0,True,0.9194655787465784,0.0299999999999966,450.0,False,True,False,1100.0,0.3996547766600885,0.0142374341911612,,False,neither
LHS16755,,,,,,,,,693168.0,False,,0.0,0.0,True,False,False,1100.0,3.422823440739379e-07,0.3700087075513713,unattained interval;numerical instability;unsupported interpolation,False,neither
LHS16779,,,,,,,,,693168.0,True,0.4376322274357516,0.0299999999999966,400.0,True,False,False,1100.0,0.1556788538872195,0.0528669517491993,numerical instability,False,neither
LHS16848,,,,,,,,,693168.0,True,0.0028600593309732,0.0,0.0,True,False,False,1300.0,5.274652213052051e-07,0.3475768696039129,numerical instability,False,neither
LHS17006,,,,,,,,,693168.0,True,0.8585491532538034,0.0299999999999966,150.0,True,True,True,1100.0,1.2990695436034135e-06,0.2046285971247537,,False,two_step_only
LHS17033,,,,,,,,,693168.0,True,0.6272605382766603,0.0299999999999966,500.0,False,False,False,1100.0,0.7402123718529424,0.0030724451792866,,False,neither
LHS17076,,,,,,,,,693168.0,True,0.0105173077786615,0.0,100.0,True,False,False,1200.0,5.257592031332213e-07,0.3290190032075955,numerical instability,False,neither
LHS17115,,,,,,,,,693168.0,True,0.3741470598540684,0.0299999999999966,400.0,True,False,False,1100.0,0.0020371081517356,0.0891229285306613,numerical instability,False,neither
LHS17169,,,,,,,,,693168.0,True,0.923782046569154,0.0299999999999966,350.0,True,True,True,1100.0,0.2817617189418342,0.0276687669105807,,False,two_step_only
LHS17172,,,,,,,,,693168.0,True,0.0049115595023837,0.0,100.0,True,False,False,1200.0,4.182227443072711e-07,0.3305435713862094,numerical instability,False,neither
LHS17317,,,,,,,,,693168.0,False,,0.0,0.0,True,False,False,1100.0,2.3721109715164105e-07,0.3822960109621695,unattained interval;numerical instability;unsupported interpolation,False,neither
LHS17474,,,,,,,,,693168.0,False,-0.0003525472756358,0.0,0.0,True,False,False,1300.0,4.356276303261299e-07,0.3547915331133539,unattained interval;numerical instability;unsupported interpolation,False,neither
LHS17504,,,,,,,,,693168.0,True,0.8664906370103282,0.0299999999999966,150.0,True,True,True,1100.0,0.0245541619178332,0.0854954004976355,,False,two_step_only
LHS17537,,,,,,,,,693168.0,True,0.0081906833816873,0.0,100.0,True,False,False,1200.0,3.685474720069076e-07,0.3384432190190378,numerical instability,False,neither
LHS17856,,,,,,,,,693168.0,True,0.7842616172265584,0.0299999999999966,500.0,False,False,False,1100.0,0.9061977533445708,0.0044218827975098,,False,neither
LHS18138,,,,,,,,,693168.0,True,0.6535614164816799,0.0299999999999966,300.0,True,True,True,1100.0,0.0042427297088642,0.09320557871134,,False,two_step_only
LHS18219,,,,,,,,,693168.0,True,0.700981132329958,0.0299999999999966,450.0,False,True,False,1100.0,0.5453206534319549,0.0077273604548131,,False,neither
LHS18242,,,,,,,,,693168.0,True,0.9115474727256324,0.0299999999999966,450.0,False,True,False,1100.0,0.8501871559305522,0.0002695972774348,,False,neither
LHS18248,,,,,,,,,693168.0,True,0.7786419353984407,0.0299999999999966,450.0,False,True,False,1100.0,0.5363195574150299,0.0063305899655096,,False,neither
LHS18274,,,,,,,,,693168.0,True,0.8132189738390503,0.0299999999999966,200.0,True,True,True,1100.0,0.0083862911998594,0.0588648563927776,,False,two_step_only
LHS18277,,,,,,,,,693168.0,True,0.9183859745549317,0.0299999999999966,250.0,True,True,True,1100.0,0.0584740923081929,0.0253141111072438,,False,two_step_only
LHS18300,,,,,,,,,693168.0,False,,0.0,0.0,True,False,False,1100.0,3.213131098559816e-07,0.3786329708630458,unattained interval;numerical instability;unsupported interpolation,False,neither
LHS18316,,,,,,,,,693168.0,True,0.908391877222099,0.0299999999999966,300.0,True,True,True,1100.0,0.0776726579618298,0.0119861596028104,,False,two_step_only
LHS18443,,,,,,,,,693168.0,True,0.6696185617743193,0.0299999999999966,300.0,True,False,False,1100.0,0.0208522554000719,0.0295472351844605,numerical instability,False,neither
LHS18464,,,,,,,,,693168.0,False,,0.0,0.0,True,False,False,1100.0,2.52957167251441e-07,0.3982289979067087,unattained interval;numerical instability;unsupported interpolation,False,neither
LHS18467,,,,,,,,,693168.0,True,0.1192982598950568,0.0077999999999991,200.0,True,False,False,1100.0,6.494043541895629e-07,0.281470915516733,numerical instability,False,neither
LHS18478,,,,,,,,,693168.0,True,0.0979098232026627,0.0,150.0,True,False,False,1150.0,6.502216034413889e-07,0.2135286818135064,numerical instability,False,neither
LHS18560,,,,,,,,,693168.0,True,0.1776494865182155,0.0070999999999992,200.0,True,False,False,1100.0,2.365990652404275e-06,0.1324359842339096,numerical instability,False,neither
LHS18611,,,,,,,,,693168.0,False,,0.0,0.0,True,False,False,1100.0,4.396770251914496e-07,0.3888497609687156,unattained interval;numerical instability;unsupported interpolation,False,neither
LHS18612,,,,,,,,,693168.0,True,0.0021865150702216,0.0,0.0,True,False,False,1300.0,3.2265069260591386e-07,0.3432932682742767,numerical instability,False,neither
LHS18670,,,,,,,,,693168.0,True,0.5519971019744019,0.0299999999999966,250.0,True,False,False,1100.0,0.0042620190854137,0.1444505026442342,numerical instability,False,neither
LHS18693,,,,,,,,,693168.0,True,0.6494931474091237,0.0299999999999966,500.0,False,False,False,1100.0,0.8464661401646959,0.0381102310492468,,False,neither
LHS18730,,,,,,,,,693168.0,True,0.9134572058725688,0.0299999999999966,450.0,False,True,False,1100.0,0.6892037999718222,0.0176640854171166,,False,neither
LHS18871,,,,,,,,,693168.0,True,0.0291871073388918,0.0,50.0,True,False,False,1250.0,3.660968450154973e-07,0.3042971504173819,numerical instability,False,neither
LHS18873,,,,,,,,,693168.0,True,0.7907528250049192,0.0299999999999966,500.0,False,False,False,1100.0,0.8772894360271869,0.0170144068027764,,False,neither
LHS18958,,,,,,,,,693168.0,True,0.2567078965065392,0.0165999999999981,250.0,True,False,False,1100.0,6.622096666784768e-07,0.2594015597056608,numerical instability,False,neither
LHS18984,,,,,,,,,693168.0,True,0.4606127354658517,0.0299999999999966,300.0,True,False,False,1100.0,0.0025475346872811,0.1592458321289472,numerical instability,False,neither
LHS19117,,,,,,,,,693168.0,True,0.5190734745834604,0.0299999999999966,250.0,True,False,False,1100.0,0.0044785946944718,0.1606019271590232,numerical instability,False,neither
LHS19207,,,,,,,,,693168.0,True,0.3422990054032436,0.0299999999999966,300.0,True,False,False,1100.0,0.0028502050906738,0.172904347412627,numerical instability,False,neither
LHS19214,,,,,,,,,693168.0,True,0.3471017783159353,0.0299999999999966,500.0,False,False,False,1100.0,0.7848324499001055,0.1200385449070747,,False,neither
LHS19215,,,,,,,,,693168.0,True,0.0791060349526227,0.0011999999999998,150.0,True,False,False,1150.0,6.292591010782047e-07,0.3089074424179214,numerical instability,False,neither
LHS19216,,,,,,,,,693168.0,True,-0.000127463389167,0.0,100.0,True,False,False,1200.0,3.0964760082217285e-07,0.3489524942744684,numerical instability,False,neither
LHS19266,,,,,,,,,693168.0,True,0.8336291937305721,0.0299999999999966,150.0,True,False,False,1150.0,0.005035312254551,0.1871238047643663,numerical instability,False,neither
LHS19286,,,,,,,,,693168.0,True,0.722433950997578,0.0299999999999966,450.0,True,False,False,1100.0,0.3015752313600436,0.0338665851930168,numerical instability,False,neither
LHS19314,,,,,,,,,693168.0,True,0.5170949547028949,0.0299999999999966,100.0,True,False,False,1200.0,1.307432819255593e-06,0.2686335601674801,numerical instability,False,neither
LHS19385,,,,,,,,,693168.0,True,0.5573118591255464,0.0299999999999966,150.0,True,False,False,1150.0,0.0006936948418883,0.2316498490234585,numerical instability,False,neither
LHS19402,,,,,,,,,693168.0,True,0.9300807081737444,0.0299999999999966,400.0,False,True,False,1100.0,0.2841202458262781,0.0012753379995647,,False,neither
LHS19494,,,,,,,,,693168.0,True,0.4221977230357784,0.0299999999999966,450.0,True,False,False,1100.0,0.241429703592288,0.0298874556538738,numerical instability,False,neither
LHS19570,,,,,,,,,693168.0,True,0.5802698223050441,0.0299999999999966,450.0,False,True,False,1100.0,0.3670029090682684,0.0420218124605334,,False,neither
LHS19628,,,,,,,,,693168.0,True,0.8049174876972051,0.0299999999999966,300.0,True,True,True,1100.0,0.0443233322059611,0.0374266249430331,,False,two_step_only
LHS19660,,,,,,,,,693168.0,True,0.8352769870304765,0.0299999999999966,450.0,False,True,False,1100.0,0.8283213976830747,0.0170106442610889,,False,neither
LHS19696,,,,,,,,,693168.0,True,0.011186036780499,0.0,150.0,True,False,False,1150.0,4.364166444825925e-07,0.3091992069356482,numerical instability,False,neither
LHS19702,,,,,,,,,693168.0,True,0.5672152166655948,0.0299999999999966,150.0,True,False,False,1150.0,1.739236016132267e-06,0.1615860468597427,numerical instability,False,neither
LHS19768,,,,,,,,,693168.0,False,,0.0,0.0,True,False,False,1100.0,2.7448364024401413e-07,0.3754547519276627,unattained interval;numerical instability;unsupported interpolation,False,neither
LHS19781,,,,,,,,,693168.0,True,0.592545977771668,0.0299999999999966,250.0,True,False,False,1100.0,0.003974812499309,0.15315884611487,numerical instability,False,neither
LHS19915,,,,,,,,,693168.0,True,0.9601825216490852,0.0299999999999966,450.0,False,True,False,1100.0,0.2330007851460408,0.0098559179899639,,False,neither
LHS19930,,,,,,,,,693168.0,True,0.4873983388018693,0.0299999999999966,250.0,True,False,False,1100.0,0.0671746721801601,0.1366986463805524,numerical instability,False,neither
LHS19998,,,,,,,,,693168.0,True,0.0076799233002716,0.0,100.0,True,False,False,1200.0,6.344818032145242e-07,0.3406490733413819,numerical instability,False,neither
LHS20031,,,,,,,,,693168.0,True,0.8892689938100893,0.0299999999999966,450.0,False,True,False,1100.0,0.3510870499571509,0.0055922379593444,,False,neither
LHS20037,,,,,,,,,693168.0,True,0.9270712909982732,0.0299999999999966,450.0,False,True,False,1100.0,0.6353823577755994,0.0141049511874758,,False,neither
LHS20050,,,,,,,,,693168.0,True,0.5656202030398865,0.0299999999999966,500.0,False,False,False,1100.0,0.7596980194610113,0.0020380747108445,,False,neither
LHS20136,,,,,,,,,693168.0,True,0.0150964183138371,0.0,200.0,True,False,False,1100.0,9.637229171253238e-07,0.232420593141311,numerical instability,False,neither
LHS20187,,,,,,,,,693168.0,True,0.7359605018444169,0.0299999999999966,300.0,True,True,True,1100.0,0.0034127048315357,0.1160868378491733,,False,two_step_only
LHS20213,,,,,,,,,693168.0,True,0.8550538070641668,0.0299999999999966,350.0,True,True,True,1100.0,0.1891516345395582,0.0049226473698858,,False,two_step_only
LHS20220,,,,,,,,,693168.0,True,0.8543140181009369,0.0299999999999966,500.0,False,False,False,1100.0,0.3096644469698037,0.0039401626482321,,False,neither
LHS20315,,,,,,,,,693168.0,True,-0.0004104615203899,0.0,100.0,True,False,False,1200.0,3.1265485694855993e-07,0.3416504774196154,numerical instability,False,neither
LHS20438,,,,,,,,,693168.0,True,0.005034378026879,0.0,150.0,True,False,False,1150.0,4.33082841380556e-07,0.3103044735360223,numerical instability,False,neither
LHS20719,,,,,,,,,693168.0,True,0.6473564667698369,0.0299999999999966,500.0,False,False,False,1100.0,0.9775604554085476,0.0205206882272995,,False,neither
LHS20722,,,,,,,,,693168.0,True,0.6446700487448508,0.0299999999999966,250.0,True,False,False,1100.0,0.0043910471937781,0.0980525750406391,numerical instability,False,neither
LHS20938,,,,,,,,,693168.0,True,0.422300987909874,0.0299999999999966,400.0,True,False,False,1100.0,0.1124440485481032,0.0064185320375169,numerical instability,False,neither
LHS20973,,,,,,,,,693168.0,True,0.5442876971713351,0.0299999999999966,350.0,True,False,False,1100.0,0.0942682428112387,0.0708416372375165,numerical instability,False,neither
LHS21014,,,,,,,,,693168.0,True,0.38923033074063,0.0299999999999966,350.0,True,False,False,1100.0,0.470272104686968,0.0893811299029326,numerical instability,False,neither
LHS21020,,,,,,,,,693168.0,True,0.3922315464982884,0.0299999999999966,250.0,True,False,False,1100.0,0.0789101823464594,0.146393445260839,numerical instability,False,neither
LHS21068,,,,,,,,,693168.0,True,0.0068815477136437,0.0,50.0,True,False,False,1250.0,6.425452077882236e-07,0.3429430080362671,numerical instability,False,neither
LHS21078,,,,,,,,,693168.0,True,0.559196097567459,0.0299999999999966,500.0,False,False,False,1100.0,0.8543167946248358,0.0284559520638628,,False,neither
LHS21354,,,,,,,,,693168.0,True,0.0053507007471478,0.0,150.0,True,False,False,1150.0,4.6584412305492826e-07,0.2808145191754377,numerical instability,False,neither
LHS21384,,,,,,,,,693168.0,True,0.7055630644544584,0.0299999999999966,350.0,True,False,False,1100.0,0.0177120023645965,0.0472524592057798,numerical instability,False,neither
LHS21540,,,,,,,,,693168.0,True,0.0299975652182968,0.0,250.0,True,False,False,1100.0,6.945658785566668e-07,0.2520692380746475,numerical instability,False,neither
LHS21565,,,,,,,,,693168.0,True,0.8974796428903142,0.0299999999999966,250.0,True,True,True,1100.0,0.0566950913256077,0.0234606277448153,,False,two_step_only
LHS21577,,,,,,,,,693168.0,True,0.0888845968839173,0.0053999999999994,50.0,True,False,False,1250.0,3.7377570326050507e-07,0.3191192608689135,numerical instability,False,neither
LHS21579,,,,,,,,,693168.0,True,0.0012883085818516,0.0,150.0,True,False,False,1150.0,4.956641220741781e-07,0.3341566291334136,numerical instability,False,neither
LHS21616,,,,,,,,,693168.0,True,0.5783788192479227,0.0299999999999966,450.0,False,True,False,1100.0,0.8952066908701685,0.0093924228123704,,False,neither
LHS21648,,,,,,,,,693168.0,True,0.0062573119898959,0.0,200.0,True,False,False,1100.0,6.08488229369076e-07,0.2545734148363238,numerical instability,False,neither
LHS21741,,,,,,,,,693168.0,True,0.7604988257353507,0.0299999999999966,200.0,True,True,True,1100.0,0.1033722679095233,0.0743341376705299,,False,two_step_only
LHS21779,,,,,,,,,693168.0,True,0.8352829216363415,0.0299999999999966,500.0,False,False,False,1100.0,0.6165556695732566,0.0141310818570429,,False,neither
LHS21889,,,,,,,,,693168.0,True,0.6149674572880303,0.0299999999999966,300.0,True,False,False,1100.0,0.2339210387813301,0.1045359559441589,numerical instability,False,neither
LHS21939,,,,,,,,,693168.0,True,0.2528580358006606,0.0299999999999966,400.0,True,False,False,1100.0,0.0061793960230931,0.1229613869962524,numerical instability,False,neither
LHS22050,,,,,,,,,693168.0,True,0.0240315034748965,0.0,100.0,True,False,False,1200.0,1.398148729530147e-07,0.3284709531021264,numerical instability,False,neither
LHS22051,,,,,,,,,693168.0,True,0.0078533064443528,0.0,0.0,True,False,False,1300.0,2.636032615909295e-07,0.3620724635660109,numerical instability,False,neither
LHS22131,,,,,,,,,693168.0,True,0.5471769627597176,0.0299999999999966,150.0,True,False,False,1150.0,0.1500927317610795,0.1831395763517682,numerical instability,False,neither
LHS22390,,,,,,,,,693168.0,True,-0.0102514723712847,0.0,0.0,True,False,False,1300.0,4.6811785256009924e-07,0.3744699697549395,numerical instability,False,neither
LHS22425,,,,,,,,,693168.0,True,0.2913235616933856,0.0286999999999968,300.0,True,False,False,1100.0,0.0020338553679785,0.2002825064605365,numerical instability,False,neither
LHS22456,,,,,,,,,693168.0,True,0.4209237317301708,0.0299999999999966,400.0,True,False,False,1100.0,0.0284292607479423,0.0361676874460422,numerical instability,False,neither
LHS22458,,,,,,,,,693168.0,True,0.0107250118299967,0.0,0.0,True,False,False,1300.0,2.490872526220965e-07,0.3649487690829587,numerical instability,False,neither
LHS22477,,,,,,,,,693168.0,True,0.7514938456894142,0.0299999999999966,500.0,False,False,False,1100.0,0.928454790089843,0.0260538154537557,,False,neither
LHS22534,,,,,,,,,693168.0,True,-0.0031176531879573,0.0,50.0,True,False,False,1250.0,4.08348015177974e-07,0.3574023287564917,numerical instability,False,neither
LHS22553,,,,,,,,,693168.0,True,0.7687380781741995,0.0299999999999966,250.0,True,True,True,1100.0,0.0001873298437617,0.1348266137056368,,False,two_step_only
LHS22587,,,,,,,,,693168.0,True,0.0036486186658746,0.0,0.0,True,False,False,1300.0,3.816009150873854e-07,0.3623292492268431,numerical instability,False,neither
LHS22622,,,,,,,,,693168.0,True,0.5258901687052253,0.0299999999999966,500.0,False,False,False,1100.0,0.5963557803721755,0.0048267555579939,,False,neither
