growth_mode,G0_nm,T1_C,rho_switch,rho0,first_step_attained,rho1,G1_nm,first_connected_coverage,first_fine_fraction,first_isolation,first_growth_mobility_factor,first_step_budget_h,second_step_budget_h,T2_C,rho2,G2_nm,density_gain,growth_fraction,second_initial_rho_dot,second_initial_dGdt_nm_s,second_final_rho_dot,second_final_dGdt_nm_s,median_E_G,initial_growth_mobility_factor,final_growth_mobility_factor,initial_junction_time_ratio,initial_pinning_time_ratio,final_pinning_time_ratio,initial_pore_junction_occupancy,final_pore_junction_occupancy,initial_pore_line_density_m2,initial_connected_pinning_coverage,initial_migration_drive_ratio,final_connected_coverage,final_mean_radius_nm,final_fine_fraction,final_isolation
baseline,25.0,1250.0,0.8,0.7,True,0.8002769293531962,117.61642807847912,0.32091385803794703,0.48107670390531604,0.003910504979779613,1.0,96.0,96.0,1275.0,0.9077203467910939,498.78461632207285,0.10744341743789776,3.2407733721454344,3.0624123792909755e-06,0.0019394908180729697,3.826206937759938e-08,0.0006768545862695252,0.03408416324672487,1.0,1.0,0.0,0.0,0.0,0.9588278544793319,0.9999999635271527,230597079649471.2,0.32091385803794703,inf,0.10083361050487961,58.122602897198526,0.3108353028606236,0.6056129158255269
baseline,25.0,1250.0,0.8,0.7,True,0.8002769293531962,117.61642807847912,0.32091385803794703,0.48107670390531604,0.003910504979779613,1.0,96.0,96.0,1300.0,0.912959224020232,623.6138650696732,0.11268229466703583,4.302098314476693,4.4246360050583055e-06,0.0033749588354576175,3.4505039955449346e-08,0.000828097380686006,0.030062570275982005,1.0,1.0,0.0,0.0,0.0,0.9588278544793319,0.9999999999728546,230597079649471.2,0.32091385803794703,inf,0.09431427994829597,59.09557214470432,0.2994837279908022,0.672597523884051
baseline,25.0,1250.0,0.85,0.7,True,0.8500462465214175,156.4494425621704,0.23078731267697047,0.4154095597227606,0.05867865586771553,1.0,96.0,96.0,900.0,0.850046400627039,156.44955809843046,1.5410562148598927e-07,7.384894326007346e-07,4.450016263570085e-13,3.254912790512611e-10,4.4728663166839156e-13,3.435741147199451e-10,0.20868817214053653,1.0,1.0,0.0,0.0,0.0,0.9742484037018174,0.9712799122048639,149501334507152.06,0.23078731267697047,inf,0.22798901114472303,51.15300915730329,0.4030240122414376,0.0586791287637589
baseline,25.0,1250.0,0.85,0.7,True,0.8500462465214175,156.4494425621704,0.23078731267697047,0.4154095597227606,0.05867865586771553,1.0,96.0,96.0,925.0,0.8500471295454403,156.4500659852972,8.830240227908348e-07,3.984821656037628e-06,2.549371604004891e-12,1.7537215385832285e-09,2.563434169292935e-12,1.856546906691205e-09,0.22161066540182353,1.0,1.0,0.0,0.0,0.0,0.9742484037018174,0.9710768626265089,149501334507152.06,0.23078731267697047,inf,0.22780437097732545,51.19266748628395,0.4022235791560874,0.05868136560682441
baseline,25.0,1250.0,0.85,0.7,True,0.8500462465214175,156.4494425621704,0.23078731267697047,0.4154095597227606,0.05867865586771553,1.0,96.0,96.0,950.0,0.8500509693362955,156.452618603669,4.7228148780664725e-06,2.0300753052267295e-05,1.3635034259700824e-11,8.929312645881122e-09,1.3710541489671376e-11,9.463292256969193e-09,0.23265889803161482,1.0,1.0,0.0,0.0,0.0,0.9742484037018174,0.9709677335408617,149501334507152.06,0.23078731267697047,inf,0.2276948963804168,51.214116192616,0.40179323367743675,0.05869315015181988
baseline,25.0,1250.0,0.85,0.7,True,0.8500462465214175,156.4494425621704,0.23078731267697047,0.4154095597227606,0.05867865586771553,1.0,96.0,96.0,975.0,0.8500697091726633,156.46466184748752,2.3462651245864663e-05,9.727925563609552e-05,6.7760215035886e-11,4.280875991612209e-08,6.809035625390757e-11,4.532523807863791e-08,0.24121328202854722,1.0,1.0,0.0,0.0,0.0,0.9742484037018174,0.9709934039472474,149501334507152.06,0.23078731267697047,inf,0.22765974153620774,51.2101505045559,0.4018820135334646,0.05875069566521089
baseline,25.0,1250.0,0.85,0.7,True,0.8500462465214175,156.4494425621704,0.23078731267697047,0.4154095597227606,0.05867865586771553,1.0,96.0,96.0,1000.0,0.850153086925465,156.5172851084006,0.0001068404040475146,0.0004336387852789239,3.088473682877035e-10,1.9097138032148452e-07,3.097613614460801e-10,2.0188625526564585e-07,0.24644362481264043,1.0,1.0,0.0,0.0,0.0,0.9742484037018174,0.9711984412460216,149501334507152.06,0.23078731267697047,inf,0.22758462333310295,51.17451970672594,0.40264046517788754,0.05900737041739713
baseline,25.0,1250.0,0.85,0.7,True,0.8500462465214175,156.4494425621704,0.23078731267697047,0.4154095597227606,0.05867865586771553,1.0,96.0,96.0,1025.0,0.8504806733957391,156.72512697743056,0.0004344268743216029,0.0017621310165462595,1.259073008463629e-09,7.739760697201857e-07,1.2561837573241306e-09,8.223579494389897e-07,0.24675584210582668,1.0,1.0,0.0,0.0,0.0,0.9742484037018174,0.9715994096004542,149501334507152.06,0.23078731267697047,inf,0.2269259286612176,51.11303135369733,0.4040436210103241,0.06002604025077834
baseline,25.0,1250.0,0.85,0.7,True,0.8500462465214175,156.4494425621704,0.23078731267697047,0.4154095597227606,0.05867865586771553,1.0,96.0,96.0,1050.0,0.8515586143850644,157.44382899914322,0.0015123678636469462,0.006355960243052187,4.428114208591807e-09,2.7518470486185433e-06,4.326298906561634e-09,3.0052010504383915e-06,0.238694605810092,1.0,1.0,0.0,0.0,0.0,0.9742484037018174,0.9721185485173259,149501334507152.06,0.23078731267697047,inf,0.22400873532774515,51.07441566236298,0.4053596008212333,0.06349533350350317
baseline,25.0,1250.0,0.85,0.7,True,0.8500462465214175,156.4494425621704,0.23078731267697047,0.4154095597227606,0.05867865586771553,1.0,96.0,96.0,1075.0,0.854315666857124,159.55310972894847,0.004269420335706542,0.019838147812797323,1.3012704034621354e-08,8.321637462423117e-06,1.169269396795233e-08,9.619085015582162e-06,0.2171331620732074,1.0,1.0,0.0,0.0,0.0,0.9742484037018174,0.9726853712472556,149501334507152.06,0.23078731267697047,inf,0.21567276749686753,51.18506638810687,0.40449021211819747,0.07323554777938418
baseline,25.0,1250.0,0.85,0.7,True,0.8500462465214175,156.4494425621704,0.23078731267697047,0.4154095597227606,0.05867865586771553,1.0,96.0,96.0,1100.0,0.8594232087403234,164.69363685937515,0.009376962218905938,0.05269558115509841,3.183135341344996e-08,2.133877797602573e-05,2.2886095187314167e-08,2.594312394076974e-05,0.1807703426836284,1.0,1.0,0.0,0.0,0.0,0.9742484037018174,0.9740373255609579,149501334507152.06,0.23078731267697047,inf,0.19987795120109264,51.58751737260722,0.39897406864179286,0.09498210761801508
baseline,25.0,1250.0,0.85,0.7,True,0.8500462465214175,156.4494425621704,0.23078731267697047,0.4154095597227606,0.05867865586771553,1.0,96.0,96.0,1125.0,0.866362532967681,175.1985671293626,0.016316286446263484,0.11984142774904183,6.675589327383363e-08,4.780873303645756e-05,3.310652602418877e-08,5.788908844475408e-05,0.13791423087471122,1.0,1.0,0.0,0.0,0.0,0.9742484037018174,0.9782416629266254,149501334507152.06,0.23078731267697047,inf,0.17946221144048718,52.28403223321577,0.3888158206144358,0.13368663633040762
baseline,25.0,1250.0,0.85,0.7,True,0.8500462465214175,156.4494425621704,0.23078731267697047,0.4154095597227606,0.05867865586771553,1.0,96.0,96.0,1150.0,0.8741120344635754,193.9934107443955,0.024065787942157968,0.23997508439383394,1.2513972597042778e-07,9.758168914154448e-05,3.9512430399596457e-08,0.0001096984520467832,0.10019108901134548,1.0,1.0,0.0,0.0,0.0,0.9742484037018174,0.9860812254577249,149501334507152.06,0.23078731267697047,inf,0.1591981306325617,53.17124091564757,0.37593918901340384,0.191821095426601
baseline,25.0,1250.0,0.85,0.7,True,0.8500462465214175,156.4494425621704,0.23078731267697047,0.4154095597227606,0.05867865586771553,1.0,96.0,96.0,1175.0,0.8819999884774881,224.38593037049083,0.03195374195607059,0.4342392449325833,2.1697336366028382e-07,0.0001876804643176645,4.2380360622306036e-08,0.00018273575379593334,0.07310423150352771,1.0,1.0,0.0,0.0,0.0,0.9742484037018174,0.9942577320802652,149501334507152.06,0.23078731267697047,inf,0.1416032740192338,54.16678915927754,0.3618735468284746,0.2689412955109386
baseline,25.0,1250.0,0.85,0.7,True,0.8500462465214175,156.4494425621704,0.23078731267697047,0.4154095597227606,0.05867865586771553,1.0,96.0,96.0,1200.0,0.8896117020251577,269.45279380950427,0.03956545550374024,0.7222994815237405,3.556362338901071e-07,0.00034735950309758463,4.2492394035349233e-08,0.0002755870146919269,0.05567504417686637,1.0,1.0,0.0,0.0,0.0,0.9742484037018174,0.998751271882829,149501334507152.06,0.23078731267697047,inf,0.12719205606148332,55.215871406829656,0.34757030185549753,0.35959378530458086
baseline,25.0,1250.0,0.85,0.7,True,0.8500462465214175,156.4494425621704,0.23078731267697047,0.4154095597227606,0.05867865586771553,1.0,96.0,96.0,1225.0,0.8966492849495297,331.5906151319431,0.0466030384281122,1.1194745708357159,5.580988572947901e-07,0.0006257815445974257,4.074329725944326e-08,0.0003859650939213794,0.044694920162945996,1.0,1.0,0.0,0.0,0.0,0.9742484037018174,0.9998885706994429,149501334507152.06,0.23078731267697047,inf,0.1157285417088299,56.27084257990093,0.3337439335117898,0.45359621282699647
baseline,25.0,1250.0,0.85,0.7,True,0.8500462465214175,156.4494425621704,0.23078731267697047,0.4154095597227606,0.05867865586771553,1.0,96.0,96.0,1250.0,0.9029586488300024,412.5070722101934,0.05291240230858496,1.636679718729391,8.448256200480955e-07,0.0011038327621006147,3.814515904345259e-08,0.0005122929127905387,0.0375544431397414,1.0,1.0,0.0,0.0,0.0,0.9742484037018174,0.9999969970234895,149501334507152.06,0.23078731267697047,inf,0.10670655967227818,57.29498295129052,0.3208606470996205,0.5410000771424424
baseline,25.0,1250.0,0.85,0.7,True,0.8500462465214175,156.4494425621704,0.23078731267697047,0.4154095597227606,0.05867865586771553,1.0,96.0,96.0,1275.0,0.9085299101521436,513.4028914900683,0.0584836636307261,2.281589778027177,1.2395173113236614e-06,0.0019120648410296212,3.5427727477654644e-08,0.0006537788792062857,0.03275381709075398,1.0,1.0,0.0,0.0,0.0,0.9742484037018174,0.9999999829278053,149501334507152.06,0.23078731267697047,inf,0.09950347347702092,58.26885473841586,0.3091019608115723,0.6163026098751723
baseline,25.0,1250.0,0.85,0.7,True,0.8500462465214175,156.4494425621704,0.23078731267697047,0.4154095597227606,0.05867865586771553,1.0,96.0,96.0,1300.0,0.9134300338386017,635.0419952024027,0.06338378731718419,3.0590876183534355,1.7687584425545285e-06,0.0032573761889000746,3.287127556984418e-08,0.0008088993692207512,0.029470405496850316,1.0,1.0,0.0,0.0,0.0,0.9742484037018174,0.9999999999862208,149501334507152.06,0.23078731267697047,inf,0.09355876226907153,59.18597051441887,0.2984648081552259,0.678331150156196
baseline,25.0,1300.0,0.8,0.7,True,0.8000449205697611,125.45132836269954,0.33885165053952915,0.4825834221056683,0.003860617795891281,1.0,96.0,96.0,900.0,0.8000449683814825,125.45134235115133,4.781172147083623e-08,1.1150501127522948e-07,1.3226339993605193e-13,2.4382358686964514e-11,1.446346605941708e-13,5.953890661739445e-11,0.43654980665145726,1.0,1.0,0.0,0.0,0.0,0.9738718101736301,0.8879754957600676,231588015597252.97,0.33885165053952915,inf,0.27617835119714484,57.41807511774781,0.2898404703342873,0.0038606280109146985
baseline,25.0,1300.0,0.8,0.7,True,0.8000449205697611,125.45132836269954,0.33885165053952915,0.4825834221056683,0.003860617795891281,1.0,96.0,96.0,925.0,0.8000451965087239,125.45140665852001,2.7593896279043406e-07,6.241131241432309e-07,7.588527627540916e-13,1.3262746284011367e-10,8.387082964929709e-13,3.3851437143854254e-10,0.45093455154178896,1.0,1.0,0.0,0.0,0.0,0.9738718101736301,0.8807400035483413,231588015597252.97,0.33885165053952915,inf,0.2729464142833005,58.118902888611395,0.28155346965545314,0.003860676750904903
baseline,25.0,1300.0,0.8,0.7,True,0.8000449205697611,125.45132836269954,0.33885165053952915,0.4825834221056683,0.003860617795891281,1.0,96.0,96.0,950.0,0.8000464161251186,125.45174046887425,1.4955553575557445e-06,3.284988529700072e-06,4.09030796006123e-12,6.864678678673324e-10,4.565500139885917e-12,1.7976344956059904e-09,0.46484092771783464,1.0,1.0,0.0,0.0,0.0,0.9738718101736301,0.8757589635127402,231588015597252.97,0.33885165053952915,inf,0.2707975750541477,58.59460908994925,0.2761359756761175,0.0038609373355809728
baseline,25.0,1300.0,0.8,0.7,True,0.8000449205697611,125.45132836269954,0.33885165053952915,0.4825834221056683,0.003860617795891281,1.0,96.0,96.0,975.0,0.8000525487695938,125.45337124548365,7.628199832687699e-06,1.6284265864478038e-05,2.0768523549866487e-11,3.3939216380899275e-09,2.336903776557359e-11,8.920755175272675e-09,0.47837030879109427,1.0,1.0,0.0,0.0,0.0,0.9738718101736301,0.8736669825736616,231588015597252.97,0.33885165053952915,inf,0.2699063385653585,58.79287167963636,0.27392636173469453,0.0038622479091959204
baseline,25.0,1300.0,0.8,0.7,True,0.8000449205697611,125.45132836269954,0.33885165053952915,0.4825834221056683,0.003860617795891281,1.0,96.0,96.0,1000.0,0.8000815522823677,125.46086930022439,3.6631712606594036e-05,7.605290154650395e-05,9.946591374550818e-11,1.6068211966596713e-08,1.1244467715494798e-10,4.132667609765849e-08,0.4913948114228601,1.0,1.0,0.0,0.0,0.0,0.9738718101736301,0.875083592974379,231588015597252.97,0.33885165053952915,inf,0.27047245534880365,58.6582744888259,0.2754264919836342,0.0038684520961304856
baseline,25.0,1300.0,0.8,0.7,True,0.8000449205697611,125.45132836269954,0.33885165053952915,0.4825834221056683,0.003860617795891281,1.0,96.0,96.0,1025.0,0.8002102033518211,125.4932536909871,0.00016528278206007219,0.00033419596934317704,4.488421614283099e-10,7.285677455573211e-08,5.071504729223815e-10,1.7819961165068418e-07,0.5034319625163004,1.0,1.0,0.0,0.0,0.0,0.9738718101736301,0.8806790729319279,231588015597252.97,0.33885165053952915,inf,0.27273737187099245,58.12232118876729,0.2815304675280584,0.003896091947275015
baseline,25.0,1300.0,0.8,0.7,True,0.8000449205697611,125.45132836269954,0.33885165053952915,0.4825834221056683,0.003860617795891281,1.0,96.0,96.0,1050.0,0.8007421108127349,125.62431816456294,0.0006971902429738774,0.0013789395785690996,1.8980192199702797e-09,3.150161700904058e-07,2.134054784377903e-09,7.136488334561886e-07,0.5130152774774013,1.0,1.0,0.0,0.0,0.0,0.9738718101736301,0.8912811403135202,231588015597252.97,0.33885165053952915,inf,0.27691596312074407,57.082551356824,0.29402289021069933,0.004012472192261149
baseline,25.0,1300.0,0.8,0.7,True,0.8000449205697611,125.45132836269954,0.33885165053952915,0.4825834221056683,0.003860617795891281,1.0,96.0,96.0,1075.0,0.8027751619946712,126.12450702418465,0.0027302414249101847,0.00536605447125155,7.4232137743751896e-09,1.2831198864051265e-06,8.36783652913393e-09,2.6900647192865927e-06,0.5150857660707631,1.0,1.0,0.0,0.0,0.0,0.9738718101736301,0.9078046556300672,231588015597252.97,0.33885165053952915,inf,0.2826360302529154,55.38000008821638,0.3165966520276166,0.0044901009199143326
baseline,25.0,1300.0,0.8,0.7,True,0.8000449205697611,125.45132836269954,0.33885165053952915,0.4825834221056683,0.003860617795891281,1.0,96.0,96.0,1100.0,0.8098920374958478,128.00695874612617,0.009847116926086752,0.020371489220408268,2.6199218301329108e-08,4.807207235993828e-06,3.076872879927035e-08,1.030897328809657e-05,0.4927817932735577,1.0,1.0,0.0,0.0,0.0,0.9738718101736301,0.9296211501889875,231588015597252.97,0.33885165053952915,inf,0.2855678873370865,52.93479151325049,0.35497658584597774,0.00665309418488019
baseline,25.0,1300.0,0.8,0.7,True,0.8000449205697611,125.45132836269954,0.33885165053952915,0.4825834221056683,0.003860617795891281,1.0,96.0,96.0,1125.0,0.8300906722147687,135.45316271964325,0.030045751645007668,0.07972681108666164,8.0554945026957e-08,1.599762583267471e-05,8.487299751916945e-08,4.3385350968845904e-05,0.4040701052042805,1.0,1.0,0.0,0.0,0.0,0.9738718101736301,0.9483485516196583,231588015597252.97,0.33885165053952915,inf,0.2621417280981676,51.000263199203474,0.39605876660973055,0.020156786466837422
baseline,25.0,1300.0,0.8,0.7,True,0.8000449205697611,125.45132836269954,0.33885165053952915,0.4825834221056683,0.003860617795891281,1.0,96.0,96.0,1150.0,0.8559321802586617,156.46139085723846,0.055887259688900626,0.24718799632702126,2.090170251991775e-07,4.580237892228156e-05,8.966244214512238e-08,0.00011617432701807595,0.24145485193281063,1.0,1.0,0.0,0.0,0.0,0.9738718101736301,0.9647493817872053,231588015597252.97,0.33885165053952915,inf,0.2041368257358859,51.65659084638575,0.3952199549807026,0.07956938530406914
baseline,25.0,1300.0,0.8,0.7,True,0.8000449205697611,125.45132836269954,0.33885165053952915,0.4825834221056683,0.003860617795891281,1.0,96.0,96.0,1175.0,0.8731660041669309,192.1852512784496,0.07312108359716984,0.5319507077901303,4.553566066481383e-07,0.00011218452527612546,7.087654584773478e-08,0.00020415923713365747,0.1262433429152017,1.0,1.0,0.0,0.0,0.0,0.9738718101736301,0.9854310464604817,231588015597252.97,0.33885165053952915,inf,0.16195855616084212,53.13051541515992,0.3761287532777909,0.18380505066022962
baseline,25.0,1300.0,0.8,0.7,True,0.8000449205697611,125.45132836269954,0.33885165053952915,0.4825834221056683,0.003860617795891281,1.0,96.0,96.0,1200.0,0.88511304665764,242.94086149390864,0.08506812608787895,0.9365347873521782,8.565074230214433e-07,0.00024146907837730862,5.79822608299494e-08,0.00030284075134485837,0.07484702550922123,1.0,1.0,0.0,0.0,0.0,0.9738718101736301,0.9969796801805547,231588015597252.97,0.33885165053952915,inf,0.13655825885037295,54.565899057794475,0.3565529370789121,0.3042685658987081
baseline,25.0,1300.0,0.8,0.7,True,0.8000449205697611,125.45132836269954,0.33885165053952915,0.4825834221056683,0.003860617795891281,1.0,96.0,96.0,1225.0,0.8942771849209284,310.24428255307237,0.09423226435116738,1.4730250895080783,1.4495409459863047e-06,0.00047527358717955646,4.91305161624584e-08,0.00041319848282562246,0.0519264502624637,1.0,1.0,0.0,0.0,0.0,0.9738718101736301,0.9997479921253896,231588015597252.97,0.33885165053952915,inf,0.12022269174764749,55.86596338471555,0.33928138132065844,0.4211792885308356
baseline,25.0,1300.0,0.8,0.7,True,0.8000449205697611,125.45132836269954,0.33885165053952915,0.4825834221056683,0.003860617795891281,1.0,96.0,96.0,1250.0,0.9016650108823775,395.51846107123583,0.10162009031261643,2.15276423321505,2.284807356746442e-06,0.0008838872298379298,4.272608449504057e-08,0.0005366795227399872,0.04044166356481091,1.0,1.0,0.0,0.0,0.0,0.9738718101736301,0.9999937045887548,231588015597252.97,0.33885165053952915,inf,0.10899269976392617,57.035611256449094,0.32437523908539095,0.5231086763103722
baseline,25.0,1300.0,0.8,0.7,True,0.8000449205697611,125.45132836269954,0.33885165053952915,0.4825834221056683,0.003860617795891281,1.0,96.0,96.0,1275.0,0.9077988806175726,499.93530712714943,0.10775396004781157,2.985093770244965,3.4300086870853445e-06,0.0015850934537829401,3.799238761492161e-08,0.000674475336879344,0.03397022590773091,1.0,1.0,0.0,0.0,0.0,0.9738718101736301,0.9999999669452505,231588015597252.97,0.33885165053952915,inf,0.10074840456614838,58.09490049313727,0.3114488363664055,0.6066545166275508
baseline,25.0,1300.0,0.8,0.7,True,0.8000449205697611,125.45132836269954,0.33885165053952915,0.4825834221056683,0.003860617795891281,1.0,96.0,96.0,1300.0,0.9130030044467821,624.363482786791,0.112958083877021,3.9769379960781115,4.968263671956987e-06,0.00277105505363048,3.435905291246967e-08,0.000826106265075085,0.030012131753016588,1.0,1.0,0.0,0.0,0.0,0.9738718101736301,0.9999999999753858,231588015597252.97,0.33885165053952915,inf,0.09428033479242796,59.06328177693503,0.3001180179444781,0.6731329039721322
baseline,25.0,1300.0,0.85,0.7,True,0.8500895791200124,166.15100101575698,0.24247797563990783,0.41644651281943507,0.058811769253957466,1.0,96.0,96.0,900.0,0.8500897461024837,166.151090735209,1.6698247129465216e-07,5.399874300265789e-07,4.82054501495102e-13,2.529056325587388e-10,4.847914070143671e-13,2.666544824497441e-10,0.30925073041249207,1.0,1.0,0.0,0.0,0.0,0.9840175447595988,0.9819249404032082,149831212825835.25,0.24247797563990783,inf,0.23958063765364973,51.10856016365924,0.40405848649947607,0.058812282754479035
