candidate_id,exact_reconfirmed,tier,rejection_reason,median_reduction,span20,lower_bracketed,upper_bracketed
113537,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
147580,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
242975,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
35677,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
162051,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
39685,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
96918,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
137196,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
43596,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
71794,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
155885,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
179634,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
165502,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
164106,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
232706,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
64620,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
174906,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
134031,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
44124,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
22534,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
58468,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
127521,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
58558,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
219072,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
232555,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
51274,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
79890,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
24745,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
225929,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
95621,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
73011,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
239447,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
220023,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
94667,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
34491,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
169848,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
57652,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
70134,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
60447,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
218733,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
189364,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
