design,model_style,G0_nm,rho0,T1_C,rho_switch,rho_target,growth_tolerance,first_step_attained,eligible_second_step_target,rho1,G1_nm,first_connected_coverage,T_lower_density_C,T_upper_no_growth_C,T_success_lower_C,T_success_upper_C,window_width_C,optimum_T2_C,minimum_required_growth_tolerance
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.75,0.92,0.1,True,True,0.7501513370139434,5000.056455405455,0.9932667846383308,1265.0,1275.0,1265.0,1275.0,10.0,1265.0,0.08852867080463658
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.75,0.92,0.15,True,True,0.7501513370139434,5000.056455405455,0.9932667846383308,1265.0,1325.0,1265.0,1325.0,60.0,1265.0,0.08852867080463658
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.75,0.92,0.2,True,True,0.7501513370139434,5000.056455405455,0.9932667846383308,1265.0,1350.0,1265.0,1350.0,85.0,1265.0,0.08852867080463658
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.75,0.94,0.025,True,True,0.7501513370139434,5000.056455405455,0.9932667846383308,nan,1190.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.75,0.94,0.05,True,True,0.7501513370139434,5000.056455405455,0.9932667846383308,nan,1210.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.75,0.94,0.075,True,True,0.7501513370139434,5000.056455405455,0.9932667846383308,nan,1225.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.75,0.94,0.1,True,True,0.7501513370139434,5000.056455405455,0.9932667846383308,nan,1275.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.75,0.94,0.15,True,True,0.7501513370139434,5000.056455405455,0.9932667846383308,nan,1325.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.75,0.94,0.2,True,True,0.7501513370139434,5000.056455405455,0.9932667846383308,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.75,0.95,0.025,True,True,0.7501513370139434,5000.056455405455,0.9932667846383308,nan,1190.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.75,0.95,0.05,True,True,0.7501513370139434,5000.056455405455,0.9932667846383308,nan,1210.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.75,0.95,0.075,True,True,0.7501513370139434,5000.056455405455,0.9932667846383308,nan,1225.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.75,0.95,0.1,True,True,0.7501513370139434,5000.056455405455,0.9932667846383308,nan,1275.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.75,0.95,0.15,True,True,0.7501513370139434,5000.056455405455,0.9932667846383308,nan,1325.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.75,0.95,0.2,True,True,0.7501513370139434,5000.056455405455,0.9932667846383308,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.75,0.96,0.025,True,True,0.7501513370139434,5000.056455405455,0.9932667846383308,nan,1190.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.75,0.96,0.05,True,True,0.7501513370139434,5000.056455405455,0.9932667846383308,nan,1210.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.75,0.96,0.075,True,True,0.7501513370139434,5000.056455405455,0.9932667846383308,nan,1225.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.75,0.96,0.1,True,True,0.7501513370139434,5000.056455405455,0.9932667846383308,nan,1275.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.75,0.96,0.15,True,True,0.7501513370139434,5000.056455405455,0.9932667846383308,nan,1325.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.75,0.96,0.2,True,True,0.7501513370139434,5000.056455405455,0.9932667846383308,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.75,0.98,0.025,True,True,0.7501513370139434,5000.056455405455,0.9932667846383308,nan,1190.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.75,0.98,0.05,True,True,0.7501513370139434,5000.056455405455,0.9932667846383308,nan,1210.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.75,0.98,0.075,True,True,0.7501513370139434,5000.056455405455,0.9932667846383308,nan,1225.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.75,0.98,0.1,True,True,0.7501513370139434,5000.056455405455,0.9932667846383308,nan,1275.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.75,0.98,0.15,True,True,0.7501513370139434,5000.056455405455,0.9932667846383308,nan,1325.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.75,0.98,0.2,True,True,0.7501513370139434,5000.056455405455,0.9932667846383308,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.88,0.025,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,1165.0,1175.0,1165.0,1175.0,10.0,1165.0,0.01273753384663427
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.88,0.05,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,1165.0,1200.0,1165.0,1200.0,35.0,1165.0,0.01273753384663427
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.88,0.075,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,1165.0,1225.0,1165.0,1225.0,60.0,1165.0,0.01273753384663427
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.88,0.1,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,1165.0,1275.0,1165.0,1275.0,110.0,1165.0,0.01273753384663427
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.88,0.15,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,1165.0,1325.0,1165.0,1325.0,160.0,1165.0,0.01273753384663427
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.88,0.2,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,1165.0,1350.0,1165.0,1350.0,185.0,1165.0,0.01273753384663427
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.9,0.025,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,1175.0,1175.0,1175.0,1175.0,0.0,1175.0,0.021825543003273794
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.9,0.05,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,1175.0,1200.0,1175.0,1200.0,25.0,1175.0,0.021825543003273794
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.9,0.075,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,1175.0,1225.0,1175.0,1225.0,50.0,1175.0,0.021825543003273794
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.9,0.1,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,1175.0,1275.0,1175.0,1275.0,100.0,1175.0,0.021825543003273794
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.9,0.15,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,1175.0,1325.0,1175.0,1325.0,150.0,1175.0,0.021825543003273794
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.9,0.2,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,1175.0,1350.0,1175.0,1350.0,175.0,1175.0,0.021825543003273794
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.92,0.025,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,1265.0,1175.0,nan,nan,nan,nan,0.08997313202502188
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.92,0.05,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,1265.0,1200.0,nan,nan,nan,nan,0.08997313202502188
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.92,0.075,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,1265.0,1225.0,nan,nan,nan,nan,0.08997313202502188
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.92,0.1,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,1265.0,1275.0,1265.0,1275.0,10.0,1265.0,0.08997313202502188
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.92,0.15,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,1265.0,1325.0,1265.0,1325.0,60.0,1265.0,0.08997313202502188
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.92,0.2,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,1265.0,1350.0,1265.0,1350.0,85.0,1265.0,0.08997313202502188
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.94,0.025,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,nan,1175.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.94,0.05,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,nan,1200.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.94,0.075,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,nan,1225.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.94,0.1,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,nan,1275.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.94,0.15,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,nan,1325.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.94,0.2,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.95,0.025,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,nan,1175.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.95,0.05,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,nan,1200.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.95,0.075,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,nan,1225.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.95,0.1,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,nan,1275.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.95,0.15,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,nan,1325.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.95,0.2,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.96,0.025,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,nan,1175.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.96,0.05,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,nan,1200.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.96,0.075,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,nan,1225.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.96,0.1,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,nan,1275.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.96,0.15,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,nan,1325.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.96,0.2,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.98,0.025,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,nan,1175.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.98,0.05,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,nan,1200.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.98,0.075,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,nan,1225.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.98,0.1,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,nan,1275.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.98,0.15,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,nan,1325.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.825,0.98,0.2,True,True,0.8251267810800269,5001.869349049201,0.880263034145813,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.88,0.025,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,1075.0,1150.0,1075.0,1150.0,75.0,1075.0,0.002640780172684021
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.88,0.05,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,1075.0,1200.0,1075.0,1200.0,125.0,1075.0,0.002640780172684021
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.88,0.075,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,1075.0,1225.0,1075.0,1225.0,150.0,1075.0,0.002640780172684021
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.88,0.1,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,1075.0,1275.0,1075.0,1275.0,200.0,1075.0,0.002640780172684021
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.88,0.15,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,1075.0,1325.0,1075.0,1325.0,250.0,1075.0,0.002640780172684021
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.88,0.2,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,1075.0,1350.0,1075.0,1350.0,275.0,1075.0,0.002640780172684021
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.9,0.025,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,1140.0,1150.0,1140.0,1150.0,10.0,1140.0,0.017344311990429323
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.9,0.05,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,1140.0,1200.0,1140.0,1200.0,60.0,1140.0,0.017344311990429323
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.9,0.075,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,1140.0,1225.0,1140.0,1225.0,85.0,1140.0,0.017344311990429323
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.9,0.1,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,1140.0,1275.0,1140.0,1275.0,135.0,1140.0,0.017344311990429323
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.9,0.15,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,1140.0,1325.0,1140.0,1325.0,185.0,1140.0,0.017344311990429323
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.9,0.2,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,1140.0,1350.0,1140.0,1350.0,210.0,1140.0,0.017344311990429323
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.92,0.025,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,1265.0,1150.0,nan,nan,nan,nan,0.08778868238208418
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.92,0.05,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,1265.0,1200.0,nan,nan,nan,nan,0.08778868238208418
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.92,0.075,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,1265.0,1225.0,nan,nan,nan,nan,0.08778868238208418
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.92,0.1,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,1265.0,1275.0,1265.0,1275.0,10.0,1265.0,0.08778868238208418
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.92,0.15,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,1265.0,1325.0,1265.0,1325.0,60.0,1265.0,0.08778868238208418
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.92,0.2,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,1265.0,1350.0,1265.0,1350.0,85.0,1265.0,0.08778868238208418
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.94,0.025,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,nan,1150.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.94,0.05,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,nan,1200.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.94,0.075,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,nan,1225.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.94,0.1,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,nan,1275.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.94,0.15,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,nan,1325.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.94,0.2,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.95,0.025,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,nan,1150.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.95,0.05,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,nan,1200.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.95,0.075,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,nan,1225.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.95,0.1,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,nan,1275.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.95,0.15,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,nan,1325.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.95,0.2,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.96,0.025,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,nan,1150.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.96,0.05,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,nan,1200.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.96,0.075,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,nan,1225.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.96,0.1,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,nan,1275.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.96,0.15,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,nan,1325.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.96,0.2,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.98,0.025,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,nan,1150.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.98,0.05,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,nan,1200.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.98,0.075,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,nan,1225.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.98,0.1,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,nan,1275.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.98,0.15,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,nan,1325.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.875,0.98,0.2,True,True,0.8750566690311761,5022.203210123989,0.4993859454716528,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.88,0.025,False,False,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.88,0.05,False,False,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.88,0.075,False,False,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.88,0.1,False,False,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.88,0.15,False,False,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.88,0.2,False,False,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.9,0.025,False,False,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.9,0.05,False,False,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.9,0.075,False,False,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.9,0.1,False,False,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.9,0.15,False,False,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.9,0.2,False,False,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.92,0.025,False,True,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.92,0.05,False,True,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.92,0.075,False,True,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.92,0.1,False,True,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.92,0.15,False,True,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.92,0.2,False,True,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.94,0.025,False,True,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.94,0.05,False,True,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.94,0.075,False,True,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.94,0.1,False,True,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.94,0.15,False,True,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.94,0.2,False,True,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.95,0.025,False,True,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.95,0.05,False,True,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.95,0.075,False,True,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.95,0.1,False,True,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.95,0.15,False,True,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,hybrid_topology,5000.0,0.7,1200.0,0.925,0.95,0.2,False,True,0.9031341909898647,5121.70972222391,0.24474284678561392,nan,nan,nan,nan,nan,nan,nan
