model_style,G0_nm,T1_heating_rate_C_min,rho_switch,T2_C,first_step_attained,classification_5pct,growth_fraction,rho1,G1_nm,first_time_h,first_mean_radius_nm,first_large_fraction,first_fine_fraction,first_f_pore,first_connected_coverage,first_isolation,first_activity,first_E_G,rho2,G2_nm,second_time_h,second_initial_rho_dot,second_final_rho_dot,second_initial_dGdt_nm_s,second_final_dGdt_nm_s,second_median_E_G,second_mean_radius_nm,second_large_fraction,second_fine_fraction,second_f_pore,second_connected_coverage,second_isolation,second_activity
connectivity,75.0,0.2,0.85,1125.0,True,MIXED_FAILURE,0.09562965427381417,0.8502920071343371,168.3914937386902,110.35,52.299371131606335,0.07868558137263246,0.3753970664811638,0.3222727882328441,0.23485819802591523,0.059437365886920675,0.6876575965265479,0.11656606894959641,0.866738409348807,184.4947140675723,95.95,6.84059725330442e-08,3.262904955029117e-08,3.897870346623311e-05,5.142851982624761e-05,0.1713595036528607,54.046344381770055,0.08725607459359583,0.3508343630998338,0.3069103129020996,0.17858257280924747,0.1361236304793202,0.33322772605240447
connectivity,75.0,0.2,0.85,1150.0,True,MIXED_FAILURE,0.2017781052914392,0.8502920071343371,168.3914937386902,110.35,52.299371131606335,0.07868558137263246,0.3753970664811638,0.3222727882328441,0.23485819802591523,0.059437365886920675,0.6876575965265479,0.11656606894959641,0.8746327677913412,202.36921029247836,95.95,1.3258782774845886e-07,3.823906335200262e-08,8.210767650363831e-05,0.00010270384831137358,0.11560801117913949,54.90682002168185,0.09181100291490167,0.33960648254041864,0.3107347135737065,0.1565084542202767,0.19634595913186387,0.38732240871279383
connectivity,75.0,0.2,0.85,1175.0,True,MIXED_FAILURE,0.3773612002865526,0.8502920071343371,168.3914937386902,110.35,52.299371131606335,0.07868558137263246,0.3753970664811638,0.3222727882328441,0.23485819802591523,0.059437365886920675,0.6876575965265479,0.11656606894959641,0.8823965059539086,231.93590993396785,95.95,2.342798357777384e-07,4.064431697570077e-08,0.0001605938032838442,0.00017609829060910863,0.07881037192775457,55.85384116043553,0.09692352822286078,0.32760236133688764,0.3249268680819891,0.1386039868258851,0.273294390028364,0.4502475686444765
connectivity,75.0,0.2,0.85,1200.0,True,MIXED_FAILURE,0.6411390045777737,0.8502920071343371,168.3914937386902,110.35,52.299371131606335,0.07868558137263246,0.3753970664811638,0.3222727882328441,0.23485819802591523,0.059437365886920675,0.6876575965265479,0.11656606894959641,0.8898012748450645,276.35384841367846,95.95,3.880874719707977e-07,4.0986798907565585e-08,0.00029971206931528766,0.00027008905222046265,0.05739401149775941,56.841504727392724,0.10242036677025708,0.31556816889980427,0.349881588407979,0.12461536586197634,0.3620226870179731,0.5193216571949059
connectivity,75.0,0.2,0.85,1225.0,True,MIXED_FAILURE,1.0081606408210997,0.8502920071343371,168.3914937386902,110.35,52.299371131606335,0.07868558137263246,0.3753970664811638,0.3222727882328441,0.23485819802591523,0.059437365886920675,0.6876575965265479,0.11656606894959641,0.8966801997148768,338.1571699751103,95.95,6.129154176734944e-07,3.975671192276637e-08,0.00054217402142659,0.0003824530555360552,0.04512953621200862,57.83683281372964,0.10814879469919811,0.30395965797454294,0.3842495747391804,0.11367470096359635,0.45402192010689174,0.5900527295181703
connectivity,75.0,0.2,0.85,1250.0,True,GRAIN_GROWTH_FAILURE,1.4894376530484992,0.8502920071343371,168.3914937386902,110.35,52.299371131606335,0.07868558137263246,0.3753970664811638,0.3222727882328441,0.23485819802591523,0.059437365886920675,0.6876575965265479,0.11656606894959641,0.9029051276561443,419.20012496617596,95.95,9.319182124746245e-07,3.760243688555982e-08,0.0009585599905932866,0.0005116164092633793,0.037681441331032225,58.80945974038343,0.11393779327355828,0.29311586863815664,0.42585221856342004,0.10506450300415072,0.5402616363283412,0.6578959755325179
connectivity,75.0,0.2,0.85,1275.0,True,GRAIN_GROWTH_FAILURE,2.092778645706958,0.8502920071343371,168.3914937386902,110.35,52.299371131606335,0.07868558137263246,0.3753970664811638,0.3222727882328441,0.23485819802591523,0.059437365886920675,0.6876575965265479,0.11656606894959641,0.9084446446348258,520.797615953718,95.95,1.372228029639474e-06,3.5167588946242345e-08,0.001663216804891064,0.000656675394113534,0.03282653663726606,59.73983570342677,0.11965670762117826,0.28319619520184847,0.4722317558034943,0.0981649028943227,0.6151818249158546,0.7190505767940992
connectivity,75.0,0.2,0.85,1300.0,True,GRAIN_GROWTH_FAILURE,2.8231276880682334,0.8502920071343371,168.3914937386902,110.35,52.299371131606335,0.07868558137263246,0.3753970664811638,0.3222727882328441,0.23485819802591523,0.059437365886920675,0.6876575965265479,0.11656606894959641,0.9133418590977816,643.7821821475551,95.95,1.964576147714723e-06,3.277369743756669e-08,0.0028380292400538173,0.0008159695624826966,0.029528113527166118,60.61966771346348,0.12523101688707855,0.2742122079783204,0.5209853933763164,0.09245235825568415,0.6772613537411031,0.771397680182637
connectivity,75.0,5.0,0.85,1000.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.0002084346338683423,0.8500867867114594,166.58455240793006,12.40029133377742,50.58928963080464,0.07475066040206185,0.41448837663915783,0.33211245920547217,0.2425668032108585,0.05880318272848676,0.6957232649731502,0.1227205097141998,0.8501612521356066,166.61927439811933,95.95,2.064734700297115e-10,2.24451047265122e-10,9.231745626891245e-08,1.0878693444285685e-07,0.3574370796573775,51.63474125902737,0.07771248904502727,0.3933361146392168,0.3251850878955932,0.2373163461185825,0.0590325630888964,0.132825317713172
connectivity,75.0,5.0,0.85,1025.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.0008838808866745741,0.8500867867114594,166.58455240793006,12.40029133377742,50.58928963080464,0.07475066040206185,0.41448837663915783,0.33211245920547217,0.2425668032108585,0.05880318272848676,0.6957232649731502,0.1227205097141998,0.850402619023625,166.73179330981867,95.95,8.838238242090415e-10,9.43467953251858e-10,3.940975375311173e-07,4.5851890823609224e-07,0.3576182203034257,51.549771662662636,0.07750642827782574,0.3951110430978072,0.3255115348583567,0.2369334768745722,0.059781836812601005,0.16735057022713237
connectivity,75.0,5.0,0.85,1050.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.0034164299111229413,0.8500867867114594,166.58455240793006,12.40029133377742,50.58928963080464,0.07475066040206185,0.41448837663915783,0.33211245920547217,0.2425668032108585,0.05880318272848676,0.6957232649731502,0.1227205097141998,0.8512683159892585,167.15367685550754,95.95,3.3675856208388433e-09,3.464492823511494e-09,1.5222210866174477e-06,1.7729152798669984e-06,0.34661115508369245,51.446428738065634,0.07735925549786453,0.39755378989444595,0.32541230700396406,0.23461179976634125,0.06254304641100493,0.2067655992215647
connectivity,75.0,5.0,0.85,1075.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.011820573999791391,0.8500867867114594,166.58455240793006,12.40029133377742,50.58928963080464,0.07475066040206185,0.41448837663915783,0.33211245920547217,0.2425668032108585,0.05880318272848676,0.6957232649731502,0.1227205097141998,0.8537858683002083,168.55367743689013,95.95,1.1007455885775609e-08,1.035617880127598e-08,5.132045940214293e-06,6.26029898982935e-06,0.3149352834726028,51.43838621359173,0.07778796065316665,0.3989195743074877,0.32346061333921505,0.2265084983616512,0.07126277357494128,0.24956899398107846
connectivity,75.0,5.0,0.85,1100.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.03577088397106736,0.8500867867114594,166.58455240793006,12.40029133377742,50.58928963080464,0.07475066040206185,0.41448837663915783,0.33211245920547217,0.2425668032108585,0.05880318272848676,0.6957232649731502,0.1227205097141998,0.8591149336491434,172.54342910348632,95.95,3.001665843193653e-08,2.2368467799633032e-08,1.4698418989811537e-05,1.9526468603151385e-05,0.25518082412167026,51.73442177839056,0.07963915485305896,0.39567647285989815,0.3186265526018359,0.2082904744989302,0.09352009112030861,0.29370029424689637
connectivity,75.0,5.0,0.85,1125.0,True,MIXED_FAILURE,0.09163457491691761,0.8500867867114594,166.58455240793006,12.40029133377742,50.58928963080464,0.07475066040206185,0.41448837663915783,0.33211245920547217,0.2425668032108585,0.05880318272848676,0.6957232649731502,0.1227205097141998,0.8667214790570437,181.84945705555572,95.95,6.85365334588481e-08,3.306777996634908e-08,3.5909499532233325e-05,4.9618476671614335e-05,0.1807543336906032,52.41237287044991,0.08315910117484156,0.3863047221551757,0.3145609447524358,0.18308608793844788,0.13601306274495711,0.3403604608628023
connectivity,75.0,5.0,0.85,1150.0,True,MIXED_FAILURE,0.19840703395627687,0.8500867867114594,166.58455240793006,12.40029133377742,50.58928963080464,0.07475066040206185,0.41448837663915783,0.33211245920547217,0.2425668032108585,0.05880318272848676,0.6957232649731502,0.1227205097141998,0.8748460785932448,199.63609935412143,95.95,1.3555693110965004e-07,3.84513644440159e-08,7.743153931057172e-05,0.00010113247263322335,0.11867472094963749,53.309566598866255,0.08767065553337075,0.3735421251722559,0.3179543441888324,0.1594665703478685,0.19822264663755496,0.39411920964357455
connectivity,75.0,5.0,0.85,1175.0,True,MIXED_FAILURE,0.37534100726531044,0.8500867867114594,166.58455240793006,12.40029133377742,50.58928963080464,0.07475066040206185,0.41448837663915783,0.33211245920547217,0.2425668032108585,0.05880318272848676,0.6957232649731502,0.1227205097141998,0.882683578015213,229.11056610356343,95.95,2.420354668191356e-07,4.0579533178704004e-08,0.0001535272832138287,0.00017438299415528676,0.07929286797881781,54.29271747578478,0.09267826831751635,0.35979043869014893,0.3322509069999431,0.14079576905615718,0.2764732507163875,0.45661057650849846
connectivity,75.0,5.0,0.85,1200.0,True,MIXED_FAILURE,0.6404569553182038,0.8500867867114594,166.58455240793006,12.40029133377742,50.58928963080464,0.07475066040206185,0.41448837663915783,0.33211245920547217,0.2425668032108585,0.05880318272848676,0.6957232649731502,0.1227205097141998,0.8900810851578305,273.2747876461587,95.95,4.0267815827182795e-07,4.0794172116816044e-08,0.0002887041375049134,0.0002675602985074685,0.05720207850835106,55.313979048959524,0.09802514485442657,0.3459568306214769,0.35753969996359314,0.1264267546187914,0.3656206440402629,0.5251396605248708
connectivity,75.0,5.0,0.85,1225.0,True,MIXED_FAILURE,1.0083074299323729,0.8500867867114594,166.58455240793006,12.40029133377742,50.58928963080464,0.07475066040206185,0.41448837663915783,0.33211245920547217,0.2425668032108585,0.05880318272848676,0.6957232649731502,0.1227205097141998,0.8969238496738773,334.5529943128047,95.95,6.366929933985993e-07,3.9526545803696986e-08,0.0005245437415525778,0.0003784496109689576,0.044857641973986034,56.34199642104413,0.1035822732983352,0.3325489284600176,0.3922348405913568,0.11524227731298667,0.4573793704930038,0.5952392951422903
connectivity,75.0,5.0,0.85,1250.0,True,GRAIN_GROWTH_FAILURE,1.4895251761825705,0.8500867867114594,166.58455240793006,12.40029133377742,50.58928963080464,0.07475066040206185,0.41448837663915783,0.33211245920547217,0.2425668032108585,0.05880318272848676,0.6957232649731502,0.1227205097141998,0.9031062774981942,414.71643718264676,95.95,9.677492138704259e-07,3.737984641168033e-08,0.0009299750337015773,0.0005055256810525386,0.037457688787326054,57.346723920595345,0.10919419274383003,0.3199591352641719,0.43402882267173937,0.10643411032909555,0.5430359923613404,0.6623157081642496
connectivity,75.0,5.0,0.85,1275.0,True,GRAIN_GROWTH_FAILURE,2.0915822354637172,0.8500867867114594,166.58455240793006,12.40029133377742,50.58928963080464,0.07475066040206185,0.41448837663915783,0.33211245920547217,0.2425668032108585,0.05880318272848676,0.6957232649731502,0.1227205097141998,0.90860597497382,515.0098429270312,95.95,1.4236517395403405e-06,3.496881136930973e-08,0.0016169055250072509,0.0006479208510316536,0.03266595078902456,58.30834086412578,0.11473936862149028,0.30838740307647095,0.48040237550337717,0.099353850902765,0.6173014136160698,0.7226152453460308
connectivity,75.0,5.0,0.85,1300.0,True,GRAIN_GROWTH_FAILURE,2.8191221742437103,0.8500867867114594,166.58455240793006,12.40029133377742,50.58928963080464,0.07475066040206185,0.41448837663915783,0.33211245920547217,0.2425668032108585,0.05880318272848676,0.6957232649731502,0.1227205097141998,0.9134683431030604,636.2067579875892,95.95,2.0359244731100702e-06,3.259876374020027e-08,0.002763625802070385,0.0008040201204819964,0.029420500210886144,59.21809411397242,0.12014707203394392,0.297867974755959,0.5289420932439446,0.09347434492036805,0.6787953629554868,0.7741417881061341
