model_style,G0_nm,rho0,heating_rate_C_min,peak_target_C,actual_peak_C,time_budget_h,reached_0p90,G_at_0p90_nm,time_to_0p90_h,final_rho,final_G_nm,final_mean_radius_nm,final_fine_fraction,final_connected_coverage,peak_rho,peak_G_nm,peak_connected_coverage,HR_pct_vs_0p1,HR_pct_vs_0p2
density,600.0,0.7,5.0,1400.0,1400.0,12.583333333333334,True,633.1160405744243,7.635889811973462,0.9099094447383299,705.578103057004,58.90457220932282,0.29884488225641137,0.11542313629143222,0.7506092638500701,600.2270284431788,0.9286075399301972,1.217363475768311,0.6318293429988676
density,600.0,0.7,10.0,1400.0,1400.0,10.291666666666666,True,632.9099560881307,5.449317467209649,0.9097965695455691,703.1666068433698,58.67810861500198,0.3028935079705935,0.11610895033054407,0.7268391901201432,600.1009861261425,0.9513464605977625,1.2495180376466666,0.664174501060586
density,600.0,0.7,20.0,1400.0,1400.0,9.145833333333334,True,632.8076055842224,4.355969312508836,0.9097543333493578,702.1636534896311,58.56708030889273,0.3049434906713477,0.11640900583751225,0.7137409925213243,600.0473502681872,0.9603898993844145,1.2654873891994551,0.6802385109535581
density,600.0,0.7,50.0,1400.0,1400.0,8.458333333333334,True,632.7466958184013,3.699981667829837,0.9097551401038131,701.9107073388582,58.50515314854411,0.306135266787305,0.11650119574797019,0.7055750912359803,600.0182436192315,0.9651121910113428,1.2749909033615971,0.6897983572011658
density,600.0,0.7,100.0,1400.0,1400.0,8.229166666666666,True,632.7248194236693,3.4812168748757593,0.9097199722029228,701.3575528140672,58.4779753310824,0.3066117927577503,0.11665326459664709,0.7028548267803321,600.0092469868782,0.9665527068933065,1.2784041922546097,0.693231878365984
density,600.0,0.7,0.1,1450.0,1358.2,222.22222222222223,True,640.9183464334028,216.66988732120907,0.9058468091648765,682.2807111076966,75.82750682670026,0.14986992565268933,0.10658562059520808,0.9058468091648765,682.2807111076966,0.10658562059520808,0.0,-0.5927500554470522
density,600.0,0.7,0.2,1450.0,1450.0,126.75,True,637.1416887202373,111.75652604184957,0.9178379175603769,999.9644400407024,69.40181241618113,0.18793842124585788,0.09128633479132142,0.9113374943750336,780.3273979811664,0.10262280092931536,0.5892572328724748,0.0
density,600.0,0.7,0.5,1450.0,1450.0,55.5,True,637.4660514147498,46.79605355646525,0.9158885117930807,895.1054559929108,63.52734822317122,0.23860925478697445,0.09890758120682738,0.9035141704691456,658.9934455389858,0.13512580578233932,0.5386481816075949,-0.05090903644431373
density,600.0,0.7,1.0,1450.0,1450.0,31.75,True,639.8093725626613,24.389933523592926,0.915076619128885,856.8681231450003,61.45476373614595,0.2636042768643738,0.10229684778160995,0.8927552996521764,619.9204518397606,0.1982137701981666,0.17302888533503663,-0.4186955412982527
density,600.0,0.7,2.0,1450.0,1450.0,19.875,True,639.3693647125734,13.115242858479109,0.9146335751147179,836.9216757690068,60.39157924157848,0.2789834296028561,0.10423148651510819,0.8653211004797748,604.8777812229356,0.4229057523889872,0.24168160101036015,-0.3496358866126978
density,600.0,0.7,5.0,1450.0,1450.0,12.75,True,638.8654463027478,6.348542233228709,0.9143887982382759,825.6594302689111,59.74788439790773,0.28946807921446027,0.10541867774732473,0.7936092638500698,600.7692983125178,0.8519993777179726,0.3203060330663005,-0.2705454081921509
density,600.0,0.7,10.0,1450.0,1450.0,10.375,True,638.6822595335905,4.092563189455686,0.9142938529798631,821.575106158676,59.52871197620446,0.2932533606138513,0.10586236708332626,0.7511419175278334,600.2919007643221,0.9291805984159605,0.34888795308415854,-0.2417940688275392
density,600.0,0.7,20.0,1450.0,1450.0,9.1875,True,638.5857668330472,2.9642006110551873,0.9142538736835376,819.7330035280886,59.420193865768915,0.2951834901581113,0.10606887384959476,0.7270654645419663,600.1325502859548,0.9516462127434703,0.3639433343320621,-0.2266494467989409
density,600.0,0.7,50.0,1450.0,1450.0,8.475,True,638.5289869458954,2.2871847898758486,0.9142159484430245,818.2709740354379,59.35239482060621,0.29638651502966934,0.10622829450291064,0.7111433324721974,600.0497839341907,0.9621216260196767,0.3728024795675964,-0.21773778897511087
density,600.0,0.7,100.0,1450.0,1450.0,8.2375,True,638.4998882365142,2.061205513537508,0.9141980331686361,817.649049188024,59.32877378731182,0.29680156982717276,0.10629476621201095,0.7057243144396037,600.0250191120019,0.965109859503474,0.37734263816084257,-0.21317071858928585
density,600.0,0.8,0.1,1300.0,1300.0,220.5,True,626.7965401414601,213.4832056022891,0.9059326944487239,647.9930938739602,58.49634146271351,0.27718874004190935,0.12542864869251716,0.8985722868208222,623.7215012850314,0.16200737424645684,0.0,-0.2582367562489347
density,600.0,0.8,0.2,1300.0,1300.0,114.25,True,625.1820901911013,111.78373121347462,0.9028280844333222,632.3247688924644,54.698143848486666,0.33158550320637187,0.1461921883409485,0.884119738417937,608.5812318543198,0.27007624095621363,0.25757161167392983,0.0
density,600.0,0.8,0.5,1300.0,1300.0,50.5,False,nan,nan,0.8996520452974056,623.2801776184089,52.04122785161973,0.38037617393164475,0.16882002881011665,0.8530522586686375,601.7809754025977,0.552012664219962,nan,nan
density,600.0,0.8,1.0,1300.0,1300.0,29.25,False,nan,nan,0.8982371447922747,620.4698187828512,51.05926074795408,0.40094193302488357,0.1794563266731623,0.8312337700685312,600.6263682276436,0.7169261219369822,nan,nan
density,600.0,0.8,2.0,1300.0,1300.0,18.625,False,nan,nan,0.8973541050733308,618.9855268933785,50.53351757516702,0.4124406603507331,0.1861457525281833,0.8166922588969556,600.2553984195422,0.7952449884262835,nan,nan
density,600.0,0.8,5.0,1300.0,1300.0,12.25,False,nan,nan,0.8968779993836129,618.2352223327878,50.22237762668015,0.41950865553870964,0.1899213918607997,0.8069195649513301,600.0903381396479,0.8351709505692382,nan,nan
density,600.0,0.8,10.0,1300.0,1300.0,10.125,False,nan,nan,0.8967316256131759,618.0100532021169,50.11980366157026,0.4218869079124325,0.19111576367158528,0.8034986398851727,600.0433695144382,0.8470994681796351,nan,nan
density,600.0,0.8,20.0,1300.0,1300.0,9.0625,False,nan,nan,0.8965433961741215,617.7496559834448,50.052473854407225,0.42333965898102116,0.1924669819812776,0.8017588804749373,600.0212505238965,0.8528000270540766,nan,nan
density,600.0,0.8,50.0,1300.0,1300.0,8.425,False,nan,nan,0.8965398086046106,617.7359422699667,50.02718333939771,0.42397291731053455,0.1925649170837265,0.800705827088315,600.0083979730775,0.856136186125885,nan,nan
density,600.0,0.8,100.0,1300.0,1300.0,8.2125,False,nan,nan,0.8965018436849729,617.684123993858,50.013658191542845,0.4242658174616625,0.19283831301111118,0.8003618335355688,600.0042900049557,0.8572088900597659,nan,nan
density,600.0,0.8,0.1,1400.0,1358.2,222.22222222222223,True,626.8230134877471,213.44830658101029,0.9086856216442444,673.0863516905284,58.90715437290814,0.2730832243331529,0.1151183414042192,0.9086856216442444,673.0863516905284,0.1151183414042192,0.0,-0.08196599026206489
density,600.0,0.8,0.2,1400.0,1400.0,122.58333333333333,True,626.3096525789039,110.22884988230152,0.9145112642291908,775.3000986513387,56.52360678281456,0.3094328197714495,0.10351767753163037,0.9080526340220871,669.5517478157045,0.1234314797245815,0.08189886104959224,0.0
density,600.0,0.8,0.5,1400.0,1400.0,53.833333333333336,True,627.8224816517989,46.21633522783439,0.9125975345493942,729.1956826668622,54.050925508754275,0.35209128991122296,0.11162538758761709,0.8979510032188757,622.8034075150395,0.1794819657709474,-0.15944981957356427,-0.2415465044592137
density,600.0,0.8,1.0,1400.0,1400.0,30.916666666666668,True,628.2220805331864,24.451930686727724,0.911804364373678,713.3819058314923,53.15616681030327,0.3699627026020979,0.11523949707305264,0.8838079523106103,608.5278237390465,0.28442940025523383,-0.22319969358729877,-0.30534863168847437
density,600.0,0.8,2.0,1400.0,1400.0,19.458333333333332,True,628.1842951050711,13.556073135550262,0.9113627911463325,705.4281163227422,52.689613841986834,0.3798292080537983,0.11732170816723184,0.8612743187517815,602.7585680266732,0.48725957395589836,-0.21717160793916016,-0.2993156050602404
density,600.0,0.8,5.0,1400.0,1400.0,12.583333333333334,True,628.1328156503257,7.016750162908418,0.9111125833204258,701.0982634476061,52.40823735438387,0.3860005760955611,0.11856776076629605,0.8310728975729567,600.6981563648872,0.7222294335742739,-0.20895885032853093,-0.29109611578150785
density,600.0,0.8,10.0,1400.0,1400.0,10.291666666666666,True,628.1108214885387,4.836463985121165,0.9110120069550723,699.4686072786294,52.311312226900284,0.3881390687304581,0.11905128745930488,0.8167047711243376,600.2958123742192,0.7972698375895465,-0.2054500190773254,-0.2875844084820206
density,600.0,0.8,20.0,1400.0,1400.0,9.145833333333334,True,628.0993497974941,3.746233832530577,0.9109668432345694,698.7301594486653,52.26374268484566,0.3892011184088038,0.11927630343310588,0.8086423357286465,600.1363319452876,0.829787106583344,-0.20361988667986733,-0.28575277599841986
density,600.0,0.8,50.0,1400.0,1400.0,8.458333333333334,True,628.0927042025592,3.0920922576863865,0.9109160123207782,697.9849281989998,52.231199631638916,0.3898997948015982,0.11949694523722139,0.803526063019932,600.0519788809507,0.8473974996961237,-0.20255968391258172,-0.28469170422543727
density,600.0,0.8,100.0,1400.0,1400.0,8.229166666666666,True,628.0883311314645,2.8738857938237223,0.9109309035896661,698.1460415105926,52.22573443308755,0.39005292188442625,0.11945629670769928,0.8018081426717046,600.0261589988781,0.852839347680104,-0.20186202747679025,-0.28399347594863955
density,600.0,0.8,0.1,1450.0,1358.2,222.22222222222223,True,626.8230134877471,213.44830658101029,0.9086856216442444,673.0863516905284,58.90715437290814,0.2730832243331529,0.1151183414042192,0.9086856216442444,673.0863516905284,0.1151183414042192,0.0,-0.08196599026206489
density,600.0,0.8,0.2,1450.0,1450.0,126.75,True,626.3096525789039,110.22884988230152,0.9188628645999287,941.3078175061588,57.28203005528328,0.3007861792131406,0.09634388737967109,0.9129720663147379,755.3856769831148,0.10868773770187734,0.08189886104959224,0.0
density,600.0,0.8,0.5,1450.0,1450.0,55.5,True,627.9364324888033,46.19717136952044,0.9168003285322277,860.9270033395046,54.784731936307224,0.34232945830402145,0.10305212526339577,0.9056417180753529,656.9278981034331,0.13881011559939985,-0.17762892827770288,-0.2597405138498225
density,600.0,0.8,1.0,1450.0,1450.0,31.75,True,631.2266133965757,24.014247989485938,0.9159607382758485,832.3012624118244,53.88180788331905,0.3598022430363921,0.10594747255826426,0.8976418273615734,624.4002276668208,0.1839830464004823,-0.7025268399649587,-0.7850686633082576
density,600.0,0.8,2.0,1450.0,1450.0,19.875,True,632.3076909642189,12.763455169338656,0.9154870515587522,816.9738873614953,53.41044556069983,0.36946453575325205,0.10759422598160757,0.8834211835619329,608.9543749180965,0.2894562102738896,-0.8749961884701948,-0.9576793780228946
density,600.0,0.8,5.0,1450.0,1450.0,12.75,True,632.5930377830559,6.006684310375613,0.9151897995355338,807.7011164419062,53.12099098327033,0.37559475826244704,0.10864809556814356,0.8529611239505244,602.0799928067191,0.5619899339279893,-0.920518897862971,-1.0032394005552188
density,600.0,0.8,10.0,1450.0,1450.0,10.375,True,632.6645895532135,3.7540014116877027,0.9151140964187852,805.243583927234,53.028179040775036,0.3776244190681904,0.10894274186384077,0.8310538084678539,600.781201321403,0.7229234944097774,-0.9319338856056013,-1.0146637447055906
density,600.0,0.8,20.0,1450.0,1450.0,9.1875,True,632.6918198861902,2.6273755193114297,0.915057425866749,803.560842973053,52.978632954718336,0.3786883196622032,0.10914114340260295,0.8167047826583509,600.3366941443267,0.7975453963689569,-0.9362780676778422,-1.0190114875296856
density,600.0,0.8,50.0,1450.0,1450.0,8.475,True,632.7083455293223,1.9513999564677051,0.9150262145989644,802.6254618463415,52.94954196219372,0.37931805560052473,0.10925290891464125,0.8069631016466993,600.1235025398054,0.8359126729552518,-0.9389144806327807,-1.0216500614466102
density,600.0,0.8,100.0,1450.0,1450.0,8.2375,True,632.7162595098711,1.7261580170267412,0.9150100932383651,802.1746602196356,52.938841016180525,0.3795426413520867,0.10930563775828954,0.8035892937428118,600.0613724888302,0.8472456817677488,-0.9401770348751247,-1.0229136505540415
density,800.0,0.6,0.1,1300.0,1300.0,220.5,True,835.1590025347257,216.45744540876242,0.9046411413690572,850.4019984812955,79.72548955894901,0.1346585700206698,0.12530241315573812,0.8899664296612202,818.6759152287716,0.20688351949024084,0.0,nan
density,800.0,0.6,0.2,1300.0,1300.0,114.25,False,nan,nan,0.8993790256080152,829.7526330939672,70.66733479011785,0.18083332999278012,0.16341751988974354,0.8370634575549061,802.0000648631484,0.6520708345092717,nan,nan
density,800.0,0.6,0.5,1300.0,1300.0,50.5,False,nan,nan,0.8927121476229627,817.6168819235756,64.22584982475855,0.23304460286547563,0.21723890264474732,0.7205663751437261,800.1149862227434,0.9682836102955463,nan,nan
density,800.0,0.6,1.0,1300.0,1300.0,29.25,False,nan,nan,0.8893441687073971,813.9054466647932,61.829006200007385,0.2600957160019388,0.2473370714340011,0.6643857149919868,800.0305603457836,0.9904600849030094,nan,nan
density,800.0,0.6,2.0,1300.0,1300.0,18.625,False,nan,nan,0.8871495316017296,812.0168031560894,60.534269982674935,0.2775179705557457,0.26777707421664126,0.6332812635288508,800.0116820570536,0.9953130280777778,nan,nan
density,800.0,0.6,5.0,1300.0,1300.0,12.25,False,nan,nan,0.8858849041492828,811.0477457804485,59.75316151197601,0.28941968020480524,0.280234196615924,0.6135879044828041,800.0040722154306,0.9970633092162057,nan,nan
density,800.0,0.6,10.0,1300.0,1300.0,10.125,False,nan,nan,0.8853835702887166,810.6955614055962,59.47860809275867,0.29382378159263783,0.2851606823365288,0.6068347089921753,800.0019499916979,0.9975057991194952,nan,nan
density,800.0,0.6,20.0,1300.0,1300.0,9.0625,False,nan,nan,0.8852677945900367,810.602365555477,59.36040127500651,0.2958711508990259,0.28651269973703325,0.6034275105934416,800.0009547920681,0.9977044578205423,nan,nan
density,800.0,0.6,50.0,1300.0,1300.0,8.425,False,nan,nan,0.8849539666606752,810.4059667346625,59.25370099179986,0.2975220488498015,0.28939105657840997,0.6013734372864248,800.0003772289679,0.997816918396751,nan,nan
density,800.0,0.6,100.0,1300.0,1300.0,8.2125,False,nan,nan,0.8850552622147494,810.4590154654849,59.248089602706216,0.29773668383450896,0.28861232023714367,0.6007051860078222,800.0001942325417,0.9978525925344804,nan,nan
density,800.0,0.6,0.1,1400.0,1358.2,222.22222222222223,True,835.3710117444687,215.92374985025108,0.9086327056093157,877.250781045028,80.35714927215584,0.13242292824453447,0.10917190146313276,0.9086327056093157,877.250781045028,0.10917190146313276,0.0,-0.41203555080836607
density,800.0,0.6,0.2,1400.0,1400.0,122.58333333333333,True,831.9431103672547,111.47693621120162,0.9155451361614769,972.9168989156377,73.32715589861711,0.16715908380145247,0.09514490842215537,0.9082364206907424,868.7796292383384,0.11978040746544416,0.4103447844156855,0.0
density,800.0,0.6,0.5,1400.0,1400.0,53.833333333333336,True,830.1644721574842,46.79905099365709,0.9138394356878581,922.6915327056716,67.71487952653494,0.20796573907810162,0.10503367039453167,0.8901721183897039,815.4880183272986,0.2357203609882007,0.6232607444818922,0.21379324951502443
density,800.0,0.6,1.0,1400.0,1400.0,30.916666666666668,True,829.3107211303613,24.99612532998388,0.9131162405999942,906.670830443189,65.78582028176085,0.22684639378262664,0.10953314876820194,0.8383857149919871,801.7191118101667,0.6852795436648406,0.725460966313863,0.31641457259394795
density,800.0,0.6,2.0,1400.0,1400.0,19.458333333333332,True,828.8265888911409,14.09147350653881,0.912642644998026,898.0854486051909,64.80784902585474,0.23805446918304413,0.11238947326974737,0.7502812635288516,800.2298463308034,0.9576601065797431,0.7834151246954743,0.3746075227112632
density,800.0,0.6,5.0,1400.0,1400.0,12.583333333333334,True,828.5156249166262,7.546366660032091,0.9123755825040417,893.461972895579,64.2286602331936,0.24549053376657834,0.11412434481516544,0.6688793637846864,800.0529140371495,0.9917751461912847,0.8206397793869685,0.4119855562137521
density,800.0,0.6,10.0,1400.0,1400.0,10.291666666666666,True,828.4105680145423,5.363957311100151,0.9122944242204476,892.0534341325061,64.03794455800858,0.24810773680904452,0.11468728056544321,0.6359620834272541,800.0229255198028,0.9956990100916466,0.8332158564361968,0.4246134511713202
density,800.0,0.6,20.0,1400.0,1400.0,9.145833333333334,True,828.3580804407535,4.2724806047006565,0.9122202298183465,890.9919547993131,63.936130901894856,0.2495075539543306,0.11510391661092859,0.6183984675602407,800.0107929550833,0.9969599928566375,0.8394990016556076,0.430922485182744
density,800.0,0.6,50.0,1400.0,1400.0,8.458333333333334,True,828.3253689402198,3.6174799553885473,0.9122301650314164,890.9476954845463,63.88591727815515,0.2502599546232908,0.11514039996111981,0.6074611831491887,800.0041727899735,0.9975522119647116,0.8434148067378717,0.4348544247740474
density,800.0,0.6,100.0,1400.0,1400.0,8.229166666666666,True,828.3123455049347,3.398987092250603,0.9121968973583473,890.5387536183553,63.861941735974455,0.25057835577253623,0.11529704495991651,0.6038206276432332,800.0021243605056,0.9977229735646592,0.844973806882965,0.43641984855397553
density,800.0,0.6,0.1,1450.0,1358.2,222.22222222222223,True,835.3710117444687,215.92374985025108,0.9086327056093157,877.250781045028,80.35714927215584,0.13242292824453447,0.10917190146313276,0.9086327056093157,877.250781045028,0.10917190146313276,0.0,-0.41203555080836607
density,800.0,0.6,0.2,1450.0,1450.0,126.75,True,831.9431103672547,111.47693621120162,0.9196755762071914,1136.872872347268,74.10037374212564,0.16347578459582207,0.08770008838920518,0.9139768403420668,951.734918478608,0.10026048828680907,0.4103447844156855,0.0
density,800.0,0.6,0.5,1450.0,1450.0,55.5,True,830.4929282177117,46.672949461549,0.9179671732037312,1045.903480116398,68.51292607503949,0.2027851003905324,0.09504302212045705,0.9056856781522667,852.026391212315,0.13915734118713755,0.5839421596124467,0.174312658097842
density,800.0,0.6,1.0,1450.0,1450.0,31.75,True,830.8499644353573,24.28395542867991,0.9172315385452415,1013.4655670331906,66.59916265247581,0.22077114580846458,0.09834026237980528,0.8903857149919872,815.7387971762507,0.23950706599395455,0.5412023215493545,0.13139671670757203
density,800.0,0.6,2.0,1450.0,1450.0,19.875,True,830.6333615734549,13.019718695973014,0.9168411648944595,997.547743762406,65.64971711152475,0.23121120637422557,0.10017628856506719,0.8392812635288515,801.8592319648083,0.6855853060247682,0.5671312631641802,0.15743249477979912
density,800.0,0.6,5.0,1450.0,1450.0,12.75,True,830.4125946353548,6.260469580943688,0.9165841286428216,987.7999990876408,65.08223765469396,0.23814539873407906,0.10139706688998293,0.7268793637846862,800.1986849011746,0.9750768092444361,0.5935586750561758,0.18396879700394828
density,800.0,0.6,10.0,1450.0,1450.0,10.375,True,830.3278174726803,4.006954882246473,0.9164752103297511,984.0589255269284,64.88955518555363,0.2406298926324316,0.10188239852894433,0.6689620834272539,800.074175273694,0.9920147157204772,0.6037071194578424,0.19415905660440375
density,800.0,0.6,20.0,1450.0,1450.0,9.1875,True,830.2735783449032,2.879522100845447,0.9164613102285755,983.1799864258197,64.80193852812724,0.24182740514544476,0.10200983817445287,0.6364239532509717,800.0336982123184,0.9957374429079334,0.6101999384585709,0.20067862832766492
density,800.0,0.6,50.0,1450.0,1450.0,8.475,True,830.2554234830214,2.203469462987991,0.9164024927738411,981.4475610594311,64.73896532807538,0.24264543706227956,0.10223387678936757,0.6149845747852748,800.0127052909282,0.9971805821951614,0.6123732077756153,0.20286085228691036
density,800.0,0.6,100.0,1450.0,1450.0,8.2375,True,830.2418381541961,1.9778374843344753,0.9163918506781312,981.0859350849014,64.71989429732302,0.24290297808270944,0.10228257159875717,0.6076965710884128,800.006411639974,0.9975508220692655,0.6139994706736985,0.20449381596628333
density,800.0,0.7,0.1,1300.0,1300.0,220.5,True,833.1455473742946,214.91949737268644,0.9060435619235434,853.4828737551107,75.83124131369617,0.14986211880946582,0.1232995788059338,0.8948124558031021,823.3876198653752,0.18267838499078054,0.0,-0.46349039068561093
density,800.0,0.7,0.2,1300.0,1300.0,114.25,True,829.301813160514,113.05926194147399,0.9018782087550237,833.5996455509971,66.82388521010634,0.2036911313910533,0.1553743805197521,0.864536055106346,804.4992631823185,0.4472693913814087,0.4613520681823564,0.0
density,800.0,0.7,0.5,1300.0,1300.0,50.5,False,nan,nan,0.8970098541105984,821.7837182860092,60.460554891100784,0.2653347080184047,0.19600115318012126,0.7889455834228295,800.3239339017861,0.9012913387141536,nan,nan
density,800.0,0.7,1.0,1300.0,1300.0,29.25,False,nan,nan,0.8947696020848451,818.1549762134177,58.101927495497925,0.29793229335672955,0.21659919280769913,0.7482150676247725,800.0853237189654,0.963993066666636,nan,nan
density,800.0,0.7,2.0,1300.0,1300.0,18.625,False,nan,nan,0.8932683707210451,816.1831392814017,56.820385320601055,0.31900250093531657,0.23064691381237898,0.7248370187138384,800.0310720728936,0.9798957508222562,nan,nan
density,800.0,0.7,5.0,1300.0,1300.0,12.25,False,nan,nan,0.8924412099189591,815.1766800046886,56.0413889760794,0.3333684953027709,0.23895352863302624,0.7101266051116479,800.0104214108804,0.9861443550744837,nan,nan
density,800.0,0.7,10.0,1300.0,1300.0,10.125,False,nan,nan,0.8922562545359878,814.9386672649697,55.79101557784591,0.33834409681434396,0.2410929624119851,0.7050949376885254,800.0049219803636,0.9878149417282165,nan,nan
density,800.0,0.7,20.0,1300.0,1300.0,9.0625,False,nan,nan,0.8919638458124911,814.639161896638,55.63546262551772,0.34129069433181697,0.24372632623142557,0.7025553445476582,800.0023926774347,0.9885828453460583,nan,nan
density,800.0,0.7,50.0,1300.0,1300.0,8.425,False,nan,nan,0.8918627256337133,814.5289457412944,55.552817694100966,0.3429408474017665,0.24473671587489046,0.7010240236477585,800.0009411506888,0.9890231898854331,nan,nan
density,800.0,0.7,100.0,1300.0,1300.0,8.2125,False,nan,nan,0.8919624804078367,814.6119177474296,55.544951406787156,0.3432342886114906,0.24403320696005562,0.7005258185175538,800.0004822167534,0.9891636775144153,nan,nan
density,800.0,0.7,0.1,1400.0,1358.2,222.22222222222223,True,833.2241243700305,214.7071627747859,0.9095437873005979,879.0371524270648,76.37499971127242,0.14757670710449775,0.10927407686954774,0.9095437873005979,879.0371524270648,0.10927407686954774,0.0,-0.4024273178051214
density,800.0,0.7,0.2,1400.0,1400.0,122.58333333333333,True,829.8844426665256,110.80788387134022,0.9160828012171598,968.9664892567573,69.10409453016385,0.18964394096089227,0.096500012260472,0.9092398222414559,870.5357394784352,0.11989530000575564,0.40081433144172196,0.0
density,800.0,0.7,0.5,1400.0,1400.0,53.833333333333336,True,828.1335726908682,46.42129094591815,0.9144766563302089,920.2655909394452,63.285195276037165,0.24052449768290907,0.10670768731013029,0.894950350048929,819.5482694642233,0.2101102532912858,0.6109462664695536,0.21097756333781614
density,800.0,0.7,1.0,1400.0,1400.0,30.916666666666668,True,827.376767924848,24.619961738454812,0.9138154879207104,904.8363482287626,61.228547808716215,0.26570659157451415,0.11136288176278059,0.8652150676247723,804.0025193471245,0.47606366971358743,0.701774741532297,0.30217155699655784
density,800.0,0.7,2.0,1400.0,1400.0,19.458333333333332,True,826.9284811901132,13.71476840796385,0.9134169752827561,896.9612419662604,60.16513646658763,0.28130512579558914,0.11420558964400718,0.8107835678215072,800.59439796557,0.8548781418563437,0.75557620042233,0.35618952765454204
density,800.0,0.7,5.0,1400.0,1400.0,12.583333333333334,True,826.6394431018009,7.169175507959719,0.9131859242715382,892.5766826239425,59.51823714818234,0.291974273844466,0.11599235991024934,0.7514956787241994,800.1135281784668,0.9665113584411741,0.7902653170547622,0.3910182427686084
density,800.0,0.7,10.0,1400.0,1400.0,10.291666666666666,True,826.5411636836335,4.986447793543032,0.9130769185810995,890.808477924179,59.294323153538485,0.2958675005474298,0.11673805019407014,0.7268434541049305,800.0461796555189,0.9808345635167498,0.802060392988469,0.4028607853100282
density,800.0,0.7,20.0,1400.0,1400.0,9.145833333333334,True,826.4909758614097,3.894872097699923,0.9130329237842022,890.0483786167347,59.184030438240185,0.2978454065817112,0.11707327400152129,0.7137373700540186,800.0211271695034,0.9856229268602875,0.8080837210170222,0.40890835285600935
density,800.0,0.7,50.0,1400.0,1400.0,8.458333333333334,True,826.4602722306641,3.239862222631337,0.9130323262403588,889.867379620966,59.12270856370556,0.29899322809913415,0.11717105398056668,0.7055722040596808,800.0080346716114,0.9879502858152407,0.8117686396178513,0.41260810057592706
density,800.0,0.7,100.0,1400.0,1400.0,8.229166666666666,True,826.4502384526974,3.0215392976995874,0.9129973002642375,889.4400745233394,59.09555862811213,0.299455022050813,0.11734531510778566,0.7028535474669543,800.0040567140927,0.9886348320657924,0.8129728507866492,0.4138171578194323
density,800.0,0.7,0.1,1450.0,1358.2,222.22222222222223,True,833.2241243700305,214.7071627747859,0.9095437873005979,879.0371524270648,76.37499971127242,0.14757670710449775,0.10927407686954774,0.9095437873005979,879.0371524270648,0.10927407686954774,0.0,-0.4024273178051214
density,800.0,0.7,0.2,1450.0,1450.0,126.75,True,829.8844426665256,110.80788387134022,0.9200575170791828,1124.0750508226965,69.82204448588502,0.18551837528960868,0.0889577217754425,0.9145799780064734,948.9314653188776,0.1015115613220417,0.40081433144172196,0.0
density,800.0,0.7,0.5,1450.0,1450.0,55.5,True,828.2484467026478,46.37276393312353,0.9184246655507747,1035.1521106066718,64.01708251758767,0.23465794035224122,0.09665865708493439,0.9069169532794955,854.0031174588373,0.13871955509652847,0.597159578300089,0.19713539376893702
density,800.0,0.7,1.0,1450.0,1450.0,31.75,True,828.5834879900593,24.07926857163188,0.9177418005839131,1003.9943364110886,61.974655299661265,0.2587229480760887,0.10015246415102838,0.8953533585745783,820.1939864502405,0.2125957246839676,0.5569493542304456,0.1567633527730867
density,800.0,0.7,2.0,1450.0,1450.0,19.875,True,828.4761849215564,12.814629409571879,0.9173663763211776,988.1596172567369,60.929682276580756,0.27347868589294133,0.10217763862685506,0.8657835678215069,804.1940916932568,0.4762930600434939,0.5698274101297564,0.16969323348733853
density,800.0,0.7,5.0,1450.0,1450.0,12.75,True,828.3073657762205,6.054715394607618,0.9171360559310328,978.8400334135,60.29338073627329,0.28357721295675115,0.10349347308399416,0.7934956787241992,800.4196392183823,0.9090657288027301,0.5900883627832231,0.1900357217491303
density,800.0,0.7,10.0,1450.0,1450.0,10.375,True,828.2331389026489,3.8006920787604086,0.9170649356943159,975.9147166186892,60.080686730819835,0.2871821189730603,0.10393159192444403,0.7512522158884009,800.1390471719585,0.9673212911935466,0.598996755063365,0.19897996383338484
density,800.0,0.7,20.0,1450.0,1450.0,9.1875,True,828.1996641464822,2.6735806968566864,0.9170313943318495,974.5061245652987,59.97441954750954,0.2890313245195988,0.10414766767571068,0.7271853098323872,800.060368036278,0.9809167449113696,0.6030142522994186,0.20301362857580832
density,800.0,0.7,50.0,1450.0,1450.0,8.475,True,828.1771386610089,1.9971713876838102,0.9169956475653316,973.3088363942345,59.9075401595179,0.2901893337242365,0.10432627228822523,0.711189650553474,800.0221408308788,0.9864676765004197,0.6057176648404644,0.20572792038743226
density,800.0,0.7,100.0,1450.0,1450.0,8.2375,True,828.1781162031249,1.7720368021851565,0.9169789439179181,972.8026238846185,59.88428429194465,0.2905884137850521,0.10440080081666936,0.7057481288104135,800.0110520433162,0.9879385389035309,0.6056003444116198,0.20561012782913263
density,800.0,0.8,0.1,1300.0,1300.0,220.5,True,825.2965290017452,212.00023823105394,0.9090384577422559,852.2019776290675,58.91663162201725,0.27309529752829736,0.13114961901636496,0.9009019507562234,827.0094273641733,0.17577654919814875,0.0,-0.14091917601983178
density,800.0,0.8,0.2,1300.0,1300.0,114.25,True,824.1351645186159,110.48480707766133,0.9054278044325059,836.3699280885243,55.062544824380886,0.32708890069072777,0.15564679616937566,0.8853313385258572,809.4273630629841,0.301206805803975,0.14072087332465477,0.0
