material_id,Q_GB_diffusion,D_GB_prefactor,Q_surface_diffusion,D_surface_prefactor,Q_disconnection_nucleation,v_star,nu0_nucleation,Q_exchange,tau_exchange_prefactor,Q_transport,tau_transport_prefactor,stress_concentration,gamma_s,gamma_GB,zeta_eta_ratio,event_strain,pore_radius0,pore_ln_sigma,G0,rho0,PR_prefactor,PR_partition,activity_form,ablation_mode
E0414,425000.0,2e-05,700000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,1,1.0,0.35,0.5,0.004,2.2000000000000002e-08,0.35,1.5000000000000002e-07,0.65,2e-05,large_pore_tail,serial_fraction,full_material_model
E0415,575000.0,2e-05,400000.0,0.0002,650000.0,2e-28,30000000000000.0,180000.0,2e-10,280000.0,0.002,30,1.0,0.35,1,0.004,3.5e-08,0.65,1.0000000000000001e-07,0.7,2e-06,balanced,serial_fraction,full_material_model
E0416,650000.0,2e-05,625000.0,0.0002,550000.0,3e-29,30000000000000.0,180000.0,2e-10,280000.0,0.002,1,1.0,0.35,0.25,0.004,1.5000000000000002e-08,0.95,7.500000000000001e-08,0.75,2e-06,GB_to_TJ,serial_fraction,full_material_model
E0417,350000.0,2e-05,325000.0,0.0002,450000.0,8e-29,30000000000000.0,425000.0,2e-10,550000.0,0.002,10,1.0,0.35,0.5,0.004,2.2000000000000002e-08,0.65,5.0000000000000004e-08,0.7,0.002,large_pore_tail,serial_fraction,full_material_model
E0418,425000.0,2e-05,550000.0,0.0002,350000.0,2e-28,30000000000000.0,325000.0,2e-10,450000.0,0.002,60,1.0,0.35,1,0.004,3.5e-08,0.95,3.0000000000000004e-07,0.75,0.0002,isolation,serial_fraction,full_material_model
E0419,500000.0,2e-05,250000.0,0.0002,600000.0,5e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,2,0.004,5.0000000000000004e-08,0.35,2.2500000000000002e-07,0.65,2e-05,smoothing,serial_fraction,full_material_model
E0420,650000.0,2e-05,550000.0,0.0002,550000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,60,1.0,0.35,0.5,0.004,2.2000000000000002e-08,0.95,2.2500000000000002e-07,0.75,2e-05,large_pore_tail,serial_fraction,full_material_model
E0421,350000.0,2e-05,250000.0,0.0002,450000.0,2e-28,30000000000000.0,180000.0,2e-10,280000.0,0.002,3,1.0,0.35,1,0.004,3.5e-08,0.35,1.5000000000000002e-07,0.65,2e-06,isolation,serial_fraction,full_material_model
E0422,425000.0,2e-05,475000.0,0.0002,350000.0,5e-28,30000000000000.0,425000.0,2e-10,550000.0,0.002,30,1.0,0.35,2,0.004,5.0000000000000004e-08,0.65,1.0000000000000001e-07,0.7,0.002,smoothing,serial_fraction,full_material_model
E0423,500000.0,2e-05,700000.0,0.0002,600000.0,3e-29,30000000000000.0,325000.0,2e-10,450000.0,0.002,1,1.0,0.35,0.25,0.004,1.5000000000000002e-08,0.35,7.500000000000001e-08,0.65,0.0002,balanced,serial_fraction,full_material_model
E0424,575000.0,2e-05,400000.0,0.0002,500000.0,2e-28,30000000000000.0,325000.0,2e-10,450000.0,0.002,10,1.0,0.35,1,0.004,3.5e-08,0.65,5.0000000000000004e-08,0.7,0.0002,GB_to_TJ,serial_fraction,full_material_model
E0425,350000.0,2e-05,625000.0,0.0002,400000.0,5e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,1,1.0,0.35,2,0.004,5.0000000000000004e-08,0.95,3.0000000000000004e-07,0.75,2e-05,smoothing,serial_fraction,full_material_model
E0426,425000.0,2e-05,325000.0,0.0002,650000.0,3e-29,30000000000000.0,180000.0,2e-10,280000.0,0.002,10,1.0,0.35,0.25,0.004,1.5000000000000002e-08,0.65,3.0000000000000004e-07,0.7,2e-06,balanced,serial_fraction,full_material_model
E0427,500000.0,2e-05,625000.0,0.0002,600000.0,8e-29,30000000000000.0,425000.0,2e-10,550000.0,0.002,60,1.0,0.35,0.5,0.004,2.2000000000000002e-08,0.95,2.2500000000000002e-07,0.75,0.002,GB_to_TJ,serial_fraction,full_material_model
E0428,575000.0,2e-05,325000.0,0.0002,500000.0,5e-28,30000000000000.0,425000.0,2e-10,550000.0,0.002,3,1.0,0.35,2,0.004,5.0000000000000004e-08,0.35,1.5000000000000002e-07,0.65,0.002,large_pore_tail,serial_fraction,full_material_model
E0429,650000.0,2e-05,550000.0,0.0002,400000.0,3e-29,30000000000000.0,325000.0,2e-10,450000.0,0.002,30,1.0,0.35,0.25,0.004,1.5000000000000002e-08,0.95,1.0000000000000001e-07,0.75,0.0002,isolation,serial_fraction,full_material_model
E0430,425000.0,2e-05,250000.0,0.0002,650000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.5,0.004,2.2000000000000002e-08,0.35,7.500000000000001e-08,0.65,2e-05,GB_to_TJ,serial_fraction,full_material_model
E0431,500000.0,2e-05,475000.0,0.0002,550000.0,2e-28,30000000000000.0,180000.0,2e-10,280000.0,0.002,30,1.0,0.35,1,0.004,3.5e-08,0.65,5.0000000000000004e-08,0.7,2e-06,large_pore_tail,serial_fraction,full_material_model
E0432,575000.0,2e-05,700000.0,0.0002,450000.0,3e-29,30000000000000.0,180000.0,2e-10,280000.0,0.002,1,1.0,0.35,0.25,0.004,1.5000000000000002e-08,0.35,5.0000000000000004e-08,0.65,2e-06,isolation,serial_fraction,full_material_model
E0433,650000.0,2e-05,400000.0,0.0002,350000.0,8e-29,30000000000000.0,425000.0,2e-10,550000.0,0.002,10,1.0,0.35,0.5,0.004,2.2000000000000002e-08,0.65,3.0000000000000004e-07,0.7,0.002,smoothing,serial_fraction,full_material_model
E0434,350000.0,2e-05,700000.0,0.0002,650000.0,2e-28,30000000000000.0,325000.0,2e-10,450000.0,0.002,60,1.0,0.35,1,0.004,3.5e-08,0.95,2.2500000000000002e-07,0.75,0.0002,balanced,serial_fraction,full_material_model
E0435,500000.0,2e-05,400000.0,0.0002,550000.0,5e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,2,0.004,5.0000000000000004e-08,0.65,1.5000000000000002e-07,0.7,2e-05,isolation,serial_fraction,full_material_model
E0436,575000.0,2e-05,625000.0,0.0002,450000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,60,1.0,0.35,0.5,0.004,2.2000000000000002e-08,0.95,1.0000000000000001e-07,0.75,2e-05,smoothing,serial_fraction,full_material_model
E0437,650000.0,2e-05,325000.0,0.0002,350000.0,2e-28,30000000000000.0,180000.0,2e-10,280000.0,0.002,3,1.0,0.35,1,0.004,3.5e-08,0.35,7.500000000000001e-08,0.65,2e-06,balanced,serial_fraction,full_material_model
E0438,350000.0,2e-05,550000.0,0.0002,600000.0,5e-28,30000000000000.0,425000.0,2e-10,550000.0,0.002,30,1.0,0.35,2,0.004,5.0000000000000004e-08,0.95,7.500000000000001e-08,0.75,0.002,GB_to_TJ,serial_fraction,full_material_model
E0439,425000.0,2e-05,250000.0,0.0002,500000.0,3e-29,30000000000000.0,325000.0,2e-10,450000.0,0.002,1,1.0,0.35,0.25,0.004,1.5000000000000002e-08,0.35,5.0000000000000004e-08,0.65,0.0002,large_pore_tail,serial_fraction,full_material_model
E0440,575000.0,2e-05,475000.0,0.0002,400000.0,2e-28,30000000000000.0,325000.0,2e-10,450000.0,0.002,30,1.0,0.35,1,0.004,3.5e-08,0.65,3.0000000000000004e-07,0.7,0.0002,balanced,serial_fraction,full_material_model
E0441,650000.0,2e-05,250000.0,0.0002,350000.0,5e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,1,1.0,0.35,2,0.004,5.0000000000000004e-08,0.35,2.2500000000000002e-07,0.65,2e-05,GB_to_TJ,serial_fraction,full_material_model
E0442,350000.0,2e-05,475000.0,0.0002,600000.0,3e-29,30000000000000.0,180000.0,2e-10,280000.0,0.002,10,1.0,0.35,0.25,0.004,1.5000000000000002e-08,0.65,1.5000000000000002e-07,0.7,2e-06,large_pore_tail,serial_fraction,full_material_model
E0443,425000.0,2e-05,700000.0,0.0002,500000.0,8e-29,30000000000000.0,425000.0,2e-10,550000.0,0.002,60,1.0,0.35,0.5,0.004,2.2000000000000002e-08,0.95,1.0000000000000001e-07,0.75,0.002,isolation,serial_fraction,full_material_model
E0444,500000.0,2e-05,400000.0,0.0002,400000.0,5e-28,30000000000000.0,425000.0,2e-10,550000.0,0.002,3,1.0,0.35,2,0.004,5.0000000000000004e-08,0.65,1.0000000000000001e-07,0.7,0.002,smoothing,serial_fraction,full_material_model
E0445,650000.0,2e-05,625000.0,0.0002,650000.0,3e-29,30000000000000.0,325000.0,2e-10,450000.0,0.002,60,1.0,0.35,0.25,0.004,1.5000000000000002e-08,0.95,7.500000000000001e-08,0.75,0.0002,large_pore_tail,serial_fraction,full_material_model
E0446,350000.0,2e-05,325000.0,0.0002,550000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.5,0.004,2.2000000000000002e-08,0.35,5.0000000000000004e-08,0.65,2e-05,isolation,serial_fraction,full_material_model
E0447,425000.0,2e-05,550000.0,0.0002,450000.0,2e-28,30000000000000.0,180000.0,2e-10,280000.0,0.002,30,1.0,0.35,1,0.004,3.5e-08,0.95,3.0000000000000004e-07,0.75,2e-06,smoothing,serial_fraction,full_material_model
E0448,500000.0,2e-05,325000.0,0.0002,400000.0,3e-29,30000000000000.0,180000.0,2e-10,280000.0,0.002,1,1.0,0.35,0.25,0.004,1.5000000000000002e-08,0.35,2.2500000000000002e-07,0.65,2e-06,balanced,serial_fraction,full_material_model
E0449,575000.0,2e-05,550000.0,0.0002,650000.0,8e-29,30000000000000.0,425000.0,2e-10,550000.0,0.002,10,1.0,0.35,0.5,0.004,2.2000000000000002e-08,0.65,1.5000000000000002e-07,0.7,0.002,GB_to_TJ,serial_fraction,full_material_model
E0450,350000.0,2e-05,250000.0,0.0002,550000.0,2e-28,30000000000000.0,325000.0,2e-10,450000.0,0.002,1,1.0,0.35,1,0.004,3.5e-08,0.35,1.5000000000000002e-07,0.65,0.0002,smoothing,serial_fraction,full_material_model
E0451,425000.0,2e-05,475000.0,0.0002,450000.0,5e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,2,0.004,5.0000000000000004e-08,0.65,1.0000000000000001e-07,0.7,2e-05,balanced,serial_fraction,full_material_model
E0452,500000.0,2e-05,700000.0,0.0002,350000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,60,1.0,0.35,0.5,0.004,2.2000000000000002e-08,0.95,7.500000000000001e-08,0.75,2e-05,GB_to_TJ,serial_fraction,full_material_model
E0453,575000.0,2e-05,400000.0,0.0002,600000.0,2e-28,30000000000000.0,180000.0,2e-10,280000.0,0.002,3,1.0,0.35,1,0.004,3.5e-08,0.65,5.0000000000000004e-08,0.7,2e-06,large_pore_tail,serial_fraction,full_material_model
E0454,650000.0,2e-05,625000.0,0.0002,500000.0,5e-28,30000000000000.0,425000.0,2e-10,550000.0,0.002,30,1.0,0.35,2,0.004,5.0000000000000004e-08,0.95,3.0000000000000004e-07,0.75,0.002,isolation,serial_fraction,full_material_model
E0455,425000.0,2e-05,400000.0,0.0002,450000.0,3e-29,30000000000000.0,325000.0,2e-10,450000.0,0.002,3,1.0,0.35,0.25,0.004,1.5000000000000002e-08,0.35,2.2500000000000002e-07,0.65,0.0002,GB_to_TJ,serial_fraction,full_material_model
E0456,500000.0,2e-05,625000.0,0.0002,350000.0,2e-28,30000000000000.0,325000.0,2e-10,450000.0,0.002,30,1.0,0.35,1,0.004,3.5e-08,0.95,2.2500000000000002e-07,0.75,0.0002,large_pore_tail,serial_fraction,full_material_model
E0457,575000.0,2e-05,325000.0,0.0002,600000.0,5e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,1,1.0,0.35,2,0.004,5.0000000000000004e-08,0.35,1.5000000000000002e-07,0.65,2e-05,isolation,serial_fraction,full_material_model
E0458,650000.0,2e-05,550000.0,0.0002,500000.0,3e-29,30000000000000.0,180000.0,2e-10,280000.0,0.002,10,1.0,0.35,0.25,0.004,1.5000000000000002e-08,0.65,1.0000000000000001e-07,0.7,2e-06,smoothing,serial_fraction,full_material_model
E0459,350000.0,2e-05,250000.0,0.0002,400000.0,8e-29,30000000000000.0,425000.0,2e-10,550000.0,0.002,60,1.0,0.35,0.5,0.004,2.2000000000000002e-08,0.35,7.500000000000001e-08,0.65,0.002,balanced,serial_fraction,full_material_model
E0460,500000.0,2e-05,475000.0,0.0002,650000.0,5e-28,30000000000000.0,425000.0,2e-10,550000.0,0.002,10,1.0,0.35,2,0.004,5.0000000000000004e-08,0.65,5.0000000000000004e-08,0.7,0.002,isolation,serial_fraction,full_material_model
E0461,575000.0,2e-05,700000.0,0.0002,550000.0,3e-29,30000000000000.0,325000.0,2e-10,450000.0,0.002,60,1.0,0.35,0.25,0.004,1.5000000000000002e-08,0.95,3.0000000000000004e-07,0.75,0.0002,smoothing,serial_fraction,full_material_model
E0462,650000.0,2e-05,475000.0,0.0002,500000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.5,0.004,2.2000000000000002e-08,0.65,3.0000000000000004e-07,0.7,2e-05,balanced,serial_fraction,full_material_model
E0463,350000.0,2e-05,700000.0,0.0002,400000.0,2e-28,30000000000000.0,180000.0,2e-10,280000.0,0.002,30,1.0,0.35,1,0.004,3.5e-08,0.95,2.2500000000000002e-07,0.75,2e-06,GB_to_TJ,serial_fraction,full_material_model
E0464,425000.0,2e-05,400000.0,0.0002,650000.0,3e-29,30000000000000.0,180000.0,2e-10,280000.0,0.002,1,1.0,0.35,0.25,0.004,1.5000000000000002e-08,0.35,1.5000000000000002e-07,0.65,2e-06,large_pore_tail,serial_fraction,full_material_model
E0465,575000.0,2e-05,625000.0,0.0002,550000.0,8e-29,30000000000000.0,425000.0,2e-10,550000.0,0.002,30,1.0,0.35,0.5,0.004,2.2000000000000002e-08,0.95,1.0000000000000001e-07,0.75,0.002,balanced,serial_fraction,full_material_model
E0466,650000.0,2e-05,325000.0,0.0002,450000.0,2e-28,30000000000000.0,325000.0,2e-10,450000.0,0.002,1,1.0,0.35,1,0.004,3.5e-08,0.35,7.500000000000001e-08,0.65,0.0002,GB_to_TJ,serial_fraction,full_material_model
E0467,350000.0,2e-05,550000.0,0.0002,350000.0,5e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,2,0.004,5.0000000000000004e-08,0.65,5.0000000000000004e-08,0.7,2e-05,large_pore_tail,serial_fraction,full_material_model
E0468,425000.0,2e-05,250000.0,0.0002,600000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,60,1.0,0.35,0.5,0.004,2.2000000000000002e-08,0.35,5.0000000000000004e-08,0.65,2e-05,isolation,serial_fraction,full_material_model
E0469,500000.0,2e-05,550000.0,0.0002,550000.0,2e-28,30000000000000.0,180000.0,2e-10,280000.0,0.002,3,1.0,0.35,1,0.004,3.5e-08,0.65,3.0000000000000004e-07,0.7,2e-06,smoothing,serial_fraction,full_material_model
E0470,650000.0,2e-05,250000.0,0.0002,450000.0,5e-28,30000000000000.0,425000.0,2e-10,550000.0,0.002,60,1.0,0.35,2,0.004,5.0000000000000004e-08,0.95,2.2500000000000002e-07,0.75,0.002,large_pore_tail,serial_fraction,full_material_model
E0471,350000.0,2e-05,475000.0,0.0002,350000.0,3e-29,30000000000000.0,325000.0,2e-10,450000.0,0.002,3,1.0,0.35,0.25,0.004,1.5000000000000002e-08,0.65,1.5000000000000002e-07,0.7,0.0002,isolation,serial_fraction,full_material_model
E0472,425000.0,2e-05,700000.0,0.0002,600000.0,2e-28,30000000000000.0,325000.0,2e-10,450000.0,0.002,30,1.0,0.35,1,0.004,3.5e-08,0.95,1.0000000000000001e-07,0.75,0.0002,smoothing,serial_fraction,full_material_model
E0473,500000.0,2e-05,400000.0,0.0002,500000.0,5e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,1,1.0,0.35,2,0.004,5.0000000000000004e-08,0.35,7.500000000000001e-08,0.65,2e-05,balanced,serial_fraction,full_material_model
E0474,575000.0,2e-05,625000.0,0.0002,400000.0,3e-29,30000000000000.0,180000.0,2e-10,280000.0,0.002,10,1.0,0.35,0.25,0.004,1.5000000000000002e-08,0.95,7.500000000000001e-08,0.75,2e-06,GB_to_TJ,serial_fraction,full_material_model
E0475,350000.0,2e-05,325000.0,0.0002,650000.0,8e-29,30000000000000.0,425000.0,2e-10,550000.0,0.002,1,1.0,0.35,0.5,0.004,2.2000000000000002e-08,0.35,5.0000000000000004e-08,0.65,0.002,smoothing,serial_fraction,full_material_model
E0476,425000.0,2e-05,625000.0,0.0002,600000.0,5e-28,30000000000000.0,425000.0,2e-10,550000.0,0.002,10,1.0,0.35,2,0.004,5.0000000000000004e-08,0.65,3.0000000000000004e-07,0.7,0.002,balanced,serial_fraction,full_material_model
E0477,500000.0,2e-05,325000.0,0.0002,500000.0,3e-29,30000000000000.0,325000.0,2e-10,450000.0,0.002,60,1.0,0.35,0.25,0.004,1.5000000000000002e-08,0.35,2.2500000000000002e-07,0.65,0.0002,GB_to_TJ,serial_fraction,full_material_model
E0478,575000.0,2e-05,550000.0,0.0002,400000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.5,0.004,2.2000000000000002e-08,0.65,1.5000000000000002e-07,0.7,2e-05,large_pore_tail,serial_fraction,full_material_model
E0479,650000.0,2e-05,250000.0,0.0002,650000.0,2e-28,30000000000000.0,180000.0,2e-10,280000.0,0.002,30,1.0,0.35,1,0.004,3.5e-08,0.95,1.0000000000000001e-07,0.75,2e-06,isolation,serial_fraction,full_material_model
E0480,425000.0,2e-05,475000.0,0.0002,550000.0,3e-29,30000000000000.0,180000.0,2e-10,280000.0,0.002,3,1.0,0.35,0.25,0.004,1.5000000000000002e-08,0.65,1.0000000000000001e-07,0.7,2e-06,GB_to_TJ,serial_fraction,full_material_model
E0481,500000.0,2e-05,700000.0,0.0002,450000.0,8e-29,30000000000000.0,425000.0,2e-10,550000.0,0.002,30,1.0,0.35,0.5,0.004,2.2000000000000002e-08,0.95,7.500000000000001e-08,0.75,0.002,large_pore_tail,serial_fraction,full_material_model
E0482,575000.0,2e-05,400000.0,0.0002,350000.0,2e-28,30000000000000.0,325000.0,2e-10,450000.0,0.002,1,1.0,0.35,1,0.004,3.5e-08,0.35,5.0000000000000004e-08,0.65,0.0002,isolation,serial_fraction,full_material_model
E0483,650000.0,2e-05,700000.0,0.0002,650000.0,5e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,2,0.004,5.0000000000000004e-08,0.95,3.0000000000000004e-07,0.75,2e-05,smoothing,serial_fraction,full_material_model
E0484,350000.0,2e-05,400000.0,0.0002,550000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,60,1.0,0.35,0.5,0.004,2.2000000000000002e-08,0.35,2.2500000000000002e-07,0.65,2e-05,balanced,serial_fraction,full_material_model
E0485,500000.0,2e-05,625000.0,0.0002,450000.0,2e-28,30000000000000.0,180000.0,2e-10,280000.0,0.002,10,1.0,0.35,1,0.004,3.5e-08,0.65,1.5000000000000002e-07,0.7,2e-06,isolation,serial_fraction,full_material_model
E0486,575000.0,2e-05,325000.0,0.0002,350000.0,5e-28,30000000000000.0,425000.0,2e-10,550000.0,0.002,60,1.0,0.35,2,0.004,5.0000000000000004e-08,0.35,1.5000000000000002e-07,0.65,0.002,smoothing,serial_fraction,full_material_model
E0487,650000.0,2e-05,550000.0,0.0002,600000.0,3e-29,30000000000000.0,325000.0,2e-10,450000.0,0.002,3,1.0,0.35,0.25,0.004,1.5000000000000002e-08,0.65,1.0000000000000001e-07,0.7,0.0002,balanced,serial_fraction,full_material_model
E0488,350000.0,2e-05,250000.0,0.0002,500000.0,2e-28,30000000000000.0,325000.0,2e-10,450000.0,0.002,30,1.0,0.35,1,0.004,3.5e-08,0.95,7.500000000000001e-08,0.75,0.0002,GB_to_TJ,serial_fraction,full_material_model
E0489,425000.0,2e-05,475000.0,0.0002,400000.0,5e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,1,1.0,0.35,2,0.004,5.0000000000000004e-08,0.65,5.0000000000000004e-08,0.7,2e-05,large_pore_tail,serial_fraction,full_material_model
E0490,575000.0,2e-05,250000.0,0.0002,350000.0,3e-29,30000000000000.0,180000.0,2e-10,280000.0,0.002,30,1.0,0.35,0.25,0.004,1.5000000000000002e-08,0.95,3.0000000000000004e-07,0.75,2e-06,balanced,serial_fraction,full_material_model
E0491,650000.0,2e-05,475000.0,0.0002,600000.0,8e-29,30000000000000.0,425000.0,2e-10,550000.0,0.002,1,1.0,0.35,0.5,0.004,2.2000000000000002e-08,0.35,2.2500000000000002e-07,0.65,0.002,GB_to_TJ,serial_fraction,full_material_model
E0492,350000.0,2e-05,700000.0,0.0002,500000.0,5e-28,30000000000000.0,425000.0,2e-10,550000.0,0.002,10,1.0,0.35,2,0.004,5.0000000000000004e-08,0.95,2.2500000000000002e-07,0.75,0.002,large_pore_tail,serial_fraction,full_material_model
E0493,425000.0,2e-05,400000.0,0.0002,400000.0,3e-29,30000000000000.0,325000.0,2e-10,450000.0,0.002,60,1.0,0.35,0.25,0.004,1.5000000000000002e-08,0.35,1.5000000000000002e-07,0.65,0.0002,isolation,serial_fraction,full_material_model
E0494,500000.0,2e-05,625000.0,0.0002,650000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,0.5,0.004,2.2000000000000002e-08,0.65,1.0000000000000001e-07,0.7,2e-05,smoothing,serial_fraction,full_material_model
E0495,650000.0,2e-05,325000.0,0.0002,550000.0,2e-28,30000000000000.0,180000.0,2e-10,280000.0,0.002,60,1.0,0.35,1,0.004,3.5e-08,0.35,7.500000000000001e-08,0.65,2e-06,large_pore_tail,serial_fraction,full_material_model
E0496,350000.0,2e-05,550000.0,0.0002,450000.0,3e-29,30000000000000.0,180000.0,2e-10,280000.0,0.002,3,1.0,0.35,0.25,0.004,1.5000000000000002e-08,0.65,5.0000000000000004e-08,0.7,2e-06,isolation,serial_fraction,full_material_model
E0497,425000.0,2e-05,325000.0,0.0002,400000.0,8e-29,30000000000000.0,425000.0,2e-10,550000.0,0.002,30,1.0,0.35,0.5,0.004,2.2000000000000002e-08,0.95,3.0000000000000004e-07,0.75,0.002,smoothing,serial_fraction,full_material_model
E0498,500000.0,2e-05,550000.0,0.0002,650000.0,2e-28,30000000000000.0,325000.0,2e-10,450000.0,0.002,1,1.0,0.35,1,0.004,3.5e-08,0.65,3.0000000000000004e-07,0.7,0.0002,balanced,serial_fraction,full_material_model
E0499,575000.0,2e-05,250000.0,0.0002,550000.0,5e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,2,0.004,5.0000000000000004e-08,0.95,2.2500000000000002e-07,0.75,2e-05,GB_to_TJ,serial_fraction,full_material_model
E0500,350000.0,2e-05,475000.0,0.0002,450000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,1,1.0,0.35,0.5,0.004,2.2000000000000002e-08,0.35,1.5000000000000002e-07,0.65,2e-05,smoothing,serial_fraction,full_material_model
E0501,425000.0,2e-05,700000.0,0.0002,350000.0,2e-28,30000000000000.0,180000.0,2e-10,280000.0,0.002,10,1.0,0.35,1,0.004,3.5e-08,0.95,1.0000000000000001e-07,0.75,2e-06,balanced,serial_fraction,full_material_model
E0502,500000.0,2e-05,400000.0,0.0002,600000.0,5e-28,30000000000000.0,425000.0,2e-10,550000.0,0.002,60,1.0,0.35,2,0.004,5.0000000000000004e-08,0.35,7.500000000000001e-08,0.65,0.002,GB_to_TJ,serial_fraction,full_material_model
E0503,575000.0,2e-05,625000.0,0.0002,500000.0,3e-29,30000000000000.0,325000.0,2e-10,450000.0,0.002,3,1.0,0.35,0.25,0.004,1.5000000000000002e-08,0.65,5.0000000000000004e-08,0.7,0.0002,large_pore_tail,serial_fraction,full_material_model
E0504,650000.0,2e-05,400000.0,0.0002,450000.0,2e-28,30000000000000.0,325000.0,2e-10,450000.0,0.002,30,1.0,0.35,1,0.004,3.5e-08,0.35,5.0000000000000004e-08,0.65,0.0002,isolation,serial_fraction,full_material_model
E0505,425000.0,2e-05,625000.0,0.0002,350000.0,5e-28,30000000000000.0,245000.0,2e-10,360000.0,0.002,3,1.0,0.35,2,0.004,5.0000000000000004e-08,0.65,3.0000000000000004e-07,0.7,2e-05,GB_to_TJ,serial_fraction,full_material_model
E0506,500000.0,2e-05,325000.0,0.0002,600000.0,3e-29,30000000000000.0,180000.0,2e-10,280000.0,0.002,30,1.0,0.35,0.25,0.004,1.5000000000000002e-08,0.95,2.2500000000000002e-07,0.75,2e-06,large_pore_tail,serial_fraction,full_material_model
E0507,575000.0,2e-05,550000.0,0.0002,500000.0,8e-29,30000000000000.0,425000.0,2e-10,550000.0,0.002,1,1.0,0.35,0.5,0.004,2.2000000000000002e-08,0.65,1.5000000000000002e-07,0.7,0.002,isolation,serial_fraction,full_material_model
E0508,650000.0,2e-05,250000.0,0.0002,400000.0,5e-28,30000000000000.0,425000.0,2e-10,550000.0,0.002,10,1.0,0.35,2,0.004,5.0000000000000004e-08,0.95,1.0000000000000001e-07,0.75,0.002,smoothing,serial_fraction,full_material_model
E0509,350000.0,2e-05,475000.0,0.0002,650000.0,3e-29,30000000000000.0,325000.0,2e-10,450000.0,0.002,60,1.0,0.35,0.25,0.004,1.5000000000000002e-08,0.35,7.500000000000001e-08,0.65,0.0002,balanced,serial_fraction,full_material_model
E0510,500000.0,2e-05,700000.0,0.0002,550000.0,8e-29,30000000000000.0,245000.0,2e-10,360000.0,0.002,10,1.0,0.35,0.5,0.004,2.2000000000000002e-08,0.95,7.500000000000001e-08,0.75,2e-05,isolation,serial_fraction,full_material_model
E0511,575000.0,2e-05,475000.0,0.0002,500000.0,2e-28,30000000000000.0,180000.0,2e-10,280000.0,0.002,60,1.0,0.35,1,0.004,3.5e-08,0.35,5.0000000000000004e-08,0.65,2e-06,smoothing,serial_fraction,full_material_model
