material_id,ablation_mode,path,t_h,T_C,rho,G_nm,tau_nuc,tau_exchange,tau_transport,activity,PR_exposure,pore_D50_nm,pore_D90_nm,connected_fine
M190,no_surface_PR_low_activity_gate,reference,21.65035214515349,1324.0211287092095,0.7646291550583377,413.85957997687905,734.5382373985302,0.020581139983820728,0.000203290184120217,2.8295112510084927e-05,1.5369525225554277e-06,18.68219462521447,53.888774341229976,1.0732144543724726
M190,no_surface_PR_low_activity_gate,reference,21.783766118386517,1332.0259671031909,0.7676540993280112,443.7134865013705,609.6319784911259,0.01877207412419866,0.00020412823080599932,3.1126339110787546e-05,1.9039089490106602e-06,18.68219462521447,53.888774341229976,1.05673304408904
M190,no_surface_PR_low_activity_gate,reference,21.913243562619638,1339.7946137571782,0.7711220797530665,474.49873181682364,509.60543689782224,0.017183566153621887,0.00020499579937888676,3.412045356742613e-05,2.338980855936373e-06,18.68219462521447,53.888774341229976,1.0378473724762944
M190,no_surface_PR_low_activity_gate,reference,22.02572097954075,1346.5432587724451,0.7746220797530665,502.77075481762796,436.7100385698965,0.015924103639036374,0.0002057971700856854,3.693367142528811e-05,2.792893852804091e-06,31.729490546762992,53.888774341229976,1.018798335178541
M190,no_surface_PR_low_activity_gate,reference,22.124772350492897,1352.4863410295739,0.7781220797530665,528.893408421891,381.5855729385523,0.0148994430643995,0.00020653444157672638,3.958582450347036e-05,3.2611244730573265e-06,31.729490546762992,53.888774341229976,0.9997609090522662
M190,no_surface_PR_low_activity_gate,reference,22.21355783151678,1357.813469891007,0.7816220797530665,553.3185485075448,338.3835346967598,0.014042928493951739,0.00020721692317129847,4.211063445279072e-05,3.7433263627535683e-06,31.729490546762992,53.888774341229976,0.9807356817141885
M190,no_surface_PR_low_activity_gate,reference,22.294241348258506,1362.6544808955105,0.7851220797530665,576.3689613047445,303.5770292547757,0.013311803937577612,0.0002078526735457872,4.453253455880659e-05,4.239317881924359e-06,31.729490546762992,53.888774341229976,0.9617232799807568
M190,no_surface_PR_low_activity_gate,reference,22.368371749493086,1367.102304969585,0.7886220797530665,598.2846046114784,274.91034299660225,0.012677188608789865,0.00020844839986701997,4.6869946467235485e-05,4.749037468991418e-06,31.729490546762992,53.888774341229976,0.9427243729364571
M190,no_surface_PR_low_activity_gate,reference,22.437097160444456,1371.2258296266673,0.7921220797530665,619.2496316734579,250.87231528946324,0.012118762028500082,0.0002090096328782177,4.913721107423386e-05,5.272515988385719e-06,31.729490546762992,53.888774341229976,0.9237396752402783
M190,no_surface_PR_low_activity_gate,reference,22.50129324487752,1375.0775946926512,0.7956220797530665,639.4091195459723,230.41186254698957,0.011621746469693967,0.0002095409413486906,5.134579354302639e-05,5.809858901760451e-06,31.729490546762992,53.888774341229976,0.9047699506899692
M190,no_surface_PR_low_activity_gate,reference,22.561643861346102,1378.698631680766,0.7991220797530665,658.8799142005851,212.7748649040678,0.011175097251743933,0.00021004612293588383,5.3505070802936766e-05,6.361234473992974e-06,31.729490546762992,53.888774341229976,0.8858160160625228
M190,no_surface_PR_low_activity_gate,reference,22.61869389256559,1382.1216335539355,0.8026220797530665,677.757934292349,197.4059572615412,0.010770367567479306,0.0002105283596211873,5.562286615113874e-05,6.926865879790976e-06,31.729490546762992,53.888774341229976,0.8668787452485687
M190,no_surface_PR_low_activity_gate,reference,22.67288504827382,1385.3731028964291,0.8061220797530665,696.1232499489533,183.886935978874,0.010400969199618193,0.00021099034044528016,5.770582402554569e-05,7.507025947694708e-06,31.729490546762992,53.888774341229976,0.8479590736976957
M190,no_surface_PR_low_activity_gate,reference,22.724580842604823,1388.4748505562893,0.8096220797530664,714.0437125080153,171.89676884162677,0.010061675480474755,0.00021143435752210763,5.9759680123501356e-05,8.10203376382355e-06,31.729490546762992,53.888774341229976,0.8290580031908865
M190,no_surface_PR_low_activity_gate,reference,22.774084460057544,1391.4450676034528,0.8131220797530665,731.5776112976232,161.18484674649028,0.009748277838522123,0.00021186238115922771,6.178946091409434e-05,8.712252641878376e-06,31.729490546762992,53.888774341229976,0.8101766069551999
M190,no_surface_PR_low_activity_gate,reference,22.82165181651072,1394.2991089906432,0.8166220797530664,748.775659809459,151.55262345586334,0.009457342751510058,0.00021227611890503573,6.379963429061546e-05,9.338089139427752e-06,31.729490546762992,53.888774341229976,0.7913160351345362
M190,no_surface_PR_low_activity_gate,reference,22.86750129315729,1397.0500775894373,0.8201220797530665,765.6825091029905,142.8407235044637,0.009186036116804807,0.00021267706228204103,6.579422567638555e-05,9.979992910633938e-06,31.729490546762992,53.888774341229976,0.7724775206288127
M190,no_surface_PR_low_activity_gate,reference,22.9118211166343,1399.7092669980582,0.8236220797530664,782.3379213474402,134.91970591526385,0.008931993964958139,0.00021306652407014788,6.777690925917454e-05,1.063845725810563e-05,31.729490546762992,53.888774341229976,0.7536623853123253
M190,no_surface_PR_low_activity_gate,reference,22.954775042037017,1402.2865025222209,0.8271220797530665,798.7776949100723,127.68332740775199,0.008693225700903045,0.00021344566830486724,6.975108105391219e-05,1.1314020296165753e-05,31.729490546762992,53.888774341229976,0.7348720466406882
M190,no_surface_PR_low_activity_gate,reference,22.99650679158291,1404.7904074949745,0.8306220797530666,815.0344052110736,121.04354904655307,0.008468040604535484,0.00021381553462655075,7.171991853781645e-05,1.2007266673153495e-05,31.729490546762992,53.888774341229976,0.7161080246549988
M190,no_surface_PR_low_activity_gate,reference,23.03714356722991,1407.2286140337947,0.8341220797530664,831.1380073593161,114.9267810313831,0.008254991243455249,0.0002141770582219353,7.368643028977729e-05,1.2718829826735609e-05,31.729490546762992,53.888774341229976,0.6973719493923172
M190,no_surface_PR_low_activity_gate,reference,23.07679886502255,1409.607931901353,0.8376220797530665,847.1163341570872,109.2710211824357,0.008052829369474046,0.00021453108630556234,7.565349816982674e-05,1.3449394766940513e-05,31.729490546762992,53.888774341229976,0.6786655687141459
M190,no_surface_PR_low_activity_gate,reference,23.115574756835205,1411.9344854101123,0.8411220797530665,862.9955144400757,104.02364808757056,0.007860471156723146,0.00021487839186997435,7.762391395422933e-05,1.4199701398964897e-05,31.729490546762992,53.888774341229976,0.6599907565705526
M190,no_surface_PR_low_activity_gate,reference,23.153563761859946,1414.2138257115967,0.8446220797530665,878.8003306548385,99.13970030876979,0.007676969517295728,0.00021521968527032657,7.960041190841276e-05,1.4970548413268025e-05,31.729490546762992,53.888774341229976,0.6413495217285298
M190,no_surface_PR_low_activity_gate,reference,23.190850399513224,1416.4510239707934,0.8481220797530665,894.5545302668737,94.58052094154954,0.007501491839902583,0.00021555562408657976,8.158569847643744e-05,1.5762797785190404e-05,31.729490546762992,53.888774341229976,0.6227440170113149
M190,no_surface_PR_low_activity_gate,reference,23.227512493433885,1418.650749606033,0.8516220797530665,910.281102512362,90.31267992270791,0.0073333019266217546,0.00021588682161434488,8.35824800546101e-05,1.6577379941202883e-05,31.729490546762992,53.888774341229976,0.6041765491232924
M190,no_surface_PR_low_activity_gate,reference,23.263622280288658,1420.8173368173195,0.8551220797530665,926.0025298062495,86.3071097003082,0.007171745209835284,0.00021621385426585953,8.559348967373542e-05,1.7415299664683735e-05,31.729490546762992,53.888774341229976,0.5856495891758962
M190,no_surface_PR_low_activity_gate,reference,23.2992473654292,1422.954841925752,0.8586220797530665,941.7410215644484,82.5384063900986,0.00701623655365683,0.00021653726811012743,8.762151332312063e-05,1.827764283157102e-05,31.729490546762992,53.888774341229976,0.5671657840872001
M190,no_surface_PR_low_activity_gate,reference,23.33445155885982,1425.067093531589,0.8621220797530665,957.5187371312684,78.98426043170312,0.006866250106858893,0.0002168575847418074,8.966941659965814e-05,1.9165584086111963e-05,31.729490546762992,53.888774341229976,0.5487279691053221
M190,no_surface_PR_low_activity_gate,reference,23.36929561865532,1427.157737119319,0.8656220797530665,973.3580038203636,75.6249894200428,0.006721310794693093,0.00021717530663902586,9.17401723507891e-05,2.0080395590081103e-05,31.729490546762992,53.888774341229976,0.5303391818070861
M190,no_surface_PR_low_activity_gate,reference,23.403837924344167,1429.23027546065,0.8691220797530665,989.2815357117892,72.44315216721795,0.006580987126907711,0.00021749092214905648,9.383688999794917e-05,2.102345700626632e-05,31.729490546762992,53.888774341229976,0.5120026780515916
M190,no_surface_PR_low_activity_gate,reference,23.438135099450776,1431.2881059670465,0.8726220797530665,1005.3126587607651,69.42322779627749,0.006444885066951764,0.00021780491022604242,9.596284727680576e-05,2.1996266909941483e-05,31.729490546762992,53.888774341229976,0.49372195052549983
M190,no_surface_PR_low_activity_gate,reference,23.47224260010253,1433.3345560061516,0.8761220797530666,1021.4755479498956,66.55134723234244,0.006312642758640401,0.00021811774503584285,9.812152521416314e-05,2.3000455861973126e-05,31.729490546762992,53.888774341229976,0.47550075070303305
M190,no_surface_PR_low_activity_gate,reference,23.50621528517542,1435.3729171105251,0.8796220797530665,1037.7954826606356,63.8150671557975,0.006183925945574636,0.00021842990053902914,0.00010031664728349158,2.4037801426070066e-05,31.729490546762992,53.888774341229976,0.4573431152568708
M190,no_surface_PR_low_activity_gate,reference,23.540107982769925,1437.4064789661957,0.8831220797530666,1054.2991271767096,61.203178542760874,0.006058423948329446,0.0002187418551638288,0.00010255222384888778,2.5110245472952873e-05,31.729490546762992,53.888774341229976,0.4392533981913117
M190,no_surface_PR_low_activity_gate,reference,23.573976067830046,1439.4385640698026,0.8866220797530665,1071.0148443093956,58.70554350177615,0.005935846086965135,0.00021905409668653185,0.0001048326032320369,2.6219914189111162e-05,31.729490546762992,53.888774341229976,0.42123631021872876
M190,no_surface_PR_low_activity_gate,reference,23.60787606645078,1441.4725639870467,0.8901220797530666,1087.9730516266484,56.31295534025934,0.005815918453298707,0.0002193671274479998,0.00010716253103402776,2.7369141301553224e-05,31.729490546762992,53.888774341229976,0.40329696715449187
M190,no_surface_PR_low_activity_gate,reference,23.641866303927483,1443.511978235649,0.8936220797530665,1105.2066317848394,54.01701774532221,0.005698380949651397,0.00021968147005241144,0.00010954721973580162,2.856049514812905e-05,31.729490546762992,53.888774341229976,0.3854409493531266
M190,no_surface_PR_low_activity_gate,reference,23.67600761601401,1445.5604569608406,0.8971220797530666,1122.751411160813,51.81003970403261,0.005582984519166863,0.00021999767371947234,0.00011199243111854235,2.979681037310468e-05,31.729490546762992,53.888774341229976,0.36767437443842044
M190,no_surface_PR_low_activity_gate,reference,23.710364146385967,1447.621848783158,0.9006220797530665,1140.6467245870015,49.68494336412046,0.005469488497681742,0.00022031632149647028,0.00011450457473209994,3.108122521977792e-05,31.729490546762992,53.888774341229976,0.3500039857830156
M190,no_surface_PR_low_activity_gate,reference,23.74500425827012,1449.700255496207,0.9041220797530665,1158.9360888221834,47.6351824812802,0.005357658018656821,0.00022063803858435416,0.00011709082655738682,3.241722563980764e-05,31.729490546762992,53.888774341229976,0.33243725936111973
M190,no_surface_PR_low_activity_gate,reference,23.780001595071653,1451.8000957042993,0.9076220797530665,1177.6680139018486,45.654669437729844,0.005247261400706801,0.0002209635020973696,0.00011975927324632791,3.380869776151605e-05,31.729490546762992,53.888774341229976,0.3149825317251725
M190,no_surface_PR_low_activity_gate,reference,23.81543633429797,1453.9261800578784,0.9111220797530665,1196.8969903658603,43.7377090652107,0.0051380674413442915,0.00022129345266485494,0.00012251908900864442,3.525999068305884e-05,31.729490546762992,53.888774341229976,0.2976491519358298
M190,no_surface_PR_low_activity_gate,reference,23.85139669215758,1456.0838015294546,0.9146220797530664,1216.684702525624,41.87893767389617,0.005029842529812746,0.00022162870840592455,0.00012538075453774722,3.677599211811882e-05,31.729490546762992,53.888774341229976,0.2804476602907342
M190,no_surface_PR_low_activity_gate,reference,23.887980754414397,1458.2788452648638,0.9181220797530665,1237.1015348483138,40.07326578061206,0.004922347474907244,0.0002219701819771168,0.00012835633060969534,3.83622201744891e-05,31.729490546762992,53.888774341229976,0.2633899966262161
M190,no_surface_PR_low_activity_gate,reference,23.92529873468106,1460.5179240808636,0.9216220797530665,1258.228462378927,38.31582304172985,0.004815333918207111,0.00022231890163024775,0.0001314598035777901,4.002493556583056e-05,31.729490546762992,91.52368821428377,0.2464897407685397
M190,no_surface_PR_low_activity_gate,reference,23.963475797830533,1462.808547869832,0.9251220797530665,1280.1594502433127,36.60190381606125,0.004708540165636722,0.00022267603755463984,0.0001347075265819921,4.177127995568174e-05,31.729490546762992,91.52368821428377,0.22976238734208376
M190,no_surface_PR_low_activity_gate,reference,24.002655639051856,1465.1593383431114,0.9286220797530664,1303.0045369385984,34.92691158659317,0.004601686215167528,0.00022304293526439204,0.00013811878993995016,4.360944807651585e-05,31.729490546762992,91.52368821428377,0.21322565657706938
M190,no_surface_PR_low_activity_gate,reference,24.043005086972677,1467.5803052183608,0.9321220797530665,1326.8938497599693,33.286300114176235,0.004494467676914674,0.00022342115850610932,0.0001417165685649499,4.5548904006361e-05,31.729490546762992,91.52368821428377,0.19689984206794867
M190,no_surface_PR_low_activity_gate,reference,24.084720116398138,1470.0832069838882,0.9356220797530664,1351.982912180272,31.6755086098677,0.00438654815955691,0.00022381254523364926,0.00014552851613572226,4.760065590787923e-05,31.729490546762992,91.52368821428377,0.18080819592297984
M190,no_surface_PR_low_activity_gate,reference,24.12803383621665,1472.6820301729992,0.9391220797530665,1378.4597755738112,30.089887278258495,0.00427754951039141,0.00022421928183678132,0.00014958830980718544,4.977760924728583e-05,53.888774341229976,91.52368821428377,0.1649773522286835
M190,no_surface_PR_low_activity_gate,reference,24.173227301325298,1475.3936380795178,0.9426220797530664,1406.5547815606574,28.524608109715892,0.0041670390059958574,0.0002246440033818754,0.0001539375036378803,5.2095026988632725e-05,53.888774341229976,91.52368821428377,0.14943779298098958
M190,no_surface_PR_low_activity_gate,reference,24.22064445503072,1478.2386673018432,0.9461220797530665,1436.5542078966878,26.97455346967939,0.004054512128960651,0.00022508993175691561,0.00015862813819032007,5.457113810800866e-05,53.888774341229976,91.52368821428377,0.13422436990746453
M190,no_surface_PR_low_activity_gate,reference,24.2707132687491,1481.242796124946,0.9496220797530665,1468.8198013638323,25.434171325559742,0.003939368815330059,0.00022556107044616297,0.00016372650490790826,5.7227955705723517e-05,53.888774341229976,91.52368821428377,0.11937691644953695
M190,no_surface_PR_low_activity_gate,reference,24.32397644932828,1484.4385869596967,0.9531220797530664,1503.8175049027989,23.897279989168226,0.0038208798045721586,0.00022606248629945797,0.0001693187287248476,6.009239774014418e-05,53.888774341229976,91.52368821428377,0.10494102474159586
M190,no_surface_PR_low_activity_gate,reference,24.381137398394014,1487.8682439036409,0.9566220797530665,1542.1610373966394,22.35679553382244,0.003698137573533095,0.00022660072916724582,0.000175519314894025,6.319785548499662e-05,53.888774341229976,91.52368821428377,0.09096913290687052
M190,no_surface_PR_low_activity_gate,reference,24.44313138350895,1491.5878830105369,0.9601220797530665,1584.680409496014,20.804338940606478,0.003569982523179644,0.00022718447780225117,0.00018248472527021054,6.658644318127909e-05,53.888774341229976,91.52368821428377,0.07752217811334632
M190,no_surface_PR_low_activity_gate,reference,24.511240154714724,1495.6744092828835,0.9636220797530665,1632.5342103321702,19.229652829584268,0.003434888065821825,0.00022782557220166224,0.00019043589389423844,7.031231825375272e-05,53.888774341229976,91.52368821428377,0.06467222462712881
M190,no_surface_PR_low_activity_gate,reference,24.587285148581557,1500.2371089148935,0.9671220797530664,1687.4028489236798,17.61971085102911,0.0032907747455437515,0.00022854073703282285,0.0001996975270324794,7.444674924916439e-05,53.888774341229976,91.52368821428377,0.05250666304073942
M190,no_surface_PR_low_activity_gate,reference,24.673971281368967,1505.438276882138,0.9706220797530665,1751.8411778208933,15.957321737527796,0.0031346961554215617,0.00022935460949708732,0.00021077106645293436,7.908616915356229e-05,53.888774341229976,91.52368821428377,0.04113475326743367
M190,no_surface_PR_low_activity_gate,reference,24.775540108838264,1511.532406530296,0.9741220797530664,1829.9697446206403,14.218893774750471,0.0029622807886313914,0.00023030539225763085,0.0002244808602526268,8.436561609676685e-05,53.888774341229976,91.52368821428377,0.030697311567599774
M190,no_surface_PR_low_activity_gate,reference,24.89911521245977,1518.946912747586,0.9776220797530665,1928.9570434811044,12.370833356344459,0.0027666808212389767,0.00023145620860045592,0.0002422965781815291,9.048258170193238e-05,53.888774341229976,91.52368821428377,0.02137975548484252
M190,no_surface_PR_low_activity_gate,reference,25.05498719374093,1528.2992316244558,0.9810677157868776,2060.1875824196895,10.396080788384856,0.0025403090123371566,0.00023289671316957915,0.0002666837833358759,9.762070966978578e-05,53.888774341229976,91.52368821428377,0.013539228702593272
M190,no_surface_PR_low_activity_gate,reference,25.221633999860952,1538.298039991657,0.9838310429352839,2208.799939084023,8.649932479721132,0.0023209980196719077,0.00023444732635192797,0.00029534226087972286,0.00010448438297215195,53.888774341229976,91.52368821428377,0.008417457482129223
M190,no_surface_PR_low_activity_gate,reference,25.39001661802142,1548.4009970812851,0.9859311655912998,2368.132500423792,7.198376613785832,0.002120761282892061,0.00023603125789538104,0.0003272989580084643,0.00011066037674517987,53.888774341229976,91.52368821428377,0.005326852311965437
M190,no_surface_PR_low_activity_gate,reference,25.56688821573731,1550.0,0.9875362175884859,2538.9585721779167,6.995868528748604,0.002090884626667181,0.00026571422361511813,0.00033674236071494544,0.00011611789617865758,53.888774341229976,91.52368821428377,0.0034688176307892714
M190,no_surface_PR_low_activity_gate,reference,25.76958760548069,1550.0,0.9887594241019527,2722.1072427670815,6.998814695818,0.002090884626667181,0.0003054316481360335,0.0003422716828080443,0.00012078192353185209,53.888774341229976,91.52368821428377,0.002352170900962278
M190,no_surface_PR_low_activity_gate,reference,26.002585327029696,1550.0,0.9897260421304132,2918.467407197127,7.0017198042772435,0.002090884626667181,0.00035108580343903747,0.00034864563507433407,0.00012484748094332768,53.888774341229976,91.52368821428377,0.0016488416805031335
M190,no_surface_PR_low_activity_gate,reference,26.2704101996934,1550.0,0.9905135894179444,3128.992081228125,7.004528218267745,0.002090884626667181,0.0004035640776869861,0.00035599266948455266,0.00012845753257090196,53.888774341229976,91.52368821428377,0.0011872206534756968
M190,no_surface_PR_low_activity_gate,reference,26.578267984483976,1550.0,0.9911712784386744,3354.7030267475616,7.007211561878905,0.002090884626667181,0.00046388650069021514,0.00036445881445833266,0.00013171304269121457,91.52368821428377,91.52368821428377,0.0008736417917731803
M190,no_surface_PR_low_activity_gate,reference,26.932142569445205,1550.0,0.9917316676531626,3596.6957107964486,7.009756833399399,0.002090884626667181,0.0005332255704124385,0.0003742110159425792,0.00013468681291875826,91.52368821428377,91.52368821428377,0.0006544352026656911
M190,no_surface_PR_low_activity_gate,reference,27.3389122795783,1550.0,0.992217090774318,3856.144622316524,7.0121597957615895,0.002090884626667181,0.0006129290430280204,0.0003854406614634675,0.0001374324538353856,91.52368821428377,91.52368821428377,0.0004974870039517081
M190,no_surface_PR_low_activity_gate,reference,27.806483572102433,1550.0,0.9926433585989832,4134.308972422879,7.014421246485608,0.002090884626667181,0.0007045461295051227,0.00039836745603686973,0.00013999023752501967,91.52368821428377,155.44212327606328,0.0003828350641771715
M190,no_surface_PR_low_activity_gate,reference,28.34394471570912,1550.0,0.9930219762454608,4432.538805867775,7.016544867947675,0.002090884626667181,0.000809857607902513,0.0004132437795887961,0.0001423909737362145,91.52368821428377,155.44212327606328,0.0002976499387521671
M190,no_surface_PR_low_activity_gate,reference,28.961742440902203,1550.0,0.9933615196595234,4752.281553357034,7.0185359611652585,0.002090884626667181,0.0009309104366782442,0.00043035963930723,0.00014465862565000688,91.52368821428377,155.44212327606328,0.0002334422834759828
M190,no_surface_PR_low_activity_gate,reference,29.67188499500852,1550.0,0.9936685181779031,5095.089056520091,7.0204006852462895,0.002090884626667181,0.001070057541795416,0.0004500483282049714,0.00014681211019552644,91.52368821428377,155.44212327606328,0.00018444942121679617
M190,no_surface_PR_low_activity_gate,reference,30.488175548676423,1550.0,0.9939480369730489,5462.625099628741,7.0221455934322865,0.002090884626667181,0.0012300035509742696,0.0004726929074865431,0.0001488665613644042,91.52368821428377,155.44212327606328,0.00014667104246198105
M190,no_surface_PR_low_activity_gate,reference,31.426480490627146,1550.0,0.9942040714994383,5856.673484619049,7.023777347272273,0.002090884626667181,0.0014138573640356297,0.0004987336421370827,0.00015083423321275493,91.52368821428377,155.44212327606328,0.00011727506603520147
M190,no_surface_PR_low_activity_gate,reference,32.505037825552925,1550.0,0.99443982088084,6279.146688607834,7.025302540133306,0.002090884626667181,0.0016251925811550743,0.0005286765351075338,0.00015272515656483977,91.52368821428377,155.44212327606328,9.42214224596249e-05
M190,no_surface_PR_low_activity_gate,reference,33.67170449221959,1550.0,0.9946461014326354,6706.119771656017,7.026651021723542,0.002090884626667181,0.0018537287468927777,0.0005610638953360142,0.00015444753759345873,91.52368821428377,155.44212327606328,7.693887160262411e-05
M190,no_surface_PR_low_activity_gate,reference,34.838371158886254,1550.0,0.9948164878627771,7107.274037544738,7.027771805230016,0.002090884626667181,0.0020821388878100003,0.0005934380340157256,0.0001559219089110857,91.52368821428377,155.44212327606328,6.453304805241556e-05
M190,no_surface_PR_low_activity_gate,reference,36.005037825552925,1550.0,0.9949606581179403,7486.80389628387,7.028722544872827,0.002090884626667181,0.002310449544596126,0.0006258007461488815,0.0001572084029068182,91.52368821428377,155.44212327606328,5.525192632325921e-05
M190,no_surface_PR_low_activity_gate,fast,0.0,25.0,0.75,50.00000000000001,172823517.61956906,1036941105717.4144,25923.527642935365,0.9998333611106475,0.0,18.68219462521447,53.888774341229976,1.1530216806427607
M190,no_surface_PR_low_activity_gate,fast,0.2867932246765139,1550.0,0.7501210120882655,52.550502522027934,6.144701096697464,0.002090884626667181,1.1383015317696119e-07,0.0003401771890851425,1.9320880118420258e-08,18.68219462521447,53.888774341229976,1.1523608806711239
M190,no_surface_PR_low_activity_gate,fast,0.28686690196880255,1550.0,0.7503191588961955,55.78341735134133,6.193475447839562,0.002090884626667181,1.2826666578355606e-07,0.00033750148700456545,5.1114734782391396e-08,18.68219462521447,53.888774341229976,1.1512788994242393
M190,no_surface_PR_low_activity_gate,fast,0.28694992338590575,1550.0,0.7505405035286936,59.21522158783427,6.239766724874472,0.002090884626667181,1.445340895364828e-07,0.0003350010915267833,8.693535351807203e-08,18.68219462521447,53.888774341229976,1.1500702779232395
M190,no_surface_PR_low_activity_gate,fast,0.2870434739967346,1550.0,0.7507878438573277,62.85815093778941,6.2836804367678205,0.002090884626667181,1.62864629797044e-07,0.00033266361918077953,1.2729199761796034e-07,18.68219462521447,53.888774341229976,1.1487197500524904
M190,no_surface_PR_low_activity_gate,fast,0.28714888916660075,1550.0,0.7510643134864242,66.72519384998257,6.325319790617679,0.002090884626667181,1.83519941378486e-07,0.00033047769352801835,1.7275813710199514e-07,18.68219462521447,53.888774341229976,1.147210219876326
M190,no_surface_PR_low_activity_gate,fast,0.28726767361856154,1550.0,0.7513734205253093,70.83013782451442,6.36478544473666,0.002090884626667181,2.0679486347362977e-07,0.00032843285238140193,2.2397949316075202e-07,18.68219462521447,53.888774341229976,1.1455225508746405
M190,no_surface_PR_low_activity_gate,fast,0.28740152291222154,1550.0,0.7517190903583151,75.18761857056813,6.402175309101245,0.002090884626667181,2.3302162826480945e-07,0.0003265194651429866,2.8168307347602563e-07,18.68219462521447,53.888774341229976,1.1436353336044331
M190,no_surface_PR_low_activity_gate,fast,0.287552347646583,1550.0,0.7521057126868459,79.81317218836003,6.437584387951752,0.002090884626667181,2.6257460329089454e-07,0.00032472865905359337,3.4668731898648385e-07,18.68219462521447,53.888774341229976,1.1415246303575368
M190,no_surface_PR_low_activity_gate,fast,0.28772230073242455,1550.0,0.7525381930937944,84.72329056133148,6.471104659698003,0.002090884626667181,2.9587563526515225e-07,0.0003230522533113624,4.199134936859956e-07,18.68219462521447,53.888774341229976,1.1391636955338234
M190,no_surface_PR_low_activity_gate,fast,0.2879138081234989,1550.0,0.7530220093391232,89.93548015607688,6.502824989652222,0.002090884626667181,3.3340007162297087e-07,0.00032148270015686765,5.023984631518686e-07,18.68219462521447,53.888774341229976,1.1365226706983775
M190,no_surface_PR_low_activity_gate,fast,0.2881296034452168,1550.0,0.7535632725309065,95.46832443965198,6.532831071469509,0.002090884626667181,3.7568354575255503e-07,0.00032001303214316846,5.953090226783771e-07,18.68219462521447,53.888774341229976,1.1335682536721223
M190,no_surface_PR_low_activity_gate,fast,0.28837276701511394,1550.0,0.7541687932216332,101.3415501368045,6.5612053935165076,0.002090884626667181,4.233296227627081e-07,0.0003186368149135565,6.999579520672701e-07,18.68219462521447,53.888774341229976,1.1302633415575694
M190,no_surface_PR_low_activity_gate,fast,0.2886467698120903,1550.0,0.7548461523465031,107.5760975633595,6.588027226715549,0.002090884626667181,4.770184149253439e-07,0.0003173481048999389,8.178219911616747e-07,18.68219462521447,53.888774341229976,1.1265666483736776
M190,no_surface_PR_low_activity_gate,fast,0.28895552302204935,1550.0,0.7556037767382496,114.19419528652526,6.6133726307155065,0.002090884626667181,5.375162897717552e-07,0.0003161414114333029,9.505619478666084e-07,18.68219462521447,53.888774341229976,1.1224322990262734
M190,no_surface_PR_low_activity_gate,fast,0.28930343386716484,1550.0,0.7564510187088942,121.21943937831232,6.637314475525428,0.002090884626667181,6.056868094184826e-07,0.0003150116628261238,1.100045168308765e-06,18.68219462521447,53.888774341229976,1.1178094027461767
M190,no_surface_PR_low_activity_gate,fast,0.2896954685156952,1550.0,0.757398238867381,128.67687754463486,6.659922476008074,0.002090884626667181,6.825030572735183e-07,0.00031395417604663736,1.2683706163989726e-06,18.68219462521447,53.888774341229976,1.1126416109739015
M190,no_surface_PR_low_activity_gate,fast,0.2901372229703383,1550.0,0.7584568909250764,136.59309843004726,6.681263236869179,0.002090884626667181,7.690615280773939e-07,0.00031296462965784837,1.457896826574026e-06,18.68219462521447,53.888774341229976,1.1068666670617695
M190,no_surface_PR_low_activity_gate,fast,0.2906350029470024,1550.0,0.7596396067074302,144.99632641652096,6.70140030599687,0.002090884626667181,8.66597779549148e-07,0.00031203903974099555,1.6712730077770094e-06,18.68219462521447,53.888774341229976,1.1004159582232844
M190,no_surface_PR_low_activity_gate,fast,0.29119591388420607,1550.0,0.7609602789155772,153.91652225425705,6.7203942341972365,0.002090884626667181,9.765040690527663e-07,0.00031117373856526774,1.9114735872015467e-06,18.68219462521447,53.888774341229976,1.0932140840248337
M190,no_surface_PR_low_activity_gate,fast,0.2918279623679219,1550.0,0.7624341383395448,163.3854898833211,6.7383026395480075,0.002090884626667181,1.1003492270343743e-06,0.00031036535580318195,2.181836486782663e-06,18.68219462521447,53.888774341229976,1.0851784605417487
M190,no_surface_PR_low_activity_gate,fast,0.29254017041963,1550.0,0.7640778211866003,173.4369898269612,6.755180274744966,0.002090884626667181,1.2399010509086984e-06,0.00030961080212531835,2.4861054208555003e-06,18.68219462521447,53.888774341229976,1.0762189852562745
M190,no_surface_PR_low_activity_gate,fast,0.2933427042789561,1550.0,0.765909420925495,184.10685956089998,6.7710790959521345,0.002090884626667181,1.3971515390508557e-06,0.00030890725503941794,2.8284764857186798e-06,18.68219462521447,53.888774341229976,1.066237795029761
M190,no_surface_PR_low_activity_gate,fast,0.2942470195191732,1550.0,0.7679485175340668,195.43314128776373,6.786048331790337,0.002090884626667181,1.5743453250899088e-06,0.00030825214686763764,3.21364927546179e-06,18.68219462521447,53.888774341229976,1.055129158194428
M190,no_surface_PR_low_activity_gate,fast,0.29526602456697965,1550.0,0.7702161752548635,207.45621757221343,6.800134551212836,0.002090884626667181,1.7740117183825616e-06,0.000307643154782437,3.6468826958185813e-06,18.68219462521447,53.888774341229976,1.0427795521066583
M190,no_surface_PR_low_activity_gate,fast,0.2964142649606787,1550.0,0.7727348979057632,220.21895532036984,6.813381729130099,0.002090884626667181,1.9990008080208974e-06,0.00030707819284626626,4.134055548852704e-06,31.729490546762992,53.888774341229976,1.0290679894394457
