material_id,ablation_mode,path,t_h,T_C,rho,G_nm,tau_nuc,tau_exchange,tau_transport,activity,rho_dot,G_dot,cumulative_growth_before_activation_nm,cumulative_growth_during_densification_nm,PR_exposure,pore_D50_nm,pore_D90_nm,connected_fine
E0021,full_material_model,fast,0.5166181446419787,1550.0,0.7743184055751892,383.22035973811785,6.142715979078235,2.8712220764688355e-05,3.090184225917343e-08,4.679198616713695e-06,0.0006380988869559263,1.7142648954813263e-09,333.22035973811785,0.0,5.999841184880264e-07,50.47873496075927,85.73214099741126,0.9799196425226868
E0021,full_material_model,fast,0.5177133031000573,1550.0,0.7768184055751892,389.93195203301417,6.154061649039718,2.8712220764688355e-05,3.19937296441595e-08,4.670749478402267e-06,0.0006281610012065038,1.6847586008472574e-09,339.93195203301417,0.0,6.247212080448889e-07,50.47873496075927,85.73214099741126,0.9664398957354731
E0021,full_material_model,fast,0.5188258356793835,1550.0,0.7793184055751892,396.63353697919115,6.164962258554817,2.8712220764688355e-05,3.310290353314753e-08,4.662670821439546e-06,0.0006183101548869957,1.65629264468185e-09,346.63353697919115,0.0,6.497820815351515e-07,50.47873496075927,85.73214099741126,0.9529691356212601
E0021,full_material_model,fast,0.5199561460962284,1550.0,0.7818184055751892,403.3279902841097,6.175443600510478,2.8712220764688355e-05,3.422976736622977e-08,4.654939560404784e-06,0.0006085414183623495,1.628801436443879e-09,353.3279902841097,0.0,6.75172320109152e-07,50.47873496075927,85.73214099741126,0.9395076752692801
E0021,full_material_model,fast,0.5211046592507664,1550.0,0.7843184055751893,410.0181212961021,6.185529363448807,2.8712220764688355e-05,3.537474562490972e-08,4.647534627309445e-06,0.0005988503054349703,1.6022248183961574e-09,360.0181212961021,0.0,7.008978014531563e-07,50.47873496075927,85.73214099741126,0.9260558410211618
E0021,full_material_model,fast,0.5222718220177648,1550.0,0.7868184055751892,416.70668325556704,6.195241344577171,2.8712220764688355e-05,3.653828462695517e-08,4.64043675516878e-06,0.0005892327270975986,1.5765074963529621e-09,366.70668325556704,0.0,7.269647051090526e-07,50.47873496075927,85.73214099741126,0.9126139730506736
E0021,full_material_model,fast,0.5234581041286123,1550.0,0.7893184055751892,423.3963828893556,6.204599637083722,2.8712220764688355e-05,3.772085341163845e-08,4.63362828920097e-06,0.0005796849512178628,1.5515985409456285e-09,373.3963828893556,0.0,7.533795189699492e-07,50.47873496075927,85.73214099741126,0.8991824259644376
E0021,full_material_model,fast,0.5246639991477104,1550.0,0.7918184055751892,430.0898894499794,6.21362279533361,2.8712220764688355e-05,3.892294471846806e-08,4.6270930216076565e-06,0.0005702035672895462,1.5274509493187814e-09,380.0898894499794,0.0,7.801490469313941e-07,50.47873496075927,85.73214099741126,0.8857615694238932
E0021,full_material_model,fast,0.5258900255471759,1550.0,0.7943184055751892,436.7898432902591,6.222327980960646,2.8712220764688355e-05,4.0145076063424594e-08,4.6208160465561574e-06,0.0005607854555278304,1.5040212587915532e-09,386.7898432902591,0.0,8.072804176908118e-07,50.47873496075927,85.73214099741126,0.8723517887887889
E0021,full_material_model,fast,0.5271367278847305,1550.0,0.7968184055751892,443.49886405491714,6.230731092404654,2.8712220764688355e-05,4.1387790917630105e-08,4.614783632529853e-06,0.0005514277597022842,1.481269205351186e-09,393.49886405491714,0.0,8.347810946995756e-07,50.47873496075927,85.73214099741126,0.8589534857825034
E0021,full_material_model,fast,0.5284046780906049,1550.0,0.7993184055751892,450.21955856312934,6.238846880062612,2.8712220764688355e-05,4.265165999431942e-08,4.6089831096596446e-06,0.0005421278631968648,1.4591574209467961e-09,400.21955856312934,0.0,8.626588872832207e-07,50.47873496075927,85.73214099741126,0.8455670791795785
E0021,full_material_model,fast,0.5296944768702764,1550.0,0.8018184055751892,456.9545284499603,6.246689048899547,2.8712220764688355e-05,4.393728265096303e-08,4.603402770020631e-06,0.0005328833678653658,1.4376511644631189e-09,406.9545284499603,0.0,8.909219629558648e-07,50.47873496075927,85.73214099741126,0.832193005515909
E0021,full_material_model,fast,0.531006755230904,1550.0,0.8043184055751892,463.7063776297261,6.254270350099015,2.8712220764688355e-05,4.524528841442897e-08,4.598031779183436e-06,0.0005236920753161755,1.4167180820129988e-09,413.7063776297261,0.0,9.195788609651836e-07,50.47873496075927,85.73214099741126,0.8188317198222137
E0021,full_material_model,fast,0.5323421761404471,1550.0,0.8068184055751892,470.47771964052066,6.261602663107436,2.8712220764688355e-05,4.657633863818414e-08,4.5928600975653175e-06,0.0005145519703148427,1.3963279928212794e-09,420.47771964052066,0.0,9.486385071144509e-07,50.47873496075927,85.73214099741126,0.8054836963815778
E0021,full_material_model,fast,0.5337014363296646,1550.0,0.8093184055751892,477.2711849262936,6.268697069238995,2.8712220764688355e-05,4.793112830174067e-08,4.587878410337915e-06,0.0005054612060385098,1.3764526975041123e-09,427.2711849262936,0.0,9.781102299184022e-07,50.47873496075927,85.73214099741126,0.792149429512169
E0021,full_material_model,fast,0.5350852682485188,1550.0,0.8118184055751891,484.0894281108805,6.275563917846851,2.8712220764688355e-05,4.931038796386987e-08,4.5830780648279555e-06,0.0004964180909547252,1.3570658059946493e-09,434.0894281108805,0.0,1.0080037781601558e-06,50.47873496075927,85.73214099741126,0.7788294343765693
E0021,full_material_model,fast,0.5364944421899602,1550.0,0.8143184055751893,490.9351353172164,6.2822128859329185,2.8712220764688355e-05,5.0714885882555525e-08,4.578451014495934e-06,0.00048742107712939064,1.3381425827432376e-09,440.9351353172164,0.0,1.0383293399273057e-06,50.47873496075927,85.73214099741126,0.7655242478196591
E0021,full_material_model,fast,0.5379297685956834,1550.0,0.8168184055751893,497.81103158454357,6.288653031952291,2.8712220764688355e-05,5.2145430316263765e-08,4.573989768705395e-06,0.0004784687497961595,1.319659807139513e-09,447.81103158454357,0.0,1.0690975632167407e-06,50.47873496075927,85.73214099741126,0.752234429237593
E0021,full_material_model,fast,0.5393921005602358,1550.0,0.8193184055751892,504.7198884367457,6.294892844473035,2.8712220764688355e-05,5.360287202289284e-08,4.569687347600751e-06,0.0004695598180427976,1.3015956473748356e-09,454.7198884367457,0.0,1.100319578209897e-06,50.47873496075927,85.73214099741126,0.738960561481145
E0021,full_material_model,fast,0.5408823365518681,1550.0,0.8218184055751891,511.6645316559853,6.300940286267151,2.8712220764688355e-05,5.508810697476496e-08,4.565537241503615e-06,0.0004606931064902216,1.2839295461942855e-09,461.6645316559853,0.0,1.1320070213332186e-06,50.47873496075927,85.73214099741126,0.7257032517976724
E0021,full_material_model,fast,0.5424014233707608,1550.0,0.8243184055751892,518.6478493175944,6.30680283433912,2.8712220764688355e-05,5.660207931026404e-08,4.561533374313533e-06,0.0004518675478570487,1.2666421171844143e-09,468.6478493175944,0.0,1.164172061232714e-06,50.47873496075927,85.73214099741126,0.7124631328170339
E0021,full_material_model,fast,0.5439503593677947,1550.0,0.8268184055751892,525.6728001446952,6.312487516337709,2.8712220764688355e-05,5.814578454524945e-08,4.557670070464801e-06,0.0004430821763175308,1.2497150504114977e-09,475.67280014469515,0.0,1.196827426806918e-06,50.47873496075927,85.73214099741126,0.6992408635881953
E0021,full_material_model,fast,0.5455301979498979,1550.0,0.8293184055751892,532.7424222443459,6.318000943745235,2.8712220764688355e-05,5.972027307022978e-08,4.55394202504686e-06,0.0004343361215738211,1.2331310263695695e-09,482.7424222443459,0.0,1.2299864374594562e-06,50.47873496075927,85.73214099741126,0.6860371306748319
E0021,full_material_model,fast,0.5471420514012358,1550.0,0.8318184055751892,539.8598422911606,6.3233493421949385,2.8712220764688355e-05,6.132665396251238e-08,4.550344276743111e-06,0.00042562860357507756,1.2168736373217313e-09,489.85984229116065,0.0,1.2636630357510414e-06,50.47873496075927,85.73214099741126,0.6728526493201562
E0021,full_material_model,fast,0.5487870950531961,1550.0,0.8343184055751891,547.028285229434,6.3285385792302025,2.8712220764688355e-05,6.296609914621823e-08,4.546872183283432e-06,0.00041695892782615904,1.2009273152251117e-09,497.0282852294341,0.0,1.2978718226513768e-06,50.47873496075927,85.73214099741126,0.6596881646933429
E0021,full_material_model,fast,0.5504665718403102,1550.0,0.836818405575189,554.2510845708717,6.333574189787766,2.8712220764688355e-05,6.46398479372317e-08,4.54352139914033e-06,0.0004083264812379558,1.1852772655220275e-09,504.2510845708718,0.0,1.3326280956143942e-06,50.47873496075927,85.73214099741126,0.6465444532324526
E0021,full_material_model,fast,0.5521817972840327,1550.0,0.839318405575189,561.5316933722357,6.3384613996614325,2.8712220764688355e-05,6.634921201492979e-08,4.540287855227567e-06,0.00039973072847975574,1.1699094061593754e-09,511.5316933722358,0.0,1.367947889725881e-06,50.47873496075927,85.73214099741126,0.6334223241015545
E0021,full_material_model,fast,0.5539341649517779,1550.0,0.841818405575189,568.8736959856616,6.343205147180531,2.8712220764688355e-05,6.809558086799548e-08,4.5371677403852965e-06,0.0003911712088018203,1.1548103112669477e-09,518.8736959856616,0.0,1.4038480222012499e-06,50.47873496075927,85.73214099741126,0.6203226207829178
E0021,full_material_model,fast,0.5557251524448851,1550.0,0.8443184055751891,576.2808206842928,6.347810103320752,2.8712220764688355e-05,6.988042776788573e-08,4.5341574844559215e-06,0.000382647533303457,1.1399671589845894e-09,526.2808206842928,0.0,1.440346140543443e-06,50.47873496075927,85.73214099741126,0.6072462228286182
E0021,full_material_model,fast,0.5575563279763966,1550.0,0.8468184055751891,583.7569532773788,6.352280690450322,2.8712220764688355e-05,7.170531633072421e-08,4.531253742772782e-06,0.00037415938262865786,1.1253676829792343e-09,533.7569532773788,0.0,1.4774607747072715e-06,50.47873496075927,85.73214099741126,0.5941940477997122
E0021,full_material_model,fast,0.5594293576078537,1550.0,0.8493184055751891,591.3061518423648,6.356621099904935,2.8712220764688355e-05,7.357190773668941e-08,4.528453381897399e-06,0.000365706505077677,1.1110001272368186e-09,541.3061518423648,0.0,1.5152113936575047e-06,50.47873496075927,85.73214099741126,0.5811670534252217
E0021,full_material_model,fast,0.5613460132239094,1550.0,0.8518184055751892,598.9326627170333,6.360835308576129,2.8712220764688355e-05,7.548196868555422e-08,4.525753466453537e-06,0.0003572887151290757,1.096853203751811e-09,548.9326627170334,0.0,1.553618466754458e-06,50.47873496075927,85.73214099741126,0.5681662400175359
E0021,full_material_model,fast,0.5633081813346856,1550.0,0.8543184055751891,606.6409379128033,6.364927094695322,2.8712220764688355e-05,7.74373801781377e-08,4.52315124691408e-06,0.00034890589237243435,1.08291605276927e-09,556.6409379128035,0.0,1.592703530453542e-06,50.47873496075927,85.73214099741126,0.5551926531853808
E0021,full_material_model,fast,0.5653178728087115,1550.0,0.8568184055751891,614.4356541312638,6.368900052991899,2.8712220764688355e-05,7.944014722632158e-08,4.520644148205144e-06,0.00034055798085764837,1.0691782052615657e-09,564.435654131264,0.0,1.6324892608652057e-06,50.47873496075927,85.73214099741126,0.542247386890249
E0021,full_material_model,fast,0.5673772336543154,1550.0,0.859318405575189,622.3217335904137,6.372757609406147,2.8712220764688355e-05,8.149240960929448e-08,4.51822975899582e-06,0.00033224498887198103,1.0556295473446411e-09,572.3217335904138,0.0,1.6729995527901246e-06,50.47873496075927,85.73214099741126,0.5293315868969727
E0021,full_material_model,fast,0.5694885569848919,1550.0,0.8618184055751892,630.3043668955213,6.376503035541164,2.8712220764688355e-05,8.359645381121237e-08,4.515905821545195e-06,0.0003239669891612118,1.0422602863572969e-09,580.3043668955214,0.0,1.7142596059227024e-06,50.47873496075927,85.73214099741126,0.5164464546739508
E0021,full_material_model,fast,0.5716542963240154,1550.0,0.8643184055751891,638.3890382227186,6.3801394630427914,2.8712220764688355e-05,8.575472629598382e-08,4.513670221980658e-06,0.00031572411961619767,1.0290609183417555e-09,588.3890382227187,0.0,1.7562960190056113e-06,50.47873496075927,85.73214099741126,0.503593251803301
E0021,full_material_model,fast,0.5738770804305048,1550.0,0.8668184055751891,646.5815531223068,6.383669898107041,2.8712220764688355e-05,8.796984829898695e-08,4.511520980880177e-06,0.00030751658445076396,1.0160221966748785e-09,596.5815531223068,0.0,1.7991368928211235e-06,50.47873496075927,85.73214099741126,0.4907733049658206
E0021,full_material_model,fast,0.5761597298519671,1550.0,0.8693184055751891,654.8880692943553,6.387097236324542,2.8712220764688355e-05,9.024463234391699e-08,4.509456244030686e-06,0.00029934465590137325,1.003135101606963e-09,604.8880692943553,0.0,1.8428119430236608e-06,50.47873496075927,85.73214099741126,0.4779880115700688
E0021,full_material_model,fast,0.5785052754489501,1550.0,0.8718184055751891,663.315130742823,6.390424278085994,2.8712220764688355e-05,9.25821007265164e-08,4.507474273231564e-06,0.000291208676483188,9.903908104690687e-10,613.315130742823,0.0,1.887352623955073e-06,50.47873496075927,85.73214099741126,0.46523884609899324
E0021,full_material_model,fast,0.5809169791716695,1550.0,0.8743184055751891,671.8697057777595,6.393653744791246,2.8712220764688355e-05,9.498550624673378e-08,4.505573437006992e-06,0.000283109061841026,9.777806683102383e-10,621.8697057777596,0.0,1.932792264742898e-06,50.47873496075927,85.73214099741126,0.45252736725133846
E0021,full_material_model,fast,0.5833983574186806,1550.0,0.8768184055751891,680.5592294101056,6.396788296124206,2.8712220764688355e-05,9.745835551821169e-08,4.503752201086041e-06,0.00027504630423742565,9.652961587225902e-10,630.5592294101056,0.0,1.9791662191662205e-06,50.47873496075927,85.73214099741126,0.4398552259584875
E0021,full_material_model,fast,0.5859532073634964,1550.0,0.8793184055751891,689.3916507726765,6.399830548681885,2.8712220764688355e-05,1.000044352405675e-07,4.502009118501195e-06,0.0002670209767233555,9.52928874604842e-10,639.3916507726766,0.0,2.026512030988453e-06,50.47873496075927,85.73214099741126,0.42722417436037985
E0021,full_material_model,fast,0.5885856367030242,1550.0,0.8818184055751891,698.3754863070841,6.402783096275827,2.8712220764688355e-05,1.0262784188774736e-07,4.500342819146746e-06,0.00025903373804018917,9.406704886029117e-10,648.3754863070841,0.0,2.074869616707173e-06,50.47873496075927,85.73214099741126,0.4146360758267024
E0021,full_material_model,fast,0.591300097363413,1550.0,0.8843184055751891,707.5198795834159,6.405648532259648,2.8712220764688355e-05,1.0533301534737019e-07,4.498751998627447e-06,0.00025108533830433443,9.285127229493319e-10,657.5198795834159,0.0,2.1242814679650267e-06,50.47873496075927,85.73214099741126,0.4020929161115792
E0021,full_material_model,fast,0.5941014237976516,1550.0,0.8868184055751891,716.8346687721483,6.408429474278241,2.8712220764688355e-05,1.0812477714465643e-07,4.497235406214803e-06,0.00024317662552838224,9.164473184005485e-10,666.8346687721485,0.0,2.1747928762111466e-06,50.47873496075927,85.73214099741126,0.3895968157314957
E0021,full_material_model,fast,0.5969948766291562,1550.0,0.889318405575189,726.3304629719412,6.411128591884491,2.8712220764688355e-05,1.1100837400433587e-07,4.495791831712782e-06,0.0002353085530347057,9.044660019418173e-10,676.3304629719413,0.0,2.2264521826099554e-06,50.47873496075927,85.73214099741126,0.37715004365702803
E0021,full_material_model,fast,0.5999861925417771,1550.0,0.8918184055751891,736.0187288201305,6.413748637529202,2.8712220764688355e-05,1.139895276500315e-07,4.494420091016305e-06,0.00022748218781908766,8.925604528921236e-10,686.0187288201306,0.0,2.2793110566763857e-06,50.47873496075927,85.73214099741126,0.3647550324090548
E0021,full_material_model,fast,0.603081641495794,1550.0,0.8943184055751892,745.9118890844202,6.41629248149929,2.8712220764688355e-05,1.1707449191965458e-07,4.493119010126071e-06,0.00021969871992312244,8.807222669947684e-10,695.9118890844203,0.0,2.33342480768927e-06,50.47873496075927,85.73214099741126,0.3524143946492532
E0021,full_material_model,fast,0.606288092570072,1550.0,0.8968184055751891,756.0234352665996,6.41876315146383,2.8712220764688355e-05,1.202701184958419e-07,4.491887407359176e-06,0.00021195947287456568,8.689429180209488e-10,706.0234352665996,0.0,2.3888527336174807e-06,50.47873496075927,85.73214099741126,0.3401309413526321
E0021,full_material_model,fast,0.6096130900036492,1550.0,0.899318405575189,766.3680566577474,6.421163877388764,2.8712220764688355e-05,1.2358393282346444e-07,4.490724073467476e-06,0.0002042659152543748,8.572137163412129e-10,716.3680566577474,0.0,2.445658513110733e-06,50.47873496075927,85.73214099741126,0.3279077016462961
E0021,full_material_model,fast,0.6130649413500043,1550.0,0.901818405575189,776.961788789553,6.423498142699502,2.8712220764688355e-05,1.2702422212612238e-07,4.489627749346582e-06,0.00019661967344778764,8.455257638297051e-10,726.961788789553,0.0,2.5039106470893286e-06,50.47873496075927,85.73214099741126,0.3157479443932446
E0021,full_material_model,fast,0.6166528200829784,1550.0,0.904318405575189,787.8221848544778,6.425769742717246,2.8712220764688355e-05,1.306001378591941e-07,4.488597100983055e-06,0.00018902254563400698,8.338699043542769e-10,737.8221848544778,0.0,2.5636829576529565e-06,50.47873496075927,145.60586761363345,0.3036552015924555
E0021,full_material_model,fast,0.6203868855297399,1550.0,0.9068184055751891,798.968514453182,6.427982851571681,2.8712220764688355e-05,1.343218154733967e-07,4.48763069124847e-06,0.0001814765170649465,8.222366689661038e-10,748.968514453182,0.0,2.625055153466605e-06,50.47873496075927,145.60586761363345,0.2916332936566271
E0021,full_material_model,fast,0.6242784236865196,1550.0,0.9093184055751891,810.4219950167895,6.430142099008571,2.8712220764688355e-05,1.3820051504319574e-07,4.486726948105424e-06,0.00017398377667805225,8.106162147279467e-10,760.4219950167895,0.0,2.6881134725335963e-06,50.47873496075927,145.60586761363345,0.2796863566168256
E0021,full_material_model,fast,0.6283400133417256,1550.0,0.9118184055751891,822.2060625053293,6.432252658782926,2.8712220764688355e-05,1.4224878718345507e-07,4.485884128737638e-06,0.00016654673508169538,7.989982559007497e-10,772.2060625053293,0.0,2.7529514154110166e-06,50.47873496075927,145.60586761363345,0.2678188712896368
E0021,full_material_model,fast,0.632585723048935,1550.0,0.9143184055751891,834.3466895843172,6.434320350671049,2.8712220764688355e-05,1.4648066979596768e-07,4.48510027905352e-06,0.00015916804394512288,7.873719859307859e-10,784.3466895843173,0.0,2.8196705845635466e-06,50.47873496075927,145.60586761363345,0.2560356944289165
E0021,full_material_model,fast,0.6370313459417666,1550.0,0.9168184055751891,846.8727615404367,6.436351758575116,2.8712220764688355e-05,1.5091192263769522e-07,4.4843731879342494e-06,0.00015185061682028154,7.757259883265392e-10,796.8727615404368,0.0,2.888381648820547e-06,50.47873496075927,145.60586761363345,0.24434209187410927
E0021,full_material_model,fast,0.6416946812777657,1550.0,0.9193184055751891,859.8165228672707,6.438354367774997,2.8712220764688355e-05,1.5556030859884669e-07,4.483700335491749e-06,0.0001445976514232685,7.640481340624253e-10,809.8165228672708,0.0,2.959205455971528e-06,50.47873496075927,145.60586761363345,0.23274377370608804
E0021,full_material_model,fast,0.6465958740980501,1550.0,0.9218184055751891,873.2141109438292,6.440336725155762,2.8712220764688355e-05,1.6044593308048563e-07,4.483078834457927e-06,0.00013741265341423944,7.523254625634876e-10,823.2141109438292,0.0,3.0322743216350575e-06,50.47873496075927,145.60586761363345,0.22124693143864216
E0021,full_material_model,fast,0.6517578277172602,1550.0,0.9243184055751891,887.1061978363048,6.442308627293826,2.8712220764688355e-05,1.655916561923323e-07,4.482505363618703e-06,0.0001302994617446861,7.405440425679501e-10,837.1061978363049,0.0,3.1077335289688795e-06,85.73214099741126,145.60586761363345,0.20985827732323692
E0021,full_material_model,fast,0.6572067082329431,1550.0,0.9268184055751891,901.5387673916283,6.444281342738954,2.8712220764688355e-05,1.7102359697108455e-07,4.4819760919024105e-06,0.00012326227570256095,7.286888081734655e-10,851.5387673916284,0.0,3.1857430819602035e-06,85.73214099741126,145.60586761363345,0.19858508594699706
E0021,full_material_model,fast,0.6629725663238253,1550.0,0.9293184055751891,916.5640630508199,6.446267876865421,2.8712220764688355e-05,1.7677175490804618e-07,4.481486591278823e-06,0.00011630568389638166,7.167433640657107e-10,866.56406305082,0.0,3.266479765493073e-06,85.73214099741126,145.60586761363345,0.18743523848803523
E0021,full_material_model,fast,0.6690901099622394,1550.0,0.931818405575189,932.2417530428119,6.44828329053433,2.8712220764688355e-05,1.8287078244362072e-07,4.481031735954546e-06,0.00010943469560326409,7.046897521898611e-10,882.241753042812,0.0,3.350139578882232e-06,85.73214099741126,145.60586761363345,0.1764172702971966
E0021,full_material_model,fast,0.6755996732874902,1550.0,0.9343184055751891,948.6403750692648,6.450345087887474,2.8712220764688355e-05,1.893609537285098e-07,4.48060558435856e-06,0.00010265477519389143,6.925081697949177e-10,898.6403750692648,0.0,3.436940627120379e-06,85.73214099741126,145.60586761363345,0.1655404229513711
E0021,full_material_model,fast,0.6825484432595814,1550.0,0.936818405575189,965.8391440986335,6.452473694402416,2.8712220764688355e-05,1.9628939135753174e-07,4.480201238973074e-06,9.597188077838987e-05,6.801766256283486e-10,915.8391440986335,0.0,3.5271265771432674e-06,85.73214099741126,145.60586761363345,0.15481470263224392
E0021,full_material_model,fast,0.689992029099298,1550.0,0.9393184055751891,983.9302372167958,6.454693054639768,2.8712220764688355e-05,2.037116362228592e-07,4.479810677011702e-06,8.939250883568459e-05,6.676705167543628e-10,933.930237216796,0.0,3.6209708169964938e-06,85.73214099741126,145.60586761363345,0.144250947696565
E0021,full_material_model,fast,0.6979964934261815,1550.0,0.941818405575189,1003.0217128461586,6.457031390973909,2.8712220764688355e-05,2.1169367962825952e-07,4.479424542097797e-06,8.292374744343297e-05,6.549621025338074e-10,953.0217128461586,0.0,3.718781496771971e-06,85.73214099741126,145.60586761363345,0.13386090969470388
E0021,full_material_model,fast,0.7066410139588686,1550.0,0.9443184055751891,1023.241284582048,6.459522181562132,2.8712220764688355e-05,2.2031462690740738e-07,4.4790318832608205e-06,7.657334186190989e-05,6.420198440303494e-10,973.2412845820481,0.0,3.8209076857359394e-06,85.73214099741126,145.60586761363345,0.12365735393356765
E0021,full_material_model,fast,0.7160214195356439,1550.0,0.946818405575189,1044.7412627332326,6.46220544008164,2.8712220764688355e-05,2.296702369339703e-07,4.4786198226359615e-06,7.034977767876664e-05,6.288075654388374e-10,994.7412627332327,0.0,3.927746956295417e-06,85.73214099741126,145.60586761363345,0.11365418801996431
E0021,full_material_model,fast,0.7262549586628209,1550.0,0.9493184055751891,1067.7051160457572,6.465129414590289,2.8712220764688355e-05,2.3987769679360895e-07,4.478173127305823e-06,6.42623885054207e-05,6.152833774607737e-10,1017.7051160457573,0.0,4.039754811420939e-06,85.73214099741126,145.60586761363345,0.1038666296773059
E0021,full_material_model,fast,0.7374868373970735,1550.0,0.951818405575189,1092.3563194834433,6.468352873053579,2.8712220764688355e-05,2.510821702472487e-07,4.477673654350923e-06,5.83214973058309e-05,6.013982783964094e-10,1042.3563194834433,0.0,4.157456521578995e-06,85.73214099741126,145.60586761363345,0.09431142846053799
E0021,full_material_model,fast,0.7498993485732522,1550.0,0.9543184055751891,1118.9704876738067,6.4719482159278625,2.8712220764688355e-05,2.634659451896723e-07,4.477099633079737e-06,5.253860275225414e-05,5.870943131828934e-10,1068.9704876738067,0.0,4.281462151240091e-06,85.73214099741126,145.60586761363345,0.08500715967297184
E0021,full_material_model,fast,0.7637248816129127,1550.0,0.956818405575189,1147.892328026238,6.476005762980108,2.8712220764688355e-05,2.772614750627049e-07,4.476424748759809e-06,4.692662436635483e-05,5.723021174489153e-10,1097.892328026238,0.0,4.412485866746081e-06,85.73214099741126,145.60586761363345,0.07597461255306508
E0021,full_material_model,fast,0.7792648895968143,1550.0,0.9593184055751891,1179.5598258998318,6.480639720004099,2.8712220764688355e-05,2.927704014548489e-07,4.47561700758966e-06,4.150022228442291e-05,5.569375927428103e-10,1129.5598258998318,0.0,4.551371079846967e-06,85.73214099741126,145.60586761363345,0.06723729815975278
E0021,full_material_model,fast,0.7969182602244688,1550.0,0.961818405575189,1214.539560531335,6.485996569452338,2.8712220764688355e-05,3.1039202457705755e-07,4.474637415056008e-06,3.627620864002911e-05,5.408973336738271e-10,1164.5395605313352,0.0,4.6991236816957735e-06,85.73214099741126,145.60586761363345,0.05882210440558072
E0021,full_material_model,fast,0.8172250071728011,1550.0,0.9643184055751891,1253.5796485726833,6.492266992262473,2.8712220764688355e-05,3.306671777263851e-07,4.473438639453825e-06,3.127406649762965e-05,5.240522296933979e-10,1203.5796485726833,0.0,4.856956707273293e-06,85.73214099741126,145.60586761363345,0.05076012448139785
E0021,full_material_model,fast,0.8409358349122569,1550.0,0.966818405575189,1297.6915225098533,6.499702987867731,2.8712220764688355e-05,3.54348140337746e-07,4.471964176613346e-06,2.651658633038614e-05,5.062383459685372e-10,1247.6915225098533,0.0,5.026351494440343e-06,85.73214099741126,145.60586761363345,0.043087676536461776
E0021,full_material_model,fast,0.8691272443872647,1550.0,0.9693184055751891,1348.2806511564431,6.508642727191815,2.8712220764688355e-05,3.825144334602363e-07,4.470149362905588e-06,2.203061364567625e-05,4.872436679776657e-10,1298.2806511564431,0.0,5.209143220222642e-06,85.73214099741126,145.60586761363345,0.03584750856384344
E0021,full_material_model,fast,0.9034007401855201,1550.0,0.9718184055751891,1407.36393538922,6.519547015569992,2.8712220764688355e-05,4.16773462814522e-07,4.467927604740003e-06,1.7847863012836748e-05,4.667884357510536e-10,1357.36393538922,0.0,5.407643453819304e-06,85.73214099741126,145.60586761363345,0.02909012548248513
E0021,full_material_model,fast,0.9457772203470831,1550.0,0.9742935051254811,1477.189835174676,6.532909869486077,2.8712220764688355e-05,4.5915555605871856e-07,4.465276063083581e-06,1.4042461561305905e-05,4.447236193275716e-10,1427.189835174676,0.0,5.622574843408399e-06,85.73214099741126,145.60586761363345,0.02293463634091622
E0021,full_material_model,fast,0.9938026319154429,1550.0,0.9764943525249932,1552.5413626741472,6.5476997299151565,2.8712220764688355e-05,5.071933862279454e-07,4.462526530501738e-06,1.0976391581552058e-05,4.2313926425846984e-10,1502.5413626741472,0.0,5.83233964300478e-06,85.73214099741126,145.60586761363345,0.017967609229425727
E0021,full_material_model,fast,1.0468525641158324,1550.0,0.9783957585086309,1631.7365753664778,6.563371047982102,2.8712220764688355e-05,5.602570362896189e-07,4.459956176941959e-06,8.595342267005395e-06,4.0260249102109875e-10,1581.736575366478,0.0,6.030589962928402e-06,85.73214099741126,145.60586761363345,0.01410366804743144
E0021,full_material_model,fast,1.105452692975947,1550.0,0.9800423449252805,1714.9715398259245,6.579696962505649,2.8712220764688355e-05,6.188723182028214e-07,4.457798360309721e-06,6.752129831048188e-06,3.830624559515796e-10,1664.9715398259245,0.0,6.217462324268303e-06,85.73214099741126,145.60586761363345,0.01110679154678503
E0021,full_material_model,fast,1.1701836918667774,1550.0,0.9814734051685733,1802.4523239925193,6.596451377005988,2.8712220764688355e-05,6.836200554913599e-07,4.456291442731441e-06,5.326632361229873e-06,3.6447078304829957e-10,1752.4523239925193,0.0,6.393378149689601e-06,85.73214099741126,145.60586761363345,0.008784256988719112
E0021,full_material_model,fast,1.2416869854415566,1550.0,0.9827228146397834,1894.395507342239,6.613424752318551,2.8712220764688355e-05,7.551418386705915e-07,4.45566894765314e-06,4.223077991938853e-06,3.4678144420562055e-10,1844.395507342239,0.0,6.558951660280798e-06,85.73214099741126,145.60586761363345,0.006982283241457655
E0021,full_material_model,fast,1.3206711055640301,1550.0,0.983819311877988,1991.0287170809813,6.63043365361766,2.8712220764688355e-05,8.341463828192336e-07,4.456154307224764e-06,3.366507004198222e-06,3.2995064526036214e-10,1941.0287170809816,0.0,6.714908522777352e-06,85.73214099741126,145.60586761363345,0.005580375200956852
E0021,full_material_model,fast,1.4079187122074512,1550.0,0.9847869976511673,2092.5911916898212,6.647324759782337,2.8712220764688355e-05,9.214165502938501e-07,4.457959597327492e-06,2.6990492691635568e-06,3.139367175689409e-10,2042.5911916898212,0.0,6.862021390907975e-06,85.73214099741126,145.60586761363345,0.004485384254357618
