mode,state_kind,T2_C,hold_h,initial_rho,initial_G_nm,closed_fraction_at_switch,A_closed_at_switch,PR_memory_at_switch,final_rho,final_G_um,Delta_rho_open,Delta_rho_closed,PR_topology_transfer,closed_inventory_formed,final_A_closed,classification,strict_success,candidate_state_injected,diagnostic_only
mechanistic_gas_accommodation,candidate_like_injected,1150,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999695267943832,0.30795469106299816,0.0020498636970398827,0.12,1.311171470253544e-05,0.0077097254274036625,0.99478128462078,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_gas_accommodation,candidate_like_injected,1175,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999707546244744,0.4325892637450271,0.0029794329979812655,0.12,2.700444790658143e-05,0.007709695054713729,0.994763495270317,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_gas_accommodation,candidate_like_injected,1200,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999725911464569,0.6290233812268876,0.004630059501125877,0.12,5.262709615689927e-05,0.007709642968910298,0.9949042094810141,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_gas_accommodation,candidate_like_injected,1225,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999745290020786,0.9346624096230088,0.007066533813855878,0.12,9.511094404491774e-05,0.00770955522532165,0.9962276526210807,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_gas_accommodation,candidate_like_injected,1250,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999763769522138,1.3846928200932616,0.010191521203076556,0.12,0.00015601200586689247,0.007709409895461995,0.996317670374005,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_gas_accommodation,candidate_like_injected,1275,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999767220321699,2.004813255468,0.014505595666739134,0.12,0.00023511320971673208,0.007709173033012501,0.9964822763152391,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_gas_accommodation,candidate_like_injected,1300,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999775556147288,2.7973611816909325,0.020208900994048047,0.12,0.0003239487149851477,0.007708792865603565,0.9968657633933427,GRAIN_GROWTH_FAILURE,False,True,True
empirical_rate_scale_diagnostic,candidate_like_injected,900,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.8894840026014051,0.11702987689220813,5.681554939554225e-06,0.009413423893317403,7.597826849019512e-10,0.01304305056536077,0.9982786446221444,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
empirical_rate_scale_diagnostic,candidate_like_injected,925,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.8920842702613667,0.11707228798059888,1.4431339444407723e-05,0.011988946424409907,2.5079454388722664e-09,0.012789698343305955,0.997875934938845,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
empirical_rate_scale_diagnostic,candidate_like_injected,950,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.8951226934320049,0.11716883716783685,3.517571420213896e-05,0.014988551723428731,7.869629685536628e-09,0.01251674932488957,0.9974417364240566,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
empirical_rate_scale_diagnostic,candidate_like_injected,975,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.8985975831805625,0.11738138562919255,8.238895912288513e-05,0.0183959061715,2.3511030017210016e-08,0.01222578118873199,0.9969926547825781,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
empirical_rate_scale_diagnostic,candidate_like_injected,1000,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9024933025618147,0.11783448662558806,0.0001855123580518331,0.022165184446431552,6.687239100970575e-08,0.011918577271009183,0.9965493741758694,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
empirical_rate_scale_diagnostic,candidate_like_injected,1025,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9067850396288809,0.11877042005205654,0.0004011150218299913,0.026212963028625746,1.805902664538885e-07,0.011595276278600328,0.9961358243420347,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
empirical_rate_scale_diagnostic,candidate_like_injected,1050,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9114415428290357,0.1206423678997868,0.0008235200902092288,0.03041050331443041,4.6021796962947896e-07,0.011255228737621721,0.9957778485643867,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
empirical_rate_scale_diagnostic,candidate_like_injected,1075,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9164056217937622,0.12425489809479388,0.001542604261339594,0.034604756637770524,1.1008600415932402e-06,0.010905933965806056,0.9954974038444182,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
empirical_rate_scale_diagnostic,candidate_like_injected,1100,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9215983990410621,0.13093139734241932,0.002635828498673627,0.03862597434808415,2.458403114186372e-06,0.010553181093265055,0.9953076410886701,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
empirical_rate_scale_diagnostic,candidate_like_injected,1125,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9269448882758046,0.14259443062418672,0.00418643741724648,0.042293430168352394,5.083231854509247e-06,0.010209755121194876,0.9952140312126855,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
empirical_rate_scale_diagnostic,candidate_like_injected,1150,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9323621975853202,0.16218224952460467,0.00619822831743082,0.0454821023309179,9.681722395052463e-06,0.009899279200869469,0.9952110742058661,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
empirical_rate_scale_diagnostic,candidate_like_injected,1175,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9377417251525523,0.1937745940060842,0.008880333722447358,0.04819661481233447,1.764387301895366e-05,0.009618033571442123,0.995282389718145,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
empirical_rate_scale_diagnostic,candidate_like_injected,1200,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9429510885871586,0.2430991737708045,0.011934628884187105,0.0507375551465096,3.0203996398947812e-05,0.009401721473038804,0.9954043486837008,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
empirical_rate_scale_diagnostic,candidate_like_injected,1225,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9479239672366336,0.3185222617117532,0.015142657675159588,0.052770282790080704,4.841052274185264e-05,0.009323517677087586,0.9955648689359315,MIXED_FAILURE,False,True,True
empirical_rate_scale_diagnostic,candidate_like_injected,1250,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9526025246980859,0.4329694194999952,0.01855962731049378,0.054513365055293576,7.424924150539877e-05,0.009294045406472676,0.9957505243441308,MIXED_FAILURE,False,True,True
empirical_rate_scale_diagnostic,candidate_like_injected,1275,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9569475586205507,0.6065906552645124,0.0223246970787411,0.05607753848607052,0.00011055704328851304,0.009278417894631994,0.9959497140733338,MIXED_FAILURE,False,True,True
empirical_rate_scale_diagnostic,candidate_like_injected,1300,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9609455860761549,0.8687451648690487,0.027001781525005278,0.057533307303103465,0.0001630483475871883,0.009270276770579898,0.9961531067775247,MIXED_FAILURE,False,True,True
